,Day-ahead demand forecast1
20191207T02-05,1674
20191207T01-05,1710
20191207T00-05,1696
20191206T23-05,1816
20191206T22-05,1955
20191206T21-05,2066
20191206T20-05,2143
20191206T19-05,2220
20191206T18-05,2239
20191206T17-05,2116
20191206T16-05,2114
20191206T15-05,2103
20191206T14-05,2105
20191206T13-05,2098
20191206T12-05,2098
20191206T11-05,2137
20191206T10-05,2197
20191206T09-05,2284
20191206T08-05,2350
20191206T07-05,2336
20191206T06-05,2121
20191206T05-05,1880
20191206T04-05,1773
20191206T03-05,1741
20191206T02-05,1744
20191206T01-05,1764
20191206T00-05,1780
20191205T23-05,1902
20191205T22-05,2064
20191205T21-05,2185
20191205T20-05,2259
20191205T19-05,2296
20191205T18-05,2249
20191205T17-05,2102
20191205T16-05,2069
20191205T15-05,2054
20191205T14-05,2058
20191205T13-05,2090
20191205T12-05,2129
20191205T11-05,2181
20191205T10-05,2260
20191205T09-05,2344
20191205T08-05,2423
20191205T07-05,2421
20191205T06-05,2188
20191205T05-05,1921
20191205T04-05,1807
20191205T03-05,1778
20191205T02-05,1774
20191205T01-05,1801
20191205T00-05,1819
20191204T23-05,1954
20191204T22-05,2102
20191204T21-05,2223
20191204T20-05,2289
20191204T19-05,2323
20191204T18-05,2274
20191204T17-05,2100
20191204T16-05,2068
20191204T15-05,2075
20191204T14-05,2081
20191204T13-05,2098
20191204T12-05,2124
20191204T11-05,2154
20191204T10-05,2199
20191204T09-05,2235
20191204T08-05,2275
20191204T07-05,2257
20191204T06-05,2073
20191204T05-05,1857
20191204T04-05,1766
20191204T03-05,1772
20191204T02-05,1785
20191204T01-05,1836
20191204T00-05,1952
20191203T23-05,2073
20191203T22-05,2251
20191203T21-05,2386
20191203T20-05,2446
20191203T19-05,2430
20191203T18-05,2371
20191203T17-05,2153
20191203T16-05,2081
20191203T15-05,2103
20191203T14-05,2114
20191203T13-05,2179
20191203T12-05,2240
20191203T11-05,2313
20191203T10-05,2401
20191203T09-05,2493
20191203T08-05,2535
20191203T07-05,2491
20191203T06-05,2206
20191203T05-05,1928
20191203T04-05,1798
20191203T03-05,1755
20191203T02-05,1747
20191203T01-05,1756
20191203T00-05,1830
20191202T23-05,1958
20191202T22-05,2103
20191202T21-05,2255
20191202T20-05,2329
20191202T19-05,2355
20191202T18-05,2323
20191202T17-05,2131
20191202T16-05,2111
20191202T15-05,2110
20191202T14-05,2115
20191202T13-05,2114
20191202T12-05,2110
20191202T11-05,2106
20191202T10-05,2069
20191202T09-05,2012
20191202T08-05,1972
20191202T07-05,1930
20191202T06-05,1753
20191202T05-05,1586
20191202T04-05,1529
20191202T03-05,1551
20191202T02-05,1596
20191202T01-05,1675
20191202T00-05,1792
20191201T23-05,1948
20191201T22-05,2123
20191201T21-05,2270
20191201T20-05,2377
20191201T19-05,2473
20191201T18-05,2527
20191201T17-05,2503
20191201T16-05,2509
20191201T15-05,2522
20191201T14-05,2496
20191201T13-05,2390
20191201T12-05,2301
20191201T11-05,2169
20191201T10-05,2046
20191201T09-05,1862
20191201T08-05,1673
20191201T07-05,1511
20191201T06-05,1464
20191201T05-05,1433
20191201T04-05,1423
20191201T03-05,1449
20191201T02-05,1492
20191201T01-05,1569
20191201T00-05,1614
20191130T23-05,1732
20191130T22-05,1876
20191130T21-05,2006
20191130T20-05,2115
20191130T19-05,2241
