,Day-ahead demand forecast1
20191117T22-05,280
20191117T21-05,293
20191117T20-05,300
20191117T19-05,298
20191117T18-05,282
20191117T17-05,270
20191117T16-05,270
20191117T15-05,272
20191117T14-05,277
20191117T13-05,279
20191117T12-05,281
20191117T11-05,284
20191117T10-05,284
20191117T09-05,274
20191117T08-05,258
20191117T07-05,248
20191117T06-05,238
20191117T05-05,233
20191117T04-05,233
20191117T03-05,234
20191117T02-05,238
20191117T01-05,247
20191117T00-05,262
20191116T23-05,276
20191116T22-05,290
20191116T21-05,302
20191116T20-05,311
20191116T19-05,317
20191116T18-05,306
20191116T17-05,294
20191116T16-05,288
20191116T15-05,287
20191116T14-05,294
20191116T13-05,298
20191116T12-05,296
20191116T11-05,291
20191116T10-05,286
20191116T09-05,278
20191116T08-05,265
20191116T07-05,258
20191116T06-05,248
20191116T05-05,243
20191116T04-05,243
20191116T03-05,245
20191116T02-05,251
20191116T01-05,260
20191116T00-05,287
20191115T23-05,304
20191115T22-05,321
20191115T21-05,335
20191115T20-05,347
20191115T19-05,351
20191115T18-05,338
20191115T17-05,326
20191115T16-05,321
20191115T15-05,321
20191115T14-05,323
20191115T13-05,327
20191115T12-05,330
20191115T11-05,331
20191115T10-05,331
20191115T09-05,335
20191115T08-05,338
20191115T07-05,318
20191115T06-05,277
20191115T05-05,255
20191115T04-05,248
20191115T03-05,247
20191115T02-05,250
20191115T01-05,259
20191115T00-05,282
20191114T23-05,304
20191114T22-05,328
20191114T21-05,345
20191114T20-05,353
20191114T19-05,348
20191114T18-05,326
20191114T17-05,312
20191114T16-05,307
20191114T15-05,309
20191114T14-05,312
20191114T13-05,317
20191114T12-05,324
20191114T11-05,331
20191114T10-05,338
20191114T09-05,348
20191114T08-05,357
20191114T07-05,336
20191114T06-05,294
20191114T05-05,271
20191114T04-05,262
20191114T03-05,263
20191114T02-05,270
20191114T01-05,281
20191114T00-05,310
20191113T23-05,327
20191113T22-05,345
20191113T21-05,358
20191113T20-05,364
20191113T19-05,356
20191113T18-05,328
20191113T17-05,311
20191113T16-05,303
20191113T15-05,307
20191113T14-05,318
20191113T13-05,329
20191113T12-05,347
20191113T11-05,373
20191113T10-05,395
20191113T09-05,416
20191113T08-05,425
20191113T07-05,398
20191113T06-05,343
20191113T05-05,309
20191113T04-05,290
20191113T03-05,285
20191113T02-05,286
20191113T01-05,293
20191113T00-05,262
20191112T23-05,276
20191112T22-05,291
20191112T21-05,300
20191112T20-05,303
20191112T19-05,296
20191112T18-05,284
20191112T17-05,270
20191112T16-05,260
20191112T15-05,259
20191112T14-05,260
20191112T13-05,266
20191112T12-05,271
20191112T11-05,273
20191112T10-05,270
20191112T09-05,265
20191112T08-05,256
20191112T07-05,233
20191112T06-05,203
20191112T05-05,190
20191112T04-05,189
20191112T03-05,192
20191112T02-05,199
20191112T01-05,211
20191112T00-05,228
20191111T23-05,251
20191111T22-05,272
20191111T21-05,293
20191111T20-05,305
20191111T19-05,312
20191111T18-05,294
20191111T17-05,289
20191111T16-05,287
20191111T15-05,285
20191111T14-05,282
20191111T13-05,281
20191111T12-05,280
20191111T11-05,284
20191111T10-05,289
20191111T09-05,297
20191111T08-05,295
20191111T07-05,269
20191111T06-05,232
20191111T05-05,215
20191111T04-05,209
20191111T03-05,209
20191111T02-05,212
20191111T01-05,220
20191111T00-05,228
20191110T23-05,248
20191110T22-05,266
20191110T21-05,280
20191110T20-05,285
20191110T19-05,287
20191110T18-05,268
20191110T17-05,258
20191110T16-05,253
20191110T15-05,251
20191110T14-05,252
20191110T13-05,255
20191110T12-05,259
20191110T11-05,268
20191110T10-05,275
20191110T09-05,275
20191110T08-05,257
20191110T07-05,244
20191110T06-05,228
20191110T05-05,218
20191110T04-05,212
20191110T03-05,212
20191110T02-05,216
20191110T01-05,222
20191110T00-05,230
20191109T23-05,243
20191109T22-05,255
20191109T21-05,261
20191109T20-05,266
20191109T19-05,266
20191109T18-05,254
20191109T17-05,244
20191109T16-05,242
20191109T15-05,242
20191109T14-05,249
20191109T13-05,255
20191109T12-05,256
20191109T11-05,257
20191109T10-05,257
20191109T09-05,246
20191109T08-05,228
20191109T07-05,215
20191109T06-05,201
20191109T05-05,191
20191109T04-05,186
20191109T03-05,189
20191109T02-05,197
20191109T01-05,208
20191109T00-05,230
20191108T23-05,246
20191108T22-05,262
20191108T21-05,275
20191108T20-05,287
20191108T19-05,293
20191108T18-05,285
20191108T17-05,288
20191108T16-05,295
20191108T15-05,293
20191108T14-05,292
20191108T13-05,291
20191108T12-05,290
20191108T11-05,288
20191108T10-05,286
20191108T09-05,281
20191108T08-05,273
20191108T07-05,251
20191108T06-05,221
20191108T05-05,208
20191108T04-05,206
20191108T03-05,210
20191108T02-05,218
20191108T01-05,232
20191108T00-05,256
20191107T23-05,284
20191107T22-05,311
20191107T21-05,332
20191107T20-05,349
20191107T19-05,356
20191107T18-05,351
20191107T17-05,361
20191107T16-05,367
20191107T15-05,363
20191107T14-05,353
20191107T13-05,341
20191107T12-05,326
20191107T11-05,313
20191107T10-05,294
20191107T09-05,281
20191107T08-05,272
20191107T07-05,252
20191107T06-05,218
20191107T05-05,203
20191107T04-05,200
20191107T03-05,204
20191107T02-05,214
20191107T01-05,230
20191107T00-05,261
20191106T23-05,288
20191106T22-05,318
20191106T21-05,339
20191106T20-05,358
20191106T19-05,368
20191106T18-05,361
20191106T17-05,358
20191106T16-05,359
20191106T15-05,354
20191106T14-05,347
20191106T13-05,338
20191106T12-05,324
20191106T11-05,314
20191106T10-05,301
20191106T09-05,290
20191106T08-05,276
20191106T07-05,253
20191106T06-05,219
20191106T05-05,206
20191106T04-05,204
20191106T03-05,210
20191106T02-05,220
20191106T01-05,236
20191106T00-05,248
20191105T23-05,271
20191105T22-05,296
20191105T21-05,317
20191105T20-05,332
20191105T19-05,340
20191105T18-05,325
20191105T17-05,325
20191105T16-05,326
20191105T15-05,321
20191105T14-05,315
20191105T13-05,311
20191105T12-05,305
20191105T11-05,296
20191105T10-05,284
20191105T09-05,275
20191105T08-05,271
20191105T07-05,252
20191105T06-05,216
20191105T05-05,198
20191105T04-05,193
20191105T03-05,196
20191105T02-05,205
20191105T01-05,218
20191105T00-05,240
20191104T23-05,266
20191104T22-05,294
20191104T21-05,318
20191104T20-05,331
20191104T19-05,335
20191104T18-05,317
20191104T17-05,313
20191104T16-05,312
20191104T15-05,309
20191104T14-05,300
20191104T13-05,297
20191104T12-05,292
20191104T11-05,288
