,Day-ahead demand forecast1
20191010T03-07,1399
20191010T02-07,1417
20191010T01-07,1403
20191010T00-07,1538
20191009T23-07,1743
20191009T22-07,1642
20191009T21-07,1780
20191009T20-07,1780
20191009T19-07,1621
20191009T18-07,1509
20191009T17-07,1466
20191009T16-07,1439
20191009T15-07,1468
20191009T14-07,1527
20191009T13-07,1608
20191009T12-07,1595
20191009T11-07,1706
20191009T10-07,1687
20191009T09-07,1717
20191009T08-07,1635
20191009T07-07,1560
20191009T06-07,1561
20191009T05-07,1271
20191009T04-07,1210
20191009T03-07,1207
20191009T02-07,1174
20191009T01-07,1230
20191009T00-07,1902
20191008T23-07,2232
20191008T22-07,1854
20191008T21-07,2116
20191008T20-07,2156
20191008T19-07,2191
20191008T18-07,2087
20191008T17-07,1873
20191008T16-07,1990
20191008T15-07,1845
20191008T14-07,1823
20191008T13-07,1852
20191008T12-07,1875
20191008T11-07,1914
20191008T10-07,2079
20191008T09-07,2119
20191008T08-07,2098
20191008T07-07,1930
20191008T06-07,1976
20191008T05-07,1737
20191008T04-07,1509
20191008T03-07,1503
20191008T02-07,1549
20191008T01-07,1522
20191008T00-07,1497
20191007T23-07,1498
20191007T22-07,1651
20191007T21-07,1766
20191007T20-07,1873
20191007T19-07,1805
20191007T18-07,1731
20191007T17-07,1703
20191007T16-07,1684
20191007T15-07,1774
20191007T14-07,1762
20191007T13-07,1833
20191007T12-07,1946
20191007T11-07,2038
20191007T10-07,2091
20191007T09-07,2089
20191007T08-07,2082
20191007T07-07,1937
20191007T06-07,1705
20191007T05-07,1602
20191007T04-07,1529
20191007T03-07,1507
20191007T02-07,1411
20191007T01-07,1446
20191006T00-07,1861
20191005T23-07,1981
20191005T22-07,1805
20191005T21-07,1920
20191005T20-07,2002
20191005T19-07,1922
20191005T18-07,1965
20191005T17-07,1883
20191005T16-07,1859
20191005T15-07,1844
20191005T14-07,1858
20191005T13-07,1855
20191005T12-07,1783
20191005T11-07,1794
20191005T10-07,1766
20191005T09-07,1604
20191005T08-07,1529
20191005T07-07,1437
20191005T06-07,1480
20191005T05-07,1484
20191005T04-07,1481
20191005T03-07,1478
20191005T02-07,1476
20191005T01-07,1532
20191005T00-07,1845
20191004T23-07,1833
20191004T22-07,1690
20191004T21-07,1832
20191004T20-07,2004
20191004T19-07,1923
20191004T18-07,1833
20191004T17-07,1662
20191004T16-07,1594
20191004T15-07,1628
20191004T14-07,1762
20191004T13-07,1784
20191004T12-07,1819
20191004T11-07,1883
20191004T10-07,1963
20191004T09-07,1956
20191004T08-07,1948
