,Day-ahead demand forecast1
20191122T21-08,2914
20191122T20-08,3028
20191122T19-08,3097
20191122T18-08,3100
20191122T17-08,2994
20191122T16-08,2923
20191122T15-08,2960
20191122T14-08,2966
20191122T13-08,2920
20191122T12-08,2890
20191122T11-08,2876
20191122T10-08,2815
20191122T09-08,2727
20191122T08-08,2613
20191122T07-08,2456
20191122T06-08,2253
20191122T05-08,2072
20191122T04-08,1990
20191122T03-08,1975
20191122T02-08,2062
20191122T01-08,2090
20191122T00-08,2494
20191121T23-08,2651
20191121T22-08,2778
20191121T21-08,2870
20191121T20-08,2949
20191121T19-08,2992
20191121T18-08,3000
20191121T17-08,2874
20191121T16-08,2773
20191121T15-08,2773
20191121T14-08,2769
20191121T13-08,2755
20191121T12-08,2735
20191121T11-08,2713
20191121T10-08,2662
20191121T09-08,2578
20191121T08-08,2473
20191121T07-08,2354
20191121T06-08,2204
20191121T05-08,2073
20191121T04-08,2015
20191121T03-08,2000
20191121T02-08,2104
20191121T01-08,2138
20191121T00-08,2559
20191120T23-08,2780
20191120T22-08,2952
20191120T21-08,3049
20191120T20-08,3120
20191120T19-08,3156
20191120T18-08,3166
20191120T17-08,3175
20191120T16-08,2920
20191120T15-08,2886
20191120T14-08,2884
20191120T13-08,2888
20191120T12-08,2910
20191120T11-08,2896
20191120T10-08,2891
20191120T09-08,2808
20191120T08-08,2659
20191120T07-08,2457
20191120T06-08,2199
20191120T05-08,2027
20191120T04-08,1963
20191120T03-08,1950
20191120T02-08,2089
20191120T01-08,2136
20191120T00-08,2555
20191119T23-08,2733
20191119T22-08,2891
20191119T21-08,3019
20191119T20-08,3133
20191119T19-08,3198
20191119T18-08,3200
20191119T17-08,3087
20191119T16-08,3012
20191119T15-08,3051
20191119T14-08,3057
20191119T13-08,3008
20191119T12-08,2976
20191119T11-08,2961
20191119T10-08,2896
20191119T09-08,2802
20191119T08-08,2681
20191119T07-08,2514
20191119T06-08,2297
20191119T05-08,2104
20191119T04-08,2016
20191119T03-08,2000
20191119T02-08,2092
20191119T01-08,2123
20191119T00-08,2557
20191118T23-08,2774
20191118T22-08,2969
20191118T21-08,3108
20191118T20-08,3196
20191118T19-08,3232
20191118T18-08,3225
20191118T17-08,3235
20191118T16-08,3264
20191118T15-08,3275
20191118T14-08,3200
20191118T13-08,3140
20191118T12-08,3060
20191118T11-08,2973
20191118T10-08,2888
20191118T09-08,2787
20191118T08-08,2666
20191118T07-08,2490
20191118T06-08,2258
20191118T05-08,2081
20191118T04-08,2012
20191118T03-08,2000
20191118T02-08,2058
20191118T01-08,2085
20191118T00-08,2475
20191117T23-08,2639
20191117T22-08,2788
20191117T21-08,2914
20191117T20-08,3040
20191117T19-08,3100
20191117T18-08,3094
20191117T17-08,3114
20191117T16-08,3142
20191117T15-08,3150
20191117T14-08,3047
20191117T13-08,2958
20191117T12-08,2845
20191117T11-08,2719
20191117T10-08,2579
20191117T09-08,2399
20191117T08-08,2219
20191117T07-08,2120
20191117T06-08,2058
20191117T05-08,1996
20191117T04-08,1975
20191117T03-08,2058
20191117T02-08,2142
20191117T01-08,2185
20191117T00-08,2731
20191116T23-08,2888
20191116T22-08,2985
20191116T21-08,3057
20191116T20-08,3093
20191116T19-08,3100
20191116T18-08,2901
20191116T17-08,2839
20191116T16-08,2818
20191116T15-08,2733
20191116T14-08,2650
20191116T13-08,2573
20191116T12-08,2511
20191116T11-08,2437
20191116T10-08,2333
20191116T09-08,2224
20191116T08-08,2115
20191116T07-08,2037
20191116T06-08,1979
20191116T05-08,1950
20191116T04-08,1987
20191116T03-08,2050
20191116T02-08,2142
20191116T01-08,2196
20191116T00-08,2549
20191115T23-08,2761
20191115T22-08,2906
20191115T21-08,3008
20191115T20-08,3089
20191115T19-08,3138
20191115T18-08,3150
20191115T17-08,3115
20191115T16-08,3098
20191115T15-08,3109
20191115T14-08,3077
20191115T13-08,3021
20191115T12-08,2966
20191115T11-08,2896
20191115T10-08,2816
20191115T09-08,2712
20191115T08-08,2582
20191115T07-08,2416
20191115T06-08,2193
20191115T05-08,2011
20191115T04-08,1953
20191115T03-08,1950
20191115T02-08,2076
20191115T01-08,2118
20191115T00-08,2561
20191114T23-08,2762
20191114T22-08,2921
20191114T21-08,3024
20191114T20-08,3101
20191114T19-08,3144
20191114T18-08,3150
20191114T17-08,3116
20191114T16-08,3099
20191114T15-08,3110
20191114T14-08,3079
