,Day-ahead demand forecast1
20191211T20-07,6479
20191211T19-07,6601
20191211T18-07,6638
20191211T17-07,6222
20191211T16-07,5844
20191211T15-07,5723
20191211T14-07,5675
20191211T13-07,5733
20191211T12-07,5758
20191211T11-07,5884
20191211T10-07,6000
20191211T09-07,6113
20191211T08-07,6241
20191211T07-07,6088
20191211T06-07,5596
20191211T05-07,5259
20191211T04-07,5083
20191211T03-07,5048
20191211T02-07,5070
20191211T01-07,5161
20191211T00-07,5335
20191210T23-07,5669
20191210T22-07,6088
20191210T21-07,6409
20191210T20-07,6520
20191210T19-07,6646
20191210T18-07,6678
20191210T17-07,6194
20191210T16-07,5787
20191210T15-07,5697
20191210T14-07,5673
20191210T13-07,5692
20191210T12-07,5772
20191210T11-07,5860
20191210T10-07,5961
20191210T09-07,6116
20191210T08-07,6215
20191210T07-07,6050
20191210T06-07,5531
20191210T05-07,5215
20191210T04-07,5034
20191210T03-07,4998
20191210T02-07,5017
20191210T01-07,5123
20191210T00-07,5364
20191209T23-07,5704
20191209T22-07,6124
20191209T21-07,6477
20191209T20-07,6660
20191209T19-07,6810
20191209T18-07,6856
20191209T17-07,6427
20191209T16-07,6216
20191209T15-07,6151
20191209T14-07,6152
20191209T13-07,6163
20191209T12-07,6177
20191209T11-07,6187
20191209T10-07,6187
20191209T09-07,6168
20191209T08-07,6116
20191209T07-07,5864
20191209T06-07,5286
20191209T05-07,4974
20191209T04-07,4802
20191209T03-07,4745
20191209T02-07,4756
20191209T01-07,4837
20191209T00-07,5017
20191208T23-07,5284
20191208T22-07,5669
20191208T21-07,5954
20191208T20-07,6109
20191208T19-07,6214
20191208T18-07,6255
20191208T17-07,5690
20191208T16-07,5341
20191208T15-07,5206
20191208T14-07,5164
20191208T13-07,5151
20191208T12-07,5148
20191208T11-07,5162
20191208T10-07,5167
20191208T09-07,5175
20191208T08-07,5093
20191208T07-07,4979
20191208T06-07,4805
20191208T05-07,4702
20191208T04-07,4665
20191208T03-07,4697
20191208T02-07,4760
20191208T01-07,4896
20191208T00-07,5093
20191207T23-07,5313
20191207T22-07,5603
20191207T21-07,5790
20191207T20-07,5925
20191207T19-07,6019
20191207T18-07,6036
20191207T17-07,5598
20191207T16-07,5239
20191207T15-07,5149
20191207T14-07,5160
20191207T13-07,5178
20191207T12-07,5264
20191207T11-07,5391
20191207T10-07,5479
20191207T09-07,5477
20191207T08-07,5420
20191207T07-07,5352
20191207T06-07,5130
20191207T05-07,4938
20191207T04-07,4869
20191207T03-07,4861
20191207T02-07,4936
20191207T01-07,4998
20191207T00-07,5227
20191206T23-07,5536
20191206T22-07,5847
20191206T21-07,6078
20191206T20-07,6180
20191206T19-07,6318
20191206T18-07,6375
20191206T17-07,5973
20191206T16-07,5633
20191206T15-07,5578
20191206T14-07,5580
20191206T13-07,5601
20191206T12-07,5709
20191206T11-07,5813
20191206T10-07,5911
20191206T09-07,5972
20191206T08-07,6048
20191206T07-07,5839
20191206T06-07,5371
20191206T05-07,5102
20191206T04-07,4957
20191206T03-07,4900
20191206T02-07,4925
20191206T01-07,5029
20191104T00-07,4730
20191103T23-07,4659
20191103T22-07,4979
20191103T21-07,5210
20191103T20-07,5475
20191103T19-07,5634
20191103T18-07,5719
20191103T17-07,5727
20191103T16-07,5601
20191103T15-07,5290
20191103T14-07,5176
20191103T13-07,5102
20191103T12-07,5072
