,Day-ahead demand forecast1
20191204T23-05,675
20191204T22-05,708
20191204T21-05,725
20191204T20-05,730
20191204T19-05,727
20191204T18-05,688
20191204T17-05,630
20191204T16-05,603
20191204T15-05,603
20191204T14-05,616
20191204T13-05,632
20191204T12-05,673
20191204T11-05,740
20191204T10-05,808
20191204T09-05,855
20191204T08-05,861
20191204T07-05,825
20191204T06-05,746
20191204T05-05,695
20191204T04-05,676
20191204T03-05,660
20191204T02-05,655
20191204T01-05,656
20191204T00-05,676
20191203T23-05,718
20191203T22-05,757
20191203T21-05,781
20191203T20-05,784
20191203T19-05,777
20191203T18-05,739
20191203T17-05,678
20191203T16-05,632
20191203T15-05,634
20191203T14-05,637
20191203T13-05,676
20191203T12-05,706
20191203T11-05,773
20191203T10-05,825
20191203T09-05,869
20191203T08-05,881
20191203T07-05,839
20191203T06-05,772
20191203T05-05,731
20191203T04-05,708
20191203T03-05,696
20191203T02-05,683
20191203T01-05,693
20191203T00-05,708
20191202T23-05,752
20191202T22-05,783
20191202T21-05,812
20191202T20-05,826
20191202T19-05,821
20191202T18-05,784
20191202T17-05,712
20191202T16-05,680
20191202T15-05,683
20191202T14-05,696
20191202T13-05,714
20191202T12-05,748
20191202T11-05,755
20191202T10-05,767
20191202T09-05,784
20191202T08-05,770
20191202T07-05,727
20191202T06-05,642
20191202T05-05,598
20191202T04-05,563
20191202T03-05,545
20191202T02-05,538
20191202T01-05,539
20191202T00-05,536
20191201T23-05,560
20191201T22-05,586
20191201T21-05,608
20191201T20-05,615
20191201T19-05,605
20191201T18-05,567
20191201T17-05,525
20191201T16-05,496
20191201T15-05,494
20191201T14-05,502
20191201T13-05,513
20191201T12-05,527
20191201T11-05,558
20191201T10-05,588
20191201T09-05,596
20191201T08-05,550
20191201T07-05,512
20191201T06-05,477
20191201T05-05,450
20191201T04-05,450
20191201T03-05,454
20191201T02-05,465
20191201T01-05,485
20191201T00-05,528
20191130T23-05,550
20191130T22-05,577
20191130T21-05,592
20191130T20-05,595
20191130T19-05,590
20191130T18-05,571
20191130T17-05,539
20191130T16-05,522
20191130T15-05,520
20191130T14-05,526
20191130T13-05,542
20191130T12-05,578
20191130T11-05,618
20191130T10-05,621
20191130T09-05,608
20191130T08-05,583
20191130T07-05,537
20191130T06-05,509
20191130T05-05,488
20191130T04-05,482
20191130T03-05,481
20191130T02-05,485
20191130T01-05,500
20191130T00-05,520
20191129T23-05,567
20191129T22-05,598
20191129T21-05,615
20191129T20-05,619
20191129T19-05,624
20191129T18-05,590
20191129T17-05,521
20191129T16-05,482
20191129T15-05,492
20191129T14-05,538
20191129T13-05,587
20191129T12-05,619
20191129T11-05,661
20191129T10-05,700
20191129T09-05,703
20191129T08-05,671
20191129T07-05,619
20191129T06-05,562
20191129T05-05,538
20191129T04-05,513
20191129T03-05,506
20191129T02-05,505
20191129T01-05,509
20191129T00-05,542
20191128T23-05,582
20191128T22-05,601
20191128T21-05,612
20191128T20-05,602
20191128T19-05,602
20191128T18-05,573
20191128T17-05,542
20191128T16-05,531
20191128T15-05,553
20191128T14-05,588
20191128T13-05,627
20191128T12-05,666
20191128T11-05,705
20191128T10-05,727
20191128T09-05,727
20191128T08-05,693
20191128T07-05,636
20191128T06-05,595
20191128T05-05,560
20191128T04-05,545
20191128T03-05,526
20191128T02-05,529
20191128T01-05,536
20191128T00-05,467
20191127T23-05,477
20191127T22-05,485
20191127T21-05,489
20191127T20-05,491
20191127T19-05,488
20191127T18-05,479
20191127T17-05,461
20191127T16-05,466
20191127T15-05,485
20191127T14-05,506
20191127T13-05,538
20191127T12-05,570
20191127T11-05,575
20191127T10-05,566
20191127T09-05,545
20191127T08-05,510
20191127T07-05,473
20191127T06-05,452
20191127T05-05,435
20191127T04-05,435
20191127T03-05,437
20191127T02-05,447
20191127T01-05,469
20191127T00-05,508
20191126T23-05,549
20191126T22-05,593
20191126T21-05,621
20191126T20-05,634
20191126T19-05,636
20191126T18-05,609
20191126T17-05,561
20191126T16-05,544
20191126T15-05,551
20191126T14-05,569
20191126T13-05,581
20191126T12-05,602
20191126T11-05,628
20191126T10-05,665
20191126T09-05,696
20191126T08-05,708
20191126T07-05,672
20191126T06-05,588
20191126T05-05,547
20191126T04-05,527
20191126T03-05,520
20191126T02-05,519
20191126T01-05,530
20191126T00-05,573
20191125T23-05,612
20191125T22-05,645
20191125T21-05,668
20191125T20-05,679
20191125T19-05,674
20191125T18-05,637
20191125T17-05,583
20191125T16-05,556
20191125T15-05,562
20191125T14-05,579
20191125T13-05,600
20191125T12-05,631
20191125T11-05,682
20191125T10-05,726
20191125T09-05,766
20191125T08-05,766
20191125T07-05,733
20191125T06-05,655
20191125T05-05,612
20191125T04-05,587
20191125T03-05,576
20191125T02-05,563
20191125T01-05,571
20191125T00-05,584
20191124T23-05,617
20191124T22-05,642
20191124T21-05,664
20191124T20-05,674
20191124T19-05,677
20191124T18-05,643
20191124T17-05,572
20191124T16-05,543
20191124T15-05,551
20191124T14-05,557
20191124T13-05,571
20191124T12-05,594
20191124T11-05,621
20191124T10-05,648
20191124T09-05,650
20191124T08-05,602
20191124T07-05,555
20191124T06-05,521
20191124T05-05,485
20191124T04-05,473
20191124T03-05,472
20191124T02-05,475
20191124T01-05,486
20191124T00-05,528
20191123T23-05,565
20191123T22-05,592
20191123T21-05,610
20191123T20-05,618
20191123T19-05,633
20191123T18-05,611
20191123T17-05,592
20191123T16-05,572
20191123T15-05,572
20191123T14-05,580
20191123T13-05,578
20191123T12-05,590
20191123T11-05,618
20191123T10-05,600
20191123T09-05,590
20191123T08-05,556
20191123T07-05,528
20191123T06-05,498
20191123T05-05,475
20191123T04-05,462
20191123T03-05,463
20191123T02-05,469
20191123T01-05,477
20191123T00-05,536
20191122T23-05,563
20191122T22-05,579
20191122T21-05,585
20191122T20-05,593
20191122T19-05,599
20191122T18-05,582
20191122T17-05,548
20191122T16-05,545
20191122T15-05,547
20191122T14-05,563
20191122T13-05,567
20191122T12-05,582
20191122T11-05,594
20191122T10-05,608
20191122T09-05,612
20191122T08-05,622
20191122T07-05,589
20191122T06-05,515
20191122T05-05,480
20191122T04-05,462
20191122T03-05,456
20191122T02-05,462
20191122T01-05,479
20191122T00-05,507
20191121T23-05,543
20191121T22-05,582
20191121T21-05,613
20191121T20-05,629
20191121T19-05,628
20191121T18-05,601
20191121T17-05,558
20191121T16-05,546
20191121T15-05,544
20191121T14-05,562
20191121T13-05,570
20191121T12-05,596
20191121T11-05,624
20191121T10-05,649
20191121T09-05,685
20191121T08-05,718
20191121T07-05,695
20191121T06-05,612
20191121T05-05,572
20191121T04-05,540
20191121T03-05,528
20191121T02-05,521
20191121T01-05,527
20191121T00-05,549
20191120T23-05,589
20191120T22-05,627
20191120T21-05,652
20191120T20-05,658
20191120T19-05,655
20191120T18-05,628
20191120T17-05,584
20191120T16-05,560
20191120T15-05,560
20191120T14-05,577
20191120T13-05,586
20191120T12-05,612
20191120T11-05,643
20191120T10-05,682
20191120T09-05,702
20191120T08-05,711
20191120T07-05,678
20191120T06-05,600
20191120T05-05,571
20191120T04-05,553
20191120T03-05,544
20191120T02-05,541
20191120T01-05,549
20191120T00-05,575
20191119T23-05,611
20191119T22-05,652
20191119T21-05,682
20191119T20-05,687
20191119T19-05,677
20191119T18-05,635
20191119T17-05,590
20191119T16-05,564
20191119T15-05,563
20191119T14-05,578
20191119T13-05,590
20191119T12-05,619
20191119T11-05,660
20191119T10-05,690
20191119T09-05,703
20191119T08-05,707
20191119T07-05,677
20191119T06-05,593
20191119T05-05,561
20191119T04-05,542
20191119T03-05,534
20191119T02-05,530
20191119T01-05,537
20191119T00-05,582
20191118T23-05,631
20191118T22-05,683
20191118T21-05,721
20191118T20-05,738
20191118T19-05,729
20191118T18-05,676
20191118T17-05,621
20191118T16-05,606
20191118T15-05,611
20191118T14-05,630
20191118T13-05,645
20191118T12-05,661
20191118T11-05,681
20191118T10-05,684
20191118T09-05,688
20191118T08-05,676
20191118T07-05,638
20191118T06-05,539
20191118T05-05,498
20191118T04-05,480
20191118T03-05,471
20191118T02-05,472
20191118T01-05,487
20191118T00-05,572
20191117T23-05,618
20191117T22-05,651
20191117T21-05,675
20191117T20-05,681
20191117T19-05,683
20191117T18-05,650
20191117T17-05,584
20191117T16-05,560
20191117T15-05,561
20191117T14-05,564
20191117T13-05,583
20191117T12-05,599
20191117T11-05,649
20191117T10-05,695
20191117T09-05,715
20191117T08-05,696
20191117T07-05,653
20191117T06-05,615
20191117T05-05,592
20191117T04-05,582
20191117T03-05,579
20191117T02-05,569
20191117T01-05,573
20191117T00-05,618
20191116T23-05,631
20191116T22-05,646
20191116T21-05,657
20191116T20-05,654
20191116T19-05,648
20191116T18-05,619
20191116T17-05,563
20191116T16-05,549
20191116T15-05,548
20191116T14-05,552
20191116T13-05,577
20191116T12-05,610
20191116T11-05,651
20191116T10-05,688
20191116T09-05,705
20191116T08-05,683
20191116T07-05,663
20191116T06-05,625
20191116T05-05,594
20191116T04-05,588
20191116T03-05,584
20191116T02-05,586
20191116T01-05,590
20191116T00-05,602
20191115T23-05,650
20191115T22-05,675
20191115T21-05,696
20191115T20-05,704
20191115T19-05,694
20191115T18-05,660
20191115T17-05,634
20191115T16-05,611
20191115T15-05,607
20191115T14-05,631
20191115T13-05,641
20191115T12-05,678
20191115T11-05,717
20191115T10-05,739
20191115T09-05,749
20191115T08-05,745
20191115T07-05,713
20191115T06-05,633
20191115T05-05,604
20191115T04-05,585
20191115T03-05,585
20191115T02-05,590
20191115T01-05,599
20191115T00-05,625
20191114T23-05,666
20191114T22-05,705
20191114T21-05,736
20191114T20-05,749
20191114T19-05,745
20191114T18-05,711
20191114T17-05,658
20191114T16-05,643
20191114T15-05,632
20191114T14-05,646
20191114T13-05,671
20191114T12-05,710
20191114T11-05,775
20191114T10-05,831
20191114T09-05,875
20191114T08-05,904
20191114T07-05,873
20191114T06-05,801
20191114T05-05,761
20191114T04-05,739
20191114T03-05,727
20191114T02-05,721
20191114T01-05,718
20191114T00-05,738
20191113T23-05,759
20191113T22-05,797
20191113T21-05,823
20191113T20-05,830
20191113T19-05,825
20191113T18-05,774
20191113T17-05,706
20191113T16-05,671
20191113T15-05,678
20191113T14-05,699
20191113T13-05,729
20191113T12-05,764
20191113T11-05,857
20191113T10-05,933
20191113T09-05,995
20191113T08-05,1026
20191113T07-05,995
20191113T06-05,940
20191113T05-05,903
20191113T04-05,862
20191113T03-05,857
20191113T02-05,826
20191113T01-05,832
20191113T00-05,843
20191112T23-05,851
20191112T22-05,866
20191112T21-05,895
20191112T20-05,914
20191112T19-05,893
20191112T18-05,851
20191112T17-05,799
20191112T16-05,765
20191112T15-05,739
20191112T14-05,740
20191112T13-05,746
20191112T12-05,737
20191112T11-05,715
20191112T10-05,702
20191112T09-05,698
20191112T08-05,689
20191112T07-05,661
20191112T06-05,576
20191112T05-05,526
20191112T04-05,496
20191112T03-05,483
20191112T02-05,480
20191112T01-05,485
20191112T00-05,511
20191111T23-05,544
20191111T22-05,580
20191111T21-05,613
20191111T20-05,629
20191111T19-05,633
20191111T18-05,601
20191111T17-05,565
20191111T16-05,551
20191111T15-05,552
20191111T14-05,564
20191111T13-05,586
20191111T12-05,604
20191111T11-05,627
20191111T10-05,642
20191111T09-05,669
20191111T08-05,652
20191111T07-05,616
20191111T06-05,551
20191111T05-05,513
20191111T04-05,492
20191111T03-05,485
20191111T02-05,482
20191111T01-05,485
20191111T00-05,502
20191110T23-05,557
20191110T22-05,584
20191110T21-05,612
20191110T20-05,628
20191110T19-05,623
20191110T18-05,591
20191110T17-05,542
20191110T16-05,524
20191110T15-05,524
20191110T14-05,547
20191110T13-05,569
20191110T12-05,595
20191110T11-05,648
20191110T10-05,710
20191110T09-05,752
20191110T08-05,738
20191110T07-05,691
20191110T06-05,657
20191110T05-05,627
20191110T04-05,618
20191110T03-05,605
20191110T02-05,594
20191110T01-05,592
20191110T00-05,627
20191109T23-05,654
20191109T22-05,669
20191109T21-05,684
20191109T20-05,681
20191109T19-05,674
20191109T18-05,647
20191109T17-05,590
20191109T16-05,570
20191109T15-05,559
20191109T14-05,575
20191109T13-05,611
20191109T12-05,663
20191109T11-05,680
20191109T10-05,737
20191109T09-05,788
20191109T08-05,795
20191109T07-05,724
20191109T06-05,691
20191109T05-05,675
20191109T04-05,647
20191109T03-05,647
20191109T02-05,635
20191109T01-05,635
20191109T00-05,666
20191108T23-05,699
20191108T22-05,720
