,Day-ahead demand forecast
20191018T14Z,24024
20191018T13Z,23856
20191018T12Z,23715
20191018T11Z,22327
20191018T10Z,20308
20191018T09Z,19271
20191018T08Z,18951
20191018T07Z,18967
20191018T06Z,19365
20191018T05Z,20639
20191018T04Z,22041
20191018T03Z,23719
20191018T02Z,25179
20191018T01Z,25724
20191018T00Z,25606
20191017T23Z,25283
20191017T22Z,25475
20191017T21Z,25729
20191017T20Z,25370
20191017T19Z,24896
20191017T18Z,24813
20191017T17Z,24749
20191017T16Z,24883
20191017T15Z,24852
20191017T14Z,24675
20191017T13Z,24465
20191017T12Z,24053
20191017T11Z,22473
20191017T10Z,20605
20191017T09Z,19584
20191017T08Z,19363
20191017T07Z,19524
20191017T06Z,19940
20191017T05Z,20097
20191017T04Z,21626
20191017T03Z,23436
20191017T02Z,25356
20191017T01Z,26831
20191017T00Z,27292
20191016T23Z,27264
20191016T22Z,27969
20191016T21Z,28304
20191016T20Z,28233
20191016T19Z,27890
20191016T18Z,27315
20191016T17Z,26672
20191016T16Z,26059
20191016T15Z,25380
20191016T14Z,24652
20191016T13Z,24135
20191016T12Z,23992
20191016T11Z,22358
20191016T10Z,20401
20191016T09Z,19555
20191016T08Z,19452
20191016T07Z,19850
20191016T06Z,20314
20191016T05Z,20842
20191016T04Z,22395
20191016T03Z,24150
20191016T02Z,25743
20191016T01Z,26629
20191016T00Z,26846
20191015T23Z,26489
20191015T22Z,26682
20191015T21Z,26754
20191015T20Z,26881
20191015T19Z,26886
20191015T18Z,26591
20191015T17Z,26110
20191015T16Z,25694
20191015T15Z,25123
20191015T14Z,24472
20191015T13Z,23888
20191015T12Z,23434
20191015T11Z,22000
20191015T10Z,20386
20191015T09Z,19571
20191015T08Z,19521
20191015T07Z,19842
20191015T06Z,20456
20191015T05Z,21384
20191015T04Z,23058
20191015T03Z,25109
20191015T02Z,27062
20191015T01Z,28202
20191015T00Z,28689
20191014T23Z,28616
20191014T22Z,28864
20191014T21Z,28750
20191014T20Z,28341
20191014T19Z,27770
20191014T18Z,26976
20191014T17Z,26032
