,Day-ahead demand forecast1
20191020T10-07,703
20191020T09-07,680
20191020T08-07,643
20191020T07-07,621
20191020T06-07,627
20191020T05-07,604
20191020T04-07,604
20191020T03-07,615
20191020T02-07,628
20191020T01-07,649
20191020T00-07,698
20191019T23-07,755
20191019T22-07,814
20191019T21-07,880
20191019T20-07,925
20191019T19-07,989
20191019T18-07,995
20191019T17-07,1000
20191019T16-07,1000
20191019T15-07,977
20191019T14-07,940
20191019T13-07,901
20191019T12-07,855
20191019T11-07,822
20191019T10-07,773
20191019T09-07,747
20191019T08-07,716
20191019T07-07,679
20191019T06-07,686
20191019T05-07,676
20191019T04-07,656
20191019T03-07,659
20191019T02-07,673
20191019T01-07,720
20191019T00-07,737
20191018T23-07,792
20191018T22-07,868
20191018T21-07,937
20191018T20-07,990
20191018T19-07,1054
20191018T18-07,1061
20191018T17-07,1086
20191018T16-07,1117
20191018T15-07,1097
20191018T14-07,1079
20191018T13-07,1038
20191018T12-07,991
20191018T11-07,968
20191018T10-07,931
20191018T09-07,895
20191018T08-07,857
20191018T07-07,830
20191018T06-07,818
20191018T05-07,738
20191018T04-07,699
20191018T03-07,681
20191018T02-07,706
20191018T01-07,725
20191018T00-07,769
20191017T23-07,824
20191017T22-07,911
20191017T21-07,1000
20191017T20-07,1074
20191017T19-07,1125
20191017T18-07,1104
20191017T17-07,1116
20191017T16-07,1117
20191017T15-07,1086
20191017T14-07,1036
20191017T13-07,994
20191017T12-07,951
20191017T11-07,919
20191017T10-07,879
20191017T09-07,844
20191017T08-07,823
20191017T07-07,820
20191017T06-07,802
20191017T05-07,723
20191017T04-07,676
20191017T03-07,669
20191017T02-07,673
20191017T01-07,700
20191017T00-07,731
20191016T23-07,783
20191016T22-07,865
20191016T21-07,957
20191016T20-07,1033
20191016T19-07,1078
20191016T18-07,1054
20191016T17-07,1071
20191016T16-07,1091
20191016T15-07,1064
20191016T14-07,1012
20191016T13-07,983
20191016T12-07,947
20191016T11-07,918
20191016T10-07,884
20191016T09-07,859
20191016T08-07,844
20191016T07-07,833
20191016T06-07,820
20191016T05-07,740
20191016T04-07,698
20191016T03-07,689
20191016T02-07,702
20191016T01-07,730
20191016T00-07,750
20191015T23-07,818
20191015T22-07,918
20191015T21-07,1019
20191015T20-07,1097
20191015T19-07,1150
20191015T18-07,1131
20191015T17-07,1156
20191015T16-07,1171
20191015T15-07,1148
20191015T14-07,1107
20191015T13-07,1076
20191015T12-07,1027
20191015T11-07,981
20191015T10-07,956
20191015T09-07,913
20191015T08-07,874
20191015T07-07,855
20191015T06-07,831
20191015T05-07,746
20191015T04-07,710
20191015T03-07,694
20191015T02-07,706
20191015T01-07,728
20191015T00-07,725
20191014T23-07,788
20191014T22-07,864
20191014T21-07,956
20191014T20-07,1029
20191014T19-07,1065
20191014T18-07,1017
20191014T17-07,1016
20191014T16-07,1033
20191014T15-07,1023
20191014T14-07,1008
20191014T13-07,1002
20191014T12-07,968
20191014T11-07,938
20191014T10-07,921
20191014T09-07,876
20191014T08-07,840
20191014T07-07,820
20191014T06-07,787
20191014T05-07,714
20191014T04-07,672
20191014T03-07,663
20191014T02-07,672
20191014T01-07,691
20191014T00-07,721
20191013T23-07,765
20191013T22-07,848
20191013T21-07,915
20191013T20-07,976
20191013T19-07,1025
20191013T18-07,974
20191013T17-07,991
20191013T16-07,982
20191013T15-07,966
20191013T14-07,934
20191013T13-07,911
20191013T12-07,835
20191013T11-07,801
20191013T10-07,735
20191013T09-07,706
20191013T08-07,668
20191013T07-07,636
20191013T06-07,643
20191013T05-07,623
20191013T04-07,617
20191013T03-07,623
20191013T02-07,647
20191013T01-07,656
20191013T00-07,685
20191012T23-07,759
20191012T22-07,813
20191012T21-07,867
20191012T20-07,902
20191012T19-07,962
20191012T18-07,950
20191012T17-07,937
20191012T16-07,953
20191012T15-07,927
20191012T14-07,882
20191012T13-07,820
20191012T12-07,803
20191012T11-07,756
20191012T10-07,746
20191012T09-07,719
20191012T08-07,705
20191012T07-07,687
20191012T06-07,683
20191012T05-07,655
20191012T04-07,649
20191012T03-07,643
20191012T02-07,653
20191012T01-07,688
20191012T00-07,732
20191011T23-07,748
20191011T22-07,801
20191011T21-07,865
20191011T20-07,912
20191011T19-07,953
20191011T18-07,915
20191011T17-07,956
20191011T16-07,972
20191011T15-07,948
20191011T14-07,924
20191011T13-07,916
20191011T12-07,874
20191011T11-07,881
20191011T10-07,843
20191011T09-07,830
20191011T08-07,800
20191011T07-07,801
20191011T06-07,799
20191011T05-07,720
20191011T04-07,680
20191011T03-07,681
20191011T02-07,700
20191011T01-07,731
20191011T00-07,767
20191010T23-07,837
20191010T22-07,931
20191010T21-07,1028
20191010T20-07,1104
20191010T19-07,1174
20191010T18-07,1161
20191010T17-07,1221
20191010T16-07,1247
20191010T15-07,1224
20191010T14-07,1185
20191010T13-07,1135
20191010T12-07,1075
20191010T11-07,1035
20191010T10-07,980
20191010T09-07,932
20191010T08-07,891
20191010T07-07,856
20191010T06-07,842
20191010T05-07,769
20191010T04-07,728
20191010T03-07,724
20191010T02-07,738
20191010T01-07,764
20191010T00-07,818
20191009T23-07,899
20191009T22-07,1006
20191009T21-07,1117
20191009T20-07,1190
20191009T19-07,1254
20191009T18-07,1246
20191009T17-07,1308
20191009T16-07,1348
20191009T15-07,1320
20191009T14-07,1276
20191009T13-07,1221
20191009T12-07,1155
20191009T11-07,1093
20191009T10-07,1029
20191009T09-07,974
20191009T08-07,926
20191009T07-07,883
20191009T06-07,868
20191009T05-07,792
20191009T04-07,754
20191009T03-07,745
20191009T02-07,766
20191009T01-07,791
20191009T00-07,822
20191008T23-07,898
20191008T22-07,998
20191008T21-07,1103
20191008T20-07,1183
20191008T19-07,1244
20191008T18-07,1231
20191008T17-07,1266
20191008T16-07,1280
20191008T15-07,1234
20191008T14-07,1191
20191008T13-07,1118
20191008T12-07,1053
20191008T11-07,1006
20191008T10-07,969
20191008T09-07,917
20191008T08-07,881
20191008T07-07,848
20191008T06-07,836
20191008T05-07,748
20191008T04-07,702
20191008T03-07,698
20191008T02-07,700
20191008T01-07,725
20191008T00-07,753
20191007T23-07,834
20191007T22-07,915
20191007T21-07,1008
20191007T20-07,1068
20191007T19-07,1122
20191007T18-07,1093
20191007T17-07,1118
20191007T16-07,1133
20191007T15-07,1111
20191007T14-07,1074
20191007T13-07,1053
20191007T12-07,1009
20191007T11-07,986
20191007T10-07,938
20191007T09-07,911
20191007T08-07,869
20191007T07-07,839
20191007T06-07,829
20191007T05-07,743
20191007T04-07,702
20191007T03-07,698
20191007T02-07,713
20191007T01-07,745
20191007T00-07,787
20191006T23-07,849
20191006T22-07,952
20191006T21-07,1029
20191006T20-07,1110
20191006T19-07,1169
20191006T18-07,1161
20191006T17-07,1205
20191006T16-07,1211
20191006T15-07,1198
20191006T14-07,1143
20191006T13-07,1102
20191006T12-07,1026
20191006T11-07,952
20191006T10-07,880
20191006T09-07,806
20191006T08-07,743
20191006T07-07,694
20191006T06-07,722
20191006T05-07,699
20191006T04-07,708
20191006T03-07,724
20191006T02-07,757
20191006T01-07,801
20191006T00-07,848
20191005T23-07,904
20191005T22-07,975
20191005T21-07,1055
20191005T20-07,1113
20191005T19-07,1179
20191005T18-07,1198
20191005T17-07,1255
20191005T16-07,1271
20191005T15-07,1235
20191005T14-07,1193
20191005T13-07,1155
20191005T12-07,1093
20191005T11-07,1021
20191005T10-07,941
20191005T09-07,900
20191005T08-07,830
20191005T07-07,782
20191005T06-07,792
20191005T05-07,768
20191005T04-07,766
20191005T03-07,761
20191005T02-07,789
20191005T01-07,827
20191005T00-07,853
20191004T23-07,914
20191004T22-07,999
20191004T21-07,1072
20191004T20-07,1133
20191004T19-07,1198
20191004T18-07,1186
20191004T17-07,1224
20191004T16-07,1261
20191004T15-07,1261
20191004T14-07,1254
20191004T13-07,1212
20191004T12-07,1177
20191004T11-07,1128
20191004T10-07,1079
20191004T09-07,1030
20191004T08-07,974
20191004T07-07,937
20191004T06-07,907
20191004T05-07,824
20191004T04-07,786
20191004T03-07,778
20191004T02-07,803
20191004T01-07,828
20191004T00-07,856
20191003T23-07,923
20191003T22-07,1025
20191003T21-07,1127
20191003T20-07,1194
20191003T19-07,1245
20191003T18-07,1219
20191003T17-07,1259
20191003T16-07,1310
20191003T15-07,1306
20191003T14-07,1294
20191003T13-07,1239
20191003T12-07,1185
20191003T11-07,1128
20191003T10-07,1076
20191003T09-07,1017
20191003T08-07,975
20191003T07-07,940
20191003T06-07,905
20191003T05-07,821
20191003T04-07,775
20191003T03-07,768
20191003T02-07,779
20191003T01-07,806
20191003T00-07,836
20191002T23-07,904
20191002T22-07,1006
20191002T21-07,1107
20191002T20-07,1177
20191002T19-07,1227
20191002T18-07,1220
20191002T17-07,1280
20191002T16-07,1287
20191002T15-07,1267
20191002T14-07,1250
20191002T13-07,1202
20191002T12-07,1155
20191002T11-07,1099
20191002T10-07,1048
20191002T09-07,994
20191002T08-07,954
20191002T07-07,928
20191002T06-07,895
20191002T05-07,813
20191002T04-07,770
20191002T03-07,758
20191002T02-07,782
20191002T01-07,806
20191002T00-07,845
20191001T23-07,943
20191001T22-07,1047
20191001T21-07,1150
20191001T20-07,1226
20191001T19-07,1290
20191001T18-07,1267
20191001T17-07,1317
20191001T16-07,1361
20191001T15-07,1347
20191001T14-07,1326
20191001T13-07,1282
20191001T12-07,1241
20191001T11-07,1189
20191001T10-07,1150
20191001T09-07,1087
20191001T08-07,1032
20191001T07-07,1001
20191001T06-07,971
20191001T05-07,893
20191001T04-07,844
20191001T03-07,841
20191001T02-07,860
20191001T01-07,888
20191001T00-07,939
20190930T23-07,1016
20190930T22-07,1126
20190930T21-07,1248
20190930T20-07,1338
20190930T19-07,1413
20190930T18-07,1404
20190930T17-07,1469
20190930T16-07,1534
20190930T15-07,1521
20190930T14-07,1476
20190930T13-07,1419
20190930T12-07,1343
20190930T11-07,1267
20190930T10-07,1216
20190930T09-07,1112
20190930T08-07,1039
20190930T07-07,981
20190930T06-07,965
