,Day-ahead demand forecast1
20191022T01-07,1199
20191022T00-07,1233
20191021T23-07,1356
20191021T22-07,1537
20191021T21-07,1669
20191021T20-07,1773
20191021T19-07,1899
20191021T18-07,1947
20191021T17-07,1972
20191021T16-07,1944
20191021T15-07,1868
20191021T14-07,1771
20191021T13-07,1661
20191021T12-07,1565
20191021T11-07,1462
20191021T10-07,1341
20191021T09-07,1279
20191021T08-07,1239
20191021T07-07,1220
20191021T06-07,1156
20191021T05-07,1095
20191021T04-07,1078
20191021T03-07,1099
20191021T02-07,1135
20191021T01-07,1199
20191021T00-07,1233
20191020T23-07,1356
20191020T22-07,1537
20191020T21-07,1669
20191020T20-07,1773
20191020T19-07,1899
20191020T18-07,1947
20191020T17-07,1972
20191020T16-07,1944
20191020T15-07,1868
20191020T14-07,1771
20191020T13-07,1661
20191020T12-07,1565
20191020T11-07,1462
20191020T10-07,1341
20191020T09-07,1279
20191020T08-07,1239
20191020T07-07,1220
20191020T06-07,1156
20191020T05-07,1095
20191020T04-07,1078
20191020T03-07,1099
20191020T02-07,1135
20191020T01-07,1199
20191020T00-07,1233
20191019T23-07,1356
20191019T22-07,1537
20191019T21-07,1669
20191019T20-07,1773
20191019T19-07,1899
20191019T18-07,1947
20191019T17-07,1972
20191019T16-07,1944
20191019T15-07,1868
20191019T14-07,1771
20191019T13-07,1661
20191019T12-07,1565
20191019T11-07,1462
20191019T10-07,1341
20191019T09-07,1279
20191019T08-07,1239
20191019T07-07,1220
20191019T06-07,1156
20191019T05-07,1095
20191019T04-07,1078
20191019T03-07,1099
20191019T02-07,1135
20191019T01-07,1199
20191019T00-07,1233
20191018T23-07,1356
20191018T22-07,1537
20191018T21-07,1669
20191018T20-07,1773
20191018T19-07,1899
20191018T18-07,1947
20191018T17-07,1972
20191018T16-07,1944
20191018T15-07,1868
20191018T14-07,1771
20191018T13-07,1661
20191018T12-07,1565
20191018T11-07,1462
20191018T10-07,1341
20191018T09-07,1279
20191018T08-07,1239
20191018T07-07,1220
20191018T06-07,1156
20191018T05-07,1095
20191018T04-07,1078
20191018T03-07,1099
20191018T02-07,1135
20191018T01-07,1199
20191018T00-07,1233
20191017T23-07,1356
20191017T22-07,1537
20191017T21-07,1669
20191017T20-07,1773
20191017T19-07,1899
20191017T18-07,1947
20191017T17-07,1972
20191017T16-07,1944
20191017T15-07,1868
20191017T14-07,1771
20191017T13-07,1661
20191017T12-07,1565
20191017T11-07,1462
20191017T10-07,1341
20191017T09-07,1279
20191017T08-07,1239
20191017T07-07,1220
20191017T06-07,1156
20191017T05-07,1095
20191017T04-07,1078
20191017T03-07,1099
20191017T02-07,1135
20191017T01-07,1199
20191017T00-07,1233
20191016T23-07,1356
20191016T22-07,1537
20191016T21-07,1669
20191016T20-07,1773
20191016T19-07,1899
20191016T18-07,1947
20191016T17-07,1972
20191016T16-07,1944
20191016T15-07,1868
20191016T14-07,1771
20191016T13-07,1661
20191016T12-07,1565
20191016T11-07,1462
20191016T10-07,1341
20191016T09-07,1279
20191016T08-07,1239
20191016T07-07,1220
20191016T06-07,1156
20191016T05-07,1095
20191016T04-07,1078
20191016T03-07,1099
20191016T02-07,1135
20191016T01-07,1199
20191016T00-07,1233
20191015T23-07,1356
20191015T22-07,1537
20191015T21-07,1669
20191015T20-07,1773
20191015T19-07,1899
20191015T18-07,1947
20191015T17-07,1972
20191015T16-07,1944
20191015T15-07,1868
20191015T14-07,1771
20191015T13-07,1661
20191015T12-07,1565
20191015T11-07,1462
20191015T10-07,1341
20191015T09-07,1279
20191015T08-07,1239
20191015T07-07,1220
20191015T06-07,1156
20191015T05-07,1095
20191015T04-07,1078
20191015T03-07,1099
20191015T02-07,1135
20191015T01-07,1199
20191015T00-07,1233
20191014T23-07,1356
20191014T22-07,1537
20191014T21-07,1669
20191014T20-07,1773
20191014T19-07,1899
20191014T18-07,1947
20191014T17-07,1972
20191014T16-07,1944
20191014T15-07,1868
20191014T14-07,1771
20191014T13-07,1661
20191014T12-07,1565
20191014T11-07,1462
20191014T10-07,1341
20191014T09-07,1279
20191014T08-07,1239
20191014T07-07,1220
20191014T06-07,1156
20191014T05-07,1095
20191014T04-07,1078
20191014T03-07,1099
20191014T02-07,1135
20191014T01-07,1199
20191014T00-07,1233
20191013T23-07,1356
20191013T22-07,1537
20191013T21-07,1669
20191013T20-07,1773
20191013T19-07,1899
20191013T18-07,1947
20191013T17-07,1972
20191013T16-07,1944
20191013T15-07,1868
20191013T14-07,1771
20191013T13-07,1661
20191013T12-07,1565
20191013T11-07,1462
20191013T10-07,1341
20191013T09-07,1279
20191013T08-07,1239
20191013T07-07,1220
20191013T06-07,1156
20191013T05-07,1095
20191013T04-07,1078
20191013T03-07,1099
20191013T02-07,1135
20191013T01-07,1199
20191013T00-07,1233
20191012T23-07,1356
20191012T22-07,1537
20191012T21-07,1669
20191012T20-07,1773
20191012T19-07,1899
20191012T18-07,1947
20191012T17-07,1972
20191012T16-07,1944
20191012T15-07,1868
20191012T14-07,1771
20191012T13-07,1661
20191012T12-07,1565
20191012T11-07,1462
20191012T10-07,1341
20191012T09-07,1279
20191012T08-07,1239
20191012T07-07,1220
20191012T06-07,1156
20191012T05-07,1095
20191012T04-07,1078
20191012T03-07,1099
20191012T02-07,1135
20191012T01-07,1199
20191012T00-07,1233
20191011T23-07,1356
20191011T22-07,1537
20191011T21-07,1669
20191011T20-07,1773
20191011T19-07,1899
20191011T18-07,1947
20191011T17-07,1972
20191011T16-07,1944
20191011T15-07,1868
20191011T14-07,1771
20191011T13-07,1661
20191011T12-07,1565
20191011T11-07,1462
20191011T10-07,1341
20191011T09-07,1279
20191011T08-07,1239
20191011T07-07,1220
20191011T06-07,1156
20191011T05-07,1095
20191011T04-07,1078
20191011T03-07,1099
20191011T02-07,1135
20191011T01-07,1199
20191011T00-07,1233
20191010T23-07,1356
20191010T22-07,1537
20191010T21-07,1669
20191010T20-07,1773
20191010T19-07,1899
20191010T18-07,1947
20191010T17-07,1972
20191010T16-07,1944
20191010T15-07,1868
20191010T14-07,1771
20191010T13-07,1661
20191010T12-07,1565
20191010T11-07,1462
