,Day-ahead demand forecast1
20191011T12-04,1632
20191011T11-04,1555
20191011T10-04,1481
20191011T09-04,1400
20191011T08-04,1353
20191011T07-04,1319
20191011T06-04,1198
20191011T05-04,1092
20191011T04-04,1064
20191011T03-04,1096
20191011T02-04,1155
20191011T01-04,1249
20191011T00-04,1397
20191010T23-04,1552
20191010T22-04,1680
20191010T21-04,1767
20191010T20-04,1798
20191010T19-04,1857
20191010T18-04,1893
20191010T17-04,1909
20191010T16-04,1903
20191010T15-04,1868
20191010T14-04,1827
20191010T13-04,1775
20191010T12-04,1697
20191010T11-04,1622
20191010T10-04,1536
20191010T09-04,1452
20191010T08-04,1405
20191010T07-04,1373
20191010T06-04,1243
20191010T05-04,1128
20191010T04-04,1099
20191010T03-04,1126
20191010T02-04,1176
20191010T01-04,1266
20191010T00-04,1424
20191009T23-04,1586
20191009T22-04,1722
20191009T21-04,1805
20191009T20-04,1825
20191009T19-04,1873
20191009T18-04,1913
20191009T17-04,1920
20191009T16-04,1905
20191009T15-04,1882
20191009T14-04,1839
20191009T13-04,1775
20191009T12-04,1701
20191009T11-04,1624
20191009T10-04,1570
20191009T09-04,1471
20191009T08-04,1460
20191009T07-04,1443
20191009T06-04,1312
20191009T05-04,1202
20191009T04-04,1169
20191009T03-04,1205
20191009T02-04,1259
20191009T01-04,1345
20191009T00-04,1516
20191008T23-04,1676
20191008T22-04,1813
20191008T21-04,1917
20191008T20-04,1944
20191008T19-04,1990
20191008T18-04,2023
20191008T17-04,2026
20191008T16-04,2024
20191008T15-04,1993
20191008T14-04,1944
20191008T13-04,1861
20191008T12-04,1775
20191008T11-04,1695
20191008T10-04,1617
20191008T09-04,1525
20191008T08-04,1492
20191008T07-04,1473
20191008T06-04,1336
20191008T05-04,1225
20191008T04-04,1188
20191008T03-04,1226
20191008T02-04,1278
20191008T01-04,1360
20191008T00-04,1539
20191007T23-04,1709
20191007T22-04,1851
20191007T21-04,1960
20191007T20-04,1974
20191007T19-04,2030
20191007T18-04,2062
20191007T17-04,2066
20191007T16-04,2061
20191007T15-04,2027
20191007T14-04,1970
20191007T13-04,1898
20191007T12-04,1802
20191007T11-04,1704
20191007T10-04,1602
20191007T09-04,1492
20191007T08-04,1431
20191007T07-04,1398
20191007T06-04,1282
20191007T05-04,1175
20191007T04-04,1149
20191007T03-04,1190
20191007T02-04,1256
20191007T01-04,1344
20191007T00-04,1454
20191006T23-04,1599
20191006T22-04,1713
20191006T21-04,1802
20191006T20-04,1809
20191006T19-04,1864
20191006T18-04,1907
20191006T17-04,1913
