,Day-ahead demand forecast1
20191204T09-07,2834
20191204T08-07,2883
20191204T07-07,2826
20191204T06-07,2572
20191204T05-07,2380
20191204T04-07,2313
20191204T03-07,2293
20191204T02-07,2339
20191204T01-07,2393
20191204T00-07,2559
20191203T23-07,2750
20191203T22-07,2936
20191203T21-07,3029
20191203T20-07,3056
20191203T19-07,3056
20191203T18-07,2919
20191203T17-07,2706
20191203T16-07,2651
20191203T15-07,2679
20191203T14-07,2721
20191203T13-07,2777
20191203T12-07,2837
20191203T11-07,2911
20191203T10-07,2994
20191203T09-07,3059
20191203T08-07,3207
20191203T07-07,3154
20191203T06-07,2847
20191203T05-07,2608
20191203T04-07,2486
20191203T03-07,2455
20191203T02-07,2463
20191203T01-07,2544
20191203T00-07,2540
20191202T23-07,2730
20191202T22-07,2921
20191202T21-07,3025
20191202T20-07,3044
20191202T19-07,3056
20191202T18-07,2904
20191202T17-07,2675
20191202T16-07,2625
20191202T15-07,2638
20191202T14-07,2696
20191202T13-07,2773
20191202T12-07,2827
20191202T11-07,2901
20191202T10-07,2959
20191202T09-07,3014
20191202T08-07,3098
20191202T07-07,3032
20191202T06-07,2749
20191202T05-07,2528
20191202T04-07,2430
20191202T03-07,2398
20191202T02-07,2421
20191202T01-07,2471
20191202T00-07,2607
20191201T23-07,2761
20191201T22-07,2881
20191201T21-07,2955
20191201T20-07,2976
20191201T19-07,2969
20191201T18-07,2819
20191201T17-07,2621
20191201T16-07,2573
20191201T15-07,2598
20191201T14-07,2626
20191201T13-07,2710
20191201T12-07,2787
20191201T11-07,2879
20191201T10-07,2941
20191201T09-07,2947
20191201T08-07,2860
20191201T07-07,2729
20191201T06-07,2602
20191201T05-07,2558
20191201T04-07,2530
20191201T03-07,2519
20191201T02-07,2509
20191201T01-07,2605
20191201T00-07,2759
20191130T23-07,2864
20191130T22-07,2931
20191130T21-07,2988
20191130T20-07,3031
20191130T19-07,3074
20191130T18-07,2976
20191130T17-07,2802
20191130T16-07,2761
20191130T15-07,2772
20191130T14-07,2802
20191130T13-07,2874
20191130T12-07,2942
20191130T11-07,3019
20191130T10-07,3030
20191130T09-07,2966
20191130T08-07,2841
20191130T07-07,2712
20191130T06-07,2602
20191130T05-07,2535
20191130T04-07,2503
20191130T03-07,2406
20191130T02-07,2427
20191130T01-07,2478
20191130T00-07,2458
20191129T23-07,2615
20191129T22-07,2729
20191129T21-07,2799
20191129T20-07,2867
20191129T19-07,2934
20191129T18-07,2855
20191129T17-07,2703
20191129T16-07,2711
20191129T15-07,2644
20191129T14-07,2599
20191129T13-07,2587
20191129T12-07,2576
20191129T11-07,2553
20191129T10-07,2526
20191129T09-07,2469
20191129T08-07,2405
20191129T07-07,2377
20191129T06-07,2265
20191129T05-07,2187
20191129T04-07,2153
20191129T03-07,2150
20191129T02-07,2186
20191129T01-07,2250
20191129T00-07,2415
20191128T23-07,2535
20191128T22-07,2627
20191128T21-07,2667
20191128T20-07,2715
20191128T19-07,2786
20191128T18-07,2790
20191128T17-07,2577
20191128T16-07,2664
20191128T15-07,2760
20191128T14-07,2862
20191128T13-07,2946
20191128T12-07,2994
20191128T11-07,2956
20191128T10-07,2832
20191128T09-07,2650
20191128T08-07,2467
20191128T07-07,2362
20191128T06-07,2257
20191128T05-07,2203
20191128T04-07,2196
20191128T03-07,2252
20191128T02-07,2323
20191128T01-07,2436
20191128T00-07,2585
20191127T23-07,2769
20191127T22-07,2952
20191127T21-07,3042
20191127T20-07,3080
20191127T19-07,3064
20191127T18-07,2897
20191127T17-07,2690
20191127T16-07,2610
20191127T15-07,2597
20191127T14-07,2623
20191127T13-07,2670
20191127T12-07,2752
20191127T11-07,2878
20191127T10-07,2997
20191127T09-07,3173
20191127T08-07,3344
20191127T07-07,3297
20191127T06-07,2993
20191127T05-07,2745
20191127T04-07,2613
20191127T03-07,2583
20191127T02-07,2592
20191127T01-07,2630
20191127T00-07,2563
20191126T23-07,2733
20191126T22-07,2905
20191126T21-07,2984
20191126T20-07,3009
20191126T19-07,2999
20191126T18-07,2812
20191126T17-07,2556
20191126T16-07,2477
20191126T15-07,2479
20191126T14-07,2516
20191126T13-07,2569
20191126T12-07,2635
20191126T11-07,2722
20191126T10-07,2820
20191126T09-07,2917
20191126T08-07,3065
20191126T07-07,3022
20191126T06-07,2681
20191126T05-07,2432
20191126T04-07,2320
20191126T03-07,2287
20191126T02-07,2327
20191126T01-07,2411
20191126T00-07,2458
20191125T23-07,2653
20191125T22-07,2842
20191125T21-07,2953
20191125T20-07,2971
20191125T19-07,2985
20191125T18-07,2825
20191125T17-07,2632
20191125T16-07,2581
20191125T15-07,2575
20191125T14-07,2603
20191125T13-07,2632
20191125T12-07,2661
20191125T11-07,2708
20191125T10-07,2750
20191125T09-07,2809
20191125T08-07,2924
20191125T07-07,2869
20191125T06-07,2572
20191125T05-07,2348
20191125T04-07,2247
20191125T03-07,2236
20191125T02-07,2252
20191125T01-07,2313
20191125T00-07,2354
20191124T23-07,2506
20191124T22-07,2656
20191124T21-07,2741
20191124T20-07,2798
20191124T19-07,2820
20191124T18-07,2719
20191124T17-07,2541
20191124T16-07,2495
20191124T15-07,2482
20191124T14-07,2481
20191124T13-07,2516
20191124T12-07,2538
20191124T11-07,2572
20191124T10-07,2578
20191124T09-07,2555
20191124T08-07,2483
20191124T07-07,2396
20191124T06-07,2277
20191124T05-07,2211
20191124T04-07,2192
20191124T03-07,2229
20191124T02-07,2267
20191124T01-07,2351
20191124T00-07,2450
20191123T23-07,2554
20191123T22-07,2638
20191123T21-07,2698
20191123T20-07,2727
20191123T19-07,2774
20191123T18-07,2680
20191123T17-07,2530
20191123T16-07,2466
20191123T15-07,2445
20191123T14-07,2452
20191123T13-07,2499
20191123T12-07,2558
20191123T11-07,2624
20191123T10-07,2670
20191123T09-07,2677
20191123T08-07,2634
20191123T07-07,2535
20191123T06-07,2383
20191123T05-07,2306
20191123T04-07,2265
20191123T03-07,2270
20191123T02-07,2307
20191123T01-07,2380
20191123T00-07,2576
20191122T23-07,2699
20191122T22-07,2795
20191122T21-07,2866
20191122T20-07,2892
20191122T19-07,2900
20191122T18-07,2775
20191122T17-07,2650
20191122T16-07,2608
20191122T15-07,2625
20191122T14-07,2661
20191122T13-07,2697
20191122T12-07,2790
20191122T11-07,2825
20191122T10-07,2859
20191122T09-07,2900
20191122T08-07,2940
20191122T07-07,2870
20191122T06-07,2575
20191122T05-07,2365
20191122T04-07,2285
20191122T03-07,2310
20191122T02-07,2338
20191122T01-07,2390
20191122T00-07,2496
20191121T23-07,2680
20191121T22-07,2855
20191121T21-07,2954
20191121T20-07,2978
20191121T19-07,2950
20191121T18-07,2831
20191121T17-07,2704
20191121T16-07,2652
20191121T15-07,2677
20191121T14-07,2716
20191121T13-07,2733
20191121T12-07,2750
20191121T11-07,2777
20191121T10-07,2790
20191121T09-07,2806
20191121T08-07,2829
20191121T07-07,2772
20191121T06-07,2519
20191121T05-07,2329
20191121T04-07,2299
20191121T03-07,2285
20191121T02-07,2316
20191121T01-07,2354
20191121T00-07,2482
20191120T23-07,2679
20191120T22-07,2847
20191120T21-07,2948
20191120T20-07,2972
20191120T19-07,3002
20191120T18-07,2863
20191120T17-07,2739
20191120T16-07,2739
20191120T15-07,2761
20191120T14-07,2783
20191120T13-07,2801
20191120T12-07,2769
20191120T11-07,2764
20191120T10-07,2716
20191120T09-07,2651
20191120T08-07,2657
20191120T07-07,2625
20191120T06-07,2392
20191120T05-07,2194
20191120T04-07,2127
20191120T03-07,2138
20191120T02-07,2196
20191120T01-07,2283
20191120T00-07,2438
20191119T23-07,2646
20191119T22-07,2857
20191119T21-07,3000
20191119T20-07,3058
20191119T19-07,3104
20191119T18-07,3002
20191119T17-07,2931
20191119T16-07,2902
20191119T15-07,2879
20191119T14-07,2830
20191119T13-07,2786
20191119T12-07,2721
20191119T11-07,2687
20191119T10-07,2655
20191119T09-07,2637
20191119T08-07,2682
20191119T07-07,2670
20191119T06-07,2444
20191119T05-07,2267
20191119T04-07,2186
20191119T03-07,2192
20191119T02-07,2229
20191119T01-07,2321
20191119T00-07,2461
20191118T23-07,2711
20191118T22-07,2959
20191118T21-07,3121
20191118T20-07,3212
20191118T19-07,3279
20191118T18-07,3207
20191118T17-07,3126
20191118T16-07,3084
20191118T15-07,3035
20191118T14-07,2964
20191118T13-07,2874
20191118T12-07,2787
20191118T11-07,2753
20191118T10-07,2720
20191118T09-07,2692
20191118T08-07,2728
20191118T07-07,2692
20191118T06-07,2451
20191118T05-07,2253
20191118T04-07,2210
20191118T03-07,2199
20191118T02-07,2211
20191118T01-07,2292
20191118T00-07,2405
20191117T23-07,2620
20191117T22-07,2820
20191117T21-07,2947
20191117T20-07,3056
20191117T19-07,3137
20191117T18-07,3125
20191117T17-07,3090
20191117T16-07,3041
20191117T15-07,2946
20191117T14-07,2834
20191117T13-07,2735
20191117T12-07,2646
20191117T11-07,2575
20191117T10-07,2498
20191117T09-07,2398
20191117T08-07,2278
20191117T07-07,2229
20191117T06-07,2159
20191117T05-07,2122
20191117T04-07,2157
20191117T03-07,2196
20191117T02-07,2207
20191117T01-07,2313
20191117T00-07,2416
20191116T23-07,2571
20191116T22-07,2703
20191116T21-07,2810
20191116T20-07,2919
20191116T19-07,3037
20191116T18-07,3044
20191116T17-07,3030
20191116T16-07,2997
20191116T15-07,2933
20191116T14-07,2841
20191116T13-07,2762
20191116T12-07,2693
20191116T11-07,2653
20191116T10-07,2586
20191116T09-07,2514
20191116T08-07,2410
20191116T07-07,2338
20191116T06-07,2241
20191116T05-07,2185
20191116T04-07,2175
20191116T03-07,2211
20191116T02-07,2267
20191116T01-07,2358
20191116T00-07,2479
20191115T23-07,2650
20191115T22-07,2801
20191115T21-07,2908
20191115T20-07,3009
20191115T19-07,3121
20191115T18-07,3080
20191115T17-07,3053
20191115T16-07,3022
20191115T15-07,2981
20191115T14-07,2910
20191115T13-07,2819
20191115T12-07,2755
20191115T11-07,2715
20191115T10-07,2682
20191115T09-07,2656
20191115T08-07,2682
20191115T07-07,2644
20191115T06-07,2432
20191115T05-07,2268
