,Day-ahead demand forecast1
20191124T23-05,406207
20191124T22-05,421253
20191124T21-05,431678
20191124T20-05,432321
20191124T19-05,427109
20191124T18-05,414641
20191124T17-05,401239
20191124T16-05,393019
20191124T15-05,391887
20191124T14-05,393905
20191124T13-05,397494
20191124T12-05,401833
20191124T11-05,404595
20191124T10-05,404299
20191124T09-05,397416
20191124T08-05,385002
20191124T07-05,372116
20191124T06-05,361797
20191124T05-05,355633
20191124T04-05,353745
20191124T03-05,357008
20191124T02-05,363372
20191124T01-05,372388
20191124T00-05,385358
20191123T23-05,400256
20191123T22-05,413609
20191123T21-05,422546
20191123T20-05,424207
20191123T19-05,422925
20191123T18-05,415893
20191123T17-05,405933
20191123T16-05,399404
20191123T15-05,399056
20191123T14-05,402374
20191123T13-05,406999
20191123T12-05,411272
20191123T11-05,412538
20191123T10-05,409706
20191123T09-05,401753
20191123T08-05,390014
20191123T07-05,377387
20191123T06-05,366041
20191123T05-05,359804
20191123T04-05,358755
20191123T03-05,363745
20191123T02-05,372279
20191123T01-05,384411
20191123T00-05,397401
20191122T23-05,415170
20191122T22-05,431309
20191122T21-05,443032
20191122T20-05,447479
20191122T19-05,448117
20191122T18-05,442892
20191122T17-05,434631
20191122T16-05,429759
20191122T15-05,430068
20191122T14-05,432333
20191122T13-05,435198
20191122T12-05,438391
20191122T11-05,440569
20191122T10-05,439340
20191122T09-05,434414
20191122T08-05,424910
20191122T07-05,404821
20191122T06-05,379930
20191122T05-05,362921
20191122T04-05,356528
20191122T03-05,359327
20191122T02-05,367139
20191122T01-05,380885
20191122T00-05,396804
20191121T23-05,417253
20191121T22-05,436987
20191121T21-05,450809
20191121T20-05,455334
20191121T19-05,454639
20191121T18-05,448202
20191121T17-05,439215
20191121T16-05,432557
20191121T15-05,430268
20191121T14-05,431353
20191121T13-05,433596
20191121T12-05,436611
20191121T11-05,439582
20191121T10-05,439959
20191121T09-05,437750
20191121T08-05,432053
20191121T07-05,413764
20191121T06-05,389353
20191121T05-05,371335
20191121T04-05,364528
20191121T03-05,366517
20191121T02-05,373893
20191121T01-05,385340
20191121T00-05,402648
20191120T23-05,423423
20191120T22-05,442600
20191120T21-05,456854
20191120T20-05,461130
20191120T19-05,459514
20191120T18-05,451799
20191120T17-05,441120
20191120T16-05,433755
20191120T15-05,432123
20191120T14-05,444037
20191120T13-05,446582
20191120T12-05,449894
20191120T11-05,453196
20191120T10-05,453602
20191120T09-05,442471
20191120T08-05,435943
20191120T07-05,416124
20191120T06-05,389811
20191120T05-05,371414
20191120T04-05,364521
20191120T03-05,366341
20191120T02-05,373757
20191120T01-05,385470
20191120T00-05,402963
20191119T23-05,423857
20191119T22-05,444127
20191119T21-05,458944
20191119T20-05,463869
20191119T19-05,463182
20191119T18-05,454611
20191119T17-05,443106
20191119T16-05,434315
20191119T15-05,432606
20191119T14-05,433392
20191119T13-05,436019
20191119T12-05,440662
20191119T11-05,445457
20191119T10-05,448061
20191119T09-05,448206
20191119T08-05,442027
20191119T07-05,422108
20191119T06-05,396217
20191119T05-05,378128
20191119T04-05,371371
20191119T03-05,373229
20191119T02-05,379917
20191119T01-05,391028
20191119T00-05,408223
20191118T23-05,428369
20191118T22-05,448858
20191118T21-05,463831
20191118T20-05,469149
20191118T19-05,468113
20191118T18-05,458158
20191118T17-05,445770
20191118T16-05,437290
20191118T15-05,435331
20191118T14-05,437051
20191118T13-05,441122
20191118T12-05,446342
20191118T11-05,451733
20191118T10-05,455066
20191118T09-05,454171
20191118T08-05,445291
20191118T07-05,422619
20191118T06-05,394740
20191118T05-05,374359
20191118T04-05,365301
20191118T03-05,364601
20191118T02-05,369809
20191118T01-05,382169
20191118T00-05,395086
20191117T23-05,411025
20191117T22-05,426451
20191117T21-05,437026
20191117T20-05,438999
20191117T19-05,435373
20191117T18-05,423249
20191117T17-05,409569
20191117T16-05,399653
20191117T15-05,396942
20191117T14-05,398148
20191117T13-05,401517
20191117T12-05,406254
20191117T11-05,410676
20191117T10-05,413283
20191117T09-05,410977
20191117T08-05,402138
20191117T07-05,391403
20191117T06-05,381890
20191117T05-05,376889
20191117T04-05,375637
20191117T03-05,378528
20191117T02-05,384615
20191117T01-05,394049
20191117T00-05,410470
20191116T23-05,424103
20191116T22-05,436623
20191116T21-05,444316
20191116T20-05,445836
20191116T19-05,441877
20191116T18-05,430510
20191116T17-05,417426
20191116T16-05,409976
20191116T15-05,409442
20191116T14-05,413981
20191116T13-05,421493
20191116T12-05,429584
20191116T11-05,435857
20191116T10-05,438866
20191116T09-05,436087
20191116T08-05,425056
20191116T07-05,410435
20191116T06-05,397349
20191116T05-05,389751
20191116T04-05,388065
20191116T03-05,390957
20191116T02-05,397897
20191116T01-05,410699
20191116T00-05,426521
20191115T23-05,442051
20191115T22-05,456635
20191115T21-05,466642
20191115T20-05,470472
20191115T19-05,469567
20191115T18-05,460494
20191115T17-05,449806
20191115T16-05,443891
20191115T15-05,445472
20191115T14-05,450733
20191115T13-05,458416
20191115T12-05,467600
20191115T11-05,476415
20191115T10-05,482312
20191115T09-05,484021
20191115T08-05,477898
20191115T07-05,458323
20191115T06-05,433077
20191115T05-05,415466
20191115T04-05,408477
20191115T03-05,409610
20191115T02-05,416801
20191115T01-05,429561
20191115T00-05,442505
20191114T23-05,462192
20191114T22-05,481308
20191114T21-05,495168
20191114T20-05,499098
20191114T19-05,495759
20191114T18-05,483848
20191114T17-05,471317
20191114T16-05,464457
20191114T15-05,464740
20191114T14-05,468990
20191114T13-05,475064
20191114T12-05,482377
20191114T11-05,490124
20191114T10-05,495204
20191114T09-05,497460
20191114T08-05,492843
20191114T07-05,473782
20191114T06-05,449745
20191114T05-05,432241
20191114T04-05,426000
20191114T03-05,427264
20191114T02-05,433678
20191114T01-05,445188
20191114T00-05,458686
20191113T23-05,478810
20191113T22-05,495765
20191113T21-05,506789
20191113T20-05,508608
20191113T19-05,501772
20191113T18-05,485779
20191113T17-05,470985
20191113T16-05,464718
20191113T15-05,466487
20191113T14-05,471756
20191113T13-05,481481
20191113T12-05,493951
20191113T11-05,507189
20191113T10-05,518046
20191113T09-05,524216
20191113T08-05,520322
20191113T07-05,500273
20191113T06-05,474932
20191113T05-05,457649
20191113T04-05,450017
20191113T03-05,450265
20191113T02-05,455657
20191113T01-05,466185
20191113T00-05,480282
20191112T23-05,499962
20191112T22-05,518095
20191112T21-05,529868
20191112T20-05,530808
20191112T19-05,523535
20191112T18-05,508368
20191112T17-05,493189
20191112T16-05,486173
20191112T15-05,486344
20191112T14-05,488877
20191112T13-05,492953
20191112T12-05,496363
20191112T11-05,497869
20191112T10-05,495099
20191112T09-05,486446
20191112T08-05,473378
20191112T07-05,447816
20191112T06-05,419094
20191112T05-05,398752
20191112T04-05,390937
20191112T03-05,388813
20191112T02-05,394651
20191112T01-05,403955
20191112T00-05,422440
20191111T23-05,442939
20191111T22-05,463239
20191111T21-05,477587
20191111T20-05,483234
20191111T19-05,481218
20191111T18-05,470819
20191111T17-05,459899
20191111T16-05,453569
20191111T15-05,451729
20191111T14-05,450683
20191111T13-05,450360
20191111T12-05,449667
20191111T11-05,448521
20191111T10-05,445271
20191111T09-05,439724
20191111T08-05,428518
20191111T07-05,406162
20191111T06-05,379989
20191111T05-05,360941
20191111T04-05,352893
20191111T03-05,353146
20191111T02-05,358658
20191111T01-05,368068
20191111T00-05,383464
20191110T23-05,400575
20191110T22-05,416988
20191110T21-05,429140
20191110T20-05,431962
20191110T19-05,428132
20191110T18-05,416086
20191110T17-05,403621
20191110T16-05,395076
20191110T15-05,392865
20191110T14-05,393178
20191110T13-05,394564
20191110T12-05,396862
20191110T11-05,399239
20191110T10-05,400136
20191110T09-05,396579
20191110T08-05,388357
20191110T07-05,377839
20191110T06-05,369633
20191110T05-05,364511
20191110T04-05,364401
20191110T03-05,367305
20191110T02-05,374701
20191110T01-05,384927
20191110T00-05,396238
20191109T23-05,410636
20191109T22-05,423765
20191109T21-05,432053
20191109T20-05,434427
