,Day-ahead demand forecast1
20191021T17-04,11438
20191021T16-04,11238
20191021T15-04,11431
20191021T14-04,11115
20191021T13-04,10912
20191021T12-04,10857
20191021T11-04,10730
20191021T10-04,10618
20191021T09-04,10434
20191021T08-04,10395
20191021T07-04,9756
20191021T06-04,8579
20191021T05-04,7890
20191021T04-04,7709
20191021T03-04,7716
20191021T02-04,7864
20191021T01-04,8153
20191021T00-04,8778
20191020T23-04,9455
20191020T22-04,10181
20191020T21-04,10812
20191020T20-04,10901
20191020T19-04,10548
20191020T18-04,10387
20191020T17-04,10149
20191020T16-04,9881
20191020T15-04,9757
20191020T14-04,9646
20191020T13-04,9522
20191020T12-04,9544
20191020T11-04,9648
20191020T10-04,9683
20191020T09-04,9469
20191020T08-04,8979
20191020T07-04,8559
20191020T06-04,8194
20191020T05-04,8064
20191020T04-04,8084
20191020T03-04,8190
20191020T02-04,8407
20191020T01-04,8749
20191020T00-04,9233
20191019T23-04,9714
20191019T22-04,10130
20191019T21-04,10500
20191019T20-04,10791
20191019T19-04,10244
20191019T18-04,10188
20191019T17-04,9901
20191019T16-04,9794
20191019T15-04,9909
20191019T14-04,10063
20191019T13-04,10212
20191019T12-04,10377
20191019T11-04,10657
20191019T10-04,10744
20191019T09-04,10590
20191019T08-04,10229
20191019T07-04,9674
20191019T06-04,9074
20191019T05-04,8710
20191019T04-04,8582
20191019T03-04,8587
20191019T02-04,8634
20191019T01-04,8848
20191019T00-04,9308
20191018T23-04,9839
20191018T22-04,10323
20191018T21-04,10763
20191018T20-04,11017
20191018T19-04,10552
20191018T18-04,10471
20191018T17-04,10412
20191018T16-04,10396
20191018T15-04,10523
20191018T14-04,10625
20191018T13-04,10716
20191018T12-04,10926
20191018T11-04,11219
20191018T10-04,11566
20191018T09-04,11735
20191018T08-04,12050
20191018T07-04,11490
20191018T06-04,10180
20191018T05-04,9395
20191018T04-04,9077
20191018T03-04,9012
20191018T02-04,9084
20191018T01-04,9284
20191018T00-04,9939
20191017T23-04,10500
20191017T22-04,11080
20191017T21-04,11524
20191017T20-04,11581
20191017T19-04,10942
20191017T18-04,10737
20191017T17-04,10721
20191017T16-04,10670
20191017T15-04,10647
20191017T14-04,10678
20191017T13-04,10694
20191017T12-04,10884
20191017T11-04,11107
20191017T10-04,11381
20191017T09-04,11632
20191017T08-04,11700
20191017T07-04,11058
20191017T06-04,9731
20191017T05-04,8875
20191017T04-04,8584
20191017T03-04,8551
20191017T02-04,8627
20191017T01-04,8841
20191017T00-04,9394
20191016T23-04,10020
20191016T22-04,10775
20191016T21-04,11460
20191016T20-04,11841
20191016T19-04,11459
20191016T18-04,11556
20191016T17-04,11675
20191016T16-04,11609
20191016T15-04,11551
20191016T14-04,11328
20191016T13-04,11131
20191016T12-04,11018
20191016T11-04,10861
20191016T10-04,10654
20191016T09-04,10527
20191016T08-04,10588
20191016T07-04,10004
20191016T06-04,8782
20191016T05-04,8170
20191016T04-04,8004
20191016T03-04,8098
20191016T02-04,8316
20191016T01-04,8682
20191016T00-04,9545
20191015T23-04,10423
20191015T22-04,11365
20191015T21-04,12097
20191015T20-04,12370
20191015T19-04,12111
20191015T18-04,12076
20191015T17-04,11998
20191015T16-04,11762
20191015T15-04,11539
20191015T14-04,11217
20191015T13-04,10950
20191015T12-04,10824
20191015T11-04,10728
20191015T10-04,10661
20191015T09-04,10670
20191015T08-04,10642
20191015T07-04,10050
20191015T06-04,8825
20191015T05-04,8172
20191015T04-04,7965
20191015T03-04,8013
20191015T02-04,8262
20191015T01-04,8750
20191015T00-04,9322
20191014T23-04,10214
20191014T22-04,11250
20191014T21-04,12139
20191014T20-04,12685
20191014T19-04,12608
20191014T18-04,12737
20191014T17-04,12587
20191014T16-04,12368
20191014T15-04,12100
20191014T14-04,11880
20191014T13-04,11423
20191014T12-04,11133
20191014T11-04,10806
20191014T10-04,10612
20191014T09-04,10475
20191014T08-04,10420
20191014T07-04,9815
20191014T06-04,8601
20191014T05-04,7951
20191014T04-04,7744
20191014T03-04,7770
20191014T02-04,7936
20191014T01-04,8262
20191014T00-04,8778
20191013T23-04,9447
20191013T22-04,10117
20191013T21-04,10759
20191013T20-04,10942
20191013T19-04,10448
20191013T18-04,10263
20191013T17-04,10106
20191013T16-04,10088
20191013T15-04,10050
20191013T14-04,9878
20191013T13-04,9605
20191013T12-04,9465
20191013T11-04,9501
20191013T10-04,9286
20191013T09-04,8927
20191013T08-04,8337
20191013T07-04,7948
20191013T06-04,7688
20191013T05-04,7657
20191013T04-04,7703
20191013T03-04,8031
20191013T02-04,8337
20191013T01-04,8976
20191013T00-04,9482
20191012T23-04,10332
20191012T22-04,11126
20191012T21-04,11882
20191012T20-04,12252
20191012T19-04,12533
20191012T18-04,12897
20191012T17-04,12757
20191012T16-04,12252
20191012T15-04,11742
20191012T14-04,11215
20191012T13-04,10834
20191012T12-04,10377
20191012T11-04,9977
20191012T10-04,9479
20191012T09-04,8948
20191012T08-04,8566
20191012T07-04,8244
20191012T06-04,7910
20191012T05-04,7762
20191012T04-04,7769
20191012T03-04,7906
20191012T02-04,8190
20191012T01-04,8665
20191012T00-04,9527
20191011T23-04,10397
20191011T22-04,11190
20191011T21-04,11908
20191011T20-04,12418
20191011T19-04,12356
20191011T18-04,12685
20191011T17-04,12648
