,Day-ahead demand forecast
20191021T17Z,2142
20191021T16Z,2136
20191021T15Z,2132
20191021T14Z,2117
20191021T13Z,2116
20191021T12Z,2041
20191021T11Z,1812
20191021T10Z,1670
20191021T09Z,1623
20191021T08Z,1626
20191021T07Z,1653
20191021T06Z,1704
20191021T05Z,1827
20191021T04Z,1987
20191021T03Z,2151
20191021T02Z,2271
20191021T01Z,2300
20191021T00Z,2269
20191020T23Z,2269
20191020T22Z,2222
20191020T21Z,2164
20191020T20Z,2140
20191020T19Z,2110
20191020T18Z,2118
20191020T17Z,2118
20191020T16Z,2130
20191020T15Z,2201
20191020T14Z,2192
20191020T13Z,2068
20191020T12Z,1946
20191020T11Z,1845
20191020T10Z,1783
20191020T09Z,1761
20191020T08Z,1768
20191020T07Z,1784
20191020T06Z,1841
20191020T05Z,1892
20191020T04Z,2020
20191020T03Z,2116
20191020T02Z,2185
20191020T01Z,2212
20191020T00Z,2168
20191019T23Z,2155
20191019T22Z,2134
20191019T21Z,2101
20191019T20Z,2086
20191019T19Z,2091
20191019T18Z,2118
20191019T17Z,2168
20191019T16Z,2220
20191019T15Z,2273
20191019T14Z,2267
20191019T13Z,2117
20191019T12Z,2051
20191019T11Z,1922
20191019T10Z,1861
20191019T09Z,1823
20191019T08Z,1824
20191019T07Z,1814
20191019T06Z,1837
20191019T05Z,1931
20191019T04Z,2056
20191019T03Z,2156
20191019T02Z,2225
20191019T01Z,2231
20191019T00Z,2158
20191018T23Z,2123
20191018T22Z,2093
20191018T21Z,2070
20191018T20Z,2062
20191018T19Z,2079
20191018T18Z,2080
20191018T17Z,2076
20191018T16Z,2154
20191018T15Z,2242
20191018T14Z,2310
20191018T13Z,2385
20191018T12Z,2345
20191018T11Z,2107
20191018T10Z,1959
20191018T09Z,1864
20191018T08Z,1880
20191018T07Z,1885
20191018T06Z,1917
20191018T05Z,1999
20191018T04Z,2129
20191018T03Z,2282
20191018T02Z,2339
20191018T01Z,2322
20191018T00Z,2214
20191017T23Z,2175
20191017T22Z,2084
20191017T21Z,2038
20191017T20Z,2049
20191017T19Z,2093
20191017T18Z,2164
20191017T17Z,2239
20191017T16Z,2325
20191017T15Z,2425
20191017T14Z,2545
20191017T13Z,2669
20191017T12Z,2646
20191017T11Z,2387
20191017T10Z,2207
20191017T09Z,2122
20191017T08Z,2091
20191017T07Z,2077
20191017T06Z,2093
20191017T05Z,2152
20191017T04Z,2281
20191017T03Z,2422
20191017T02Z,2487
20191017T01Z,2452
20191017T00Z,2355
20191016T23Z,2289
20191016T22Z,2209
20191016T21Z,2166
20191016T20Z,2123
20191016T19Z,2154
20191016T18Z,2224
20191016T17Z,2285
20191016T16Z,2323
20191016T15Z,2377
20191016T14Z,2429
20191016T13Z,2472
20191016T12Z,2427
20191016T11Z,2164
20191016T10Z,1984
20191016T09Z,1917
20191016T08Z,1880
20191016T07Z,1878
20191016T06Z,1878
20191016T05Z,1935
20191016T04Z,2087
20191016T03Z,2205
20191016T02Z,2335
20191016T01Z,2340
20191016T00Z,2290
20191015T23Z,2241
20191015T22Z,2164
20191015T21Z,2108
20191015T20Z,2091
20191015T19Z,2106
20191015T18Z,2091
20191015T17Z,2088
20191015T16Z,2071
20191015T15Z,2082
20191015T14Z,2107
20191015T13Z,2152
20191015T12Z,2120
20191015T11Z,1903
20191015T10Z,1778
20191015T09Z,1729
20191015T08Z,1733
20191015T07Z,1755
20191015T06Z,1800
20191015T05Z,1887
20191015T04Z,2049
20191015T03Z,2228
20191015T02Z,2319
20191015T01Z,2305
20191015T00Z,2242
20191014T23Z,2185
20191014T22Z,2110
20191014T21Z,2059
20191014T20Z,2048
20191014T19Z,2071
20191014T18Z,2088
20191014T17Z,2141
20191014T16Z,2205
20191014T15Z,2252
20191014T14Z,2390
20191014T13Z,2492
20191014T12Z,2453
20191014T11Z,2201
20191014T10Z,2024
20191014T09Z,1936
20191014T08Z,1882
20191014T07Z,1889
20191014T06Z,1911
20191014T05Z,2037
20191014T04Z,2154
20191014T03Z,2271
20191014T02Z,2303
20191014T01Z,2238
20191014T00Z,2171
20191013T23Z,2107
20191013T22Z,2048
20191013T21Z,2060
20191013T20Z,2092
20191013T19Z,2106
20191013T18Z,2161
20191013T17Z,2234
20191013T16Z,2346
20191013T15Z,2491
20191013T14Z,2559
20191013T13Z,2537
20191013T12Z,2453
20191013T11Z,2343
20191013T10Z,2259
20191013T09Z,2203
20191013T08Z,2189
20191013T07Z,2185
20191013T06Z,2176
20191013T05Z,2197
20191013T04Z,2280
20191013T03Z,2369
20191013T02Z,2394
20191013T01Z,2353
20191013T00Z,2271
20191012T23Z,2208
20191012T22Z,2140
20191012T21Z,2126
20191012T20Z,2152
20191012T19Z,2222
20191012T18Z,2298
20191012T17Z,2391
20191012T16Z,2517
20191012T15Z,2655
20191012T14Z,2761
20191012T13Z,2712
20191012T12Z,2640
20191012T11Z,2516
20191012T10Z,2447
20191012T09Z,2375
20191012T08Z,2344
20191012T07Z,2332
20191012T06Z,2344
20191012T05Z,2300
20191012T04Z,2417
20191012T03Z,2518
20191012T02Z,2550
20191012T01Z,2522
20191012T00Z,2470
20191011T23Z,2416
20191011T22Z,2351
20191011T21Z,2300
20191011T20Z,2277
20191011T19Z,2292
20191011T18Z,2310
20191011T17Z,2321
20191011T16Z,2314
20191011T15Z,2298
20191011T14Z,2272
20191011T13Z,2251
20191011T12Z,2147
20191011T11Z,1894
20191011T10Z,1742
20191011T09Z,1670
20191011T08Z,1662
20191011T07Z,1676
20191011T06Z,1720
20191011T05Z,1917
20191011T04Z,2102
20191011T03Z,2282
20191011T02Z,2405
20191011T01Z,2435
20191011T00Z,2436
20191010T23Z,2476
20191010T22Z,2459
20191010T21Z,2415
20191010T20Z,2365
20191010T19Z,2296
20191010T18Z,2249
20191010T17Z,2190
20191010T16Z,2113
20191010T15Z,2075
20191010T14Z,2043
20191010T13Z,2041
20191010T12Z,2003
20191010T11Z,1799
20191010T10Z,1686
20191010T09Z,1652
20191010T08Z,1672
20191010T07Z,1694
20191010T06Z,1785
20191010T05Z,1858
20191010T04Z,2032
20191010T03Z,2218
20191010T02Z,2321
20191010T01Z,2335
20191010T00Z,2333
20191009T23Z,2309
20191009T22Z,2264
20191009T21Z,2140
20191009T20Z,2157
20191009T19Z,2121
20191009T18Z,2074
20191009T17Z,2081
20191009T16Z,2070
20191009T15Z,2086
20191009T14Z,2125
20191009T13Z,2157
20191009T12Z,2156
20191009T11Z,1920
20191009T10Z,1785
20191009T09Z,1722
20191009T08Z,1733
20191009T07Z,1752
20191009T06Z,1798
20191009T05Z,1883
20191009T04Z,2064
20191009T03Z,2235
20191009T02Z,2327
20191009T01Z,2314
20191009T00Z,2274
20191008T23Z,2235
20191008T22Z,2161
20191008T21Z,2108
20191008T20Z,2078
20191008T19Z,2070
20191008T18Z,2045
20191008T17Z,2046
20191008T16Z,2051
20191008T15Z,2093
20191008T14Z,2159
20191008T13Z,2238
20191008T12Z,2245
20191008T11Z,1986
20191008T10Z,1857
20191008T09Z,1789
20191008T08Z,1777
20191008T07Z,1791
20191008T06Z,1833
20191008T05Z,1897
20191008T04Z,2066
20191008T03Z,2239
20191008T02Z,2331
20191008T01Z,2324
20191008T00Z,2295
20191007T23Z,2257
20191007T22Z,2207
20191007T21Z,2158
20191007T20Z,2128
20191007T19Z,2109
20191007T18Z,1989
20191007T17Z,2068
20191007T16Z,2061
20191007T15Z,2073
20191007T14Z,2093
20191007T13Z,2133
20191007T12Z,2101
20191007T11Z,1865
20191007T10Z,1706
20191007T09Z,1675
20191007T08Z,1695
20191007T07Z,1724
20191007T06Z,1778
20191007T05Z,1911
20191007T04Z,2073
20191007T03Z,2235
20191007T02Z,2324
20191007T01Z,2333
20191007T00Z,2326
20191006T23Z,2323
20191006T22Z,2256
20191006T21Z,2231
20191006T20Z,2203
20191006T19Z,2201
20191006T18Z,2174
20191006T17Z,2137
20191006T16Z,2100
20191006T15Z,2081
20191006T14Z,2009
20191006T13Z,1869
20191006T12Z,1778
20191006T11Z,1699
20191006T10Z,1666
20191006T09Z,1658
20191006T08Z,1683
20191006T07Z,1738
20191006T06Z,1828
20191006T05Z,1945
20191006T04Z,2106
20191006T03Z,2269
20191006T02Z,2372
20191006T01Z,2424
20191006T00Z,2433
20191005T23Z,2499
20191005T22Z,2488
20191005T21Z,2450
20191005T20Z,2393
20191005T19Z,2343
20191005T18Z,2264
20191005T17Z,2213
20191005T16Z,2152
20191005T15Z,2075
20191005T14Z,2041
20191005T13Z,1931
20191005T12Z,1835
20191005T11Z,1738
20191005T10Z,1699
20191005T09Z,1689
20191005T08Z,1720
20191005T07Z,1763
20191005T06Z,1834
20191005T05Z,1907
20191005T04Z,2077
20191005T03Z,2238
20191005T02Z,2326
20191005T01Z,2354
20191005T00Z,2391
20191004T23Z,2392
20191004T22Z,2394
20191004T21Z,2340
20191004T20Z,2283
20191004T19Z,2233
20191004T18Z,2177
20191004T17Z,2132
20191004T16Z,2121
20191004T15Z,2101
20191004T14Z,2086
20191004T13Z,2087
20191004T12Z,2050
20191004T11Z,1837
20191004T10Z,1721
20191004T09Z,1679
20191004T08Z,1699
20191004T07Z,1742
20191004T06Z,1811
20191004T05Z,1997
20191004T04Z,2205
20191004T03Z,2395
20191004T02Z,2536
20191004T01Z,2557
20191004T00Z,2588
20191003T23Z,2622
20191003T22Z,2639
20191003T21Z,2623
20191003T20Z,2568
20191003T19Z,2543
20191003T18Z,2489
20191003T17Z,2400
20191003T16Z,2340
20191003T15Z,2269
20191003T14Z,2238
20191003T13Z,2261
20191003T12Z,2258
20191003T11Z,2046
20191003T10Z,1957
20191003T09Z,1982
20191003T08Z,2037
20191003T07Z,2124
20191003T06Z,2252
20191003T05Z,2400
20191003T04Z,2674
20191003T03Z,2973
20191003T02Z,3212
20191003T01Z,3332
20191003T00Z,3467
20191002T23Z,3616
20191002T22Z,3654
20191002T21Z,3611
20191002T20Z,3534
20191002T19Z,3438
20191002T18Z,3259
20191002T17Z,3055
20191002T16Z,2831
20191002T15Z,2620
20191002T14Z,2440
20191002T13Z,2412
20191002T12Z,2373
20191002T11Z,2182
20191002T10Z,2100
20191002T09Z,2100
20191002T08Z,2152
20191002T07Z,2232
20191002T06Z,2380
20191002T05Z,2565
20191002T04Z,2850
20191002T03Z,3154
20191002T02Z,3395
20191002T01Z,3523
20191002T00Z,3624
20191001T23Z,3760
20191001T22Z,3790
20191001T21Z,3748
20191001T20Z,3645
20191001T19Z,3523
20191001T18Z,3321
20191001T17Z,3106
20191001T16Z,2857
20191001T15Z,2626
20191001T14Z,2470
20191001T13Z,2388
20191001T12Z,2354
20191001T11Z,2163
20191001T10Z,2083
20191001T09Z,2089
20191001T08Z,2133
20191001T07Z,2233
20191001T06Z,2346
20191001T05Z,2567
20191001T04Z,2843
20191001T03Z,3152
20191001T02Z,3387
20191001T01Z,3505
20191001T00Z,3626
20190930T23Z,3752
20190930T22Z,3768
20190930T21Z,3688
20190930T20Z,3650
20190930T19Z,3520
20190930T18Z,3310
20190930T17Z,3110
20190930T16Z,2881
20190930T15Z,2654
20190930T14Z,2484
20190930T13Z,2388
20190930T12Z,2325
20190930T11Z,2129
20190930T10Z,2054
20190930T09Z,2059
20190930T08Z,2093
20190930T07Z,2194
20190930T06Z,2303
20190930T05Z,2487
20190930T04Z,2734
20190930T03Z,3004
20190930T02Z,3212
20190930T01Z,3283
20190930T00Z,3403
20190929T23Z,3554
20190929T22Z,3557
20190929T21Z,3514
20190929T20Z,3411
20190929T19Z,3289
20190929T18Z,3110
20190929T17Z,2892
20190929T16Z,2603
20190929T15Z,2520
20190929T14Z,2324
20190929T13Z,2110
20190929T12Z,2001
20190929T11Z,1938
20190929T10Z,1921
20190929T09Z,1948
20190929T08Z,2000
20190929T07Z,2070
20190929T06Z,2179
20190929T05Z,2312
20190929T04Z,2513
20190929T03Z,2711
20190929T02Z,2877
20190929T01Z,2974
20190929T00Z,3047
20190928T23Z,3170
20190928T22Z,3180
20190928T21Z,3125
20190928T20Z,3037
20190928T19Z,2939
20190928T18Z,2814
20190928T17Z,2679
20190928T16Z,2539
20190928T15Z,2406
20190928T14Z,2247
20190928T13Z,2094
20190928T12Z,1990
20190928T11Z,1934
20190928T10Z,1918
20190928T09Z,1935
20190928T08Z,2001
20190928T07Z,2100
20190928T06Z,2225
20190928T05Z,2317
20190928T04Z,2530
20190928T03Z,2759
20190928T02Z,2909
20190928T01Z,3001
20190928T00Z,3133
20190927T23Z,3243
20190927T22Z,3258
20190927T21Z,3208
20190927T20Z,3124
20190927T19Z,3012
20190927T18Z,2869
20190927T17Z,2702
20190927T16Z,2524
20190927T15Z,2377
20190927T14Z,2249
20190927T13Z,2194
20190927T12Z,2125
20190927T11Z,1930
20190927T10Z,1825
20190927T09Z,1800
20190927T08Z,1833
20190927T07Z,1885
20190927T06Z,1975
20190927T05Z,2195
20190927T04Z,2418
20190927T03Z,2632
20190927T02Z,2765
20190927T01Z,2807
20190927T00Z,2858
