,Day-ahead demand forecast1
20191118T14-08,1769
20191118T13-08,1781
20191118T12-08,1798
20191118T11-08,1828
20191118T10-08,1862
20191118T09-08,1905
20191118T08-08,1958
20191118T07-08,1938
20191118T06-08,1815
20191118T05-08,1640
20191118T04-08,1530
20191118T03-08,1482
20191118T02-08,1464
20191118T01-08,1400
20191118T00-08,1405
20191117T23-08,1472
20191117T22-08,1560
20191117T21-08,1660
20191117T20-08,1726
20191117T19-08,1751
20191117T18-08,1776
20191117T17-08,1727
20191117T16-08,1610
20191117T15-08,1570
20191117T14-08,1567
20191117T13-08,1582
20191117T12-08,1607
20191117T11-08,1640
20191117T10-08,1672
20191117T09-08,1716
20191117T08-08,1727
20191117T07-08,1678
20191117T06-08,1606
20191117T05-08,1536
20191117T04-08,1492
20191117T03-08,1474
20191117T02-08,1486
20191117T01-08,1500
20191117T00-08,1522
20191116T23-08,1553
20191116T22-08,1626
20191116T21-08,1695
20191116T20-08,1750
20191116T19-08,1783
20191116T18-08,1808
20191116T17-08,1754
20191116T16-08,1640
20191116T15-08,1606
20191116T14-08,1604
20191116T13-08,1631
20191116T12-08,1667
20191116T11-08,1718
20191116T10-08,1746
20191116T09-08,1778
20191116T08-08,1782
20191116T07-08,1722
20191116T06-08,1632
20191116T05-08,1543
20191116T04-08,1478
20191116T03-08,1451
20191116T02-08,1443
20191116T01-08,1459
20191116T00-08,1489
20191115T23-08,1554
20191115T22-08,1636
20191115T21-08,1719
20191115T20-08,1784
20191115T19-08,1833
20191115T18-08,1872
20191115T17-08,1831
20191115T16-08,1754
20191115T15-08,1714
20191115T14-08,1705
20191115T13-08,1713
20191115T12-08,1735
20191115T11-08,1768
20191115T10-08,1813
20191115T09-08,1874
20191115T08-08,1942
20191115T07-08,1981
20191115T06-08,1874
20191115T05-08,1700
20191115T04-08,1589
20191115T03-08,1535
20191115T02-08,1513
20191115T01-08,1498
20191115T00-08,1531
20191114T23-08,1597
20191114T22-08,1696
20191114T21-08,1810
20191114T20-08,1899
20191114T19-08,1939
20191114T18-08,1968
20191114T17-08,1905
20191114T16-08,1782
20191114T15-08,1746
20191114T14-08,1738
20191114T13-08,1744
20191114T12-08,1766
20191114T11-08,1808
20191114T10-08,1890
20191114T09-08,1961
20191114T08-08,2026
20191114T07-08,2050
20191114T06-08,1918
20191114T05-08,1723
20191114T04-08,1612
20191114T03-08,1550
20191114T02-08,1526
20191114T01-08,1529
20191114T00-08,1533
20191113T23-08,1604
20191113T22-08,1705
20191113T21-08,1817
20191113T20-08,1904
20191113T19-08,1940
20191113T18-08,1962
20191113T17-08,1906
20191113T16-08,1787
20191113T15-08,1750
20191113T14-08,1749
20191113T13-08,1762
20191113T12-08,1783
20191113T11-08,1809
20191113T10-08,1848
20191113T09-08,1895
20191113T08-08,1957
20191113T07-08,2003
20191113T06-08,1893
20191113T05-08,1711
20191113T04-08,1602
20191113T03-08,1562
20191113T02-08,1537
20191113T01-08,1515
20191113T00-08,1531
20191112T23-08,1569
20191112T22-08,1660
20191112T21-08,1769
20191112T20-08,1857
20191112T19-08,1898
20191112T18-08,1921
20191112T17-08,1859
20191112T16-08,1740
20191112T15-08,1710
20191112T14-08,1716
20191112T13-08,1745
20191112T12-08,1785
20191112T11-08,1841
20191112T10-08,1899
20191112T09-08,1955
20191112T08-08,2025
20191112T07-08,2068
20191112T06-08,1927
20191112T05-08,1729
20191112T04-08,1611
20191112T03-08,1570
20191112T02-08,1564
20191112T01-08,1565
20191112T00-08,1584
20191111T23-08,1668
20191111T22-08,1760
20191111T21-08,1865
20191111T20-08,1936
20191111T19-08,1966
20191111T18-08,1965
20191111T17-08,1888
20191111T16-08,1777
20191111T15-08,1753
20191111T14-08,1763
20191111T13-08,1790
20191111T12-08,1826
20191111T11-08,1877
20191111T10-08,1937
20191111T09-08,2001
20191111T08-08,2072
20191111T07-08,2060
20191111T06-08,1919
20191111T05-08,1710
20191111T04-08,1579
20191111T03-08,1514
20191111T02-08,1472
20191111T01-08,1429
20191111T00-08,1418
20191110T23-08,1513
20191110T22-08,1597
20191110T21-08,1691
20191110T20-08,1750
20191110T19-08,1777
20191110T18-08,1796
20191110T17-08,1740
20191110T16-08,1631
20191110T15-08,1597
20191110T14-08,1599
20191110T13-08,1616
20191110T12-08,1643
20191110T11-08,1676
20191110T10-08,1706
20191110T09-08,1733
20191110T08-08,1730
20191110T07-08,1700
20191110T06-08,1632
20191110T05-08,1560
20191110T04-08,1511
20191110T03-08,1493
20191110T02-08,1493
20191110T01-08,1474
20191110T00-08,1488
20191109T23-08,1551
20191109T22-08,1624
20191109T21-08,1694
20191109T20-08,1748
20191109T19-08,1790
20191109T18-08,1816
20191109T17-08,1751
20191109T16-08,1655
20191109T15-08,1625
20191109T14-08,1620
20191109T13-08,1642
20191109T12-08,1671
20191109T11-08,1727
20191109T10-08,1766
20191109T09-08,1804
20191109T08-08,1826
20191109T07-08,1804
20191109T06-08,1732
20191109T05-08,1640
20191109T04-08,1576
20191109T03-08,1546
20191109T02-08,1543
20191109T01-08,1505
20191109T00-08,1517
20191108T23-08,1564
20191108T22-08,1632
20191108T21-08,1707
20191108T20-08,1768
20191108T19-08,1822
20191108T18-08,1843
20191108T17-08,1790
20191108T16-08,1723
20191108T15-08,1691
20191108T14-08,1692
20191108T13-08,1712
20191108T12-08,1737
20191108T11-08,1786
20191108T10-08,1842
20191108T09-08,1903
20191108T08-08,1985
20191108T07-08,2041
20191108T06-08,1938
20191108T05-08,1744
20191108T04-08,1625
20191108T03-08,1578
20191108T02-08,1566
20191108T01-08,1541
20191108T00-08,1555
20191107T23-08,1544
20191107T22-08,1628
20191107T21-08,1733
20191107T20-08,1809
20191107T19-08,1853
20191107T18-08,1858
20191107T17-08,1771
20191107T16-08,1676
20191107T15-08,1654
20191107T14-08,1662
20191107T13-08,1688
20191107T12-08,1721
20191107T11-08,1776
20191107T10-08,1841
20191107T09-08,1916
20191107T08-08,2004
20191107T07-08,2064
20191107T06-08,1941
20191107T05-08,1740
20191107T04-08,1618
20191107T03-08,1560
20191107T02-08,1542
20191107T01-08,1555
20191107T00-08,1576
20191106T23-08,1580
20191106T22-08,1666
20191106T21-08,1765
20191106T20-08,1833
20191106T19-08,1868
20191106T18-08,1855
