,Day-ahead demand forecast
20191006T10Z,12105
20191006T09Z,11950
20191006T08Z,12004
20191006T07Z,12220
20191006T06Z,12592
20191006T05Z,13110
20191006T04Z,13838
20191006T03Z,14649
20191006T02Z,15354
20191006T01Z,15923
20191006T00Z,16050
20191005T23Z,15467
20191005T22Z,14912
20191005T21Z,14518
20191005T20Z,14223
20191005T19Z,14141
20191005T18Z,14194
20191005T17Z,14360
20191005T16Z,14537
20191005T15Z,14644
20191005T14Z,14573
20191005T13Z,14212
20191005T12Z,13637
20191005T11Z,13140
20191005T10Z,12623
20191005T09Z,12323
20191005T08Z,12298
20191005T07Z,12467
20191005T06Z,12814
20191005T05Z,13430
20191005T04Z,14530
20191005T03Z,15605
20191005T02Z,16511
20191005T01Z,17223
20191005T00Z,17591
20191004T23Z,17240
20191004T22Z,17044
20191004T21Z,16942
20191004T20Z,16818
20191004T19Z,16800
20191004T18Z,16847
20191004T17Z,16885
20191004T16Z,17014
20191004T15Z,17081
20191004T14Z,17020
20191004T13Z,16786
20191004T12Z,16406
20191004T11Z,15298
20191004T10Z,13701
20191004T09Z,12935
20191004T08Z,12784
20191004T07Z,12917
20191004T06Z,13230
20191004T05Z,13830
20191004T04Z,14349
20191004T03Z,15565
20191004T02Z,16722
20191004T01Z,17728
20191004T00Z,18153
20191003T23Z,17941
20191003T22Z,17433
20191003T21Z,17300
20191003T20Z,17274
20191003T19Z,17351
20191003T18Z,17452
20191003T17Z,17470
20191003T16Z,17571
20191003T15Z,17634
20191003T14Z,17549
20191003T13Z,17247
20191003T12Z,16754
20191003T11Z,15557
20191003T10Z,13849
20191003T09Z,13069
20191003T08Z,12999
20191003T07Z,13294
20191003T06Z,13855
20191003T05Z,14652
20191003T04Z,15766
20191003T03Z,17220
20191003T02Z,18686
20191003T01Z,19975
20191003T00Z,20784
20191002T23Z,20650
20191002T22Z,21008
20191002T21Z,21174
20191002T20Z,21120
20191002T19Z,21016
20191002T18Z,20853
20191002T17Z,20567
20191002T16Z,20285
20191002T15Z,19880
20191002T14Z,19348
20191002T13Z,18695
20191002T12Z,17908
20191002T11Z,16561
20191002T10Z,14858
20191002T09Z,14044
20191002T08Z,13924
20191002T07Z,14144
20191002T06Z,14569
20191002T05Z,15236
20191002T04Z,15913
20191002T03Z,17173
20191002T02Z,18384
20191002T01Z,19386
20191002T00Z,19927
20191001T23Z,19512
20191001T22Z,19381
20191001T21Z,19149
20191001T20Z,18808
20191001T19Z,18521
20191001T18Z,18314
20191001T17Z,18079
20191001T16Z,17903
20191001T15Z,17680
20191001T14Z,17345
20191001T13Z,16884
20191001T12Z,16385
20191001T11Z,15220
20191001T10Z,13639
20191001T09Z,12854
20191001T08Z,12685
20191001T07Z,12808
20191001T06Z,13116
20191001T05Z,13659
20191001T04Z,14802
20191001T03Z,16018
20191001T02Z,17222
20191001T01Z,18217
20191001T00Z,18670
20190930T23Z,18404
20190930T22Z,18313
20190930T21Z,18150
20190930T20Z,17922
20190930T19Z,17799
20190930T18Z,17740
20190930T17Z,17629
20190930T16Z,17594
20190930T15Z,17538
20190930T14Z,17382
20190930T13Z,17110
20190930T12Z,16584
20190930T11Z,15506
20190930T10Z,13841
20190930T09Z,13026
20190930T08Z,12834
20190930T07Z,12952
20190930T06Z,13248
20190930T05Z,13757
20190930T04Z,14552
20190930T03Z,15708
20190930T02Z,16930
20190930T01Z,17904
20190930T00Z,18220
20190929T23Z,17807
20190929T22Z,17664
20190929T21Z,17405
20190929T20Z,17137
20190929T19Z,16978
20190929T18Z,16834
20190929T17Z,16673
20190929T16Z,16431
20190929T15Z,16113
20190929T14Z,15591
20190929T13Z,14874
20190929T12Z,14037
20190929T11Z,13712
20190929T10Z,13376
20190929T09Z,13313
20190929T08Z,13476
20190929T07Z,13834
20190929T06Z,14383
20190929T05Z,15076
20190929T04Z,16332
20190929T03Z,17354
20190929T02Z,18271
20190929T01Z,18979
20190929T00Z,19375
20190928T23Z,19109
20190928T22Z,18992
20190928T21Z,18721
20190928T20Z,18325
20190928T19Z,17984
20190928T18Z,17660
20190928T17Z,17352
20190928T16Z,16982
20190928T15Z,16482
20190928T14Z,15892
20190928T13Z,15162
20190928T12Z,14285
20190928T11Z,13684
20190928T10Z,13092
20190928T09Z,12853
20190928T08Z,12888
20190928T07Z,13101
20190928T06Z,13474
20190928T05Z,14083
20190928T04Z,14934
20190928T03Z,16126
20190928T02Z,17213
20190928T01Z,18048
20190928T00Z,18535
20190927T23Z,18435
20190927T22Z,18598
20190927T21Z,18609
20190927T20Z,18407
20190927T19Z,18225
20190927T18Z,18087
20190927T17Z,17872
20190927T16Z,17774
20190927T15Z,17645
20190927T14Z,17433
20190927T13Z,17081
20190927T12Z,16402
20190927T11Z,15294
20190927T10Z,13618
20190927T09Z,12851
20190927T08Z,12754
20190927T07Z,12984
20190927T06Z,13447
20190927T05Z,14153
20190927T04Z,15360
20190927T03Z,16714
20190927T02Z,18041
20190927T01Z,19045
20190927T00Z,19536
20190926T23Z,19410
20190926T22Z,19636
20190926T21Z,19719
20190926T20Z,19563
20190926T19Z,19382
20190926T18Z,19212
20190926T17Z,18938
20190926T16Z,18734
20190926T15Z,18429
20190926T14Z,17966
20190926T13Z,17418
20190926T12Z,16833
20190926T11Z,15741
20190926T10Z,14098
20190926T09Z,13324
20190926T08Z,13199
20190926T07Z,13386
20190926T06Z,13787
20190926T05Z,14484
20190926T04Z,15871
20190926T03Z,17200
20190926T02Z,18503
20190926T01Z,19511
20190926T00Z,19917
20190925T23Z,19661
20190925T22Z,19844
20190925T21Z,19737
20190925T20Z,19322
20190925T19Z,18962
20190925T18Z,18664
20190925T17Z,18294
20190925T16Z,18013
20190925T15Z,17761
20190925T14Z,17465
20190925T13Z,17129
20190925T12Z,16718
20190925T11Z,15761
20190925T10Z,14201
20190925T09Z,13449
20190925T08Z,13326
20190925T07Z,13522
20190925T06Z,13913
20190925T05Z,14628
20190925T04Z,15438
20190925T03Z,16850
20190925T02Z,18290
20190925T01Z,19421
20190925T00Z,19877
20190924T23Z,19743
20190924T22Z,20071
20190924T21Z,20082
20190924T20Z,19945
20190924T19Z,19822
20190924T18Z,19713
20190924T17Z,19509
20190924T16Z,19399
20190924T15Z,19271
20190924T14Z,19020
20190924T13Z,18659
20190924T12Z,18114
20190924T11Z,17044
20190924T10Z,15375
20190924T09Z,14651
20190924T08Z,14634
20190924T07Z,14966
20190924T06Z,15563
20190924T05Z,16422
20190924T04Z,17258
20190924T03Z,18851
20190924T02Z,20413
20190924T01Z,21707
20190924T00Z,22397
20190923T23Z,22324
20190923T22Z,22712
20190923T21Z,22813
20190923T20Z,22665
20190923T19Z,22431
20190923T18Z,22140
20190923T17Z,21698
20190923T16Z,21284
20190923T15Z,20774
20190923T14Z,20111
20190923T13Z,19353
20190923T12Z,18401
20190923T11Z,17096
20190923T10Z,15342
20190923T09Z,14495
20190923T08Z,14371
20190923T07Z,14608
20190923T06Z,15064
20190923T05Z,15793
20190923T04Z,17271
20190923T03Z,18669
20190923T02Z,19924
20190923T01Z,20869
20190923T00Z,21117
20190922T23Z,20836
20190922T22Z,20674
20190922T21Z,20350
20190922T20Z,19811
20190922T19Z,19247
20190922T18Z,18656
20190922T17Z,18037
20190922T16Z,17310
20190922T15Z,16468
20190922T14Z,15604
20190922T13Z,14673
20190922T12Z,13759
20190922T11Z,13376
