,Day-ahead demand forecast
20191008T19Z,17375
20191008T18Z,17492
20191008T17Z,17043
20191008T16Z,16627
20191008T15Z,15961
20191008T14Z,15023
20191008T13Z,13661
20191008T12Z,12484
20191008T11Z,12188
20191008T10Z,11261
20191008T09Z,10509
20191008T08Z,10241
20191008T07Z,10438
20191008T06Z,10984
20191008T05Z,11719
20191008T04Z,13258
20191008T03Z,14439
20191008T02Z,15827
20191008T01Z,16958
20191008T00Z,17700
20191007T23Z,17638
20191007T22Z,18326
20191007T21Z,18756
20191007T20Z,19357
20191007T19Z,19259
20191007T18Z,19225
20191007T17Z,18949
20191007T16Z,18112
20191007T15Z,17362
20191007T14Z,16280
20191007T13Z,14883
20191007T12Z,13580
20191007T11Z,13044
20191007T10Z,12145
20191007T09Z,11352
20191007T08Z,11028
20191007T07Z,11219
20191007T06Z,11497
20191007T05Z,12217
20191007T04Z,13557
20191007T03Z,14851
20191007T02Z,16164
20191007T01Z,17248
20191007T00Z,18006
20191006T23Z,18072
20191006T22Z,19110
20191006T21Z,19776
20191006T20Z,20106
20191006T19Z,19959
20191006T18Z,19868
20191006T17Z,19008
20191006T16Z,17959
20191006T15Z,16846
20191006T14Z,15625
20191006T13Z,13933
20191006T12Z,11962
20191006T11Z,11310
20191006T10Z,11088
20191006T09Z,11041
20191006T08Z,11201
20191006T07Z,11559
20191006T06Z,12115
20191006T05Z,12951
20191006T04Z,13766
20191006T03Z,14758
20191006T02Z,15852
20191006T01Z,16873
20191006T00Z,17800
20191005T23Z,17996
20191005T22Z,19063
20191005T21Z,19709
20191005T20Z,20074
20191005T19Z,20137
20191005T18Z,20084
20191005T17Z,19180
20191005T16Z,18395
20191005T15Z,17207
20191005T14Z,15859
20191005T13Z,14073
20191005T12Z,12220
20191005T11Z,11718
20191005T10Z,11357
20191005T09Z,11265
20191005T08Z,11340
20191005T07Z,11790
20191005T06Z,12133
20191005T05Z,12750
20191005T04Z,13649
20191005T03Z,14803
20191005T02Z,15860
20191005T01Z,16973
20191005T00Z,18140
20191004T23Z,18344
20191004T22Z,19399
20191004T21Z,20046
20191004T20Z,20171
20191004T19Z,20176
20191004T18Z,19528
20191004T17Z,18636
20191004T16Z,17731
20191004T15Z,16471
20191004T14Z,15208
20191004T13Z,13656
20191004T12Z,12446
20191004T11Z,12222
20191004T10Z,11336
20191004T09Z,10609
20191004T08Z,10585
20191004T07Z,10870
20191004T06Z,11322
20191004T05Z,12152
20191004T04Z,13274
20191004T03Z,14629
20191004T02Z,16050
20191004T01Z,17252
20191004T00Z,18325
20191003T23Z,18422
20191003T22Z,19220
20191003T21Z,19866
20191003T20Z,19997
20191003T19Z,20188
20191003T18Z,19526
20191003T17Z,18756
20191003T16Z,18002
20191003T15Z,16816
20191003T14Z,15601
20191003T13Z,13938
20191003T12Z,12819
20191003T11Z,12617
20191003T10Z,11793
20191003T09Z,11028
20191003T08Z,10836
20191003T07Z,11217
20191003T06Z,11827
20191003T05Z,12530
20191003T04Z,13538
20191003T03Z,14900
20191003T02Z,16230
20191003T01Z,17414
20191003T00Z,18458
20191002T23Z,18491
20191002T22Z,19281
20191002T21Z,19886
20191002T20Z,20124
20191002T19Z,20012
20191002T18Z,19710
20191002T17Z,18959
20191002T16Z,18247
20191002T15Z,17175
20191002T14Z,16033
20191002T13Z,14494
20191002T12Z,13220
20191002T11Z,13027
20191002T10Z,12142
20191002T09Z,11409
20191002T08Z,11384
20191002T07Z,11505
20191002T06Z,11977
20191002T05Z,12700
20191002T04Z,13809
20191002T03Z,15151
20191002T02Z,16521
20191002T01Z,17859
20191002T00Z,18910
20191001T23Z,19113
20191001T22Z,19783
20191001T21Z,20289
20191001T20Z,20591
20191001T19Z,20408
20191001T18Z,20260
20191001T17Z,19383
20191001T16Z,18548
20191001T15Z,17351
20191001T14Z,16201
20191001T13Z,14612
20191001T12Z,13224
20191001T11Z,12969
20191001T10Z,12172
20191001T09Z,11473
20191001T08Z,11213
20191001T07Z,11520
20191001T06Z,12266
20191001T05Z,12999
20191001T04Z,14176
20191001T03Z,15628
20191001T02Z,17152
20191001T01Z,18440
20191001T00Z,19371
20190930T23Z,19668
20190930T22Z,20665
20190930T21Z,21405
20190930T20Z,21543
20190930T19Z,21194
20190930T18Z,20669
20190930T17Z,19932
20190930T16Z,18892
20190930T15Z,17685
20190930T14Z,16429
20190930T13Z,14980
20190930T12Z,13762
20190930T11Z,13294
20190930T10Z,12416
20190930T09Z,11758
20190930T08Z,11496
20190930T07Z,11663
20190930T06Z,12204
20190930T05Z,12756
20190930T04Z,13918
20190930T03Z,15254
20190930T02Z,16753
20190930T01Z,17979
20190930T00Z,18916
20190929T23Z,19153
20190929T22Z,20366
20190929T21Z,21025
20190929T20Z,21283
20190929T19Z,20897
20190929T18Z,20539
20190929T17Z,19848
20190929T16Z,18505
20190929T15Z,17269
20190929T14Z,15794
20190929T13Z,14076
20190929T12Z,12117
20190929T11Z,11485
20190929T10Z,11264
