,Day-ahead demand forecast1
20191222T03-06,65292
20191222T02-06,65843
20191222T01-06,67019
20191222T00-06,69033
20191221T23-06,72121
20191221T22-06,74969
20191221T21-06,76743
20191221T20-06,77572
20191221T19-06,78174
20191221T18-06,77923
20191221T17-06,74223
20191221T16-06,71095
20191221T15-06,70696
20191221T14-06,71560
20191221T13-06,72956
20191221T12-06,74723
20191221T11-06,76437
20191221T10-06,77538
20191221T09-06,77642
20191221T08-06,76676
20191221T07-06,74785
20191221T06-06,71864
20191221T05-06,69727
20191221T04-06,69703
20191221T03-06,69673
20191221T02-06,70293
20191221T01-06,71619
20191221T00-06,73426
20191220T23-06,76069
20191220T22-06,79497
20191220T21-06,81861
20191220T20-06,83170
20191220T19-06,84183
20191220T18-06,84488
20191220T17-06,81779
20191220T16-06,79171
20191220T15-06,78956
20191220T14-06,79848
20191220T13-06,81051
20191220T12-06,82611
20191220T11-06,84405
20191220T10-06,86091
20191220T09-06,87570
20191220T08-06,88720
20191220T07-06,87313
20191220T06-06,81856
20191220T05-06,77660
20191220T04-06,75425
20191220T03-06,75069
20191220T02-06,75240
20191220T01-06,76219
20191220T00-06,77998
20191219T23-06,80321
20191219T22-06,83607
20191219T21-06,86265
20191219T20-06,87547
20191219T19-06,87938
20191219T18-06,87275
20191219T17-06,82849
20191219T16-06,79459
20191219T15-06,79104
20191219T14-06,80036
20191219T13-06,81287
20191219T12-06,83166
20191219T11-06,85498
20191219T10-06,87815
20191219T09-06,90062
20191219T08-06,91986
20191219T07-06,91074
20191219T06-06,85308
20191219T05-06,80301
20191219T04-06,78363
20191219T03-06,77753
20191219T02-06,78105
20191219T01-06,78865
20191219T00-06,80758
20191218T23-06,82985
20191218T22-06,86693
20191218T21-06,89544
20191218T20-06,90923
20191218T19-06,91456
20191218T18-06,90736
20191218T17-06,86308
20191218T16-06,82858
20191218T15-06,82448
20191218T14-06,83211
20191218T13-06,84209
20191218T12-06,85632
20191218T11-06,87408
20191218T10-06,89115
20191218T09-06,90602
20191218T08-06,91690
20191218T07-06,90138
20191218T06-06,84196
20191218T05-06,79202
20191218T04-06,77252
20191218T03-06,76690
20191218T02-06,77110
20191218T01-06,77992
20191218T00-06,79544
20191217T23-06,81972
20191217T22-06,85602
20191217T21-06,88621
20191217T20-06,90184
20191217T19-06,90761
20191217T18-06,90169
20191217T17-06,85897
20191217T16-06,82404
20191217T15-06,81820
20191217T14-06,82435
20191217T13-06,83229
20191217T12-06,84322
20191217T11-06,85469
20191217T10-06,86357
20191217T09-06,87054
20191217T08-06,87409
20191217T07-06,85403
20191217T06-06,79312
20191217T05-06,74048
20191217T04-06,71565
20191217T03-06,71118
20191217T02-06,71814
20191217T01-06,72939
20191217T00-06,74915
20191216T23-06,77640
20191216T22-06,81219
20191216T21-06,84375
20191216T20-06,86298
20191216T19-06,87466
20191216T18-06,87543
20191216T17-06,84445
20191216T16-06,81633
20191216T15-06,81274
20191216T14-06,81726
20191216T13-06,82120
20191216T12-06,82540
20191216T11-06,82819
20191216T10-06,82861
20191216T09-06,82749
20191216T08-06,82619
20191216T07-06,80534
20191216T06-06,74836
20191216T05-06,70087
20191216T04-06,68157
20191216T03-06,67492
20191216T02-06,67740
20191216T01-06,68701
20191216T00-06,70428
20191215T23-06,72996
20191215T22-06,76491
20191215T21-06,79192
20191215T20-06,80828
20191215T19-06,81675
20191215T18-06,81586
20191215T17-06,78128
20191215T16-06,74590
20191215T15-06,73548
20191215T14-06,73543
20191215T13-06,73747
20191215T12-06,73927
20191215T11-06,74304
20191215T10-06,74688
20191215T09-06,74472
20191215T08-06,73504
20191215T07-06,71813
20191215T06-06,69273
20191215T05-06,67924
20191215T04-06,67301
20191215T03-06,67391
20191215T02-06,67714
20191215T01-06,68512
20191215T00-06,70157
20191214T23-06,73457
20191214T22-06,76515
20191214T21-06,78552
20191214T20-06,79631
20191214T19-06,80455
20191214T18-06,80676
20191214T17-06,77963
20191214T16-06,75197
20191214T15-06,74526
20191214T14-06,74872
20191214T13-06,75539
20191214T12-06,76315
20191214T11-06,77057
20191214T10-06,77390
20191214T09-06,76895
20191214T08-06,75685
20191214T07-06,73729
20191214T06-06,70551
20191214T05-06,68075
20191214T04-06,66904
20191214T03-06,67188
20191214T02-06,67785
20191214T01-06,69066
20191214T00-06,70988
20191213T23-06,73958
20191213T22-06,77472
20191213T21-06,80011
20191213T20-06,81541
20191213T19-06,82815
20191213T18-06,83644
20191213T17-06,81447
20191213T16-06,79111
20191213T15-06,78875
20191213T14-06,79533
20191213T13-06,80349
