,Day-ahead demand forecast
20191004T17Z,3838
20191004T16Z,3599
20191004T15Z,3291
20191004T14Z,3041
20191004T13Z,2840
20191004T12Z,2731
20191004T11Z,2672
20191004T10Z,2592
20191004T09Z,2496
20191004T08Z,2532
20191004T07Z,2596
20191004T06Z,2715
20191004T05Z,2814
20191004T04Z,3018
20191004T03Z,3288
20191004T02Z,3564
20191004T01Z,3769
20191004T00Z,3977
20191003T23Z,4038
20191003T22Z,4134
20191003T21Z,4185
20191003T20Z,4169
20191003T19Z,4136
20191003T18Z,4025
20191003T17Z,3833
20191003T16Z,3556
20191003T15Z,3262
20191003T14Z,3009
20191003T13Z,2790
20191003T12Z,2712
20191003T11Z,2626
20191003T10Z,2516
20191003T09Z,2409
20191003T08Z,2432
20191003T07Z,2474
20191003T06Z,2601
20191003T05Z,2695
20191003T04Z,2845
20191003T03Z,3095
20191003T02Z,3373
20191003T01Z,3581
20191003T00Z,3757
20191002T23Z,3830
20191002T22Z,3942
20191002T21Z,3965
20191002T20Z,3946
20191002T19Z,3797
20191002T18Z,3666
20191002T17Z,3381
20191002T16Z,3126
20191002T15Z,2878
20191002T14Z,2657
20191002T13Z,2568
20191002T12Z,2504
20191002T11Z,2526
20191002T10Z,2414
20191002T09Z,2299
20191002T08Z,2313
20191002T07Z,2356
20191002T06Z,2479
20191002T05Z,2572
20191002T04Z,2738
20191002T03Z,2962
20191002T02Z,3222
20191002T01Z,3428
20191002T00Z,3576
20191001T23Z,3644
20191001T22Z,3718
20191001T21Z,3763
20191001T20Z,3755
20191001T19Z,3657
20191001T18Z,3604
20191001T17Z,3473
20191001T16Z,3276
20191001T15Z,3081
20191001T14Z,2894
20191001T13Z,2754
20191001T12Z,2698
20191001T11Z,2651
20191001T10Z,2568
20191001T09Z,2463
20191001T08Z,2481
20191001T07Z,2510
20191001T06Z,2616
20191001T05Z,2721
20191001T04Z,2861
20191001T03Z,3082
20191001T02Z,3344
20191001T01Z,3558
20191001T00Z,3706
20190930T23Z,3803
20190930T22Z,3848
20190930T21Z,3924
20190930T20Z,3970
20190930T19Z,3889
20190930T18Z,3842
20190930T17Z,3705
20190930T16Z,3464
20190930T15Z,3219
20190930T14Z,2960
20190930T13Z,2769
20190930T12Z,2680
20190930T11Z,2616
20190930T10Z,2505
20190930T09Z,2408
20190930T08Z,2421
20190930T07Z,2454
20190930T06Z,2569
20190930T05Z,2683
20190930T04Z,2926
20190930T03Z,3182
20190930T02Z,3469
20190930T01Z,3698
20190930T00Z,3846
20190929T23Z,3875
20190929T22Z,4016
20190929T21Z,4023
20190929T20Z,3971
20190929T19Z,3960
20190929T18Z,3797
20190929T17Z,3655
20190929T16Z,3384
20190929T15Z,3118
20190929T14Z,2862
20190929T13Z,2617
20190929T12Z,2397
20190929T11Z,2337
20190929T10Z,2343
20190929T09Z,2315
20190929T08Z,2368
20190929T07Z,2413
20190929T06Z,2501
20190929T05Z,2670
20190929T04Z,2826
20190929T03Z,3017
20190929T02Z,3233
20190929T01Z,3455
20190929T00Z,3603
20190928T23Z,3671
20190928T22Z,3814
20190928T21Z,3867
20190928T20Z,3884
20190928T19Z,3822
20190928T18Z,3709
20190928T17Z,3534
20190928T16Z,3359
20190928T15Z,3154
20190928T14Z,2918
20190928T13Z,2659
20190928T12Z,2467
20190928T11Z,2427
20190928T10Z,2418
20190928T09Z,2390
20190928T08Z,2428
20190928T07Z,2479
20190928T06Z,2567
20190928T05Z,2707
20190928T04Z,2858
20190928T03Z,3054
20190928T02Z,3265
20190928T01Z,3455
20190928T00Z,3559
20190927T23Z,3670
20190927T22Z,3828
20190927T21Z,3930
20190927T20Z,3969
20190927T19Z,3946
20190927T18Z,3853
20190927T17Z,3674
20190927T16Z,3501
20190927T15Z,3253
20190927T14Z,3057
20190927T13Z,2841
20190927T12Z,2732
20190927T11Z,2697
20190927T10Z,2580
20190927T09Z,2495
20190927T08Z,2509
20190927T07Z,2557
20190927T06Z,2650
20190927T05Z,2782
20190927T04Z,2944
20190927T03Z,3197
20190927T02Z,3461
20190927T01Z,3694
20190927T00Z,3866
20190926T23Z,3925
20190926T22Z,4029
20190926T21Z,4043
20190926T20Z,4028
20190926T19Z,3966
20190926T18Z,3851
20190926T17Z,3653
20190926T16Z,3463
20190926T15Z,3197
20190926T14Z,3009
20190926T13Z,2792
20190926T12Z,2721
20190926T11Z,2637
20190926T10Z,2512
20190926T09Z,2426
20190926T08Z,2437
20190926T07Z,2482
20190926T06Z,2559
20190926T05Z,2700
20190926T04Z,2837
20190926T03Z,3079
20190926T02Z,3341
20190926T01Z,3564
20190926T00Z,3712
20190925T23Z,3774
20190925T22Z,3888
20190925T21Z,3929
20190925T20Z,3880
20190925T19Z,3808
20190925T18Z,3694
20190925T17Z,3491
20190925T16Z,3269
20190925T15Z,3009
20190925T14Z,2819
20190925T13Z,2653
20190925T12Z,2576
20190925T11Z,2539
20190925T10Z,2387
20190925T09Z,2279
20190925T08Z,2289
20190925T07Z,2334
20190925T06Z,2411
20190925T05Z,2547
20190925T04Z,2776
20190925T03Z,3028
20190925T02Z,3279
20190925T01Z,3505
20190925T00Z,3673
20190924T23Z,3759
20190924T22Z,3872
20190924T21Z,3874
20190924T20Z,3822
20190924T19Z,3699
20190924T18Z,3554
20190924T17Z,3331
20190924T16Z,3094
20190924T15Z,2856
20190924T14Z,2665
20190924T13Z,2521
20190924T12Z,2451
20190924T11Z,2387
20190924T10Z,2251
20190924T09Z,2165
20190924T08Z,2182
20190924T07Z,2215
20190924T06Z,2277
20190924T05Z,2401
20190924T04Z,2620
20190924T03Z,2865
20190924T02Z,3118
20190924T01Z,3336
20190924T00Z,3480
20190923T23Z,3554
20190923T22Z,3658
20190923T21Z,3667
20190923T20Z,3604
20190923T19Z,3492
20190923T18Z,3345
20190923T17Z,3151
20190923T16Z,2921
20190923T15Z,2711
20190923T14Z,2562
20190923T13Z,2437
20190923T12Z,2381
20190923T11Z,2306
20190923T10Z,2186
20190923T09Z,2089
20190923T08Z,2103
20190923T07Z,2153
20190923T06Z,2182
20190923T05Z,2279
20190923T04Z,2483
20190923T03Z,2675
20190923T02Z,2938
20190923T01Z,3104
20190923T00Z,3239
20190922T23Z,3305
20190922T22Z,3417
20190922T21Z,3448
20190922T20Z,3362
20190922T19Z,3285
20190922T18Z,3168
20190922T17Z,3011
20190922T16Z,2809
20190922T15Z,2601
20190922T14Z,2476
20190922T13Z,2323
20190922T12Z,2158
20190922T11Z,2074
20190922T10Z,2100
20190922T09Z,2084
20190922T08Z,2083
20190922T07Z,2127
20190922T06Z,2196
20190922T05Z,2347
20190922T04Z,2439
20190922T03Z,2624
20190922T02Z,2801
20190922T01Z,2967
20190922T00Z,3079
20190921T23Z,3172
20190921T22Z,3322
20190921T21Z,3339
20190921T20Z,3313
20190921T19Z,3204
20190921T18Z,3072
20190921T17Z,2919
20190921T16Z,2728
20190921T15Z,2602
20190921T14Z,2447
20190921T13Z,2317
20190921T12Z,2169
20190921T11Z,2153
