,Day-ahead demand forecast
20191013T08Z,557
20191013T07Z,527
20191013T06Z,532
20191013T05Z,542
20191013T04Z,544
20191013T03Z,543
20191013T02Z,535
20191013T01Z,530
20191013T00Z,527
20191012T23Z,529
20191012T22Z,532
20191012T21Z,540
20191012T20Z,547
20191012T19Z,557
20191012T18Z,566
20191012T17Z,582
20191012T16Z,600
20191012T15Z,609
20191012T14Z,604
20191012T13Z,590
20191012T12Z,572
20191012T11Z,567
20191012T10Z,563
20191012T09Z,549
20191012T08Z,584
20191012T07Z,548
20191012T06Z,554
20191012T05Z,562
20191012T04Z,566
20191012T03Z,565
20191012T02Z,553
20191012T01Z,546
20191012T00Z,544
20191011T23Z,545
20191011T22Z,548
20191011T21Z,555
20191011T20Z,562
20191011T19Z,574
20191011T18Z,587
20191011T17Z,605
20191011T16Z,632
20191011T15Z,657
20191011T14Z,658
20191011T13Z,636
20191011T12Z,611
20191011T11Z,602
20191011T10Z,596
20191011T09Z,578
20191011T08Z,593
20191011T07Z,565
20191011T06Z,572
20191011T05Z,584
20191011T04Z,590
20191011T03Z,586
20191011T02Z,577
20191011T01Z,567
20191011T00Z,561
20191010T23Z,561
20191010T22Z,561
20191010T21Z,569
20191010T20Z,574
20191010T19Z,585
20191010T18Z,599
20191010T17Z,620
20191010T16Z,646
20191010T15Z,670
20191010T14Z,672
20191010T13Z,651
20191010T12Z,629
20191010T11Z,618
20191010T10Z,608
20191010T09Z,586
20191010T08Z,591
20191010T07Z,569
20191010T06Z,576
20191010T05Z,587
20191010T04Z,593
20191010T03Z,591
20191010T02Z,583
20191010T01Z,576
20191010T00Z,571
20191009T23Z,570
20191009T22Z,569
20191009T21Z,572
20191009T20Z,575
20191009T19Z,583
20191009T18Z,593
20191009T17Z,605
20191009T16Z,622
20191009T15Z,637
20191009T14Z,634
20191009T13Z,616
20191009T12Z,597
20191009T11Z,594
20191009T10Z,590
20191009T09Z,564
20191009T08Z,534
20191009T07Z,542
20191009T06Z,549
20191009T05Z,561
20191009T04Z,569
20191009T03Z,569
20191009T02Z,564
20191009T01Z,559
20191009T00Z,559
20191008T23Z,559
20191008T22Z,559
20191008T21Z,559
20191008T20Z,558
20191008T19Z,557
20191008T18Z,561
20191008T17Z,563
20191008T16Z,569
20191008T15Z,577
20191008T14Z,567
20191008T13Z,547
20191008T12Z,529
20191008T11Z,524
20191008T10Z,522
20191008T09Z,520
20191008T08Z,515
20191008T07Z,519
20191008T06Z,532
20191008T05Z,548
20191008T04Z,561
20191008T03Z,568
20191008T02Z,565
20191008T01Z,566
20191008T00Z,566
20191007T23Z,565
20191007T22Z,561
20191007T21Z,561
20191007T20Z,557
20191007T19Z,556
20191007T18Z,555
20191007T17Z,556
20191007T16Z,562
20191007T15Z,562
20191007T14Z,550
20191007T13Z,530
20191007T12Z,513
20191007T11Z,506
20191007T10Z,502
20191007T09Z,499
20191007T08Z,509
20191007T07Z,502
20191007T06Z,511
20191007T05Z,521
20191007T04Z,529
20191007T03Z,531
20191007T02Z,521
20191007T01Z,518
20191007T00Z,515
20191006T23Z,514
20191006T22Z,513
20191006T21Z,516
20191006T20Z,517
20191006T19Z,521
20191006T18Z,528
20191006T17Z,534
20191006T16Z,539
