,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20191225T04-08,829,9399,2271.0,91.0,745,4,193,1783
20191225T03-08,827,9530,2270.0,91.0,745,4,168,1640
20191225T02-08,910,9526,2269.0,90.0,740,4,157,1510
20191225T01-08,1143,9752,2271.0,90.0,709,3,154,1732
20191225T00-08,1234,10021,2271.0,90.0,697,3,229,2090
20191224T23-08,1182,10450,2272.0,90.0,700,3,298,2176
20191224T22-08,1184,10889,2270.0,90.0,696,3,463,2218
20191224T21-08,1268,10873,2269.0,90.0,697,3,481,2348
20191224T20-08,1365,10717,2269.0,90.0,724,3,667,2465
20191224T19-08,1540,10764,2269.0,90.0,725,5,807,2490
20191224T18-08,1723,10942,2269.0,89.0,723,5,736,2626
20191224T17-08,1365,11763,2267.0,91.0,736,583,481,2467
20191224T16-08,924,10612,2265.0,47.0,738,880,369,2424
20191224T15-08,664,9422,2267.0,91.0,712,4199,352,2421
20191224T14-08,658,9390,2267.0,92.0,708,6440,360,2306
20191224T13-08,658,9266,2267.0,85.0,713,6766,377,2070
20191224T12-08,668,9206,2266.0,48.0,717,6776,351,1995
20191224T11-08,769,9622,2269.0,91.0,739,6448,354,1463
20191224T10-08,889,9307,2269.0,91.0,735,5994,387,1454
20191224T09-08,994,9753,2270.0,90.0,743,4716,391,1259
20191224T08-08,1092,11641,2272.0,90.0,740,2349,403,953
20191224T07-08,1041,12357,2269.0,90.0,737,45,640,1031
20191224T06-08,869,11801,2271.0,90.0,741,3,270,875
20191224T05-08,679,11377,2271.0,91.0,742,3,227,843
20191224T04-08,657,11521,2269.0,46.0,740,3,215,770
20191224T03-08,655,11594,2270.0,90.0,738,3,221,843
20191224T02-08,780,11036,2261.0,88.0,737,3,205,1009
20191224T01-08,985,11425,2256.0,90.0,740,3,214,740
20191224T00-08,1027,12302,2257.0,90.0,740,5,219,589
20191223T23-08,1042,13323,2258.0,90.0,743,5,420,507
20191223T22-08,1058,14145,2257.0,90.0,745,6,744,482
20191223T21-08,1124,14235,2259.0,47.0,745,6,883,465
20191223T20-08,1413,14541,2259.0,89.0,780,6,1023,428
20191223T19-08,1486,14445,2256.0,90.0,782,6,1149,387
20191223T18-08,1510,14432,2256.0,90.0,762,6,1066,202
20191223T17-08,1565,14043,2258.0,91.0,747,336,675,192
20191223T16-08,1528,13192,2258.0,91.0,709,430,433,96
20191223T15-08,1418,13409,2258.0,91.0,743,889,307,76
20191223T14-08,1119,13129,2257.0,91.0,753,1121,306,264
20191223T13-08,1046,13010,2260.0,48.0,760,1468,371,480
20191223T12-08,1010,13133,2260.0,91.0,763,1779,377,412
20191223T11-08,974,13376,2256.0,90.0,743,1817,391,311
20191223T10-08,1110,13455,2258.0,90.0,743,1463,454,523
20191223T09-08,1292,12922,2259.0,91.0,748,895,493,916
20191223T08-08,1339,12416,2259.0,90.0,756,264,455,1107
20191223T07-08,1049,11935,2258.0,90.0,792,24,451,930
20191223T06-08,870,11657,2259.0,90.0,782,3,265,1032
20191223T05-08,693,11361,2256.0,91.0,743,3,229,1014
20191223T04-08,660,11272,2255.0,91.0,746,3,214,771
20191223T03-08,659,10706,2254.0,90.0,745,4,213,470
20191223T02-08,659,10542,2254.0,90.0,739,4,231,410
20191223T01-08,667,10972,2255.0,90.0,743,3,226,618
20191223T00-08,854,11320,2254.0,90.0,740,4,230,505
20191222T23-08,989,11894,2253.0,90.0,750,4,273,640
20191222T22-08,1286,12161,2256.0,90.0,753,5,518,1107
20191222T21-08,1380,11762,2253.0,91.0,748,5,659,768
20191222T20-08,1297,12439,2254.0,90.0,760,5,973,771
20191222T19-08,1443,12397,2254.0,91.0,756,5,1019,1122
20191222T18-08,1530,12358,2256.0,90.0,756,5,1031,1133
20191222T17-08,1291,11750,2254.0,90.0,740,253,689,1220
20191222T16-08,908,11149,2255.0,90.0,734,435,595,1180
20191222T15-08,670,10653,2253.0,90.0,740,1885,372,930
20191222T14-08,662,9950,2252.0,91.0,740,3304,357,579
20191222T13-08,663,9298,2251.0,91.0,740,4337,341,914
20191222T12-08,661,9315,2251.0,90.0,744,4761,360,857
20191222T11-08,662,9315,2252.0,91.0,741,4965,384,952
20191222T10-08,664,9525,2254.0,90.0,748,4244,401,831
20191222T09-08,661,10155,2253.0,91.0,749,3654,421,814
20191222T08-08,670,10541,2253.0,90.0,750,1332,472,957
20191222T07-08,682,10499,2255.0,90.0,748,24,350,875
20191222T06-08,661,10206,2240.0,90.0,745,4,372,783
20191222T05-08,661,10020,2223.0,91.0,749,4,323,855
20191222T04-08,661,9979,2223.0,90.0,747,4,304,664
20191222T03-08,659,10155,2202.0,90.0,745,4,223,400
20191222T02-08,659,10404,2176.0,90.0,743,4,232,491
20191222T01-08,694,10905,2160.0,90.0,747,4,224,760
20191222T00-08,804,11139,2154.0,46.0,744,4,223,640
20191221T23-08,917,11725,2157.0,90.0,744,6,356,783
20191221T22-08,1038,11825,2152.0,91.0,742,6,606,860
20191221T21-08,1111,11758,2149.0,91.0,756,6,712,852
20191221T20-08,1227,11737,2149.0,91.0,751,6,714,719
20191221T19-08,1435,12121,2148.0,90.0,756,6,950,531
20191221T18-08,1376,11348,2150.0,91.0,756,6,962,369
20191221T17-08,1179,11593,2150.0,90.0,749,410,523,356
20191221T16-08,951,10865,2150.0,91.0,733,532,404,259
20191221T15-08,735,9739,2152.0,91.0,741,2530,301,238
20191221T14-08,666,8142,2126.0,90.0,726,4796,290,290
20191221T13-08,660,8126,2098.0,48.0,721,5590,291,286
20191221T12-08,661,8217,2066.0,90.0,730,5806,271,345
20191221T11-08,710,8707,2036.0,90.0,728,5397,306,441
20191221T10-08,761,9165,2006.0,91.0,749,4735,328,417
20191221T09-08,957,9415,1974.0,90.0,747,3562,345,404
20191221T08-08,1272,10047,1942.0,90.0,748,2423,411,419
20191221T07-08,1294,10454,1909.0,90.0,773,187,675,366
20191221T06-08,1168,10228,1878.0,90.0,747,3,243,368
20191221T05-08,1094,10210,1766.0,91.0,749,3,229,349
20191221T04-08,1092,10042,1695.0,90.0,749,3,213,374
20191221T03-08,1131,10091,1691.0,91.0,741,3,217,298
20191221T02-08,1226,10001,1697.0,91.0,739,3,233,304
20191221T01-08,1379,10479,1699.0,91.0,743,3,220,270
20191221T00-08,1464,10889,1832.0,91.0,745,3,234,280
20191220T23-08,1608,12005,1837.0,90.0,773,5,327,303
20191220T22-08,1771,12682,1806.0,90.0,775,5,522,228
20191220T21-08,1800,12840,1773.0,92.0,764,5,587,175
20191220T20-08,1788,12976,1754.0,46.0,764,5,638,163
20191220T19-08,1795,13597,1741.0,91.0,761,5,777,183
20191220T18-08,1793,13917,1709.0,91.0,763,6,809,150
20191220T17-08,1742,14063,1676.0,91.0,741,572,342,179
20191220T16-08,1402,11952,1646.0,91.0,729,843,328,193
20191220T15-08,938,10101,1618.0,91.0,723,4530,327,228
20191220T14-08,672,9170,1587.0,91.0,722,6620,325,358
20191220T13-08,660,8988,1556.0,91.0,728,7260,318,310
20191220T12-08,660,9545,1544.0,91.0,724,7555,310,381
20191220T11-08,662,8904,1546.0,91.0,719,7717,358,342
20191220T10-08,712,9564,1512.0,90.0,732,7227,440,337
20191220T09-08,1089,9827,1516.0,90.0,739,6936,457,308
20191220T08-08,1473,11552,1516.0,90.0,761,4073,478,353
20191220T07-08,1591,12787,1518.0,90.0,792,317,465,422
20191220T06-08,1330,11596,1517.0,48.0,743,4,308,424
20191220T05-08,1144,11077,1512.0,90.0,740,4,277,434
20191220T04-08,839,11112,1492.0,46.0,742,4,276,447
20191220T03-08,811,11113,1494.0,90.0,742,4,278,495
20191220T02-08,871,11213,1491.0,90.0,744,4,283,481
20191220T01-08,1111,11443,1488.0,46.0,738,3,308,423
20191220T00-08,1503,12095,1489.0,91.0,739,4,270,484
20191219T23-08,1762,12799,1490.0,46.0,768,4,329,425
20191219T22-08,1795,13534,1488.0,91.0,770,3,466,410
20191219T21-08,1802,14566,1490.0,91.0,745,4,507,385
20191219T20-08,1799,14988,1491.0,90.0,779,4,731,342
