,coal,natural gas,other,solar,hydro,wind
20180825T08-06,4201,959,82,121.0,170,522
20180825T07-06,4368,1116,81,0.0,183,517
20180825T06-06,4286,994,81,0.0,186,605
20180825T05-06,4273,1059,82,0.0,185,510
20180825T04-06,4285,1031,81,0.0,279,634
20180825T03-06,4255,1019,115,0.0,166,770
20180825T02-06,4359,1148,114,0.0,172,869
20180825T01-06,4355,1155,113,0.0,169,861
20180825T00-06,4522,1372,111,0.0,168,762
20180824T23-06,4570,1605,111,0.0,170,722
20180824T22-06,4516,1649,111,0.0,187,784
20180824T21-06,4303,1699,109,3.0,169,770
20180824T20-06,4358,1631,107,164.0,182,1051
20180824T19-06,4410,1507,106,550.0,184,708
20180824T18-06,4372,1457,105,745.0,185,975
20180824T17-06,4264,1467,104,751.0,198,1045
20180824T16-06,4365,1216,105,727.0,169,917
20180824T15-06,4434,1369,104,711.0,366,834
20180824T14-06,4042,1344,106,669.0,173,860
20180824T13-06,3920,1237,108,749.0,182,839
20180824T12-06,4016,1105,110,782.0,183,702
20180824T11-06,4069,1038,113,796.0,185,634
20180824T10-06,4147,1058,115,794.0,182,581
20180824T09-06,4321,1206,118,571.0,180,479
20180824T08-06,4346,1289,120,111.0,183,601
20180824T07-06,4036,1187,119,1.0,182,487
20180824T06-06,3898,1044,117,1.0,180,481
20180824T05-06,3916,1058,118,1.0,184,475
20180824T04-06,3903,1062,117,1.0,216,595
20180824T03-06,4058,1066,116,1.0,181,699
20180824T02-06,4266,1207,115,1.0,199,573
20180824T01-06,4428,1115,116,1.0,199,415
20180824T00-06,4511,1616,114,1.0,200,346
20180823T23-06,4508,1713,112,0.0,199,405
20180823T22-06,4576,1799,112,0.0,308,581
20180823T21-06,4584,1830,110,2.0,182,733
20180823T20-06,4331,1811,109,135.0,181,897
20180823T19-06,4103,1807,107,457.0,183,1168
20180823T18-06,4192,1777,108,333.0,180,1364
20180823T17-06,4326,1634,105,237.0,182,1410
20180823T16-06,4352,1510,106,469.0,181,1268
20180823T15-06,3972,1591,104,558.0,201,1258
20180823T14-06,3713,1360,106,628.0,199,1442
20180823T13-06,3565,1339,106,653.0,202,1411
20180823T12-06,3494,1303,107,737.0,203,1334
20180823T11-06,3654,1251,110,795.0,202,1312
20180823T10-06,3827,1244,113,794.0,202,1248
20180823T09-06,3846,1194,114,572.0,203,1175
20180823T08-06,3976,1345,117,122.0,202,1205
20180823T07-06,3846,1324,119,1.0,199,1177
20180823T06-06,3694,1142,115,0.0,205,1107
20180823T05-06,3880,1118,117,2.0,201,1022
20180823T04-06,3799,1136,118,1.0,205,852
20180823T03-06,3031,1182,116,1.0,204,902
20180823T02-06,3247,1179,117,1.0,204,778
20180823T01-06,3531,1253,116,0.0,201,836
20180823T00-06,3917,1511,112,1.0,207,944
20180822T23-06,4335,1722,114,2.0,203,918
20180822T22-06,4600,1792,113,1.0,226,783
20180822T21-06,4553,1824,111,1.0,185,510
20180822T20-06,4373,1849,112,140.0,206,630
20180822T19-06,4361,1818,110,514.0,208,789
20180822T18-06,4449,1814,110,736.0,206,525
20180822T17-06,4392,1753,107,796.0,205,370
20180822T16-06,4519,1539,84,796.0,247,317
20180822T15-06,4398,1519,74,777.0,187,356
20180822T14-06,4241,1442,74,745.0,189,424
20180822T13-06,4221,1496,98,754.0,208,513
20180822T12-06,4272,1450,107,758.0,222,467
20180822T11-06,4226,1459,109,766.0,189,403
20180822T10-06,4251,1427,111,714.0,205,388
20180822T09-06,4498,1519,113,422.0,201,291
20180822T08-06,4585,1706,112,54.0,213,146
20180822T07-06,4559,1572,114,0.0,216,182
20180822T06-06,4621,1511,114,1.0,185,312
20180822T05-06,4614,1481,115,0.0,203,314
20180822T04-06,4602,1463,115,0.0,204,405
20180822T03-06,4625,1481,113,1.0,206,332
20180822T02-06,4623,1473,112,0.0,204,253
20180822T01-06,4622,1612,112,0.0,205,216
20180822T00-06,4626,1861,111,0.0,204,259
20180821T23-06,4622,2037,109,0.0,201,397
20180821T22-06,4619,2054,110,1.0,388,468
20180821T21-06,4622,2091,111,7.0,191,307
20180821T20-06,4616,2068,107,158.0,195,251
20180821T19-06,4616,1973,107,396.0,194,221
20180821T18-06,4613,2011,107,546.0,195,234
20180821T17-06,4510,1827,105,451.0,194,228
20180821T16-06,4486,1607,105,432.0,194,259
20180821T15-06,4544,1592,105,397.0,196,154
20180821T14-06,4428,1563,106,620.0,192,114
20180821T13-06,4456,1519,107,719.0,236,149
20180821T12-06,4388,1538,111,705.0,194,88
20180821T11-06,4329,1476,110,658.0,195,98
20180821T10-06,4391,1475,111,493.0,249,100
20180821T09-06,4566,1425,113,381.0,194,118
20180821T08-06,4619,1634,114,67.0,193,199
20180821T07-06,4532,1462,114,0.0,324,240
20180821T06-06,4531,1394,114,0.0,195,261
20180821T05-06,4438,1432,115,0.0,193,322
20180821T04-06,4480,1255,115,0.0,191,464
20180821T03-06,4468,1381,113,0.0,193,423
20180821T02-06,4484,1344,116,0.0,192,331
20180821T01-06,4385,1307,115,0.0,557,529
20180821T00-06,4353,1523,114,0.0,196,562
20180820T23-06,4427,1749,114,0.0,192,809
20180820T22-06,4308,1841,111,0.0,199,801
20180820T21-06,4425,1846,112,1.0,192,969
20180820T20-06,4465,2051,109,109.0,196,860
20180820T19-06,4360,2046,107,372.0,194,1078
20180820T18-06,4461,2022,103,565.0,193,1055
20180820T17-06,4582,1957,105,618.0,195,887
20180820T16-06,4528,1682,104,644.0,194,687
20180820T15-06,4516,1627,105,699.0,197,550
20180820T14-06,4436,1462,105,650.0,194,508
20180820T13-06,4498,1465,105,699.0,195,359
20180820T12-06,4472,1489,108,678.0,196,199
20180820T11-06,4438,1480,110,706.0,195,122
20180820T10-06,4393,1490,113,466.0,193,187
20180820T09-06,4305,1522,115,359.0,190,363
20180820T08-06,4273,1780,115,51.0,229,339
20180820T07-06,4472,1458,118,1.0,191,327
20180820T06-06,4368,1358,118,1.0,190,333
20180820T05-06,4268,1207,117,1.0,210,250
20180820T04-06,4324,1212,116,1.0,191,174
20180820T03-06,4333,1266,118,1.0,189,158
20180820T02-06,4355,1312,115,1.0,223,181
20180820T01-06,4430,1274,112,0.0,327,156
20180820T00-06,4478,1627,114,0.0,190,82
20180819T23-06,4375,1895,114,0.0,191,75
20180819T22-06,4241,2149,112,0.0,188,103
20180819T21-06,4296,2166,111,4.0,192,75
20180819T20-06,4268,2147,108,130.0,190,45
20180819T19-06,4285,2101,108,487.0,188,39
20180819T18-06,4285,2070,107,724.0,192,61
20180819T17-06,4291,1889,108,784.0,208,108
20180819T16-06,4294,1741,107,796.0,211,162
20180819T15-06,4255,1728,110,791.0,206,188
20180819T14-06,4165,1627,110,789.0,212,226
20180819T13-06,3982,1476,109,801.0,209,203
20180819T12-06,3678,1380,113,796.0,210,301
20180819T11-06,3094,1316,114,775.0,208,423
20180819T10-06,2824,1258,115,687.0,211,561
20180819T09-06,3329,1306,120,442.0,207,702
20180819T08-06,3598,1338,120,86.0,209,652
20180819T07-06,3888,1223,121,0.0,210,547
20180819T06-06,4057,1225,119,0.0,209,414
20180819T05-06,4048,1235,117,0.0,209,429
20180819T04-06,4143,1339,119,0.0,209,363
20180819T03-06,4173,1452,116,0.0,210,204
20180819T02-06,4196,1545,119,0.0,208,192
20180819T01-06,4194,1557,115,0.0,211,335
20180819T00-06,4187,1753,117,0.0,206,242
20180818T23-06,4224,1988,113,0.0,211,150
20180818T22-06,4227,2152,112,8.0,209,194
20180818T21-06,4214,2110,112,2.0,209,261
20180818T20-06,4230,2070,108,190.0,209,580
20180818T19-06,4221,2055,109,562.0,210,273
20180818T18-06,4207,1998,108,724.0,212,331
20180818T17-06,4186,2016,107,718.0,210,387
20180818T16-06,4088,1848,108,750.0,211,318
20180818T15-06,4008,1756,108,725.0,208,301
20180818T14-06,3874,1714,109,782.0,210,292
20180818T13-06,3855,1673,108,807.0,210,377
20180818T12-06,3701,1417,112,807.0,208,787
20180818T11-06,3435,1226,112,812.0,209,839
20180818T10-06,3468,1189,115,793.0,211,957
20180818T09-06,3567,1210,117,558.0,207,843
20180818T08-06,3758,1174,116,131.0,211,789
20180818T07-06,3982,1053,117,0.0,210,620
20180818T06-06,4001,1046,116,1.0,209,462
20180818T05-06,3961,1045,116,0.0,208,201
20180818T04-06,4006,1075,116,2.0,209,179
20180818T03-06,4078,1175,114,0.0,209,176
20180818T02-06,4136,1168,114,1.0,208,239
20180818T01-06,4217,1162,108,0.0,209,411
20180818T00-06,4249,1504,105,0.0,210,642
20180817T23-06,4253,1666,103,0.0,212,617
20180817T22-06,4284,1991,103,0.0,208,516
20180817T21-06,4291,2007,103,2.0,210,685
20180817T20-06,4282,2028,103,160.0,244,632
20180817T19-06,4255,2000,100,402.0,191,502
20180817T18-06,4262,1980,98,551.0,191,256
20180817T17-06,4121,1996,97,592.0,209,105
20180817T16-06,4020,1838,94,527.0,228,86
20180817T15-06,3977,1837,94,651.0,192,66
20180817T14-06,3966,1765,95,775.0,210,68
20180817T13-06,3893,1601,97,798.0,211,34
20180817T12-06,3708,1476,97,746.0,212,34
20180817T11-06,3633,1324,99,732.0,208,29
20180817T10-06,3752,1479,104,552.0,226,27
20180817T09-06,3831,1465,107,269.0,190,53
20180817T08-06,3894,1375,110,49.0,212,86
20180817T07-06,4045,1163,110,0.0,225,114
20180817T06-06,4089,1051,108,0.0,193,151
20180817T05-06,4207,1030,108,0.0,228,182
20180817T04-06,4244,1137,106,0.0,191,245
20180817T03-06,4288,1238,106,0.0,210,321
20180817T02-06,4296,1259,104,0.0,211,392
20180817T01-06,4342,1267,103,0.0,210,332
20180817T00-06,4436,1687,102,0.0,209,304
20180816T23-06,4434,1967,102,0.0,209,383
20180816T22-06,4415,2116,102,0.0,209,538
20180816T21-06,4501,2124,100,1.0,209,449
20180816T20-06,4506,2173,98,54.0,226,299
20180816T19-06,4490,2164,97,244.0,193,200
20180816T18-06,4499,2117,95,201.0,211,279
20180816T17-06,4500,2046,95,251.0,207,296
20180816T16-06,4473,1873,95,518.0,232,235
20180816T15-06,4470,1830,95,721.0,192,233
20180816T14-06,4309,1691,95,804.0,248,163
20180816T13-06,4145,1435,99,808.0,192,79
20180816T12-06,3975,1334,98,813.0,191,41
20180816T11-06,3831,1226,101,806.0,214,45
20180816T10-06,3592,1299,106,795.0,213,55
20180816T09-06,3659,1364,106,605.0,216,105
20180816T08-06,3753,1390,110,152.0,218,143
20180816T07-06,3869,1269,109,1.0,287,119
20180816T06-06,4014,1211,110,1.0,201,82
20180816T05-06,4018,1104,108,0.0,197,90
20180816T04-06,4060,1211,109,1.0,198,98
20180816T03-06,4062,1268,108,1.0,199,117
20180816T02-06,4062,1320,108,0.0,232,129
20180816T01-06,4074,1503,105,0.0,198,171
20180816T00-06,4030,1759,105,1.0,227,205
20180815T23-06,4021,1985,104,1.0,239,231
20180815T22-06,4037,2087,102,0.0,199,241
20180815T21-06,4029,2110,100,6.0,200,236
20180815T20-06,4006,2187,99,161.0,215,262
20180815T19-06,4017,2184,95,217.0,226,313
20180815T18-06,4027,2146,94,282.0,255,333
20180815T17-06,4020,2000,93,333.0,199,255
20180815T16-06,3924,1855,94,523.0,198,244
20180815T15-06,3843,1793,92,670.0,198,326
20180815T14-06,3822,1716,95,636.0,217,360
20180815T13-06,3932,1605,95,711.0,217,321
20180815T12-06,3997,1437,96,792.0,217,238
20180815T11-06,4031,1492,100,711.0,216,178
20180815T10-06,4070,1358,102,551.0,218,180
20180815T09-06,4097,1462,109,436.0,217,211
20180815T08-06,4079,1379,108,112.0,217,304
20180815T07-06,4030,1374,112,1.0,215,320
20180815T06-06,3989,1304,110,0.0,217,234
20180815T05-06,3973,1331,111,0.0,219,177
20180815T04-06,3972,1326,111,0.0,217,119
20180815T03-06,3951,1323,109,0.0,217,124
20180815T02-06,3958,1353,107,0.0,217,212
20180815T01-06,3887,1356,108,1.0,216,373
20180815T00-06,3897,1794,107,1.0,217,632
20180814T23-06,3844,1984,104,0.0,215,774
20180814T22-06,3752,2107,103,0.0,218,770
20180814T21-06,3752,2105,102,1.0,213,918
20180814T20-06,3684,2081,97,34.0,473,792
20180814T19-06,3642,2043,97,110.0,189,792
20180814T18-06,3562,1887,96,202.0,190,907
20180814T17-06,3628,1838,94,350.0,199,809
20180814T16-06,3665,1768,94,259.0,215,662
20180814T15-06,3685,1736,94,410.0,175,670
20180814T14-06,3846,1657,94,604.0,173,462
20180814T13-06,3852,1591,95,780.0,789,321
20180814T12-06,3755,1516,97,763.0,173,174
20180814T11-06,3675,1521,100,709.0,173,255
20180814T10-06,3683,1430,100,744.0,173,345
20180814T09-06,3732,1507,105,562.0,198,165
20180814T08-06,3734,1510,108,132.0,197,153
20180814T07-06,3769,1459,106,1.0,197,158
20180814T06-06,3891,1408,104,0.0,199,206
20180814T05-06,3917,1404,105,0.0,197,293
20180814T04-06,3925,1405,103,0.0,200,395
20180814T03-06,3908,1398,104,0.0,197,589
20180814T02-06,3898,1409,104,0.0,196,647
20180814T01-06,3859,1461,103,0.0,197,621
20180814T00-06,3844,1933,101,0.0,195,490
20180813T23-06,3833,2111,103,0.0,196,467
20180813T22-06,3820,2119,100,0.0,197,539
20180813T21-06,3707,2107,100,4.0,195,612
20180813T20-06,3665,2098,99,87.0,197,666
20180813T19-06,3726,2087,96,258.0,197,552
20180813T18-06,3783,2068,95,293.0,196,383
20180813T17-06,3829,1936,94,370.0,197,406
20180813T16-06,3813,1857,95,524.0,197,364
20180813T15-06,3821,1769,94,755.0,195,196
20180813T14-06,3794,1704,97,800.0,198,116
20180813T13-06,3838,1619,97,804.0,197,159
20180813T12-06,3613,1481,95,808.0,195,179
20180813T11-06,3543,1474,100,800.0,201,113
20180813T10-06,3756,1481,100,774.0,190,70
20180813T09-06,3923,1459,104,541.0,191,63
20180813T08-06,4014,1493,107,146.0,191,70
20180813T07-06,4321,1442,107,0.0,191,82
20180813T06-06,4411,1406,105,0.0,192,128
20180813T05-06,4367,1404,105,0.0,191,124
20180813T04-06,4374,1415,106,0.0,190,120
20180813T03-06,4341,1409,105,0.0,246,146
20180813T02-06,4373,1420,107,0.0,192,126
20180813T01-06,4294,1457,106,0.0,191,162
20180813T00-06,4322,1848,105,0.0,211,303
20180812T23-06,4267,2064,104,0.0,353,561
20180812T22-06,4285,2108,101,0.0,192,736
20180812T21-06,4284,2104,101,4.0,188,798
20180812T20-06,4284,2090,104,175.0,193,715
20180812T19-06,4276,2089,99,430.0,191,584
20180812T18-06,4248,2069,98,506.0,191,383
20180812T17-06,4090,2027,97,440.0,191,331
20180812T16-06,4048,1892,98,597.0,192,350
20180812T15-06,4059,1846,99,775.0,192,330
20180812T14-06,4082,1826,99,804.0,266,261
20180812T13-06,4058,1713,98,810.0,191,110
20180812T12-06,4037,1507,103,805.0,193,107
20180812T11-06,3949,1485,101,807.0,204,95
20180812T10-06,3953,1433,98,775.0,418,140
20180812T09-06,4016,1327,102,569.0,190,177
20180812T08-06,4212,1259,102,151.0,190,147
20180812T07-06,4401,1402,105,2.0,194,172
20180812T06-06,4390,1360,104,1.0,192,206
20180812T05-06,4360,1373,101,1.0,189,150
20180812T04-06,4381,1376,102,1.0,193,211
20180812T03-06,4377,1400,100,0.0,192,216
20180812T02-06,4362,1407,99,1.0,193,196
20180812T01-06,4328,1385,103,1.0,190,272
20180812T00-06,4259,1801,107,1.0,191,455
20180811T23-06,4193,1953,103,1.0,192,679
20180811T22-06,3883,1965,102,0.0,192,845
20180811T21-06,3813,1988,100,0.0,210,727
20180811T20-06,3967,2004,100,29.0,221,352
20180811T19-06,4040,2007,98,29.0,251,123
20180811T18-06,4050,2005,96,59.0,195,72
20180811T17-06,3887,1922,96,194.0,190,82
20180811T16-06,3804,1805,99,411.0,191,92
20180811T15-06,3832,1790,96,542.0,212,87
20180811T14-06,3792,1748,100,657.0,212,80
20180811T13-06,3705,1662,99,798.0,211,47
20180811T12-06,3634,1554,102,803.0,213,50
20180811T11-06,3675,1451,106,771.0,283,74
20180811T10-06,3722,1475,107,686.0,193,118
20180811T09-06,3682,1323,110,451.0,196,206
20180811T08-06,3604,1167,114,104.0,193,230
20180811T07-06,3854,1258,114,2.0,194,207
20180811T06-06,3927,1164,113,0.0,232,219
20180811T05-06,3972,1175,115,1.0,195,181
20180811T04-06,3969,1378,113,1.0,212,226
20180811T03-06,3968,1377,114,0.0,214,218
20180811T02-06,3962,1389,112,0.0,213,294
20180811T01-06,3901,1455,112,0.0,269,357
20180811T00-06,3865,1823,107,0.0,193,399
20180810T23-06,3860,1948,103,0.0,194,412
20180810T22-06,3877,2030,98,0.0,194,509
20180810T21-06,3898,2065,99,3.0,302,414
20180810T20-06,3937,2092,87,153.0,194,257
20180810T19-06,4012,2081,86,428.0,193,110
20180810T18-06,4022,2070,87,629.0,191,75
20180810T17-06,4070,2026,86,620.0,194,47
20180810T16-06,3953,1862,87,768.0,192,46
20180810T15-06,3862,1809,87,782.0,211,38
20180810T14-06,3785,1767,88,775.0,569,20
20180810T13-06,3792,1693,89,775.0,192,28
20180810T12-06,3941,1538,91,793.0,194,30
20180810T11-06,3958,1489,95,767.0,194,26
20180810T10-06,3934,1439,95,679.0,195,48
20180810T09-06,3941,1417,97,464.0,201,149
20180810T08-06,3935,1366,102,113.0,200,236
20180810T07-06,3942,1373,93,1.0,201,270
20180810T06-06,3943,1319,91,0.0,199,281
20180810T05-06,3899,1336,89,1.0,199,279
20180810T04-06,3936,1359,89,0.0,199,176
20180810T03-06,3934,1420,87,0.0,198,99
20180810T02-06,3910,1402,84,0.0,199,111
20180810T01-06,3898,1515,82,0.0,200,178
20180810T00-06,3743,1960,81,0.0,200,187
20180809T23-06,3595,2092,80,0.0,199,177
20180809T22-06,3721,2125,79,0.0,199,370
20180809T21-06,3683,2140,77,11.0,198,324
20180809T20-06,3860,2100,75,261.0,202,288
20180809T19-06,3843,2037,75,634.0,198,270
20180809T18-06,3896,2010,74,769.0,246,198
20180809T17-06,3927,1851,74,815.0,198,158
20180809T16-06,3905,1811,73,800.0,249,105
20180809T15-06,3870,1726,73,799.0,199,62
20180809T14-06,3933,1612,74,795.0,201,36
20180809T13-06,3938,1596,2042,800.0,698,21
20180809T12-06,3951,1478,-24,803.0,200,1
20180809T11-06,3937,1443,-23,797.0,202,15
20180809T10-06,3770,1397,-21,774.0,200,35
20180809T09-06,3812,1396,-21,590.0,200,58
20180809T08-06,3967,1418,-21,173.0,199,63
20180809T07-06,3972,1390,-21,0.0,199,48
20180809T06-06,3924,1373,-20,0.0,198,20
20180809T05-06,3899,1341,-21,0.0,199,23
20180809T04-06,3921,1303,-21,0.0,199,31
20180809T03-06,3922,1251,-19,0.0,197,82
20180809T02-06,3932,1324,-20,0.0,198,126
20180809T01-06,3980,1373,-18,0.0,199,172
20180809T00-06,3982,1794,-11,0.0,198,275
20180808T23-06,3952,1911,-12,0.0,195,438
20180808T22-06,3892,1996,-12,0.0,199,469
20180808T21-06,3955,2013,-12,13.0,196,338
20180808T20-06,4064,2001,-12,251.0,198,127
20180808T19-06,4075,1969,-11,631.0,198,81
20180808T18-06,4100,1956,-13,778.0,197,62
20180808T17-06,4103,1949,85,779.0,199,62
20180808T16-06,3944,1924,84,793.0,201,78
20180808T15-06,3991,1881,86,802.0,200,96
20180808T14-06,3974,1688,85,810.0,200,76
20180808T13-06,3989,1665,87,799.0,200,36
20180808T12-06,3953,1473,88,809.0,199,23
20180808T11-06,3954,1427,89,809.0,223,24
20180808T10-06,3949,1371,92,778.0,200,46
20180808T09-06,4028,1398,93,590.0,220,71
20180808T08-06,4082,1423,100,175.0,386,76
20180808T07-06,4324,1361,97,1.0,202,52
20180808T06-06,4379,1313,1248,0.0,200,39
20180808T05-06,4338,1319,-11,0.0,200,70
20180808T04-06,4388,1327,-11,0.0,201,113
20180808T03-06,4379,1373,-10,0.0,200,144
20180808T02-06,4373,1384,-11,0.0,201,189
20180808T01-06,4427,1429,-11,0.0,201,244
20180808T00-06,4442,1920,-12,0.0,200,289
20180807T23-06,4438,2094,-10,0.0,199,302
20180807T22-06,4364,2075,-12,0.0,220,282
20180807T21-06,4353,2055,-13,10.0,219,311
20180807T20-06,4413,2080,-12,245.0,228,342
20180807T19-06,4381,2069,-12,612.0,251,370
20180807T18-06,4403,2072,85,767.0,200,275
20180807T17-06,4421,2115,84,807.0,201,227
20180807T16-06,4374,1991,86,803.0,221,188
20180807T15-06,4413,1875,83,806.0,221,140
20180807T14-06,4419,1582,86,807.0,241,85
20180807T13-06,4385,1455,86,808.0,202,56
20180807T12-06,4289,1321,89,813.0,220,30
20180807T11-06,4310,1197,90,801.0,224,23
20180807T10-06,4280,1159,92,731.0,220,26
20180807T09-06,4307,1224,94,490.0,222,43
20180807T08-06,4463,1186,98,142.0,221,72
20180807T07-06,4461,1201,100,1.0,221,67
20180807T06-06,4448,1141,99,0.0,222,51
20180807T05-06,4357,1146,99,0.0,220,57
20180807T04-06,4362,1111,97,0.0,221,73
20180807T03-06,4401,1158,97,0.0,220,68
20180807T02-06,4398,1205,95,0.0,219,97
20180807T01-06,4387,1209,97,0.0,223,162
20180807T00-06,4369,1732,96,0.0,220,185
20180806T23-06,4393,2048,93,0.0,220,258
20180806T22-06,4398,2114,95,0.0,220,348
20180806T21-06,4327,2098,90,10.0,219,271
20180806T20-06,4307,2053,89,231.0,222,189
20180806T19-06,4224,1880,89,585.0,222,265
20180806T18-06,4136,1710,87,749.0,221,283
20180806T17-06,4302,1591,85,800.0,222,245
20180806T16-06,4315,1436,86,800.0,220,166
20180806T15-06,4229,1391,87,807.0,224,69
20180806T14-06,4229,1199,86,808.0,223,39
20180806T13-06,4313,1102,88,809.0,377,20
20180806T12-06,4216,1015,91,813.0,204,11
20180806T11-06,4084,919,92,804.0,203,1
20180806T10-06,4010,875,95,749.0,202,16
20180806T09-06,4048,947,96,540.0,201,40
20180806T08-06,3924,1128,98,155.0,203,53
20180806T07-06,4006,1151,100,3.0,204,61
20180806T06-06,3981,950,100,0.0,201,77
20180806T05-06,3819,864,101,0.0,202,65
20180806T04-06,3731,903,100,0.0,428,66
20180806T03-06,3707,947,99,0.0,202,74
20180806T02-06,3664,981,98,0.0,203,53
20180806T01-06,3657,991,97,0.0,200,73
20180806T00-06,3762,1152,95,0.0,200,69
20180805T23-06,3854,1324,95,0.0,203,77
20180805T22-06,3802,1417,94,0.0,201,187
20180805T21-06,3652,1423,93,12.0,202,462
20180805T20-06,3666,1388,91,297.0,204,606
20180805T19-06,3733,1387,90,674.0,202,853
20180805T18-06,3896,1374,86,781.0,203,594
20180805T17-06,3938,1517,76,805.0,204,517
20180805T16-06,3929,1426,79,822.0,343,366
20180805T15-06,3915,1322,79,818.0,203,292
20180805T14-06,3925,1202,81,817.0,204,283
20180805T13-06,3782,1100,80,818.0,202,171
20180805T12-06,3596,1085,83,824.0,204,168
20180805T11-06,3170,968,84,801.0,204,117
20180805T10-06,2719,990,85,754.0,203,161
20180805T09-06,3061,918,86,560.0,365,211
20180805T08-06,3265,951,87,166.0,202,292
20180805T07-06,3478,963,86,1.0,206,271
20180805T06-06,3458,1052,88,0.0,201,299
20180805T05-06,3503,1126,87,1.0,203,503
20180805T04-06,3743,1114,86,0.0,202,260
20180805T03-06,3647,1154,86,1.0,204,231
20180805T02-06,3590,1154,84,0.0,206,392
20180805T01-06,3569,1226,84,0.0,201,530
20180805T00-06,3526,1440,84,0.0,284,480
20180804T23-06,3527,1573,85,0.0,205,524
20180804T22-06,3549,1593,83,0.0,204,565
20180804T21-06,3512,1627,82,13.0,201,491
20180804T20-06,3501,1631,80,279.0,201,493
20180804T19-06,3469,1624,79,531.0,234,575
20180804T18-06,3513,1598,78,557.0,204,704
20180804T17-06,3479,1556,78,570.0,219,636
20180804T16-06,3489,1322,78,707.0,660,753
20180804T15-06,3525,1250,78,640.0,201,781
20180804T14-06,3514,1119,79,604.0,204,850
20180804T13-06,3515,1179,79,589.0,206,779
20180804T12-06,3531,1102,81,658.0,202,634
20180804T11-06,3530,939,82,722.0,203,514
20180804T10-06,3381,894,84,675.0,204,439
20180804T09-06,3415,1024,89,473.0,204,355
20180804T08-06,3465,998,88,179.0,201,358
20180804T07-06,3604,1001,90,3.0,203,372
20180804T06-06,3587,955,89,0.0,204,364
20180804T05-06,3551,911,90,0.0,201,297
20180804T04-06,3558,896,89,0.0,205,356
20180804T03-06,3564,894,87,0.0,203,496
20180804T02-06,3558,908,87,0.0,205,663
20180804T01-06,3378,1047,85,0.0,204,909
20180804T00-06,3406,1171,85,0.0,202,1142
20180803T23-06,3471,1300,95,0.0,203,914
20180803T22-06,3477,1282,108,0.0,201,671
20180803T21-06,3487,1273,105,10.0,203,679
20180803T20-06,3468,1310,107,111.0,202,820
20180803T19-06,3457,1517,203,362.0,204,1079
20180803T18-06,3400,1526,7,671.0,202,937
20180803T17-06,3448,1397,102,593.0,203,987
20180803T16-06,3442,1448,104,617.0,202,856
20180803T15-06,3472,1360,83,704.0,202,898
20180803T14-06,3447,1325,73,791.0,204,1010
20180803T13-06,3328,1272,81,807.0,242,1066
20180803T12-06,3337,1306,74,811.0,205,1462
20180803T11-06,3318,1215,77,801.0,204,1146
20180803T10-06,3427,1160,76,772.0,418,1011
20180803T09-06,3519,1229,79,592.0,203,722
20180803T08-06,3535,1253,80,193.0,203,586
20180803T07-06,3546,1163,81,1.0,205,530
20180803T06-06,3540,1100,79,0.0,203,382
20180803T05-06,3523,1084,79,0.0,202,266
20180803T04-06,3374,1057,79,1.0,203,250
20180803T03-06,3414,1087,77,0.0,204,205
20180803T02-06,3494,1258,76,1.0,204,219
20180803T01-06,3646,1471,78,0.0,203,242
20180803T00-06,3898,1451,78,0.0,202,390
20180802T23-06,3922,1692,77,0.0,203,444
20180802T22-06,3982,1745,77,0.0,204,694
20180802T21-06,3940,1703,76,16.0,205,684
20180802T20-06,3934,1773,74,82.0,204,545
20180802T19-06,3860,1746,74,134.0,197,579
20180802T18-06,3954,1718,71,135.0,199,475
20180802T17-06,3914,1560,71,296.0,214,457
20180802T16-06,3931,1577,72,286.0,223,509
20180802T15-06,3935,1554,72,153.0,212,558
20180802T14-06,3931,1493,71,375.0,195,476
20180802T13-06,3892,1454,72,509.0,220,445
20180802T12-06,3878,1497,73,550.0,193,589
20180802T11-06,3891,1432,76,512.0,208,712
20180802T10-06,3918,1476,77,417.0,261,629
20180802T09-06,3949,1482,80,242.0,185,418
20180802T08-06,3899,1380,78,54.0,187,544
20180802T07-06,3881,1326,80,3.0,186,615
20180802T06-06,3868,1230,81,0.0,186,550
20180802T05-06,3894,1299,80,0.0,200,611
20180802T04-06,3942,1284,81,0.0,199,678
20180802T03-06,3908,1259,81,0.0,198,659
20180802T02-06,3953,1304,79,1.0,201,823
20180802T01-06,3868,1740,78,0.0,199,793
20180802T00-06,3855,1954,78,0.0,198,827
20180801T23-06,3988,2038,76,0.0,199,794
20180801T22-06,4211,2037,75,0.0,197,599
20180801T21-06,4251,2044,75,4.0,198,380
20180801T20-06,4295,2044,74,135.0,211,327
20180801T19-06,4334,2052,72,392.0,302,427
20180801T18-06,4263,2024,72,560.0,187,113
20180801T17-06,4317,1923,70,563.0,183,62
20180801T16-06,4343,1877,71,441.0,187,88
20180801T15-06,4349,1802,70,535.0,188,116
20180801T14-06,4324,1739,71,702.0,188,89
20180801T13-06,4329,1716,71,615.0,185,85
20180801T12-06,4299,1685,73,575.0,186,87
20180801T11-06,4236,1489,76,494.0,186,62
20180801T10-06,4258,1510,75,281.0,199,65
20180801T09-06,4257,1496,79,204.0,200,85
20180801T08-06,4223,1437,78,61.0,204,91
20180801T07-06,4275,1274,80,1.0,199,96
20180801T06-06,4282,1247,79,0.0,202,63
20180801T05-06,4299,1254,79,0.0,200,36
20180801T04-06,4351,1300,79,0.0,200,85
