,hydro
20190723T11-06,7
20190723T10-06,7
20190723T09-06,7
20190723T08-06,7
20190723T07-06,7
20190723T06-06,7
20190723T05-06,7
20190723T04-06,7
20190723T03-06,7
20190723T02-06,7
20190723T01-06,7
20190723T00-06,7
20190722T23-06,7
20190722T22-06,7
20190722T21-06,7
20190722T20-06,7
20190722T19-06,7
20190722T18-06,7
20190722T17-06,7
20190722T16-06,7
20190722T15-06,7
20190722T14-06,7
20190722T13-06,7
20190722T12-06,7
20190722T11-06,7
20190722T10-06,7
20190722T09-06,15
20190722T08-06,80
20190722T07-06,78
20190722T06-06,81
20190722T05-06,84
20190722T04-06,85
20190722T03-06,85
20190722T02-06,85
20190722T01-06,83
20190722T00-06,84
20190721T23-06,87
20190721T22-06,88
20190721T21-06,84
20190721T20-06,88
20190721T19-06,88
20190721T18-06,82
20190721T17-06,85
20190721T16-06,83
20190721T15-06,82
20190721T14-06,82
20190721T13-06,82
20190721T12-06,85
20190721T11-06,84
20190721T10-06,85
20190721T09-06,86
20190721T08-06,86
20190721T07-06,83
20190721T06-06,84
20190721T05-06,86
20190721T04-06,84
20190721T03-06,86
20190721T02-06,90
20190721T01-06,89
20190721T00-06,88
20190720T23-06,86
20190720T22-06,88
20190720T21-06,85
20190720T20-06,88
20190720T19-06,89
20190720T18-06,86
20190720T17-06,84
20190720T16-06,87
20190720T15-06,87
20190720T14-06,85
20190720T13-06,83
20190720T12-06,81
20190720T11-06,80
20190720T10-06,82
20190720T09-06,80
20190720T08-06,82
20190720T07-06,85
20190720T06-06,86
20190720T05-06,87
20190720T04-06,85
20190720T03-06,85
20190720T02-06,85
20190720T01-06,81
20190720T00-06,83
20190719T23-06,86
20190719T22-06,86
20190719T21-06,83
20190719T20-06,82
20190719T19-06,79
20190719T18-06,78
20190719T17-06,78
20190719T16-06,76
20190719T15-06,73
20190719T14-06,70
20190719T13-06,78
20190719T12-06,78
20190719T11-06,81
20190719T10-06,84
20190719T09-06,84
20190719T08-06,83
20190719T07-06,80
20190719T06-06,81
20190719T05-06,82
20190719T04-06,77
20190719T03-06,76
20190719T02-06,76
20190719T01-06,77
20190719T00-06,82
20190718T23-06,84
20190718T22-06,85
20190718T21-06,83
20190718T20-06,75
20190718T19-06,80
20190718T18-06,70
20190718T17-06,72
20190718T16-06,76
20190718T15-06,78
20190718T14-06,79
20190718T13-06,80
20190718T12-06,83
20190718T11-06,82
20190718T10-06,80
20190718T09-06,84
20190718T08-06,84
20190718T07-06,85
20190718T06-06,85
20190718T05-06,85
20190718T04-06,84
20190718T03-06,85
20190718T02-06,83
20190718T01-06,85
20190718T00-06,83
20190717T23-06,80
20190717T22-06,73
20190717T21-06,77
20190717T20-06,78
20190717T19-06,83
20190717T18-06,83
20190717T17-06,83
20190717T16-06,83
20190717T15-06,84
20190717T14-06,80
20190717T13-06,80
20190717T12-06,82
20190717T11-06,81
20190717T10-06,81
20190717T09-06,78
20190717T08-06,81
20190717T07-06,84
20190717T06-06,85
20190717T05-06,86
20190717T04-06,86
20190717T03-06,84
20190717T02-06,84
20190717T01-06,85
20190717T00-06,82
20190716T23-06,84
20190716T22-06,85
20190716T21-06,84
20190716T20-06,82
20190716T19-06,84
20190716T18-06,82
20190716T17-06,82
20190716T16-06,79
20190716T15-06,71
20190716T14-06,84
20190716T13-06,83
20190716T12-06,79
20190716T11-06,78
20190716T10-06,75
20190716T09-06,79
20190716T08-06,83
20190716T07-06,81
20190716T06-06,79
20190716T05-06,79
20190716T04-06,79
20190716T03-06,80
20190716T02-06,80
20190716T01-06,73
20190716T00-06,75
20190715T23-06,80
20190715T22-06,83
20190715T21-06,84
20190715T20-06,84
20190715T19-06,84
20190715T18-06,83
20190715T17-06,86
20190715T16-06,53
20190715T15-06,7
20190715T14-06,10
20190715T13-06,69
20190715T12-06,67
20190715T11-06,51
20190715T10-06,85
20190715T09-06,85
20190715T08-06,68
20190715T07-06,83
20190715T06-06,69
20190715T05-06,60
20190715T04-06,69
20190715T03-06,68
20190715T02-06,70
20190715T01-06,68
20190715T00-06,71
20190714T23-06,82
20190714T22-06,80
20190714T21-06,78
20190714T20-06,78
20190714T19-06,82
20190714T18-06,85
20190714T17-06,86
20190714T16-06,84
20190714T15-06,85
20190714T14-06,86
20190714T13-06,86
20190714T12-06,85
20190714T11-06,85
20190714T10-06,86
20190714T09-06,85
20190714T08-06,82
20190714T07-06,73
20190714T06-06,84
20190714T05-06,82
20190714T04-06,85
20190714T03-06,67
20190714T02-06,70
20190714T01-06,68
20190714T00-06,73
20190713T23-06,84
20190713T22-06,34
20190713T21-06,7
20190713T20-06,15
20190713T19-06,62
20190713T18-06,84
20190713T17-06,84
20190713T16-06,86
20190713T15-06,86
20190713T14-06,85
20190713T13-06,86
20190713T12-06,85
20190713T11-06,79
20190713T10-06,87
20190713T09-06,86
20190713T08-06,85
20190713T07-06,87
20190713T06-06,84
20190713T05-06,83
20190713T04-06,84
20190713T03-06,86
20190713T02-06,86
20190713T01-06,80
20190712T00-06,80
20190711T23-06,75
20190711T22-06,84
20190711T21-06,85
20190711T20-06,80
20190711T19-06,83
20190711T18-06,70
20190711T17-06,69
20190711T16-06,69
20190711T15-06,86
20190711T14-06,88
20190711T13-06,88
20190711T12-06,86
20190711T11-06,87
20190711T10-06,86
20190711T09-06,88
20190711T08-06,87
20190711T07-06,83
20190711T06-06,87
20190711T05-06,84
20190711T04-06,84
20190711T03-06,86
20190711T02-06,87
20190711T01-06,84
20190711T00-06,82
20190710T23-06,82
20190710T22-06,88
20190710T21-06,79
20190710T20-06,83
20190710T19-06,86
20190710T18-06,85
20190710T17-06,82
20190710T16-06,86
20190710T15-06,82
20190710T14-06,79
20190710T13-06,77
20190710T12-06,84
20190710T11-06,84
20190710T10-06,84
20190710T09-06,84
20190710T08-06,73
20190710T07-06,74
20190710T06-06,83
20190710T05-06,85
20190710T04-06,82
20190710T03-06,81
20190710T02-06,83
20190710T01-06,63
20190710T00-06,66
20190709T23-06,78
20190709T22-06,84
20190709T21-06,85
20190709T20-06,85
20190709T19-06,86
20190709T18-06,85
20190709T17-06,82
20190709T16-06,71
20190709T15-06,75
20190709T14-06,73
20190709T13-06,75
20190709T12-06,81
20190709T11-06,83
20190709T10-06,84
20190709T09-06,84
20190709T08-06,87
20190709T07-06,84
20190709T06-06,87
20190709T05-06,83
20190709T04-06,84
20190709T03-06,78
20190709T02-06,80
20190709T01-06,81
20190709T00-06,85
20190708T23-06,86
20190708T22-06,83
20190708T21-06,85
20190708T20-06,86
20190708T19-06,77
20190708T18-06,84
20190708T17-06,87
20190708T16-06,88
20190708T15-06,87
20190708T14-06,86
20190708T13-06,86
20190708T12-06,87
20190708T11-06,86
20190708T10-06,89
20190708T09-06,88
20190708T08-06,87
20190708T07-06,87
20190708T06-06,80
20190708T05-06,86
20190708T04-06,85
20190708T03-06,84
20190708T02-06,85
20190708T01-06,78
20190708T00-06,80
20190707T23-06,82
20190707T22-06,85
20190707T21-06,85
20190707T20-06,86
20190707T19-06,85
20190707T18-06,86
20190707T17-06,87
20190707T16-06,87
20190707T15-06,86
20190707T14-06,86
20190707T13-06,88
20190707T12-06,89
20190707T11-06,85
20190707T10-06,86
20190707T09-06,86
20190707T08-06,89
20190707T07-06,86
20190707T06-06,84
20190707T05-06,86
20190707T04-06,79
20190707T03-06,78
20190707T02-06,82
20190707T01-06,83
20190707T00-06,75
20190706T23-06,82
20190706T22-06,84
20190706T21-06,85
20190706T20-06,86
20190706T19-06,86
20190706T18-06,87
20190706T17-06,87
20190706T16-06,86
20190706T15-06,87
20190706T14-06,86
20190706T13-06,86
20190706T12-06,85
20190706T11-06,87
20190706T10-06,86
20190706T09-06,85
20190706T08-06,85
20190706T07-06,81
20190706T06-06,79
20190706T05-06,82
20190706T04-06,81
20190706T03-06,82
20190706T02-06,82
20190706T01-06,82
20190706T00-06,79
20190705T23-06,81
20190705T22-06,77
20190705T21-06,77
20190705T20-06,79
20190705T19-06,79
20190705T18-06,81
20190705T17-06,87
20190705T16-06,86
20190705T15-06,86
20190705T14-06,84
20190705T13-06,79
20190705T12-06,74
20190705T11-06,56
20190705T10-06,76
20190705T09-06,86
20190705T08-06,31
20190705T07-06,87
20190705T06-06,81
20190705T05-06,82
20190705T04-06,78
20190705T03-06,79
20190705T02-06,75
20190705T01-06,71
20190705T00-06,52
20190704T23-06,76
20190704T22-06,72
20190704T21-06,83
20190704T20-06,44
20190704T19-06,60
20190704T18-06,84
20190704T17-06,86
20190704T16-06,64
20190704T15-06,85
20190704T14-06,77
20190704T13-06,56
20190704T12-06,45
20190704T11-06,32
20190704T10-06,29
20190704T09-06,27
20190704T08-06,25
20190704T07-06,51
20190704T06-06,50
20190704T05-06,49
20190704T04-06,77
20190704T03-06,83
20190704T02-06,85
20190704T01-06,80
20190704T00-06,80
20190703T23-06,80
20190703T22-06,81
20190703T21-06,81
20190703T20-06,78
20190703T19-06,69
20190703T18-06,68
20190703T17-06,72
20190703T16-06,66
20190703T15-06,77
20190703T14-06,79
20190703T13-06,75
20190703T12-06,80
20190703T11-06,80
20190703T10-06,86
20190703T09-06,88
20190703T08-06,88
20190703T07-06,79
20190703T06-06,79
20190703T05-06,78
20190703T04-06,74
20190703T03-06,74
20190703T02-06,78
20190703T01-06,72
20190703T00-06,74
20190702T23-06,80
20190702T22-06,74
20190702T21-06,75
20190702T20-06,79
20190702T19-06,80
20190702T18-06,66
20190702T17-06,69
20190702T16-06,80
20190702T15-06,77
20190702T14-06,78
20190702T13-06,80
20190702T12-06,73
20190702T11-06,80
20190702T10-06,80
20190702T09-06,76
20190702T08-06,76
20190702T07-06,75
20190702T06-06,79
20190702T05-06,78
20190702T04-06,76
20190702T03-06,77
20190702T02-06,80
20190702T01-06,78
20190702T00-06,81
20190701T23-06,75
20190701T22-06,76
20190701T21-06,78
20190701T20-06,79
20190701T19-06,82
20190701T18-06,78
20190701T17-06,79
20190701T16-06,77
20190701T15-06,82
20190701T14-06,83
20190701T13-06,81
20190701T12-06,84
20190701T11-06,85
20190701T10-06,85
20190701T09-06,75
20190701T08-06,73
20190701T07-06,69
20190701T06-06,67
20190701T05-06,72
20190701T04-06,73
20190701T03-06,73
20190701T02-06,72
20190701T01-06,66
20190701T00-06,65
20190630T23-06,71
20190630T22-06,68
20190630T21-06,74
20190630T20-06,75
20190630T19-06,81
20190630T18-06,79
20190630T17-06,77
20190630T16-06,78
20190630T15-06,79
20190630T14-06,78
20190630T13-06,78
20190630T12-06,81
20190630T11-06,81
20190630T10-06,80
20190630T09-06,83
20190630T08-06,83
20190630T07-06,77
20190630T06-06,76
20190630T05-06,72
20190630T04-06,67
20190630T03-06,70
20190630T02-06,74
20190630T01-06,75
20190630T00-06,73
20190629T23-06,74
20190629T22-06,78
20190629T21-06,82
20190629T20-06,83
20190629T19-06,79
20190629T18-06,78
20190629T17-06,73
20190629T16-06,78
20190629T15-06,79
20190629T14-06,81
20190629T13-06,82
20190629T12-06,84
20190629T11-06,82
20190629T10-06,80
20190629T09-06,83
20190629T08-06,69
20190629T07-06,75
20190629T06-06,75
20190629T05-06,78
20190629T04-06,77
20190629T03-06,76
20190629T02-06,75
20190629T01-06,76
20190629T00-06,78
20190628T23-06,76
20190628T22-06,83
20190628T21-06,80
20190628T20-06,78
20190628T19-06,74
20190628T18-06,53
20190628T17-06,75
20190628T16-06,80
20190628T15-06,75
20190628T14-06,83
20190628T13-06,81
20190628T12-06,82
20190628T11-06,82
20190628T10-06,83
20190628T09-06,79
20190628T08-06,79
20190628T07-06,73
20190628T06-06,68
20190628T05-06,68
20190628T04-06,71
20190628T03-06,70
20190628T02-06,71
20190628T01-06,72
20190628T00-06,74
20190627T23-06,71
20190627T22-06,74
20190627T21-06,75
20190627T20-06,76
20190627T19-06,76
20190627T18-06,70
20190627T17-06,83
20190627T16-06,82
20190627T15-06,80
20190627T14-06,67
20190627T13-06,75
20190627T12-06,78
20190627T11-06,76
20190627T10-06,81
20190627T09-06,82
20190627T08-06,76
20190627T07-06,72
20190627T06-06,63
20190627T05-06,78
20190627T04-06,81
20190627T03-06,78
20190627T02-06,78
20190627T01-06,84
20190627T00-06,78
20190626T23-06,82
20190626T22-06,85
20190626T21-06,82
20190626T20-06,85
20190626T19-06,85
20190626T18-06,83
20190626T17-06,84
20190626T16-06,85
20190626T15-06,83
20190626T14-06,83
20190626T13-06,83
20190626T12-06,83
20190626T11-06,81
20190626T10-06,81
20190626T09-06,84
20190626T08-06,83
20190626T07-06,83
20190626T06-06,81
20190626T05-06,81
20190626T04-06,82
20190626T03-06,83
20190626T02-06,84
20190626T01-06,80
20190626T00-06,84
20190625T23-06,79
20190625T22-06,80
20190625T21-06,83
20190625T20-06,80
20190625T19-06,85
20190625T18-06,83
20190625T17-06,82
20190625T16-06,80
20190625T15-06,76
20190625T14-06,78
20190625T13-06,71
20190625T12-06,74
20190625T11-06,72
20190625T10-06,71
20190625T09-06,73
20190625T08-06,74
20190625T07-06,76
20190625T06-06,76
20190625T05-06,74
20190625T04-06,65
20190625T03-06,68
20190625T02-06,69
20190625T01-06,75
20190625T00-06,82
20190624T23-06,73
20190624T22-06,75
20190624T21-06,79
20190624T20-06,53
20190624T19-06,73
20190624T18-06,71
20190624T17-06,72
20190624T16-06,64
20190624T15-06,65
20190624T14-06,66
20190624T13-06,68
20190624T12-06,75
20190624T11-06,78
20190624T10-06,80
20190624T09-06,75
20190624T08-06,80
20190624T07-06,78
20190624T06-06,73
20190624T05-06,73
20190624T04-06,74
20190624T03-06,74
20190624T02-06,76
20190624T01-06,74
20190621T22-06,80
20190621T21-06,82
20190621T20-06,81
20190621T19-06,81
20190621T18-06,77
20190621T17-06,77
20190621T16-06,78
20190621T15-06,75
20190621T14-06,79
20190621T13-06,77
20190621T12-06,80
20190621T11-06,80
20190621T10-06,80
20190621T09-06,83
20190621T08-06,84
20190621T07-06,86
20190621T06-06,78
20190621T05-06,74
20190621T04-06,69
20190621T03-06,71
20190621T02-06,74
20190621T01-06,75
20190621T00-06,77
20190620T23-06,83
20190620T22-06,76
20190620T21-06,77
20190620T20-06,73
20190620T19-06,72
20190620T18-06,76
20190620T17-06,81
20190620T16-06,78
20190620T15-06,82
20190620T14-06,83
20190620T13-06,79
20190620T12-06,79
20190620T11-06,74
20190620T10-06,77
20190620T09-06,82
20190620T08-06,85
20190620T07-06,86
20190620T06-06,85
20190620T05-06,87
20190620T04-06,85
20190620T03-06,87
20190620T02-06,86
20190620T01-06,70
20190620T00-06,74
20190619T23-06,73
20190619T22-06,72
20190619T21-06,72
20190619T20-06,69
20190619T19-06,71
20190619T18-06,78
20190619T17-06,77
20190619T16-06,78
20190619T15-06,78
20190619T14-06,84
20190619T13-06,82
20190619T12-06,85
20190619T11-06,79
20190619T10-06,85
20190619T09-06,80
20190619T08-06,84
20190619T07-06,85
20190619T06-06,82
20190619T05-06,87
20190619T04-06,87
20190619T03-06,84
20190619T02-06,86
20190619T01-06,82
20190619T00-06,75
20190618T23-06,75
20190618T22-06,79
20190618T21-06,81
20190618T20-06,78
20190618T19-06,45
20190618T18-06,45
20190618T17-06,65
20190618T16-06,46
20190618T15-06,42
20190618T14-06,41
20190618T13-06,36
20190618T12-06,35
20190618T11-06,32
20190618T10-06,32
20190618T09-06,35
20190618T08-06,77
20190618T07-06,76
20190618T06-06,75
20190618T05-06,78
20190618T04-06,82
20190618T03-06,81
20190618T02-06,85
20190618T01-06,83
20190618T00-06,83
20190617T23-06,74
20190617T22-06,45
20190617T21-06,48
20190617T20-06,56
20190617T19-06,56
20190617T18-06,52
20190617T17-06,67
20190617T16-06,86
20190617T15-06,78
20190617T14-06,71
20190617T13-06,90
20190617T12-06,84
20190617T11-06,86
20190617T10-06,78
20190617T09-06,82
20190617T08-06,85
20190617T07-06,85
20190617T06-06,86
20190617T05-06,87
20190617T04-06,85
20190617T03-06,86
20190617T02-06,85
20190617T01-06,82
20190617T00-06,82
20190616T23-06,74
20190616T22-06,80
20190616T21-06,78
20190616T20-06,77
20190616T19-06,80
20190616T18-06,72
20190616T17-06,78
20190616T16-06,77
20190616T15-06,82
20190616T14-06,86
20190616T13-06,77
20190616T12-06,84
20190616T11-06,79
20190616T10-06,75
20190616T09-06,76
20190616T08-06,81
20190616T07-06,80
20190616T06-06,75
20190616T05-06,78
20190616T04-06,77
20190616T03-06,81
20190616T02-06,80
20190616T01-06,82
20190616T00-06,77
20190615T23-06,64
20190615T22-06,69
20190615T21-06,74
20190615T20-06,71
20190615T19-06,77
20190615T18-06,74
20190615T17-06,76
20190615T16-06,71
20190615T15-06,73
20190615T14-06,70
20190615T13-06,82
20190615T12-06,74
20190615T11-06,75
20190615T10-06,71
20190615T09-06,78
20190615T08-06,75
20190615T07-06,52
20190615T06-06,69
20190615T05-06,68
20190615T04-06,65
20190615T03-06,69
20190615T02-06,64
20190615T01-06,64
20190615T00-06,68
20190614T23-06,65
20190614T22-06,72
20190614T21-06,74
20190614T20-06,77
20190614T19-06,82
20190614T18-06,84
20190614T17-06,50
20190614T16-06,52
20190614T15-06,51
20190614T14-06,56
20190614T13-06,88
20190614T12-06,87
20190614T11-06,83
20190614T10-06,82
20190614T09-06,66
20190614T08-06,52
20190614T07-06,52
20190614T06-06,40
20190614T05-06,40
20190614T04-06,43
20190614T03-06,44
20190614T02-06,47
20190614T01-06,39
20190614T00-06,43
20190613T23-06,49
20190613T22-06,47
20190613T21-06,57
20190613T20-06,50
20190613T19-06,42
20190613T18-06,42
20190613T17-06,60
20190613T16-06,76
20190613T15-06,60
20190613T14-06,55
20190613T13-06,59
20190613T12-06,61
20190613T11-06,52
20190613T10-06,46
20190613T09-06,48
20190613T08-06,48
20190613T07-06,52
20190613T06-06,38
20190613T05-06,40
20190613T04-06,43
20190613T03-06,41
20190613T02-06,44
20190613T01-06,42
20190613T00-06,46
20190612T23-06,65
20190612T22-06,75
20190612T21-06,80
20190612T20-06,82
20190612T19-06,82
20190612T18-06,74
20190612T17-06,60
20190612T16-06,59
20190612T15-06,60
20190612T14-06,59
20190612T13-06,55
20190612T12-06,63
20190612T11-06,62
20190612T10-06,58
20190612T09-06,58
20190612T08-06,53
20190612T07-06,35
20190612T06-06,33
20190612T05-06,31
20190612T04-06,51
20190612T03-06,49
20190612T02-06,29
20190612T01-06,32
20190612T00-06,37
20190611T23-06,39
20190611T22-06,43
20190611T21-06,48
20190611T20-06,50
20190611T19-06,56
20190611T18-06,56
20190611T17-06,52
20190611T16-06,58
20190611T15-06,53
20190611T14-06,51
20190611T13-06,44
20190611T12-06,46
20190611T11-06,44
20190611T10-06,47
20190611T09-06,48
20190611T08-06,49
20190611T07-06,52
20190611T06-06,44
20190611T05-06,42
20190611T04-06,45
20190611T03-06,42
20190611T02-06,40
20190611T01-06,19
20190611T00-06,24
20190610T23-06,43
20190610T22-06,44
20190610T21-06,39
20190610T20-06,34
20190610T19-06,38
20190610T18-06,40
20190610T17-06,46
20190610T16-06,45
20190610T15-06,49
20190610T14-06,47
20190610T13-06,48
20190610T12-06,49
20190610T11-06,41
20190610T10-06,43
20190610T09-06,45
20190610T08-06,47
20190610T07-06,46
20190610T06-06,42
20190610T05-06,47
20190610T04-06,45
20190610T03-06,44
20190610T02-06,43
20190610T01-06,44
20190610T00-06,48
20190609T23-06,52
20190609T22-06,47
20190609T21-06,47
20190609T20-06,39
20190609T19-06,23
20190609T18-06,28
20190609T17-06,39
20190609T16-06,37
20190609T15-06,39
20190609T14-06,38
20190609T13-06,43
20190609T12-06,48
20190609T11-06,45
20190609T10-06,43
20190609T09-06,46
20190609T08-06,45
20190609T07-06,45
20190609T06-06,43
20190609T05-06,43
20190609T04-06,44
20190609T03-06,44
20190609T02-06,46
20190609T01-06,45
20190609T00-06,46
20190608T23-06,45
20190608T22-06,42
20190608T21-06,42
20190608T20-06,42
20190608T19-06,40
20190608T18-06,44
20190608T17-06,46
20190608T16-06,50
20190608T15-06,57
20190608T14-06,52
20190608T13-06,51
20190608T12-06,46
20190608T11-06,51
20190608T10-06,53
20190608T09-06,55
20190608T08-06,55
20190608T07-06,53
20190608T06-06,48
20190608T05-06,47
20190608T04-06,53
20190608T03-06,44
20190608T02-06,55
20190608T01-06,39
20190608T00-06,48
20190607T23-06,58
20190607T22-06,52
20190607T21-06,54
20190607T20-06,52
20190607T19-06,53
20190607T18-06,50
20190607T17-06,47
20190607T16-06,45
20190607T15-06,42
20190607T14-06,42
20190607T13-06,44
20190607T12-06,45
20190607T11-06,43
20190607T10-06,43
20190607T09-06,46
20190607T08-06,45
20190607T07-06,45
20190607T06-06,44
20190607T05-06,43
20190607T04-06,40
20190607T03-06,42
20190607T02-06,45
20190607T01-06,42
20190607T00-06,43
20190606T23-06,45
20190606T22-06,45
20190606T21-06,39
20190606T20-06,39
20190606T19-06,39
20190606T18-06,39
20190606T17-06,22
20190606T16-06,8
20190606T15-06,7
20190606T14-06,7
20190606T13-06,7
20190606T12-06,7
20190606T11-06,7
20190606T10-06,7
20190606T09-06,7
20190606T08-06,7
20190606T07-06,8
20190606T06-06,7
20190606T05-06,7
20190606T04-06,7
20190606T03-06,7
20190606T02-06,7
20190606T01-06,7
20190606T00-06,7
20190605T23-06,7
20190605T22-06,7
20190605T21-06,8
20190605T20-06,7
20190605T19-06,7
20190605T18-06,7
20190605T17-06,7
20190605T16-06,7
20190605T15-06,7
20190605T14-06,7
20190605T13-06,7
20190605T12-06,7
20190605T11-06,7
20190605T10-06,7
20190605T09-06,8
20190605T08-06,7
20190605T07-06,7
20190605T06-06,7
20190605T05-06,7
20190605T04-06,7
20190605T03-06,7
20190605T02-06,7
20190605T01-06,7
20190605T00-06,7
20190604T23-06,7
20190604T22-06,7
20190604T21-06,8
20190604T20-06,7
20190604T19-06,7
20190604T18-06,7
20190604T17-06,7
20190604T16-06,7
20190604T15-06,7
20190604T14-06,7
20190604T13-06,7
20190604T12-06,7
20190604T11-06,7
20190604T10-06,7
20190604T09-06,7
20190604T08-06,7
20190604T07-06,8
20190604T06-06,7
20190604T05-06,7
20190604T04-06,7
20190604T03-06,7
20190604T02-06,7
20190604T01-06,7
20190604T00-06,7
20190603T23-06,7
20190603T22-06,7
20190603T21-06,7
20190603T20-06,7
20190603T19-06,7
20190603T18-06,7
20190603T17-06,7
20190603T16-06,7
20190603T15-06,7
20190603T14-06,7
20190603T13-06,8
20190603T12-06,7
20190603T11-06,7
20190603T10-06,14
20190603T09-06,39
20190603T08-06,41
20190603T07-06,36
20190603T06-06,36
20190603T05-06,47
20190603T04-06,46
20190603T03-06,44
20190603T02-06,44
20190603T01-06,42
20190603T00-06,45
20190602T23-06,41
20190602T22-06,45
20190602T21-06,45
20190602T20-06,46
20190602T19-06,46
20190602T18-06,45
20190602T17-06,44
20190602T16-06,45
20190602T15-06,46
20190602T14-06,46
20190602T13-06,42
20190602T12-06,42
20190602T11-06,38
20190602T10-06,39
20190602T09-06,38
20190602T08-06,39
20190602T07-06,41
20190602T06-06,43
20190602T05-06,46
20190602T04-06,44
20190602T03-06,46
20190602T02-06,43
20190602T01-06,43
20190602T00-06,44
20190601T23-06,43
20190601T22-06,44
20190601T21-06,45
20190601T20-06,45
20190601T19-06,46
20190601T18-06,46
20190601T17-06,45
20190601T16-06,45
20190601T15-06,45
20190601T14-06,41
20190601T13-06,43
20190601T12-06,40
20190601T11-06,38
20190601T10-06,39
20190601T09-06,38
20190601T08-06,38
20190601T07-06,37
20190601T06-06,43
20190601T05-06,44
20190601T04-06,44
20190601T03-06,43
20190601T02-06,45
20190601T01-06,43
20190601T00-06,44
20190531T23-06,41
20190531T22-06,43
20190531T21-06,42
20190531T20-06,42
20190531T19-06,45
20190531T18-06,41
20190531T17-06,44
20190531T16-06,45
20190531T15-06,44
20190531T14-06,45
20190531T13-06,43
20190531T12-06,41
20190531T11-06,45
20190531T10-06,45
20190531T09-06,36
20190531T08-06,39
20190531T07-06,46
20190531T06-06,46
20190531T05-06,46
20190531T04-06,45
20190531T03-06,45
20190531T02-06,45
20190531T01-06,41
20190531T00-06,40
20190530T23-06,41
20190530T22-06,43
20190530T21-06,47
20190530T20-06,40
20190530T19-06,43
20190530T18-06,40
20190530T17-06,43
20190530T16-06,45
20190530T15-06,46
20190530T14-06,43
20190530T13-06,43
20190530T12-06,44
20190530T11-06,41
20190530T10-06,20
20190530T09-06,21
20190530T08-06,44
20190530T07-06,41
20190530T06-06,41
20190530T05-06,42
20190530T04-06,40
20190530T03-06,39
20190530T02-06,42
20190530T01-06,45
20190530T00-06,43
20190529T23-06,38
20190529T22-06,42
20190529T21-06,44
20190529T20-06,44
20190529T19-06,46
20190529T18-06,37
20190529T17-06,46
20190529T16-06,47
20190529T15-06,46
20190529T14-06,45
20190529T13-06,44
20190529T12-06,45
20190529T11-06,44
20190529T10-06,45
20190529T09-06,44
20190529T08-06,45
20190529T07-06,41
20190529T06-06,42
20190529T05-06,41
20190529T04-06,41
20190529T03-06,43
20190529T02-06,46
20190529T01-06,42
20190529T00-06,43
20190528T23-06,42
20190528T22-06,44
20190528T21-06,43
20190528T20-06,46
20190528T19-06,44
20190528T18-06,42
20190528T17-06,46
20190528T16-06,46
20190528T15-06,40
20190528T14-06,44
20190528T13-06,47
20190528T12-06,44
20190528T11-06,45
20190528T10-06,44
20190528T09-06,44
20190528T08-06,46
20190528T07-06,45
20190528T06-06,47
20190528T05-06,43
20190528T04-06,46
20190528T03-06,43
20190528T02-06,42
20190528T01-06,41
20190528T00-06,42
20190527T23-06,45
20190527T22-06,44
20190527T21-06,45
20190527T20-06,47
20190527T19-06,46
20190527T18-06,46
20190527T17-06,45
20190527T16-06,45
20190527T15-06,43
20190527T14-06,42
20190527T13-06,47
20190527T12-06,46
20190527T11-06,45
20190527T10-06,46
20190527T09-06,48
20190527T08-06,46
20190527T07-06,45
20190527T06-06,44
20190527T05-06,44
20190527T04-06,46
20190527T03-06,46
20190527T02-06,44
20190527T01-06,42
20190527T00-06,44
20190526T23-06,41
20190526T22-06,40
20190526T21-06,38
20190526T20-06,43
20190526T19-06,45
20190526T18-06,45
20190526T17-06,44
20190526T16-06,38
20190526T15-06,46
20190526T14-06,42
20190526T13-06,45
20190526T12-06,46
20190526T11-06,47
20190526T10-06,47
20190526T09-06,47
20190526T08-06,47
20190526T07-06,46
20190526T06-06,42
20190526T05-06,46
20190526T04-06,43
20190526T03-06,45
20190526T02-06,43
20190526T01-06,44
20190526T00-06,43
20190525T23-06,41
20190525T22-06,45
20190525T21-06,44
20190525T20-06,43
20190525T19-06,46
20190525T18-06,45
20190525T17-06,45
20190525T16-06,45
20190525T15-06,46
20190525T14-06,45
20190525T13-06,45
20190525T12-06,46
20190525T11-06,45
20190525T10-06,45
20190525T09-06,43
20190525T08-06,47
20190525T07-06,38
20190525T06-06,38
20190525T05-06,46
20190525T04-06,42
20190525T03-06,43
20190525T02-06,42
20190525T01-06,41
20190525T00-06,39
20190524T23-06,42
20190524T22-06,44
20190524T21-06,39
20190524T20-06,44
20190524T19-06,45
20190524T18-06,40
20190524T17-06,44
20190524T16-06,44
20190524T15-06,46
20190524T14-06,40
20190524T13-06,43
20190524T12-06,43
20190524T11-06,38
20190524T10-06,36
20190524T09-06,40
20190524T08-06,44
20190524T07-06,44
20190524T06-06,46
20190524T05-06,46
20190524T04-06,46
20190524T03-06,46
20190524T02-06,47
20190524T01-06,44
20190524T00-06,46
20190523T23-06,45
20190523T22-06,45
20190523T21-06,46
20190523T20-06,45
20190523T19-06,44
20190523T18-06,44
20190523T17-06,44
20190523T16-06,46
20190523T15-06,45
20190523T14-06,45
20190523T13-06,43
20190523T12-06,36
20190523T11-06,41
20190523T10-06,44
20190523T09-06,42
20190523T08-06,40
20190523T07-06,41
20190523T06-06,45
20190523T05-06,43
20190523T04-06,44
20190523T03-06,42
