,natural gas,other,solar,hydro,wind
20180927T17Z,401,102,0,214,0
20180927T16Z,408,105,0,219,0
20180927T15Z,412,101,0,232,0
20180927T14Z,414,106,0,143,0
20180927T13Z,362,105,0,40,0
20180927T12Z,248,99,0,39,0
20180927T11Z,239,94,0,39,0
20180927T10Z,237,94,0,38,0
20180927T09Z,239,93,0,42,0
20180927T08Z,239,93,0,43,0
20180927T07Z,237,95,0,50,0
20180927T06Z,271,100,0,116,0
20180927T05Z,331,104,0,330,0
20180927T04Z,347,101,0,385,0
20180927T03Z,397,102,0,449,0
20180927T02Z,390,100,0,456,0
20180927T01Z,382,100,0,244,1
20180927T00Z,384,99,0,233,2
20180926T23Z,385,101,0,259,4
20180926T22Z,385,102,0,317,4
20180926T21Z,386,101,0,315,5
20180926T20Z,391,99,0,268,3
20180926T19Z,396,102,0,216,0
20180926T18Z,403,98,0,220,1
20180926T17Z,411,99,0,213,4
20180926T16Z,418,105,0,238,4
20180926T15Z,423,101,0,282,3
20180926T14Z,338,105,0,205,2
20180926T13Z,265,99,0,117,1
20180926T12Z,247,94,0,43,0
20180926T11Z,244,89,0,42,0
20180926T10Z,243,93,0,41,0
20180926T09Z,242,93,0,43,0
20180926T08Z,241,88,0,42,0
20180926T07Z,246,92,0,43,0
20180926T06Z,261,95,0,121,0
20180926T05Z,326,94,0,265,2
20180926T04Z,334,97,0,320,2
20180926T03Z,329,97,0,319,3
20180926T02Z,323,97,0,274,1
20180926T01Z,320,96,0,208,1
20180926T00Z,322,100,0,181,1
20180925T23Z,319,97,0,173,2
20180925T22Z,322,100,0,171,2
20180925T21Z,324,97,0,172,3
20180925T20Z,325,100,0,138,0
20180925T19Z,327,100,0,100,0
20180925T18Z,333,152,0,153,0
20180925T17Z,336,48,0,191,0
20180925T16Z,328,103,0,277,1
20180925T15Z,268,107,0,374,1
20180925T14Z,268,99,0,316,0
20180925T13Z,250,98,0,135,0
20180925T12Z,243,90,0,53,0
20180925T11Z,244,95,0,46,0
20180925T10Z,244,91,0,51,0
20180925T09Z,243,94,0,47,2
20180925T08Z,243,92,0,47,11
20180925T07Z,242,101,0,190,11
20180925T06Z,255,100,0,241,9
20180925T05Z,263,102,0,413,10
20180925T04Z,262,99,0,528,6
20180925T03Z,259,98,0,495,0
20180925T02Z,256,103,0,468,8
20180925T01Z,255,99,0,435,13
20180925T00Z,254,104,0,368,24
20180924T23Z,253,99,0,360,21
20180924T22Z,254,98,0,169,17
20180924T21Z,255,103,0,98,20
20180924T20Z,255,102,0,114,19
20180924T19Z,258,102,0,170,25
20180924T18Z,258,103,0,216,33
20180924T17Z,260,100,0,209,29
20180924T16Z,256,94,0,292,22
20180924T15Z,241,95,0,317,31
20180924T14Z,241,96,0,115,45
20180924T13Z,240,95,0,100,52
20180924T12Z,238,94,0,44,45
20180924T11Z,237,94,0,44,60
20180924T10Z,237,88,0,43,51
20180924T09Z,236,94,0,47,47
20180924T08Z,236,94,0,44,47
20180924T07Z,235,93,0,49,49
20180924T06Z,234,95,0,93,42
20180924T05Z,235,89,0,156,45
20180924T04Z,235,92,0,223,40
20180924T03Z,233,90,0,283,34
20180924T02Z,232,91,0,316,20
20180924T01Z,232,91,0,305,17
20180924T00Z,231,86,0,302,19
20180923T23Z,231,87,0,208,23
20180923T22Z,232,86,0,188,23
20180923T21Z,233,87,0,153,35
20180923T20Z,232,86,0,102,35
20180923T19Z,235,90,0,97,43
20180923T18Z,234,88,0,96,61
20180923T17Z,237,91,0,96,56
20180923T16Z,238,89,0,55,57
20180923T15Z,237,92,0,39,68
20180923T14Z,237,88,0,36,84
20180923T13Z,237,90,0,39,98
20180923T12Z,234,89,0,37,99
20180923T11Z,236,90,0,42,101
20180923T10Z,236,94,0,37,93
20180923T09Z,236,91,0,45,83
20180923T08Z,236,91,0,42,81
20180923T07Z,235,90,0,74,90
20180923T06Z,234,93,0,100,83
20180923T05Z,232,91,0,145,86
20180923T04Z,231,94,0,208,78
20180923T03Z,230,92,0,201,79
20180923T02Z,228,92,0,200,92
20180923T01Z,228,93,0,204,95
20180923T00Z,226,90,0,205,101
20180922T23Z,222,90,0,201,101
20180922T22Z,185,93,0,104,103
20180922T21Z,252,92,0,104,102
20180922T20Z,225,93,0,173,102
20180922T19Z,227,94,0,174,100
20180922T18Z,229,91,0,145,98
20180922T17Z,229,92,0,139,101
20180922T16Z,235,91,0,113,100
20180922T15Z,322,99,0,98,94
20180922T14Z,311,99,0,57,91
20180922T13Z,310,98,0,48,87
20180922T12Z,328,96,0,46,90
20180922T11Z,333,96,0,45,90
20180922T10Z,331,99,0,45,94
20180922T09Z,332,96,0,47,94
20180922T08Z,331,95,0,46,88
20180922T07Z,331,94,0,49,76
20180922T06Z,329,100,0,97,49
20180922T05Z,328,99,0,184,45
20180922T04Z,326,98,0,211,26
20180922T03Z,322,97,0,310,34
20180922T02Z,315,101,0,385,17
20180922T01Z,315,98,0,434,2
20180922T00Z,314,102,0,447,6
20180921T23Z,313,97,0,557,10
20180921T22Z,254,90,0,470,16
20180921T21Z,223,91,0,384,17
20180921T20Z,225,89,0,386,24
20180921T19Z,228,92,0,391,21
20180921T18Z,230,89,0,336,24
20180921T17Z,232,92,0,325,38
20180921T16Z,236,93,0,349,59
20180921T15Z,238,91,0,382,64
20180921T14Z,238,91,0,258,52
20180921T13Z,238,90,0,109,57
20180921T12Z,237,92,0,41,41
20180921T11Z,237,88,0,46,26
20180921T10Z,237,89,0,41,21
20180921T09Z,239,85,0,42,16
20180921T08Z,239,87,0,46,11
20180921T07Z,239,89,0,117,5
20180921T06Z,238,87,0,218,2
20180921T05Z,237,88,0,347,5
20180921T04Z,235,88,0,452,10
20180921T03Z,232,93,0,462,15
20180921T02Z,230,88,0,412,13
20180921T01Z,230,90,0,319,9
20180921T00Z,228,92,0,371,24
20180920T23Z,228,90,0,374,45
20180920T22Z,229,92,0,313,49
20180920T21Z,229,96,0,312,54
20180920T20Z,230,95,0,324,68
20180920T19Z,232,92,0,167,87
20180920T18Z,232,93,0,100,96
20180920T17Z,234,93,0,114,91
20180920T16Z,237,95,0,188,87
20180920T15Z,239,93,0,189,77
20180920T14Z,240,96,0,150,81
20180920T13Z,239,92,0,46,83
20180920T12Z,205,91,0,46,89
20180920T11Z,184,94,0,44,95
20180920T10Z,206,92,0,43,87
20180920T09Z,241,93,0,44,74
20180920T08Z,241,91,0,45,38
20180920T07Z,239,89,0,46,58
20180920T06Z,238,90,0,99,39
20180920T05Z,235,88,0,115,29
20180920T04Z,234,88,0,172,18
20180920T03Z,231,91,0,173,9
20180920T02Z,226,91,0,173,5
20180920T01Z,225,92,0,172,5
20180920T00Z,225,90,0,169,4
20180919T23Z,224,87,0,169,7
20180919T22Z,225,89,0,165,7
20180919T21Z,228,88,0,167,4
20180919T20Z,228,90,0,169,1
20180919T19Z,230,91,0,173,0
20180919T18Z,232,90,0,196,0
20180919T17Z,235,91,0,198,4
20180919T16Z,238,93,0,257,18
20180919T15Z,243,90,0,178,32
20180919T14Z,243,91,0,255,31
20180919T13Z,243,90,0,155,21
20180919T12Z,242,89,0,43,16
20180919T11Z,243,89,0,41,7
20180919T10Z,243,85,0,46,4
20180919T09Z,243,89,0,42,7
20180919T08Z,241,87,0,41,7
20180919T07Z,241,92,0,52,1
20180919T06Z,238,87,0,105,0
20180919T05Z,253,91,0,207,0
20180919T04Z,260,94,0,301,2
20180919T03Z,256,94,0,313,4
20180919T02Z,252,92,0,313,3
20180919T01Z,250,88,0,318,1
20180919T00Z,250,92,0,317,2
20180918T23Z,251,92,0,356,1
20180918T22Z,249,93,0,288,1
20180918T21Z,254,96,0,264,2
20180918T20Z,253,97,0,257,0
20180918T19Z,255,96,0,241,0
20180918T18Z,259,98,0,281,0
20180918T17Z,263,95,0,348,0
20180918T16Z,265,86,0,347,0
20180918T15Z,266,88,0,448,1
20180918T14Z,264,87,0,337,1
20180918T13Z,244,87,0,139,0
20180918T12Z,242,90,0,57,1
20180918T11Z,243,90,0,39,3
20180918T10Z,242,89,0,40,5
20180918T09Z,241,87,0,42,6
20180918T08Z,241,85,0,38,7
20180918T07Z,239,81,0,45,8
20180918T06Z,239,88,0,98,13
20180918T05Z,236,89,0,155,11
20180918T04Z,334,93,0,272,1
20180918T03Z,354,99,0,307,1
20180918T02Z,351,94,0,311,1
20180918T01Z,348,99,0,310,0
20180918T00Z,323,89,0,201,0
20180917T23Z,323,95,0,205,0
20180917T22Z,323,100,0,163,0
20180917T21Z,301,98,0,219,0
20180917T20Z,256,99,0,256,0
20180917T19Z,256,99,0,244,0
20180917T18Z,272,97,0,231,0
20180917T17Z,282,95,0,230,0
20180917T16Z,285,91,0,229,4
20180917T15Z,291,90,0,303,14
20180917T14Z,267,93,0,298,27
20180917T13Z,241,98,0,153,21
20180917T12Z,242,90,0,107,24
20180917T11Z,242,93,0,66,22
20180917T10Z,242,92,0,35,28
20180917T09Z,240,98,0,40,18
20180917T08Z,240,94,0,94,16
20180917T07Z,239,97,0,95,21
20180917T06Z,238,97,0,95,81
20180917T05Z,237,93,0,176,95
20180917T04Z,235,95,0,222,81
20180917T03Z,233,96,0,228,85
20180917T02Z,231,91,0,229,87
20180917T01Z,230,92,0,227,95
20180917T00Z,229,91,0,196,96
20180916T23Z,227,88,0,97,99
20180916T22Z,227,86,0,96,91
20180916T21Z,213,84,0,93,88
20180916T20Z,204,81,0,63,85
20180916T19Z,229,85,0,36,53
20180916T18Z,233,83,0,32,33
20180916T17Z,234,85,0,33,29
20180916T16Z,236,88,0,33,40
20180916T15Z,236,89,0,29,36
20180916T14Z,236,89,0,39,35
20180916T13Z,235,93,0,38,32
20180916T12Z,235,89,0,33,34
20180916T11Z,233,92,0,38,29
20180916T10Z,233,93,0,33,39
20180916T09Z,234,91,0,43,60
20180916T08Z,233,90,0,95,24
20180916T07Z,234,91,0,96,3
20180916T06Z,241,91,0,167,1
20180916T05Z,256,91,0,170,4
20180916T04Z,254,92,0,193,4
20180916T03Z,252,91,0,196,12
20180916T02Z,249,90,0,207,5
20180916T01Z,248,90,0,236,0
20180916T00Z,247,90,0,238,1
20180915T23Z,244,88,0,233,0
20180915T22Z,248,88,0,221,0
20180915T21Z,248,90,0,187,0
20180915T20Z,251,89,0,173,0
20180915T19Z,250,91,0,139,0
20180915T18Z,253,90,0,131,0
20180915T17Z,255,92,0,136,0
20180915T16Z,256,92,0,77,0
20180915T15Z,260,91,0,26,8
20180915T14Z,247,89,0,33,15
20180915T13Z,235,89,0,117,9
20180915T12Z,236,89,0,27,0
20180915T11Z,234,88,0,29,1
20180915T10Z,234,87,0,29,0
20180915T09Z,234,91,0,30,0
20180915T08Z,232,88,0,29,0
20180915T07Z,232,90,0,39,0
20180915T06Z,229,88,0,165,5
20180915T05Z,248,90,0,238,17
20180915T04Z,325,88,0,264,15
20180915T03Z,323,91,0,279,12
20180915T02Z,319,88,0,323,6
20180915T01Z,315,92,0,333,0
20180915T00Z,315,92,0,363,1
20180914T23Z,306,90,0,394,2
20180914T22Z,248,96,0,381,1
20180914T21Z,248,95,0,468,1
20180914T20Z,249,92,0,341,0
20180914T19Z,250,87,0,334,1
20180914T18Z,253,89,0,352,6
20180914T17Z,256,87,0,356,9
20180914T16Z,259,87,0,352,17
20180914T15Z,261,83,0,315,20
20180914T14Z,259,82,0,221,31
20180914T13Z,260,74,0,190,33
20180914T12Z,251,65,0,50,38
20180914T11Z,242,62,0,15,34
20180914T10Z,240,60,0,13,40
20180914T09Z,240,62,0,13,34
20180914T08Z,240,62,0,16,40
20180914T07Z,239,62,0,29,50
20180914T06Z,235,61,0,114,57
20180914T05Z,236,60,0,170,57
20180914T04Z,234,63,0,330,47
20180914T03Z,232,69,0,288,50
20180914T02Z,230,92,0,279,43
20180914T01Z,229,95,0,284,48
20180914T00Z,227,97,0,284,52
20180913T23Z,228,95,0,286,45
20180913T22Z,228,97,0,274,67
20180913T21Z,229,98,0,199,63
20180913T20Z,229,97,0,147,60
20180913T19Z,230,94,0,141,81
20180913T18Z,231,98,0,153,78
20180913T17Z,234,92,0,203,67
20180913T16Z,238,94,0,147,48
20180913T15Z,242,93,0,155,56
20180913T14Z,242,90,0,207,65
20180913T13Z,241,93,0,74,60
20180913T12Z,240,89,0,8,52
20180913T11Z,241,96,0,7,59
20180913T10Z,241,96,0,10,66
20180913T09Z,240,89,0,22,52
20180913T08Z,237,90,0,135,15
20180913T07Z,239,92,0,186,4
20180913T06Z,237,93,0,300,3
20180913T05Z,236,89,0,240,8
20180913T04Z,234,91,0,258,12
20180913T03Z,233,95,0,347,11
20180913T02Z,229,89,0,335,14
20180913T01Z,228,84,0,320,22
20180913T00Z,229,80,0,318,29
20180912T23Z,229,80,0,322,20
20180912T22Z,230,83,0,340,15
20180912T21Z,230,86,0,350,4
20180912T20Z,232,85,0,355,0
20180912T19Z,232,85,0,202,0
20180912T18Z,234,88,0,127,0
20180912T17Z,234,88,0,56,0
20180912T16Z,236,88,0,99,0
20180912T15Z,237,89,0,204,0
20180912T14Z,238,89,0,113,0
20180912T13Z,238,78,0,71,0
20180912T12Z,238,83,0,-3,0
20180912T11Z,237,82,0,1,0
20180912T10Z,238,83,0,2,0
20180912T09Z,237,80,0,3,0
20180912T08Z,237,83,0,2,0
20180912T07Z,237,81,0,8,0
20180912T06Z,237,84,0,58,0
20180912T05Z,236,82,0,96,0
20180912T04Z,235,85,0,238,0
20180912T03Z,235,83,0,284,0
20180912T02Z,232,83,0,264,0
20180912T01Z,232,84,0,264,0
20180912T00Z,230,90,0,278,0
20180911T23Z,228,90,0,335,0
20180911T22Z,228,88,0,332,0
20180911T21Z,229,88,0,318,0
20180911T20Z,229,89,0,238,0
20180911T19Z,231,88,0,133,0
20180911T18Z,232,87,0,101,0
20180911T17Z,233,92,0,100,0
20180911T16Z,234,90,0,97,0
20180911T15Z,235,87,0,94,0
20180911T14Z,234,85,0,-2,0
20180911T13Z,234,93,0,-2,0
20180911T12Z,234,100,0,-5,0
20180911T11Z,234,93,0,-6,0
20180911T10Z,233,95,0,-3,0
20180911T09Z,234,88,0,-4,0
20180911T08Z,233,93,0,-9,0
20180911T07Z,233,83,0,35,0
20180911T06Z,231,90,0,121,0
20180911T05Z,230,87,0,154,0
20180911T04Z,229,88,0,200,0
20180911T03Z,233,89,0,305,0
20180911T02Z,251,89,0,321,0
20180911T01Z,250,85,0,326,0
20180911T00Z,249,89,0,313,0
20180910T23Z,250,89,0,289,0
20180910T22Z,249,89,0,277,0
20180910T21Z,249,85,0,238,0
20180910T20Z,250,89,0,218,0
20180910T19Z,251,89,0,86,0
20180910T18Z,253,88,0,21,0
20180910T17Z,254,88,0,19,0
20180910T16Z,255,88,0,19,0
20180910T15Z,257,91,0,17,0
20180910T14Z,256,90,0,21,90
20180910T13Z,235,88,0,14,94
20180910T12Z,190,90,0,-2,89
20180910T11Z,187,88,0,3,89
20180910T10Z,196,90,0,1,56
20180910T09Z,232,89,0,0,45
20180910T08Z,232,85,0,13,30
20180910T07Z,233,86,0,73,20
20180910T06Z,233,84,0,134,9
20180910T05Z,232,88,0,226,0
20180910T04Z,230,88,0,371,0
20180910T03Z,226,89,0,474,0
20180910T02Z,223,89,0,486,3
20180910T01Z,222,87,0,468,16
20180910T00Z,221,91,0,365,14
20180909T23Z,221,93,0,188,11
20180909T22Z,222,93,0,139,20
20180909T21Z,223,93,0,95,21
20180909T20Z,225,90,0,60,32
20180909T19Z,226,93,0,-5,36
20180909T18Z,228,98,0,-8,44
20180909T17Z,230,96,0,-8,43
20180909T16Z,232,100,0,-7,19
20180909T15Z,235,96,0,-13,16
20180909T14Z,237,94,0,-5,27
20180909T13Z,236,96,0,-6,36
20180909T12Z,236,94,0,-5,49
20180909T11Z,234,97,0,-9,47
20180909T10Z,234,98,0,-6,66
20180909T09Z,235,91,0,-6,75
20180909T08Z,234,94,0,2,41
20180909T07Z,233,95,0,53,17
20180909T06Z,232,92,0,89,16
20180909T05Z,229,94,0,131,14
20180909T04Z,227,93,0,127,5
20180909T03Z,225,96,0,157,11
20180909T02Z,224,95,0,174,25
20180909T01Z,222,96,0,190,42
20180909T00Z,221,95,0,182,35
20180908T23Z,220,91,0,164,42
20180908T22Z,221,91,0,159,36
20180908T21Z,221,92,0,159,45
20180908T20Z,222,94,0,117,55
20180908T19Z,224,94,0,89,51
20180908T18Z,224,92,0,-2,47
20180908T17Z,226,92,0,1,47
20180908T16Z,227,94,0,-2,41
20180908T15Z,231,94,0,-5,47
20180908T14Z,232,99,0,-1,27
20180908T13Z,229,95,0,-3,58
20180908T12Z,229,99,0,0,46
20180908T11Z,227,95,0,2,5
20180908T10Z,225,100,0,-2,17
20180908T09Z,224,97,0,3,79
20180908T08Z,230,96,0,6,70
20180908T07Z,230,98,0,34,18
20180908T06Z,228,95,0,128,26
20180908T05Z,227,95,0,199,0
20180908T04Z,243,102,0,500,0
20180908T03Z,317,101,0,512,0
20180908T02Z,395,102,0,586,1
20180908T01Z,392,100,0,547,6
20180908T00Z,391,105,0,540,11
20180907T23Z,387,99,0,520,12
20180907T22Z,310,103,0,416,17
20180907T21Z,306,104,0,267,19
20180907T20Z,307,99,0,172,23
20180907T19Z,312,99,0,128,25
20180907T18Z,317,102,0,11,51
20180907T17Z,319,102,0,2,57
20180907T16Z,245,77,0,-1,45
20180907T15Z,235,60,0,3,62
20180907T14Z,237,69,0,1,58
20180907T13Z,236,91,0,2,41
20180907T12Z,235,95,0,1,16
20180907T11Z,235,95,0,-4,4
20180907T10Z,234,94,0,-7,1
20180907T09Z,235,95,0,-5,0
20180907T08Z,233,96,0,-6,5
20180907T07Z,231,98,0,-5,21
20180907T06Z,230,101,0,49,30
20180907T05Z,229,101,0,154,25
20180907T04Z,248,105,0,320,12
20180907T03Z,315,110,0,437,5
20180907T02Z,310,102,0,531,0
20180907T01Z,308,107,0,484,0
20180907T00Z,307,105,0,363,0
20180906T23Z,309,106,0,312,1
20180906T22Z,309,106,0,255,0
20180906T21Z,305,105,0,255,0
20180906T20Z,308,106,0,135,0
20180906T19Z,313,103,0,7,0
20180906T18Z,315,104,0,-6,0
20180906T17Z,319,99,0,-7,0
20180906T16Z,326,105,0,-10,0
20180906T15Z,270,103,0,-8,0
20180906T14Z,239,98,0,-7,0
20180906T13Z,238,97,0,-5,0
20180906T12Z,236,101,0,2,0
20180906T11Z,236,101,0,-8,0
20180906T10Z,235,98,0,-6,0
20180906T09Z,235,97,0,5,0
20180906T08Z,234,96,0,-1,0
20180906T07Z,325,98,0,14,12
20180906T06Z,394,104,0,184,7
20180906T05Z,395,103,0,377,0
20180906T04Z,388,104,0,516,0
20180906T03Z,380,105,0,555,0
20180906T02Z,371,106,0,621,0
20180906T01Z,371,104,0,642,0
20180906T00Z,370,107,0,574,0
20180905T23Z,369,103,0,404,0
20180905T22Z,374,109,0,390,0
20180905T21Z,374,107,0,377,0
20180905T20Z,378,107,0,247,0
20180905T19Z,384,106,0,161,0
20180905T18Z,385,106,0,-3,0
20180905T17Z,392,106,0,1,3
20180905T16Z,396,104,0,-7,5
20180905T15Z,403,109,0,-2,3
20180905T14Z,345,101,0,11,2
20180905T13Z,237,95,0,16,10
20180905T12Z,238,93,0,16,7
20180905T11Z,236,92,0,13,3
20180905T10Z,236,98,0,17,6
20180905T09Z,236,93,0,24,11
20180905T08Z,236,94,0,28,13
20180905T07Z,279,94,0,38,20
20180905T06Z,330,98,0,131,22
20180905T05Z,368,101,0,304,19
20180905T04Z,395,100,0,410,20
20180905T03Z,385,103,0,391,10
20180905T02Z,381,98,0,531,6
20180905T01Z,375,99,0,499,5
20180905T00Z,377,100,0,474,4
20180904T23Z,377,99,0,346,3
20180904T22Z,378,98,0,291,3
20180904T21Z,381,97,0,230,6
20180904T20Z,386,98,0,210,16
20180904T19Z,388,99,0,94,8
20180904T18Z,384,94,0,39,12
20180904T17Z,324,101,0,22,20
20180904T16Z,324,101,0,17,37
20180904T15Z,328,99,0,18,48
20180904T14Z,243,98,0,21,43
20180904T13Z,240,101,0,8,36
20180904T12Z,241,101,0,13,45
20180904T11Z,238,101,0,11,35
20180904T10Z,238,100,0,13,27
20180904T09Z,237,99,0,18,48
20180904T08Z,236,102,0,11,59
20180904T07Z,247,97,0,94,42
20180904T06Z,256,101,0,400,16
20180904T05Z,255,98,0,463,8
20180904T04Z,252,98,0,503,6
20180904T03Z,250,101,0,375,6
20180904T02Z,245,98,0,439,7
20180904T01Z,244,98,0,337,10
20180904T00Z,246,100,0,279,12
20180903T23Z,242,96,0,191,19
20180903T22Z,221,98,0,173,19
20180903T21Z,219,94,0,144,17
20180903T20Z,221,93,0,134,9
20180903T19Z,223,97,0,66,18
20180903T18Z,225,99,0,-5,24
20180903T17Z,227,98,0,-9,19
20180903T16Z,232,94,0,-7,24
20180903T15Z,234,97,0,-13,30
20180903T14Z,233,101,0,-5,35
20180903T13Z,234,99,0,-7,58
20180903T12Z,234,96,0,-9,72
20180903T11Z,234,97,0,-6,51
20180903T10Z,234,97,0,-9,34
20180903T09Z,233,99,0,-6,25
20180903T08Z,233,99,0,6,20
20180903T07Z,232,97,0,60,10
20180903T06Z,232,102,0,218,5
20180903T05Z,230,102,0,316,2
20180903T04Z,227,99,0,387,0
20180903T03Z,224,101,0,431,5
20180903T02Z,219,102,0,475,5
20180903T01Z,219,102,0,273,8
20180903T00Z,219,102,0,206,9
20180902T23Z,219,100,0,165,12
20180902T22Z,220,104,0,142,18
20180902T21Z,221,101,0,224,17
20180902T20Z,222,101,0,197,14
20180902T19Z,224,100,0,175,14
20180902T18Z,228,103,0,150,13
20180902T17Z,230,102,0,124,12
20180902T16Z,234,103,0,63,14
20180902T15Z,239,99,0,-7,23
20180902T14Z,241,104,0,-5,13
20180902T13Z,239,102,0,-5,1
20180902T12Z,238,103,0,-6,0
20180902T11Z,238,100,0,-8,0
20180902T10Z,237,105,0,-8,1
20180902T09Z,236,105,0,-2,1
20180902T08Z,235,103,0,-6,1
20180902T07Z,233,101,0,39,8
20180902T06Z,233,103,0,119,16
20180902T05Z,233,106,0,138,23
20180902T04Z,230,102,0,253,21
20180902T03Z,225,101,0,443,13
20180902T02Z,223,103,0,473,4
20180902T01Z,221,103,0,212,9
20180902T00Z,223,99,0,148,11
20180901T23Z,222,99,0,117,11
20180901T22Z,223,100,0,86,9
20180901T21Z,224,102,0,67,9
20180901T20Z,226,100,0,54,18
20180901T19Z,227,99,0,-10,27
20180901T18Z,229,100,0,-10,37
20180901T17Z,230,100,0,-13,48
20180901T16Z,232,100,0,-13,56
20180901T15Z,233,101,0,-13,77
20180901T14Z,234,104,0,-16,82
20180901T13Z,234,103,0,-11,83
20180901T12Z,235,99,0,-14,96
20180901T11Z,236,102,0,-11,99
20180901T10Z,235,96,0,-13,99
20180901T09Z,234,97,0,-7,87
20180901T08Z,234,97,0,-9,54
20180901T07Z,234,97,0,103,37
20180901T06Z,233,98,0,167,27
20180901T05Z,232,95,0,147,34
20180901T04Z,228,99,0,173,31
20180901T03Z,225,100,0,184,27
20180901T02Z,223,92,0,273,20
20180901T01Z,222,97,0,324,23
20180901T00Z,221,96,0,273,29
20180831T23Z,222,96,0,197,33
20180831T22Z,222,94,0,211,36
20180831T21Z,223,93,0,122,39
20180831T20Z,224,92,0,58,57
20180831T19Z,227,90,0,-5,67
20180831T18Z,229,93,0,-15,80
20180831T17Z,232,95,0,-13,79
20180831T16Z,234,94,0,-15,77
20180831T15Z,235,97,0,-18,88
20180831T14Z,237,96,0,-16,86
20180831T13Z,234,98,0,-21,97
20180831T12Z,234,95,0,-18,100
20180831T11Z,232,96,0,-1,92
20180831T10Z,233,97,0,55,75
20180831T09Z,234,95,0,87,57
20180831T08Z,232,96,0,124,31
20180831T07Z,231,96,0,242,11
20180831T06Z,229,96,0,310,45
20180831T05Z,229,95,0,158,55
20180831T04Z,225,95,0,149,48
20180831T03Z,224,96,0,143,51
20180831T02Z,221,97,0,144,71
20180831T01Z,220,96,0,143,72
20180831T00Z,219,98,0,141,64
20180830T23Z,219,95,0,113,60
20180830T22Z,219,92,0,92,51
20180830T21Z,221,93,0,64,53
20180830T20Z,224,96,0,58,57
20180830T19Z,226,92,0,62,36
20180830T18Z,228,94,0,158,17
20180830T17Z,229,95,0,182,13
20180830T16Z,230,92,0,81,12
20180830T15Z,233,98,0,82,27
20180830T14Z,234,95,0,-15,36
20180830T13Z,233,96,0,83,38
20180830T12Z,233,92,0,87,48
20180830T11Z,231,92,0,92,50
20180830T10Z,230,93,0,117,48
20180830T09Z,228,91,0,120,35
20180830T08Z,229,90,0,169,24
20180830T07Z,228,94,0,274,16
20180830T06Z,227,94,0,397,15
20180830T05Z,226,95,0,499,11
20180830T04Z,222,93,0,430,20
20180830T03Z,219,95,0,278,30
20180830T02Z,216,94,0,242,59
20180830T01Z,215,96,0,226,80
20180830T00Z,214,95,0,188,66
20180829T23Z,214,96,0,145,53
20180829T22Z,216,95,0,115,49
20180829T21Z,215,93,0,116,48
20180829T20Z,220,99,0,133,43
20180829T19Z,221,99,0,317,23
20180829T18Z,225,97,0,364,20
20180829T17Z,228,99,0,307,18
20180829T16Z,231,94,0,96,32
20180829T15Z,235,97,0,-21,60
20180829T14Z,237,96,0,-16,56
20180829T13Z,237,99,0,6,53
20180829T12Z,235,98,0,-20,60
20180829T11Z,234,96,0,-16,45
20180829T10Z,234,94,0,6,48
20180829T09Z,233,93,0,79,45
20180829T08Z,233,97,0,97,36
20180829T07Z,232,97,0,92,51
20180829T06Z,231,94,0,376,21
20180829T05Z,231,95,0,362,10
20180829T04Z,228,92,0,505,2
20180829T03Z,225,96,0,539,2
20180829T02Z,222,95,0,537,0
20180829T01Z,221,93,0,486,0
20180829T00Z,222,92,0,475,0
20180828T23Z,221,93,0,459,1
20180828T22Z,222,96,0,455,1
20180828T21Z,223,94,0,428,1
20180828T20Z,224,97,0,253,5
20180828T19Z,227,100,0,114,10
20180828T18Z,231,98,0,95,16
20180828T17Z,233,90,0,4,25
20180828T16Z,234,96,0,5,39
20180828T15Z,236,96,0,3,31
20180828T14Z,237,96,0,3,31
20180828T13Z,238,92,0,2,23
20180828T12Z,239,95,0,3,21
20180828T11Z,238,95,0,4,16
20180828T10Z,238,97,0,1,16
20180828T09Z,235,96,0,4,20
20180828T08Z,236,95,0,17,21
20180828T07Z,237,102,0,112,12
20180828T06Z,236,102,0,167,14
20180828T05Z,234,101,0,282,11
20180828T04Z,232,95,0,469,9
20180828T03Z,230,92,0,472,0
20180828T02Z,227,99,0,463,0
20180828T01Z,227,100,0,366,1
20180828T00Z,227,96,0,286,1
20180827T23Z,227,100,0,283,7
20180827T22Z,229,101,0,268,20
20180827T21Z,228,102,0,250,15
20180827T20Z,229,100,0,117,14
20180827T19Z,230,102,0,56,14
20180827T18Z,232,93,0,55,11
20180827T17Z,233,99,0,31,8
20180827T16Z,233,103,0,-29,12
20180827T15Z,233,102,0,-3,7
20180827T14Z,233,102,0,-11,4
20180827T13Z,233,102,0,-17,7
20180827T12Z,223,99,0,-14,18
20180827T11Z,187,100,0,-15,24
20180827T10Z,185,98,0,-13,48
20180827T09Z,203,96,0,-12,47
20180827T08Z,233,98,0,-14,33
20180827T07Z,232,95,0,69,20
20180827T06Z,233,99,0,222,10
20180827T05Z,233,98,0,261,10
20180827T04Z,233,98,0,350,12
20180827T03Z,232,95,0,527,5
20180827T02Z,232,100,0,510,4
20180827T01Z,231,98,0,446,9
20180827T00Z,229,99,0,305,33
20180826T23Z,227,99,0,202,37
20180826T22Z,227,99,0,167,32
20180826T21Z,227,102,0,121,84
20180826T20Z,228,101,0,93,76
20180826T19Z,227,101,0,88,76
20180826T18Z,229,101,0,93,77
20180826T17Z,228,104,0,34,74
20180826T16Z,230,102,0,-17,90
20180826T15Z,232,101,0,-15,71
