,coal,natural gas,petroleum,other,hydro,wind
20190202T08-08,488,922.0,0,25,203,235.0
20190202T07-08,488,849.0,0,26,209,267.0
20190202T06-08,490,804.0,0,27,281,298.0
20190202T05-08,465,755.0,0,27,300,304.0
20190202T04-08,381,780.0,0,28,323,253.0
20190202T03-08,379,781.0,0,28,402,245.0
20190202T02-08,378,780.0,0,28,415,209.0
20190202T01-08,399,754.0,0,27,437,154.0
20190202T00-08,485,841.0,0,29,384,160.0
20190201T23-08,488,879.0,0,27,477,209.0
20190201T22-08,487,871.0,0,27,417,148.0
20190201T21-08,487,871.0,0,29,386,162.0
20190201T20-08,487,885.0,0,28,385,183.0
20190201T19-08,493,875.0,0,28,464,150.0
20190201T18-08,493,909.0,0,29,567,119.0
20190201T17-08,494,913.0,0,27,415,131.0
20190201T16-08,493,910.0,0,28,400,98.0
20190201T15-08,493,874.0,0,29,399,69.0
20190201T14-08,492,900.0,0,28,400,67.0
20190201T13-08,488,873.0,0,28,445,63.0
20190201T12-08,487,875.0,0,29,480,91.0
20190201T11-08,487,851.0,0,28,434,69.0
20190201T10-08,479,781.0,0,28,436,47.0
20190201T09-08,483,808.0,0,28,473,20.0
20190201T08-08,484,920.0,0,28,452,6.0
20190201T07-08,478,915.0,0,27,474,8.0
20190201T06-08,484,908.0,0,26,490,47.0
20190201T05-08,483,917.0,0,28,250,33.0
20190201T04-08,465,920.0,0,27,189,3.0
20190201T03-08,379,869.0,0,28,170,6.0
20190201T02-08,374,867.0,0,28,298,17.0
20190201T01-08,377,874.0,0,27,326,9.0
20190201T00-08,397,872.0,0,27,450,2.0
20190131T23-08,479,868.0,0,29,501,1.0
20190131T22-08,483,846.0,0,27,507,0.0
20190131T21-08,480,879.0,0,28,529,0.0
20190131T20-08,481,898.0,0,29,570,0.0
20190131T19-08,482,879.0,0,28,614,0.0
20190131T18-08,482,872.0,0,27,603,0.0
20190131T17-08,486,814.0,0,27,520,1.0
20190131T16-08,477,694.0,0,28,499,1.0
20190131T15-08,430,735.0,0,27,512,0.0
20190131T14-08,428,790.0,0,28,514,0.0
20190131T13-08,431,797.0,0,28,480,0.0
20190131T12-08,432,733.0,0,28,453,0.0
20190131T11-08,476,815.0,0,28,457,0.0
20190131T10-08,479,886.0,0,27,522,0.0
20190131T09-08,466,905.0,0,29,546,0.0
20190131T08-08,482,901.0,0,28,516,0.0
20190131T07-08,478,913.0,0,29,588,0.0
20190131T06-08,479,898.0,0,27,500,1.0
20190131T05-08,481,882.0,0,28,423,1.0
20190131T04-08,480,848.0,0,27,435,1.0
20190131T03-08,481,821.0,0,28,434,0.0
20190131T02-08,479,790.0,0,28,433,0.0
20190131T01-08,479,787.0,0,28,389,0.0
20190131T00-08,481,741.0,0,28,475,0.0
20190130T23-08,522,777.0,0,28,504,0.0
20190130T22-08,594,744.0,0,28,499,0.0
20190130T21-08,669,777.0,0,28,513,0.0
20190130T20-08,672,803.0,0,29,599,1.0
20190130T19-08,672,770.0,0,28,644,1.0
20190130T18-08,671,765.0,0,28,597,1.0
20190130T17-08,667,717.0,0,27,556,0.0
20190130T16-08,671,635.0,0,29,533,0.0
20190130T15-08,670,634.0,0,28,549,0.0
20190130T14-08,671,632.0,0,28,545,0.0
20190130T13-08,671,637.0,0,29,464,0.0
20190130T12-08,670,686.0,0,28,372,0.0
20190130T11-08,670,750.0,0,27,427,1.0
20190130T10-08,672,804.0,0,28,421,0.0
20190130T09-08,671,804.0,0,28,542,0.0
20190130T08-08,674,777.0,0,27,648,0.0
20190130T07-08,670,785.0,0,29,595,0.0
20190130T06-08,670,781.0,0,28,659,0.0
20190130T05-08,672,726.0,0,26,542,0.0
20190130T04-08,671,728.0,0,29,358,0.0
20190130T03-08,675,677.0,0,28,519,0.0
20190130T02-08,674,670.0,0,28,488,0.0
20190130T01-08,671,676.0,0,28,513,0.0
20190130T00-08,671,720.0,0,28,516,1.0
20190129T23-08,668,767.0,0,28,535,1.0
20190129T22-08,668,762.0,0,29,534,1.0
20190129T21-08,669,806.0,0,28,513,1.0
20190129T20-08,666,809.0,0,28,586,1.0
20190129T19-08,673,805.0,0,29,599,1.0
20190129T18-08,669,786.0,0,28,613,1.0
20190129T17-08,673,677.0,0,26,496,1.0
20190129T16-08,670,625.0,0,29,489,1.0
20190129T15-08,672,687.0,0,28,472,1.0
20190129T14-08,669,705.0,0,28,477,1.0
20190129T13-08,671,708.0,0,29,476,2.0
20190129T12-08,671,727.0,0,29,457,11.0
20190129T11-08,669,752.0,0,27,508,16.0
20190129T10-08,670,771.0,0,30,588,10.0
20190129T09-08,669,771.0,0,28,549,18.0
20190129T08-08,646,807.0,0,29,593,50.0
20190129T07-08,660,780.0,0,29,526,92.0
20190129T06-08,642,752.0,0,28,415,119.0
20190129T05-08,594,744.0,0,26,338,146.0
20190129T04-08,588,708.0,0,28,385,134.0
20190129T03-08,587,640.0,0,29,346,115.0
20190129T02-08,587,619.0,0,28,386,79.0
20190129T01-08,593,552.0,0,28,400,68.0
20190129T00-08,664,791.0,0,29,437,43.0
20190128T23-08,671,861.0,0,27,563,40.0
20190128T22-08,670,866.0,0,28,571,29.0
20190128T21-08,667,866.0,0,28,598,46.0
20190128T20-08,669,866.0,0,28,649,61.0
20190128T19-08,668,866.0,0,28,657,59.0
20190128T18-08,669,858.0,0,29,638,39.0
20190128T17-08,669,807.0,0,27,542,27.0
20190128T16-08,668,772.0,0,28,465,12.0
20190128T15-08,673,803.0,0,30,466,11.0
20190128T14-08,668,750.0,0,27,472,15.0
20190128T13-08,671,766.0,0,28,445,18.0
20190128T12-08,670,760.0,0,28,457,12.0
20190128T11-08,668,816.0,0,27,589,12.0
20190128T10-08,668,866.0,0,28,620,5.0
20190128T09-08,669,865.0,0,29,583,30.0
20190128T08-08,668,867.0,0,28,635,83.0
20190128T07-08,677,866.0,0,28,583,162.0
20190128T06-08,669,867.0,0,29,616,213.0
20190128T05-08,670,827.0,0,26,319,215.0
20190128T04-08,670,825.0,0,26,277,154.0
20190128T03-08,670,818.0,0,27,214,176.0
