,hydro
20190315T00Z,495
20190314T23Z,516
20190314T22Z,528
20190314T21Z,562
20190314T20Z,594
20190314T19Z,647
20190314T18Z,777
20190314T17Z,837
20190314T16Z,924
20190314T15Z,1086
20190314T14Z,877
20190314T13Z,510
20190314T12Z,408
20190314T11Z,359
20190314T10Z,353
20190314T09Z,387
20190314T08Z,430
20190314T07Z,480
20190314T06Z,560
20190314T05Z,540
20190314T04Z,571
20190314T03Z,569
20190314T02Z,478
20190314T01Z,444
20190314T00Z,430
20190313T23Z,395
20190313T22Z,397
20190313T21Z,402
20190313T20Z,414
20190313T19Z,442
20190313T18Z,547
20190313T17Z,608
20190313T16Z,637
20190313T15Z,625
20190313T14Z,547
20190313T13Z,381
20190313T12Z,316
20190313T11Z,301
20190313T10Z,285
20190313T09Z,315
20190313T08Z,361
20190313T07Z,316
20190313T06Z,378
20190313T05Z,460
20190313T04Z,521
20190313T03Z,468
20190313T02Z,446
20190313T01Z,461
20190313T00Z,407
20190312T23Z,382
20190312T22Z,387
20190312T21Z,396
20190312T20Z,418
20190312T19Z,534
20190312T18Z,510
20190312T17Z,560
20190312T16Z,818
20190312T15Z,842
20190312T14Z,675
20190312T13Z,407
20190312T12Z,388
20190312T11Z,319
20190312T10Z,294
20190312T09Z,306
20190312T08Z,345
20190312T07Z,283
20190312T06Z,316
20190312T05Z,541
20190312T04Z,662
20190312T03Z,693
20190312T02Z,644
20190312T01Z,609
20190312T00Z,602
20190311T23Z,620
20190311T22Z,637
20190311T21Z,655
20190311T20Z,744
20190311T19Z,845
20190311T18Z,937
20190311T17Z,981
20190311T16Z,1067
20190311T15Z,1011
20190311T14Z,832
20190311T13Z,675
20190311T12Z,509
20190311T11Z,372
20190311T10Z,346
20190311T09Z,328
20190311T08Z,330
20190311T07Z,339
20190311T06Z,497
20190311T05Z,681
20190311T04Z,683
20190311T03Z,670
20190311T02Z,602
20190311T01Z,489
20190311T00Z,474
20190310T23Z,464
20190310T22Z,431
20190310T21Z,402
20190310T20Z,426
20190310T19Z,519
20190310T18Z,595
20190310T17Z,604
20190310T16Z,559
20190310T15Z,451
20190310T14Z,478
20190310T13Z,348
20190310T12Z,298
20190310T11Z,304
20190310T10Z,393
20190310T09Z,392
20190310T08Z,420
20190310T07Z,512
20190310T06Z,580
20190310T05Z,618
20190310T04Z,611
20190310T03Z,674
20190310T02Z,480
20190310T01Z,396
20190310T00Z,376
20190309T23Z,370
20190309T22Z,387
20190309T21Z,373
20190309T20Z,432
20190309T19Z,552
20190309T18Z,716
20190309T17Z,765
20190309T16Z,677
20190309T15Z,607
20190309T14Z,518
20190309T13Z,388
20190309T12Z,321
20190309T11Z,305
20190309T10Z,313
20190309T09Z,317
20190309T08Z,453
20190309T07Z,561
20190309T06Z,554
20190309T05Z,591
20190309T04Z,593
20190309T03Z,562
20190309T02Z,563
20190309T01Z,543
20190309T00Z,497
20190308T23Z,509
20190308T22Z,556
20190308T21Z,603
20190308T20Z,683
20190308T19Z,683
20190308T18Z,725
20190308T17Z,700
20190308T16Z,630
20190308T15Z,544
20190308T14Z,502
20190308T13Z,296
20190308T12Z,231
20190308T11Z,248
20190308T10Z,259
20190308T09Z,288
20190308T08Z,301
20190308T07Z,335
20190308T06Z,594
20190308T05Z,641
20190308T04Z,603
20190308T03Z,614
20190308T02Z,561
20190308T01Z,520
20190308T00Z,491
20190307T23Z,353
20190307T22Z,400
20190307T21Z,461
20190307T20Z,540
20190307T19Z,581
20190307T18Z,664
20190307T17Z,739
20190307T16Z,812
20190307T15Z,718
20190307T14Z,524
20190307T13Z,514
20190307T12Z,381
20190307T11Z,302
20190307T10Z,449
20190307T09Z,487
20190307T08Z,482
20190307T07Z,524
20190307T06Z,624
20190307T05Z,690
20190307T04Z,786
20190307T03Z,771
20190307T02Z,750
20190307T01Z,719
20190307T00Z,664
20190306T23Z,638
20190306T22Z,696
20190306T21Z,722
20190306T20Z,814
20190306T19Z,687
20190306T18Z,663
20190306T17Z,710
20190306T16Z,905
20190306T15Z,718
20190306T14Z,579
20190306T13Z,468
20190306T12Z,389
20190306T11Z,383
20190306T10Z,399
20190306T09Z,430
20190306T08Z,532
20190306T07Z,564
20190306T06Z,652
20190306T05Z,838
20190306T04Z,853
20190306T03Z,787
20190306T02Z,684
20190306T01Z,667
20190306T00Z,564
20190305T23Z,604
20190305T22Z,632
20190305T21Z,621
20190305T20Z,636
20190305T19Z,674
20190305T18Z,829
20190305T17Z,970
20190305T16Z,967
20190305T15Z,823
20190305T14Z,604
20190305T13Z,528
20190305T12Z,466
20190305T11Z,454
20190305T10Z,453
20190305T09Z,480
20190305T08Z,461
20190305T07Z,554
20190305T06Z,629
20190305T05Z,659
20190305T04Z,651
20190305T03Z,611
20190305T02Z,514
20190305T01Z,498
20190305T00Z,505
20190304T23Z,542
20190304T22Z,569
20190304T21Z,571
20190304T20Z,615
20190304T19Z,610
20190304T18Z,631
20190304T17Z,723
20190304T16Z,943
20190304T15Z,757
20190304T14Z,593
20190304T13Z,519
20190304T12Z,435
20190304T11Z,415
20190304T10Z,415
20190304T09Z,428
20190304T08Z,471
20190304T07Z,510
20190304T06Z,565
20190304T05Z,661
20190304T04Z,742
20190304T03Z,722
20190304T02Z,614
20190304T01Z,578
20190304T00Z,509
20190303T23Z,528
20190303T22Z,550
20190303T21Z,553
20190303T20Z,557
20190303T19Z,623
20190303T18Z,609
20190303T17Z,616
20190303T16Z,604
20190303T15Z,558
20190303T14Z,397
20190303T13Z,400
20190303T12Z,301
20190303T11Z,294
20190303T10Z,304
20190303T09Z,339
20190303T08Z,409
20190303T07Z,557
20190303T06Z,611
20190303T05Z,647
20190303T04Z,729
20190303T03Z,767
20190303T02Z,671
20190303T01Z,609
20190303T00Z,564
20190302T23Z,594
20190302T22Z,638
20190302T21Z,715
20190302T20Z,701
20190302T19Z,881
20190302T18Z,836
20190302T17Z,913
20190302T16Z,720
20190302T15Z,579
20190302T14Z,449
20190302T13Z,360
20190302T12Z,337
20190302T11Z,343
20190302T10Z,371
20190302T09Z,398
20190302T08Z,472
20190302T07Z,523
20190302T06Z,721
20190302T05Z,741
20190302T04Z,695
20190302T03Z,702
20190302T02Z,658
20190302T01Z,617
20190302T00Z,592
20190301T23Z,576
20190301T22Z,621
20190301T21Z,682
20190301T20Z,686
20190301T19Z,780
20190301T18Z,739
20190301T17Z,801
20190301T16Z,843
20190301T15Z,776
20190301T14Z,490
20190301T13Z,376
20190301T12Z,267
20190301T11Z,272
20190301T10Z,287
20190301T09Z,328
20190301T08Z,361
20190301T07Z,431
20190301T06Z,655
20190301T05Z,726
20190301T04Z,762
20190301T03Z,711
20190301T02Z,646
20190301T01Z,570
20190301T00Z,496
20190228T23Z,521
20190228T22Z,530
20190228T21Z,569
20190228T20Z,601
20190228T19Z,661
20190228T18Z,760
20190228T17Z,781
20190228T16Z,980
20190228T15Z,892
20190228T14Z,541
20190228T13Z,447
20190228T12Z,306
20190228T11Z,313
20190228T10Z,311
20190228T09Z,331
20190228T08Z,289
20190228T07Z,344
20190228T06Z,622
20190228T05Z,682
20190228T04Z,868
20190228T03Z,1008
20190228T02Z,995
20190228T01Z,639
20190228T00Z,627
20190227T23Z,622
20190227T22Z,631
20190227T21Z,666
20190227T20Z,662
20190227T19Z,841
20190227T18Z,968
20190227T17Z,1003
20190227T16Z,888
20190227T15Z,819
20190227T14Z,400
20190227T13Z,292
20190227T12Z,263
20190227T11Z,282
20190227T10Z,259
20190227T09Z,295
20190227T08Z,458
20190227T07Z,536
20190227T06Z,664
20190227T05Z,724
20190227T04Z,897
20190227T03Z,1001
20190227T02Z,907
20190227T01Z,598
20190227T00Z,538
20190226T23Z,559
20190226T22Z,524
20190226T21Z,496
20190226T20Z,513
20190226T19Z,641
20190226T18Z,653
20190226T17Z,734
20190226T16Z,864
20190226T15Z,728
20190226T14Z,507
20190226T13Z,427
20190226T12Z,263
20190226T11Z,234
20190226T10Z,242
20190226T09Z,278
20190226T08Z,423
20190226T07Z,485
20190226T06Z,780
20190226T05Z,884
20190226T04Z,936
20190226T03Z,1097
20190226T02Z,1048
20190226T01Z,810
20190226T00Z,736
20190225T23Z,705
20190225T22Z,663
20190225T21Z,696
20190225T20Z,584
20190225T19Z,639
20190225T18Z,601
20190225T17Z,798
20190225T16Z,862
20190225T15Z,819
20190225T14Z,531
20190225T13Z,398
20190225T12Z,296
20190225T11Z,193
20190225T10Z,202
20190225T09Z,261
20190225T08Z,286
20190225T07Z,431
20190225T06Z,670
20190225T05Z,767
20190225T04Z,891
20190225T03Z,895
20190225T02Z,793
20190225T01Z,604
20190225T00Z,578
20190224T23Z,567
20190224T22Z,584
20190224T21Z,562
20190224T20Z,591
20190224T19Z,590
20190224T18Z,680
20190224T17Z,665
20190224T16Z,521
20190224T15Z,435
20190224T14Z,312
20190224T13Z,256
20190224T12Z,259
20190224T11Z,262
20190224T10Z,278
20190224T09Z,278
20190224T08Z,386
20190224T07Z,518
20190224T06Z,673
20190224T05Z,778
20190224T04Z,932
20190224T03Z,938
20190224T02Z,832
20190224T01Z,661
20190224T00Z,587
20190223T23Z,598
20190223T22Z,592
20190223T21Z,627
20190223T20Z,677
20190223T19Z,708
20190223T18Z,740
20190223T17Z,663
20190223T16Z,619
20190223T15Z,606
20190223T14Z,339
20190223T13Z,293
20190223T12Z,242
20190223T11Z,272
20190223T10Z,295
20190223T09Z,265
20190223T08Z,258
20190223T07Z,291
20190223T06Z,595
20190223T05Z,632
20190223T04Z,796
20190223T03Z,852
20190223T02Z,854
20190223T01Z,730
20190223T00Z,720
20190222T23Z,727
20190222T22Z,770
20190222T21Z,753
20190222T20Z,740
20190222T19Z,662
20190222T18Z,704
20190222T17Z,1011
20190222T16Z,1050
20190222T15Z,990
20190222T14Z,560
20190222T13Z,320
20190222T12Z,252
20190222T11Z,265
20190222T10Z,276
20190222T09Z,309
20190222T08Z,444
20190222T07Z,613
20190222T06Z,711
20190222T05Z,811
20190222T04Z,833
20190222T03Z,877
20190222T02Z,750
20190222T01Z,608
20190222T00Z,653
20190221T23Z,640
20190221T22Z,655
20190221T21Z,681
20190221T20Z,721
20190221T19Z,728
20190221T18Z,844
20190221T17Z,885
20190221T16Z,1014
20190221T15Z,926
20190221T14Z,690
20190221T13Z,413
20190221T12Z,336
20190221T11Z,334
20190221T10Z,350
20190221T09Z,377
20190221T08Z,493
20190221T07Z,552
20190221T06Z,747
20190221T05Z,789
20190221T04Z,825
20190221T03Z,889
20190221T02Z,856
20190221T01Z,822
20190221T00Z,623
20190220T23Z,603
20190220T22Z,588
20190220T21Z,710
20190220T20Z,729
20190220T19Z,680
20190220T18Z,728
20190220T17Z,782
20190220T16Z,961
20190220T15Z,713
20190220T14Z,488
20190220T13Z,441
20190220T12Z,382
20190220T11Z,364
20190220T10Z,383
20190220T09Z,419
20190220T08Z,377
20190220T07Z,444
20190220T06Z,544
20190220T05Z,558
20190220T04Z,585
20190220T03Z,762
20190220T02Z,714
20190220T01Z,635
20190220T00Z,710
20190219T23Z,644
20190219T22Z,654
20190219T21Z,589
20190219T20Z,595
20190219T19Z,539
20190219T18Z,900
20190219T17Z,920
20190219T16Z,938
20190219T15Z,910
20190219T14Z,912
20190219T13Z,518
20190219T12Z,322
20190219T11Z,308
20190219T10Z,309
20190219T09Z,339
20190219T08Z,480
20190219T07Z,642
20190219T06Z,671
20190219T05Z,762
20190219T04Z,877
20190219T03Z,939
20190219T02Z,833
20190219T01Z,835
20190219T00Z,695
20190218T23Z,608
20190218T22Z,632
20190218T21Z,661
20190218T20Z,788
20190218T19Z,728
20190218T18Z,729
20190218T17Z,696
20190218T16Z,755
20190218T15Z,683
20190218T14Z,524
20190218T13Z,321
20190218T12Z,303
20190218T11Z,317
20190218T10Z,338
20190218T09Z,365
20190218T08Z,642
20190218T07Z,848
20190218T06Z,1044
20190218T05Z,1107
20190218T04Z,1071
20190218T03Z,1078
20190218T02Z,1001
20190218T01Z,843
20190218T00Z,767
20190217T23Z,601
20190217T22Z,717
20190217T21Z,783
20190217T20Z,801
20190217T19Z,856
20190217T18Z,811
20190217T17Z,896
20190217T16Z,847
20190217T15Z,706
20190217T14Z,564
20190217T13Z,493
20190217T12Z,429
20190217T11Z,398
20190217T10Z,407
20190217T09Z,446
20190217T08Z,596
20190217T07Z,729
20190217T06Z,769
20190217T05Z,915
20190217T04Z,879
20190217T03Z,953
20190217T02Z,874
20190217T01Z,765
20190217T00Z,634
20190216T23Z,627
20190216T22Z,749
20190216T21Z,765
20190216T20Z,843
20190216T19Z,944
20190216T18Z,875
20190216T17Z,818
20190216T16Z,703
20190216T15Z,646
20190216T14Z,566
20190216T13Z,500
20190216T12Z,368
20190216T11Z,344
20190216T10Z,372
20190216T09Z,372
20190216T08Z,325
20190216T07Z,434
20190216T06Z,588
20190216T05Z,847
20190216T04Z,973
20190216T03Z,877
20190216T02Z,692
20190216T01Z,640
20190216T00Z,610
20190215T23Z,674
20190215T22Z,750
20190215T21Z,783
20190215T20Z,803
20190215T19Z,804
20190215T18Z,887
20190215T17Z,938
20190215T16Z,853
20190215T15Z,813
20190215T14Z,570
20190215T13Z,349
20190215T12Z,380
20190215T11Z,363
20190215T10Z,315
20190215T09Z,327
20190215T08Z,474
20190215T07Z,600
20190215T06Z,747
20190215T05Z,896
20190215T04Z,882
20190215T03Z,878
20190215T02Z,872
20190215T01Z,713
20190215T00Z,765
20190214T23Z,710
20190214T22Z,692
20190214T21Z,704
20190214T20Z,715
20190214T19Z,738
20190214T18Z,842
20190214T17Z,873
20190214T16Z,864
20190214T15Z,763
20190214T14Z,544
20190214T13Z,313
20190214T12Z,315
20190214T11Z,292
20190214T10Z,319
20190214T09Z,373
20190214T08Z,447
20190214T07Z,675
20190214T06Z,835
20190214T05Z,896
20190214T04Z,927
20190214T03Z,912
20190214T02Z,855
20190214T01Z,642
20190214T00Z,709
20190213T23Z,701
20190213T22Z,754
20190213T21Z,848
20190213T20Z,838
20190213T19Z,856
20190213T18Z,706
20190213T17Z,794
20190213T16Z,807
20190213T15Z,751
20190213T14Z,543
20190213T13Z,351
20190213T12Z,378
20190213T11Z,358
20190213T10Z,325
20190213T09Z,326
20190213T08Z,362
20190213T07Z,416
20190213T06Z,624
20190213T05Z,722
20190213T04Z,814
20190213T03Z,793
20190213T02Z,823
20190213T01Z,701
20190213T00Z,576
20190212T23Z,563
20190212T22Z,611
20190212T21Z,608
20190212T20Z,536
20190212T19Z,530
20190212T18Z,634
20190212T17Z,664
20190212T16Z,727
20190212T15Z,628
20190212T14Z,486
20190212T13Z,403
20190212T12Z,355
20190212T11Z,370
20190212T10Z,372
20190212T09Z,365
20190212T08Z,332
20190212T07Z,365
20190212T06Z,494
20190212T05Z,721
20190212T04Z,859
20190212T03Z,894
20190212T02Z,938
20190212T01Z,853
20190212T00Z,725
20190211T23Z,707
20190211T22Z,734
20190211T21Z,751
20190211T20Z,845
20190211T19Z,833
20190211T18Z,851
20190211T17Z,745
20190211T16Z,693
20190211T15Z,605
20190211T14Z,481
20190211T13Z,332
20190211T12Z,329
20190211T11Z,332
20190211T10Z,346
20190211T09Z,351
20190211T08Z,373
20190211T07Z,463
20190211T06Z,610
20190211T05Z,696
20190211T04Z,829
20190211T03Z,790
20190211T02Z,756
20190211T01Z,655
20190211T00Z,616
20190210T23Z,621
20190210T22Z,638
20190210T21Z,703
20190210T20Z,761
20190210T19Z,756
20190210T18Z,712
20190210T17Z,636
20190210T16Z,572
20190210T15Z,560
20190210T14Z,407
20190210T13Z,331
20190210T12Z,302
20190210T11Z,306
20190210T10Z,307
20190210T09Z,359
20190210T08Z,494
20190210T07Z,623
20190210T06Z,728
20190210T05Z,795
20190210T04Z,867
20190210T03Z,912
20190210T02Z,863
20190210T01Z,767
20190210T00Z,682
20190209T23Z,718
20190209T22Z,717
20190209T21Z,728
20190209T20Z,781
20190209T19Z,760
20190209T18Z,754
20190209T17Z,698
20190209T16Z,670
20190209T15Z,561
20190209T14Z,643
20190209T13Z,385
20190209T12Z,342
20190209T11Z,362
20190209T10Z,381
20190209T09Z,419
20190209T08Z,411
20190209T07Z,509
20190209T06Z,594
20190209T05Z,906
20190209T04Z,862
20190209T03Z,880
20190209T02Z,893
20190209T01Z,911
20190209T00Z,865
20190208T23Z,784
20190208T22Z,805
20190208T21Z,763
20190208T20Z,768
20190208T19Z,812
20190208T18Z,801
20190208T17Z,1019
20190208T16Z,936
20190208T15Z,790
20190208T14Z,617
20190208T13Z,430
20190208T12Z,323
20190208T11Z,286
20190208T10Z,323
20190208T09Z,342
20190208T08Z,379
20190208T07Z,508
20190208T06Z,728
20190208T05Z,926
20190208T04Z,1018
20190208T03Z,969
20190208T02Z,945
20190208T01Z,753
20190208T00Z,478
20190207T23Z,522
20190207T22Z,481
20190207T21Z,489
20190207T20Z,777
20190207T19Z,847
20190207T18Z,960
20190207T17Z,1087
20190207T16Z,1083
20190207T15Z,1053
20190207T14Z,774
20190207T13Z,611
20190207T12Z,480
20190207T11Z,455
20190207T10Z,544
20190207T09Z,575
20190207T08Z,500
20190207T07Z,536
20190207T06Z,711
20190207T05Z,734
20190207T04Z,738
20190207T03Z,744
20190207T02Z,692
20190207T01Z,524
20190207T00Z,446
20190206T23Z,413
20190206T22Z,416
20190206T21Z,435
20190206T20Z,431
20190206T19Z,508
20190206T18Z,797
20190206T17Z,979
20190206T16Z,929
20190206T15Z,819
20190206T14Z,643
20190206T13Z,513
20190206T12Z,392
20190206T11Z,376
20190206T10Z,370
20190206T09Z,379
20190206T08Z,497
20190206T07Z,543
20190206T06Z,665
20190206T05Z,890
20190206T04Z,937
20190206T03Z,861
20190206T02Z,753
20190206T01Z,625
20190206T00Z,481
20190205T23Z,449
20190205T22Z,454
20190205T21Z,639
20190205T20Z,644
20190205T19Z,677
20190205T18Z,857
20190205T17Z,898
20190205T16Z,939
20190205T15Z,817
20190205T14Z,649
20190205T13Z,500
20190205T12Z,372
20190205T11Z,362
20190205T10Z,376
20190205T09Z,387
20190205T08Z,372
20190205T07Z,495
20190205T06Z,503
20190205T05Z,644
20190205T04Z,929
20190205T03Z,965
20190205T02Z,975
20190205T01Z,881
20190205T00Z,846
20190204T23Z,560
20190204T22Z,599
20190204T21Z,655
20190204T20Z,678
20190204T19Z,826
20190204T18Z,880
20190204T17Z,914
20190204T16Z,901
20190204T15Z,789
20190204T14Z,650
20190204T13Z,444
20190204T12Z,402
20190204T11Z,386
20190204T10Z,410
20190204T09Z,405
20190204T08Z,432
20190204T07Z,590
20190204T06Z,719
20190204T05Z,799
20190204T04Z,868
20190204T03Z,865
20190204T02Z,843
20190204T01Z,774
20190204T00Z,751
20190203T23Z,632
20190203T22Z,633
20190203T21Z,569
20190203T20Z,614
20190203T19Z,660
20190203T18Z,648
20190203T17Z,551
20190203T16Z,541
20190203T15Z,422
20190203T14Z,323
20190203T13Z,299
20190203T12Z,307
20190203T11Z,306
20190203T10Z,314
20190203T09Z,359
20190203T08Z,520
20190203T07Z,644
20190203T06Z,794
20190203T05Z,836
20190203T04Z,880
20190203T03Z,910
20190203T02Z,879
20190203T01Z,770
20190203T00Z,672
20190202T23Z,683
20190202T22Z,675
20190202T21Z,702
20190202T20Z,673
20190202T19Z,713
20190202T18Z,715
20190202T17Z,696
20190202T16Z,684
20190202T15Z,603
20190202T14Z,452
20190202T13Z,344
20190202T12Z,326
20190202T11Z,350
20190202T10Z,324
20190202T09Z,336
20190202T08Z,535
20190202T07Z,552
20190202T06Z,747
20190202T05Z,817
20190202T04Z,883
20190202T03Z,917
20190202T02Z,890
20190202T01Z,784
20190202T00Z,764
20190201T23Z,766
20190201T22Z,760
20190201T21Z,783
20190201T20Z,810
20190201T19Z,756
20190201T18Z,792
20190201T17Z,841
20190201T16Z,876
20190201T15Z,708
20190201T14Z,542
20190201T13Z,380
20190201T12Z,309
20190201T11Z,319
20190201T10Z,335
20190201T09Z,373
20190201T08Z,342
20190201T07Z,380
20190201T06Z,659
20190201T05Z,722
20190201T04Z,823
20190201T03Z,847
20190201T02Z,876
20190201T01Z,700
20190201T00Z,690
20190131T23Z,690
20190131T22Z,720
20190131T21Z,724
20190131T20Z,773
20190131T19Z,868
20190131T18Z,906
20190131T17Z,979
20190131T16Z,1035
20190131T15Z,863
20190131T14Z,407
20190131T13Z,310
20190131T12Z,312
20190131T11Z,309
20190131T10Z,308
20190131T09Z,329
20190131T08Z,377
20190131T07Z,504
20190131T06Z,762
20190131T05Z,860
20190131T04Z,844
20190131T03Z,874
20190131T02Z,892
20190131T01Z,848
20190131T00Z,800
20190130T23Z,755
20190130T22Z,794
20190130T21Z,813
20190130T20Z,807
20190130T19Z,810
20190130T18Z,874
20190130T17Z,967
20190130T16Z,1050
20190130T15Z,871
20190130T14Z,496
20190130T13Z,367
20190130T12Z,343
20190130T11Z,343
20190130T10Z,340
20190130T09Z,365
20190130T08Z,540
20190130T07Z,585
20190130T06Z,724
20190130T05Z,769
20190130T04Z,749
20190130T03Z,807
20190130T02Z,802
20190130T01Z,699
20190130T00Z,684
20190129T23Z,628
20190129T22Z,676
20190129T21Z,697
20190129T20Z,763
20190129T19Z,822
20190129T18Z,852
20190129T17Z,1017
20190129T16Z,1049
20190129T15Z,872
20190129T14Z,532
20190129T13Z,423
20190129T12Z,363
20190129T11Z,347
20190129T10Z,375
20190129T09Z,385
20190129T08Z,486
20190129T07Z,523
20190129T06Z,616
20190129T05Z,856
20190129T04Z,876
20190129T03Z,961
20190129T02Z,931
20190129T01Z,667
20190129T00Z,538
20190128T23Z,558
20190128T22Z,666
20190128T21Z,698
20190128T20Z,729
20190128T19Z,798
20190128T18Z,854
20190128T17Z,849
20190128T16Z,871
20190128T15Z,700
20190128T14Z,526
20190128T13Z,394
20190128T12Z,327
20190128T11Z,317
20190128T10Z,324
20190128T09Z,335
20190128T08Z,359
20190128T07Z,577
20190128T06Z,809
20190128T05Z,891
20190128T04Z,917
20190128T03Z,993
20190128T02Z,936
20190128T01Z,830
20190128T00Z,669
20190127T23Z,681
20190127T22Z,678
20190127T21Z,791
20190127T20Z,740
20190127T19Z,819
20190127T18Z,761
20190127T17Z,702
20190127T16Z,622
20190127T15Z,574
20190127T14Z,425
20190127T13Z,376
20190127T12Z,363
20190127T11Z,360
20190127T10Z,384
20190127T09Z,407
20190127T08Z,572
20190127T07Z,748
20190127T06Z,669
20190127T05Z,735
20190127T04Z,955
20190127T03Z,863
20190127T02Z,888
20190127T01Z,773
20190127T00Z,565
20190126T23Z,486
20190126T22Z,550
20190126T21Z,565
20190126T20Z,670
20190126T19Z,840
20190126T18Z,876
20190126T17Z,848
20190126T16Z,784
20190126T15Z,728
20190126T14Z,726
20190126T13Z,406
20190126T12Z,378
20190126T11Z,385
20190126T10Z,480
20190126T09Z,534
20190126T08Z,593
20190126T07Z,605
20190126T06Z,608
20190126T05Z,895
20190126T04Z,863
20190126T03Z,880
20190126T02Z,889
20190126T01Z,736
20190126T00Z,585
20190125T23Z,539
20190125T22Z,609
20190125T21Z,679
20190125T20Z,705
20190125T19Z,796
20190125T18Z,895
20190125T17Z,850
20190125T16Z,756
20190125T15Z,601
20190125T14Z,454
20190125T13Z,372
20190125T12Z,307
20190125T11Z,311
20190125T10Z,329
20190125T09Z,372
20190125T08Z,492
20190125T07Z,537
20190125T06Z,698
20190125T05Z,798
20190125T04Z,845
20190125T03Z,914
20190125T02Z,970
20190125T01Z,773
20190125T00Z,708
20190124T23Z,695
20190124T22Z,710
20190124T21Z,730
20190124T20Z,744
20190124T19Z,757
20190124T18Z,786
20190124T17Z,839
20190124T16Z,847
20190124T15Z,785
20190124T14Z,475
20190124T13Z,397
20190124T12Z,306
20190124T11Z,307
20190124T10Z,320
20190124T09Z,346
20190124T08Z,427
20190124T07Z,479
20190124T06Z,729
20190124T05Z,914
20190124T04Z,941
20190124T03Z,1056
20190124T02Z,1092
20190124T01Z,783
20190124T00Z,689
20190123T23Z,668
20190123T22Z,676
20190123T21Z,698
20190123T20Z,726
20190123T19Z,754
20190123T18Z,801
20190123T17Z,892
20190123T16Z,858
20190123T15Z,696
20190123T14Z,436
20190123T13Z,433
20190123T12Z,323
20190123T11Z,307
20190123T10Z,328
20190123T09Z,403
20190123T08Z,523
20190123T07Z,575
20190123T06Z,700
20190123T05Z,777
20190123T04Z,973
20190123T03Z,1065
20190123T02Z,1072
20190123T01Z,891
20190123T00Z,793
20190122T23Z,788
20190122T22Z,801
20190122T21Z,799
20190122T20Z,806
20190122T19Z,789
20190122T18Z,826
20190122T17Z,843
20190122T16Z,877
20190122T15Z,780
20190122T14Z,533
20190122T13Z,472
20190122T12Z,415
20190122T11Z,401
20190122T10Z,421
20190122T09Z,459
20190122T08Z,475
20190122T07Z,521
20190122T06Z,624
20190122T05Z,684
20190122T04Z,801
20190122T03Z,865
20190122T02Z,873
20190122T01Z,774
20190122T00Z,677
20190121T23Z,669
20190121T22Z,644
20190121T21Z,724
20190121T20Z,753
20190121T19Z,681
20190121T18Z,684
20190121T17Z,583
20190121T16Z,538
20190121T15Z,470
20190121T14Z,392
20190121T13Z,282
20190121T12Z,310
20190121T11Z,309
20190121T10Z,332
20190121T09Z,340
20190121T08Z,652
20190121T07Z,742
20190121T06Z,997
20190121T05Z,1042
20190121T04Z,1095
20190121T03Z,1160
20190121T02Z,1212
20190121T01Z,1055
20190121T00Z,659
20190120T23Z,592
20190120T22Z,647
20190120T21Z,625
20190120T20Z,732
20190120T19Z,886
20190120T18Z,875
20190120T17Z,806
20190120T16Z,799
20190120T15Z,659
20190120T14Z,416
20190120T13Z,314
20190120T12Z,357
20190120T11Z,427
20190120T10Z,387
20190120T09Z,407
20190120T08Z,627
20190120T07Z,690
20190120T06Z,619
20190120T05Z,666
20190120T04Z,752
20190120T03Z,845
20190120T02Z,856
20190120T01Z,724
20190120T00Z,698
20190119T23Z,576
20190119T22Z,560
20190119T21Z,570
20190119T20Z,565
20190119T19Z,594
20190119T18Z,520
20190119T17Z,625
20190119T16Z,553
20190119T15Z,498
20190119T14Z,415
20190119T13Z,334
20190119T12Z,362
20190119T11Z,339
20190119T10Z,368
20190119T09Z,422
20190119T08Z,422
20190119T07Z,560
20190119T06Z,705
20190119T05Z,763
20190119T04Z,800
20190119T03Z,842
20190119T02Z,924
20190119T01Z,744
20190119T00Z,763
20190118T23Z,628
20190118T22Z,641
20190118T21Z,646
20190118T20Z,617
20190118T19Z,617
20190118T18Z,689
20190118T17Z,757
20190118T16Z,903
20190118T15Z,806
20190118T14Z,519
20190118T13Z,426
20190118T12Z,351
20190118T11Z,341
20190118T10Z,355
20190118T09Z,401
20190118T08Z,425
20190118T07Z,405
20190118T06Z,736
20190118T05Z,817
20190118T04Z,871
20190118T03Z,890
20190118T02Z,889
20190118T01Z,806
20190118T00Z,756
20190117T23Z,772
20190117T22Z,794
20190117T21Z,811
20190117T20Z,835
20190117T19Z,851
20190117T18Z,948
20190117T17Z,940
20190117T16Z,1040
20190117T15Z,990
20190117T14Z,775
20190117T13Z,422
20190117T12Z,349
20190117T11Z,336
20190117T10Z,319
20190117T09Z,413
20190117T08Z,497
20190117T07Z,538
20190117T06Z,579
20190117T05Z,673
20190117T04Z,744
20190117T03Z,741
20190117T02Z,809
20190117T01Z,754
20190117T00Z,631
20190116T23Z,658
20190116T22Z,604
20190116T21Z,717
20190116T20Z,707
20190116T19Z,770
20190116T18Z,874
20190116T17Z,931
20190116T16Z,969
20190116T15Z,748
20190116T14Z,696
20190116T13Z,388
20190116T12Z,332
20190116T11Z,326
20190116T10Z,367
20190116T09Z,363
20190116T08Z,350
20190116T07Z,473
20190116T06Z,670
20190116T05Z,742
20190116T04Z,828
20190116T03Z,940
20190116T02Z,1002
20190116T01Z,770
20190116T00Z,583
20190115T23Z,551
20190115T22Z,618
