,coal,natural gas,petroleum,other,solar,hydro
20191118T17-05,1453,328,0,79,1,2
20191118T16-05,1304,327,0,76,1,7
20191118T15-05,1336,329,0,76,1,0
20191118T14-05,1418,332,0,77,1,0
20191118T13-05,1385,333,-1,73,1,0
20191118T12-05,1476,335,0,77,1,2
20191118T11-05,1623,333,0,79,2,2
20191118T10-05,1572,335,0,77,0,31
20191118T09-05,1339,331,0,77,0,70
20191118T08-05,1401,335,0,78,0,68
20191118T07-05,1467,332,0,76,0,11
20191118T06-05,1320,300,0,79,0,3
20191118T05-05,1334,261,0,77,0,3
20191118T04-05,1296,261,-1,74,0,3
20191118T03-05,1280,263,0,74,0,3
20191118T02-05,1269,267,0,74,-1,2
20191118T01-05,1229,253,0,72,0,3
20191118T00-05,1218,254,0,74,0,3
20191117T23-05,1137,360,0,72,0,69
20191117T22-05,1054,491,0,75,0,68
20191117T21-05,1142,488,0,73,0,68
20191117T20-05,1133,489,0,77,0,68
20191117T19-05,1163,486,0,74,0,68
20191117T18-05,1067,483,0,72,0,20
20191117T17-05,914,479,0,75,0,1
20191117T16-05,879,480,0,73,4,1
20191117T15-05,886,480,0,75,2,0
20191117T14-05,941,485,0,76,4,1
20191117T13-05,1091,487,0,75,3,5
20191117T12-05,1166,493,0,75,4,5
20191117T11-05,1326,496,0,74,3,74
20191117T10-05,1390,498,0,74,1,73
20191117T09-05,1307,501,0,76,1,74
20191117T08-05,1254,505,0,73,1,12
20191117T07-05,1196,502,0,73,0,6
20191117T06-05,1159,502,0,71,0,12
20191117T05-05,1107,503,0,68,0,6
20191117T04-05,1073,501,0,71,0,5
20191117T03-05,1073,502,0,69,0,7
20191117T02-05,1075,502,0,68,0,8
20191117T01-05,1127,500,0,68,0,8
20191116T00-05,1640,505,0,75,0,2
20191115T23-05,1780,505,0,75,0,3
20191115T22-05,1886,505,0,78,0,45
20191115T21-05,1932,507,0,76,0,73
20191115T20-05,1975,507,0,79,0,71
20191115T19-05,1976,506,0,76,0,72
20191115T18-05,1935,502,0,78,0,40
20191115T17-05,1842,504,-1,80,0,3
20191115T16-05,1662,499,0,78,0,2
20191115T15-05,1705,497,0,75,0,4
20191115T14-05,1839,498,0,79,0,2
20191115T13-05,1883,498,0,76,1,2
20191115T12-05,2001,503,0,76,0,2
20191115T11-05,2066,508,0,78,1,1
20191115T10-05,2046,507,0,78,0,40
20191115T09-05,1959,509,-1,76,0,72
20191115T08-05,1982,511,0,81,0,75
20191115T07-05,1896,510,0,81,0,48
20191115T06-05,1807,510,0,82,0,1
20191115T05-05,1685,510,0,81,0,1
20191115T04-05,1641,510,0,81,0,1
20191115T03-05,1625,512,0,79,0,1
20191115T02-05,1573,511,0,80,0,1
20191115T01-05,1783,513,0,81,0,0
20191115T00-05,2019,512,0,79,0,1
20191114T23-05,2234,511,0,80,0,1
20191114T22-05,2399,512,0,80,0,1
20191114T21-05,2581,511,0,79,0,1
20191114T20-05,2615,511,0,78,0,1
20191114T19-05,2664,514,0,82,0,1
20191114T18-05,2605,511,0,79,0,1
20191114T17-05,2565,510,0,81,0,2
20191114T16-05,2415,507,0,80,0,3
20191114T15-05,2407,511,0,78,0,3
20191114T14-05,2436,510,-1,79,2,3
20191114T13-05,2548,512,0,80,1,2
20191114T12-05,2651,511,0,79,0,3
20191114T11-05,2657,592,0,77,1,3
20191114T10-05,2479,644,0,72,2,46
20191114T09-05,2470,646,0,72,0,122
20191114T08-05,2568,689,0,68,0,126
20191114T07-05,2607,688,0,66,0,124
20191114T06-05,2573,688,0,67,0,121
20191114T05-05,2697,631,0,68,0,40
20191114T04-05,2820,521,0,66,0,2
20191114T03-05,2828,494,0,69,0,4
20191114T02-05,2824,522,0,67,0,3
20191114T01-05,2811,522,0,69,0,28
20191114T00-05,2787,442,0,67,0,101
20191113T23-05,2807,385,0,72,0,121
20191113T22-05,2816,382,-1,71,0,121
20191113T21-05,2830,387,0,77,0,62
20191113T20-05,2818,376,0,80,0,2
20191113T19-05,2814,392,-1,79,0,2
20191113T18-05,2755,391,0,82,0,1
20191113T17-05,2571,313,0,83,1,38
20191113T16-05,2451,300,0,76,3,60
20191113T15-05,2399,432,0,71,4,2
20191113T14-05,2389,515,0,70,5,4
20191113T13-05,2432,563,0,68,4,4
20191113T12-05,2582,656,0,70,5,3
20191113T11-05,2627,782,0,67,4,36
20191113T10-05,2633,837,0,68,3,73
20191113T09-05,2639,791,0,68,3,76
20191113T08-05,2703,795,-1,69,0,74
20191113T07-05,2807,794,0,67,0,76
20191113T06-05,2855,790,0,71,0,51
20191113T05-05,2774,810,0,74,0,5
20191113T04-05,2657,789,0,76,0,6
20191113T03-05,2666,758,0,77,0,6
20191113T02-05,2650,656,0,78,0,4
20191113T01-05,2445,678,0,76,0,6
20191113T00-05,2161,593,0,79,0,44
20191112T23-05,2332,522,0,65,0,71
20191112T22-05,2380,480,0,70,0,74
20191112T21-05,2382,362,0,68,0,74
20191112T20-05,2491,336,0,69,0,75
20191112T19-05,2466,290,0,66,0,75
20191112T18-05,2348,291,0,70,0,32
20191112T17-05,2229,289,0,67,0,4
20191112T16-05,2014,290,0,68,0,3
20191112T15-05,1989,290,0,74,0,4
20191112T14-05,1909,289,0,66,0,3
20191112T13-05,1891,287,0,63,1,2
20191112T12-05,1844,298,0,64,0,2
20191112T11-05,1632,380,0,64,2,2
20191112T10-05,1697,476,0,74,1,3
20191112T09-05,1760,482,0,73,1,1
20191112T08-05,1801,482,0,75,0,2
20191112T07-05,1541,482,0,74,0,5
20191112T06-05,1304,482,0,81,0,4
20191112T05-05,1130,483,0,77,0,4
20191112T04-05,1109,482,0,78,0,4
20191112T03-05,1089,485,0,80,0,3
20191112T02-05,1086,483,-1,77,0,5
20191112T01-05,1080,485,0,78,0,4
20191112T00-05,1127,483,0,72,0,3
20191111T23-05,1225,484,-1,73,0,4
20191111T22-05,1301,483,0,72,0,5
20191111T21-05,1422,483,0,73,0,3
20191111T20-05,1537,480,0,73,0,4
20191111T19-05,1579,480,0,70,0,4
20191111T18-05,1399,475,0,68,0,5
20191111T17-05,1155,472,0,72,1,4
20191111T16-05,1225,469,0,76,1,4
20191111T15-05,1276,472,0,76,4,2
20191111T14-05,1213,428,0,77,3,52
20191111T13-05,1304,475,0,79,4,41
20191111T12-05,1178,477,0,74,3,69
20191111T11-05,1248,557,0,77,4,71
20191111T10-05,1417,663,0,78,2,71
20191111T09-05,1468,674,0,79,2,71
20191111T08-05,1465,676,0,79,0,70
20191111T07-05,1391,677,0,76,0,71
20191111T06-05,1386,656,0,79,0,29
20191111T05-05,1371,514,0,78,0,3
20191111T04-05,1324,507,0,77,0,2
20191111T03-05,1206,506,0,78,0,3
20191111T02-05,1130,504,0,80,0,3
20191111T01-05,1066,505,0,78,0,3
20191111T00-05,1102,503,0,77,0,3
20191110T23-05,1239,500,0,79,0,4
20191110T22-05,1240,500,0,79,0,0
20191110T21-05,1239,491,0,78,0,3
20191110T20-05,1203,485,0,76,0,2
20191110T19-05,1157,483,0,75,0,1
20191110T18-05,1072,478,0,71,0,1
20191110T17-05,974,474,0,73,2,1
20191110T16-05,940,473,0,73,2,1
20191110T15-05,1008,475,0,74,4,3
20191110T14-05,1038,477,-1,73,3,3
20191110T13-05,1082,481,0,77,5,1
20191110T12-05,1236,487,0,78,4,46
20191110T11-05,1424,491,0,79,4,69
20191110T10-05,1487,594,0,80,4,70
20191110T09-05,1487,633,0,80,2,68
20191110T08-05,1491,640,0,76,0,70
20191110T07-05,1493,643,0,80,0,70
20191110T06-05,1491,645,0,80,0,96
20191110T05-05,1505,612,0,79,0,71
20191110T04-05,1469,517,0,83,0,51
20191110T03-05,1459,520,0,78,0,2
20191110T02-05,1454,518,0,79,0,3
20191110T01-05,1496,516,0,79,0,2
20191110T00-05,1408,518,-1,81,0,2
20191109T23-05,1373,516,0,78,0,28
20191109T22-05,1281,516,0,79,0,69
20191109T21-05,1273,512,0,77,0,67
20191109T20-05,1281,510,0,79,0,63
20191109T19-05,1320,507,0,76,0,2
20191109T18-05,1266,501,0,77,0,3
20191109T17-05,1229,496,0,78,2,2
20191109T16-05,1142,500,0,74,2,2
20191109T15-05,1168,499,0,79,5,4
20191109T14-05,1255,501,0,75,4,5
20191109T13-05,1320,505,0,81,4,3
20191109T12-05,1445,508,0,75,5,21
20191109T11-05,1429,512,0,79,4,70
20191109T10-05,1338,749,0,78,3,71
20191109T09-05,1323,855,0,80,1,70
20191109T08-05,1203,824,0,80,1,71
20191109T07-05,1170,842,-1,79,0,34
20191109T06-05,1112,831,0,80,0,5
20191109T05-05,1020,828,0,80,0,3
20191109T04-05,977,845,0,78,0,4
20191109T03-05,976,854,0,81,0,4
20191109T02-05,977,853,0,78,0,3
20191109T01-05,978,852,0,79,0,5
20191109T00-05,973,850,0,79,0,35
20191108T23-05,1087,845,0,74,0,70
20191108T22-05,1223,710,0,77,0,68
20191108T21-05,1140,648,0,77,0,71
20191108T20-05,1136,642,0,80,0,70
20191108T19-05,1193,586,0,75,0,74
20191108T18-05,1141,494,0,81,0,116
20191108T17-05,1180,487,0,80,0,74
20191108T16-05,1094,487,0,74,2,65
20191108T15-05,1137,487,0,76,1,4
20191108T14-05,1246,487,0,78,3,3
20191108T13-05,1242,488,0,76,4,5
20191108T12-05,1251,490,0,77,2,3
20191108T11-05,1461,495,0,77,2,4
20191108T10-05,1443,496,0,79,3,4
20191108T09-05,1310,497,0,74,0,5
20191108T08-05,1337,496,0,79,0,4
20191108T07-05,1229,493,0,77,0,3
20191108T06-05,1144,487,0,76,0,4
20191108T05-05,934,487,0,78,0,4
20191108T04-05,955,483,0,77,0,4
20191108T03-05,1007,484,0,76,0,4
20191108T02-05,1002,482,0,78,0,4
20191108T01-05,1134,483,0,77,0,3
20191108T00-05,1291,483,0,74,0,8
20191107T23-05,1455,480,-1,80,0,2
20191107T22-05,1458,483,0,75,0,36
20191107T21-05,1431,483,-1,73,0,71
20191107T20-05,1433,479,0,75,0,71
20191107T19-05,1502,479,0,79,0,74
20191107T18-05,1476,479,0,79,0,70
20191107T17-05,1517,478,0,76,0,70
20191107T16-05,1521,471,0,77,2,49
20191107T15-05,1528,477,0,81,2,3
20191107T14-05,1458,478,0,75,2,3
20191107T13-05,1416,478,0,76,3,3
20191107T12-05,1331,482,0,79,4,3
20191107T11-05,1316,485,0,79,2,5
20191107T10-05,1465,491,0,79,2,11
20191107T09-05,1461,494,0,76,1,7
20191107T08-05,1381,499,0,78,-1,70
20191107T07-05,1284,500,0,80,0,35
20191107T06-05,1201,499,0,79,0,5
20191107T05-05,1135,503,0,77,0,5
20191107T04-05,985,502,0,78,0,5
20191107T03-05,844,500,0,83,0,3
20191107T02-05,762,526,0,76,0,5
20191107T01-05,675,671,0,81,0,4
20191107T00-05,667,669,0,78,0,3
20191106T23-05,754,669,0,77,0,3
20191106T22-05,762,664,0,78,0,3
20191106T21-05,748,663,0,78,0,3
20191106T20-05,733,657,0,79,0,59
20191106T19-05,755,651,0,77,0,114
20191106T18-05,649,635,0,76,0,121
20191106T17-05,685,648,0,78,0,122
20191106T16-05,684,784,0,77,2,104
20191106T15-05,661,778,0,75,3,7
20191106T14-05,510,799,0,76,3,2
20191106T13-05,512,800,0,78,3,3
20191106T12-05,411,816,0,76,4,3
20191106T11-05,407,817,0,77,3,5
20191106T10-05,436,828,-1,79,3,5
20191106T09-05,436,830,0,77,2,37
20191106T08-05,440,834,0,77,0,35
20191106T07-05,421,808,0,81,0,32
20191106T06-05,397,673,0,79,0,2
20191106T05-05,389,664,0,77,0,3
20191106T04-05,392,664,0,79,0,3
20191106T03-05,364,658,0,77,0,3
20191106T02-05,297,660,0,77,0,2
20191106T01-05,304,657,0,77,0,4
20191106T00-05,351,655,0,77,0,35
20191105T23-05,379,655,0,77,0,35
20191105T22-05,384,653,-1,78,0,36
20191105T21-05,385,654,0,78,0,45
20191105T20-05,431,648,0,77,0,91
20191105T19-05,431,645,0,77,0,88
20191105T18-05,428,643,0,79,0,91
20191105T17-05,429,641,0,77,1,64
20191105T16-05,352,619,0,74,1,1
20191105T15-05,688,643,0,76,1,1
20191105T14-05,740,647,0,76,3,2
20191105T13-05,663,642,0,75,3,4
20191105T12-05,661,646,0,77,2,3
20191105T11-05,667,647,0,77,2,3
20191105T10-05,656,654,0,77,2,3
20191105T09-05,651,655,0,74,1,32
20191105T08-05,804,662,0,81,0,37
20191105T07-05,798,663,0,81,0,11
20191105T06-05,555,660,0,79,0,2
20191105T05-05,463,662,0,83,0,4
20191105T04-05,465,662,0,81,0,2
20191105T03-05,465,661,0,78,0,4
20191105T02-05,463,656,0,81,0,3
20191105T01-05,465,660,0,74,0,4
20191105T00-05,462,607,-1,81,0,1
20191104T23-05,480,647,0,78,0,2
20191104T22-05,565,662,0,80,0,31
20191104T21-05,590,660,0,79,0,38
20191104T20-05,662,660,0,79,0,90
20191104T19-05,662,657,0,78,0,87
20191104T18-05,609,651,0,78,0,61
20191104T17-05,535,616,0,79,0,5
20191104T16-05,497,613,0,77,2,4
20191104T15-05,502,589,0,76,2,2
20191104T14-05,554,590,0,79,4,6
20191104T13-05,597,728,0,77,1,2
20191104T12-05,597,662,0,77,4,2
20191104T11-05,464,723,0,76,3,43
20191104T10-05,452,672,0,74,2,36
20191104T09-05,545,658,0,74,2,6
20191104T08-05,646,647,0,77,0,42
20191104T07-05,685,684,0,77,0,95
20191104T06-05,593,684,0,77,0,33
20191104T05-05,466,648,0,79,0,6
20191104T04-05,515,618,0,78,0,5
20191104T03-05,479,633,0,80,0,4
20191104T02-05,376,657,0,80,0,6
20191104T01-05,364,675,0,80,0,6
20191103T00-04,400,662,0,79,0,12
20191102T23-04,489,658,0,78,0,13
20191102T22-04,457,655,0,79,0,30
20191102T21-04,442,653,0,80,0,47
20191102T20-04,442,651,0,81,0,45
20191102T19-04,432,593,0,82,0,65
20191102T18-04,402,616,0,80,2,10
20191102T17-04,294,639,0,82,2,10
20191102T16-04,279,621,0,80,5,10
20191102T15-04,335,613,0,81,4,11
20191102T14-04,410,654,0,81,4,10
20191102T13-04,470,656,0,83,4,11
20191102T12-04,499,661,0,81,4,42
20191102T11-04,496,670,0,81,3,81
20191102T10-04,493,678,0,82,1,79
20191102T09-04,418,683,0,82,1,81
20191102T08-04,387,683,0,79,0,83
20191102T07-04,386,669,0,80,0,76
20191102T06-04,285,716,0,77,0,10
20191102T05-04,257,711,0,84,0,11
20191102T04-04,263,713,-1,78,0,10
20191102T03-04,255,715,0,80,0,11
20191102T02-04,255,727,0,80,0,10
20191102T01-04,351,759,0,80,0,9
20191102T00-04,404,809,0,78,0,45
20191101T23-04,496,954,0,79,0,45
20191101T22-04,506,952,0,80,0,46
20191101T21-04,496,936,0,79,0,51
20191101T20-04,461,925,0,77,0,68
20191101T19-04,416,954,-1,78,0,73
20191101T18-04,364,947,0,78,2,70
20191101T17-04,267,973,0,76,2,79
20191101T16-04,207,885,0,77,5,72
20191101T15-04,261,895,0,80,4,68
20191101T14-04,402,891,0,75,5,11
20191101T13-04,614,868,0,74,4,9
20191101T12-04,653,729,0,74,4,8
20191101T11-04,793,764,0,76,4,8
20191101T10-04,832,746,0,74,2,9
20191101T09-04,834,749,0,75,0,9
20191101T08-04,822,758,0,74,0,9
20191101T07-04,699,767,0,74,0,10
20191101T06-04,468,745,0,74,0,8
20191101T05-04,461,720,0,74,0,9
20191101T04-04,467,712,0,76,0,9
20191101T03-04,463,726,0,76,0,9
20191101T02-04,466,737,0,76,0,8
20191101T01-04,515,745,0,74,0,9
20191101T00-04,662,761,0,75,0,8
20191031T23-04,715,741,0,76,0,9
20191031T22-04,719,850,0,76,0,9
20191031T21-04,719,891,0,73,0,43
20191031T20-04,815,879,0,74,0,64
20191031T19-04,831,861,-1,72,0,76
20191031T18-04,916,872,0,76,2,68
20191031T17-04,969,865,0,74,0,67
20191031T16-04,1030,848,0,73,3,67
20191031T15-04,1050,871,0,75,1,69
20191031T14-04,1049,872,0,73,3,29
20191031T13-04,1043,790,0,73,3,7
20191031T12-04,1035,738,0,76,2,6
20191031T11-04,933,744,0,73,0,19
20191031T10-04,789,743,0,77,1,29
20191031T09-04,784,746,0,71,0,29
20191031T08-04,788,743,0,73,0,33
20191031T07-04,668,735,0,76,0,27
20191031T06-04,529,738,0,73,0,39
20191031T05-04,454,739,0,73,0,27
20191031T04-04,451,739,0,74,0,27
20191031T03-04,450,741,0,75,0,27
20191031T02-04,474,741,0,72,0,27
20191031T01-04,635,742,0,72,0,27
20191031T00-04,796,786,0,74,0,28
20191030T23-04,829,886,0,72,0,26
20191030T22-04,943,881,0,75,0,28
20191030T21-04,954,879,-1,76,0,37
20191030T20-04,904,868,0,74,0,68
20191030T19-04,835,900,0,72,0,64
20191030T18-04,784,898,0,75,0,63
20191030T17-04,784,894,0,76,2,62
20191030T16-04,798,890,0,75,1,64
20191030T15-04,835,876,0,74,0,63
20191030T14-04,857,861,0,71,2,68
20191030T13-04,902,765,0,73,0,29
20191030T12-04,771,770,0,76,2,2
20191030T11-04,675,770,0,76,1,3
20191030T10-04,675,772,0,76,1,3
20191030T09-04,674,763,0,77,0,4
20191030T08-04,673,762,-1,78,0,3
20191030T07-04,631,761,0,74,0,2
20191030T06-04,571,759,0,76,0,4
20191030T05-04,516,762,0,76,0,3
20191030T04-04,519,754,0,76,0,3
20191030T03-04,515,756,0,76,0,3
20191030T02-04,569,754,0,74,0,3
20191030T01-04,630,753,0,76,0,3
20191030T00-04,673,756,0,76,0,2
20191029T23-04,828,757,0,74,0,3
20191029T22-04,894,757,0,78,0,18
20191029T21-04,824,754,0,72,0,70
20191029T20-04,819,756,0,75,0,71
20191029T19-04,726,755,0,78,0,66
20191029T18-04,679,754,0,74,0,68
20191029T17-04,843,751,0,76,0,69
20191029T16-04,834,755,0,75,0,59
20191029T15-04,888,751,0,72,1,31
20191029T14-04,1013,746,0,71,0,13
20191029T13-04,1017,746,0,72,2,2
20191029T12-04,1033,719,0,71,0,3
20191029T11-04,966,638,0,75,0,4
20191029T10-04,800,723,0,78,1,2
20191029T09-04,782,761,0,77,0,2
20191029T08-04,751,794,0,76,0,4
20191029T07-04,636,808,0,77,0,2
20191029T06-04,530,766,0,77,0,3
20191029T05-04,462,711,0,78,0,4
20191029T04-04,460,739,0,75,0,3
20191029T03-04,456,782,0,75,0,2
20191029T02-04,458,787,0,77,0,4
20191029T01-04,499,800,0,76,0,3
20191029T00-04,540,805,0,77,0,2
20191028T23-04,685,805,0,75,0,4
20191028T22-04,796,801,-2,79,0,35
20191028T21-04,774,798,0,76,0,38
20191028T20-04,781,792,0,75,0,89
20191028T19-04,802,764,0,75,0,96
20191028T18-04,933,754,0,75,1,88
20191028T17-04,976,768,0,74,3,64
20191028T16-04,970,768,0,75,4,61
20191028T15-04,970,774,0,73,3,63
20191028T14-04,961,779,0,77,5,39
20191028T13-04,810,778,0,73,4,3
20191028T12-04,710,783,0,75,4,2
20191028T11-04,575,778,0,76,3,4
20191028T10-04,537,786,0,76,2,3
20191028T09-04,497,749,0,80,1,2
20191028T08-04,674,796,0,76,0,3
20191028T07-04,720,795,0,75,0,3
20191028T06-04,494,795,0,76,0,2
20191028T05-04,482,793,0,73,0,4
20191028T04-04,485,796,0,76,0,3
20191028T03-04,480,794,0,73,0,3
20191028T02-04,481,786,0,76,0,3
20191028T01-04,485,781,0,75,0,4
20191028T00-04,538,767,0,76,0,2
20191027T23-04,703,731,0,73,0,5
20191027T22-04,851,661,0,74,0,38
20191027T21-04,836,743,0,75,0,37
20191027T20-04,770,743,0,74,0,89
20191027T19-04,810,724,0,76,0,92
20191027T18-04,860,753,0,74,0,91
20191027T17-04,932,736,0,74,3,126
20191027T16-04,972,739,0,76,2,88
20191027T15-04,975,750,0,75,3,35
20191027T14-04,931,760,0,74,2,9
20191027T13-04,892,734,0,75,3,2
20191027T12-04,875,714,0,76,2,1
20191027T11-04,855,774,-1,76,1,1
20191027T10-04,743,764,0,77,0,2
20191027T09-04,640,740,0,75,0,0
20191027T08-04,677,741,0,76,0,1
20191027T07-04,620,744,0,77,0,2
20191027T06-04,604,756,0,76,0,1
20191027T05-04,600,759,0,76,0,1
20191027T04-04,602,762,0,76,0,2
20191027T03-04,599,764,0,73,0,3
20191027T02-04,604,770,0,75,0,2
20191027T01-04,606,768,0,74,0,2
20191027T00-04,534,763,0,78,0,4
20191026T23-04,595,763,-1,73,0,3
20191026T22-04,692,769,0,75,0,9
20191026T21-04,693,770,0,74,0,37
20191026T20-04,693,766,0,73,0,88
20191026T19-04,738,762,0,76,0,90
20191026T18-04,768,765,0,73,1,66
20191026T17-04,816,765,0,75,1,63
20191026T16-04,846,761,0,75,2,63
20191026T15-04,775,769,0,75,1,74
20191026T14-04,819,771,0,75,4,62
20191026T13-04,742,775,0,75,3,26
20191026T12-04,745,644,0,75,1,2
20191026T11-04,714,639,0,75,3,0
20191026T10-04,577,643,0,77,1,1
20191026T09-04,540,644,0,76,0,2
20191026T08-04,539,645,0,78,0,10
20191026T07-04,541,645,0,75,0,1
20191026T06-04,544,642,0,79,0,2
20191026T05-04,461,640,0,76,0,1
20191026T04-04,461,643,0,77,0,1
20191026T03-04,505,619,0,73,0,3
20191026T02-04,496,604,0,75,0,3
20191026T01-04,618,586,0,76,0,2
20191026T00-04,595,634,-1,73,0,3
20191025T23-04,571,593,0,75,0,34
20191025T22-04,558,639,0,73,0,36
20191025T21-04,551,641,0,72,0,42
20191025T20-04,581,625,0,73,0,62
20191025T19-04,672,613,0,74,0,66
20191025T18-04,751,610,0,75,1,63
20191025T17-04,833,612,0,75,1,66
20191025T16-04,852,607,0,72,2,63
20191025T15-04,833,614,0,75,2,64
20191025T14-04,746,606,0,69,4,65
20191025T13-04,603,617,0,71,4,14
20191025T12-04,634,514,0,69,3,2
20191025T11-04,557,610,0,70,0,4
20191025T10-04,473,647,0,72,2,3
20191025T09-04,355,655,0,67,0,3
20191025T08-04,327,637,0,72,0,4
20191025T07-04,368,645,0,74,0,3
20191025T06-04,270,641,0,70,0,3
20191025T05-04,259,622,0,73,0,3
20191025T04-04,262,619,0,71,0,1
20191025T03-04,258,623,0,75,0,3
20191025T02-04,262,616,0,71,0,4
20191025T01-04,329,614,-1,74,0,3
20191025T00-04,397,627,0,71,0,31
20191024T23-04,521,621,0,73,0,36
20191024T22-04,557,645,0,73,0,34
20191024T21-04,566,586,0,76,0,33
20191024T20-04,555,575,0,76,0,70
20191024T19-04,538,567,0,73,1,61
20191024T18-04,536,577,0,74,0,69
20191024T17-04,472,612,0,73,2,62
20191024T16-04,414,629,0,74,3,63
20191024T15-04,364,609,-1,72,4,61
20191024T14-04,335,626,0,73,3,7
20191024T13-04,344,601,0,73,3,0
20191024T12-04,391,620,0,73,4,1
20191024T11-04,465,624,0,72,3,3
20191024T10-04,504,635,0,75,3,3
20191024T09-04,544,641,0,74,0,5
20191024T08-04,639,642,0,77,0,26
20191024T07-04,592,664,0,74,0,50
20191024T06-04,431,668,0,74,0,0
20191024T05-04,360,666,0,75,0,2
20191024T04-04,362,666,0,76,0,1
20191024T03-04,362,666,0,78,0,1
20191024T02-04,404,666,0,75,0,2
20191024T01-04,439,664,0,79,0,1
20191024T00-04,643,662,0,76,0,1
20191023T23-04,618,662,0,78,0,33
20191023T22-04,580,670,0,79,0,34
20191023T21-04,578,726,0,75,0,34
20191023T20-04,552,811,0,75,0,84
20191023T19-04,521,813,0,76,0,86
20191023T18-04,529,832,0,73,1,91
20191023T17-04,586,856,0,72,3,95
20191023T16-04,497,864,0,73,4,94
20191023T15-04,467,866,0,68,4,27
20191023T14-04,457,880,0,63,4,4
20191023T13-04,455,884,0,58,5,3
20191023T12-04,407,891,0,57,4,3
20191023T11-04,362,837,0,56,4,2
20191023T10-04,347,637,0,56,2,45
20191023T09-04,560,650,0,56,1,4
20191023T08-04,669,659,0,60,0,3
20191023T07-04,555,656,0,60,0,4
20191023T06-04,461,577,0,61,0,3
20191023T05-04,462,511,0,61,0,3
20191023T04-04,464,587,-1,60,0,4
20191023T03-04,480,620,0,60,0,3
20191023T02-04,507,639,0,55,0,3
20191023T01-04,601,649,-1,53,0,3
20191023T00-04,709,673,0,51,0,1
20191022T23-04,799,768,0,49,0,26
20191022T22-04,896,857,0,46,0,35
20191022T21-04,898,873,0,47,0,34
20191022T20-04,898,867,0,44,0,58
20191022T19-04,912,862,0,46,0,64
20191022T18-04,977,852,0,47,0,64
20191022T17-04,973,854,0,45,3,62
20191022T16-04,974,849,0,48,1,65
20191022T15-04,986,849,0,45,3,65
20191022T14-04,1024,838,0,45,3,65
20191022T13-04,1024,753,0,45,3,9
20191022T12-04,1026,709,0,44,2,1
20191022T11-04,999,640,0,45,1,1
20191022T10-04,994,543,0,41,0,1
20191022T09-04,993,544,0,45,1,3
20191022T08-04,957,546,0,41,0,3
20191022T07-04,894,547,0,43,0,3
20191022T06-04,731,547,0,52,0,4
20191022T05-04,733,548,0,57,0,3
20191022T04-04,732,549,0,56,0,3
20191022T03-04,731,551,0,53,0,4
20191022T02-04,784,552,0,56,0,2
20191022T01-04,806,553,0,60,0,3
20191022T00-04,807,556,0,55,0,2
20191021T23-04,901,554,0,56,0,1
20191021T22-04,964,610,0,56,0,8
20191021T21-04,857,606,0,57,0,36
20191021T20-04,785,688,0,56,0,61
20191021T19-04,686,680,0,55,0,63
20191021T18-04,681,651,-1,55,0,63
20191021T17-04,683,643,0,55,3,63
20191021T16-04,741,640,0,50,2,64
20191021T15-04,778,641,0,52,2,66
20191021T14-04,721,669,0,54,5,64
20191021T13-04,684,686,0,55,3,58
20191021T12-04,680,700,0,54,4,2
20191021T11-04,677,682,0,56,3,1
20191021T10-04,625,694,0,56,2,0
20191021T09-04,677,670,0,55,0,2
20191021T08-04,834,627,0,57,0,2
20191021T07-04,792,568,0,56,0,3
20191021T06-04,635,564,0,57,0,3
20191021T05-04,547,565,0,54,0,3
20191021T04-04,497,562,0,57,0,2
20191021T03-04,502,562,-1,56,0,3
20191021T02-04,547,562,0,55,0,3
20191021T01-04,589,573,0,55,0,2
20191020T09-04,669,623,0,50,0,2
20191020T08-04,632,624,0,50,0,3
20191020T07-04,594,623,0,49,0,9
20191020T06-04,573,609,-1,49,0,1
20191020T05-04,624,570,0,52,0,1
20191020T04-04,622,569,0,50,0,2
20191020T03-04,624,571,0,50,0,2
20191020T02-04,622,573,0,47,0,3
20191020T01-04,620,606,0,48,0,4
20191020T00-04,622,623,0,54,0,2
20191019T23-04,622,621,0,53,0,3
20191019T22-04,622,623,0,50,-1,4
20191019T21-04,634,623,0,54,0,30
20191019T20-04,720,625,0,54,0,78
20191019T19-04,748,635,0,55,0,87
20191019T18-04,713,649,0,51,1,87
20191019T17-04,626,652,0,53,0,63
20191019T16-04,621,652,0,53,0,63
20191019T15-04,660,657,0,52,1,62
20191019T14-04,710,659,0,52,0,4
20191019T13-04,712,662,0,51,0,5
20191019T12-04,709,650,0,54,0,0
20191019T11-04,703,619,0,52,1,5
20191019T10-04,660,617,0,53,2,2
20191019T09-04,622,618,0,53,0,4
20191019T08-04,674,617,0,54,0,1
20191019T07-04,615,620,0,53,0,20
20191019T06-04,516,627,0,57,0,2
20191019T05-04,537,585,0,56,0,0
20191019T04-04,572,586,0,55,0,1
20191019T03-04,567,605,-1,55,0,2
20191019T02-04,537,608,0,58,0,1
20191019T01-04,546,598,0,54,0,1
20191019T00-04,632,637,0,53,0,2
20191018T23-04,630,615,0,55,0,19
20191018T22-04,630,642,0,52,0,33
20191018T21-04,630,647,0,56,0,36
20191018T20-04,633,627,0,51,0,93
20191018T19-04,571,611,-1,54,0,86
