,coal,natural gas,other,solar,hydro,wind
20190426T23-07,310,343,7,4,15,391
20190426T22-07,304,360,7,4,15,332
20190426T21-07,297,372,6,4,15,251
20190426T20-07,300,445,6,4,15,269
20190426T19-07,304,474,5,5,15,332
20190426T18-07,304,348,5,59,15,324
20190426T17-07,280,241,5,115,15,395
20190426T16-07,301,203,5,125,15,391
20190426T15-07,300,232,5,134,15,504
20190426T14-07,301,196,5,127,15,548
20190426T13-07,299,174,5,192,15,415
20190426T12-07,282,162,6,203,15,315
20190426T11-07,272,156,6,203,15,297
20190426T10-07,296,170,7,178,15,286
20190426T09-07,292,178,8,146,15,305
20190426T08-07,273,153,9,146,15,281
20190426T07-07,301,156,10,70,15,207
20190426T06-07,309,179,10,4,15,297
20190426T05-07,299,161,10,4,15,333
20190426T04-07,289,151,9,4,13,401
20190426T03-07,288,161,9,4,13,434
20190426T02-07,296,177,10,4,15,432
20190426T01-07,309,201,9,4,15,387
20190426T00-07,310,202,8,4,15,440
20190425T23-07,309,201,8,4,15,362
20190425T22-07,299,237,8,4,15,520
20190425T21-07,289,380,7,4,15,590
20190425T20-07,309,420,7,4,15,499
20190425T19-07,309,353,6,5,15,449
20190425T18-07,309,359,6,46,15,351
20190425T17-07,308,340,6,118,15,224
20190425T16-07,309,268,6,149,15,213
20190425T15-07,307,210,6,179,15,270
20190425T14-07,311,231,6,171,15,289
20190425T13-07,282,202,6,177,15,239
20190425T12-07,248,319,6,181,15,222
20190425T11-07,224,234,7,192,15,237
20190425T10-07,228,216,7,194,15,229
20190425T09-07,293,206,8,174,15,132
20190425T08-07,302,203,9,151,15,145
20190425T07-07,304,194,10,74,15,215
20190425T06-07,304,198,10,4,15,256
20190425T05-07,306,193,9,4,15,261
20190425T04-07,304,168,9,4,15,272
20190425T03-07,305,162,9,4,15,294
20190425T02-07,283,163,9,4,15,329
20190425T01-07,302,173,8,4,15,307
20190425T00-07,285,223,8,4,15,305
20190424T23-07,263,330,8,4,15,325
20190424T22-07,295,329,8,4,15,227
20190424T21-07,308,384,7,4,15,127
20190424T20-07,309,374,7,4,15,113
20190424T19-07,295,314,7,9,15,142
20190424T18-07,256,287,7,66,15,93
20190424T17-07,261,227,7,121,15,67
20190424T16-07,298,173,7,134,15,58
20190424T15-07,309,211,7,162,15,115
20190424T14-07,311,218,7,159,15,69
20190424T13-07,308,174,7,191,15,33
20190424T12-07,299,175,8,193,15,68
20190424T11-07,311,171,8,207,15,113
20190424T10-07,295,172,9,183,15,101
20190424T09-07,258,162,9,174,15,150
20190424T08-07,254,150,10,152,15,138
20190424T07-07,308,147,10,75,15,208
20190424T06-07,308,147,10,4,15,335
20190424T05-07,306,150,10,4,15,317
20190424T04-07,308,195,10,4,15,239
20190424T03-07,307,197,10,4,15,151
20190424T02-07,307,202,10,4,15,54
20190424T01-07,308,200,10,4,15,20
20190424T00-07,306,201,10,4,15,3
20190423T23-07,307,298,10,4,15,14
20190423T22-07,309,376,9,4,15,19
20190423T21-07,309,444,9,4,15,37
20190423T20-07,309,415,9,4,15,116
20190423T19-07,309,415,8,4,15,107
20190423T18-07,310,356,8,37,15,142
20190423T17-07,309,305,8,98,15,249
20190423T16-07,309,237,7,105,15,285
20190423T15-07,310,199,7,115,15,257
20190423T14-07,310,186,7,126,15,294
20190423T13-07,309,228,7,134,15,230
20190423T12-07,312,211,7,111,15,247
20190423T11-07,308,174,7,116,15,300
20190423T10-07,310,149,8,108,15,375
20190423T09-07,306,175,8,97,15,382
20190423T08-07,307,185,9,58,15,356
20190423T07-07,312,198,10,24,15,422
20190423T06-07,309,227,10,4,15,452
20190423T05-07,308,230,10,4,15,420
20190423T04-07,308,211,10,4,15,431
20190423T03-07,307,187,9,4,15,465
20190423T02-07,309,231,1,4,15,300
20190423T01-07,307,236,0,4,15,309
20190423T00-07,307,259,0,4,15,340
20190422T23-07,308,221,7,4,15,223
20190422T22-07,311,215,8,4,15,272
20190422T21-07,296,280,8,4,15,372
20190422T20-07,301,328,8,4,15,527
20190422T19-07,285,304,8,4,15,578
20190422T18-07,282,278,8,15,15,620
20190422T17-07,287,294,7,34,15,596
20190422T16-07,299,297,7,73,15,532
20190422T15-07,304,235,7,90,15,456
20190422T14-07,304,185,7,121,15,459
20190422T13-07,308,160,7,143,15,450
20190422T12-07,309,156,7,137,15,492
20190422T11-07,307,159,8,139,15,521
20190422T10-07,309,230,8,137,15,564
20190422T09-07,311,258,8,121,15,526
20190422T08-07,310,244,9,112,15,420
20190422T07-07,284,262,10,54,15,451
20190422T06-07,263,279,10,4,15,436
20190422T05-07,232,256,9,4,15,414
20190422T04-07,229,188,9,4,15,388
20190422T03-07,220,188,9,4,15,415
20190422T02-07,285,197,8,4,15,249
20190422T01-07,258,203,8,4,15,305
20190422T00-07,268,200,8,4,15,422
20190421T23-07,271,272,8,4,15,403
20190421T22-07,295,304,8,4,15,340
20190421T21-07,301,382,7,4,15,210
20190421T20-07,301,470,7,4,15,112
20190421T19-07,308,385,6,5,15,120
20190421T18-07,304,295,6,60,15,249
20190421T17-07,309,190,6,130,15,389
20190421T16-07,303,167,6,165,15,484
20190421T15-07,303,173,6,183,15,531
20190421T14-07,298,164,6,191,15,544
20190421T13-07,298,162,7,186,15,538
20190421T12-07,298,164,7,185,15,527
20190421T11-07,300,160,8,195,15,543
20190421T10-07,295,157,8,186,15,555
20190421T09-07,299,166,8,170,15,540
20190421T08-07,299,151,9,133,15,497
20190421T07-07,297,159,10,47,15,465
20190421T06-07,273,161,10,4,15,474
20190421T05-07,259,158,9,4,15,530
20190421T04-07,279,155,9,4,15,556
20190421T03-07,285,155,9,4,15,530
20190421T02-07,310,155,9,4,15,455
20190421T01-07,296,190,8,4,15,463
20190421T00-07,270,186,8,4,15,482
20190420T23-07,240,167,8,4,15,548
20190420T22-07,232,273,7,4,15,599
20190420T21-07,193,336,7,4,15,630
20190420T20-07,164,370,7,4,15,604
20190420T19-07,113,304,6,5,15,606
20190420T18-07,43,253,5,53,15,621
20190420T17-07,-25,175,5,110,15,625
20190420T16-07,-25,173,5,124,15,616
20190420T15-07,-25,179,5,122,15,586
20190420T14-07,-25,160,5,150,15,600
20190420T13-07,-25,157,6,151,15,495
20190420T12-07,-25,167,6,154,15,431
20190420T11-07,-24,176,6,170,15,373
20190420T10-07,-23,214,6,174,15,332
20190420T09-07,-24,219,7,166,15,293
20190420T08-07,-24,200,8,145,15,302
20190420T07-07,-24,155,10,67,15,397
20190420T06-07,-24,156,10,4,15,452
20190420T05-07,-24,160,10,4,15,400
20190420T04-07,-24,188,10,4,15,429
20190420T03-07,-24,187,9,4,15,449
20190420T02-07,-24,158,8,4,15,452
20190420T01-07,-24,160,7,4,15,453
20190420T00-07,-25,219,8,4,15,364
20190419T23-07,-25,193,7,4,15,318
20190419T22-07,-25,286,7,4,15,274
20190419T21-07,-25,446,7,4,15,262
20190419T20-07,-20,458,6,4,15,295
20190419T19-07,-17,399,6,7,15,248
20190419T18-07,-20,324,6,78,15,185
20190419T17-07,-23,306,6,154,15,133
20190419T16-07,-25,220,6,180,15,108
20190419T15-07,-24,196,6,194,15,104
20190419T14-07,-24,188,6,207,16,100
20190419T13-07,-24,164,6,209,16,93
20190419T12-07,-25,161,7,209,16,105
20190419T11-07,-24,184,7,207,16,61
20190419T10-07,-24,176,8,199,14,34
20190419T09-07,-24,174,9,182,13,32
20190419T08-07,-25,225,10,155,13,15
20190419T07-07,-25,282,10,66,13,30
20190419T06-07,-25,376,10,4,13,24
20190419T05-07,-25,361,10,4,13,31
20190419T04-07,-25,238,10,4,13,121
20190419T03-07,-27,267,10,4,13,182
20190419T02-07,-27,257,10,4,13,326
20190419T01-07,-21,252,10,4,13,427
20190419T00-07,158,236,10,4,13,519
20190418T23-07,300,262,9,4,13,540
20190418T22-07,273,312,9,4,13,591
20190418T21-07,241,312,8,4,13,588
20190418T20-07,263,428,8,4,13,422
20190418T19-07,276,401,7,7,13,338
20190418T18-07,276,298,7,78,13,403
20190418T17-07,272,177,7,152,13,421
20190418T16-07,273,179,7,174,13,385
20190418T15-07,242,161,7,189,13,351
20190418T14-07,217,157,8,197,13,223
20190418T13-07,238,158,8,194,13,96
20190418T12-07,249,187,8,179,13,17
20190418T11-07,271,233,9,171,13,31
20190418T10-07,272,224,9,160,13,132
20190418T09-07,259,199,9,149,13,275
20190418T08-07,259,199,10,124,12,352
20190418T07-07,279,195,10,49,12,366
20190418T06-07,297,203,10,4,12,344
20190418T05-07,293,211,10,4,12,367
20190418T04-07,288,204,10,4,12,343
20190418T03-07,290,204,10,4,12,309
20190418T02-07,294,203,10,4,12,339
20190418T01-07,298,204,10,4,12,366
20190418T00-07,300,205,10,4,12,409
20190417T23-07,298,202,10,4,12,421
20190417T22-07,285,286,10,4,12,364
20190417T21-07,280,357,9,4,12,315
20190417T20-07,285,460,9,4,12,221
20190417T19-07,298,455,9,5,12,177
20190417T18-07,302,439,9,18,12,120
20190417T17-07,297,412,8,26,12,157
20190417T16-07,294,379,8,29,12,193
20190417T15-07,287,206,9,50,12,289
20190417T14-07,271,190,7,69,12,301
20190417T13-07,217,157,1,101,12,369
20190417T12-07,241,154,0,96,12,419
20190417T11-07,303,197,0,89,11,187
20190417T10-07,302,216,0,95,11,131
20190417T09-07,306,293,0,76,10,159
20190417T08-07,305,334,0,43,10,195
20190417T07-07,256,301,0,13,10,265
20190417T06-07,244,266,4,4,10,506
20190417T05-07,274,247,10,4,10,377
20190417T04-07,304,168,10,4,10,339
20190417T03-07,304,178,10,4,10,136
20190417T02-07,295,155,8,4,10,158
20190417T01-07,308,180,0,4,10,217
20190417T00-07,300,196,0,4,10,317
20190416T23-07,277,246,0,4,10,553
20190416T22-07,298,265,7,4,10,586
20190416T21-07,287,323,9,4,10,590
20190416T20-07,299,350,8,4,10,397
20190416T19-07,296,358,7,4,10,321
20190416T18-07,299,271,7,42,10,507
20190416T17-07,297,176,7,121,10,498
20190416T16-07,305,173,7,131,10,442
20190416T15-07,305,167,7,128,10,478
20190416T14-07,263,177,7,166,82,438
20190416T13-07,267,159,7,195,10,405
20190416T12-07,306,165,8,194,10,351
20190416T11-07,305,189,8,191,10,346
20190416T10-07,302,251,8,177,10,238
20190416T09-07,296,284,8,164,9,334
20190416T08-07,298,288,9,117,8,313
20190416T07-07,305,349,10,49,8,335
20190416T06-07,312,329,10,4,8,435
20190416T05-07,317,322,10,4,8,474
20190416T04-07,317,240,10,4,8,396
20190416T03-07,312,213,10,4,8,400
20190416T02-07,311,233,9,4,8,512
20190416T01-07,311,215,9,4,8,595
20190416T00-07,313,229,9,4,8,589
20190415T23-07,308,275,8,4,8,615
20190415T22-07,285,311,8,4,8,562
20190415T21-07,304,331,7,4,8,510
20190415T20-07,317,481,7,4,8,373
20190415T19-07,312,473,6,4,8,282
20190415T18-07,302,351,6,51,8,325
20190415T17-07,302,186,6,127,8,409
20190415T16-07,303,197,6,164,8,520
20190415T15-07,301,192,6,168,8,561
20190415T14-07,299,168,6,185,8,549
20190415T13-07,309,172,7,192,8,548
20190415T12-07,278,249,7,177,8,526
20190415T11-07,248,301,7,166,8,470
20190415T10-07,251,316,8,158,7,388
20190415T09-07,283,324,9,134,10,246
20190415T08-07,252,327,10,120,10,244
20190415T07-07,283,321,10,57,10,416
20190415T06-07,291,273,10,4,10,468
20190415T05-07,286,274,10,4,10,421
20190415T04-07,307,208,10,4,10,411
20190415T03-07,305,222,10,4,10,376
20190415T02-07,306,218,10,4,10,452
20190415T01-07,306,272,10,4,10,499
20190415T00-07,307,309,9,4,10,517
20190414T23-07,292,278,9,4,10,532
20190414T22-07,306,300,9,4,10,577
20190414T21-07,301,365,8,4,10,517
20190414T20-07,308,411,8,4,10,589
20190414T19-07,307,393,7,5,10,565
20190414T18-07,306,295,7,68,10,652
20190414T17-07,306,189,7,152,10,697
20190414T16-07,273,168,7,177,10,711
20190414T15-07,251,157,7,195,10,706
20190414T14-07,249,157,7,207,10,693
20190414T13-07,246,154,8,207,11,675
20190414T12-07,274,161,8,204,11,553
20190414T11-07,308,202,9,189,11,479
20190414T10-07,307,199,9,192,11,436
20190414T09-07,298,201,9,174,11,395
20190414T08-07,284,241,10,139,14,497
20190414T07-07,291,288,10,56,14,533
20190414T06-07,279,275,10,4,14,513
20190414T05-07,249,252,10,4,14,501
20190414T04-07,285,249,10,4,14,386
20190414T03-07,292,263,10,4,14,269
20190414T02-07,298,263,10,4,14,208
20190414T01-07,297,265,10,4,14,164
20190414T00-07,282,285,10,4,14,121
20190413T23-07,291,266,10,4,14,110
20190413T22-07,306,359,10,4,14,39
20190413T21-07,306,371,9,4,14,57
20190413T20-07,305,369,9,4,14,67
20190413T19-07,308,347,8,4,14,77
20190413T18-07,306,276,8,45,14,97
20190413T17-07,304,263,8,84,14,102
20190413T16-07,307,219,8,96,14,162
20190413T15-07,306,214,8,100,14,155
20190413T14-07,308,192,8,115,14,178
20190413T13-07,305,185,9,134,14,182
20190413T12-07,305,183,9,145,14,175
20190413T11-07,306,195,9,147,14,174
20190413T10-07,304,261,9,134,14,144
20190413T09-07,306,304,10,127,14,157
20190413T08-07,304,333,10,81,14,166
20190413T07-07,288,298,10,21,14,206
20190413T06-07,271,291,10,4,14,231
20190413T05-07,300,300,10,4,14,246
20190413T04-07,252,256,10,4,14,175
20190413T03-07,288,245,10,4,14,172
20190413T02-07,304,246,10,4,14,181
20190413T01-07,257,293,10,4,14,184
20190413T00-07,287,245,10,4,15,190
20190412T23-07,270,257,10,4,15,229
20190412T22-07,285,291,10,4,15,222
20190412T21-07,306,355,10,4,15,202
20190412T20-07,306,375,10,4,15,123
20190412T19-07,268,306,10,4,15,107
20190412T18-07,294,286,10,18,15,84
20190412T17-07,308,227,10,60,15,74
20190412T16-07,308,196,10,83,15,115
20190412T15-07,308,194,10,108,15,115
20190412T14-07,308,204,10,106,15,193
20190412T13-07,308,187,10,132,15,179
20190412T12-07,306,176,10,156,15,141
20190412T11-07,296,170,9,159,15,58
20190412T10-07,284,219,9,153,15,34
20190412T09-07,296,256,10,112,15,27
20190412T08-07,306,288,10,67,15,26
20190412T07-07,306,296,10,17,15,63
20190412T06-07,305,296,10,4,15,72
20190412T05-07,308,245,10,4,15,37
20190412T04-07,305,201,10,4,15,62
20190412T03-07,306,186,10,4,15,79
20190412T02-07,305,171,10,4,15,87
20190412T01-07,300,204,10,4,15,147
20190412T00-07,295,244,10,4,15,218
20190411T23-07,296,266,10,4,15,312
20190411T22-07,280,314,10,4,15,367
20190411T21-07,301,378,9,4,15,471
20190411T20-07,301,376,9,4,15,536
20190411T19-07,280,288,9,4,15,607
20190411T18-07,250,208,8,46,15,689
20190411T17-07,262,174,8,112,15,586
20190411T16-07,300,166,8,143,15,527
20190411T15-07,299,171,8,141,15,504
20190411T14-07,284,131,8,146,15,491
20190411T13-07,306,20,8,148,15,486
20190411T12-07,284,28,8,168,15,501
20190411T11-07,262,94,8,150,15,517
20190411T10-07,272,201,9,143,15,537
20190411T09-07,307,234,9,120,14,529
20190411T08-07,244,224,10,94,14,546
20190411T07-07,209,226,10,41,14,568
20190411T06-07,254,220,10,4,14,618
20190411T05-07,240,196,10,4,14,598
20190411T04-07,228,166,10,4,14,614
20190411T03-07,227,165,10,4,14,630
20190411T02-07,237,157,10,4,14,650
20190411T01-07,255,159,10,4,14,658
20190411T00-07,301,189,9,4,14,591
20190410T23-07,309,216,9,4,14,613
20190410T22-07,288,223,9,4,14,682
20190410T21-07,298,227,9,4,14,710
20190410T20-07,299,350,8,4,14,669
20190410T19-07,303,270,8,4,14,654
20190410T18-07,278,223,8,50,14,465
20190410T17-07,268,178,8,119,14,374
20190410T16-07,268,186,7,152,14,413
20190410T15-07,302,158,7,178,14,534
20190410T14-07,296,155,7,195,14,624
20190410T13-07,307,160,8,188,14,460
20190410T12-07,307,165,8,189,14,405
20190410T11-07,278,157,7,192,14,511
20190410T10-07,287,156,6,175,14,582
20190410T09-07,296,171,6,152,14,598
20190410T08-07,269,169,6,128,14,633
20190410T07-07,277,158,5,41,14,569
20190410T06-07,300,180,5,4,14,544
20190410T05-07,302,203,5,4,14,517
20190410T04-07,300,242,5,4,14,475
20190410T03-07,306,212,5,4,14,533
20190410T02-07,307,201,5,4,14,580
20190410T01-07,298,177,5,4,14,602
20190410T00-07,256,160,5,4,14,549
20190409T23-07,235,158,5,4,14,625
20190409T22-07,274,214,5,4,14,630
20190409T21-07,306,371,4,4,14,597
20190409T20-07,305,358,4,4,14,586
20190409T19-07,282,270,3,4,14,617
20190409T18-07,280,220,0,49,14,637
20190409T17-07,302,186,0,91,14,680
20190409T16-07,305,171,2,124,14,696
20190409T15-07,278,181,0,155,14,695
20190409T14-07,270,188,0,153,14,669
20190409T13-07,234,163,0,172,14,623
20190409T12-07,223,160,6,178,14,535
20190409T11-07,269,193,7,193,14,351
20190409T10-07,270,224,7,184,14,207
20190409T09-07,277,226,8,171,14,112
20190409T08-07,270,244,9,137,14,105
20190409T07-07,284,247,10,42,14,169
20190409T06-07,302,243,10,4,14,174
20190409T05-07,302,218,10,4,14,120
20190409T04-07,303,204,10,4,14,75
20190409T03-07,312,159,9,4,14,62
20190409T02-07,270,183,9,4,14,50
20190409T01-07,283,160,9,4,14,78
20190409T00-07,292,159,8,4,14,145
20190408T23-07,311,156,8,4,14,314
20190408T22-07,340,210,8,4,14,374
20190408T21-07,351,317,7,4,14,381
20190408T20-07,358,372,7,4,14,361
20190408T19-07,449,346,6,4,14,270
20190408T18-07,463,306,6,62,15,347
20190408T17-07,451,289,6,99,15,311
20190408T16-07,444,217,6,169,15,268
20190408T15-07,435,179,6,195,15,278
20190408T14-07,396,211,6,208,15,247
20190408T13-07,397,223,7,210,15,251
20190408T12-07,397,217,7,211,15,227
20190408T11-07,395,176,8,209,15,326
20190408T10-07,395,176,8,201,15,328
20190408T09-07,393,164,9,182,15,325
20190408T08-07,400,181,10,80,14,299
20190408T07-07,423,198,10,36,14,357
20190408T06-07,384,181,10,4,14,384
20190408T05-07,333,157,10,4,14,402
20190408T04-07,320,155,9,4,14,336
20190408T03-07,361,154,9,4,14,277
20190408T02-07,400,193,9,4,14,205
20190408T01-07,448,176,9,4,14,297
20190408T00-07,419,179,8,4,14,320
20190407T23-07,396,207,8,4,14,360
20190407T22-07,460,221,9,4,14,329
20190407T21-07,479,296,8,4,14,285
20190407T20-07,493,393,7,4,14,178
20190407T19-07,485,413,7,4,14,77
20190407T18-07,489,333,7,37,14,109
20190407T17-07,445,268,7,126,14,83
20190407T16-07,408,250,7,179,14,50
20190407T15-07,392,224,7,197,14,44
20190407T14-07,391,200,7,207,14,99
20190407T13-07,389,194,8,208,14,176
20190407T12-07,388,188,8,210,14,248
20190407T11-07,375,173,8,207,14,296
20190407T10-07,370,166,9,199,14,418
20190407T09-07,359,165,9,182,14,449
20190407T08-07,372,166,10,145,14,472
20190407T07-07,367,155,10,43,14,568
20190407T06-07,390,165,10,4,14,550
20190407T05-07,392,170,10,4,14,519
20190407T04-07,395,201,10,4,14,517
20190407T03-07,389,201,10,4,14,506
20190407T02-07,392,198,10,4,14,481
20190407T01-07,417,180,9,4,14,412
20190407T00-07,422,169,10,4,14,454
20190406T23-07,413,203,9,4,14,494
20190406T22-07,401,269,9,4,14,445
20190406T21-07,415,292,9,4,14,475
20190406T20-07,419,256,8,4,14,494
20190406T19-07,367,240,8,4,14,505
20190406T18-07,358,184,8,44,14,483
20190406T17-07,386,183,8,100,14,382
20190406T16-07,417,200,8,113,14,309
20190406T15-07,404,198,8,155,14,284
20190406T14-07,396,229,8,162,14,240
20190406T13-07,403,228,8,174,14,204
20190406T12-07,397,271,9,187,14,198
20190406T11-07,398,254,9,197,14,212
20190406T10-07,386,236,9,187,14,362
20190406T09-07,386,228,9,176,14,345
20190406T08-07,389,247,10,128,14,272
20190406T07-07,416,254,10,34,14,315
20190406T06-07,445,243,10,4,14,320
20190406T05-07,449,221,10,4,14,429
20190406T04-07,446,216,10,4,14,402
20190406T03-07,445,224,10,4,14,389
20190406T02-07,443,241,10,4,14,438
20190406T01-07,449,256,10,4,14,414
20190406T00-07,449,267,10,4,14,370
20190405T23-07,453,301,10,4,14,316
20190405T22-07,453,301,10,4,14,324
20190405T21-07,465,323,9,4,14,256
20190405T20-07,466,356,8,4,14,181
20190405T19-07,438,320,8,4,14,297
20190405T18-07,444,261,8,22,14,349
20190405T17-07,462,208,8,60,14,433
20190405T16-07,435,192,7,80,14,490
20190405T15-07,438,159,8,116,14,504
20190405T14-07,475,176,8,162,14,384
20190405T13-07,477,191,8,158,14,300
20190405T12-07,453,198,7,168,14,157
20190405T11-07,459,267,8,136,14,38
20190405T10-07,467,279,8,127,14,46
20190405T09-07,472,347,9,107,14,77
20190405T08-07,455,355,9,50,14,35
20190405T07-07,459,319,9,12,14,71
20190405T06-07,454,309,9,4,14,161
20190405T05-07,447,265,10,4,14,262
20190405T04-07,449,245,9,4,14,295
20190405T03-07,443,226,9,4,14,294
20190405T02-07,442,226,9,4,14,266
20190405T01-07,437,233,9,4,14,260
20190405T00-07,432,227,9,4,14,207
20190404T23-07,448,227,8,4,14,256
20190404T22-07,476,254,8,4,14,293
20190404T21-07,481,277,8,4,14,233
20190404T20-07,479,299,8,4,14,202
20190404T19-07,457,303,8,4,14,190
20190404T18-07,469,272,8,22,14,217
20190404T17-07,466,241,8,59,14,217
20190404T16-07,454,197,7,106,14,172
20190404T15-07,438,166,8,158,14,160
20190404T14-07,449,188,8,164,14,96
20190404T13-07,448,194,8,173,14,72
20190404T12-07,444,180,8,191,14,40
20190404T11-07,435,162,8,196,14,91
20190404T10-07,444,168,9,190,14,130
20190404T09-07,440,211,9,175,14,119
20190404T08-07,441,225,10,137,14,111
20190404T07-07,458,245,10,37,14,204
20190404T06-07,453,259,10,4,14,192
20190404T05-07,473,260,10,4,14,313
20190404T04-07,491,275,10,4,14,313
20190404T03-07,488,263,10,4,14,286
20190404T02-07,485,295,10,4,14,277
20190404T01-07,465,236,10,4,14,332
20190404T00-07,437,214,10,4,14,375
20190403T23-07,459,219,9,4,14,365
20190403T22-07,534,261,9,4,14,464
20190403T21-07,489,360,9,4,14,438
20190403T20-07,486,371,8,4,14,468
20190403T19-07,462,352,8,4,14,567
20190403T18-07,432,295,7,40,14,608
20190403T17-07,434,187,7,96,14,551
20190403T16-07,442,202,7,109,14,660
20190403T15-07,440,194,7,144,14,621
20190403T14-07,440,192,7,137,14,639
20190403T13-07,403,160,7,141,14,623
20190403T12-07,417,176,7,123,14,562
20190403T11-07,444,223,8,143,14,418
20190403T10-07,439,224,8,161,14,390
20190403T09-07,439,239,9,119,14,289
20190403T08-07,445,253,9,103,14,138
20190403T07-07,489,271,10,27,14,183
20190403T06-07,492,241,10,4,14,186
20190403T05-07,484,225,10,4,14,150
20190403T04-07,483,196,9,4,14,180
20190403T03-07,460,189,9,4,14,199
20190403T02-07,460,189,9,4,14,247
20190403T01-07,486,185,9,4,13,294
20190403T00-07,490,189,9,4,14,225
20190402T23-07,476,214,9,4,14,301
20190402T22-07,471,217,8,4,14,268
20190402T21-07,492,349,8,4,14,196
20190402T20-07,496,397,7,4,14,178
20190402T19-07,438,397,7,4,14,174
20190402T18-07,465,312,7,33,14,189
20190402T17-07,454,218,6,111,14,220
20190402T16-07,465,219,6,140,14,211
20190402T15-07,442,196,7,141,14,223
20190402T14-07,438,200,7,173,14,214
20190402T13-07,441,264,7,179,14,180
20190402T12-07,443,291,7,176,14,178
20190402T11-07,424,207,8,168,16,193
20190402T10-07,451,161,8,142,13,157
20190402T09-07,479,197,9,121,13,155
20190402T08-07,475,268,10,88,13,191
20190402T07-07,500,312,10,23,13,263
20190402T06-07,503,302,10,4,13,312
20190402T05-07,495,277,10,4,13,322
20190402T04-07,492,229,10,4,13,404
20190402T03-07,452,169,10,4,13,395
20190402T02-07,450,158,10,4,13,367
20190402T01-07,495,169,10,4,13,304
20190402T00-07,475,222,10,4,13,298
20190401T23-07,480,203,10,4,13,294
20190401T22-07,484,229,9,4,13,371
20190401T21-07,488,312,8,4,13,456
20190401T20-07,442,354,8,4,13,433
20190401T19-07,405,306,8,4,13,447
20190401T18-07,386,299,8,47,13,453
20190401T17-07,435,240,8,119,13,334
20190401T16-07,432,133,8,166,13,299
20190401T15-07,432,92,8,191,13,269
20190401T14-07,435,89,8,206,13,293
20190401T13-07,436,117,8,208,13,306
20190401T12-07,440,115,9,203,13,255
20190401T11-07,432,139,9,196,13,284
20190401T10-07,428,128,9,165,13,247
20190401T09-07,426,111,10,141,13,305
20190401T08-07,477,212,10,88,13,213
20190401T07-07,486,208,10,15,13,137
20190401T06-07,480,221,10,4,13,100
20190401T05-07,446,175,10,4,13,67
20190401T04-07,433,178,10,4,13,44
20190401T03-07,433,179,10,4,13,13
20190401T02-07,442,184,10,4,13,15
20190401T01-07,398,232,9,4,13,11
20190401T00-07,423,187,10,4,13,25
20190331T23-07,431,168,10,4,13,44
20190331T22-07,443,192,10,4,13,85
20190331T21-07,435,205,10,4,13,118
20190331T20-07,433,183,9,4,13,186
20190331T19-07,437,181,8,4,13,159
20190331T18-07,413,181,8,17,13,146
20190331T17-07,376,175,8,44,13,280
20190331T16-07,348,154,8,57,13,298
20190331T15-07,416,91,9,80,13,293
20190331T14-07,423,84,9,108,13,285
20190331T13-07,429,105,9,94,13,299
20190331T12-07,421,130,9,114,13,289
20190331T11-07,418,174,9,122,13,277
20190331T10-07,423,266,9,105,13,265
20190331T09-07,450,297,10,89,13,263
20190331T08-07,441,206,10,57,13,244
20190331T07-07,447,189,10,14,13,250
20190331T06-07,439,177,10,4,13,257
20190331T05-07,446,142,10,4,13,284
20190331T04-07,451,112,10,4,13,256
20190331T03-07,445,116,10,4,13,276
20190331T02-07,443,99,10,4,13,301
20190331T01-07,442,113,9,4,13,334
20190331T00-07,460,134,9,4,13,390
20190330T23-07,475,100,9,4,13,444
20190330T22-07,435,121,9,4,13,515
20190330T21-07,418,170,8,4,13,534
20190330T20-07,439,200,8,5,13,501
20190330T19-07,436,212,8,5,13,416
20190330T18-07,435,176,8,54,13,380
20190330T17-07,437,166,8,135,13,361
20190330T16-07,433,103,8,158,13,388
20190330T15-07,428,78,7,176,13,436
20190330T14-07,406,76,8,182,13,481
20190330T13-07,410,74,8,194,13,451
20190330T12-07,409,80,8,194,13,445
20190330T11-07,419,105,8,187,13,468
20190330T10-07,394,150,9,180,13,505
20190330T09-07,428,152,10,159,13,475
20190330T08-07,426,155,10,121,13,455
20190330T07-07,437,152,10,25,13,409
20190330T06-07,446,121,10,4,13,355
20190330T05-07,468,94,10,4,13,304
20190330T04-07,461,91,10,4,13,273
20190330T03-07,469,104,10,4,13,257
20190330T02-07,634,89,10,4,13,188
20190330T01-07,694,73,10,4,13,270
20190330T00-07,697,74,10,4,13,392
20190329T23-07,762,72,9,4,13,540
20190329T22-07,884,110,9,4,13,641
20190329T21-07,888,146,9,4,13,700
20190329T20-07,893,201,8,4,13,707
20190329T19-07,881,181,8,4,13,703
20190329T18-07,857,136,7,52,13,715
20190329T17-07,848,116,7,145,13,705
20190329T16-07,850,78,7,180,13,709
20190329T15-07,853,81,7,199,13,706
20190329T14-07,855,85,7,209,13,697
20190329T13-07,839,82,7,210,13,717
20190329T12-07,824,78,8,211,13,686
20190329T11-07,851,73,8,209,13,655
20190329T10-07,932,118,8,200,13,513
20190329T09-07,945,138,9,179,13,440
20190329T08-07,940,199,9,124,13,408
20190329T07-07,955,181,10,25,13,415
20190329T06-07,973,174,10,4,13,434
20190329T05-07,942,123,10,4,13,455
20190329T04-07,926,81,9,4,13,484
20190329T03-07,919,83,10,4,13,440
20190329T02-07,848,84,10,4,13,501
20190329T01-07,748,75,9,4,13,439
20190328T00-07,837,86,9,4,10,476
