,coal,natural gas,nuclear,other,solar,hydro
20190704T00-04,774,1763,984,0,0,11
20190703T23-04,777,2149,983,0,0,16
20190703T22-04,770,2297,982,0,0,142
20190703T21-04,879,2231,983,0,2,232
20190703T20-04,1001,2252,983,0,73,292
20190703T19-04,1118,2292,982,0,191,278
20190703T18-04,1191,2306,980,0,167,316
20190703T17-04,1111,2291,984,0,230,402
20190703T16-04,1094,2270,982,0,254,396
20190703T15-04,1092,2281,983,0,220,345
20190703T14-04,1089,2263,982,0,259,189
20190703T13-04,996,2238,982,0,263,82
20190703T12-04,915,2198,983,0,251,25
20190703T11-04,863,2004,986,0,219,12
20190703T10-04,780,1868,982,0,186,14
20190703T09-04,773,1810,986,0,150,15
20190703T08-04,769,1817,982,0,51,15
20190703T07-04,775,1797,984,0,4,15
20190703T06-04,772,1793,987,0,0,17
20190703T05-04,770,1762,982,0,0,18
20190703T04-04,766,1775,985,0,0,17
20190703T03-04,771,1802,985,0,0,18
20190703T02-04,772,1815,986,0,0,18
20190703T01-04,764,1831,981,0,0,19
20190703T00-04,771,1973,987,0,0,18
20190702T23-04,949,2222,983,0,0,20
20190702T22-04,1047,2313,984,0,0,77
20190702T21-04,1048,2312,984,0,7,170
20190702T20-04,1045,2308,984,0,56,346
20190702T19-04,1041,2305,983,0,145,398
20190702T18-04,1041,2310,983,0,201,414
20190702T17-04,1043,2314,982,0,225,374
20190702T16-04,1054,2311,982,0,228,301
20190702T15-04,1141,2311,984,0,232,171
20190702T14-04,1161,2318,982,0,240,120
20190702T13-04,1094,2252,987,0,241,144
20190702T12-04,984,2114,983,0,270,124
20190702T11-04,851,2046,984,0,258,45
20190702T10-04,776,1977,984,0,236,16
20190702T09-04,776,1867,984,0,178,16
20190702T08-04,776,1759,987,0,58,17
20190702T07-04,774,1769,985,0,3,17
20190702T06-04,777,1771,982,0,0,18
20190702T05-04,770,1762,984,0,0,18
20190702T04-04,769,1748,987,0,0,20
20190702T03-04,766,1697,984,0,0,21
20190702T02-04,760,1705,984,0,0,19
20190702T01-04,767,1725,983,0,0,18
20190702T00-04,773,1993,984,0,0,20
20190701T23-04,824,2208,982,0,0,35
20190701T22-04,908,2214,985,0,0,237
20190701T21-04,913,2249,985,0,5,335
20190701T20-04,1089,2232,983,0,57,316
20190701T19-04,1100,2316,983,0,163,314
20190701T18-04,1064,2316,983,0,220,369
20190701T17-04,1051,2245,984,0,244,435
20190701T16-04,1054,2286,981,0,239,339
20190701T15-04,1036,2295,981,0,250,256
20190701T14-04,978,2288,984,0,276,162
20190701T13-04,881,2262,984,0,293,71
20190701T12-04,822,2157,984,0,287,29
20190701T11-04,780,1954,987,0,285,12
20190701T10-04,776,1663,985,0,270,13
20190701T09-04,778,1439,985,0,220,13
20190701T08-04,779,1427,986,0,89,14
20190701T07-04,781,1543,986,0,4,15
20190701T06-04,780,1529,985,0,0,16
20190701T05-04,776,1538,985,0,0,17
20190701T04-04,773,1565,985,0,0,19
20190701T03-04,774,1653,985,0,0,22
20190701T02-04,774,1647,984,0,0,21
20190701T01-04,778,1660,986,0,0,23
20190701T00-04,777,1783,985,0,0,22
20190630T23-04,779,2039,984,0,0,23
20190630T22-04,779,2183,983,0,0,137
20190630T21-04,771,2175,983,0,5,218
20190630T20-04,779,2166,985,0,76,273
20190630T19-04,775,2156,983,0,202,300
20190630T18-04,778,2157,984,0,251,317
20190630T17-04,773,2131,984,0,257,309
20190630T16-04,780,2080,984,0,255,224
20190630T15-04,778,2079,985,0,257,119
20190630T14-04,781,2029,984,0,263,34
20190630T13-04,775,1873,985,0,261,20
20190630T12-04,782,1653,987,0,281,19
20190630T11-04,782,1424,985,0,273,19
20190630T10-04,777,1286,986,0,260,21
20190630T09-04,780,1244,986,0,208,20
20190630T08-04,781,1242,986,0,82,20
20190630T07-04,781,1267,986,0,5,22
20190630T06-04,782,1342,989,0,0,21
20190630T05-04,778,1346,985,0,0,21
20190630T04-04,773,1426,985,0,0,21
20190630T03-04,773,1603,985,0,0,22
20190630T02-04,779,1630,985,0,0,21
20190630T01-04,780,1529,985,0,0,21
20190630T00-04,779,1636,985,0,0,21
20190629T23-04,775,1650,984,0,0,144
20190629T22-04,773,1710,984,0,0,292
20190629T21-04,779,1794,983,0,0,306
20190629T20-04,774,1841,984,0,31,359
20190629T19-04,777,1865,986,0,92,305
20190629T18-04,771,1914,984,0,169,410
20190629T17-04,773,1847,982,0,228,397
20190629T16-04,781,1838,985,0,239,345
20190629T15-04,773,1844,984,0,228,219
20190629T14-04,776,1825,987,0,255,119
20190629T13-04,775,1805,986,0,253,61
20190629T12-04,779,1703,984,0,237,15
20190629T11-04,776,1493,987,0,237,13
20190629T10-04,780,1510,986,0,245,15
20190629T09-04,778,1510,987,0,180,14
20190629T08-04,779,1461,987,0,75,15
20190629T07-04,781,1407,986,0,8,15
20190629T06-04,780,1434,986,0,0,14
20190629T05-04,781,1384,985,0,0,17
20190629T04-04,773,1382,988,0,0,15
20190629T03-04,776,1423,984,0,0,18
20190629T02-04,779,1448,986,0,0,16
20190629T01-04,780,1452,984,0,0,17
20190629T00-04,778,1546,985,0,0,17
20190628T23-04,781,1952,984,0,0,16
20190628T22-04,778,2102,983,0,0,147
20190628T21-04,776,2115,985,0,4,267
20190628T20-04,780,2118,983,0,67,365
20190628T19-04,846,2121,984,0,132,373
20190628T18-04,870,2140,983,0,162,377
20190628T17-04,872,2133,984,0,201,372
20190628T16-04,874,2162,985,0,196,302
20190628T15-04,874,2189,983,0,209,236
20190628T14-04,873,2137,983,0,217,150
20190628T13-04,783,2173,984,0,228,55
20190628T12-04,777,2042,985,0,252,15
20190628T11-04,779,1787,985,0,269,17
20190628T10-04,782,1553,987,0,261,14
20190628T09-04,777,1396,986,0,208,16
20190628T08-04,784,1471,986,0,76,16
20190628T07-04,781,1443,987,0,9,14
20190628T06-04,781,1478,988,0,0,16
20190628T05-04,780,1431,986,0,0,15
20190628T04-04,774,1446,986,0,0,16
20190628T03-04,775,1480,985,0,0,19
20190628T02-04,778,1487,987,0,0,19
20190628T01-04,778,1491,985,0,0,20
20190628T00-04,778,1484,985,0,0,73
20190627T23-04,780,1687,986,0,0,289
20190627T22-04,778,2031,985,0,0,332
20190627T21-04,774,2103,982,0,2,374
20190627T20-04,779,2192,986,0,74,373
20190627T19-04,773,2289,986,0,135,378
20190627T18-04,774,2271,984,0,186,379
20190627T17-04,775,2276,985,0,236,355
20190627T16-04,776,2284,982,0,277,305
20190627T15-04,774,2270,985,0,270,277
20190627T14-04,774,2271,983,0,268,164
20190627T13-04,778,2200,984,0,284,80
20190627T12-04,773,2041,986,0,266,13
20190627T11-04,776,1858,986,0,238,14
20190627T10-04,779,1534,986,0,205,14
20190627T09-04,781,1393,986,0,146,13
20190627T08-04,770,1371,987,0,59,16
20190627T07-04,773,1532,987,0,3,18
20190627T06-04,770,1359,987,0,0,16
20190627T05-04,770,1249,987,0,0,19
20190627T04-04,768,1232,986,0,0,19
20190627T03-04,770,1209,986,0,0,18
20190627T02-04,761,1274,985,0,0,15
20190627T01-04,771,1382,985,0,0,16
20190627T00-04,781,1562,984,0,0,18
20190626T23-04,831,1818,986,0,0,18
20190626T22-04,864,1989,983,0,0,93
20190626T21-04,861,2019,984,0,7,211
20190626T20-04,901,1990,984,0,42,231
20190626T19-04,963,1975,983,0,73,282
20190626T18-04,991,2019,984,0,135,227
20190626T17-04,986,2028,983,0,175,241
20190626T16-04,989,2022,984,0,204,214
20190626T15-04,953,2049,983,0,213,169
20190626T14-04,937,2005,986,0,201,145
20190626T13-04,924,1923,984,0,214,68
20190626T12-04,860,1877,986,0,234,15
20190626T11-04,835,1660,984,0,207,13
20190626T10-04,835,1454,986,0,237,14
20190626T09-04,826,1465,985,0,229,12
20190626T08-04,781,1620,987,0,100,12
20190626T07-04,760,1594,987,0,9,12
20190626T06-04,759,1565,985,0,0,12
20190626T05-04,714,1514,985,0,0,11
20190626T04-04,656,1532,984,0,0,13
20190626T03-04,613,1492,985,0,0,13
20190626T02-04,615,1451,984,0,0,14
20190626T01-04,617,1498,984,0,0,13
20190626T00-04,617,1727,985,0,0,14
20190625T23-04,617,2051,984,0,0,142
20190625T22-04,606,2151,982,0,0,332
20190625T21-04,696,2201,984,0,2,336
20190625T20-04,881,2225,984,0,76,275
20190625T19-04,889,2307,982,0,160,279
20190625T18-04,891,2344,983,0,213,295
20190625T17-04,897,2349,983,0,271,271
20190625T16-04,892,2337,985,0,278,268
20190625T15-04,847,2344,984,0,290,222
20190625T14-04,793,2318,985,0,290,165
20190625T13-04,707,2292,984,0,290,94
20190625T12-04,747,2107,987,0,288,13
20190625T11-04,707,1862,986,0,289,12
20190625T10-04,693,1624,986,0,261,11
20190625T09-04,682,1579,987,0,229,12
20190625T08-04,686,1672,987,0,104,11
20190625T07-04,685,1649,986,0,6,11
20190625T06-04,681,1509,988,0,0,12
20190625T05-04,698,1448,987,0,0,12
20190625T04-04,717,1467,985,0,0,11
20190625T03-04,742,1493,985,0,0,12
20190625T02-04,772,1497,986,0,0,13
20190625T01-04,782,1607,984,0,0,12
20190625T00-04,809,1749,985,0,0,15
20190624T23-04,785,2080,987,0,0,17
20190624T22-04,836,2206,987,0,0,171
20190624T21-04,873,2189,986,0,0,302
20190624T20-04,908,2239,987,0,69,301
20190624T19-04,927,2221,986,0,191,299
20190624T18-04,931,2225,985,0,256,297
20190624T17-04,946,2243,985,0,271,298
20190624T16-04,950,2256,986,0,270,229
20190624T15-04,904,2251,985,0,270,194
20190624T14-04,807,2267,987,0,274,119
20190624T13-04,669,2277,986,0,280,27
20190624T12-04,637,2099,988,0,289,12
20190624T11-04,629,1811,986,0,248,11
20190624T10-04,606,1698,985,0,250,11
20190624T09-04,610,1513,988,0,192,11
20190624T08-04,610,1443,987,0,82,10
20190624T07-04,607,1328,986,0,7,10
20190624T06-04,620,1258,986,0,0,12
20190624T05-04,608,1228,988,0,0,14
20190624T04-04,603,1251,986,0,0,21
20190624T03-04,605,1282,985,0,0,21
20190624T02-04,607,1354,985,0,0,22
20190624T01-04,610,1407,986,0,0,22
20190624T00-04,609,1564,987,0,0,23
20190623T23-04,605,1763,987,0,0,24
20190623T22-04,622,1984,985,0,0,44
20190623T21-04,620,2034,985,0,1,103
20190623T20-04,623,2065,986,0,10,203
20190623T19-04,617,2042,986,0,102,272
20190623T18-04,623,2011,985,0,190,234
20190623T17-04,622,2007,984,0,239,177
20190623T16-04,625,1958,985,0,248,154
20190623T15-04,624,1906,985,0,242,68
20190623T14-04,622,1834,986,0,223,12
20190623T13-04,616,1665,985,0,202,12
20190623T12-04,613,1453,988,0,219,12
20190623T11-04,617,1254,988,0,223,10
20190623T10-04,617,1199,986,0,187,11
20190623T09-04,617,1269,987,0,114,11
20190623T08-04,616,1311,987,0,53,11
20190623T07-04,614,1278,987,0,8,12
20190623T06-04,618,1328,988,0,0,12
20190623T05-04,610,1367,987,0,0,11
20190623T04-04,574,1436,986,0,0,12
20190623T03-04,575,1396,985,0,0,13
20190623T02-04,577,1366,987,0,0,13
20190623T01-04,578,1413,985,0,0,13
20190623T00-04,577,1490,985,0,0,12
20190622T23-04,582,1597,985,0,0,13
20190622T22-04,576,1774,984,0,0,11
20190622T21-04,580,1825,984,0,1,27
20190622T20-04,575,1850,984,0,5,166
20190622T19-04,575,2080,985,0,14,259
20190622T18-04,649,2239,982,0,69,387
20190622T17-04,588,2133,985,0,131,539
20190622T16-04,554,1995,985,0,257,493
20190622T15-04,559,1936,986,0,283,350
20190622T14-04,561,1901,985,0,281,148
20190622T13-04,558,1810,987,0,275,75
20190622T12-04,560,1614,987,0,237,13
20190622T11-04,560,1533,988,0,192,14
20190622T10-04,563,1446,985,0,188,13
20190622T09-04,559,1403,987,0,117,16
20190622T08-04,562,1328,987,0,21,13
20190622T07-04,560,1332,987,0,0,13
20190622T06-04,564,1341,986,0,0,16
20190622T05-04,561,1427,987,0,0,15
20190622T04-04,556,1560,985,0,0,15
20190622T03-04,558,1651,985,0,0,15
20190622T02-04,561,1684,986,0,0,14
20190622T01-04,562,1745,983,0,0,15
20190622T00-04,561,1801,969,0,0,15
20190621T23-04,560,2018,983,0,0,92
20190621T22-04,559,2190,986,0,0,195
20190621T21-04,574,2214,985,0,4,287
20190621T20-04,613,2224,983,0,84,370
20190621T19-04,612,2220,985,0,217,363
20190621T18-04,612,2228,983,0,266,366
20190621T17-04,617,2171,983,0,280,368
20190621T16-04,614,2136,983,0,292,329
20190621T15-04,617,2121,986,0,287,238
20190621T14-04,597,2129,986,0,280,111
20190621T13-04,559,2085,986,0,265,39
20190621T12-04,566,1981,986,0,245,14
20190621T11-04,564,1813,987,0,256,12
20190621T10-04,563,1594,988,0,247,15
20190621T09-04,563,1558,984,0,202,13
20190621T08-04,563,1557,989,0,87,12
20190621T07-04,563,1590,988,0,6,14
20190621T06-04,560,1574,986,0,0,14
20190621T05-04,558,1535,988,0,0,17
20190621T04-04,560,1534,987,0,0,21
20190621T03-04,557,1569,987,0,0,26
20190621T02-04,564,1610,986,0,0,26
20190621T01-04,562,1643,987,0,0,25
20190621T00-04,564,1705,987,0,0,26
20190620T23-04,560,1777,988,0,0,16
20190620T22-04,559,1958,985,0,0,17
20190620T21-04,577,1892,987,0,3,129
20190620T20-04,612,1918,989,0,34,285
20190620T19-04,616,1984,985,0,60,272
20190620T18-04,610,2056,987,0,138,186
20190620T17-04,699,2161,987,0,155,257
20190620T16-04,720,2259,984,0,195,379
20190620T15-04,717,2275,989,0,208,311
20190620T14-04,716,2233,985,0,223,206
20190620T13-04,680,2238,986,0,222,98
20190620T12-04,615,2130,986,0,211,63
20190620T11-04,614,1971,988,0,192,14
20190620T10-04,612,1770,987,0,167,16
20190620T09-04,583,1630,987,0,134,14
20190620T08-04,565,1652,987,0,55,14
20190620T07-04,563,1728,987,0,5,15
20190620T06-04,562,1720,988,0,0,19
20190620T05-04,561,1699,986,0,0,17
20190620T04-04,558,1662,988,0,0,20
20190620T03-04,557,1666,988,0,0,22
20190620T02-04,562,1608,988,0,0,24
20190620T01-04,561,1666,986,0,0,25
20190620T00-04,671,1630,987,0,0,25
20190619T23-04,670,1845,987,0,0,70
20190619T22-04,710,1975,987,0,0,130
20190619T21-04,752,1977,986,0,3,156
20190619T20-04,764,1916,987,0,77,203
20190619T19-04,916,1871,986,0,150,200
20190619T18-04,991,1945,987,0,105,177
20190619T17-04,991,1957,986,0,82,187
20190619T16-04,992,1899,987,0,149,125
20190619T15-04,986,1902,985,0,197,71
20190619T14-04,989,1763,988,0,207,79
20190619T13-04,902,1706,986,0,189,86
20190619T12-04,738,1689,986,0,176,87
20190619T11-04,671,1594,988,0,181,16
20190619T10-04,674,1417,986,0,161,16
20190619T09-04,675,1382,986,0,100,15
20190619T08-04,671,1419,989,0,25,16
20190619T07-04,672,1431,987,0,1,15
20190619T06-04,676,1344,986,0,0,16
20190619T05-04,671,1377,987,1,0,21
20190619T04-04,667,1461,987,0,0,21
20190619T03-04,668,1582,987,0,0,24
20190619T02-04,672,1665,987,0,0,24
20190619T01-04,669,1747,986,0,0,24
20190619T00-04,718,1819,984,0,0,25
20190618T23-04,830,1783,987,0,0,25
20190618T22-04,984,1889,986,0,0,26
20190618T21-04,1021,1918,985,0,0,99
20190618T20-04,1019,1912,988,0,25,199
20190618T19-04,1015,1891,984,0,96,248
20190618T18-04,1015,1828,988,0,159,369
20190618T17-04,1016,1911,985,0,160,322
20190618T16-04,1019,1895,987,0,210,233
20190618T15-04,1020,1888,986,0,212,227
20190618T14-04,1017,1889,987,0,182,149
20190618T13-04,960,1861,987,0,223,85
20190618T12-04,939,1755,988,0,194,58
20190618T11-04,823,1738,987,0,193,13
20190618T10-04,702,1654,989,0,183,15
20190618T09-04,673,1597,987,0,178,15
20190618T08-04,673,1597,987,0,73,15
20190618T07-04,675,1610,988,0,10,17
20190618T06-04,676,1561,989,0,0,19
20190618T05-04,675,1539,986,0,0,22
20190618T04-04,663,1591,989,0,0,23
20190618T03-04,712,1609,987,0,0,25
20190618T02-04,791,1617,987,0,0,25
20190618T01-04,792,1788,989,0,0,26
20190618T00-04,1026,1764,983,0,0,27
20190617T23-04,1095,1855,989,0,0,27
20190617T22-04,1094,1852,986,0,0,219
20190617T21-04,1098,1867,988,0,1,368
20190617T20-04,1094,1925,985,0,73,364
20190617T19-04,1100,1942,988,0,199,361
20190617T18-04,1104,1980,987,0,240,355
20190617T17-04,1105,1997,987,0,230,346
20190617T16-04,1101,2011,987,0,220,299
20190617T15-04,1099,1986,987,0,222,238
20190617T14-04,1103,1936,989,0,224,214
20190617T13-04,1105,1892,988,0,242,83
20190617T12-04,1017,1840,988,0,240,62
20190617T11-04,861,1797,988,0,258,13
20190617T10-04,695,1675,987,0,253,13
20190617T09-04,673,1564,988,0,214,12
20190617T08-04,670,1564,989,0,88,13
20190617T07-04,674,1560,989,0,5,12
20190617T06-04,672,1488,988,0,0,12
20190617T05-04,669,1526,988,0,0,14
20190617T04-04,658,1567,988,0,0,12
20190617T03-04,666,1621,988,0,0,13
20190617T02-04,765,1634,988,0,0,17
20190617T01-04,847,1693,986,0,0,17
20190617T00-04,951,1714,989,0,0,17
20190616T23-04,980,1823,990,0,0,22
20190616T22-04,937,1899,986,0,0,93
20190616T21-04,923,1890,988,0,0,163
20190616T20-04,925,1838,987,0,71,297
20190616T19-04,921,1734,988,0,162,406
20190616T18-04,924,1674,985,0,197,483
20190616T17-04,909,1690,989,0,223,374
20190616T16-04,845,1702,988,0,225,375
20190616T15-04,839,1634,988,0,243,304
20190616T14-04,850,1666,986,0,223,227
20190616T13-04,842,1642,988,0,226,68
20190616T12-04,804,1522,988,0,243,22
20190616T11-04,722,1361,990,0,267,21
20190616T10-04,653,1241,987,0,256,20
20190616T09-04,648,1217,989,0,190,23
20190616T08-04,689,1213,989,0,70,22
20190616T07-04,635,1117,990,0,3,23
20190616T06-04,619,1212,988,0,0,22
20190616T05-04,615,1162,989,0,0,23
20190616T04-04,626,1186,988,0,0,23
20190616T03-04,667,1174,989,0,0,24
20190616T02-04,674,1150,988,0,0,22
20190616T01-04,671,1173,988,0,0,22
20190616T00-04,702,1175,989,0,0,21
20190615T23-04,841,1295,988,0,0,107
20190615T22-04,850,1428,988,0,0,181
20190615T21-04,848,1495,986,0,5,191
20190615T20-04,849,1487,989,0,60,310
20190615T19-04,851,1408,987,0,170,400
20190615T18-04,846,1341,986,0,233,392
20190615T17-04,851,1302,988,0,253,343
20190615T16-04,794,1288,987,0,275,329
20190615T15-04,770,1232,988,0,274,268
20190615T14-04,775,1242,987,0,280,97
20190615T13-04,758,1176,988,0,275,28
20190615T12-04,678,1111,989,0,284,29
20190615T11-04,675,986,988,0,281,27
20190615T10-04,676,858,989,0,272,28
20190615T09-04,677,836,990,0,217,27
20190615T08-04,676,876,988,0,79,29
20190615T07-04,678,837,989,0,8,28
20190615T06-04,676,931,990,0,0,30
20190615T05-04,671,936,987,0,0,29
20190615T04-04,672,947,989,0,0,30
20190615T03-04,671,1001,989,0,0,29
20190615T02-04,673,980,986,0,0,30
20190615T01-04,674,999,987,0,0,24
20190615T00-04,671,1065,988,0,0,26
20190614T23-04,686,1145,988,0,0,26
20190614T22-04,822,1217,986,0,0,26
20190614T21-04,853,1239,988,0,3,53
20190614T20-04,796,1239,988,0,84,213
20190614T19-04,750,1237,984,0,223,289
20190614T18-04,727,1244,987,0,271,297
20190614T17-04,715,1236,987,0,279,290
20190614T16-04,713,1207,987,0,287,239
20190614T15-04,704,1208,988,0,286,158
20190614T14-04,677,1157,987,0,283,103
20190614T13-04,672,1102,988,0,287,44
20190614T12-04,677,965,984,0,291,24
20190614T11-04,676,874,988,0,281,22
20190614T10-04,674,873,988,0,275,24
20190614T09-04,677,845,987,0,250,28
20190614T08-04,680,878,989,0,115,34
20190614T07-04,710,859,988,0,10,32
20190614T06-04,716,886,987,0,0,31
20190614T05-04,716,912,988,0,0,33
20190614T04-04,713,879,987,0,0,33
20190614T03-04,712,888,988,0,0,33
20190614T02-04,718,900,987,0,0,34
20190614T01-04,720,962,988,0,0,33
20190614T00-04,716,1051,985,0,0,33
20190613T23-04,821,1194,988,0,0,130
20190613T22-04,849,1189,987,0,0,235
20190613T21-04,893,1183,987,0,4,277
20190613T20-04,893,1178,985,0,49,352
20190613T19-04,890,1203,988,0,104,372
20190613T18-04,892,1239,987,0,141,339
20190613T17-04,890,1227,985,0,187,307
20190613T16-04,852,1207,987,0,206,269
20190613T15-04,891,1181,986,0,231,149
20190613T14-04,804,1175,988,0,229,98
20190613T13-04,796,1140,986,0,220,64
20190613T12-04,772,1082,986,0,206,33
20190613T11-04,761,1076,989,0,136,31
20190613T10-04,736,1057,988,0,82,33
20190613T09-04,730,1024,988,0,31,21
20190613T08-04,731,1118,988,0,12,21
20190613T07-04,696,1162,988,0,2,20
20190613T06-04,681,1181,988,0,0,19
20190613T05-04,682,1121,988,0,0,22
20190613T04-04,683,1083,985,0,0,22
20190613T03-04,684,993,985,0,0,22
20190613T02-04,690,1004,986,0,0,20
20190613T01-04,694,1006,985,0,0,22
20190613T00-04,688,1025,982,0,0,22
20190612T23-04,686,1151,987,0,0,21
20190612T22-04,720,1236,985,0,0,25
20190612T21-04,735,1271,985,0,2,21
20190612T20-04,724,1282,985,0,0,23
20190612T19-04,734,1207,985,0,8,61
20190612T18-04,741,1195,986,0,16,109
20190612T17-04,744,1193,984,0,36,122
20190612T16-04,744,1200,984,0,39,83
20190612T15-04,742,1217,986,0,51,90
20190612T14-04,745,1271,985,0,67,75
20190612T13-04,745,1267,985,0,67,24
20190612T12-04,748,1263,986,0,55,22
20190612T11-04,743,1247,985,0,53,24
20190612T10-04,749,1254,986,0,24,23
20190612T09-04,746,1230,987,0,7,22
20190612T08-04,748,1233,988,0,3,24
20190612T07-04,744,1236,986,0,0,22
20190612T06-04,744,1239,988,0,0,23
20190612T05-04,742,1223,985,0,0,20
20190612T04-04,738,1215,985,0,0,21
20190612T03-04,739,1210,985,0,0,25
20190612T02-04,744,1209,983,0,0,26
20190612T01-04,745,1209,984,0,0,25
20190612T00-04,837,1212,984,0,0,26
20190611T23-04,1001,1245,984,0,0,24
20190611T22-04,1197,1285,983,0,0,26
20190611T21-04,1209,1324,985,0,3,42
20190611T20-04,1203,1326,985,0,29,94
20190611T19-04,1203,1416,985,0,38,140
20190611T18-04,1206,1478,982,0,71,145
20190611T17-04,1201,1480,984,0,100,174
20190611T16-04,1199,1478,985,0,125,176
20190611T15-04,1200,1375,984,0,177,181
20190611T14-04,1201,1348,984,0,199,139
20190611T13-04,1145,1298,987,0,196,113
20190611T12-04,1138,1305,986,0,194,34
20190611T11-04,1090,1294,987,0,156,21
20190611T10-04,977,1305,987,0,127,24
20190611T09-04,946,1272,986,0,94,24
20190611T08-04,881,1257,987,0,37,24
20190611T07-04,867,1228,986,0,1,25
20190611T06-04,790,1226,986,0,0,27
20190611T05-04,697,1209,986,0,0,33
20190611T04-04,683,1161,987,0,0,32
20190611T03-04,682,1125,986,0,0,33
20190611T02-04,689,1154,986,0,0,31
20190611T01-04,686,1251,988,0,0,32
20190611T00-04,714,1370,985,0,0,34
20190610T23-04,835,1505,988,0,0,34
20190610T22-04,981,1593,987,0,0,33
20190610T21-04,981,1696,986,0,1,41
20190610T20-04,981,1668,987,0,27,123
20190610T19-04,980,1652,986,0,44,196
20190610T18-04,977,1630,986,0,76,294
20190610T17-04,973,1612,985,0,135,296
20190610T16-04,975,1608,985,0,138,319
20190610T15-04,915,1633,986,0,181,235
20190610T14-04,906,1608,986,0,180,167
20190610T13-04,905,1549,986,0,178,95
20190610T12-04,885,1427,987,0,191,62
20190610T11-04,853,1330,987,0,185,21
20190610T10-04,855,1235,987,0,109,27
20190610T09-04,730,1239,989,0,68,29
20190610T08-04,675,1165,988,0,42,39
20190610T07-04,674,1238,988,0,3,37
20190610T06-04,671,1216,987,0,0,39
20190610T05-04,673,1171,988,0,0,35
20190610T04-04,668,1144,987,0,0,38
20190610T03-04,668,1115,986,0,0,37
20190610T02-04,674,1081,987,0,0,38
20190610T01-04,673,1073,988,0,0,39
