,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20190128T06Z,0,3577,5409,913,277,0,1759,129
20190128T05Z,0,3496,5432,0,1118,0,2332,256
20190128T04Z,0,3850,5430,0,1145,0,2766,373
20190128T03Z,0,4145,5427,0,1231,0,3056,601
20190128T02Z,0,4582,5436,0,1303,0,2855,867
20190128T01Z,0,4688,5439,0,1465,0,2865,1064
20190128T00Z,0,4903,5446,0,1494,0,2839,1097
20190127T23Z,0,4907,5443,0,1306,0,2808,1128
20190127T22Z,0,4403,5415,0,1152,0,2450,1073
20190127T21Z,0,4064,5385,0,1131,0,2642,1017
20190127T20Z,0,3690,5365,0,1199,0,2651,1073
20190127T19Z,0,3354,5358,0,1152,0,2877,1289
20190127T18Z,0,3617,5390,0,1169,0,2587,1325
20190127T17Z,0,3839,5389,0,1178,0,2700,1344
20190127T16Z,0,3694,5367,0,1132,0,2691,1392
20190127T15Z,0,3741,5394,0,1125,0,2298,1495
20190127T14Z,0,3811,5405,0,1140,0,2130,1515
20190127T13Z,0,3655,5406,0,1168,0,2199,1423
20190127T12Z,0,3250,5315,0,1145,0,1890,1078
20190127T11Z,0,2815,5298,0,1143,0,1763,929
20190127T10Z,0,2731,5143,0,1114,0,1678,998
20190127T09Z,0,2805,5267,0,1249,0,1745,983
20190127T08Z,0,2892,5278,0,1366,0,1785,857
20190127T07Z,0,2994,5217,0,1345,0,1742,800
20190127T06Z,0,3306,5413,0,1513,0,1866,784
20190127T05Z,0,3697,5364,0,1599,0,2140,703
20190127T04Z,0,4086,5361,0,1480,0,2889,714
20190127T03Z,0,5374,5362,0,1451,0,2968,661
20190127T02Z,0,5849,5387,0,1362,0,2949,586
20190127T01Z,0,6120,5388,0,1417,0,3021,380
20190127T00Z,0,5967,5394,0,1447,0,3447,147
20190126T23Z,0,6056,5400,0,1426,0,3342,43
20190126T22Z,0,5533,5374,0,1335,0,3235,40
20190126T21Z,0,4751,5363,0,1214,0,3299,97
20190126T20Z,0,4477,5350,0,1182,0,3296,137
20190126T19Z,0,4597,5353,0,1175,0,3280,125
20190126T18Z,0,4697,5366,0,1189,0,3271,148
20190126T17Z,0,5083,5363,0,1299,0,3295,116
20190126T16Z,0,5316,5373,0,1482,0,3256,133
20190126T15Z,0,5327,5386,0,1346,0,3623,181
20190126T14Z,0,5108,5411,0,1442,0,3478,194
20190126T13Z,0,5001,5421,0,1325,0,3214,195
20190126T12Z,0,4371,5430,0,1263,0,2883,280
20190126T11Z,0,3727,5387,0,1153,0,2889,365
20190126T10Z,0,3461,5259,0,1150,0,2992,386
20190126T09Z,0,3306,5258,0,1155,0,2839,376
20190126T08Z,0,3443,5263,0,1147,0,2845,466
20190126T07Z,0,3546,5195,0,1137,0,2847,569
20190126T06Z,0,3776,5270,0,1128,0,2844,726
20190126T05Z,0,5468,5377,0,1119,0,2735,815
20190126T04Z,0,5872,5351,0,1149,0,3382,837
20190126T03Z,0,7000,5359,0,1112,0,3529,861
20190126T02Z,0,7620,5362,844,290,0,3592,954
20190126T01Z,0,7631,5361,874,287,0,3524,1061
20190126T00Z,0,7715,5367,856,286,0,3562,1213
20190125T23Z,0,7723,5363,827,285,0,3392,1332
20190125T22Z,0,7156,5348,813,287,0,3270,1413
20190125T21Z,0,6614,5353,749,294,0,3138,1515
20190125T20Z,0,6261,5347,738,305,0,3022,1514
20190125T19Z,0,6132,5364,764,309,0,2917,1444
20190125T18Z,0,6224,5384,690,306,0,2795,1405
20190125T17Z,0,6480,5393,647,308,0,2955,1363
20190125T16Z,0,6667,5391,641,312,0,2917,1210
20190125T15Z,0,5869,5341,0,926,0,3524,1111
20190125T14Z,0,6117,5351,0,919,0,3604,1020
20190125T13Z,0,6434,5346,0,933,0,3303,949
20190125T12Z,0,5206,5323,0,880,0,3015,763
20190125T11Z,0,3934,5110,0,818,0,2468,778
20190125T10Z,0,3400,5059,0,811,0,2444,748
20190125T09Z,0,3264,5047,0,810,0,2524,653
20190125T08Z,0,3277,5046,0,814,0,2662,622
20190125T07Z,0,3288,5056,0,815,0,2637,781
20190125T06Z,0,3448,5082,0,817,0,2727,835
20190125T05Z,0,4104,5223,0,846,0,2869,914
20190125T04Z,0,4727,5331,0,859,0,3300,955
20190125T03Z,0,5484,5362,0,869,0,3329,837
20190125T02Z,0,6236,5369,0,870,0,3508,940
20190125T01Z,0,6479,5376,0,869,0,3667,1022
20190125T00Z,0,6638,5377,0,883,0,3829,1110
20190124T23Z,0,6308,5388,0,873,0,3846,1161
20190124T22Z,0,5605,5366,0,853,0,3536,1186
20190124T21Z,0,5534,5359,0,827,0,3345,1101
20190124T20Z,0,5406,5362,0,826,0,3409,944
20190124T19Z,0,5588,5378,0,831,0,3318,699
