,coal,natural gas,solar,hydro
20180715T03Z,4969,417,0,19
20180715T02Z,5290,424,0,19
20180715T01Z,5289,603,0,31
20180715T00Z,5492,919,1,31
20180714T23Z,5575,1046,4,31
20180714T22Z,5638,1091,6,31
20180714T21Z,5610,1088,8,31
20180714T20Z,5466,993,9,31
20180714T19Z,5458,1002,10,40
20180714T18Z,5488,812,10,31
20180714T17Z,5347,612,10,33
20180714T16Z,5057,560,9,31
20180714T15Z,4539,412,7,31
20180714T14Z,4256,416,6,32
20180714T13Z,3688,415,3,33
20180714T12Z,3398,338,1,42
20180714T11Z,3337,247,0,46
20180714T10Z,3340,264,0,55
20180714T09Z,3359,279,0,64
20180714T08Z,3395,389,0,68
20180714T07Z,3574,409,0,69
20180714T06Z,3794,415,0,68
20180714T05Z,4113,415,0,69
20180714T04Z,4575,418,0,68
20180714T03Z,4979,420,0,69
20180714T02Z,5168,558,0,68
20180714T01Z,5266,863,0,68
20180714T00Z,5147,1115,1,80
20180713T23Z,5237,1228,3,80
20180713T22Z,5445,1270,5,81
20180713T21Z,5384,1258,8,80
20180713T20Z,5449,1252,10,80
20180713T19Z,5370,1222,10,79
20180713T18Z,5304,1038,10,79
20180713T17Z,5235,803,10,71
20180713T16Z,5323,490,9,72
20180713T15Z,5014,417,8,67
20180713T14Z,4345,424,6,67
20180713T13Z,3886,429,3,69
20180713T12Z,3612,420,1,52
20180713T11Z,3468,369,0,49
20180713T10Z,3393,274,0,50
20180713T09Z,3329,304,0,48
20180713T08Z,3289,356,0,49
20180713T07Z,3392,405,0,50
20180713T06Z,3666,422,0,49
20180713T05Z,3915,424,0,49
20180713T04Z,4238,426,0,50
20180713T03Z,4627,422,0,49
20180713T02Z,4869,457,0,50
20180713T01Z,4867,873,0,50
20180713T00Z,4876,1123,1,62
20180712T23Z,5149,1217,4,62
20180712T22Z,5233,1236,6,63
20180712T21Z,5187,1232,8,62
20180712T20Z,5097,1225,10,63
20180712T19Z,4944,1175,10,62
20180712T18Z,4890,1150,10,62
20180712T17Z,5073,849,10,53
20180712T16Z,4895,518,10,50
20180712T15Z,4474,431,8,52
20180712T14Z,4120,428,6,50
20180712T13Z,3788,417,3,51
20180712T12Z,3549,397,1,51
20180712T11Z,3388,383,0,51
20180712T10Z,3242,364,0,51
20180712T09Z,3231,326,0,51
20180712T08Z,3325,397,0,52
20180712T07Z,3493,416,0,51
20180712T06Z,3792,389,0,51
20180712T05Z,4150,413,0,51
20180712T04Z,4474,414,0,51
20180712T03Z,4864,405,0,51
20180712T02Z,5206,520,0,51
20180712T01Z,5304,887,0,54
20180712T00Z,5344,1202,1,54
20180711T23Z,5390,1266,4,64
20180711T22Z,5544,1258,6,61
20180711T21Z,5560,1304,8,64
20180711T20Z,5566,1316,7,65
20180711T19Z,5546,1276,5,67
20180711T18Z,5597,1079,6,72
