,coal,natural gas,nuclear,petroleum,other,solar,hydro
20180905T21Z,2179,3102,3562,0.0,1359,1092,55
20180905T20Z,2190,3087,3567,2.0,1361,1285,18
20180905T19Z,2185,2757,3567,11.0,1365,1328,15
20180905T18Z,2222,2578,3565,0.0,1364,1296,17
20180905T17Z,1973,2475,3565,0.0,1343,1348,17
20180905T16Z,1609,2357,3572,0.0,1259,1235,17
20180905T15Z,1518,2139,3572,0.0,1242,1131,16
20180905T14Z,1341,2009,3574,7.0,1224,939,17
20180905T13Z,1108,2002,3575,-1.0,1178,539,16
20180905T12Z,1099,1804,3574,-1.0,1103,108,19
20180905T11Z,1043,1620,3574,0.0,1062,0,20
20180905T10Z,685,1713,3575,0.0,1050,0,22
20180905T09Z,650,1684,3576,-1.0,1020,0,6
20180905T08Z,724,1648,3572,-1.0,995,0,5
20180905T07Z,771,1693,3568,0.0,996,0,15
20180905T06Z,775,1538,3568,-1.0,961,0,10
20180905T05Z,991,1469,3560,-1.0,970,0,4
20180905T04Z,1244,1819,3566,0.0,1061,0,8
20180905T03Z,1802,2042,3565,0.0,1234,0,15
20180905T02Z,2134,2382,3564,0.0,1270,0,59
20180905T01Z,2244,2451,3567,0.0,1269,0,91
20180905T00Z,2201,2801,3562,0.0,1231,28,102
20180904T23Z,2247,2867,3566,0.0,1245,177,103
20180904T22Z,2321,2833,3565,0.0,1235,525,90
20180904T21Z,2315,2852,3560,0.0,1252,892,52
20180904T20Z,2273,2893,3558,0.0,1265,1131,9
20180904T19Z,2324,2656,3558,0.0,1215,1235,8
20180904T18Z,2263,2629,3552,5.0,1169,1239,4
20180904T17Z,2093,2561,3542,0.0,1129,1181,5
20180904T16Z,1872,2258,3536,0.0,1119,1211,6
20180904T15Z,1472,2204,3531,0.0,1106,1203,6
20180904T14Z,1124,2032,3524,0.0,1032,916,5
20180904T13Z,980,1852,3511,0.0,994,517,6
20180904T12Z,862,1841,3498,0.0,987,111,6
20180904T11Z,864,1586,3489,-1.0,1013,0,10
20180904T10Z,560,1670,3481,-2.0,997,0,15
20180904T09Z,556,1527,3463,0.0,952,0,6
20180904T08Z,593,1373,3444,-2.0,923,0,6
20180904T07Z,602,1414,3425,0.0,948,0,16
20180904T06Z,563,1608,3407,-2.0,987,0,21
20180904T05Z,612,1592,3385,0.0,977,0,19
20180904T04Z,896,1770,3347,0.0,995,0,23
20180904T03Z,1373,2013,3325,0.0,1115,0,25
20180904T02Z,1965,2005,3353,0.0,1228,0,26
20180904T01Z,1977,2370,3521,0.0,1235,0,21
20180904T00Z,1975,2584,3522,0.0,1215,39,48
20180903T23Z,1963,2616,3523,0.0,1210,233,71
20180903T22Z,1879,2646,3521,0.0,1218,579,69
20180903T21Z,1873,2635,3522,0.0,1225,858,66
20180903T20Z,1856,2617,3523,0.0,1223,1136,21
20180903T19Z,1806,2566,3526,0.0,1226,1294,8
20180903T18Z,1602,2332,3524,0.0,1239,1334,7
20180903T17Z,1407,2156,3527,0.0,1239,1330,8
20180903T16Z,1093,2202,3528,0.0,1212,1395,8
20180903T15Z,649,2055,3536,0.0,1131,1302,6
20180903T14Z,444,1616,3532,0.0,999,1025,9
20180903T13Z,439,1370,3536,-1.0,967,571,8
20180903T12Z,445,1199,3537,-1.0,921,120,7
20180903T11Z,438,1304,3535,-1.0,967,0,7
20180903T10Z,446,1373,3540,0.0,945,0,9
20180903T09Z,440,1336,3539,-1.0,933,0,18
20180903T08Z,441,1286,3539,-1.0,915,0,7
20180903T07Z,450,1233,3541,0.0,890,0,7
20180903T06Z,446,1248,3533,-1.0,907,0,15
20180903T05Z,635,1506,3531,0.0,960,0,15
20180903T04Z,887,1830,3532,0.0,1092,0,7
20180903T03Z,1021,2256,3533,0.0,1248,0,8
20180903T02Z,974,2244,3529,0.0,1293,0,18
20180903T01Z,1070,2253,3528,0.0,1302,0,7
20180903T00Z,1215,2398,3532,-6.0,1267,34,12
20180902T23Z,1476,2467,3535,0.0,1252,238,61
20180902T22Z,1641,2602,3538,0.0,1263,609,70
20180902T21Z,1687,2589,3534,0.0,1277,898,23
20180902T20Z,1572,2359,3535,0.0,1285,1191,6
20180902T19Z,1261,2422,3532,0.0,1287,1329,5
20180902T18Z,1118,2197,3538,0.0,1279,1409,6
20180902T17Z,1114,2202,3541,0.0,1280,1385,5
20180902T16Z,804,2093,3549,0.0,1234,1317,5
20180902T15Z,716,1929,3554,0.0,1148,1036,5
20180902T14Z,512,1485,3559,0.0,1033,802,25
20180902T13Z,453,1383,3556,0.0,1015,455,6
20180902T12Z,438,1168,3558,0.0,976,111,16
20180902T11Z,435,1221,3560,0.0,986,0,5
20180902T10Z,438,1147,3564,0.0,972,0,6
20180902T09Z,440,1152,3564,0.0,973,0,10
20180902T08Z,445,1301,3569,0.0,1021,0,13
20180902T07Z,437,1331,3566,0.0,1022,0,5
20180902T06Z,497,1348,3564,0.0,1017,0,8
20180902T05Z,826,1413,3555,0.0,1008,0,15
20180902T04Z,890,1800,3548,0.0,1118,0,8
20180902T03Z,945,2166,3540,0.0,1208,0,6
20180902T02Z,1010,2263,3532,0.0,1277,0,10
20180902T01Z,1129,2348,3517,0.0,1290,0,11
20180902T00Z,1416,2511,3507,0.0,1245,36,4
20180901T23Z,1628,2715,3500,0.0,1255,204,7
20180901T22Z,1858,2760,3492,0.0,1278,589,4
20180901T21Z,1961,2687,3479,0.0,1275,882,6
20180901T20Z,1990,2607,3463,0.0,1263,1146,7
20180901T19Z,1962,2460,3455,0.0,1265,1198,9
20180901T18Z,1922,2275,3437,0.0,1289,1272,6
20180901T17Z,1688,2240,3424,0.0,1277,1338,8
20180901T16Z,1072,2183,3402,0.0,1180,1383,7
20180901T15Z,549,1906,3404,0.0,1058,1219,8
20180901T14Z,425,1730,3387,0.0,1004,946,9
20180901T13Z,430,1697,3329,0.0,1001,520,7
20180901T12Z,429,1716,3308,0.0,1001,108,7
20180901T11Z,428,1766,3299,0.0,1029,0,9
20180901T10Z,417,1815,3299,0.0,1029,0,6
20180901T09Z,484,1811,3289,0.0,1031,0,5
20180901T08Z,562,1686,3285,0.0,1010,0,6
20180901T07Z,565,1661,3276,0.0,1016,0,6
20180901T06Z,583,1645,3213,0.0,1017,0,6
20180901T05Z,695,1747,3203,-8.0,1005,0,18
20180901T04Z,1023,1721,3233,0.0,1079,0,44
20180901T03Z,1507,1944,3243,-3.0,1209,0,83
20180901T02Z,2023,2187,3378,0.0,1261,0,79
20180901T01Z,2452,2569,3559,0.0,1319,0,84
20180901T00Z,2484,2728,3557,0.0,1304,38,82
20180831T23Z,2680,2725,3564,0.0,1292,203,80
20180831T22Z,2887,2726,3564,25.0,1302,413,83
20180831T21Z,2887,2736,3571,26.0,1309,678,83
20180831T20Z,2860,2650,3572,0.0,1315,1012,75
20180831T19Z,2824,2732,3572,0.0,1312,1246,24
20180831T18Z,2671,2498,3578,0.0,1314,1386,17
20180831T17Z,2072,2319,3579,0.0,1312,1439,5
20180831T16Z,1590,2203,3576,0.0,1304,1433,5
20180831T15Z,1101,2237,3580,0.0,1256,1245,4
20180831T14Z,787,2000,3585,0.0,1185,934,5
20180831T13Z,786,1957,3583,0.0,1192,506,5
20180831T12Z,801,1973,3581,0.0,1215,116,6
20180831T11Z,797,2139,3581,0.0,1243,0,4
20180831T10Z,735,2160,3583,0.0,1236,0,13
20180831T09Z,672,2106,3581,0.0,1225,0,8
20180831T08Z,674,1967,3583,0.0,1201,0,7
20180831T07Z,679,2054,3583,0.0,1234,0,16
20180831T06Z,678,2129,3578,0.0,1237,0,11
20180831T05Z,833,2084,3575,0.0,1262,0,5
20180831T04Z,1295,1971,3573,0.0,1198,0,16
20180831T03Z,1739,2266,3570,0.0,1252,0,31
20180831T02Z,2724,2331,3570,0.0,1300,0,68
20180831T01Z,2952,2563,3562,0.0,1317,0,80
20180831T00Z,2948,2779,3563,0.0,1293,32,83
20180830T23Z,2937,2789,3561,0.0,1293,257,84
20180830T22Z,2884,2771,3559,0.0,1292,635,87
20180830T21Z,2902,2732,3561,0.0,1295,968,74
20180830T20Z,2935,2713,3565,0.0,1293,1051,22
20180830T19Z,2870,2476,3574,0.0,1297,1331,21
20180830T18Z,2843,2407,3572,0.0,1293,1394,20
20180830T17Z,2570,2263,3575,0.0,1303,1530,21
20180830T16Z,1918,2177,3577,0.0,1294,1493,21
20180830T15Z,1419,2198,3579,0.0,1296,1314,12
20180830T14Z,1035,2014,3578,0.0,1236,995,6
20180830T13Z,842,1946,3581,0.0,1193,540,7
20180830T12Z,801,1996,3582,0.0,1172,114,7
20180830T11Z,734,1980,3578,0.0,1199,0,11
20180830T10Z,702,2011,3580,0.0,1200,0,16
20180830T09Z,698,1997,3577,0.0,1198,0,18
20180830T08Z,709,1967,3579,0.0,1189,0,7
20180830T07Z,704,2045,3578,0.0,1191,0,6
20180830T06Z,993,2067,3577,0.0,1192,0,13
20180830T05Z,1333,2142,3573,-9.0,1192,0,15
20180830T04Z,1443,2058,3570,0.0,1189,0,21
20180830T03Z,2022,2164,3568,0.0,1231,0,25
20180830T02Z,2374,2304,3567,0.0,1274,0,32
20180830T01Z,2874,2465,3565,0.0,1265,0,66
20180830T00Z,2993,2609,3564,0.0,1241,47,104
20180829T23Z,3036,2624,3562,0.0,1241,313,90
20180829T22Z,3017,2615,3565,0.0,1242,767,85
20180829T21Z,3020,2510,3565,0.0,1245,1064,88
20180829T20Z,3000,2610,3568,0.0,1245,1251,89
20180829T19Z,2982,2554,3571,0.0,1236,1404,77
20180829T18Z,2806,2307,3575,0.0,1204,1448,20
20180829T17Z,2531,2280,3577,0.0,1180,1505,21
20180829T16Z,1957,2283,3585,0.0,1181,1481,19
20180829T15Z,1328,2231,3584,0.0,1187,1262,14
20180829T14Z,937,2093,3587,0.0,1177,958,9
20180829T13Z,910,1912,3584,0.0,1173,512,7
20180829T12Z,1024,2029,3579,0.0,1165,109,8
20180829T11Z,764,2045,3583,0.0,1208,0,8
20180829T10Z,668,2032,3584,0.0,1262,0,5
20180829T09Z,669,2025,3581,0.0,1264,0,5
20180829T08Z,671,2012,3580,-1.0,1256,0,7
20180829T07Z,670,1997,3582,-3.0,1255,0,14
20180829T06Z,671,1968,3577,-2.0,1238,0,5
20180829T05Z,812,1991,3575,-2.0,1245,0,4
20180829T04Z,1245,2206,3567,0.0,1254,0,25
20180829T03Z,1679,2284,3570,0.0,1283,0,17
20180829T02Z,2361,2543,3569,0.0,1293,0,15
20180829T01Z,2826,2616,3562,0.0,1287,0,20
20180829T00Z,2802,2975,3559,0.0,1266,52,36
20180828T23Z,2831,3056,3564,0.0,1262,324,95
20180828T22Z,2792,3052,3563,0.0,1265,772,95
20180828T21Z,2821,3056,3565,0.0,1256,1096,96
20180828T20Z,2877,3043,3565,0.0,1206,1312,96
20180828T19Z,2805,2849,3574,0.0,1198,1412,91
20180828T18Z,2797,2675,3575,0.0,1199,1437,23
20180828T17Z,2747,2284,3579,0.0,1201,1448,21
20180828T16Z,2325,2213,3580,0.0,1199,1475,21
20180828T15Z,1759,2225,3584,0.0,1198,1294,20
20180828T14Z,1242,2234,3584,0.0,1205,968,23
20180828T13Z,950,2183,3581,0.0,1203,476,30
20180828T12Z,874,2184,3578,0.0,1185,115,15
20180828T11Z,724,2166,3582,0.0,1210,0,23
20180828T10Z,692,2129,3581,0.0,1202,0,25
20180828T09Z,697,2065,3580,0.0,1162,0,22
20180828T08Z,699,1832,3580,-3.0,1146,0,34
20180828T07Z,692,2122,3583,-1.0,1204,0,17
20180828T06Z,700,2144,3576,-1.0,1203,0,18
20180828T05Z,848,2084,3577,-1.0,1175,0,19
20180828T04Z,1281,2148,3576,0.0,1226,0,13
20180828T03Z,1913,2239,3575,0.0,1319,0,5
20180828T02Z,2653,2394,3569,0.0,1327,0,9
20180828T01Z,3017,2636,3569,0.0,1324,0,38
20180828T00Z,3027,2807,3565,0.0,1309,46,102
20180827T23Z,3023,2824,3565,0.0,1304,304,103
20180827T22Z,3033,2831,3567,0.0,1306,720,103
20180827T21Z,3013,2738,3568,0.0,1304,1043,90
20180827T20Z,2912,2670,3569,0.0,1304,1278,83
20180827T19Z,2714,2631,3572,0.0,1306,1405,84
20180827T18Z,2532,2372,3577,0.0,1304,1485,77
20180827T17Z,2419,2263,3580,0.0,1310,1560,24
20180827T16Z,1995,2229,3587,0.0,1311,1474,19
20180827T15Z,1410,2232,3585,0.0,1307,1297,22
20180827T14Z,1120,2170,3589,0.0,1308,993,20
20180827T13Z,931,1851,3587,0.0,1243,538,17
20180827T12Z,863,1779,3588,0.0,1195,127,7
20180827T11Z,817,1825,3585,0.0,1234,0,7
20180827T10Z,722,1837,3584,0.0,1164,0,6
20180827T09Z,614,1713,3587,0.0,1036,0,7
20180827T08Z,603,1501,3587,-5.0,1024,0,11
20180827T07Z,597,1645,3588,-2.0,1181,0,14
20180827T06Z,595,1847,3583,-5.0,1224,0,6
20180827T05Z,600,1876,3583,-3.0,1226,0,7
20180827T04Z,1068,1804,3587,0.0,1218,0,14
20180827T03Z,1946,1810,3578,0.0,1251,0,28
20180827T02Z,2053,2259,3578,0.0,1257,0,59
20180827T01Z,2020,2409,3576,0.0,1277,0,58
20180827T00Z,1996,2550,3575,0.0,1253,56,59
20180826T23Z,1985,2711,3574,0.0,1260,347,58
20180826T22Z,1822,2688,3575,0.0,1260,805,59
20180826T21Z,1772,2427,3576,0.0,1259,1166,59
20180826T20Z,1626,2370,3581,0.0,1263,1396,40
20180826T19Z,1400,2184,3575,0.0,1259,1573,8
20180826T18Z,1047,2204,3582,0.0,1257,1612,7
20180826T17Z,1010,2118,3585,0.0,1218,1635,7
20180826T16Z,636,1657,3591,0.0,1100,1562,21
20180826T15Z,445,1232,3594,0.0,921,1369,21
20180826T14Z,447,960,3596,0.0,838,1006,21
20180826T13Z,449,921,3600,-1.0,814,578,21
20180826T12Z,444,898,3598,-1.0,813,152,21
20180826T11Z,448,888,3597,0.0,821,0,20
20180826T10Z,446,863,3597,0.0,810,0,21
20180826T09Z,448,894,3597,-1.0,836,0,33
20180826T08Z,447,1103,3595,0.0,928,0,24
20180826T07Z,446,1430,3595,-1.0,1033,0,22
20180826T06Z,591,1554,3593,-1.0,1113,0,27
20180826T05Z,675,1566,3591,0.0,1166,0,35
20180826T04Z,872,1534,3595,0.0,1237,0,26
20180826T03Z,981,1914,3592,0.0,1277,0,24
20180826T02Z,965,2287,3589,0.0,1277,0,29
20180826T01Z,964,2273,3588,0.0,1276,0,39
20180826T00Z,1013,2266,3585,0.0,1250,71,56
20180825T23Z,1269,2263,3589,0.0,1251,358,73
20180825T22Z,1266,2238,3586,0.0,1241,737,78
20180825T21Z,1129,2217,3584,0.0,1248,1054,75
20180825T20Z,1027,2215,3589,0.0,1246,1322,47
20180825T19Z,933,2135,3588,0.0,1242,1409,31
20180825T18Z,639,2054,3594,0.0,1250,1502,21
20180825T17Z,451,1999,3591,0.0,1249,1575,26
20180825T16Z,444,1555,3596,0.0,1249,1553,25
20180825T15Z,444,1572,3599,0.0,1251,1370,23
20180825T14Z,447,1583,3600,0.0,1149,1041,26
20180825T13Z,444,1418,3606,0.0,976,563,25
20180825T12Z,445,1215,3602,0.0,907,151,24
20180825T11Z,446,1145,3603,0.0,916,0,27
20180825T10Z,445,1003,3600,0.0,864,0,35
20180825T09Z,444,921,3604,0.0,854,0,54
20180825T08Z,448,1084,3597,0.0,902,0,46
20180825T07Z,444,1114,3596,0.0,914,0,51
20180825T06Z,445,1145,3597,0.0,969,0,51
20180825T05Z,446,1456,3603,0.0,1083,0,74
20180825T04Z,446,1509,3598,0.0,1227,0,70
20180825T03Z,471,1538,3596,0.0,1318,0,69
20180825T02Z,681,1650,3594,0.0,1331,0,98
20180825T01Z,870,1671,3591,0.0,1336,0,100
20180825T00Z,982,1629,3588,0.0,1300,64,102
20180824T23Z,1201,1642,3588,0.0,1311,391,103
20180824T22Z,1115,1612,3589,0.0,1301,860,101
20180824T21Z,883,1635,3587,0.0,1310,1162,98
20180824T20Z,641,1633,3589,0.0,1313,1365,78
20180824T19Z,547,1630,3591,0.0,1297,1446,74
20180824T18Z,537,1527,3592,0.0,1297,1461,79
20180824T17Z,504,1527,3594,0.0,1271,1468,76
20180824T16Z,449,1525,3595,0.0,1230,1488,74
20180824T15Z,452,1498,3598,0.0,1218,1419,77
20180824T14Z,449,1421,3604,0.0,1168,1105,38
20180824T13Z,451,1515,3606,0.0,1185,627,35
20180824T12Z,445,1602,3607,0.0,1166,156,35
20180824T11Z,448,1485,3601,0.0,1082,0,36
20180824T10Z,449,1151,3601,-1.0,939,0,34
20180824T09Z,449,968,3600,0.0,885,0,36
20180824T08Z,447,986,3602,-1.0,885,0,36
20180824T07Z,449,1122,3599,-2.0,928,0,34
20180824T06Z,447,1334,3597,-1.0,1052,0,36
20180824T05Z,445,1567,3592,0.0,1219,0,33
20180824T04Z,426,1575,3596,0.0,1235,0,67
20180824T03Z,434,1551,3593,0.0,1287,0,81
20180824T02Z,574,1712,3593,0.0,1297,0,84
20180824T01Z,882,1803,3590,0.0,1314,0,87
20180824T00Z,1307,1737,3587,0.0,1284,68,80
20180823T23Z,1492,1807,3586,0.0,1297,396,86
20180823T22Z,1437,1793,3587,0.0,1295,902,84
20180823T21Z,1420,1792,3588,0.0,1290,1272,84
20180823T20Z,1264,1787,3584,0.0,1295,1518,86
20180823T19Z,1157,1789,3587,0.0,1290,1632,80
20180823T18Z,1005,1697,3591,0.0,1286,1664,89
20180823T17Z,1001,1579,3587,0.0,1224,1658,44
20180823T16Z,960,1423,3592,0.0,1163,1597,42
20180823T15Z,1122,1390,3594,0.0,1134,1345,45
20180823T14Z,1027,1348,3596,-1.0,1104,996,39
20180823T13Z,824,1353,3597,-1.0,1095,541,36
20180823T12Z,624,1404,3597,0.0,1112,131,32
20180823T11Z,432,1516,3593,0.0,1175,0,34
20180823T10Z,421,1582,3591,-1.0,1155,0,36
20180823T09Z,421,1558,3587,-1.0,1069,0,32
20180823T08Z,423,1579,3585,-1.0,1094,0,32
20180823T07Z,422,1568,3582,0.0,1081,0,56
20180823T06Z,426,1677,3575,-1.0,1042,0,65
20180823T05Z,433,1821,3586,-1.0,1079,0,67
20180823T04Z,517,1930,3579,0.0,1207,0,63
20180823T03Z,962,2014,3582,0.0,1290,0,60
20180823T02Z,1552,2197,3578,0.0,1332,0,65
20180823T01Z,1778,2416,3582,0.0,1327,0,73
20180823T00Z,1870,2571,3575,0.0,1310,59,77
20180822T23Z,2013,2586,3568,0.0,1303,282,69
20180822T22Z,2145,2600,3568,0.0,1298,557,73
20180822T21Z,2186,2576,3569,0.0,1292,920,69
20180822T20Z,2190,2422,3573,0.0,1295,1116,62
20180822T19Z,2029,2390,3571,0.0,1298,1218,64
20180822T18Z,2041,2306,3574,0.0,1293,1238,64
20180822T17Z,1822,2202,3577,-3.0,1306,1371,22
20180822T16Z,1785,2208,3578,-1.0,1305,1198,18
20180822T15Z,1584,2152,3582,-1.0,1304,840,21
20180822T14Z,1358,1924,3579,-2.0,1300,546,21
20180822T13Z,1050,1737,3586,0.0,1222,368,18
20180822T12Z,952,1803,3583,0.0,1148,110,21
20180822T11Z,973,1676,3590,0.0,1124,0,27
20180822T10Z,821,1592,3582,0.0,1113,0,21
20180822T09Z,726,1635,3580,0.0,1067,0,15
20180822T08Z,642,1649,3576,0.0,1107,0,16
20180822T07Z,575,1642,3575,0.0,1118,0,9
20180822T06Z,641,1653,3571,0.0,1116,0,7
20180822T05Z,925,1774,3571,0.0,1146,0,16
20180822T04Z,986,1958,3566,0.0,1158,0,31
20180822T03Z,1150,2172,3562,0.0,1282,0,28
20180822T02Z,1618,2172,3563,0.0,1290,0,26
20180822T01Z,2025,2343,3551,0.0,1298,0,71
20180822T00Z,2060,2444,3553,0.0,1261,69,80
20180821T23Z,2044,2463,3549,0.0,1260,353,83
20180821T22Z,2032,2452,3547,0.0,1260,692,71
20180821T21Z,2039,2455,3544,0.0,1255,919,59
20180821T20Z,2099,2455,3551,0.0,1259,1026,10
20180821T19Z,1972,2404,3552,0.0,1257,1078,4
20180821T18Z,1650,2250,3549,0.0,1260,1070,5
20180821T17Z,1576,2208,3552,0.0,1254,999,5
20180821T16Z,1453,2209,3554,0.0,1259,821,5
20180821T15Z,1246,2194,3551,0.0,1222,800,4
20180821T14Z,1017,2166,3566,0.0,1165,655,5
20180821T13Z,789,2052,3577,0.0,1124,359,5
20180821T12Z,782,1930,3577,0.0,1116,98,6
20180821T11Z,587,2105,3579,-1.0,1186,0,14
20180821T10Z,535,2128,3574,0.0,1193,0,5
20180821T09Z,536,2178,3575,-2.0,1189,0,8
20180821T08Z,538,2157,3575,0.0,1191,0,18
20180821T07Z,535,2172,3577,-2.0,1197,0,3
20180821T06Z,538,2135,3570,0.0,1193,0,5
20180821T05Z,533,2078,3575,-1.0,1175,0,15
20180821T04Z,756,1938,3578,0.0,1175,0,11
20180821T03Z,1277,1994,3571,0.0,1231,0,6
20180821T02Z,1932,2078,3570,0.0,1277,0,14
20180821T01Z,2248,2191,3573,0.0,1285,0,22
20180821T00Z,2168,2559,3572,0.0,1258,61,68
20180820T23Z,2172,2681,3574,0.0,1250,265,69
20180820T22Z,2156,2671,3567,0.0,1251,530,72
20180820T21Z,2161,2671,3562,0.0,1248,884,72
20180820T20Z,2103,2659,3568,0.0,1259,1146,57
20180820T19Z,2083,2567,3574,0.0,1252,1164,15
20180820T18Z,1895,2284,3574,0.0,1245,1267,14
20180820T17Z,1510,2221,3576,0.0,1207,1192,16
20180820T16Z,1367,2188,3585,0.0,1187,1075,13
20180820T15Z,1138,2211,3585,-1.0,1192,789,15
20180820T14Z,935,2179,3588,-1.0,1174,571,15
20180820T13Z,805,1983,3589,-4.0,1123,316,16
20180820T12Z,750,1812,3588,-1.0,1111,87,16
20180820T11Z,618,2072,3589,0.0,1193,0,27
20180820T10Z,462,2098,3588,0.0,1191,0,24
20180820T09Z,406,2103,3588,0.0,1191,0,19
20180820T08Z,402,1993,3588,0.0,1148,0,21
20180820T07Z,414,1829,3585,0.0,1117,0,22
20180820T06Z,407,2049,3582,0.0,1151,0,14
20180820T05Z,438,2159,3578,0.0,1209,0,16
20180820T04Z,707,2236,3572,0.0,1257,0,21
20180820T03Z,982,2189,3570,0.0,1263,0,10
20180820T02Z,1418,2044,3573,0.0,1260,0,15
20180820T01Z,1848,2235,3573,0.0,1267,0,28
20180820T00Z,1807,2278,3571,0.0,1242,54,50
20180819T23Z,1975,2283,3572,0.0,1244,274,78
20180819T22Z,1992,2300,3574,0.0,1245,630,77
20180819T21Z,1882,2275,3575,0.0,1239,926,77
20180819T20Z,1599,3203,3574,0.0,1237,1055,57
20180819T19Z,1419,2175,3575,0.0,1239,1137,15
20180819T18Z,1165,2201,3575,0.0,1246,1130,15
20180819T17Z,1072,2158,3578,0.0,1246,1043,17
20180819T16Z,881,2126,3581,0.0,1194,794,7
20180819T15Z,629,2115,3585,0.0,1176,621,7
20180819T14Z,594,2056,3580,0.0,1162,455,4
20180819T13Z,572,2032,3580,0.0,1161,295,6
20180819T12Z,570,1972,3580,-1.0,1146,76,13
20180819T11Z,417,2157,3582,-2.0,1207,0,14
20180819T10Z,403,2159,3580,0.0,1208,0,13
20180819T09Z,397,2146,3582,-1.0,1204,0,13
20180819T08Z,444,2100,3581,-1.0,1202,0,5
20180819T07Z,508,2065,3581,0.0,1197,0,5
20180819T06Z,613,2113,3578,-2.0,1195,0,13
20180819T05Z,614,2084,3574,0.0,1173,0,10
20180819T04Z,752,2132,3575,0.0,1192,0,4
20180819T03Z,951,2159,3573,0.0,1192,0,8
20180819T02Z,1382,2209,3571,0.0,1219,0,14
20180819T01Z,1825,2212,3567,0.0,1272,0,20
20180819T00Z,1888,2249,3567,0.0,1248,58,23
20180818T23Z,2040,2265,3569,0.0,1245,290,26
20180818T22Z,2038,2289,3570,0.0,1246,595,57
20180818T21Z,2009,2264,3571,0.0,1243,882,79
20180818T20Z,1988,2216,3568,0.0,1242,1134,65
20180818T19Z,1680,2235,3572,0.0,1240,1271,20
20180818T18Z,1284,2229,3575,0.0,1240,1251,22
20180818T17Z,1212,2178,3576,0.0,1244,1229,17
20180818T16Z,998,2184,3573,-1.0,1243,1210,5
20180818T15Z,631,2167,3577,-1.0,1231,1054,9
20180818T14Z,481,2120,3577,-1.0,1178,764,6
20180818T13Z,403,2151,3575,0.0,1184,483,7
20180818T12Z,405,2085,3575,0.0,1176,143,6
20180818T11Z,400,2153,3577,-1.0,1208,0,16
20180818T10Z,404,2144,3575,-1.0,1206,0,16
20180818T09Z,396,2151,3576,0.0,1205,0,16
20180818T08Z,403,2133,3576,-1.0,1207,0,15
20180818T07Z,403,2149,3571,-1.0,1206,0,15
20180818T06Z,557,2122,3569,0.0,1197,0,13
20180818T05Z,1080,1902,3566,0.0,1178,0,9
20180818T04Z,1207,2261,3563,-2.0,1267,0,16
20180818T03Z,1551,2204,3558,-2.0,1283,0,11
20180818T02Z,2011,2271,3556,72.0,1280,0,18
20180818T01Z,2164,2475,3558,114.0,1292,0,27
20180818T00Z,2271,2609,3560,116.0,1270,78,34
20180817T23Z,2384,2628,3558,114.0,1267,356,78
20180817T22Z,2392,2639,3563,115.0,1248,727,77
20180817T21Z,2389,2633,3563,114.0,1236,1020,78
20180817T20Z,2368,2630,3564,115.0,1234,1247,74
20180817T19Z,2392,2628,3564,116.0,1216,1316,33
20180817T18Z,2372,2429,3565,115.0,1214,1375,19
20180817T17Z,2229,2313,3566,84.0,1215,1359,16
20180817T16Z,1757,2344,3568,56.0,1218,1323,5
20180817T15Z,1259,2362,3569,1.0,1216,1291,5
20180817T14Z,660,2320,3568,30.0,1203,1000,5
20180817T13Z,488,2274,3575,20.0,1145,563,5
20180817T12Z,489,2245,3575,0.0,1142,149,13
20180817T11Z,491,2253,3573,-1.0,1166,0,14
20180817T10Z,482,2218,3577,-1.0,1056,0,14
20180817T09Z,484,1929,3574,0.0,995,0,13
20180817T08Z,486,1971,3574,-1.0,1070,0,14
20180817T07Z,517,2243,3574,-1.0,1167,0,13
20180817T06Z,653,2224,3572,0.0,1164,0,14
20180817T05Z,832,2287,3567,0.0,1195,0,15
20180817T04Z,1107,2292,3569,0.0,1230,0,16
20180817T03Z,1296,2297,3563,0.0,1236,0,20
20180817T02Z,2039,2305,3560,0.0,1222,0,22
20180817T01Z,2392,2463,3551,0.0,1256,0,30
20180817T00Z,2398,2810,3558,0.0,1232,91,61
20180816T23Z,2403,3040,3561,0.0,1252,306,99
20180816T22Z,2409,3000,3562,0.0,1261,619,100
20180816T21Z,2411,2948,3562,0.0,1249,930,93
20180816T20Z,2406,2928,3564,0.0,1255,1145,42
20180816T19Z,2284,2748,3569,0.0,1253,1177,19
20180816T18Z,1770,2623,3571,0.0,1256,1312,18
20180816T17Z,1504,2368,3572,-2.0,1257,1382,17
20180816T16Z,931,2267,3571,-1.0,1254,1353,9
20180816T15Z,732,1962,3576,0.0,1217,1178,8
20180816T14Z,668,1893,3570,0.0,1183,860,9
20180816T13Z,667,1870,3572,-1.0,1170,416,9
20180816T12Z,662,1849,3575,-1.0,1135,136,9
20180816T11Z,661,1780,3575,-1.0,1060,0,17
20180816T10Z,459,1493,3576,-1.0,964,0,11
20180816T09Z,424,1499,3573,0.0,980,0,9
20180816T08Z,419,1600,3578,-1.0,1024,0,12
20180816T07Z,419,1915,3576,-1.0,1199,0,18
20180816T06Z,500,1943,3576,-1.0,1209,0,9
20180816T05Z,627,2022,3570,0.0,1194,0,9
20180816T04Z,827,2111,3572,0.0,1191,0,13
20180816T03Z,1081,2260,3568,0.0,1236,0,9
20180816T02Z,1647,2474,3562,0.0,1264,0,6
20180816T01Z,1790,2729,3561,0.0,1281,0,10
20180816T00Z,1909,2854,3565,0.0,1305,80,44
