,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20191203T09-05,109106,183327,101510,2911,8473,3605,36266,47267
20191203T08-05,107873,181880,101525,2941,8454,1001,35986,44383
20191203T07-05,101345,171676,101512,2790,8431,115,32523,44153
20191203T06-05,95501,155229,101537,2485,8000,104,27651,44670
20191203T05-05,91517,146455,101390,2339,7309,105,22786,44355
20191203T04-05,90005,142309,101320,2307,7223,105,22436,44512
20191203T03-05,89817,140978,101251,2296,7161,102,22495,45450
20191203T02-05,90883,143504,101231,2283,7173,101,23776,46218
20191203T01-05,94921,148007,101371,2985,6565,10,26297,46073
20191203T00-05,93178,151587,101259,3250,6486,15,28936,49965
20191202T23-05,103493,169530,101288,3399,6715,17,32763,46397
20191202T22-05,107368,180069,101304,3878,7024,19,36436,44620
20191202T21-05,111260,189146,101359,4043,7643,147,39058,41321
20191202T20-05,114696,194551,101323,4136,7630,199,40207,36783
20191202T19-05,113402,191729,101359,4032,7553,1494,40035,32034
20191202T18-05,108455,185002,101377,3942,7554,5499,37699,29553
20191202T17-05,106391,177533,101392,3753,7517,9951,33375,28362
20191202T16-05,105212,172216,101335,3673,7460,13415,29300,27741
20191202T15-05,106665,169979,101321,3663,7439,14808,28922,26684
20191202T14-05,108933,172674,101327,3064,8038,15599,30156,24601
20191202T13-05,110788,177194,101324,3231,8063,15550,31032,22394
20191202T12-05,112054,182530,101337,3222,7964,13949,32960,21752
20191202T11-05,113220,185933,101283,3137,7891,10645,35345,21555
20191202T10-05,113725,188437,101287,3162,7834,5442,36494,25378
20191202T09-05,112942,186607,101288,3159,7672,2284,33949,24345
20191202T08-05,107950,180130,101295,2932,7614,327,32542,24791
20191202T07-05,99595,165045,101281,2614,7615,11,28324,26394
20191202T06-05,90424,148303,101367,2146,7566,14,23475,27866
20191202T05-05,83814,138847,101208,1980,7386,15,20566,28717
20191202T04-05,81536,131022,101270,1962,7247,15,20496,30585
20191202T03-05,81299,129226,101247,1998,7180,16,20763,34202
20191202T02-05,81334,132527,101204,1978,7270,14,21614,33908
20191202T01-05,83398,135340,101178,2036,7344,11,24577,35928
20191202T00-05,87039,143088,100815,2042,7475,9,28533,35693
20191201T23-05,92458,150228,101161,2158,7750,47,32258,37474
20191201T22-05,96580,158086,101122,2347,7807,151,35367,37873
20191201T21-05,99223,164086,101035,2381,8093,153,37926,37567
20191201T20-05,99617,168059,101098,2547,8041,656,38142,37057
20191201T19-05,97811,165550,101107,2390,8018,1341,37370,38251
20191201T18-05,92098,156458,101119,2201,7980,5669,36044,38131
20191201T17-05,88718,150206,101067,2099,7874,8911,31591,39506
20191201T16-05,85069,142143,101028,2024,7660,12030,28233,40680
20191201T15-05,84951,141222,100998,1990,7696,12791,27561,41381
20191201T14-05,83780,139120,100990,1983,7764,12245,28488,43022
20191201T13-05,84247,137728,100983,1993,7802,11940,28549,45842
20191201T12-05,83300,135511,101041,1941,7935,10165,28827,49465
20191201T11-05,82219,134518,101100,1790,7849,7315,28844,48417
20191201T10-05,79890,131604,101108,1682,7718,3286,28117,47931
20191201T09-05,77458,124740,101104,1612,7571,1085,25293,46290
20191201T08-05,72489,117647,101088,1552,7128,213,23267,48274
20191201T07-05,69568,110589,101091,1466,7074,17,20289,49808
20191201T06-05,67342,103786,101120,1512,7022,24,19587,50766
20191201T05-05,66793,102156,101115,1532,7005,14,18771,51033
20191201T04-05,67640,101707,101098,1535,7022,20,18984,53211
20191201T03-05,68948,104413,101021,1555,7029,14,19196,53113
20191201T02-05,71094,110079,100982,1484,7051,22,20309,50644
20191201T01-05,74960,114904,100896,1587,7587,18,23450,50420
20191201T00-05,78973,124795,100447,1603,8294,13,26599,50817
20191130T23-05,81382,129395,100769,1602,8405,121,30109,53349
20191130T22-05,83356,135310,100697,1602,8489,146,32747,56029
20191130T21-05,84412,140236,100588,1623,8505,149,34462,57985
20191130T20-05,87229,144263,100511,1688,8460,334,34462,57238
20191130T19-05,86667,142545,100386,1649,8477,1072,33534,56697
20191130T18-05,83979,140204,100275,1600,8416,4468,31956,54885
