,hydro
20190316T03-04,182
20190316T02-04,181
20190316T01-04,180
20190316T00-04,183
20190315T23-04,181
20190315T22-04,182
20190315T21-04,181
20190315T20-04,182
20190315T19-04,181
20190315T18-04,182
20190315T17-04,181
20190315T16-04,182
20190315T15-04,176
20190315T14-04,104
20190315T13-04,103
20190315T12-04,106
20190315T11-04,180
20190315T10-04,182
20190315T09-04,181
20190315T08-04,182
20190315T07-04,181
20190315T06-04,181
20190315T05-04,181
20190315T04-04,181
20190315T03-04,182
20190315T02-04,181
20190315T01-04,181
20190315T00-04,181
20190314T23-04,180
20190314T22-04,182
20190314T21-04,181
20190314T20-04,182
20190314T19-04,182
20190314T18-04,182
20190314T17-04,181
20190314T16-04,183
20190314T15-04,181
20190314T14-04,180
20190314T13-04,182
20190314T12-04,181
20190314T11-04,180
20190314T10-04,181
20190314T09-04,183
20190314T08-04,181
20190314T07-04,180
20190314T06-04,181
20190314T05-04,181
20190314T04-04,182
20190314T03-04,181
20190314T02-04,182
20190314T01-04,181
20190314T00-04,182
20190313T23-04,181
20190313T22-04,181
20190313T21-04,181
20190313T20-04,181
20190313T19-04,181
20190313T18-04,183
20190313T17-04,181
20190313T16-04,181
20190313T15-04,181
20190313T14-04,182
20190313T13-04,180
20190313T12-04,181
20190313T11-04,181
20190313T10-04,181
20190313T09-04,181
20190313T08-04,181
20190313T07-04,181
20190313T06-04,181
20190313T05-04,181
20190313T04-04,181
20190313T03-04,182
20190313T02-04,181
20190313T01-04,181
20190313T00-04,180
20190312T23-04,182
20190312T22-04,182
20190312T21-04,181
20190312T20-04,180
20190312T19-04,181
20190312T18-04,181
20190312T17-04,182
20190312T16-04,180
20190312T15-04,181
20190312T14-04,181
20190312T13-04,181
20190312T12-04,182
20190312T11-04,181
20190312T10-04,180
20190312T09-04,182
20190312T08-04,181
20190312T07-04,180
20190312T06-04,182
20190312T05-04,182
20190312T04-04,180
20190312T03-04,181
20190312T02-04,181
20190312T01-04,181
20190312T00-04,180
20190311T23-04,181
20190311T22-04,180
20190311T21-04,181
20190311T20-04,182
20190311T19-04,181
20190311T18-04,181
20190311T17-04,181
20190311T16-04,182
20190311T15-04,181
20190311T14-04,181
20190311T13-04,181
20190311T12-04,181
20190311T11-04,181
20190311T10-04,181
20190311T09-04,181
20190311T08-04,182
20190311T07-04,181
20190311T06-04,181
20190311T05-04,181
20190311T04-04,181
20190311T03-04,181
20190311T02-04,183
20190311T01-04,180
20190310T00-05,182
20190309T23-05,181
20190309T22-05,180
20190309T21-05,181
20190309T20-05,182
20190309T19-05,181
20190309T18-05,182
20190309T17-05,181
20190309T16-05,182
20190309T15-05,181
20190309T14-05,182
20190309T13-05,182
20190309T12-05,181
20190309T11-05,181
20190309T10-05,181
20190309T09-05,181
20190309T08-05,182
20190309T07-05,180
20190309T06-05,182
20190309T05-05,182
20190309T04-05,181
20190309T03-05,182
20190309T02-05,181
20190309T01-05,181
20190309T00-05,182
20190308T23-05,181
20190308T22-05,182
20190308T21-05,180
20190308T20-05,181
20190308T19-05,181
20190308T18-05,181
20190308T17-05,182
20190308T16-05,181
20190308T15-05,181
20190308T14-05,180
20190308T13-05,182
20190308T12-05,181
20190308T11-05,181
20190308T10-05,181
20190308T09-05,181
20190308T08-05,182
20190308T07-05,181
20190308T06-05,182
20190308T05-05,181
20190308T04-05,181
20190308T03-05,181
20190308T02-05,182
20190308T01-05,181
20190308T00-05,181
20190307T23-05,181
20190307T22-05,181
20190307T21-05,182
20190307T20-05,181
20190307T19-05,182
20190307T18-05,181
20190307T17-05,181
20190307T16-05,182
20190307T15-05,181
20190307T14-05,181
20190307T13-05,181
20190307T12-05,180
20190307T11-05,181
20190307T10-05,180
20190307T09-05,181
20190307T08-05,181
20190307T07-05,180
20190307T06-05,181
20190307T05-05,181
20190307T04-05,182
20190307T03-05,181
20190307T02-05,181
20190307T01-05,181
20190307T00-05,182
20190306T23-05,181
20190306T22-05,181
20190306T21-05,181
20190306T20-05,182
20190306T19-05,181
20190306T18-05,182
20190306T17-05,180
20190306T16-05,181
20190306T15-05,182
20190306T14-05,180
20190306T13-05,181
20190306T12-05,182
20190306T11-05,180
20190306T10-05,181
20190306T09-05,180
20190306T08-05,183
20190306T07-05,177
20190306T06-05,179
20190306T05-05,150
20190306T04-05,166
20190306T03-05,177
20190306T02-05,180
20190306T01-05,181
20190306T00-05,180
20190305T23-05,181
20190305T22-05,181
20190305T21-05,182
20190305T20-05,181
20190305T19-05,181
20190305T18-05,182
20190305T17-05,181
20190305T16-05,180
20190305T15-05,182
20190305T14-05,181
20190305T13-05,182
20190305T12-05,180
20190305T11-05,181
20190305T10-05,181
20190305T09-05,180
20190305T08-05,181
20190305T07-05,180
20190305T06-05,181
20190305T05-05,181
20190305T04-05,181
20190305T03-05,180
20190305T02-05,181
20190305T01-05,181
20190305T00-05,182
20190304T23-05,181
20190304T22-05,180
20190304T21-05,182
20190304T20-05,181
20190304T19-05,181
20190304T18-05,181
20190304T17-05,182
20190304T16-05,181
20190304T15-05,181
20190304T14-05,181
20190304T13-05,181
20190304T12-05,180
20190304T11-05,182
20190304T10-05,181
20190304T09-05,182
20190304T08-05,182
20190304T07-05,181
20190304T06-05,181
20190304T05-05,181
20190304T04-05,179
20190304T03-05,181
20190304T02-05,182
20190304T01-05,180
20190304T00-05,181
20190303T23-05,182
20190303T22-05,181
20190303T21-05,181
20190303T20-05,182
20190303T19-05,181
20190303T18-05,182
20190303T17-05,181
20190303T16-05,181
20190303T15-05,181
20190303T14-05,181
20190303T13-05,182
20190303T12-05,181
20190303T11-05,182
20190303T10-05,181
20190303T09-05,182
20190303T08-05,180
20190303T07-05,182
20190303T06-05,181
20190303T05-05,182
20190303T04-05,181
20190303T03-05,181
20190303T02-05,181
20190303T01-05,181
20190303T00-05,181
20190302T23-05,181
20190302T22-05,181
20190302T21-05,181
20190302T20-05,181
20190302T19-05,181
20190302T18-05,182
20190302T17-05,181
20190302T16-05,181
20190302T15-05,181
20190302T14-05,180
20190302T13-05,181
20190302T12-05,181
20190302T11-05,182
20190302T10-05,181
20190302T09-05,181
20190302T08-05,181
20190302T07-05,181
20190302T06-05,180
20190302T05-05,181
20190302T04-05,182
20190302T03-05,181
20190302T02-05,182
20190302T01-05,181
20190302T00-05,180
20190301T23-05,181
20190301T22-05,182
20190301T21-05,181
20190301T20-05,181
20190301T19-05,181
20190301T18-05,181
20190301T17-05,181
20190301T16-05,181
20190301T15-05,177
20190301T14-05,169
20190301T13-05,169
20190301T12-05,181
20190301T11-05,181
20190301T10-05,181
20190301T09-05,182
20190301T08-05,181
20190301T07-05,181
20190301T06-05,181
20190301T05-05,182
20190301T04-05,181
20190301T03-05,180
20190301T02-05,184
20190301T01-05,182
20190301T00-05,181
20190228T23-05,180
20190228T22-05,181
20190228T21-05,181
20190228T20-05,181
20190228T19-05,181
20190228T18-05,182
20190228T17-05,181
20190228T16-05,181
20190228T15-05,182
20190228T14-05,182
20190228T13-05,181
20190228T12-05,181
20190228T11-05,181
20190228T10-05,182
20190228T09-05,181
20190228T08-05,181
20190228T07-05,181
20190228T06-05,181
20190228T05-05,181
20190228T04-05,181
20190228T03-05,182
20190228T02-05,181
20190228T01-05,182
20190228T00-05,180
20190227T23-05,182
20190227T22-05,181
20190227T21-05,181
20190227T20-05,181
20190227T19-05,182
20190227T18-05,181
20190227T17-05,182
20190227T16-05,181
20190227T15-05,182
20190227T14-05,181
20190227T13-05,182
20190227T12-05,181
20190227T11-05,181
20190227T10-05,182
20190227T09-05,181
20190227T08-05,183
20190227T07-05,181
20190227T06-05,180
20190227T05-05,182
20190227T04-05,183
20190227T03-05,182
20190227T02-05,181
20190227T01-05,183
20190227T00-05,181
20190226T23-05,181
20190226T22-05,182
20190226T21-05,180
20190226T20-05,181
20190226T19-05,181
20190226T18-05,182
20190226T17-05,182
20190226T16-05,181
20190226T15-05,181
20190226T14-05,180
20190226T13-05,182
20190226T12-05,181
20190226T11-05,181
20190226T10-05,181
20190226T09-05,181
20190226T08-05,180
20190226T07-05,181
20190226T06-05,181
20190226T05-05,181
20190226T04-05,182
20190226T03-05,181
20190226T02-05,182
20190226T01-05,180
20190226T00-05,181
20190225T23-05,180
20190225T22-05,183
20190225T21-05,181
20190225T20-05,181
20190225T19-05,181
20190225T18-05,182
20190225T17-05,180
20190225T16-05,180
20190225T15-05,181
20190225T14-05,181
20190225T13-05,169
20190225T12-05,168
20190225T11-05,169
20190225T10-05,168
20190225T09-05,168
20190225T08-05,169
20190225T07-05,168
20190225T06-05,169
20190225T05-05,168
20190225T04-05,169
20190225T03-05,169
20190225T02-05,169
20190225T01-05,170
20190225T00-05,168
20190224T23-05,170
20190224T22-05,168
20190224T21-05,169
20190224T20-05,170
20190224T19-05,169
20190224T18-05,169
20190224T17-05,168
20190224T16-05,169
20190224T15-05,168
20190224T14-05,169
20190224T13-05,169
20190224T12-05,170
20190224T11-05,168
20190224T10-05,169
20190224T09-05,169
20190224T08-05,170
20190224T07-05,170
20190224T06-05,169
20190224T05-05,170
20190224T04-05,169
20190224T03-05,170
20190224T02-05,168
20190224T01-05,170
20190224T00-05,169
20190223T23-05,169
20190223T22-05,169
20190223T21-05,169
20190223T20-05,169
20190223T19-05,170
20190223T18-05,169
20190223T17-05,169
20190223T16-05,169
20190223T15-05,170
20190223T14-05,168
20190223T13-05,170
20190223T12-05,168
20190223T11-05,170
20190223T10-05,170
20190223T09-05,168
20190223T08-05,170
20190223T07-05,169
20190223T06-05,168
20190223T05-05,170
20190223T04-05,169
20190223T03-05,170
20190223T02-05,168
20190223T01-05,170
20190223T00-05,169
20190222T23-05,169
20190222T22-05,170
20190222T21-05,169
20190222T20-05,168
20190222T19-05,169
20190222T18-05,169
20190222T17-05,168
20190222T16-05,168
20190222T15-05,169
20190222T14-05,169
20190222T13-05,170
20190222T12-05,169
20190222T11-05,169
20190222T10-05,169
20190222T09-05,169
20190222T08-05,169
20190222T07-05,169
20190222T06-05,169
20190222T05-05,167
20190222T04-05,170
20190222T03-05,169
20190222T02-05,169
20190222T01-05,168
20190222T00-05,170
20190221T23-05,169
20190221T22-05,168
20190221T21-05,169
20190221T20-05,170
20190221T19-05,170
20190221T18-05,169
20190221T17-05,170
20190221T16-05,167
20190221T15-05,169
20190221T14-05,168
20190221T13-05,170
20190221T12-05,169
20190221T11-05,170
20190221T10-05,172
20190221T09-05,171
20190221T08-05,171
20190221T07-05,171
20190221T06-05,170
20190221T05-05,172
20190221T04-05,172
20190221T03-05,181
20190221T02-05,180
20190221T01-05,182
20190221T00-05,180
20190220T23-05,182
20190220T22-05,181
20190220T21-05,181
20190220T20-05,182
20190220T19-05,182
20190220T18-05,181
20190220T17-05,181
20190220T16-05,181
20190220T15-05,182
20190220T14-05,181
20190220T13-05,181
20190220T12-05,181
20190220T11-05,182
20190220T10-05,181
20190220T09-05,181
20190220T08-05,181
20190220T07-05,181
20190220T06-05,181
20190220T05-05,182
20190220T04-05,181
20190220T03-05,181
20190220T02-05,181
20190220T01-05,182
20190220T00-05,181
20190219T23-05,181
20190219T22-05,182
20190219T21-05,181
20190219T20-05,181
20190219T19-05,182
20190219T18-05,181
20190219T17-05,182
20190219T16-05,182
20190219T15-05,181
20190219T14-05,182
20190219T13-05,181
20190219T12-05,181
20190219T11-05,181
20190219T10-05,180
20190219T09-05,181
20190219T08-05,181
20190219T07-05,182
20190219T06-05,182
20190219T05-05,181
20190219T04-05,181
20190219T03-05,182
20190219T02-05,181
20190219T01-05,181
20190219T00-05,182
20190218T23-05,181
20190218T22-05,182
20190218T21-05,181
20190218T20-05,181
20190218T19-05,182
20190218T18-05,182
20190218T17-05,179
20190218T16-05,181
20190218T15-05,170
20190218T14-05,170
20190218T13-05,181
20190218T12-05,182
20190218T11-05,182
20190218T10-05,180
20190218T09-05,181
20190218T08-05,182
20190218T07-05,180
20190218T06-05,181
20190218T05-05,181
20190218T04-05,180
20190218T03-05,181
20190218T02-05,182
20190218T01-05,181
20190218T00-05,181
20190217T23-05,181
20190217T22-05,181
20190217T21-05,180
20190217T20-05,181
20190217T19-05,182
20190217T18-05,181
20190217T17-05,181
20190217T16-05,181
20190217T15-05,182
20190217T14-05,181
20190217T13-05,182
20190217T12-05,181
20190217T11-05,182
20190217T10-05,182
20190217T09-05,182
20190217T08-05,182
20190217T07-05,181
20190217T06-05,181
20190217T05-05,182
20190217T04-05,183
20190217T03-05,181
20190217T02-05,181
20190217T01-05,181
20190217T00-05,181
20190216T23-05,181
20190216T22-05,183
20190216T21-05,182
20190216T20-05,181
20190216T19-05,182
20190216T18-05,182
20190216T17-05,182
20190216T16-05,181
20190216T15-05,181
20190216T14-05,182
20190216T13-05,181
20190216T12-05,181
20190216T11-05,181
20190216T10-05,182
20190216T09-05,182
20190216T08-05,181
20190216T07-05,181
20190216T06-05,181
20190216T05-05,182
20190216T04-05,180
20190216T03-05,182
20190216T02-05,180
20190216T01-05,182
20190216T00-05,181
20190215T23-05,182
20190215T22-05,182
20190215T21-05,180
20190215T20-05,182
20190215T19-05,181
20190215T18-05,182
20190215T17-05,182
20190215T16-05,181
20190215T15-05,182
20190215T14-05,181
20190215T13-05,182
20190215T12-05,180
20190215T11-05,182
20190215T10-05,181
20190215T09-05,182
20190215T08-05,181
20190215T07-05,181
20190215T06-05,180
20190215T05-05,182
20190215T04-05,181
20190215T03-05,181
20190215T02-05,182
20190215T01-05,171
20190215T00-05,31
20190214T23-05,180
20190214T22-05,182
20190214T21-05,181
20190214T20-05,182
20190214T19-05,182
20190214T18-05,183
20190214T17-05,34
20190214T16-05,21
20190214T15-05,21
20190214T14-05,21
20190214T13-05,21
20190214T12-05,20
20190214T11-05,26
20190214T10-05,179
20190214T09-05,181
20190214T08-05,182
20190214T07-05,181
20190214T06-05,181
20190214T05-05,168
20190214T04-05,22
20190214T03-05,21
20190214T02-05,22
20190214T01-05,28
20190214T00-05,181
20190213T23-05,181
20190213T22-05,181
20190213T21-05,181
20190213T20-05,181
20190213T19-05,181
20190213T18-05,180
20190213T17-05,182
20190213T16-05,181
20190213T15-05,182
20190213T14-05,181
20190213T13-05,179
20190213T12-05,182
20190213T11-05,181
20190213T10-05,180
20190213T09-05,181
20190213T08-05,181
20190213T07-05,181
20190213T06-05,181
20190213T05-05,181
20190213T04-05,181
20190213T03-05,182
20190213T02-05,181
20190213T01-05,181
20190213T00-05,182
20190212T23-05,181
20190212T22-05,181
20190212T21-05,181
20190212T20-05,180
20190212T19-05,181
20190212T18-05,181
20190212T17-05,181
20190212T16-05,180
20190212T15-05,181
20190212T14-05,181
20190212T13-05,181
20190212T12-05,181
20190212T11-05,181
20190212T10-05,181
20190212T09-05,181
20190212T08-05,182
20190212T07-05,181
20190212T06-05,182
20190212T05-05,181
20190212T04-05,182
20190212T03-05,181
20190212T02-05,181
20190212T01-05,182
20190212T00-05,181
20190211T23-05,182
20190211T22-05,181
20190211T21-05,181
20190211T20-05,181
20190211T19-05,181
20190211T18-05,182
20190211T17-05,181
20190211T16-05,182
20190211T15-05,182
20190211T14-05,181
20190211T13-05,181
20190211T12-05,181
20190211T11-05,181
20190211T10-05,180
20190211T09-05,181
20190211T08-05,181
20190211T07-05,181
20190211T06-05,182
20190211T05-05,181
20190211T04-05,181
20190211T03-05,181
20190211T02-05,180
20190211T01-05,181
20190211T00-05,180
20190210T23-05,181
20190210T22-05,180
20190210T21-05,182
20190210T20-05,181
20190210T19-05,180
20190210T18-05,182
20190210T17-05,181
20190210T16-05,181
20190210T15-05,181
20190210T14-05,181
20190210T13-05,181
20190210T12-05,181
20190210T11-05,180
20190210T10-05,181
20190210T09-05,181
20190210T08-05,181
20190210T07-05,181
20190210T06-05,182
20190210T05-05,181
20190210T04-05,180
20190210T03-05,181
20190210T02-05,181
20190210T01-05,181
20190210T00-05,181
20190209T23-05,180
20190209T22-05,181
20190209T21-05,181
20190209T20-05,181
20190209T19-05,180
20190209T18-05,181
20190209T17-05,181
20190209T16-05,181
20190209T15-05,181
20190209T14-05,180
20190209T13-05,181
20190209T12-05,180
20190209T11-05,181
20190209T10-05,181
20190209T09-05,180
20190209T08-05,182
20190209T07-05,180
20190209T06-05,182
20190209T05-05,181
20190209T04-05,181
20190209T03-05,181
20190209T02-05,181
20190209T01-05,177
20190209T00-05,128
20190208T23-05,129
20190208T22-05,180
20190208T21-05,149
20190208T20-05,148
20190208T19-05,147
20190208T18-05,129
20190208T17-05,128
20190208T16-05,128
20190208T15-05,128
20190208T14-05,127
20190208T13-05,127
20190208T12-05,127
20190208T11-05,128
20190208T10-05,126
20190208T09-05,127
20190208T08-05,128
20190208T07-05,129
20190208T06-05,127
20190208T05-05,128
20190208T04-05,127
20190208T03-05,128
20190208T02-05,128
20190208T01-05,126
20190208T00-05,30
20190207T23-05,143
20190207T22-05,143
20190207T21-05,143
20190207T20-05,143
20190207T19-05,143
20190207T18-05,143
20190207T17-05,143
20190207T16-05,143
20190207T15-05,143
20190207T14-05,143
20190207T13-05,143
20190207T12-05,143
20190207T11-05,143
20190207T10-05,143
20190207T09-05,143
20190207T08-05,143
20190207T07-05,143
20190207T06-05,142
20190207T05-05,143
20190207T04-05,144
20190207T03-05,143
20190207T02-05,143
20190207T01-05,143
20190207T00-05,143
20190206T23-05,143
20190206T22-05,144
20190206T21-05,143
20190206T20-05,144
20190206T19-05,143
20190206T18-05,143
20190206T17-05,144
20190206T16-05,144
20190206T15-05,146
20190206T14-05,142
20190206T13-05,142
20190206T12-05,144
20190206T11-05,143
20190206T10-05,143
20190206T09-05,144
20190206T08-05,143
20190206T07-05,160
20190206T06-05,21
20190206T05-05,22
20190206T04-05,20
20190206T03-05,20
20190206T02-05,19
20190206T01-05,30
20190206T00-05,174
20190205T23-05,181
20190205T22-05,180
20190205T21-05,181
20190205T20-05,181
20190205T19-05,181
20190205T18-05,180
20190205T17-05,152
20190205T16-05,150
20190205T15-05,151
20190205T14-05,149
20190205T13-05,150
20190205T12-05,151
20190205T11-05,150
20190205T10-05,151
20190205T09-05,149
20190205T08-05,152
20190205T07-05,181
20190205T06-05,181
20190205T05-05,182
20190205T04-05,181
20190205T03-05,182
20190205T02-05,182
20190205T01-05,181
20190205T00-05,184
20190204T23-05,182
20190204T22-05,181
20190204T21-05,182
20190204T20-05,180
20190204T19-05,183
20190204T18-05,179
20190204T17-05,182
20190204T16-05,182
20190204T15-05,181
20190204T14-05,181
20190204T13-05,182
20190204T12-05,177
20190204T11-05,140
20190204T10-05,139
20190204T09-05,180
20190204T08-05,182
20190204T07-05,181
20190204T06-05,181
20190204T05-05,181
20190204T04-05,181
20190204T03-05,182
20190204T02-05,181
20190204T01-05,181
20190204T00-05,181
20190203T23-05,181
20190203T22-05,182
20190203T21-05,181
20190203T20-05,182
20190203T19-05,182
20190203T18-05,181
20190203T17-05,182
20190203T16-05,181
20190203T15-05,181
20190203T14-05,182
20190203T13-05,181
20190203T12-05,181
20190203T11-05,180
20190203T10-05,181
20190203T09-05,182
20190203T08-05,182
20190203T07-05,182
20190203T06-05,182
20190203T05-05,182
20190203T04-05,182
20190203T03-05,181
20190203T02-05,181
20190203T01-05,181
20190203T00-05,181
20190202T23-05,181
20190202T22-05,181
20190202T21-05,181
20190202T20-05,181
20190202T19-05,182
20190202T18-05,183
20190202T17-05,182
20190202T16-05,181
20190202T15-05,181
20190202T14-05,182
20190202T13-05,181
20190202T12-05,181
20190202T11-05,183
20190202T10-05,181
20190202T09-05,181
20190202T08-05,182
20190202T07-05,181
20190202T06-05,181
20190202T05-05,181
20190202T04-05,182
20190202T03-05,182
20190202T02-05,182
20190202T01-05,182
20190202T00-05,182
20190201T23-05,182
20190201T22-05,180
20190201T21-05,181
20190201T20-05,182
20190201T19-05,182
20190201T18-05,182
20190201T17-05,181
20190201T16-05,181
20190201T15-05,184
20190201T14-05,181
20190201T13-05,181
20190201T12-05,181
20190201T11-05,182
20190201T10-05,181
20190201T09-05,180
20190201T08-05,182
20190201T07-05,179
20190201T06-05,182
20190201T05-05,181
20190201T04-05,181
20190201T03-05,181
20190201T02-05,182
20190201T01-05,181
20190201T00-05,180
20190131T23-05,180
20190131T22-05,178
20190131T21-05,181
20190131T20-05,179
20190131T19-05,180
20190131T18-05,179
20190131T17-05,179
20190131T16-05,179
20190131T15-05,180
20190131T14-05,179
20190131T13-05,179
20190131T12-05,180
20190131T11-05,179
20190131T10-05,181
20190131T09-05,168
20190131T08-05,180
20190131T07-05,179
20190131T06-05,178
20190131T05-05,179
20190131T04-05,179
20190131T03-05,179
20190131T02-05,179
20190131T01-05,179
20190131T00-05,179
20190130T23-05,179
20190130T22-05,179
20190130T21-05,180
20190130T20-05,179
20190130T19-05,179
20190130T18-05,180
20190130T17-05,179
20190130T16-05,180
20190130T15-05,179
20190130T14-05,184
20190130T13-05,178
20190130T12-05,179
20190130T11-05,179
20190130T10-05,179
20190130T09-05,179
20190130T08-05,180
20190130T07-05,178
20190130T06-05,180
20190130T05-05,179
20190130T04-05,179
20190130T03-05,179
20190130T02-05,180
20190130T01-05,179
20190130T00-05,179
20190129T23-05,179
20190129T22-05,179
20190129T21-05,180
20190129T20-05,179
20190129T19-05,180
20190129T18-05,179
20190129T17-05,180
20190129T16-05,179
20190129T15-05,179
20190129T14-05,178
20190129T13-05,176
20190129T12-05,181
20190129T11-05,177
20190129T10-05,180
20190129T09-05,178
20190129T08-05,179
20190129T07-05,180
20190129T06-05,179
20190129T05-05,179
20190129T04-05,179
20190129T03-05,180
20190129T02-05,179
20190129T01-05,179
20190129T00-05,179
20190128T23-05,179
20190128T22-05,180
20190128T21-05,179
20190128T20-05,179
20190128T19-05,180
20190128T18-05,180
20190128T17-05,180
20190128T16-05,179
20190128T15-05,179
20190128T14-05,180
20190128T13-05,180
20190128T12-05,179
20190128T11-05,179
20190128T10-05,179
20190128T09-05,177
20190128T08-05,180
20190128T07-05,177
20190128T06-05,179
20190128T05-05,180
20190128T04-05,180
20190128T03-05,179
20190128T02-05,179
20190128T01-05,179
20190128T00-05,179
20190127T23-05,180
20190127T22-05,179
20190127T21-05,179
20190127T20-05,179
20190127T19-05,180
20190127T18-05,180
20190127T17-05,179
20190127T16-05,179
20190127T15-05,179
20190127T14-05,179
20190127T13-05,179
20190127T12-05,179
20190127T11-05,179
20190127T10-05,178
20190127T09-05,179
20190127T08-05,180
20190127T07-05,179
20190127T06-05,179
20190127T05-05,179
20190127T04-05,180
20190127T03-05,179
20190127T02-05,179
20190127T01-05,180
20190127T00-05,179
20190126T23-05,180
20190126T22-05,179
20190126T21-05,179
20190126T20-05,180
20190126T19-05,179
20190126T18-05,180
20190126T17-05,179
20190126T16-05,179
20190126T15-05,179
20190126T14-05,178
20190126T13-05,180
20190126T12-05,179
20190126T11-05,180
20190126T10-05,177
20190126T09-05,179
20190126T08-05,179
20190126T07-05,180
20190126T06-05,178
20190126T05-05,177
20190126T04-05,179
20190126T03-05,179
20190126T02-05,180
20190126T01-05,180
20190126T00-05,180
20190125T23-05,177
20190125T22-05,179
20190125T21-05,177
20190125T20-05,152
20190125T19-05,153
20190125T18-05,178
20190125T17-05,180
20190125T16-05,185
20190125T15-05,184
20190125T14-05,184
20190125T13-05,184
20190125T12-05,183
20190125T11-05,179
20190125T10-05,178
20190125T09-05,179
20190125T08-05,179
20190125T07-05,179
20190125T06-05,178
20190125T05-05,179
20190125T04-05,178
20190125T03-05,179
20190125T02-05,177
20190125T01-05,177
20190125T00-05,177
20190124T23-05,177
20190124T22-05,175
20190124T21-05,179
20190124T20-05,180
20190124T19-05,179
20190124T18-05,179
20190124T17-05,181
20190124T16-05,178
20190124T15-05,180
20190124T14-05,178
20190124T13-05,179
20190124T12-05,179
20190124T11-05,179
20190124T10-05,179
20190124T09-05,179
20190124T08-05,179
20190124T07-05,179
20190124T06-05,179
20190124T05-05,179
20190124T04-05,179
20190124T03-05,179
20190124T02-05,179
20190124T01-05,179
20190124T00-05,178
20190123T23-05,179
20190123T22-05,179
20190123T21-05,181
20190123T20-05,179
20190123T19-05,179
20190123T18-05,180
20190123T17-05,179
20190123T16-05,179
20190123T15-05,179
20190123T14-05,179
20190123T13-05,178
20190123T12-05,180
20190123T11-05,178
20190123T10-05,179
20190123T09-05,179
20190123T08-05,179
20190123T07-05,179
20190123T06-05,179
20190123T05-05,180
20190123T04-05,179
20190123T03-05,179
20190123T02-05,178
20190123T01-05,180
20190123T00-05,180
20190122T23-05,179
20190122T22-05,179
20190122T21-05,180
20190122T20-05,180
20190122T19-05,180
20190122T18-05,180
20190122T17-05,180
20190122T16-05,181
20190122T15-05,181
20190122T14-05,178
20190122T13-05,180
20190122T12-05,179
20190122T11-05,179
20190122T10-05,179
20190122T09-05,179
20190122T08-05,179
20190122T07-05,180
20190122T06-05,178
20190122T05-05,180
20190122T04-05,179
20190122T03-05,180
20190122T02-05,179
20190122T01-05,179
20190122T00-05,179
20190121T23-05,179
20190121T22-05,179
20190121T21-05,180
20190121T20-05,180
20190121T19-05,179
20190121T18-05,178
20190121T17-05,171
20190121T16-05,53
20190121T15-05,180
20190121T14-05,176
20190121T13-05,161
20190121T12-05,179
20190121T11-05,178
20190121T10-05,177
20190121T09-05,99
20190121T08-05,180
20190121T07-05,178
20190121T06-05,179
20190121T05-05,180
20190121T04-05,178
20190121T03-05,179
20190121T02-05,179
20190121T01-05,179
20190121T00-05,179
20190120T23-05,179
20190120T22-05,179
20190120T21-05,179
20190120T20-05,179
20190120T19-05,180
20190120T18-05,180
20190120T17-05,179
20190120T16-05,179
20190120T15-05,178
20190120T14-05,180
20190120T13-05,178
20190120T12-05,179
20190120T11-05,180
20190120T10-05,178
20190120T09-05,179
20190120T08-05,178
20190120T07-05,179
20190120T06-05,179
20190120T05-05,179
20190120T04-05,179
20190120T03-05,180
20190120T02-05,179
20190120T01-05,179
20190120T00-05,180
20190119T23-05,179
20190119T22-05,179
20190119T21-05,179
20190119T20-05,178
20190119T19-05,179
20190119T18-05,179
20190119T17-05,179
20190119T16-05,180
20190119T15-05,179
20190119T14-05,179
20190119T13-05,179
20190119T12-05,179
20190119T11-05,180
20190119T10-05,180
20190119T09-05,178
20190119T08-05,180
20190119T07-05,179
20190119T06-05,179
20190119T05-05,179
20190119T04-05,180
20190119T03-05,179
20190119T02-05,180
20190119T01-05,179
20190119T00-05,179
20190118T23-05,179
20190118T22-05,179
20190118T21-05,180
20190118T20-05,179
20190118T19-05,179
20190118T18-05,179
20190118T17-05,181
20190118T16-05,179
20190118T15-05,155
20190118T14-05,155
20190118T13-05,157
20190118T12-05,180
20190118T11-05,180
20190118T10-05,180
20190118T09-05,182
20190118T08-05,179
20190118T07-05,180
20190118T06-05,179
20190118T05-05,179
20190118T04-05,179
20190118T03-05,179
20190118T02-05,179
20190118T01-05,179
20190118T00-05,181
20190117T23-05,177
20190117T22-05,176
20190117T21-05,178
20190117T20-05,181
20190117T19-05,180
20190117T18-05,177
20190117T17-05,180
20190117T16-05,164
20190117T15-05,138
20190117T14-05,134
20190117T13-05,145
20190117T12-05,138
20190117T11-05,137
20190117T10-05,138
20190117T09-05,138
20190117T08-05,139
20190117T07-05,179
20190117T06-05,179
20190117T05-05,180
20190117T04-05,179
20190117T03-05,179
20190117T02-05,179
20190117T01-05,179
20190117T00-05,179
20190116T23-05,180
20190116T22-05,179
20190116T21-05,179
20190116T20-05,180
20190116T19-05,179
20190116T18-05,178
20190116T17-05,164
20190116T16-05,163
20190116T15-05,164
20190116T14-05,164
20190116T13-05,164
20190116T12-05,163
20190116T11-05,163
20190116T10-05,164
20190116T09-05,164
20190116T08-05,164
20190116T07-05,178
20190116T06-05,179
20190116T05-05,179
20190116T04-05,180
20190116T03-05,179
20190116T02-05,179
20190116T01-05,178
20190116T00-05,179
20190115T23-05,179
20190115T22-05,179
20190115T21-05,179
