,coal,natural gas,nuclear,petroleum,other,solar
20190527T07Z,413,1209,67,0.0,14,0
20190527T06Z,410,1337,65,0.0,13,0
20190527T05Z,449,1449,65,0.0,14,0
20190527T04Z,773,1316,66,0.0,14,0
20190527T03Z,956,1347,66,0.0,14,0
20190527T02Z,1072,1443,66,0.0,14,0
20190527T01Z,1123,1692,66,0.0,15,0
20190527T00Z,1125,1841,66,0.0,16,1
20190526T23Z,1126,1974,65,0.0,15,5
20190526T22Z,1121,2017,68,0.0,15,20
20190526T21Z,1123,2012,66,0.0,14,15
20190526T20Z,1126,1968,66,0.0,14,24
20190526T19Z,1126,1932,65,0.0,13,25
20190526T18Z,1128,1749,67,0.0,11,24
20190526T17Z,1107,1417,66,0.0,14,27
20190526T16Z,947,1409,65,0.0,14,22
20190526T15Z,804,1375,65,0.0,14,19
20190526T14Z,658,1303,67,0.0,13,14
20190526T13Z,481,1245,66,0.0,14,12
20190526T12Z,413,1085,67,0.0,12,2
20190526T11Z,414,1008,64,0.0,13,0
20190526T10Z,419,992,67,0.0,13,0
20190526T09Z,419,995,67,0.0,13,0
20190526T08Z,420,1037,66,0.0,13,0
20190526T07Z,420,1123,64,0.0,13,0
20190526T06Z,421,1221,67,0.0,13,0
20190526T05Z,508,1289,66,0.0,14,0
20190526T04Z,740,1238,66,0.0,13,0
20190526T03Z,919,1261,65,0.0,13,0
20190526T02Z,1008,1381,66,0.0,14,0
20190526T01Z,910,1738,66,0.0,14,0
20190526T00Z,882,1975,67,0.0,14,2
20190525T23Z,972,2018,69,0.0,14,9
20190525T22Z,1178,1899,65,0.0,14,18
20190525T21Z,1170,1923,65,0.0,14,20
20190525T20Z,1109,1935,67,0.0,14,25
20190525T19Z,1108,1864,67,0.0,13,25
20190525T18Z,1085,1784,65,0.0,13,26
20190525T17Z,955,1650,65,0.0,12,25
20190525T16Z,881,1473,67,0.0,14,24
20190525T15Z,848,1281,67,0.0,14,22
20190525T14Z,627,1293,66,0.0,15,14
20190525T13Z,412,1277,67,2.0,14,11
20190525T12Z,349,1125,66,0.0,11,3
20190525T11Z,344,1032,67,0.0,13,0
20190525T10Z,340,1016,67,0.0,13,0
20190525T09Z,339,1022,65,0.0,12,0
20190525T08Z,318,1069,65,0.0,14,0
20190525T07Z,285,1176,67,0.0,13,0
20190525T06Z,315,1242,67,0.0,14,0
20190525T05Z,477,1239,65,0.0,14,0
20190525T04Z,629,1263,66,0.0,14,0
20190525T03Z,738,1368,66,0.0,13,0
20190525T02Z,874,1432,67,0.0,14,0
20190525T01Z,994,1567,66,0.0,14,0
20190525T00Z,991,1739,67,0.0,13,2
20190524T23Z,977,1917,67,0.0,14,11
20190524T22Z,956,2054,65,0.0,14,19
20190524T21Z,933,2119,68,0.0,15,24
20190524T20Z,924,2086,65,0.0,15,26
20190524T19Z,924,1989,67,0.0,14,25
20190524T18Z,924,1825,66,0.0,12,26
20190524T17Z,929,1555,66,0.0,12,26
20190524T16Z,866,1453,66,0.0,13,25
20190524T15Z,682,1468,67,0.0,15,25
20190524T14Z,553,1413,66,0.0,12,23
20190524T13Z,375,1429,65,0.0,14,13
20190524T12Z,241,1408,68,0.0,13,5
20190524T11Z,215,1315,67,0.0,13,0
20190524T10Z,210,1201,66,0.0,13,0
20190524T09Z,213,1132,65,0.0,12,0
20190524T08Z,214,1150,67,0.0,13,0
20190524T07Z,212,1220,67,0.0,14,0
20190524T06Z,214,1319,65,0.0,13,0
20190524T05Z,264,1404,67,0.0,13,0
20190524T04Z,430,1438,65,0.0,13,0
20190524T03Z,574,1521,68,0.0,13,0
20190524T02Z,810,1528,66,0.0,12,0
20190524T01Z,929,1656,67,0.0,14,0
20190524T00Z,928,1834,66,0.0,12,3
20190523T23Z,927,1991,67,0.0,12,10
20190523T22Z,927,2154,66,0.0,12,20
20190523T21Z,924,2212,65,0.0,13,19
20190523T20Z,924,2195,66,0.0,12,20
20190523T19Z,923,2154,67,0.0,12,22
20190523T18Z,929,2058,67,0.0,12,24
20190523T17Z,926,1767,65,0.0,12,23
20190523T16Z,859,1619,67,0.0,13,22
20190523T15Z,717,1562,67,0.0,12,19
20190523T14Z,552,1538,65,0.0,13,17
20190523T13Z,368,1522,68,0.0,12,16
20190523T12Z,235,1516,65,0.0,14,5
20190523T11Z,216,1405,67,0.0,13,0
20190523T10Z,211,1269,68,0.0,14,0
20190523T09Z,217,1198,65,0.0,13,0
20190523T08Z,215,1199,65,0.0,13,0
20190523T07Z,214,1257,67,0.0,13,0
20190523T06Z,218,1346,67,0.0,13,0
20190523T05Z,360,1362,65,0.0,13,0
20190523T04Z,605,1344,66,0.0,13,0
20190523T03Z,0,161,66,0.0,7,0
20190523T02Z,1073,1347,67,0.0,13,0
20190523T01Z,1040,1655,66,0.0,12,0
20190523T00Z,1039,1801,66,0.0,13,1
20190522T23Z,1019,2078,65,0.0,12,13
20190522T22Z,1009,2186,67,0.0,12,17
20190522T21Z,1009,2229,66,0.0,8,21
20190522T20Z,1000,2209,67,0.0,13,26
20190522T19Z,998,2158,64,0.0,13,25
20190522T18Z,1000,2041,66,0.0,18,25
20190522T17Z,991,1758,66,0.0,18,22
20190522T16Z,889,1672,67,0.0,19,27
20190522T15Z,849,1480,65,0.0,21,22
20190522T14Z,764,1368,66,0.0,20,20
20190522T13Z,664,1288,67,0.0,20,13
20190522T12Z,512,1297,67,0.0,19,4
20190522T11Z,399,1320,64,0.0,19,0
20190522T10Z,294,1286,66,0.0,22,0
20190522T09Z,278,1235,67,0.0,23,0
20190522T08Z,267,1265,66,0.0,23,0
20190522T07Z,249,1356,66,0.0,21,0
20190522T06Z,277,1431,65,0.0,24,0
20190522T05Z,405,1458,68,0.0,22,0
20190522T04Z,582,1471,66,0.0,24,0
20190522T03Z,893,1409,67,0.0,21,0
20190522T02Z,969,1604,66,0.0,24,0
20190522T01Z,953,1902,66,0.0,22,0
20190522T00Z,929,2116,66,0.0,23,1
20190521T23Z,926,2257,66,0.0,23,11
20190521T22Z,924,2365,66,0.0,21,19
20190521T21Z,927,2331,66,0.0,22,18
20190521T20Z,926,2217,67,0.0,22,22
20190521T19Z,926,2135,67,0.0,23,20
20190521T18Z,919,2038,65,0.0,21,18
20190521T17Z,926,1845,66,0.0,21,18
20190521T16Z,928,1606,67,0.0,21,21
20190521T15Z,927,1377,66,0.0,22,22
20190521T14Z,866,1282,65,0.0,21,23
20190521T13Z,721,1228,66,0.0,19,14
20190521T12Z,546,1257,67,0.0,15,2
20190521T11Z,338,1346,67,0.0,15,0
20190521T10Z,215,1332,67,0.0,15,0
20190521T09Z,202,1255,66,0.0,13,0
20190521T08Z,211,1259,66,0.0,14,0
20190521T07Z,211,1329,65,0.0,15,0
20190521T06Z,265,1379,67,0.0,14,0
20190521T05Z,365,1434,66,0.0,14,0
20190521T04Z,614,1392,66,0.0,14,0
20190521T03Z,877,1380,66,0.0,14,0
20190521T02Z,924,1622,66,0.0,14,0
20190521T01Z,923,1894,67,0.0,13,0
20190521T00Z,923,1992,66,0.0,13,2
20190520T23Z,921,2128,67,0.0,12,9
20190520T22Z,923,2211,66,0.0,13,17
20190520T21Z,923,2222,66,0.0,14,18
20190520T20Z,920,2170,65,0.0,12,17
20190520T19Z,915,2098,67,0.0,13,19
20190520T18Z,920,1987,66,0.0,13,21
20190520T17Z,921,1729,65,0.0,16,16
20190520T16Z,910,1570,68,0.0,19,19
20190520T15Z,873,1433,66,0.0,18,21
20190520T14Z,861,1233,66,0.0,20,18
20190520T13Z,693,1225,66,0.0,19,12
20190520T12Z,528,1235,67,0.0,17,3
20190520T11Z,392,1272,65,0.0,14,0
20190520T10Z,306,1213,66,0.0,15,0
20190520T09Z,299,1137,68,0.0,13,0
20190520T08Z,300,1147,65,0.0,14,0
20190520T07Z,298,1197,67,0.0,15,0
20190520T06Z,316,1276,67,0.0,14,0
20190520T05Z,400,1330,66,0.0,15,0
20190520T04Z,531,1399,66,0.0,15,0
20190520T03Z,789,1353,66,0.0,11,0
20190520T02Z,917,1454,66,0.0,9,0
20190520T01Z,923,1715,66,0.0,10,0
20190520T00Z,926,1810,66,0.0,14,1
20190519T23Z,930,1925,67,0.0,13,8
20190519T22Z,929,1979,66,0.0,14,13
20190519T21Z,925,1953,66,0.0,10,17
20190519T20Z,927,1898,68,0.0,11,19
20190519T19Z,928,1805,66,0.0,10,22
20190519T18Z,925,1691,64,0.0,11,26
20190519T17Z,803,1564,67,0.0,10,24
20190519T16Z,675,1513,66,0.0,13,22
20190519T15Z,643,1347,67,0.0,15,23
20190519T14Z,531,1265,66,0.0,14,21
20190519T13Z,289,1269,66,0.0,13,14
20190519T12Z,218,1127,66,0.0,13,3
20190519T11Z,218,1048,66,0.0,14,0
20190519T10Z,219,1024,68,0.0,13,0
20190519T09Z,217,1021,64,0.0,13,0
20190519T08Z,215,1050,67,0.0,12,0
20190519T07Z,212,1113,67,0.0,14,0
20190519T06Z,216,1209,67,0.0,13,0
20190519T05Z,322,1244,66,0.0,14,0
20190519T04Z,523,1222,66,0.0,14,0
20190519T03Z,620,1301,66,0.0,12,0
20190519T02Z,812,1296,67,0.0,52,0
20190519T01Z,924,1437,67,0.0,13,0
20190519T00Z,923,1569,64,0.0,8,1
20190518T23Z,922,1704,66,0.0,9,13
20190518T22Z,929,1740,67,0.0,10,19
20190518T21Z,929,1747,67,0.0,10,22
20190518T20Z,928,1711,66,0.0,11,23
20190518T19Z,930,1684,66,0.0,8,25
20190518T18Z,900,1622,68,0.0,9,27
20190518T17Z,763,1525,65,0.0,13,25
20190518T16Z,689,1443,66,10.0,14,27
20190518T15Z,677,1274,65,0.0,17,24
20190518T14Z,665,1108,66,0.0,15,22
20190518T13Z,508,1045,67,0.0,15,12
20190518T12Z,360,999,66,2.0,13,4
20190518T11Z,302,976,67,0.0,14,0
20190518T10Z,304,943,65,0.0,15,0
20190518T09Z,303,934,67,0.0,12,0
20190518T08Z,304,959,67,0.0,13,0
20190518T07Z,303,1022,67,0.0,13,0
20190518T06Z,354,1075,65,0.0,13,0
20190518T05Z,491,1091,67,0.0,14,0
20190518T04Z,646,1137,66,0.0,13,0
20190518T03Z,819,1132,66,0.0,14,0
20190518T02Z,877,1279,66,0.0,12,0
20190518T01Z,878,1556,66,0.0,12,0
20190518T00Z,915,1652,67,0.0,14,1
20190517T23Z,926,1978,66,0.0,12,11
20190517T22Z,926,2048,66,0.0,14,17
20190517T21Z,928,2061,66,0.0,14,21
20190517T20Z,926,2005,65,0.0,12,25
20190517T19Z,926,1929,68,0.0,14,21
20190517T18Z,906,1722,66,0.0,12,19
20190517T17Z,772,1608,66,0.0,14,24
20190517T16Z,656,1531,66,0.0,13,24
20190517T15Z,574,1433,68,0.0,17,25
20190517T14Z,427,1422,66,0.0,15,21
20190517T13Z,282,1410,65,0.0,14,13
20190517T12Z,213,1350,67,0.0,14,1
20190517T11Z,214,1273,65,0.0,15,0
20190517T10Z,212,1122,67,0.0,13,0
20190517T09Z,211,1045,65,0.0,13,0
20190517T08Z,214,1040,67,0.0,14,0
20190517T07Z,212,1095,67,0.0,13,0
20190517T06Z,210,1183,65,0.0,14,0
20190517T05Z,295,1222,68,0.0,14,0
20190517T04Z,539,1189,65,0.0,13,1
20190517T03Z,752,1188,66,0.0,14,0
20190517T02Z,903,1450,67,0.0,14,1
20190517T01Z,925,1691,66,0.0,11,1
20190517T00Z,930,1783,66,0.0,14,1
20190516T23Z,930,1921,66,0.0,14,5
20190516T22Z,930,1999,68,0.0,14,7
20190516T21Z,929,2019,65,0.0,14,9
20190516T20Z,931,2012,66,0.0,12,9
20190516T19Z,927,1952,67,0.0,10,5
20190516T18Z,881,1904,66,0.0,13,14
20190516T17Z,709,1929,65,0.0,10,10
20190516T16Z,567,1788,67,0.0,10,9
20190516T15Z,556,1608,65,0.0,9,15
20190516T14Z,555,1356,66,0.0,11,12
20190516T13Z,470,1242,67,0.0,11,5
20190516T12Z,331,1265,66,0.0,13,2
20190516T11Z,214,1317,66,0.0,12,0
20190516T10Z,205,1170,66,0.0,14,0
20190516T09Z,217,1090,67,0.0,11,0
20190516T08Z,215,1091,66,0.0,13,0
20190516T07Z,212,1123,65,0.0,13,0
20190516T06Z,210,1198,67,0.0,13,0
20190516T05Z,209,1334,66,0.0,12,0
20190516T04Z,368,1316,67,0.0,12,0
20190516T03Z,604,1299,65,0.0,13,0
20190516T02Z,684,1442,67,0.0,14,0
20190516T01Z,894,1488,66,0.0,13,0
20190516T00Z,929,1522,67,0.0,11,1
20190515T23Z,931,1733,67,0.0,14,7
20190515T22Z,924,1831,65,0.0,13,15
20190515T21Z,926,1761,66,0.0,14,19
20190515T20Z,928,1690,67,0.0,16,18
20190515T19Z,926,1633,67,0.0,14,18
20190515T18Z,925,1535,66,0.0,14,19
20190515T17Z,923,1326,66,0.0,12,19
20190515T16Z,827,1271,66,0.0,14,16
20190515T15Z,649,1300,66,0.0,13,15
20190515T14Z,560,1252,66,0.0,12,11
20190515T13Z,560,1137,66,2.0,15,3
20190515T12Z,463,1172,67,0.0,16,1
20190515T11Z,290,1257,66,0.0,15,0
20190515T10Z,213,1158,68,0.0,18,0
20190515T09Z,210,1051,67,0.0,15,0
20190515T08Z,209,1048,64,0.0,14,0
20190515T07Z,212,1065,67,0.0,15,0
20190515T06Z,334,1000,66,0.0,16,0
20190515T05Z,365,1067,67,0.0,16,0
20190515T04Z,348,1258,64,0.0,16,0
20190515T03Z,383,1219,67,0.0,15,0
20190515T02Z,381,1295,66,0.0,15,0
20190515T01Z,455,1438,67,0.0,16,0
20190515T00Z,476,1493,67,0.0,14,1
20190514T23Z,478,1555,65,0.0,14,3
20190514T22Z,476,1631,66,0.0,14,3
20190514T21Z,476,1685,67,9.0,15,6
20190514T20Z,476,1645,67,9.0,14,11
20190514T19Z,474,1600,65,2.0,14,6
20190514T18Z,476,1560,66,0.0,19,9
20190514T17Z,475,1430,67,0.0,15,6
20190514T16Z,468,1474,66,0.0,15,8
20190514T15Z,456,1368,66,0.0,13,13
20190514T14Z,296,1379,65,0.0,17,10
20190514T13Z,192,1331,68,0.0,13,10
20190514T12Z,190,1254,66,0.0,12,1
20190514T11Z,191,1336,65,0.0,14,0
20190514T10Z,190,1162,66,0.0,16,0
20190514T09Z,191,1059,65,0.0,15,0
20190514T08Z,190,1040,67,0.0,14,0
20190514T07Z,190,1075,65,0.0,14,0
20190514T06Z,191,1139,68,0.0,13,0
20190514T05Z,243,1193,66,0.0,15,0
20190514T04Z,292,1339,66,0.0,16,0
20190514T03Z,456,1351,66,0.0,13,0
20190514T02Z,528,1348,67,0.0,14,0
20190514T01Z,691,1395,66,0.0,13,0
20190514T00Z,743,1358,65,0.0,15,3
20190513T23Z,750,1426,67,0.0,13,5
20190513T22Z,717,1215,65,0.0,14,10
20190513T21Z,645,1227,66,0.0,15,7
20190513T20Z,671,1204,68,0.0,18,2
20190513T19Z,750,1619,66,0.0,17,1
20190513T18Z,752,1254,65,0.0,16,2
20190513T17Z,750,1252,66,0.0,16,3
20190513T16Z,736,1389,67,0.0,18,7
20190513T15Z,674,1332,64,0.0,16,12
20190513T14Z,652,1189,66,0.0,17,13
20190513T13Z,640,1037,66,0.0,16,5
20190513T12Z,598,1048,67,0.0,16,1
20190513T11Z,491,1266,65,0.0,15,0
20190513T10Z,354,1234,67,0.0,15,0
20190513T09Z,352,1124,67,0.0,14,0
20190513T08Z,353,1112,66,0.0,16,0
20190513T07Z,351,1156,67,0.0,17,0
20190513T06Z,353,1250,64,0.0,15,0
20190513T05Z,432,1275,67,0.0,15,0
20190513T04Z,584,1201,66,0.0,15,0
20190513T03Z,616,1136,66,0.0,13,0
20190513T02Z,617,1199,65,0.0,15,0
20190513T01Z,752,1298,67,0.0,14,0
20190513T00Z,889,1207,67,0.0,15,1
20190512T23Z,927,1349,66,0.0,15,7
20190512T22Z,926,1478,66,0.0,14,14
20190512T21Z,925,1520,65,0.0,15,15
20190512T20Z,925,1468,66,0.0,15,16
20190512T19Z,923,1387,66,0.0,15,18
20190512T18Z,924,1377,67,0.0,14,19
20190512T17Z,922,1172,66,0.0,15,24
20190512T16Z,870,1214,65,0.0,12,17
20190512T15Z,668,1201,67,0.0,12,18
20190512T14Z,448,1206,67,0.0,13,15
20190512T13Z,311,1101,66,0.0,14,8
20190512T12Z,307,986,66,0.0,17,2
20190512T11Z,308,1122,67,0.0,16,0
20190512T10Z,307,1100,65,0.0,13,0
20190512T09Z,306,1071,65,0.0,13,0
20190512T08Z,305,1138,66,0.0,13,0
20190512T07Z,306,1214,66,0.0,14,0
20190512T06Z,305,1297,67,0.0,16,0
20190512T05Z,399,1351,65,0.0,15,0
20190512T04Z,582,1243,68,0.0,16,0
20190512T03Z,734,1071,65,0.0,15,0
20190512T02Z,778,1114,66,0.0,18,0
20190512T01Z,870,1323,65,0.0,15,0
20190512T00Z,920,1341,67,0.0,14,2
20190511T23Z,928,1517,67,0.0,15,7
20190511T22Z,925,1656,65,0.0,16,14
20190511T21Z,925,1669,65,0.0,15,23
20190511T20Z,923,1634,67,0.0,14,20
20190511T19Z,924,1546,67,0.0,15,22
20190511T18Z,925,1453,67,0.0,13,24
20190511T17Z,875,1259,66,0.0,13,21
20190511T16Z,758,1324,66,0.0,17,21
20190511T15Z,612,1235,66,0.0,19,18
20190511T14Z,404,1243,66,0.0,19,16
20190511T13Z,271,1154,65,0.0,17,13
20190511T12Z,267,1041,66,0.0,18,1
20190511T11Z,268,1163,66,0.0,19,0
20190511T10Z,268,1131,67,0.0,18,0
20190511T09Z,279,1114,67,0.0,18,0
20190511T08Z,278,1157,65,0.0,18,0
20190511T07Z,278,1219,66,0.0,15,0
20190511T06Z,294,1301,67,0.0,15,0
20190511T05Z,541,1188,65,0.0,15,0
20190511T04Z,731,1160,66,0.0,15,0
20190511T03Z,756,1133,66,0.0,15,0
20190511T02Z,791,1172,67,0.0,15,0
20190511T01Z,884,1324,65,0.0,15,0
20190511T00Z,932,1277,66,0.0,13,0
20190510T23Z,931,1439,68,0.0,14,7
20190510T22Z,928,1654,67,0.0,14,8
20190510T21Z,929,1691,65,0.0,14,21
20190510T20Z,932,1640,65,0.0,14,13
20190510T19Z,928,1569,66,0.0,14,16
20190510T18Z,928,1478,66,0.0,13,15
20190510T17Z,899,1270,67,0.0,15,20
20190510T16Z,860,1303,66,0.0,14,17
20190510T15Z,776,1242,66,0.0,13,21
20190510T14Z,619,1236,65,0.0,13,16
20190510T13Z,456,1237,67,0.0,14,13
20190510T12Z,391,1156,66,0.0,14,2
20190510T11Z,338,1292,66,2.0,16,0
20190510T10Z,294,1186,66,0.0,15,0
20190510T09Z,293,1103,66,0.0,12,0
20190510T08Z,294,1107,65,0.0,15,0
20190510T07Z,297,1146,66,0.0,14,0
20190510T06Z,320,1194,67,0.0,14,0
20190510T05Z,433,1191,67,0.0,21,0
20190510T04Z,594,1211,67,0.0,20,0
20190510T03Z,674,1089,65,0.0,21,0
20190510T02Z,727,1099,67,0.0,14,0
20190510T01Z,816,1233,67,0.0,12,0
20190510T00Z,876,1221,65,0.0,15,1
20190509T23Z,928,1262,66,0.0,15,2
20190509T22Z,932,1384,67,0.0,13,2
20190509T21Z,928,1479,66,0.0,16,5
20190509T20Z,927,1477,66,0.0,15,13
20190509T19Z,929,1445,68,0.0,14,19
20190509T18Z,920,1427,66,0.0,13,19
20190509T17Z,818,1243,67,0.0,15,19
20190509T16Z,744,1311,66,0.0,13,18
20190509T15Z,614,1283,66,0.0,12,19
20190509T14Z,494,1240,65,0.0,13,14
20190509T13Z,394,1167,67,0.0,11,7
20190509T12Z,425,1055,66,0.0,12,0
20190509T11Z,391,1216,68,0.0,13,0
20190509T10Z,270,1160,66,0.0,13,0
20190509T09Z,207,1129,65,0.0,13,0
20190509T08Z,208,1133,68,0.0,12,0
20190509T07Z,209,1158,67,0.0,13,0
20190509T06Z,232,1204,65,0.0,15,0
20190509T05Z,389,1172,66,0.0,15,0
20190509T04Z,558,1193,67,0.0,13,0
20190509T03Z,684,1031,66,0.0,11,0
20190509T02Z,813,986,67,0.0,14,0
20190509T01Z,891,1179,67,0.0,13,0
20190509T00Z,933,1177,65,0.0,12,2
20190508T23Z,934,1316,66,0.0,13,10
20190508T22Z,935,1405,68,0.0,14,19
20190508T21Z,933,1431,67,0.0,15,21
20190508T20Z,931,1398,65,0.0,14,24
20190508T19Z,929,1339,66,0.0,14,25
20190508T18Z,932,1255,68,4.0,15,21
20190508T17Z,875,1118,66,0.0,15,22
20190508T16Z,696,1324,66,0.0,15,23
20190508T15Z,648,1223,67,0.0,17,22
20190508T14Z,592,1145,65,0.0,16,19
20190508T13Z,419,1140,68,0.0,17,14
20190508T12Z,356,1080,66,0.0,15,1
20190508T11Z,371,1243,66,0.0,14,0
20190508T10Z,309,1137,68,0.0,15,0
20190508T09Z,304,1051,65,0.0,13,0
20190508T08Z,306,1044,67,0.0,15,0
20190508T07Z,306,1092,66,0.0,15,0
20190508T06Z,351,1134,66,0.0,15,0
20190508T05Z,435,1187,66,0.0,15,0
20190508T04Z,674,1128,67,0.0,15,0
20190508T03Z,783,1073,66,0.0,12,0
20190508T02Z,839,1129,65,0.0,13,0
20190508T01Z,910,1315,67,0.0,13,0
20190508T00Z,923,1333,67,0.0,13,1
20190507T23Z,920,1395,66,0.0,15,9
20190507T22Z,925,1523,66,0.0,15,18
20190507T21Z,923,1579,66,1.0,14,22
20190507T20Z,922,1561,66,0.0,16,21
20190507T19Z,923,1495,66,4.0,15,19
20190507T18Z,925,1463,67,1.0,15,18
20190507T17Z,925,1340,65,0.0,17,17
20190507T16Z,897,1273,67,0.0,17,19
20190507T15Z,726,1236,66,0.0,19,22
20190507T14Z,559,1211,67,0.0,19,15
20190507T13Z,394,1215,67,0.0,17,12
20190507T12Z,355,1157,64,2.0,17,0
20190507T11Z,355,1231,67,0.0,14,0
20190507T10Z,245,1180,66,0.0,15,0
20190507T09Z,202,1124,66,0.0,14,0
20190507T08Z,203,1124,67,0.0,15,0
20190507T07Z,208,1176,65,0.0,13,0
20190507T06Z,299,1176,67,0.0,15,0
20190507T05Z,405,1224,66,0.0,13,0
20190507T04Z,524,1292,67,0.0,14,0
20190507T03Z,810,1255,65,0.0,13,0
20190507T02Z,921,1410,66,0.0,15,0
20190507T01Z,934,1695,67,0.0,14,0
20190507T00Z,931,1777,66,0.0,15,1
20190506T23Z,934,1941,67,0.0,14,6
20190506T22Z,932,1965,66,0.0,18,10
20190506T21Z,932,1935,67,1.0,23,13
20190506T20Z,929,1869,66,0.0,19,15
20190506T19Z,928,1914,66,1.0,20,18
20190506T18Z,909,1731,65,0.0,16,19
20190506T17Z,866,1534,66,0.0,16,18
20190506T16Z,865,1386,67,0.0,18,16
20190506T15Z,763,1327,67,0.0,15,15
20190506T14Z,608,1332,65,0.0,19,8
20190506T13Z,580,1204,66,0.0,17,10
20190506T12Z,564,1117,66,0.0,15,1
20190506T11Z,328,1245,68,0.0,16,0
20190506T10Z,206,1176,66,0.0,14,0
20190506T09Z,203,1077,65,0.0,13,0
20190506T08Z,203,1048,67,0.0,14,0
20190506T07Z,208,1077,66,0.0,14,0
20190506T06Z,209,1165,67,0.0,14,0
20190506T05Z,346,1105,65,0.0,13,0
20190506T04Z,495,1113,66,0.0,15,0
20190506T03Z,651,1140,67,0.0,14,0
20190506T02Z,760,1179,66,0.0,15,0
20190506T01Z,761,1403,67,0.0,15,0
20190506T00Z,754,1392,66,0.0,16,1
20190505T23Z,755,1424,64,0.0,15,4
20190505T22Z,768,1433,67,0.0,16,12
20190505T21Z,769,1421,66,0.0,17,11
20190505T20Z,833,1334,66,0.0,15,6
20190505T19Z,910,1368,65,0.0,14,0
20190505T18Z,931,1523,69,0.0,17,11
20190505T17Z,929,1357,66,0.0,19,18
20190505T16Z,915,1309,65,0.0,17,14
20190505T15Z,801,1273,68,0.0,17,15
20190505T14Z,656,1231,65,0.0,16,12
20190505T13Z,454,1199,66,0.0,14,10
20190505T12Z,283,1156,65,0.0,14,1
20190505T11Z,235,1119,67,0.0,17,0
20190505T10Z,206,1107,66,0.0,15,0
20190505T09Z,205,1095,67,0.0,15,0
20190505T08Z,206,1118,66,0.0,14,0
20190505T07Z,204,1169,66,0.0,15,0
20190505T06Z,257,1198,66,0.0,16,0
20190505T05Z,303,1255,66,0.0,15,0
20190505T04Z,478,1239,67,0.0,16,0
20190505T03Z,631,1255,65,0.0,13,0
20190505T02Z,865,1184,67,0.0,13,0
20190505T01Z,930,1367,67,0.0,15,0
20190505T00Z,932,1413,65,0.0,14,1
20190504T23Z,932,1503,67,0.0,14,2
20190504T22Z,930,1590,66,0.0,10,9
20190504T21Z,930,1572,67,0.0,14,10
20190504T20Z,931,1670,65,0.0,21,6
20190504T19Z,928,1805,65,0.0,20,18
20190504T18Z,932,1783,68,0.0,16,16
20190504T17Z,932,1544,66,0.0,18,20
20190504T16Z,926,1365,66,0.0,17,25
20190504T15Z,855,1245,64,0.0,16,23
20190504T14Z,700,1165,68,0.0,16,17
20190504T13Z,565,1085,65,0.0,16,12
20190504T12Z,369,1074,67,0.0,17,1
20190504T11Z,303,1060,65,0.0,16,0
20190504T10Z,256,1052,66,0.0,19,0
20190504T09Z,205,1085,67,0.0,17,0
20190504T08Z,215,1101,66,0.0,19,0
20190504T07Z,298,1083,67,0.0,18,0
20190504T06Z,330,1149,65,0.0,18,0
20190504T05Z,532,1081,66,0.0,17,0
20190504T04Z,653,1151,68,0.0,16,0
20190504T03Z,865,1151,66,0.0,15,0
20190504T02Z,931,1274,64,0.0,14,0
20190504T01Z,934,1370,66,0.0,16,0
20190504T00Z,928,1442,68,0.0,14,1
20190503T23Z,930,1577,65,0.0,15,3
20190503T22Z,931,1677,65,0.0,15,13
20190503T21Z,931,1694,65,0.0,17,15
20190503T20Z,931,1670,67,0.0,16,21
20190503T19Z,933,1624,66,0.0,16,24
20190503T18Z,934,1507,67,0.0,18,19
20190503T17Z,929,1428,67,0.0,15,15
20190503T16Z,932,1316,65,0.0,17,22
20190503T15Z,909,1183,66,0.0,19,15
20190503T14Z,861,1088,65,0.0,19,11
20190503T13Z,687,1125,68,0.0,16,6
20190503T12Z,605,1121,65,0.0,17,1
20190503T11Z,426,1192,67,0.0,16,0
20190503T10Z,242,1213,65,0.0,17,0
20190503T09Z,209,1146,67,0.0,16,0
20190503T08Z,209,1132,67,0.0,17,0
20190503T07Z,208,1167,65,0.0,16,0
20190503T06Z,213,1221,66,0.0,17,0
20190503T05Z,342,1205,67,0.0,14,0
20190503T04Z,594,1113,66,0.0,17,0
20190503T03Z,828,1083,65,0.0,15,0
20190503T02Z,922,1175,66,0.0,14,0
20190503T01Z,920,1412,66,0.0,15,0
20190503T00Z,920,1371,67,0.0,13,0
20190502T23Z,917,1448,68,0.0,16,2
20190502T22Z,923,1552,65,0.0,22,0
20190502T21Z,924,1634,65,0.0,18,4
20190502T20Z,922,1611,67,0.0,19,17
20190502T19Z,923,1585,68,0.0,19,10
20190502T18Z,924,1492,65,0.0,19,25
20190502T17Z,918,1292,65,0.0,18,17
20190502T16Z,904,1211,67,0.0,20,18
20190502T15Z,833,1243,66,0.0,21,17
20190502T14Z,759,1214,67,0.0,16,15
20190502T13Z,644,1204,65,0.0,15,7
20190502T12Z,618,1123,67,0.0,15,1
20190502T11Z,448,1202,66,0.0,15,0
20190502T10Z,237,1231,66,0.0,16,0
20190502T09Z,216,1142,68,0.0,12,0
20190502T08Z,282,1075,64,0.0,15,0
20190502T07Z,456,935,66,0.0,15,0
20190502T06Z,503,952,67,0.0,15,0
20190502T05Z,503,1067,67,0.0,17,0
20190502T04Z,613,1138,65,0.0,13,0
20190502T03Z,818,1151,67,0.0,13,0
20190502T02Z,920,1270,67,0.0,16,0
20190502T01Z,917,1524,66,0.0,16,0
