,hydro
20190313T19Z,269
20190313T18Z,347
20190313T17Z,410
20190313T16Z,487
20190313T15Z,437
20190313T14Z,264
20190313T13Z,102
20190313T12Z,99
20190313T11Z,97
20190313T10Z,106
20190313T09Z,156
20190313T08Z,156
20190313T07Z,249
20190313T06Z,411
20190313T05Z,548
20190313T04Z,486
20190313T03Z,374
20190313T02Z,285
20190313T01Z,204
20190313T00Z,128
20190312T23Z,178
20190312T22Z,290
20190312T21Z,320
20190312T20Z,367
20190312T19Z,394
20190312T18Z,470
20190312T17Z,533
20190312T16Z,513
20190312T15Z,481
20190312T14Z,308
20190312T13Z,222
20190312T12Z,194
20190312T11Z,191
20190312T10Z,239
20190312T09Z,280
20190312T08Z,280
20190312T07Z,326
20190312T06Z,376
20190312T05Z,392
20190312T04Z,475
20190312T03Z,446
20190312T02Z,375
20190312T01Z,299
20190312T00Z,402
20190311T23Z,415
20190311T22Z,452
20190311T21Z,487
20190311T20Z,479
20190311T19Z,476
20190311T18Z,502
20190311T17Z,545
20190311T16Z,621
20190311T15Z,582
20190311T14Z,388
20190311T13Z,264
20190311T12Z,271
20190311T11Z,260
20190311T10Z,152
20190311T09Z,141
20190311T08Z,141
20190311T07Z,272
20190311T06Z,363
20190311T05Z,398
20190311T04Z,452
20190311T03Z,342
20190311T02Z,290
20190311T01Z,227
20190311T00Z,223
20190310T23Z,217
20190310T22Z,209
20190310T21Z,246
20190310T20Z,294
20190310T19Z,470
20190310T18Z,476
20190310T17Z,556
20190310T16Z,587
20190310T15Z,560
20190310T14Z,445
20190310T13Z,417
20190310T12Z,404
20190310T11Z,404
20190310T10Z,400
20190310T09Z,348
20190310T08Z,406
20190310T07Z,409
20190310T06Z,514
20190310T05Z,552
20190310T04Z,532
20190310T03Z,533
20190310T02Z,420
20190310T01Z,371
20190310T00Z,361
20190309T23Z,378
20190309T22Z,381
20190309T21Z,415
20190309T20Z,430
20190309T19Z,518
20190309T18Z,534
20190309T17Z,595
20190309T16Z,608
20190309T15Z,614
20190309T14Z,589
20190309T13Z,584
20190309T12Z,572
20190309T11Z,528
20190309T10Z,508
20190309T09Z,483
20190309T08Z,525
20190309T07Z,527
20190309T06Z,596
20190309T05Z,608
20190309T04Z,610
20190309T03Z,608
20190309T02Z,586
20190309T01Z,541
20190309T00Z,445
20190308T23Z,441
20190308T22Z,435
20190308T21Z,448
20190308T20Z,468
20190308T19Z,505
20190308T18Z,530
20190308T17Z,536
20190308T16Z,569
20190308T15Z,620
20190308T14Z,498
20190308T13Z,462
20190308T12Z,458
20190308T11Z,435
20190308T10Z,435
20190308T09Z,452
20190308T08Z,487
20190308T07Z,486
20190308T06Z,565
20190308T05Z,619
20190308T04Z,632
20190308T03Z,630
20190308T02Z,580
20190308T01Z,591
20190308T00Z,554
20190307T23Z,555
20190307T22Z,507
20190307T21Z,514
20190307T20Z,483
20190307T19Z,469
20190307T18Z,427
20190307T17Z,504
20190307T16Z,511
20190307T15Z,558
20190307T14Z,497
20190307T13Z,471
20190307T12Z,410
20190307T11Z,404
20190307T10Z,410
20190307T09Z,420
20190307T08Z,458
20190307T07Z,512
20190307T06Z,566
20190307T05Z,579
20190307T04Z,620
20190307T03Z,557
20190307T02Z,572
20190307T01Z,616
20190307T00Z,605
20190306T23Z,618
20190306T22Z,584
20190306T21Z,589
20190306T20Z,609
20190306T19Z,577
20190306T18Z,563
20190306T17Z,539
20190306T16Z,541
20190306T15Z,576
20190306T14Z,527
20190306T13Z,469
20190306T12Z,471
20190306T11Z,499
20190306T10Z,490
20190306T09Z,486
20190306T08Z,518
20190306T07Z,536
20190306T06Z,470
20190306T05Z,509
20190306T04Z,531
20190306T03Z,573
20190306T02Z,541
20190306T01Z,557
20190306T00Z,533
20190305T23Z,596
20190305T22Z,609
20190305T21Z,610
20190305T20Z,598
20190305T19Z,604
20190305T18Z,590
20190305T17Z,587
20190305T16Z,591
20190305T15Z,577
20190305T14Z,540
20190305T13Z,512
20190305T12Z,474
20190305T11Z,439
20190305T10Z,375
20190305T09Z,414
20190305T08Z,361
20190305T07Z,432
20190305T06Z,515
20190305T05Z,535
20190305T04Z,580
20190305T03Z,592
20190305T02Z,583
20190305T01Z,576
20190305T00Z,594
20190304T23Z,598
20190304T22Z,598
20190304T21Z,488
20190304T20Z,466
20190304T19Z,469
20190304T18Z,491
20190304T17Z,522
20190304T16Z,564
20190304T15Z,571
20190304T14Z,519
20190304T13Z,497
20190304T12Z,522
20190304T11Z,417
20190304T10Z,412
20190304T09Z,383
20190304T08Z,411
20190304T07Z,434
20190304T06Z,488
20190304T05Z,513
20190304T04Z,452
20190304T03Z,469
20190304T02Z,417
20190304T01Z,318
20190304T00Z,296
20190303T23Z,285
20190303T22Z,335
20190303T21Z,344
20190303T20Z,414
20190303T19Z,440
20190303T18Z,455
20190303T17Z,508
20190303T16Z,532
20190303T15Z,510
20190303T14Z,431
20190303T13Z,410
20190303T12Z,389
20190303T11Z,387
20190303T10Z,333
20190303T09Z,320
20190303T08Z,219
20190303T07Z,261
20190303T06Z,268
20190303T05Z,346
20190303T04Z,403
20190303T03Z,427
20190303T02Z,549
20190303T01Z,515
20190303T00Z,470
20190302T23Z,493
20190302T22Z,476
20190302T21Z,529
20190302T20Z,530
20190302T19Z,539
20190302T18Z,594
20190302T17Z,622
20190302T16Z,597
20190302T15Z,545
20190302T14Z,384
20190302T13Z,320
20190302T12Z,285
20190302T11Z,371
20190302T10Z,365
20190302T09Z,261
20190302T08Z,285
20190302T07Z,328
20190302T06Z,439
20190302T05Z,433
20190302T04Z,422
20190302T03Z,466
20190302T02Z,413
20190302T01Z,384
20190302T00Z,388
20190301T23Z,390
20190301T22Z,445
20190301T21Z,410
20190301T20Z,434
20190301T19Z,452
20190301T18Z,526
20190301T17Z,537
20190301T16Z,608
20190301T15Z,527
20190301T14Z,427
20190301T13Z,340
20190301T12Z,261
20190301T11Z,197
20190301T10Z,193
20190301T09Z,186
20190301T08Z,228
20190301T07Z,276
20190301T06Z,482
20190301T05Z,549
20190301T04Z,516
20190301T03Z,522
20190301T02Z,485
20190301T01Z,421
20190301T00Z,462
20190228T23Z,467
20190228T22Z,420
20190228T21Z,439
20190228T20Z,384
20190228T19Z,375
20190228T18Z,496
20190228T17Z,538
20190228T16Z,530
20190228T15Z,523
20190228T14Z,340
20190228T13Z,260
20190228T12Z,241
20190228T11Z,270
20190228T10Z,275
20190228T09Z,289
20190228T08Z,338
20190228T07Z,448
20190228T06Z,430
20190228T05Z,447
20190228T04Z,533
20190228T03Z,553
20190228T02Z,545
20190228T01Z,532
20190228T00Z,489
20190227T23Z,480
20190227T22Z,462
20190227T21Z,449
20190227T20Z,473
20190227T19Z,486
20190227T18Z,522
20190227T17Z,525
20190227T16Z,574
20190227T15Z,544
20190227T14Z,327
20190227T13Z,244
20190227T12Z,183
20190227T11Z,153
20190227T10Z,142
20190227T09Z,132
20190227T08Z,227
20190227T07Z,248
20190227T06Z,443
20190227T05Z,497
20190227T04Z,486
20190227T03Z,402
20190227T02Z,347
20190227T01Z,322
20190227T00Z,354
20190226T23Z,350
20190226T22Z,415
20190226T21Z,490
20190226T20Z,448
20190226T19Z,446
20190226T18Z,510
20190226T17Z,554
20190226T16Z,548
20190226T15Z,525
20190226T14Z,305
20190226T13Z,235
20190226T12Z,82
20190226T11Z,72
20190226T10Z,72
20190226T09Z,99
20190226T08Z,183
20190226T07Z,208
20190226T06Z,278
20190226T05Z,545
20190226T04Z,417
20190226T03Z,407
20190226T02Z,405
20190226T01Z,510
20190226T00Z,450
20190225T23Z,483
20190225T22Z,497
20190225T21Z,501
20190225T20Z,507
20190225T19Z,519
20190225T18Z,533
20190225T17Z,565
20190225T16Z,590
20190225T15Z,610
20190225T14Z,379
20190225T13Z,285
20190225T12Z,268
20190225T11Z,283
20190225T10Z,277
20190225T09Z,282
20190225T08Z,370
20190225T07Z,358
20190225T06Z,482
20190225T05Z,508
20190225T04Z,504
20190225T03Z,477
20190225T02Z,313
20190225T01Z,216
20190225T00Z,177
20190224T23Z,208
20190224T22Z,206
20190224T21Z,313
20190224T20Z,362
20190224T19Z,372
20190224T18Z,360
20190224T17Z,368
20190224T16Z,381
20190224T15Z,443
20190224T14Z,364
20190224T13Z,337
20190224T12Z,317
20190224T11Z,313
20190224T10Z,418
20190224T09Z,355
20190224T08Z,343
20190224T07Z,351
20190224T06Z,586
20190224T05Z,606
20190224T04Z,570
20190224T03Z,554
20190224T02Z,532
20190224T01Z,411
20190224T00Z,398
20190223T23Z,394
20190223T22Z,380
20190223T21Z,374
20190223T20Z,494
20190223T19Z,535
20190223T18Z,572
20190223T17Z,576
20190223T16Z,611
20190223T15Z,626
20190223T14Z,632
20190223T13Z,570
20190223T12Z,551
20190223T11Z,550
20190223T10Z,623
20190223T09Z,381
20190223T08Z,652
20190223T07Z,672
20190223T06Z,682
20190223T05Z,686
20190223T04Z,691
20190223T03Z,687
20190223T02Z,687
20190223T01Z,631
20190223T00Z,523
20190222T23Z,624
20190222T22Z,657
20190222T21Z,582
20190222T20Z,656
20190222T19Z,664
20190222T18Z,639
20190222T17Z,602
20190222T16Z,639
20190222T15Z,666
20190222T14Z,650
20190222T13Z,581
20190222T12Z,500
20190222T11Z,544
20190222T10Z,573
20190222T09Z,535
20190222T08Z,560
20190222T07Z,509
20190222T06Z,637
20190222T05Z,667
20190222T04Z,678
20190222T03Z,688
20190222T02Z,695
20190222T01Z,692
20190222T00Z,676
20190221T23Z,677
20190221T22Z,670
20190221T21Z,670
20190221T20Z,668
20190221T19Z,662
20190221T18Z,633
20190221T17Z,655
20190221T16Z,648
20190221T15Z,639
20190221T14Z,587
20190221T13Z,578
20190221T12Z,392
20190221T11Z,571
20190221T10Z,558
20190221T09Z,528
20190221T08Z,528
20190221T07Z,528
20190221T06Z,606
20190221T05Z,599
20190221T04Z,594
20190221T03Z,592
20190221T02Z,573
20190221T01Z,530
20190221T00Z,449
20190220T23Z,511
20190220T22Z,472
20190220T21Z,394
20190220T20Z,417
20190220T19Z,486
20190220T18Z,535
20190220T17Z,569
20190220T16Z,587
20190220T15Z,629
20190220T14Z,403
20190220T13Z,353
20190220T12Z,287
20190220T11Z,280
20190220T10Z,294
20190220T09Z,219
20190220T08Z,227
20190220T07Z,276
20190220T06Z,596
20190220T05Z,637
20190220T04Z,658
20190220T03Z,581
20190220T02Z,598
20190220T01Z,491
20190220T00Z,265
20190219T23Z,256
20190219T22Z,267
20190219T21Z,273
20190219T20Z,377
20190219T19Z,369
20190219T18Z,328
20190219T17Z,558
20190219T16Z,608
20190219T15Z,604
20190219T14Z,242
20190219T13Z,201
20190219T12Z,187
20190219T11Z,163
20190219T10Z,167
20190219T09Z,140
20190219T08Z,206
20190219T07Z,263
20190219T06Z,439
20190219T05Z,476
20190219T04Z,648
20190219T03Z,558
20190219T02Z,507
20190219T01Z,284
20190219T00Z,281
20190218T23Z,428
20190218T22Z,475
20190218T21Z,484
20190218T20Z,519
20190218T19Z,526
20190218T18Z,544
20190218T17Z,577
20190218T16Z,657
20190218T15Z,643
20190218T14Z,365
20190218T13Z,299
20190218T12Z,228
20190218T11Z,129
20190218T10Z,117
20190218T09Z,111
20190218T08Z,215
20190218T07Z,256
20190218T06Z,356
20190218T05Z,440
20190218T04Z,371
20190218T03Z,391
20190218T02Z,396
20190218T01Z,346
20190218T00Z,272
20190217T23Z,418
20190217T22Z,453
20190217T21Z,491
20190217T20Z,393
20190217T19Z,412
20190217T18Z,458
20190217T17Z,484
20190217T16Z,486
20190217T15Z,467
20190217T14Z,245
20190217T13Z,236
20190217T12Z,219
20190217T11Z,277
20190217T10Z,233
20190217T09Z,191
20190217T08Z,199
20190217T07Z,191
20190217T06Z,426
20190217T05Z,502
20190217T04Z,627
20190217T03Z,570
20190217T02Z,579
20190217T01Z,585
20190217T00Z,516
20190216T23Z,532
20190216T22Z,544
20190216T21Z,583
20190216T20Z,594
20190216T19Z,605
20190216T18Z,580
20190216T17Z,573
20190216T16Z,573
20190216T15Z,561
20190216T14Z,282
20190216T13Z,245
20190216T12Z,224
20190216T11Z,196
20190216T10Z,193
20190216T09Z,225
20190216T08Z,362
20190216T07Z,524
20190216T06Z,618
20190216T05Z,693
20190216T04Z,686
20190216T03Z,706
20190216T02Z,690
20190216T01Z,627
20190216T00Z,577
20190215T23Z,564
20190215T22Z,600
20190215T21Z,603
20190215T20Z,611
20190215T19Z,618
20190215T18Z,569
20190215T17Z,613
20190215T16Z,609
20190215T15Z,625
20190215T14Z,523
20190215T13Z,272
20190215T12Z,236
20190215T11Z,207
20190215T10Z,197
20190215T09Z,206
20190215T08Z,231
20190215T07Z,212
20190215T06Z,572
20190215T05Z,615
20190215T04Z,529
20190215T03Z,541
20190215T02Z,549
20190215T01Z,490
20190215T00Z,355
20190214T23Z,369
20190214T22Z,375
20190214T21Z,425
20190214T20Z,493
20190214T19Z,536
20190214T18Z,553
20190214T17Z,546
20190214T16Z,530
20190214T15Z,522
20190214T14Z,219
20190214T13Z,168
20190214T12Z,181
20190214T11Z,154
20190214T10Z,122
20190214T09Z,127
20190214T08Z,239
20190214T07Z,282
20190214T06Z,603
20190214T05Z,641
20190214T04Z,657
20190214T03Z,632
20190214T02Z,592
20190214T01Z,537
20190214T00Z,499
20190213T23Z,522
20190213T22Z,524
20190213T21Z,521
20190213T20Z,442
20190213T19Z,519
20190213T18Z,596
20190213T17Z,668
20190213T16Z,645
20190213T15Z,625
20190213T14Z,234
20190213T13Z,163
20190213T12Z,142
20190213T11Z,143
20190213T10Z,95
20190213T09Z,110
20190213T08Z,175
20190213T07Z,219
20190213T06Z,518
20190213T05Z,535
20190213T04Z,609
20190213T03Z,600
20190213T02Z,593
20190213T01Z,596
20190213T00Z,535
20190212T23Z,569
20190212T22Z,552
20190212T21Z,575
20190212T20Z,576
20190212T19Z,584
20190212T18Z,584
20190212T17Z,555
20190212T16Z,577
20190212T15Z,600
20190212T14Z,300
20190212T13Z,254
20190212T12Z,187
20190212T11Z,163
20190212T10Z,140
20190212T09Z,157
20190212T08Z,235
20190212T07Z,266
20190212T06Z,516
20190212T05Z,482
20190212T04Z,549
20190212T03Z,659
20190212T02Z,640
20190212T01Z,619
20190212T00Z,521
20190211T23Z,601
20190211T22Z,619
20190211T21Z,647
20190211T20Z,634
20190211T19Z,618
20190211T18Z,627
20190211T17Z,626
20190211T16Z,608
20190211T15Z,589
20190211T14Z,297
20190211T13Z,155
20190211T12Z,141
20190211T11Z,136
20190211T10Z,123
20190211T09Z,118
20190211T08Z,156
20190211T07Z,236
20190211T06Z,441
20190211T05Z,495
20190211T04Z,534
20190211T03Z,564
20190211T02Z,425
20190211T01Z,348
20190211T00Z,461
20190210T23Z,477
20190210T22Z,466
20190210T21Z,455
20190210T20Z,475
20190210T19Z,538
20190210T18Z,591
20190210T17Z,517
20190210T16Z,554
20190210T15Z,555
20190210T14Z,350
20190210T13Z,295
20190210T12Z,282
20190210T11Z,252
20190210T10Z,223
20190210T09Z,236
20190210T08Z,183
20190210T07Z,255
20190210T06Z,510
20190210T05Z,552
20190210T04Z,542
20190210T03Z,530
20190210T02Z,550
20190210T01Z,278
20190210T00Z,247
20190209T23Z,228
20190209T22Z,352
20190209T21Z,385
20190209T20Z,524
20190209T19Z,626
20190209T18Z,630
20190209T17Z,575
20190209T16Z,556
20190209T15Z,529
20190209T14Z,324
20190209T13Z,290
20190209T12Z,282
20190209T11Z,401
20190209T10Z,460
20190209T09Z,532
20190209T08Z,579
20190209T07Z,565
20190209T06Z,603
20190209T05Z,591
20190209T04Z,605
20190209T03Z,631
20190209T02Z,628
20190209T01Z,617
20190209T00Z,578
20190208T23Z,619
20190208T22Z,631
20190208T21Z,603
20190208T20Z,646
20190208T19Z,654
20190208T18Z,570
20190208T17Z,561
20190208T16Z,631
20190208T15Z,656
20190208T14Z,395
20190208T13Z,356
20190208T12Z,447
20190208T11Z,444
20190208T10Z,372
20190208T09Z,392
20190208T08Z,511
20190208T07Z,509
20190208T06Z,624
20190208T05Z,650
20190208T04Z,673
20190208T03Z,638
20190208T02Z,666
20190208T01Z,535
20190208T00Z,526
20190207T23Z,592
20190207T22Z,608
20190207T21Z,603
20190207T20Z,619
20190207T19Z,623
20190207T18Z,646
20190207T17Z,627
20190207T16Z,685
20190207T15Z,628
20190207T14Z,296
20190207T13Z,202
20190207T12Z,190
20190207T11Z,180
20190207T10Z,174
20190207T09Z,211
20190207T08Z,246
20190207T07Z,242
20190207T06Z,509
20190207T05Z,597
20190207T04Z,596
20190207T03Z,580
20190207T02Z,547
20190207T01Z,505
20190207T00Z,419
20190206T23Z,369
20190206T22Z,419
20190206T21Z,410
20190206T20Z,462
20190206T19Z,479
20190206T18Z,363
20190206T17Z,379
20190206T16Z,434
20190206T15Z,418
20190206T14Z,182
20190206T13Z,131
20190206T12Z,135
20190206T11Z,141
20190206T10Z,129
20190206T09Z,94
20190206T08Z,116
20190206T07Z,150
20190206T06Z,362
20190206T05Z,385
20190206T04Z,403
20190206T03Z,465
20190206T02Z,599
20190206T01Z,586
20190206T00Z,530
20190205T23Z,504
20190205T22Z,517
20190205T21Z,524
20190205T20Z,512
20190205T19Z,504
20190205T18Z,512
20190205T17Z,544
20190205T16Z,587
20190205T15Z,503
20190205T14Z,343
20190205T13Z,305
20190205T12Z,251
20190205T11Z,320
20190205T10Z,296
20190205T09Z,259
20190205T08Z,218
20190205T07Z,242
20190205T06Z,346
20190205T05Z,430
20190205T04Z,621
20190205T03Z,632
20190205T02Z,650
20190205T01Z,616
20190205T00Z,560
20190204T23Z,616
20190204T22Z,624
20190204T21Z,613
20190204T20Z,658
20190204T19Z,665
20190204T18Z,652
20190204T17Z,691
20190204T16Z,698
20190204T15Z,674
20190204T14Z,387
20190204T13Z,315
20190204T12Z,255
20190204T11Z,254
20190204T10Z,261
20190204T09Z,228
20190204T08Z,253
20190204T07Z,275
20190204T06Z,472
20190204T05Z,496
20190204T04Z,413
20190204T03Z,380
20190204T02Z,572
20190204T01Z,515
20190204T00Z,469
20190203T23Z,387
20190203T22Z,471
20190203T21Z,487
20190203T20Z,509
20190203T19Z,481
20190203T18Z,506
20190203T17Z,502
20190203T16Z,457
20190203T15Z,411
20190203T14Z,187
20190203T13Z,179
20190203T12Z,174
20190203T11Z,174
20190203T10Z,153
20190203T09Z,151
20190203T08Z,182
20190203T07Z,244
20190203T06Z,411
20190203T05Z,496
20190203T04Z,378
20190203T03Z,394
20190203T02Z,379
20190203T01Z,494
20190203T00Z,523
20190202T23Z,494
20190202T22Z,501
20190202T21Z,503
20190202T20Z,475
20190202T19Z,482
20190202T18Z,509
20190202T17Z,539
20190202T16Z,470
20190202T15Z,468
20190202T14Z,181
20190202T13Z,165
20190202T12Z,140
20190202T11Z,171
20190202T10Z,155
20190202T09Z,162
20190202T08Z,174
20190202T07Z,222
20190202T06Z,530
20190202T05Z,556
20190202T04Z,528
20190202T03Z,548
20190202T02Z,574
20190202T01Z,567
20190202T00Z,555
20190201T23Z,528
20190201T22Z,533
20190201T21Z,578
20190201T20Z,559
20190201T19Z,569
20190201T18Z,565
20190201T17Z,578
20190201T16Z,583
20190201T15Z,559
20190201T14Z,305
20190201T13Z,194
20190201T12Z,178
20190201T11Z,164
20190201T10Z,246
20190201T09Z,230
20190201T08Z,322
20190201T07Z,334
20190201T06Z,567
20190201T05Z,602
20190201T04Z,633
20190201T03Z,671
20190201T02Z,666
20190201T01Z,664
20190201T00Z,671
20190131T23Z,680
20190131T22Z,666
20190131T21Z,668
20190131T20Z,651
20190131T19Z,653
20190131T18Z,659
20190131T17Z,664
20190131T16Z,608
20190131T15Z,610
20190131T14Z,295
20190131T13Z,264
20190131T12Z,268
20190131T11Z,259
20190131T10Z,255
20190131T09Z,313
20190131T08Z,420
20190131T07Z,519
20190131T06Z,604
20190131T05Z,619
20190131T04Z,630
20190131T03Z,678
20190131T02Z,679
20190131T01Z,673
20190131T00Z,647
20190130T23Z,645
20190130T22Z,632
20190130T21Z,604
20190130T20Z,626
20190130T19Z,618
20190130T18Z,632
20190130T17Z,657
20190130T16Z,688
20190130T15Z,686
20190130T14Z,541
20190130T13Z,499
20190130T12Z,383
20190130T11Z,343
20190130T10Z,305
20190130T09Z,335
20190130T08Z,392
20190130T07Z,390
20190130T06Z,638
20190130T05Z,623
20190130T04Z,671
20190130T03Z,667
20190130T02Z,678
20190130T01Z,618
20190130T00Z,573
20190129T23Z,589
20190129T22Z,567
20190129T21Z,583
20190129T20Z,577
20190129T19Z,602
20190129T18Z,643
20190129T17Z,667
20190129T16Z,713
20190129T15Z,705
20190129T14Z,508
20190129T13Z,350
20190129T12Z,312
20190129T11Z,386
20190129T10Z,304
20190129T09Z,337
20190129T08Z,305
20190129T07Z,335
20190129T06Z,588
20190129T05Z,577
20190129T04Z,597
20190129T03Z,588
20190129T02Z,584
20190129T01Z,568
20190129T00Z,528
20190128T23Z,538
20190128T22Z,541
20190128T21Z,521
20190128T20Z,514
20190128T19Z,606
20190128T18Z,622
20190128T17Z,658
20190128T16Z,688
20190128T15Z,677
20190128T14Z,584
20190128T13Z,509
20190128T12Z,488
20190128T11Z,420
20190128T10Z,312
20190128T09Z,297
20190128T08Z,285
20190128T07Z,261
20190128T06Z,445
20190128T05Z,481
20190128T04Z,444
20190128T03Z,456
20190128T02Z,465
20190128T01Z,429
20190128T00Z,342
20190127T23Z,340
20190127T22Z,359
20190127T21Z,371
20190127T20Z,380
20190127T19Z,420
20190127T18Z,454
20190127T17Z,491
20190127T16Z,423
20190127T15Z,384
20190127T14Z,213
20190127T13Z,189
20190127T12Z,187
20190127T11Z,177
20190127T10Z,187
20190127T09Z,205
20190127T08Z,206
20190127T07Z,298
20190127T06Z,524
20190127T05Z,560
20190127T04Z,463
20190127T03Z,465
20190127T02Z,430
20190127T01Z,343
20190127T00Z,281
20190126T23Z,251
20190126T22Z,250
20190126T21Z,275
20190126T20Z,295
20190126T19Z,366
20190126T18Z,401
20190126T17Z,428
20190126T16Z,544
20190126T15Z,527
20190126T14Z,314
20190126T13Z,238
20190126T12Z,210
20190126T11Z,217
20190126T10Z,208
20190126T09Z,213
20190126T08Z,254
20190126T07Z,309
20190126T06Z,204
20190126T05Z,251
20190126T04Z,438
20190126T03Z,401
20190126T02Z,348
20190126T01Z,248
20190126T00Z,221
20190125T23Z,312
20190125T22Z,328
20190125T21Z,351
20190125T20Z,380
20190125T19Z,400
20190125T18Z,532
20190125T17Z,557
20190125T16Z,556
20190125T15Z,547
20190125T14Z,257
20190125T13Z,234
20190125T12Z,160
20190125T11Z,163
20190125T10Z,163
20190125T09Z,180
20190125T08Z,186
20190125T07Z,229
20190125T06Z,484
20190125T05Z,520
20190125T04Z,427
20190125T03Z,452
20190125T02Z,477
20190125T01Z,493
20190125T00Z,540
20190124T23Z,530
20190124T22Z,559
20190124T21Z,550
20190124T20Z,481
20190124T19Z,502
20190124T18Z,458
20190124T17Z,510
20190124T16Z,541
20190124T15Z,539
20190124T14Z,280
20190124T13Z,226
20190124T12Z,212
20190124T11Z,214
20190124T10Z,232
20190124T09Z,237
20190124T08Z,201
20190124T07Z,217
20190124T06Z,355
20190124T05Z,403
20190124T04Z,386
20190124T03Z,354
20190124T02Z,347
20190124T01Z,372
20190124T00Z,365
20190123T23Z,345
20190123T22Z,375
20190123T21Z,390
20190123T20Z,451
20190123T19Z,459
20190123T18Z,486
20190123T17Z,516
20190123T16Z,584
20190123T15Z,576
20190123T14Z,321
20190123T13Z,323
20190123T12Z,278
20190123T11Z,264
20190123T10Z,283
20190123T09Z,195
20190123T08Z,190
20190123T07Z,213
20190123T06Z,550
20190123T05Z,567
20190123T04Z,551
20190123T03Z,498
20190123T02Z,503
20190123T01Z,506
20190123T00Z,485
20190122T23Z,514
20190122T22Z,429
20190122T21Z,455
20190122T20Z,466
20190122T19Z,544
20190122T18Z,629
20190122T17Z,593
20190122T16Z,634
20190122T15Z,639
20190122T14Z,322
20190122T13Z,210
20190122T12Z,194
20190122T11Z,196
20190122T10Z,173
20190122T09Z,175
20190122T08Z,199
20190122T07Z,244
20190122T06Z,438
20190122T05Z,540
20190122T04Z,574
20190122T03Z,586
20190122T02Z,610
20190122T01Z,546
20190122T00Z,526
20190121T23Z,542
20190121T22Z,553
20190121T21Z,558
20190121T20Z,615
20190121T19Z,591
20190121T18Z,604
20190121T17Z,691
20190121T16Z,721
20190121T15Z,715
20190121T14Z,526
20190121T13Z,397
20190121T12Z,380
20190121T11Z,331
20190121T10Z,390
20190121T09Z,442
20190121T08Z,412
20190121T07Z,380
20190121T06Z,472
20190121T05Z,449
20190121T04Z,382
20190121T03Z,404
20190121T02Z,439
20190121T01Z,439
20190121T00Z,452
20190120T23Z,454
20190120T22Z,367
20190120T21Z,349
20190120T20Z,411
20190120T19Z,457
20190120T18Z,419
20190120T17Z,390
20190120T16Z,399
20190120T15Z,403
20190120T14Z,186
20190120T13Z,166
20190120T12Z,164
20190120T11Z,157
20190120T10Z,153
20190120T09Z,170
20190120T08Z,205
20190120T07Z,253
20190120T06Z,432
20190120T05Z,478
20190120T04Z,423
20190120T03Z,346
20190120T02Z,374
20190120T01Z,385
20190120T00Z,366
20190119T23Z,380
20190119T22Z,368
20190119T21Z,409
20190119T20Z,422
20190119T19Z,420
20190119T18Z,436
20190119T17Z,488
20190119T16Z,435
20190119T15Z,383
20190119T14Z,209
20190119T13Z,225
20190119T12Z,225
20190119T11Z,205
20190119T10Z,209
20190119T09Z,208
20190119T08Z,249
20190119T07Z,306
20190119T06Z,582
20190119T05Z,580
20190119T04Z,630
20190119T03Z,618
20190119T02Z,641
20190119T01Z,629
20190119T00Z,522
20190118T23Z,579
20190118T22Z,569
20190118T21Z,544
20190118T20Z,556
20190118T19Z,564
20190118T18Z,570
20190118T17Z,535
20190118T16Z,541
20190118T15Z,445
20190118T14Z,411
20190118T13Z,377
20190118T12Z,193
20190118T11Z,173
20190118T10Z,152
20190118T09Z,177
20190118T08Z,168
20190118T07Z,237
20190118T06Z,451
20190118T05Z,507
20190118T04Z,520
20190118T03Z,510
20190118T02Z,523
20190118T01Z,494
20190118T00Z,440
20190117T23Z,462
20190117T22Z,446
20190117T21Z,461
20190117T20Z,477
20190117T19Z,513
20190117T18Z,540
20190117T17Z,581
20190117T16Z,533
20190117T15Z,503
20190117T14Z,289
20190117T13Z,179
20190117T12Z,182
20190117T11Z,184
20190117T10Z,175
20190117T09Z,216
20190117T08Z,155
20190117T07Z,144
20190117T06Z,482
20190117T05Z,532
20190117T04Z,552
20190117T03Z,558
20190117T02Z,554
20190117T01Z,520
20190117T00Z,538
20190116T23Z,520
20190116T22Z,521
20190116T21Z,545
20190116T20Z,543
20190116T19Z,559
20190116T18Z,506
20190116T17Z,508
20190116T16Z,565
20190116T15Z,537
20190116T14Z,254
20190116T13Z,199
20190116T12Z,189
20190116T11Z,191
20190116T10Z,203
20190116T09Z,204
20190116T08Z,393
20190116T07Z,471
20190116T06Z,589
20190116T05Z,617
20190116T04Z,631
20190116T03Z,587
20190116T02Z,557
20190116T01Z,518
20190116T00Z,481
20190115T23Z,494
20190115T22Z,494
20190115T21Z,503
20190115T20Z,522
20190115T19Z,530
20190115T18Z,576
20190115T17Z,630
20190115T16Z,546
20190115T15Z,449
20190115T14Z,301
20190115T13Z,362
20190115T12Z,379
20190115T11Z,397
20190115T10Z,507
20190115T09Z,575
20190115T08Z,541
20190115T07Z,557
20190115T06Z,657
20190115T05Z,661
20190115T04Z,667
20190115T03Z,666
20190115T02Z,670
20190115T01Z,691
20190115T00Z,688
20190114T23Z,683
20190114T22Z,646
20190114T21Z,637
20190114T20Z,646
20190114T19Z,655
20190114T18Z,673
20190114T17Z,711
20190114T16Z,687
20190114T15Z,630
20190114T14Z,447
20190114T13Z,316
