,hydro
20190311T15-07,1203
20190311T14-07,1062
20190311T13-07,706
20190311T12-07,561
20190311T11-07,564
20190311T10-07,634
20190311T09-07,868
20190311T08-07,1236
20190311T07-07,1172
20190311T06-07,788
20190311T05-07,625
20190311T04-07,770
20190311T03-07,832
20190311T02-07,821
20190311T01-07,605
20190311T00-07,684
20190310T23-07,795
20190310T22-07,836
20190310T21-07,1206
20190310T20-07,1446
20190310T19-07,1050
20190310T18-07,1026
20190310T17-07,1008
20190310T16-07,1229
20190310T15-07,1189
20190310T14-07,1101
20190310T13-07,970
20190310T12-07,898
20190310T11-07,684
20190310T10-07,754
20190310T09-07,790
20190310T08-07,840
20190310T07-07,987
20190310T06-07,869
20190310T05-07,1196
20190310T04-07,1254
20190310T03-07,1299
20190310T01-08,1231
20190310T00-08,1105
20190309T23-08,1206
20190309T22-08,1539
20190309T21-08,1663
20190309T20-08,1712
20190309T19-08,1717
20190309T18-08,1700
20190309T17-08,1616
20190309T16-08,1354
20190309T15-08,1101
20190309T14-08,1201
20190309T13-08,1195
20190309T12-08,1093
20190309T11-08,1017
20190309T10-08,931
20190309T09-08,1179
20190309T08-08,1181
20190309T07-08,1247
20190309T06-08,1163
20190309T05-08,962
20190309T04-08,951
20190309T03-08,884
20190309T02-08,920
20190309T01-08,921
20190309T00-08,1061
20190308T23-08,1134
20190308T22-08,1231
20190308T21-08,1272
20190308T20-08,1282
20190308T19-08,1408
20190308T18-08,1454
20190308T17-08,1395
20190308T16-08,1111
20190308T15-08,1153
20190308T14-08,1091
20190308T13-08,974
20190308T12-08,1017
20190308T11-08,1072
20190308T10-08,1173
20190308T09-08,1239
20190308T08-08,1415
20190308T07-08,1582
20190308T06-08,1399
20190308T05-08,1312
20190308T04-08,985
20190308T03-08,854
20190308T02-08,863
20190308T01-08,789
20190308T00-08,1244
20190307T23-08,1106
20190307T22-08,1225
20190307T21-08,1185
20190307T20-08,1383
20190307T19-08,1565
20190307T18-08,1502
20190307T17-08,1466
20190307T16-08,1247
20190307T15-08,1301
20190307T14-08,1399
20190307T13-08,1337
20190307T12-08,1318
20190307T11-08,1271
20190307T10-08,1174
20190307T09-08,1370
20190307T08-08,1536
20190307T07-08,1646
20190307T06-08,1446
20190307T05-08,1349
20190307T04-08,1070
20190307T03-08,790
20190307T02-08,654
20190307T01-08,566
20190307T00-08,712
20190306T23-08,704
20190306T22-08,1169
20190306T21-08,1518
20190306T20-08,1428
20190306T19-08,1613
20190306T18-08,1560
20190306T17-08,1360
20190306T16-08,1192
20190306T15-08,1138
20190306T14-08,1183
20190306T13-08,1018
20190306T12-08,1184
20190306T11-08,1465
20190306T10-08,1610
20190306T09-08,1478
20190306T08-08,1473
20190306T07-08,1418
20190306T06-08,1324
20190306T05-08,1167
20190306T04-08,1047
20190306T03-08,951
20190306T02-08,948
20190306T01-08,1041
20190306T00-08,981
20190305T23-08,1191
20190305T22-08,1274
20190305T21-08,1442
20190305T20-08,1630
20190305T19-08,1574
20190305T18-08,1513
20190305T17-08,1405
20190305T16-08,1309
20190305T15-08,1301
20190305T14-08,1327
20190305T13-08,1379
20190305T12-08,1232
20190305T11-08,1135
20190305T10-08,1325
20190305T09-08,1433
20190305T08-08,1514
20190305T07-08,1609
20190305T06-08,1442
20190305T05-08,1164
20190305T04-08,878
20190305T03-08,808
20190305T02-08,877
20190305T01-08,941
20190305T00-08,767
20190304T23-08,931
20190304T22-08,1282
20190304T21-08,1486
20190304T20-08,1550
20190304T19-08,1548
20190304T18-08,1428
20190304T17-08,1182
20190304T16-08,1350
20190304T15-08,1371
20190304T14-08,1492
20190304T13-08,1395
20190304T12-08,1381
20190304T11-08,1368
20190304T10-08,1304
20190304T09-08,1116
20190304T08-08,1363
20190304T07-08,1200
20190304T06-08,1175
20190304T05-08,981
20190304T04-08,936
20190304T03-08,922
20190304T02-08,910
20190304T01-08,837
20190304T00-08,1036
20190303T23-08,900
20190303T22-08,1199
20190303T21-08,1340
20190303T20-08,1399
20190303T19-08,1362
20190303T18-08,1314
20190303T17-08,1082
20190303T16-08,918
20190303T15-08,721
20190303T14-08,748
20190303T13-08,662
20190303T12-08,502
20190303T11-08,489
20190303T10-08,435
20190303T09-08,573
20190303T08-08,702
20190303T07-08,499
20190303T06-08,504
20190303T05-08,517
20190303T04-08,519
20190303T03-08,564
20190303T02-08,715
20190303T01-08,814
20190303T00-08,952
20190302T23-08,818
20190302T22-08,1063
20190302T21-08,1038
20190302T20-08,894
20190302T19-08,1227
20190302T18-08,972
20190302T17-08,805
20190302T16-08,575
20190302T15-08,757
20190302T14-08,900
20190302T13-08,1030
20190302T12-08,967
20190302T11-08,954
20190302T10-08,848
20190302T09-08,1216
20190302T08-08,1288
20190302T07-08,1209
20190302T06-08,918
20190302T05-08,940
20190302T04-08,936
20190302T03-08,942
20190302T02-08,953
20190302T01-08,683
20190302T00-08,545
20190301T23-08,621
20190301T22-08,949
20190301T21-08,1159
20190301T20-08,1290
20190301T19-08,1270
20190301T18-08,1151
20190301T17-08,1005
20190301T16-08,781
20190301T15-08,883
20190301T14-08,863
20190301T13-08,889
20190301T12-08,773
20190301T11-08,944
20190301T10-08,848
20190301T09-08,888
20190301T08-08,986
20190301T07-08,1012
20190301T06-08,557
20190301T05-08,516
20190301T04-08,525
20190301T03-08,585
20190301T02-08,551
20190301T01-08,694
20190301T00-08,533
20190228T23-08,606
20190228T22-08,884
20190228T21-08,1037
20190228T20-08,1359
20190228T19-08,1353
20190228T18-08,1179
20190228T17-08,921
20190228T16-08,812
20190228T15-08,812
20190228T14-08,814
20190228T13-08,882
20190228T12-08,770
20190228T11-08,946
20190228T10-08,1042
20190228T09-08,1089
20190228T08-08,1235
20190228T07-08,1466
20190228T06-08,957
20190228T05-08,586
20190228T04-08,504
20190228T03-08,456
20190228T02-08,481
20190228T01-08,517
20190228T00-08,593
20190227T23-08,645
20190227T22-08,1065
20190227T21-08,1231
20190227T20-08,1262
20190227T19-08,1258
20190227T18-08,1384
20190227T17-08,1335
20190227T16-08,1234
20190227T15-08,1188
20190227T14-08,1249
20190227T13-08,1098
20190227T12-08,1113
20190227T11-08,992
20190227T10-08,1008
20190227T09-08,1158
20190227T08-08,1140
20190227T07-08,1110
20190227T06-08,578
20190227T05-08,539
20190227T04-08,523
20190227T03-08,508
20190227T02-08,536
20190227T01-08,528
20190227T00-08,542
20190226T23-08,561
20190226T22-08,1034
20190226T21-08,1213
20190226T20-08,1506
20190226T19-08,1421
20190226T18-08,1158
20190226T17-08,736
20190226T16-08,855
20190226T15-08,828
20190226T14-08,897
20190226T13-08,932
20190226T12-08,672
20190226T11-08,613
20190226T10-08,644
20190226T09-08,844
20190226T08-08,1060
20190226T07-08,1099
20190226T06-08,1089
20190226T05-08,809
20190226T04-08,786
20190226T03-08,720
20190226T02-08,719
20190226T01-08,671
20190226T00-08,856
20190225T23-08,984
20190225T22-08,1466
20190225T21-08,1662
20190225T20-08,1653
20190225T19-08,1626
20190225T18-08,1521
20190225T17-08,1505
20190225T16-08,1422
20190225T15-08,1275
20190225T14-08,1277
20190225T13-08,1147
20190225T12-08,961
20190225T11-08,809
20190225T10-08,890
20190225T09-08,1041
20190225T08-08,1294
20190225T07-08,1293
20190225T06-08,874
20190225T05-08,528
20190225T04-08,483
20190225T03-08,495
20190225T02-08,524
20190225T01-08,786
20190225T00-08,828
20190224T23-08,838
20190224T22-08,880
20190224T21-08,947
20190224T20-08,1136
20190224T19-08,1446
20190224T18-08,1493
20190224T17-08,1158
20190224T16-08,1166
20190224T15-08,1065
20190224T14-08,1119
20190224T13-08,1130
20190224T12-08,1087
20190224T11-08,1026
20190224T10-08,983
20190224T09-08,1190
20190224T08-08,1338
20190224T07-08,1205
20190224T06-08,1011
20190224T05-08,672
20190224T04-08,514
20190224T03-08,663
20190224T02-08,1105
20190224T01-08,1266
20190224T00-08,1377
20190223T23-08,1433
20190223T22-08,1481
20190223T21-08,1489
20190223T20-08,1627
20190223T19-08,1608
20190223T18-08,1604
20190223T17-08,1619
20190223T16-08,1624
20190223T15-08,1625
20190223T14-08,1628
20190223T13-08,1624
20190223T12-08,1461
20190223T11-08,1353
20190223T10-08,1357
20190223T09-08,1083
20190223T08-08,1300
20190223T07-08,1300
20190223T06-08,1268
20190223T05-08,1325
20190223T04-08,1053
20190223T03-08,1383
20190223T02-08,1203
20190223T01-08,1219
20190223T00-08,1399
20190222T23-08,1362
20190222T22-08,1486
20190222T21-08,1439
20190222T20-08,1454
20190222T19-08,1518
20190222T18-08,1325
20190222T17-08,1255
20190222T16-08,705
20190222T15-08,705
20190222T14-08,720
20190222T13-08,689
20190222T12-08,762
20190222T11-08,1035
20190222T10-08,1220
20190222T09-08,1303
20190222T08-08,1399
20190222T07-08,1444
20190222T06-08,1550
20190222T05-08,1418
20190222T04-08,1342
20190222T03-08,1382
20190222T02-08,1570
20190222T01-08,1673
20190222T00-08,1512
20190221T23-08,1412
20190221T22-08,1576
20190221T21-08,1647
20190221T20-08,1618
20190221T19-08,1629
20190221T18-08,1550
20190221T17-08,1381
20190221T16-08,1359
20190221T15-08,1460
20190221T14-08,1434
20190221T13-08,1384
20190221T12-08,1488
20190221T11-08,1424
20190221T10-08,1218
20190221T09-08,1232
20190221T08-08,1563
20190221T07-08,1483
20190221T06-08,1254
20190221T05-08,1062
20190221T04-08,760
20190221T03-08,525
20190221T02-08,522
20190221T01-08,522
20190221T00-08,533
20190220T23-08,752
20190220T22-08,1155
20190220T21-08,1376
20190220T20-08,1377
20190220T19-08,1519
20190220T18-08,1412
20190220T17-08,1066
20190220T16-08,926
20190220T15-08,861
20190220T14-08,791
20190220T13-08,726
20190220T12-08,651
20190220T11-08,759
20190220T10-08,803
20190220T09-08,1120
20190220T08-08,1382
20190220T07-08,1269
20190220T06-08,1231
20190220T05-08,723
20190220T04-08,542
20190220T03-08,635
20190220T02-08,668
20190220T01-08,780
20190220T00-08,527
20190219T23-08,522
20190219T22-08,776
20190219T21-08,998
20190219T20-08,1018
20190219T19-08,899
20190219T18-08,1023
20190219T17-08,1068
20190219T16-08,905
20190219T15-08,730
20190219T14-08,718
20190219T13-08,965
20190219T12-08,1074
20190219T11-08,897
20190219T10-08,805
20190219T09-08,840
20190219T08-08,1274
20190219T07-08,1236
20190219T06-08,994
20190219T05-08,852
20190219T04-08,1074
20190219T03-08,1189
20190219T02-08,1321
20190219T01-08,1411
20190219T00-08,1333
20190218T23-08,1247
20190218T22-08,1444
20190218T21-08,1447
20190218T20-08,1476
20190218T19-08,1588
20190218T18-08,1503
20190218T17-08,1193
20190218T16-08,1039
20190218T15-08,760
20190218T14-08,625
20190218T13-08,799
20190218T12-08,792
20190218T11-08,720
20190218T10-08,750
20190218T09-08,826
20190218T08-08,1032
20190218T07-08,1161
20190218T06-08,895
20190218T05-08,812
20190218T04-08,779
20190218T03-08,772
20190218T02-08,677
20190218T01-08,714
20190218T00-08,817
20190217T23-08,1290
20190217T22-08,1518
20190217T21-08,1618
20190217T20-08,1675
20190217T19-08,1683
20190217T18-08,1605
20190217T17-08,1176
20190217T16-08,808
20190217T15-08,726
20190217T14-08,749
20190217T13-08,821
20190217T12-08,865
20190217T11-08,870
20190217T10-08,1020
20190217T09-08,1430
20190217T08-08,1377
20190217T07-08,1535
20190217T06-08,1201
20190217T05-08,744
20190217T04-08,759
20190217T03-08,1076
20190217T02-08,1400
20190217T01-08,1425
20190217T00-08,1078
20190216T23-08,810
20190216T22-08,1243
20190216T21-08,1484
20190216T20-08,1488
20190216T19-08,1632
20190216T18-08,1571
20190216T17-08,1071
20190216T16-08,832
20190216T15-08,758
20190216T14-08,800
20190216T13-08,756
20190216T12-08,824
20190216T11-08,855
20190216T10-08,969
20190216T09-08,1161
20190216T08-08,1324
20190216T07-08,1505
20190216T06-08,1326
20190216T05-08,1318
20190216T04-08,1217
20190216T03-08,1139
20190216T02-08,1193
20190216T01-08,1129
20190216T00-08,993
20190215T23-08,813
20190215T22-08,1236
20190215T21-08,1247
20190215T20-08,1393
20190215T19-08,1373
20190215T18-08,1131
20190215T17-08,846
20190215T16-08,752
20190215T15-08,753
20190215T14-08,731
20190215T13-08,632
20190215T12-08,605
20190215T11-08,743
20190215T10-08,1102
20190215T09-08,1307
20190215T08-08,1458
20190215T07-08,1427
20190215T06-08,748
20190215T05-08,571
20190215T04-08,522
20190215T03-08,584
20190215T02-08,778
20190215T01-08,745
20190215T00-08,889
20190214T23-08,1164
20190214T22-08,1400
20190214T21-08,1436
20190214T20-08,1330
20190214T19-08,1331
20190214T18-08,1323
20190214T17-08,1113
20190214T16-08,958
20190214T15-08,1034
20190214T14-08,910
20190214T13-08,929
20190214T12-08,865
20190214T11-08,951
20190214T10-08,1128
20190214T09-08,1237
20190214T08-08,1498
20190214T07-08,1387
20190214T06-08,1090
20190214T05-08,743
20190214T04-08,686
20190214T03-08,766
20190214T02-08,757
20190214T01-08,660
20190214T00-08,550
20190213T23-08,636
20190213T22-08,917
20190213T21-08,1363
20190213T20-08,1471
20190213T19-08,1519
20190213T18-08,1341
20190213T17-08,1321
20190213T16-08,987
20190213T15-08,1135
20190213T14-08,1253
20190213T13-08,1147
20190213T12-08,1025
20190213T11-08,1197
20190213T10-08,1302
20190213T09-08,1305
20190213T08-08,1545
20190213T07-08,1625
20190213T06-08,1276
20190213T05-08,767
20190213T04-08,691
20190213T03-08,819
20190213T02-08,830
20190213T01-08,886
20190213T00-08,935
20190212T23-08,1082
20190212T22-08,1101
20190212T21-08,1343
20190212T20-08,1315
20190212T19-08,1391
20190212T18-08,1379
20190212T17-08,1384
20190212T16-08,1048
20190212T15-08,943
20190212T14-08,892
20190212T13-08,849
20190212T12-08,861
20190212T11-08,911
20190212T10-08,929
20190212T09-08,1196
20190212T08-08,1550
20190212T07-08,1524
20190212T06-08,1188
20190212T05-08,878
20190212T04-08,951
20190212T03-08,1167
20190212T02-08,1354
20190212T01-08,1384
20190212T00-08,1504
20190211T23-08,1586
20190211T22-08,1598
20190211T21-08,1561
20190211T20-08,1602
20190211T19-08,1596
20190211T18-08,1538
20190211T17-08,1410
20190211T16-08,1129
20190211T15-08,871
20190211T14-08,752
20190211T13-08,828
20190211T12-08,787
20190211T11-08,1022
20190211T10-08,1141
20190211T09-08,1215
20190211T08-08,1512
20190211T07-08,1583
20190211T06-08,1162
20190211T05-08,847
20190211T04-08,851
20190211T03-08,896
20190211T02-08,923
20190211T01-08,791
20190211T00-08,766
20190210T23-08,582
20190210T22-08,783
20190210T21-08,1240
20190210T20-08,1415
20190210T19-08,1310
20190210T18-08,1316
20190210T17-08,1231
20190210T16-08,853
20190210T15-08,646
20190210T14-08,487
20190210T13-08,425
20190210T12-08,582
20190210T11-08,661
20190210T10-08,636
20190210T09-08,704
20190210T08-08,972
20190210T07-08,1114
20190210T06-08,1005
20190210T05-08,1092
20190210T04-08,1139
20190210T03-08,1252
20190210T02-08,1383
20190210T01-08,1165
20190210T00-08,990
20190209T23-08,794
20190209T22-08,1152
20190209T21-08,1177
20190209T20-08,1328
20190209T19-08,1485
20190209T18-08,1625
20190209T17-08,1553
20190209T16-08,1232
20190209T15-08,1139
20190209T14-08,962
20190209T13-08,786
20190209T12-08,646
20190209T11-08,706
20190209T10-08,1082
20190209T09-08,1300
20190209T08-08,1612
20190209T07-08,1578
20190209T06-08,1342
20190209T05-08,1277
20190209T04-08,1095
20190209T03-08,967
20190209T02-08,886
20190209T01-08,918
20190209T00-08,1028
20190208T23-08,1107
20190208T22-08,1191
20190208T21-08,1447
20190208T20-08,1515
20190208T19-08,1586
20190208T18-08,1593
20190208T17-08,1497
20190208T16-08,1315
20190208T15-08,1167
20190208T14-08,1026
20190208T13-08,1015
20190208T12-08,1162
20190208T11-08,1140
20190208T10-08,1285
20190208T09-08,1436
20190208T08-08,1606
20190208T07-08,1523
20190208T06-08,1081
20190208T05-08,815
20190208T04-08,859
20190208T03-08,780
20190208T02-08,613
20190208T01-08,586
20190208T00-08,497
20190207T23-08,417
20190207T22-08,857
20190207T21-08,1366
20190207T20-08,1255
20190207T19-08,1166
20190207T18-08,1248
20190207T17-08,904
20190207T16-08,536
20190207T15-08,455
20190207T14-08,473
20190207T13-08,513
20190207T12-08,518
20190207T11-08,518
20190207T10-08,592
20190207T09-08,1132
20190207T08-08,1405
20190207T07-08,1231
20190207T06-08,1046
20190207T05-08,759
20190207T04-08,850
20190207T03-08,963
20190207T02-08,934
20190207T01-08,822
20190207T00-08,724
20190206T23-08,722
20190206T22-08,1046
20190206T21-08,1063
20190206T20-08,1033
20190206T19-08,864
20190206T18-08,807
20190206T17-08,699
20190206T16-08,495
20190206T15-08,522
20190206T14-08,623
20190206T13-08,688
20190206T12-08,654
20190206T11-08,570
20190206T10-08,762
20190206T09-08,932
20190206T08-08,1222
20190206T07-08,1280
20190206T06-08,853
20190206T05-08,699
20190206T04-08,702
20190206T03-08,812
20190206T02-08,771
20190206T01-08,954
20190206T00-08,1235
20190205T23-08,1243
20190205T22-08,1562
20190205T21-08,1560
20190205T20-08,1360
20190205T19-08,1281
20190205T18-08,1328
20190205T17-08,1099
20190205T16-08,887
20190205T15-08,811
20190205T14-08,1138
20190205T13-08,1110
20190205T12-08,1353
20190205T11-08,1210
20190205T10-08,1327
20190205T09-08,1337
20190205T08-08,1496
20190205T07-08,1554
20190205T06-08,1228
20190205T05-08,1119
20190205T04-08,1204
20190205T03-08,1330
20190205T02-08,1453
20190205T01-08,1454
20190205T00-08,1474
20190204T23-08,1494
20190204T22-08,1617
20190204T21-08,1572
20190204T20-08,1473
20190204T19-08,1423
20190204T18-08,1482
20190204T17-08,1356
20190204T16-08,1067
20190204T15-08,1220
20190204T14-08,1359
20190204T13-08,1168
20190204T12-08,922
20190204T11-08,940
20190204T10-08,1083
20190204T09-08,1176
20190204T08-08,1432
20190204T07-08,1575
20190204T06-08,1142
20190204T05-08,1005
20190204T04-08,842
20190204T03-08,761
20190204T02-08,616
20190204T01-08,570
20190204T00-08,710
20190203T23-08,910
20190203T22-08,1451
20190203T21-08,1319
20190203T20-08,1286
20190203T19-08,1191
20190203T18-08,998
20190203T17-08,623
20190203T16-08,580
20190203T15-08,569
20190203T14-08,529
20190203T13-08,495
20190203T12-08,497
20190203T11-08,504
20190203T10-08,577
20190203T09-08,807
20190203T08-08,889
20190203T07-08,622
20190203T06-08,573
20190203T05-08,521
20190203T04-08,660
20190203T03-08,837
20190203T02-08,968
20190203T01-08,1038
20190203T00-08,794
20190202T23-08,1064
20190202T22-08,1326
20190202T21-08,1297
20190202T20-08,1494
20190202T19-08,1476
20190202T18-08,1350
20190202T17-08,1229
20190202T16-08,858
20190202T15-08,681
20190202T14-08,716
20190202T13-08,748
20190202T12-08,1071
20190202T11-08,1079
20190202T10-08,887
20190202T09-08,1108
20190202T08-08,781
20190202T07-08,1038
20190202T06-08,679
20190202T05-08,658
20190202T04-08,811
20190202T03-08,950
20190202T02-08,1006
20190202T01-08,1196
20190202T00-08,1054
20190201T23-08,1326
20190201T22-08,1416
20190201T21-08,1422
20190201T20-08,1269
20190201T19-08,1367
20190201T18-08,1495
20190201T17-08,1617
20190201T16-08,1470
20190201T15-08,1179
20190201T14-08,1091
20190201T13-08,954
20190201T12-08,780
20190201T11-08,991
20190201T10-08,1158
20190201T09-08,1382
20190201T08-08,1575
20190201T07-08,1598
20190201T06-08,1267
20190201T05-08,1011
20190201T04-08,1174
20190201T03-08,1212
20190201T02-08,1348
20190201T01-08,1258
20190201T00-08,1261
20190131T23-08,1337
20190131T22-08,1435
20190131T21-08,1453
20190131T20-08,1469
20190131T19-08,1464
20190131T18-08,1437
20190131T17-08,1320
20190131T16-08,1287
20190131T15-08,1141
20190131T14-08,1129
20190131T13-08,1078
20190131T12-08,1118
20190131T11-08,1086
20190131T10-08,1286
20190131T09-08,1585
20190131T08-08,1622
20190131T07-08,1626
20190131T06-08,1567
20190131T05-08,1419
20190131T04-08,1403
20190131T03-08,1420
20190131T02-08,1432
20190131T01-08,1334
20190131T00-08,1408
20190130T23-08,1398
20190130T22-08,1404
20190130T21-08,1403
20190130T20-08,1416
20190130T19-08,1449
20190130T18-08,1449
20190130T17-08,1401
20190130T16-08,1254
20190130T15-08,1213
20190130T14-08,1094
20190130T13-08,1169
20190130T12-08,1121
20190130T11-08,1187
20190130T10-08,1145
20190130T09-08,1351
20190130T08-08,1448
20190130T07-08,1410
20190130T06-08,1377
20190130T05-08,1224
20190130T04-08,1251
20190130T03-08,1385
20190130T02-08,1461
20190130T01-08,1480
20190130T00-08,1210
20190129T23-08,1091
20190129T22-08,1144
20190129T21-08,1187
20190129T20-08,1312
20190129T19-08,1361
20190129T18-08,1380
20190129T17-08,1222
20190129T16-08,942
20190129T15-08,726
20190129T14-08,786
20190129T13-08,823
20190129T12-08,889
20190129T11-08,1026
20190129T10-08,1006
20190129T09-08,1319
20190129T08-08,1484
20190129T07-08,1501
20190129T06-08,1217
20190129T05-08,860
20190129T04-08,750
20190129T03-08,832
20190129T02-08,955
20190129T01-08,1055
20190129T00-08,1157
20190128T23-08,1296
20190128T22-08,1242
20190128T21-08,1195
20190128T20-08,1241
20190128T19-08,1312
20190128T18-08,1214
20190128T17-08,1068
20190128T16-08,743
20190128T15-08,810
20190128T14-08,850
20190128T13-08,938
20190128T12-08,846
20190128T11-08,882
20190128T10-08,1082
20190128T09-08,1300
20190128T08-08,1225
20190128T07-08,1102
20190128T06-08,733
20190128T05-08,582
20190128T04-08,805
20190128T03-08,897
20190128T02-08,838
20190128T01-08,758
20190128T00-08,683
20190127T23-08,547
20190127T22-08,939
20190127T21-08,1209
20190127T20-08,1236
20190127T19-08,1221
20190127T18-08,1137
20190127T17-08,1203
20190127T16-08,881
20190127T15-08,740
20190127T14-08,602
20190127T13-08,619
20190127T12-08,596
20190127T11-08,408
20190127T10-08,424
20190127T09-08,702
20190127T08-08,884
20190127T07-08,942
20190127T06-08,534
20190127T05-08,579
20190127T04-08,762
20190127T03-08,1099
20190127T02-08,908
20190127T01-08,813
20190127T00-08,768
20190126T23-08,735
20190126T22-08,746
20190126T21-08,990
20190126T20-08,1164
20190126T19-08,1282
20190126T18-08,1204
20190126T17-08,973
20190126T16-08,883
20190126T15-08,845
20190126T14-08,940
20190126T13-08,994
20190126T12-08,789
20190126T11-08,711
20190126T10-08,686
20190126T09-08,779
20190126T08-08,798
20190126T07-08,943
20190126T06-08,774
20190126T05-08,679
20190126T04-08,511
20190126T03-08,526
20190126T02-08,515
20190126T01-08,767
20190126T00-08,1053
20190125T23-08,1019
20190125T22-08,1324
20190125T21-08,1428
20190125T20-08,1525
20190125T19-08,1588
20190125T18-08,1579
20190125T17-08,1561
20190125T16-08,991
20190125T15-08,916
20190125T14-08,909
20190125T13-08,763
20190125T12-08,664
20190125T11-08,603
20190125T10-08,796
20190125T09-08,961
20190125T08-08,1231
20190125T07-08,1292
20190125T06-08,958
20190125T05-08,744
20190125T04-08,661
20190125T03-08,824
20190125T02-08,953
20190125T01-08,1052
20190125T00-08,1039
20190124T23-08,1099
20190124T22-08,1294
20190124T21-08,1421
20190124T20-08,1523
20190124T19-08,1587
20190124T18-08,1447
20190124T17-08,1044
20190124T16-08,519
20190124T15-08,453
20190124T14-08,514
20190124T13-08,522
20190124T12-08,519
20190124T11-08,584
20190124T10-08,1033
20190124T09-08,1073
20190124T08-08,1390
20190124T07-08,1419
20190124T06-08,1189
20190124T05-08,681
20190124T04-08,527
20190124T03-08,539
20190124T02-08,598
20190124T01-08,611
20190124T00-08,725
20190123T23-08,1086
20190123T22-08,1265
20190123T21-08,1540
20190123T20-08,1563
20190123T19-08,1420
20190123T18-08,1416
20190123T17-08,1271
20190123T16-08,1110
20190123T15-08,1032
20190123T14-08,994
20190123T13-08,722
20190123T12-08,518
20190123T11-08,458
20190123T10-08,776
20190123T09-08,865
20190123T08-08,754
20190123T07-08,895
20190123T06-08,951
20190123T05-08,570
20190123T04-08,626
20190123T03-08,920
20190123T02-08,1172
20190123T01-08,1240
20190123T00-08,1087
20190122T23-08,1075
20190122T22-08,1372
20190122T21-08,1511
20190122T20-08,1477
20190122T19-08,1431
20190122T18-08,1353
20190122T17-08,1381
20190122T16-08,1215
20190122T15-08,1027
20190122T14-08,886
20190122T13-08,951
20190122T12-08,872
20190122T11-08,877
20190122T10-08,819
20190122T09-08,901
20190122T08-08,1326
20190122T07-08,1546
20190122T06-08,1251
20190122T05-08,1215
20190122T04-08,1328
20190122T03-08,1451
20190122T02-08,1429
20190122T01-08,1342
20190122T00-08,1227
20190121T23-08,1204
20190121T22-08,1375
20190121T21-08,1443
20190121T20-08,1471
20190121T19-08,1425
20190121T18-08,1348
20190121T17-08,1309
20190121T16-08,947
20190121T15-08,720
20190121T14-08,653
20190121T13-08,610
20190121T12-08,738
20190121T11-08,785
20190121T10-08,673
20190121T09-08,940
20190121T08-08,1120
20190121T07-08,1050
20190121T06-08,527
20190121T05-08,441
20190121T04-08,439
20190121T03-08,469
20190121T02-08,521
20190121T01-08,523
20190121T00-08,666
20190120T23-08,785
20190120T22-08,1166
20190120T21-08,1076
20190120T20-08,988
20190120T19-08,956
20190120T18-08,1000
20190120T17-08,1035
20190120T16-08,1098
20190120T15-08,817
20190120T14-08,755
20190120T13-08,645
20190120T12-08,613
20190120T11-08,642
20190120T10-08,678
20190120T09-08,752
20190120T08-08,785
20190120T07-08,798
20190120T06-08,748
20190120T05-08,849
20190120T04-08,978
20190120T03-08,987
20190120T02-08,817
20190120T01-08,653
20190120T00-08,553
20190119T23-08,775
20190119T22-08,1222
20190119T21-08,1335
20190119T20-08,1379
20190119T19-08,1427
20190119T18-08,1463
20190119T17-08,1252
20190119T16-08,957
20190119T15-08,666
20190119T14-08,579
20190119T13-08,552
20190119T12-08,586
20190119T11-08,629
20190119T10-08,947
20190119T09-08,1060
20190119T08-08,1120
20190119T07-08,978
20190119T06-08,669
20190119T05-08,684
20190119T04-08,890
20190119T03-08,1034
20190119T02-08,1069
20190119T01-08,953
20190119T00-08,883
20190118T23-08,574
20190118T22-08,1051
20190118T21-08,1205
20190118T20-08,1328
20190118T19-08,1295
20190118T18-08,1311
20190118T17-08,1219
20190118T16-08,942
20190118T15-08,746
20190118T14-08,765
20190118T13-08,763
20190118T12-08,626
20190118T11-08,712
20190118T10-08,832
20190118T09-08,609
20190118T08-08,845
20190118T07-08,876
20190118T06-08,840
20190118T05-08,832
20190118T04-08,343
20190118T03-08,427
20190118T02-08,634
20190118T01-08,688
20190118T00-08,645
20190117T23-08,765
20190117T22-08,1198
20190117T21-08,1307
20190117T20-08,1436
20190117T19-08,1486
20190117T18-08,1442
20190117T17-08,1289
20190117T16-08,1212
20190117T15-08,1159
20190117T14-08,1013
20190117T13-08,969
20190117T12-08,861
20190117T11-08,933
20190117T10-08,1055
20190117T09-08,1073
20190117T08-08,1295
20190117T07-08,1201
20190117T06-08,1059
20190117T05-08,874
20190117T04-08,1001
20190117T03-08,1135
20190117T02-08,1297
20190117T01-08,1094
20190117T00-08,821
20190116T23-08,810
20190116T22-08,1194
20190116T21-08,1260
20190116T20-08,1327
20190116T19-08,1435
20190116T18-08,1269
20190116T17-08,1029
20190116T16-08,973
20190116T15-08,820
20190116T14-08,909
20190116T13-08,789
20190116T12-08,684
20190116T11-08,619
20190116T10-08,799
20190116T09-08,1064
20190116T08-08,1400
20190116T07-08,1451
20190116T06-08,1407
20190116T05-08,1543
20190116T04-08,1529
20190116T03-08,1447
20190116T02-08,1132
20190116T01-08,885
20190116T00-08,996
20190115T23-08,955
20190115T22-08,920
20190115T21-08,1150
20190115T20-08,1417
20190115T19-08,1493
20190115T18-08,1515
20190115T17-08,1343
20190115T16-08,1449
20190115T15-08,1478
20190115T14-08,1449
20190115T13-08,1440
20190115T12-08,1438
20190115T11-08,1531
