,wind
20181212T07-07,78
20181212T06-07,58
20181212T05-07,94
20181212T04-07,107
20181212T03-07,103
20181212T02-07,101
20181212T01-07,75
20181211T23-07,27
20181211T22-07,77
20181211T21-07,119
20181211T20-07,59
20181211T19-07,79
20181211T18-07,116
20181211T17-07,135
20181211T16-07,188
20181211T15-07,186
20181211T14-07,161
20181211T13-07,133
20181211T12-07,158
20181211T11-07,153
20181211T10-07,132
20181211T09-07,148
20181211T08-07,162
20181211T07-07,159
20181211T06-07,173
20181211T05-07,157
20181211T04-07,166
20181211T03-07,177
20181211T02-07,177
20181211T01-07,159
20181210T23-07,160
20181210T22-07,142
20181210T21-07,164
20181210T20-07,176
20181210T19-07,154
20181210T18-07,145
20181210T17-07,128
20181210T16-07,138
20181210T15-07,163
20181210T14-07,148
20181210T13-07,174
20181210T12-07,153
20181210T11-07,177
20181210T10-07,167
20181208T20-07,79
20181208T19-07,106
20181208T18-07,107
20181208T17-07,97
20181208T16-07,89
20181208T15-07,97
20181208T14-07,78
20181208T13-07,86
20181208T03-07,185
20181208T02-07,175
20181208T01-07,172
20181207T23-07,174
20181207T22-07,152
20181207T21-07,135
20181207T20-07,163
20181207T19-07,166
20181207T18-07,141
20181207T17-07,136
20181207T16-07,82
20181207T15-07,40
20181207T14-07,17
20181207T13-07,21
20181207T12-07,6
20181207T11-07,0
20181207T10-07,0
20181207T09-07,0
20181207T08-07,0
20181207T07-07,0
20181207T06-07,0
20181207T05-07,0
20181207T04-07,0
20181207T03-07,1
20181207T02-07,3
20181207T01-07,2
20181206T23-07,4
20181206T22-07,3
20181206T21-07,2
20181206T20-07,1
20181206T19-07,1
20181206T18-07,4
20181206T17-07,12
20181206T16-07,16
20181206T15-07,12
20181206T14-07,11
20181206T13-07,16
20181206T12-07,15
20181206T11-07,6
20181206T10-07,2
20181206T09-07,0
20181206T08-07,0
20181206T07-07,0
20181206T06-07,0
20181206T05-07,0
20181206T04-07,16
20181206T03-07,42
20181206T02-07,32
20181206T01-07,34
20181205T23-07,33
20181205T22-07,34
20181205T21-07,19
20181205T20-07,4
20181205T19-07,1
20181205T18-07,0
20181205T17-07,0
20181205T16-07,8
20181205T15-07,23
20181205T14-07,28
20181205T13-07,46
20181205T12-07,60
20181205T11-07,88
20181205T10-07,111
20181205T09-07,149
20181205T08-07,143
20181205T07-07,111
20181205T06-07,73
20181205T05-07,66
20181205T04-07,59
20181205T03-07,82
20181205T02-07,76
20181205T01-07,122
20181204T23-07,140
20181204T22-07,171
20181204T21-07,185
20181204T20-07,176
20181204T19-07,165
20181204T18-07,152
20181204T17-07,179
20181204T16-07,203
20181204T15-07,196
20181204T14-07,176
20181204T13-07,120
20181204T12-07,97
20181204T11-07,99
20181204T10-07,77
20181204T09-07,98
20181204T08-07,146
20181204T07-07,171
20181204T06-07,145
20181204T05-07,177
20181204T04-07,171
20181204T03-07,153
20181204T02-07,146
20181204T01-07,96
20181203T23-07,90
20181203T22-07,55
20181203T21-07,48
20181203T20-07,36
20181203T19-07,7
20181203T17-07,1
20181203T15-07,8
20181203T14-07,36
20181203T13-07,33
20181203T12-07,33
20181203T11-07,25
20181203T10-07,11
20181203T09-07,1
20181203T08-07,1
20181203T07-07,11
20181203T06-07,6
20181203T05-07,1
20181203T04-07,0
20181203T03-07,0
20181203T02-07,0
20181203T01-07,0
20181202T23-07,2
20181202T22-07,0
20181202T21-07,0
20181202T20-07,0
20181202T19-07,0
20181202T18-07,0
20181202T17-07,0
20181202T16-07,0
20181202T15-07,0
20181202T14-07,0
20181202T13-07,0
20181202T12-07,0
20181202T11-07,1
20181202T10-07,3
20181202T09-07,3
20181202T08-07,1
20181202T07-07,0
20181202T06-07,2
20181202T05-07,3
20181202T04-07,23
20181202T03-07,43
20181202T02-07,36
20181202T01-07,27
20181201T23-07,43
20181201T22-07,44
20181201T21-07,42
20181201T20-07,28
20181201T19-07,43
20181201T18-07,61
20181201T17-07,64
20181201T16-07,59
20181201T15-07,37
20181201T14-07,36
20181201T13-07,31
20181201T12-07,9
20181201T11-07,6
20181201T10-07,7
20181201T09-07,21
20181201T08-07,18
20181201T07-07,6
20181201T06-07,0
20181201T05-07,0
20181201T04-07,0
20181201T03-07,0
20181201T02-07,0
20181201T01-07,0
20181130T23-07,0
20181130T22-07,0
20181130T21-07,0
20181130T20-07,0
20181130T19-07,0
20181130T18-07,0
20181130T17-07,0
20181130T16-07,0
20181130T15-07,0
20181130T14-07,0
20181130T13-07,0
20181130T12-07,0
20181130T11-07,0
20181130T10-07,0
20181130T09-07,0
20181130T08-07,0
20181130T07-07,0
20181130T06-07,0
20181130T05-07,0
20181130T04-07,0
20181130T03-07,4
20181130T02-07,7
20181130T01-07,15
20181129T23-07,48
20181129T22-07,54
20181129T21-07,42
20181129T20-07,23
20181129T19-07,45
20181129T18-07,67
20181129T17-07,52
20181129T16-07,35
20181129T15-07,5
20181129T14-07,25
20181129T13-07,16
20181129T12-07,19
20181129T11-07,20
20181129T10-07,24
20181129T09-07,33
20181129T08-07,85
20181129T07-07,111
20181129T06-07,95
20181129T05-07,123
20181129T04-07,99
20181129T03-07,102
20181129T02-07,88
20181129T01-07,91
20181128T23-07,153
20181128T22-07,159
20181128T21-07,165
20181128T20-07,157
20181128T19-07,161
20181128T18-07,128
20181128T17-07,145
20181128T16-07,87
20181128T15-07,115
20181128T14-07,162
20181128T13-07,167
20181128T12-07,192
20181128T11-07,169
20181128T10-07,149
20181128T09-07,157
20181128T08-07,120
20181128T07-07,156
20181128T06-07,170
20181128T05-07,148
20181128T04-07,160
20181128T03-07,178
20181128T02-07,172
20181128T01-07,154
20181127T23-07,150
20181127T22-07,150
20181127T21-07,173
20181127T20-07,186
20181127T19-07,187
20181127T18-07,188
20181127T17-07,194
20181127T16-07,196
20181127T15-07,196
20181127T14-07,193
20181127T13-07,176
20181127T12-07,182
20181127T11-07,163
20181127T10-07,165
20181127T09-07,129
20181127T08-07,188
20181127T07-07,199
20181127T06-07,195
20181127T05-07,198
20181127T04-07,189
20181127T03-07,187
20181127T02-07,182
20181127T01-07,189
20181126T23-07,179
20181126T22-07,188
20181126T21-07,179
20181126T20-07,189
20181126T19-07,193
20181126T18-07,194
20181126T17-07,200
20181126T16-07,192
20181126T15-07,194
20181126T14-07,191
20181126T13-07,193
20181126T12-07,180
20181126T11-07,172
20181126T10-07,148
20181126T09-07,132
20181126T08-07,125
20181126T07-07,112
20181126T06-07,82
20181126T05-07,65
20181126T04-07,60
20181126T03-07,41
20181126T02-07,8
20181126T01-07,3
20181125T23-07,28
20181125T22-07,33
20181125T21-07,11
20181125T20-07,18
20181125T19-07,57
20181125T18-07,54
20181125T17-07,22
20181125T16-07,22
20181125T15-07,20
20181125T14-07,15
20181125T13-07,28
20181125T12-07,37
20181125T11-07,50
20181125T10-07,99
20181125T09-07,122
20181125T08-07,142
20181125T07-07,163
20181125T06-07,179
20181125T05-07,180
20181125T04-07,163
20181125T03-07,134
20181125T02-07,58
20181125T01-07,52
20181124T23-07,6
20181124T22-07,13
20181124T21-07,31
20181124T20-07,22
20181124T19-07,11
20181124T18-07,0
20181124T17-07,0
20181124T16-07,0
20181124T15-07,0
20181124T14-07,10
20181124T13-07,37
20181124T12-07,70
20181124T11-07,96
20181124T10-07,83
20181124T09-07,79
20181124T08-07,86
20181124T07-07,97
20181124T06-07,104
20181124T05-07,87
20181124T04-07,63
20181124T03-07,60
20181124T02-07,32
20181124T01-07,26
20181123T23-07,25
20181123T22-07,25
20181123T21-07,49
20181123T20-07,58
20181123T19-07,65
20181123T18-07,123
20181123T17-07,155
20181123T16-07,190
20181123T15-07,191
20181123T14-07,192
20181123T13-07,190
20181123T12-07,186
20181123T11-07,137
20181123T10-07,105
20181123T09-07,151
20181123T08-07,195
20181123T07-07,145
20181123T06-07,172
20181123T05-07,137
20181123T04-07,67
20181123T03-07,49
20181123T02-07,83
20181123T01-07,146
20181122T23-07,90
20181122T22-07,94
20181122T21-07,95
20181122T20-07,77
20181122T19-07,83
20181122T18-07,141
20181122T17-07,154
20181122T16-07,137
20181122T15-07,124
20181122T14-07,98
20181122T13-07,90
20181122T12-07,46
20181122T11-07,29
20181122T10-07,14
20181122T09-07,3
20181122T08-07,2
20181122T07-07,2
20181122T06-07,14
20181122T05-07,17
20181122T04-07,19
20181122T03-07,48
20181122T02-07,98
20181122T01-07,109
20181121T23-07,135
20181121T22-07,101
20181121T21-07,69
20181121T20-07,28
20181121T19-07,35
20181121T18-07,7
20181121T17-07,4
20181121T16-07,16
20181121T15-07,21
20181121T14-07,73
20181121T13-07,113
20181121T12-07,100
20181121T11-07,140
20181121T10-07,117
20181121T09-07,145
20181121T08-07,182
20181121T07-07,193
20181121T06-07,174
20181121T05-07,114
20181121T04-07,103
20181121T03-07,122
20181121T02-07,171
20181121T01-07,148
20181120T23-07,122
20181120T22-07,150
20181120T21-07,126
20181120T20-07,127
20181120T19-07,155
20181120T18-07,164
20181120T17-07,145
20181120T16-07,140
20181120T15-07,144
20181120T14-07,148
20181120T13-07,134
20181120T12-07,132
20181120T11-07,109
20181120T10-07,119
20181120T09-07,104
20181120T08-07,111
20181120T07-07,89
20181120T06-07,71
20181120T05-07,79
20181120T04-07,64
20181120T03-07,63
20181120T02-07,78
20181120T01-07,88
20181119T23-07,87
20181119T22-07,91
20181119T21-07,94
20181119T20-07,112
20181119T19-07,104
20181119T18-07,72
20181119T17-07,31
20181119T16-07,21
20181119T15-07,15
20181119T14-07,14
20181119T13-07,14
20181119T12-07,13
20181119T11-07,29
20181119T10-07,57
20181119T09-07,68
20181119T08-07,64
20181119T07-07,63
20181119T06-07,56
20181119T05-07,44
20181119T04-07,39
20181119T03-07,33
20181119T02-07,49
20181119T01-07,34
20181118T23-07,37
20181118T22-07,51
20181118T21-07,42
20181118T20-07,22
20181118T19-07,56
20181118T18-07,110
20181118T17-07,92
20181118T16-07,139
20181118T15-07,144
20181118T14-07,150
20181118T13-07,183
20181118T12-07,174
20181118T11-07,167
20181118T10-07,195
20181118T09-07,196
20181118T08-07,199
20181118T07-07,197
20181118T06-07,199
20181118T05-07,195
20181118T04-07,184
20181118T03-07,182
20181118T02-07,164
20181118T01-07,128
20181117T23-07,79
20181117T22-07,52
20181117T21-07,53
20181117T20-07,26
20181117T19-07,6
20181117T18-07,1
20181117T17-07,1
20181117T16-07,4
20181117T15-07,10
20181117T14-07,21
20181117T13-07,9
20181117T12-07,11
20181117T11-07,35
20181117T10-07,54
20181117T09-07,54
20181117T08-07,50
20181117T07-07,27
20181117T06-07,14
20181117T05-07,3
20181117T04-07,0
20181117T03-07,0
20181117T02-07,0
20181117T01-07,0
20181116T23-07,1
20181116T22-07,12
20181116T21-07,16
20181116T20-07,21
20181116T19-07,26
20181116T18-07,14
20181116T17-07,22
20181116T16-07,47
20181116T15-07,98
20181116T14-07,170
20181116T13-07,184
20181116T12-07,194
20181116T11-07,195
20181116T10-07,196
20181116T09-07,192
20181116T08-07,189
20181116T07-07,190
20181116T06-07,178
20181116T05-07,156
20181116T04-07,153
20181116T03-07,118
20181116T02-07,121
20181116T01-07,141
20181115T23-07,156
20181115T22-07,196
20181115T21-07,148
20181115T20-07,111
20181115T19-07,121
20181115T18-07,125
20181115T17-07,85
20181115T16-07,100
20181115T15-07,143
20181115T14-07,129
20181115T13-07,140
20181115T12-07,136
20181115T11-07,127
20181115T10-07,133
20181115T09-07,122
20181115T08-07,107
20181115T07-07,59
20181115T06-07,87
20181115T05-07,154
20181115T04-07,163
20181115T03-07,163
20181115T02-07,141
20181115T01-07,120
20181114T23-07,183
20181114T22-07,180
20181114T21-07,159
20181114T20-07,119
20181114T19-07,83
20181114T18-07,81
20181114T17-07,58
20181114T16-07,49
20181114T15-07,96
20181114T14-07,97
20181114T13-07,84
20181114T12-07,94
20181114T11-07,85
20181114T10-07,93
20181114T09-07,95
20181114T08-07,100
20181114T07-07,99
20181114T06-07,99
20181114T05-07,95
20181114T04-07,98
20181114T03-07,99
20181114T02-07,98
20181114T01-07,98
20181113T23-07,40
20181113T22-07,54
20181113T21-07,51
20181113T20-07,97
20181113T19-07,71
20181113T18-07,70
20181113T17-07,70
20181113T16-07,71
20181113T15-07,70
20181113T14-07,70
20181113T13-07,71
20181113T12-07,70
20181113T11-07,70
20181113T10-07,70
20181113T09-07,67
20181113T08-07,76
20181113T07-07,87
20181113T06-07,92
20181113T05-07,84
20181113T04-07,75
20181113T03-07,78
20181113T02-07,73
20181113T01-07,78
20181112T23-07,47
20181112T22-07,53
20181112T21-07,49
20181112T20-07,54
20181112T19-07,55
20181112T18-07,40
20181112T17-07,68
20181112T16-07,71
20181112T15-07,62
20181112T14-07,60
20181112T13-07,59
20181112T12-07,48
20181112T11-07,31
20181112T10-07,41
20181112T09-07,29
20181112T08-07,23
20181112T07-07,30
20181112T06-07,30
20181112T05-07,29
20181112T04-07,32
20181112T03-07,42
20181112T02-07,38
20181112T01-07,22
20181111T23-07,7
20181111T22-07,1
20181111T21-07,1
20181111T20-07,6
20181111T19-07,10
20181111T18-07,8
20181111T17-07,14
20181111T16-07,21
20181111T15-07,15
20181111T14-07,16
20181111T13-07,26
20181111T12-07,43
20181111T11-07,32
20181111T10-07,20
20181111T09-07,14
20181111T08-07,13
20181111T07-07,3
20181111T06-07,2
20181111T05-07,5
20181111T04-07,5
20181111T03-07,0
20181111T02-07,0
20181111T01-07,2
20181110T23-07,9
20181110T22-07,7
20181110T21-07,9
20181110T20-07,15
20181110T19-07,11
20181110T18-07,33
20181110T17-07,25
20181110T16-07,22
20181110T15-07,52
20181110T14-07,80
20181110T13-07,97
20181110T12-07,85
20181110T11-07,77
20181110T10-07,78
20181110T09-07,79
20181110T08-07,68
20181110T07-07,66
20181110T06-07,72
20181110T05-07,79
20181110T04-07,83
20181110T03-07,93
20181110T02-07,79
20181110T01-07,86
20181109T23-07,86
20181109T22-07,98
20181109T21-07,93
20181109T20-07,97
20181109T19-07,99
20181109T18-07,86
20181109T17-07,93
20181109T16-07,100
20181109T15-07,96
20181109T14-07,96
20181109T13-07,92
20181109T12-07,75
20181109T11-07,55
20181109T10-07,18
20181109T09-07,14
20181109T08-07,2
20181109T07-07,0
20181109T06-07,0
20181109T05-07,0
20181109T04-07,3
20181109T03-07,8
20181109T02-07,6
20181109T01-07,23
20181108T23-07,11
20181108T22-07,4
20181108T21-07,0
20181108T20-07,0
20181108T19-07,0
20181108T18-07,4
20181108T17-07,8
20181108T16-07,3
20181108T15-07,0
20181108T14-07,2
20181108T13-07,7
20181108T12-07,22
20181108T11-07,15
20181108T10-07,33
20181108T09-07,72
20181108T08-07,123
20181108T07-07,135
20181108T06-07,65
20181108T05-07,41
20181108T04-07,56
20181108T03-07,29
20181108T02-07,18
20181108T01-07,22
20181107T23-07,28
20181107T22-07,27
20181107T21-07,9
20181107T20-07,7
20181107T19-07,0
20181107T18-07,0
20181107T17-07,0
20181107T16-07,0
20181107T15-07,0
20181107T14-07,0
20181107T13-07,0
20181107T12-07,0
20181107T11-07,0
20181107T10-07,0
20181107T09-07,0
20181107T08-07,0
20181107T07-07,6
20181107T06-07,11
20181107T05-07,2
20181107T04-07,4
20181107T03-07,1
20181107T02-07,1
20181107T01-07,4
20181106T23-07,6
20181106T22-07,2
20181106T21-07,0
20181106T20-07,0
20181106T19-07,0
20181106T18-07,0
20181106T17-07,0
20181106T16-07,0
20181106T15-07,0
20181106T14-07,0
20181106T13-07,0
20181106T12-07,0
20181106T11-07,0
20181106T10-07,0
20181106T09-07,1
20181106T08-07,2
20181106T07-07,0
20181106T06-07,3
20181106T05-07,11
20181106T04-07,7
20181106T03-07,7
20181106T02-07,20
20181106T01-07,27
20181105T23-07,11
20181105T22-07,9
20181105T21-07,10
20181105T20-07,2
20181105T19-07,5
20181105T18-07,4
20181105T17-07,4
20181105T16-07,8
20181105T15-07,6
20181105T14-07,1
20181105T13-07,7
20181105T12-07,12
20181105T11-07,22
20181105T10-07,32
20181105T09-07,24
20181105T08-07,15
20181105T07-07,18
20181105T06-07,28
20181105T05-07,33
20181105T04-07,25
20181105T03-07,43
20181105T02-07,44
20181105T01-07,82
20181103T23-06,153
20181103T22-06,158
20181103T21-06,176
20181103T20-06,179
20181103T19-06,165
20181103T18-06,179
20181103T17-06,171
20181103T16-06,171
20181103T15-06,182
20181103T14-06,147
20181103T13-06,32
20181103T12-06,0
20181103T11-06,8
20181103T10-06,19
20181103T09-06,18
20181103T08-06,11
20181103T07-06,0
20181103T06-06,3
20181103T05-06,7
20181103T04-06,10
20181103T03-06,54
20181103T02-06,77
20181103T01-06,131
20181102T23-06,157
20181102T22-06,192
20181102T21-06,190
20181102T20-06,197
20181102T19-06,194
20181102T18-06,193
20181102T17-06,192
20181102T16-06,168
20181102T15-06,192
20181102T14-06,201
20181102T13-06,201
20181102T12-06,179
20181102T11-06,141
20181102T10-06,79
20181102T09-06,34
20181102T08-06,11
20181102T07-06,4
20181102T06-06,0
20181102T05-06,12
20181102T04-06,22
20181102T03-06,37
20181102T02-06,40
20181102T01-06,32
20181101T23-06,55
20181101T22-06,28
20181101T21-06,23
20181101T20-06,14
20181101T19-06,0
20181101T18-06,1
20181101T17-06,0
20181101T16-06,0
20181101T15-06,3
20181101T14-06,17
20181101T13-06,32
20181101T12-06,53
20181101T11-06,106
20181101T10-06,130
20181101T09-06,175
20181101T08-06,176
20181101T07-06,136
20181101T06-06,188
20181101T05-06,194
20181101T04-06,199
20181101T03-06,190
20181101T02-06,178
20181101T01-06,159
20181031T23-06,184
20181031T22-06,177
20181031T21-06,140
20181031T20-06,98
20181031T19-06,127
20181031T18-06,133
20181031T17-06,100
20181031T16-06,84
20181031T15-06,149
20181031T14-06,165
20181031T13-06,137
20181031T12-06,121
20181031T11-06,69
20181031T10-06,74
20181031T09-06,92
20181031T08-06,168
20181031T07-06,171
20181031T06-06,141
20181031T05-06,158
20181031T04-06,138
20181031T03-06,130
20181031T02-06,135
20181031T01-06,153
20181030T23-06,174
20181030T22-06,186
20181030T21-06,190
20181030T20-06,173
20181030T19-06,167
20181030T18-06,174
20181030T17-06,194
20181030T16-06,194
20181030T15-06,192
20181030T14-06,174
20181030T13-06,181
20181030T12-06,184
20181030T11-06,142
20181030T10-06,128
20181030T09-06,150
20181030T08-06,158
20181030T07-06,170
20181030T06-06,168
20181030T05-06,174
20181030T04-06,174
20181030T03-06,162
20181030T02-06,138
20181030T01-06,153
20181029T23-06,136
20181029T22-06,133
20181029T21-06,148
20181029T20-06,147
20181029T19-06,134
20181029T18-06,121
20181029T17-06,109
20181029T16-06,86
20181029T15-06,62
20181029T14-06,56
20181029T13-06,35
20181029T12-06,55
20181029T11-06,71
20181029T10-06,88
20181029T09-06,145
20181029T08-06,153
20181029T07-06,108
20181029T06-06,126
20181029T05-06,86
20181029T04-06,44
20181029T03-06,115
20181029T02-06,119
20181029T01-06,137
20181028T23-06,24
20181028T22-06,95
20181028T21-06,151
20181028T20-06,161
20181028T19-06,180
20181028T18-06,190
20181028T17-06,161
20181028T16-06,167
20181028T15-06,160
20181028T14-06,37
20181028T13-06,10
20181028T12-06,4
20181028T11-06,16
20181028T10-06,30
20181028T09-06,51
20181028T08-06,32
20181028T07-06,43
20181028T06-06,35
20181028T05-06,21
20181028T04-06,2
20181028T03-06,1
20181028T02-06,0
20181028T01-06,0
20181027T23-06,40
20181027T22-06,46
20181027T21-06,86
20181027T20-06,104
20181027T19-06,158
20181027T18-06,172
20181027T17-06,180
20181027T16-06,180
20181027T15-06,179
20181027T14-06,180
20181027T13-06,186
20181027T12-06,74
20181027T11-06,83
20181027T10-06,36
20181027T09-06,53
20181027T08-06,55
20181027T07-06,58
20181027T06-06,105
20181027T05-06,149
20181027T04-06,151
20181027T03-06,177
20181027T02-06,174
20181027T01-06,179
20181026T23-06,179
20181026T22-06,177
20181026T21-06,139
20181026T20-06,97
20181026T19-06,172
20181026T18-06,179
20181026T17-06,178
20181026T16-06,178
20181026T15-06,135
20181026T14-06,127
20181026T13-06,108
20181026T12-06,72
20181026T11-06,94
20181026T10-06,77
20181026T09-06,96
20181026T08-06,84
20181026T07-06,106
20181026T06-06,155
20181026T05-06,171
20181026T04-06,177
20181026T03-06,174
20181026T02-06,169
20181026T01-06,144
20181025T23-06,130
20181025T22-06,128
20181025T21-06,123
20181025T20-06,141
20181025T19-06,147
20181025T18-06,149
20181025T17-06,169
20181025T16-06,174
20181025T15-06,189
20181025T14-06,196
20181025T13-06,197
20181025T12-06,194
20181025T11-06,188
20181025T10-06,183
20181025T09-06,193
20181025T08-06,180
20181025T07-06,198
20181025T06-06,203
20181025T05-06,185
20181025T04-06,187
20181025T03-06,196
20181025T02-06,195
20181025T01-06,193
20181024T23-06,182
20181024T22-06,176
20181024T21-06,143
20181024T20-06,142
20181024T19-06,133
20181024T18-06,116
20181024T17-06,178
20181024T16-06,187
20181024T15-06,191
20181024T14-06,189
20181024T13-06,182
20181024T12-06,181
20181024T11-06,174
20181024T10-06,156
20181024T09-06,146
20181024T08-06,153
20181024T07-06,165
20181024T06-06,137
20181024T05-06,139
20181024T04-06,97
20181024T03-06,103
20181024T02-06,47
20181024T01-06,3
20181023T23-06,2
20181023T22-06,6
20181023T21-06,27
20181023T20-06,23
20181023T19-06,10
20181023T18-06,5
20181023T17-06,1
20181023T16-06,2
20181023T15-06,2
20181023T14-06,0
20181023T13-06,0
20181023T12-06,0
20181023T11-06,0
20181023T10-06,1
20181023T09-06,2
20181023T08-06,1
20181023T07-06,1
20181023T06-06,1
20181023T05-06,0
20181023T04-06,0
20181023T03-06,0
20181023T02-06,0
20181023T01-06,0
20181022T23-06,37
20181022T22-06,43
20181022T21-06,80
20181022T20-06,49
20181022T19-06,26
20181022T18-06,24
20181022T17-06,28
20181022T16-06,40
20181022T15-06,28
20181022T14-06,18
20181022T13-06,9
20181022T12-06,2
20181022T11-06,3
20181022T10-06,8
20181022T09-06,16
20181022T08-06,29
20181022T07-06,26
20181022T06-06,5
20181022T05-06,2
20181022T04-06,1
20181022T03-06,0
20181022T02-06,0
20181022T01-06,0
20181021T23-06,7
20181021T22-06,24
20181021T21-06,36
20181021T20-06,44
20181021T19-06,43
20181021T18-06,35
20181021T17-06,9
20181021T16-06,7
20181021T15-06,3
20181021T14-06,0
20181021T13-06,2
20181021T12-06,3
20181021T11-06,0
20181021T10-06,0
20181021T09-06,0
20181021T08-06,0
20181021T07-06,0
20181021T06-06,1
20181021T05-06,22
20181021T04-06,46
20181021T03-06,17
20181021T02-06,20
20181021T01-06,64
20181020T23-06,140
20181020T22-06,173
20181020T21-06,173
20181020T20-06,189
20181020T19-06,155
20181020T18-06,174
20181020T17-06,190
20181020T16-06,201
20181020T15-06,202
20181020T14-06,199
20181020T13-06,202
20181020T12-06,151
20181020T11-06,87
20181020T10-06,84
20181020T09-06,37
20181020T08-06,10
20181020T07-06,11
20181020T06-06,19
20181020T05-06,21
20181020T04-06,23
20181020T03-06,34
20181020T02-06,39
20181020T01-06,42
20181019T23-06,14
20181019T22-06,16
20181019T21-06,10
20181019T20-06,4
20181019T19-06,0
20181019T18-06,0
20181019T17-06,0
20181019T16-06,0
20181019T15-06,2
20181019T14-06,3
20181019T13-06,4
20181019T12-06,1
20181019T11-06,0
20181019T10-06,0
20181019T09-06,0
20181019T08-06,0
20181019T07-06,6
20181019T06-06,35
20181019T05-06,54
20181019T04-06,54
20181019T03-06,78
20181019T02-06,38
20181019T01-06,19
20181018T23-06,14
20181018T22-06,25
20181018T21-06,75
20181018T20-06,107
20181018T19-06,107
20181018T18-06,78
20181018T17-06,40
20181018T16-06,60
20181018T15-06,84
20181018T14-06,70
20181018T13-06,56
20181018T12-06,55
20181018T11-06,45
20181018T10-06,122
20181018T09-06,163
20181018T08-06,176
20181018T07-06,180
20181018T06-06,182
20181018T05-06,144
20181018T04-06,114
20181018T03-06,90
20181018T02-06,70
20181018T01-06,69
20181017T23-06,46
20181017T22-06,35
20181017T21-06,20
20181017T20-06,2
20181017T19-06,12
20181017T18-06,18
20181017T17-06,16
20181017T16-06,11
20181017T15-06,1
20181017T14-06,1
20181017T13-06,0
20181017T12-06,0
20181017T11-06,0
20181017T10-06,0
20181017T09-06,0
20181017T08-06,0
20181017T07-06,1
20181017T06-06,4
20181017T05-06,25
20181017T04-06,41
20181017T03-06,31
20181017T02-06,38
20181017T01-06,52
20181016T23-06,58
20181016T22-06,62
20181016T21-06,44
20181016T20-06,29
20181016T19-06,4
20181016T18-06,24
20181016T17-06,34
20181016T16-06,19
20181016T15-06,8
20181016T14-06,6
20181016T13-06,4
20181016T12-06,1
20181016T11-06,0
20181016T10-06,4
20181016T09-06,10
20181016T08-06,19
20181016T07-06,14
20181016T06-06,27
20181016T05-06,48
20181016T04-06,65
20181016T03-06,116
20181016T02-06,174
20181016T01-06,182
20181015T23-06,182
20181015T22-06,188
20181015T21-06,180
20181015T20-06,130
20181015T19-06,151
20181015T18-06,171
20181015T17-06,129
20181015T16-06,105
20181015T15-06,103
20181015T14-06,125
20181015T13-06,128
20181015T12-06,98
20181015T11-06,79
20181015T10-06,102
20181015T09-06,151
20181015T08-06,146
20181015T07-06,167
20181015T06-06,164
20181015T05-06,163
20181015T04-06,162
20181015T03-06,165
20181015T02-06,172
20181015T01-06,177
20181014T23-06,177
20181014T22-06,144
20181014T21-06,154
20181014T20-06,161
20181014T19-06,139
20181014T18-06,100
20181014T17-06,79
20181014T16-06,49
20181014T15-06,39
20181014T14-06,30
20181014T13-06,30
20181014T12-06,34
20181014T11-06,20
20181014T10-06,51
20181014T09-06,45
20181014T08-06,25
20181014T07-06,4
20181014T06-06,1
20181014T05-06,1
20181014T04-06,4
20181014T03-06,7
20181014T02-06,18
20181014T01-06,31
20181013T23-06,38
20181013T22-06,21
20181013T21-06,17
20181013T20-06,31
20181013T19-06,72
20181013T18-06,93
20181013T17-06,129
20181013T16-06,93
20181013T15-06,75
20181013T14-06,102
20181013T13-06,94
20181013T12-06,71
20181013T11-06,77
20181013T10-06,69
20181013T09-06,94
20181013T08-06,66
20181013T07-06,57
20181013T06-06,91
20181013T05-06,66
20181013T04-06,74
20181013T03-06,114
20181013T02-06,145
20181013T01-06,167
20181012T23-06,160
20181012T22-06,163
20181012T21-06,188
20181012T20-06,153
20181012T19-06,180
20181012T18-06,193
20181012T17-06,193
20181012T16-06,200
20181012T15-06,202
20181012T14-06,202
20181012T13-06,200
20181012T12-06,202
20181012T11-06,200
20181012T10-06,194
20181012T09-06,195
20181012T08-06,200
20181012T07-06,177
20181012T06-06,150
20181012T05-06,132
20181012T04-06,118
20181012T03-06,126
20181012T02-06,118
20181012T01-06,104
20181011T23-06,49
20181011T22-06,34
20181011T21-06,41
20181011T20-06,26
20181011T19-06,7
20181011T18-06,5
20181011T17-06,0
20181011T16-06,1
20181011T15-06,5
20181011T14-06,5
20181011T13-06,0
20181011T12-06,0
20181011T11-06,0
20181011T10-06,0
20181011T09-06,0
20181011T08-06,0
20181011T07-06,0
20181011T06-06,0
20181011T05-06,0
20181011T04-06,0
20181011T03-06,0
20181011T02-06,0
20181011T01-06,1
20181010T23-06,5
20181010T22-06,8
20181010T21-06,6
20181010T20-06,7
20181010T19-06,4
20181010T18-06,0
20181010T17-06,0
20181010T16-06,0
20181010T15-06,0
20181010T14-06,0
20181010T13-06,0
20181010T12-06,0
20181010T11-06,0
20181010T10-06,0
20181010T09-06,5
20181010T08-06,10
20181010T07-06,10
20181010T06-06,15
20181010T05-06,34
20181010T04-06,34
20181010T03-06,32
20181010T02-06,35
20181010T01-06,24
20181009T23-06,35
20181009T22-06,47
20181009T21-06,84
20181009T20-06,111
20181009T19-06,114
20181009T18-06,124
20181009T17-06,122
20181009T16-06,115
20181009T15-06,107
20181009T14-06,83
20181009T13-06,58
20181009T12-06,57
