,coal,natural gas,petroleum,other,solar
20181108T10Z,320,1407,0,76,0
20181108T09Z,320,1397,0,74,0
20181108T08Z,320,1447,0,74,0
20181108T07Z,321,1517,0,80,0
20181108T06Z,321,1619,0,241,0
20181108T05Z,375,1720,0,334,0
20181108T04Z,513,1794,0,473,0
20181108T03Z,515,1979,0,599,0
20181108T02Z,515,2125,0,660,0
20181108T01Z,515,2290,0,667,0
20181108T00Z,515,2341,0,770,0
20181107T23Z,515,2349,0,781,3
20181107T22Z,515,2419,0,777,41
20181107T21Z,510,2437,0,784,77
20181107T20Z,490,2445,0,784,73
20181107T19Z,437,2442,0,745,69
20181107T18Z,395,2367,0,726,71
20181107T17Z,380,2275,0,683,68
20181107T16Z,335,2112,0,624,68
20181107T15Z,320,1896,0,495,60
20181107T14Z,320,1710,0,358,48
20181107T13Z,320,1604,0,266,15
20181107T12Z,320,1542,0,172,0
20181107T11Z,320,1364,0,91,0
20181107T10Z,320,1248,0,82,0
20181107T09Z,320,1271,0,76,0
20181107T08Z,320,1292,0,74,0
20181107T07Z,320,1362,0,76,0
20181107T06Z,320,1473,0,80,0
20181107T05Z,320,1620,0,327,0
20181107T04Z,320,1847,0,349,0
20181107T03Z,321,2076,0,356,0
20181107T02Z,320,2307,0,359,0
20181107T01Z,392,2322,0,367,0
20181107T00Z,480,2282,0,472,0
20181106T23Z,480,2328,0,477,4
20181106T22Z,480,2339,0,476,35
20181106T21Z,480,2389,0,478,64
20181106T20Z,467,2374,0,476,83
20181106T19Z,353,2437,0,459,75
20181106T18Z,320,2378,0,418,83
20181106T17Z,320,2351,0,381,64
20181106T16Z,320,2150,0,359,66
20181106T15Z,320,1924,0,361,50
20181106T14Z,320,1742,0,362,39
20181106T13Z,320,1710,0,277,7
20181106T12Z,320,1668,0,173,0
20181106T11Z,321,1461,0,126,0
20181106T10Z,320,1340,0,90,0
20181106T09Z,320,1320,0,84,0
20181106T08Z,320,1336,0,83,0
20181106T07Z,320,1395,0,81,0
20181106T06Z,320,1481,0,82,0
20181106T05Z,320,1630,0,238,0
20181106T04Z,320,1832,0,335,0
20181106T03Z,320,2062,0,343,0
20181106T02Z,323,2272,0,340,0
20181106T01Z,379,2368,0,362,0
20181106T00Z,385,2442,0,387,0
20181105T23Z,385,2408,0,385,1
20181105T22Z,395,2381,0,385,17
20181105T21Z,467,2344,0,395,20
20181105T20Z,479,2374,0,404,35
20181105T19Z,474,2415,0,382,46
20181105T18Z,443,2358,0,341,59
20181105T17Z,400,2252,0,257,51
20181105T16Z,380,2180,0,116,58
20181105T15Z,320,2006,0,100,60
20181105T14Z,320,1821,0,94,51
20181105T13Z,320,1721,0,94,15
20181105T12Z,346,1629,0,72,0
20181105T11Z,320,1414,0,61,0
20181105T10Z,320,1249,0,62,0
20181105T09Z,320,1198,0,65,0
20181105T08Z,320,1207,0,66,0
20181105T07Z,309,1283,0,61,0
20181105T06Z,242,1454,0,61,0
20181105T04Z,220,1620,0,59,0
20181105T03Z,200,1859,0,61,0
20181105T02Z,200,2013,0,64,0
20181105T01Z,200,2198,0,64,0
20181105T00Z,228,2310,0,62,0
20181104T23Z,247,2361,0,64,0
20181104T22Z,274,2295,0,66,0
20181104T21Z,294,2249,0,70,6
20181104T20Z,208,2300,0,74,29
20181104T19Z,200,2239,0,75,36
20181104T18Z,200,2197,0,75,22
20181104T17Z,200,2054,0,78,42
20181104T16Z,200,1932,0,84,41
20181104T15Z,200,1827,0,81,26
20181104T14Z,200,1705,0,81,14
20181104T13Z,200,1487,0,83,18
20181104T12Z,200,1375,0,77,5
20181104T11Z,200,1261,0,76,0
20181104T10Z,200,1181,0,75,0
20181104T09Z,200,1135,0,76,0
20181104T08Z,200,1135,0,77,0
20181104T07Z,200,1152,0,75,0
20181104T06Z,200,1200,0,77,0
20181104T05Z,200,1319,0,76,0
20181104T04Z,200,1432,0,74,0
20181104T03Z,200,1570,0,76,0
20181104T02Z,200,1697,0,77,0
20181104T01Z,200,1779,0,81,0
20181104T00Z,200,1852,0,80,0
20181103T23Z,200,1792,0,75,0
20181103T22Z,200,1791,0,75,21
20181103T21Z,200,1766,0,65,45
20181103T20Z,200,1735,0,65,69
20181103T19Z,200,1686,0,63,78
20181103T18Z,200,1658,0,61,76
20181103T17Z,200,1619,0,69,76
20181103T16Z,200,1591,0,73,66
20181103T15Z,200,1544,0,79,57
20181103T14Z,200,1488,0,82,43
20181103T13Z,200,1388,0,86,18
20181103T12Z,200,1325,0,86,0
20181103T11Z,200,1270,0,83,0
20181103T10Z,200,1255,0,83,0
20181103T09Z,200,1245,0,80,0
20181103T08Z,200,1256,0,83,0
20181103T07Z,200,1304,0,83,0
20181103T06Z,200,1387,0,82,0
20181103T05Z,200,1519,0,74,0
20181103T04Z,200,1670,0,73,0
20181103T03Z,200,1798,0,76,0
20181103T02Z,200,1938,0,77,0
20181103T01Z,200,2064,0,73,0
20181103T00Z,227,2090,0,79,0
20181102T23Z,344,1941,0,78,0
20181102T22Z,350,1925,0,74,0
20181102T21Z,350,1944,0,72,1
20181102T20Z,350,2063,0,71,12
20181102T19Z,350,2210,0,70,37
20181102T18Z,351,2185,0,72,57
20181102T17Z,299,2294,0,73,58
20181102T16Z,201,2274,0,72,81
20181102T15Z,200,2138,0,72,83
20181102T14Z,200,2056,0,71,51
20181102T13Z,200,1992,0,71,10
20181102T12Z,200,1967,0,73,0
20181102T11Z,200,1865,0,71,0
20181102T10Z,200,1656,0,69,0
20181102T09Z,200,1517,0,69,0
20181102T08Z,200,1510,0,68,0
20181102T07Z,200,1558,0,70,0
20181102T06Z,200,1634,0,68,0
20181102T05Z,200,1771,0,69,0
20181102T04Z,200,1955,0,69,0
20181102T03Z,200,2186,0,69,0
20181102T02Z,200,2443,0,68,0
20181102T01Z,200,2644,0,62,0
20181102T00Z,200,2731,0,66,0
20181101T23Z,200,2666,0,68,1
20181101T22Z,200,2672,0,69,43
20181101T21Z,200,2628,0,71,90
20181101T20Z,200,2515,0,73,109
20181101T19Z,200,2457,0,73,90
20181101T18Z,200,2343,0,72,95
20181101T17Z,200,2220,0,69,80
20181101T16Z,200,2081,0,69,107
20181101T15Z,200,1956,0,64,96
20181101T14Z,200,1829,0,66,77
20181101T13Z,200,1763,0,66,23
20181101T12Z,200,1739,0,69,2
20181101T11Z,200,1651,0,70,0
20181101T10Z,200,1453,0,71,0
20181101T09Z,200,1337,0,65,0
20181101T08Z,200,1316,0,63,0
20181101T07Z,200,1363,0,64,0
20181101T06Z,200,1439,0,66,0
20181101T05Z,200,1557,0,68,0
20181101T04Z,200,1734,0,71,0
20181101T03Z,200,1843,0,71,0
20181101T02Z,200,1966,0,72,0
20181101T01Z,200,2055,0,71,0
20181101T00Z,200,2172,0,70,0
20181031T23Z,200,2296,0,67,6
20181031T22Z,200,2421,0,67,55
20181031T21Z,200,2410,0,72,98
20181031T20Z,200,2316,0,72,97
20181031T19Z,200,2169,0,71,117
20181031T18Z,200,2023,0,65,117
20181031T17Z,200,1881,0,62,113
20181031T16Z,200,1770,0,59,104
20181031T15Z,200,1622,0,62,97
20181031T14Z,200,1497,0,61,80
20181031T13Z,200,1413,0,65,34
20181031T12Z,200,1522,0,65,1
20181031T11Z,200,1594,0,68,0
20181031T10Z,200,1397,0,64,0
20181031T09Z,200,1248,0,66,0
20181031T08Z,200,1231,0,67,0
20181031T07Z,200,1257,0,69,0
20181031T06Z,200,1316,0,67,0
20181031T05Z,200,1448,0,64,0
20181031T04Z,200,1621,0,65,0
20181031T03Z,200,1706,0,69,0
20181031T02Z,200,1856,0,72,0
20181031T01Z,200,2054,0,72,0
20181031T00Z,200,2239,0,70,0
20181030T23Z,200,2296,0,67,8
20181030T22Z,200,2505,0,65,68
20181030T21Z,200,2477,0,71,117
20181030T20Z,200,2445,0,69,124
20181030T19Z,200,2254,0,74,125
20181030T18Z,200,2124,0,75,122
20181030T17Z,200,1927,0,75,116
20181030T16Z,200,1748,0,84,107
20181030T15Z,200,1597,0,78,101
20181030T14Z,200,1499,0,71,73
20181030T13Z,200,1475,0,64,17
20181030T12Z,200,1556,0,66,0
20181030T11Z,200,1621,0,67,0
20181030T10Z,200,1420,0,66,0
20181030T09Z,200,1277,0,66,0
20181030T08Z,200,1261,0,69,0
20181030T07Z,200,1265,0,75,0
20181030T06Z,200,1340,0,70,0
20181030T05Z,200,1451,0,72,0
20181030T04Z,200,1624,0,69,0
20181030T03Z,200,1700,0,75,0
20181030T02Z,200,1869,0,66,0
20181030T01Z,200,2198,0,65,0
20181030T00Z,200,2338,0,65,0
20181029T23Z,200,2342,0,69,6
20181029T22Z,200,2389,0,67,65
20181029T21Z,200,2340,0,69,113
20181029T20Z,200,2274,0,64,124
20181029T19Z,200,2084,0,57,121
20181029T18Z,200,1983,0,57,120
20181029T17Z,200,1823,0,59,110
20181029T16Z,200,1667,0,71,92
20181029T15Z,200,1566,0,77,73
20181029T14Z,200,1387,0,89,60
20181029T13Z,200,1365,0,91,26
20181029T12Z,200,1455,0,82,1
20181029T11Z,200,1519,0,80,0
20181029T10Z,200,1291,0,80,0
20181029T09Z,200,1163,0,80,0
20181029T08Z,200,1112,0,77,0
20181029T07Z,200,1115,0,77,0
20181029T06Z,200,1166,0,75,0
20181029T05Z,200,1244,0,75,0
20181029T04Z,200,1378,0,78,0
20181029T03Z,200,1433,0,75,0
20181029T02Z,200,1543,0,74,0
20181029T01Z,200,1691,0,76,0
20181029T00Z,200,1739,0,83,0
20181028T23Z,200,1689,0,87,9
20181028T22Z,200,1688,0,86,74
20181028T21Z,200,1634,0,84,124
20181028T20Z,200,1597,0,78,137
20181028T19Z,200,1523,0,73,139
20181028T18Z,200,1455,0,74,132
20181028T17Z,200,1440,0,71,119
20181028T16Z,200,1393,0,74,100
20181028T15Z,200,1322,0,75,81
20181028T14Z,200,1224,0,78,65
20181028T13Z,200,1129,0,78,28
20181028T12Z,200,1129,0,78,1
20181028T11Z,200,1197,0,82,0
20181028T10Z,200,1168,0,80,0
20181028T09Z,200,1135,0,76,0
20181028T08Z,200,1149,0,79,0
20181028T07Z,200,1221,0,76,0
20181028T06Z,200,1288,0,77,0
20181028T05Z,200,1365,0,80,0
20181028T04Z,200,1490,0,85,0
20181028T03Z,200,1527,0,77,0
20181028T02Z,200,1585,0,74,0
20181028T01Z,200,1703,0,72,0
20181028T00Z,200,1772,0,77,0
20181027T23Z,200,1762,0,70,4
20181027T22Z,200,1799,0,66,61
20181027T21Z,200,1809,0,73,98
20181027T20Z,200,1847,0,73,90
20181027T19Z,200,1877,0,76,71
20181027T18Z,200,1849,0,77,106
20181027T17Z,200,1845,0,78,66
20181027T16Z,200,1763,0,78,76
20181027T15Z,200,1664,0,74,69
20181027T14Z,200,1553,0,73,59
20181027T13Z,200,1399,0,76,26
20181027T12Z,200,1402,0,70,0
20181027T11Z,200,1474,0,69,0
20181027T10Z,200,1429,0,69,0
20181027T09Z,200,1411,0,67,0
20181027T08Z,200,1420,0,79,0
20181027T07Z,200,1470,0,78,0
20181027T06Z,200,1516,0,82,0
20181027T05Z,200,1630,0,87,0
20181027T04Z,200,1810,0,81,0
20181027T03Z,200,1851,0,79,0
20181027T02Z,200,1939,0,77,0
20181027T01Z,200,2086,0,78,0
20181027T00Z,200,2150,0,70,0
20181026T23Z,200,2051,0,71,6
20181026T22Z,200,2116,0,67,58
20181026T21Z,200,2149,0,74,39
20181026T20Z,200,2070,0,80,40
20181026T19Z,200,2027,0,138,77
20181026T18Z,200,2111,0,102,84
20181026T17Z,200,2229,0,91,95
20181026T16Z,200,2208,0,92,85
20181026T15Z,206,2039,0,91,58
20181026T14Z,237,1869,0,86,31
20181026T13Z,248,1747,0,83,8
20181026T12Z,247,1781,0,85,1
20181026T11Z,251,1823,0,89,0
20181026T10Z,251,1639,0,90,0
20181026T09Z,249,1510,0,88,0
20181026T08Z,250,1486,0,91,0
20181026T07Z,250,1541,0,87,0
20181026T06Z,250,1639,0,84,0
20181026T05Z,251,1774,0,83,0
20181026T04Z,252,1947,0,84,0
20181026T03Z,304,1953,0,93,0
20181026T02Z,350,2061,0,92,0
20181026T01Z,350,2280,0,91,0
20181026T00Z,357,2280,0,96,0
20181025T23Z,355,2139,0,94,10
20181025T22Z,268,2260,0,98,45
20181025T21Z,204,2401,0,97,39
20181025T20Z,177,2343,0,88,105
20181025T19Z,160,2262,0,82,131
20181025T18Z,160,2145,0,96,81
20181025T17Z,160,1958,0,92,99
20181025T16Z,160,1896,0,83,85
20181025T15Z,160,1810,0,89,71
20181025T14Z,156,1675,0,142,54
20181025T13Z,156,1612,0,92,24
20181025T12Z,159,1694,0,89,1
20181025T11Z,193,1684,0,87,0
20181025T10Z,231,1440,0,86,0
20181025T09Z,230,1320,0,83,0
20181025T08Z,273,1269,0,86,0
20181025T07Z,305,1307,0,83,0
20181025T06Z,364,1359,0,80,0
20181025T05Z,370,1497,0,81,0
20181025T04Z,379,1695,0,85,0
20181025T03Z,379,1789,0,248,0
20181025T02Z,379,1978,0,336,0
20181025T01Z,379,2179,0,339,0
20181025T00Z,379,2171,0,343,0
20181024T23Z,379,2104,0,342,10
20181024T22Z,379,2074,0,350,67
20181024T21Z,379,2094,0,349,110
20181024T20Z,379,2016,0,370,124
20181024T19Z,379,1975,0,394,122
20181024T18Z,379,1969,0,333,119
20181024T17Z,379,1960,0,248,103
20181024T16Z,379,1818,0,201,85
20181024T15Z,379,1671,0,110,62
20181024T14Z,379,1560,0,97,37
20181024T13Z,379,1450,0,99,17
20181024T12Z,380,1547,0,76,1
20181024T11Z,380,1621,0,81,0
20181024T10Z,379,1438,0,91,0
20181024T09Z,367,1367,0,83,0
20181024T08Z,365,1366,0,80,0
20181024T07Z,365,1430,0,73,0
20181024T06Z,365,1499,0,78,0
20181024T05Z,365,1614,0,79,0
20181024T04Z,365,1773,0,79,0
20181024T03Z,365,1893,0,75,0
20181024T02Z,365,2033,0,73,0
20181024T01Z,365,2174,0,81,0
20181024T00Z,365,2213,0,84,0
20181023T23Z,365,2214,0,90,0
20181023T22Z,365,2110,0,144,17
20181023T21Z,365,2141,0,146,61
20181023T20Z,364,2133,0,139,96
20181023T19Z,367,2091,0,93,94
20181023T18Z,371,1941,0,90,101
20181023T17Z,375,1831,0,91,97
20181023T16Z,375,1762,0,97,79
20181023T15Z,375,1636,0,73,53
20181023T14Z,375,1465,0,76,37
20181023T13Z,371,1332,0,82,16
20181023T12Z,370,1415,0,86,1
20181023T11Z,370,1485,0,81,0
20181023T10Z,365,1276,0,87,0
20181023T09Z,365,1176,0,81,0
20181023T08Z,365,1174,0,85,0
20181023T07Z,365,1213,0,81,0
20181023T06Z,365,1311,0,72,0
20181023T05Z,365,1444,0,67,0
20181023T04Z,365,1649,0,67,0
20181023T03Z,365,1716,0,71,0
20181023T02Z,411,1795,0,84,0
20181023T01Z,536,1872,0,81,0
20181023T00Z,565,2026,0,75,0
20181022T23Z,565,2061,0,74,6
20181022T22Z,565,2127,0,71,62
20181022T21Z,565,2105,0,69,95
20181022T20Z,565,2018,0,75,110
20181022T19Z,565,1876,0,81,110
20181022T18Z,565,1720,0,79,110
20181022T17Z,562,1578,0,77,94
20181022T16Z,485,1549,0,72,66
20181022T15Z,527,1380,0,75,30
20181022T14Z,565,1179,0,84,21
20181022T13Z,565,1071,0,83,10
20181022T12Z,565,1146,0,85,0
20181022T11Z,565,1209,0,89,0
20181022T10Z,573,1015,0,95,0
20181022T09Z,615,879,0,86,0
20181022T08Z,615,849,0,92,0
20181022T07Z,615,893,0,92,0
20181022T06Z,615,959,0,93,0
20181022T05Z,615,1078,0,93,0
20181022T04Z,615,1274,0,91,0
20181022T03Z,621,1361,0,88,0
20181022T02Z,614,1490,0,85,0
20181022T01Z,610,1692,0,83,0
20181022T00Z,610,1855,0,82,0
20181021T23Z,590,1920,0,84,6
20181021T22Z,585,2070,0,84,37
20181021T21Z,585,2168,0,73,44
20181021T20Z,542,2217,0,80,58
20181021T19Z,535,2184,0,76,82
20181021T18Z,535,2054,0,67,84
20181021T17Z,535,1910,0,68,74
20181021T16Z,535,1796,0,68,57
20181021T15Z,535,1598,0,69,37
20181021T14Z,535,1431,0,68,21
20181021T13Z,535,1208,0,81,10
20181021T12Z,535,1184,0,82,0
20181021T11Z,535,1287,0,79,0
20181021T10Z,535,1252,0,75,0
20181021T09Z,535,1230,0,83,0
20181021T08Z,535,1286,0,79,0
20181021T07Z,535,1353,0,79,0
20181021T06Z,535,1457,0,79,0
20181021T05Z,535,1620,0,75,0
20181021T04Z,535,1811,0,78,0
20181021T03Z,535,1845,0,248,0
20181021T02Z,535,1955,0,342,0
20181021T01Z,540,2129,0,448,0
20181021T00Z,631,2157,0,448,0
20181020T23Z,635,2305,0,439,6
20181020T22Z,635,2408,0,443,22
20181020T21Z,635,2458,0,445,72
20181020T20Z,635,2479,0,445,86
20181020T19Z,612,2443,0,447,83
20181020T18Z,535,2418,0,443,84
20181020T17Z,535,2352,0,440,72
20181020T16Z,539,2179,0,437,53
20181020T15Z,550,1870,0,438,34
20181020T14Z,550,1579,0,440,22
20181020T13Z,550,1302,0,448,10
20181020T12Z,550,1271,0,442,0
20181020T11Z,550,1381,0,442,0
20181020T10Z,550,1326,0,437,0
20181020T09Z,550,1288,0,440,0
20181020T08Z,550,1344,0,441,0
20181020T07Z,550,1420,0,443,0
20181020T06Z,550,1516,0,446,0
20181020T05Z,550,1674,0,441,0
20181020T04Z,581,1818,0,441,0
20181020T03Z,653,1824,0,441,0
20181020T02Z,670,1935,0,441,0
20181020T01Z,670,2095,0,444,0
20181020T00Z,670,2291,0,439,0
20181019T23Z,725,2371,0,438,6
20181019T22Z,848,2431,0,436,58
20181019T21Z,870,2463,0,436,107
20181019T20Z,870,2478,0,440,94
20181019T19Z,827,2425,0,436,107
20181019T18Z,698,2428,0,437,88
20181019T17Z,702,2225,0,437,93
20181019T16Z,705,2012,0,438,70
20181019T15Z,705,1796,0,437,52
20181019T14Z,705,1555,0,441,40
20181019T13Z,705,1419,0,445,19
20181019T12Z,698,1481,0,444,1
20181019T11Z,695,1589,0,444,0
20181019T10Z,695,1394,0,444,0
20181019T09Z,695,1263,0,442,0
20181019T08Z,695,1273,0,441,0
20181019T07Z,695,1351,0,441,0
20181019T06Z,695,1461,0,447,0
20181019T05Z,695,1633,0,445,0
20181019T04Z,695,1844,0,449,0
20181019T03Z,695,1972,0,448,0
20181019T02Z,695,2205,0,449,0
20181019T01Z,695,2406,0,448,0
20181019T00Z,695,2571,0,451,0
20181018T23Z,695,2640,0,498,13
20181018T22Z,696,2691,0,552,66
20181018T21Z,696,2739,0,509,100
20181018T20Z,705,2683,0,503,100
20181018T19Z,705,2537,0,503,103
20181018T18Z,705,2430,0,473,89
20181018T17Z,702,2269,0,455,74
20181018T16Z,705,2053,0,455,58
20181018T15Z,705,1794,0,454,43
20181018T14Z,705,1529,0,454,37
20181018T13Z,707,1324,0,455,18
20181018T12Z,705,1398,0,451,1
20181018T11Z,702,1487,0,453,0
20181018T10Z,695,1329,0,446,0
20181018T09Z,695,1244,0,446,0
20181018T08Z,696,1265,0,444,0
20181018T07Z,695,1329,0,449,0
20181018T06Z,695,1441,0,451,0
20181018T05Z,695,1618,0,444,0
20181018T04Z,695,1895,0,441,0
20181018T03Z,696,2028,0,439,0
20181018T02Z,701,2196,0,440,0
20181018T01Z,706,2453,0,446,0
20181018T00Z,743,2549,0,440,0
20181017T23Z,783,2601,0,467,14
20181017T22Z,839,2622,0,483,73
20181017T21Z,930,2484,0,522,104
20181017T20Z,907,2465,0,529,102
20181017T19Z,905,2371,0,533,105
20181017T18Z,906,2262,0,497,108
20181017T17Z,811,2201,0,483,89
20181017T16Z,682,2185,0,450,63
20181017T15Z,679,1940,0,432,41
20181017T14Z,661,1714,0,428,28
20181017T13Z,660,1514,0,428,14
20181017T12Z,654,1573,0,429,1
20181017T11Z,645,1673,0,435,0
20181017T10Z,645,1474,0,450,0
20181017T09Z,645,1388,0,450,0
20181017T08Z,645,1402,0,450,0
20181017T07Z,645,1486,0,450,0
20181017T06Z,645,1589,0,452,0
20181017T05Z,646,1794,0,453,0
20181017T04Z,646,1974,0,458,0
20181017T03Z,653,2126,0,452,0
20181017T02Z,678,2335,0,452,0
20181017T01Z,824,2463,0,458,0
20181017T00Z,886,2506,0,549,0
20181016T23Z,962,2507,0,545,13
20181016T22Z,1070,2484,0,544,67
20181016T21Z,1070,2502,0,501,94
20181016T20Z,1070,2471,0,493,98
20181016T19Z,1033,2417,0,487,103
20181016T18Z,799,2522,0,484,97
20181016T17Z,705,2428,0,467,88
20181016T16Z,694,2247,0,436,66
20181016T15Z,690,1978,0,443,41
20181016T14Z,690,1723,0,440,28
20181016T13Z,689,1488,0,441,13
20181016T12Z,680,1524,0,444,1
20181016T11Z,680,1638,0,441,0
20181016T10Z,680,1457,0,441,0
20181016T09Z,680,1330,0,442,0
20181016T08Z,689,1322,0,446,0
20181016T07Z,690,1394,0,446,0
20181016T06Z,690,1510,0,449,0
20181016T05Z,684,1708,0,446,0
20181016T04Z,669,1935,0,450,0
20181016T03Z,654,2074,0,449,0
20181016T02Z,653,2264,0,449,0
20181016T01Z,744,2390,0,453,0
20181016T00Z,870,2463,0,451,0
20181015T23Z,897,2547,0,447,12
20181015T22Z,925,2606,0,458,69
20181015T21Z,925,2613,0,489,87
20181015T20Z,914,2597,0,488,97
20181015T19Z,829,2572,0,492,98
20181015T18Z,762,2474,0,492,100
20181015T17Z,705,2319,0,499,86
20181015T16Z,703,2115,0,481,62
20181015T15Z,700,1933,0,442,39
20181015T14Z,695,1665,0,441,25
20181015T13Z,658,1494,0,440,12
20181015T12Z,655,1529,0,332,1
20181015T11Z,655,1626,0,236,0
20181015T10Z,655,1454,0,229,0
20181015T09Z,655,1361,0,229,0
20181015T08Z,655,1318,0,235,0
20181015T07Z,655,1368,0,238,0
20181015T06Z,655,1496,0,238,0
20181015T05Z,655,1663,0,316,0
20181015T04Z,655,1862,0,432,0
20181015T03Z,655,1947,0,586,0
20181015T02Z,655,2122,0,633,0
20181015T01Z,655,2324,0,635,0
20181015T00Z,657,2447,0,637,0
20181014T23Z,694,2460,0,640,7
20181014T22Z,696,2541,0,640,67
20181014T21Z,721,2506,0,645,94
20181014T20Z,855,2245,0,726,98
20181014T19Z,842,2158,0,699,111
20181014T18Z,755,2232,0,589,97
20181014T17Z,694,2082,0,586,90
20181014T16Z,655,1857,0,443,66
20181014T15Z,655,1578,0,328,42
20181014T14Z,655,1268,0,237,27
20181014T13Z,655,963,0,154,14
20181014T12Z,655,888,0,68,1
20181014T11Z,655,969,0,66,0
20181014T10Z,655,956,0,64,0
20181014T09Z,655,946,0,60,0
20181014T08Z,655,995,0,60,0
20181014T07Z,655,1065,0,59,0
20181014T06Z,655,1177,0,62,0
20181014T05Z,655,1302,0,220,0
20181014T04Z,655,1478,0,310,0
20181014T03Z,655,1505,0,423,0
20181014T02Z,655,1581,0,567,0
20181014T01Z,655,1755,0,630,0
20181014T00Z,655,1913,0,634,0
20181013T23Z,663,2016,0,634,18
20181013T22Z,685,2108,0,652,78
20181013T21Z,668,2070,0,732,111
20181013T20Z,673,2103,0,638,118
20181013T19Z,655,2010,0,628,117
20181013T18Z,655,1851,0,628,106
20181013T17Z,655,1654,0,630,90
20181013T16Z,655,1462,0,627,67
20181013T15Z,655,1293,0,577,40
20181013T14Z,655,1107,0,572,29
20181013T13Z,655,915,0,434,15
20181013T12Z,655,895,0,318,1
20181013T11Z,655,982,0,309,0
20181013T10Z,655,949,0,307,0
20181013T09Z,655,948,0,300,0
20181013T08Z,655,980,0,303,0
20181013T07Z,655,1038,0,306,0
20181013T06Z,655,1136,0,310,0
20181013T05Z,655,1302,0,311,0
20181013T04Z,655,1499,0,418,0
20181013T03Z,655,1598,0,565,0
20181013T02Z,655,1723,0,631,0
20181013T01Z,721,1879,0,653,0
20181013T00Z,850,1925,0,683,0
20181012T23Z,923,2022,0,679,18
20181012T22Z,955,2080,0,708,79
20181012T21Z,966,2045,0,763,105
20181012T20Z,909,2266,0,731,105
20181012T19Z,931,2256,0,674,92
20181012T18Z,855,2169,0,635,91
20181012T17Z,763,2067,0,633,86
20181012T16Z,736,1931,0,633,66
20181012T15Z,637,1846,0,576,40
20181012T14Z,545,1700,0,581,31
20181012T13Z,545,1484,0,441,13
20181012T12Z,545,1540,0,330,0
20181012T11Z,545,1657,0,318,0
20181012T10Z,545,1490,0,315,0
20181012T09Z,536,1421,0,315,0
20181012T08Z,566,1414,0,316,0
20181012T07Z,600,1432,0,319,0
20181012T06Z,631,1498,0,316,0
20181012T05Z,655,1598,0,321,0
20181012T04Z,655,1807,0,435,0
20181012T03Z,681,1915,0,581,0
20181012T02Z,820,1968,0,642,0
20181012T01Z,915,2097,0,642,0
20181012T00Z,945,2199,0,650,0
20181011T23Z,975,2207,0,664,6
20181011T22Z,995,2290,0,665,19
20181011T21Z,995,2297,0,658,67
20181011T20Z,995,2291,0,651,86
20181011T19Z,995,2276,0,649,101
20181011T18Z,962,2235,0,646,97
20181011T17Z,832,2211,0,649,78
20181011T16Z,792,2063,0,643,58
20181011T15Z,692,1951,0,600,44
20181011T14Z,655,1799,0,589,24
20181011T13Z,655,1644,0,445,9
20181011T12Z,655,1703,0,330,0
20181011T11Z,655,1798,0,271,0
20181011T10Z,655,1591,0,268,0
20181011T09Z,655,1495,0,270,0
20181011T08Z,655,1477,0,265,0
20181011T07Z,655,1502,0,267,0
20181011T06Z,655,1580,0,265,0
20181011T05Z,656,1679,0,319,0
20181011T04Z,684,1797,0,431,0
20181011T03Z,735,1817,0,580,0
20181011T02Z,735,1948,0,647,0
20181011T01Z,772,2043,0,654,0
20181011T00Z,785,2118,0,656,0
20181010T23Z,785,2099,0,657,2
20181010T22Z,785,2157,0,651,13
20181010T21Z,785,2191,0,652,35
20181010T20Z,785,2180,0,651,55
20181010T19Z,768,2164,0,655,65
20181010T18Z,735,2178,0,646,54
20181010T17Z,736,2107,0,650,52
20181010T16Z,674,2050,0,649,56
20181010T15Z,655,1969,0,604,34
20181010T14Z,655,1847,0,600,16
20181010T13Z,655,1759,0,456,9
20181010T12Z,722,1717,0,337,1
20181010T11Z,858,1654,0,264,0
20181010T10Z,762,1542,0,254,0
20181010T09Z,655,1515,0,252,0
20181010T08Z,655,1498,0,252,0
20181010T07Z,655,1505,0,244,0
20181010T06Z,655,1548,0,240,0
20181010T05Z,655,1654,0,319,0
20181010T04Z,655,1880,0,444,0
20181010T03Z,679,1997,0,593,0
20181010T02Z,824,1989,0,652,0
20181010T01Z,856,2150,0,657,0
20181010T00Z,859,2259,0,656,0
20181009T23Z,970,2178,0,655,2
20181009T22Z,1005,2219,0,653,13
20181009T21Z,1005,2238,0,664,39
20181009T20Z,1004,2220,0,668,59
20181009T19Z,995,2101,0,663,98
20181009T18Z,944,2066,0,660,81
20181009T17Z,816,2026,0,659,79
20181009T16Z,676,1997,0,653,56
20181009T15Z,655,1835,0,602,44
20181009T14Z,655,1618,0,601,32
20181009T13Z,660,1444,0,459,14
20181009T12Z,675,1497,0,339,1
20181009T11Z,624,1539,0,261,0
20181009T10Z,575,1455,0,254,0
20181009T09Z,575,1344,0,240,0
20181009T08Z,573,1313,0,245,0
20181009T07Z,500,1406,0,251,0
20181009T06Z,508,1499,0,248,0
20181009T05Z,575,1575,0,325,0
20181009T04Z,575,1750,0,446,0
20181009T03Z,581,1809,15,594,0
20181009T02Z,676,1762,78,664,0
20181009T01Z,680,1988,0,665,0
20181009T00Z,680,2108,0,656,0
20181008T23Z,724,1998,0,660,1
20181008T22Z,735,2032,0,662,10
20181008T21Z,735,2082,0,654,23
20181008T20Z,735,2064,0,643,43
20181008T19Z,691,2050,0,646,50
20181008T18Z,655,1981,0,653,83
