,coal,natural gas,nuclear,other,solar,hydro,wind
20190427T09-05,5083,10105,3857,21,671,199.0,14093
20190427T08-05,4407,9665,3857,21,84,207.0,13558
20190427T07-05,4352,8654,3857,22,0,215.0,13916
20190427T06-05,4498,7678,3857,21,0,265.0,13549
20190427T05-05,5711,8087,3856,17,0,236.0,11538
20190427T04-05,6597,8467,3856,20,0,237.0,10545
20190427T03-05,5218,9167,3856,27,0,238.0,11977
20190427T02-05,4989,9076,3856,20,0,220.0,13650
20190427T01-05,5290,9694,3855,19,0,247.0,14731
20190427T00-05,6295,10420,3854,19,0,247.0,15647
20190426T23-05,7502,12167,3854,20,0,281.0,15451
20190426T22-05,8142,15037,3853,20,0,281.0,14536
20190426T21-05,8768,17936,3853,10,8,284.0,12467
20190426T20-05,8777,19799,3851,9,354,285.0,11241
20190426T19-05,9268,21520,3849,10,900,286.0,10481
20190426T18-05,9518,23444,3850,9,1256,250.0,8946
20190426T17-05,9616,24557,3853,10,1392,250.0,7632
20190426T16-05,9501,24135,3856,12,1498,251.0,7020
20190426T15-05,9457,23277,3859,10,1526,250.0,6810
20190426T14-05,9609,21540,3861,10,1515,257.0,6880
20190426T13-05,9363,19784,3862,11,1468,268.0,7062
20190426T12-05,9182,18896,3863,9,1448,239.0,6745
20190426T11-05,8435,18250,3863,19,1448,239.0,6669
20190426T10-05,7788,17520,3863,19,1401,239.0,6968
20190426T09-05,8179,16850,3863,18,803,262.0,6299
20190426T08-05,7416,16503,3863,25,87,250.0,7296
20190426T07-05,6172,15938,3863,21,0,250.0,8162
20190426T06-05,5103,14057,3862,19,0,250.0,8382
20190426T05-05,4895,13305,3863,21,0,249.0,7858
20190426T04-05,5368,13358,3862,18,0,248.0,7136
20190426T03-05,6215,13814,3862,20,0,285.0,6717
20190426T02-05,6881,14185,3862,20,0,286.0,6859
20190426T01-05,7486,15199,3862,22,0,265.0,6934
20190426T00-05,7567,17492,3862,21,0,194.0,7187
20190425T23-05,8224,20210,3861,18,0,194.0,7321
20190425T22-05,9275,22661,3862,19,0,160.0,7214
20190425T21-05,9222,25488,3861,20,8,160.0,6111
20190425T20-05,9075,26435,3862,19,462,160.0,5499
20190425T19-05,8905,26832,3862,23,1283,161.0,5602
20190425T18-05,8935,27370,3862,20,1503,160.0,5277
20190425T17-05,9014,26994,3862,23,1542,160.0,4918
20190425T16-05,8705,26046,3863,21,1565,165.0,4559
20190425T15-05,8628,24930,3863,22,1574,195.0,4139
20190425T14-05,8718,23608,3863,24,1587,195.0,3827
20190425T13-05,8913,22828,3863,17,1587,198.0,3053
20190425T12-05,9079,21961,3863,24,1579,214.0,2722
20190425T11-05,9182,20120,3863,20,1566,242.0,3186
20190425T10-05,8772,19458,3864,19,1469,242.0,3065
20190425T09-05,7989,18365,3864,19,871,254.0,4788
20190425T08-05,7355,17700,3863,19,113,284.0,6278
20190425T07-05,6908,17188,3863,21,0,230.0,6286
20190425T06-05,5982,14968,3863,19,0,203.0,6290
20190425T05-05,5549,13827,3864,18,0,203.0,6225
20190425T04-05,5127,13508,3863,18,0,220.0,6664
20190425T03-05,5501,13625,3863,18,0,279.0,6491
20190425T02-05,6626,14242,3863,19,0,280.0,5629
20190425T01-05,8140,15402,3862,21,0,281.0,4240
20190425T00-05,8540,17693,3862,22,0,249.0,3581
20190424T23-05,9259,20302,3863,24,0,251.0,3041
20190424T22-05,10038,22157,3865,21,0,251.0,2715
20190424T21-05,10031,23549,3866,21,8,252.0,2279
20190424T20-05,10482,22654,3866,19,309,253.0,2454
20190424T19-05,10466,22496,3866,24,673,252.0,2712
20190424T18-05,10512,22869,3866,24,539,251.0,2681
20190424T17-05,10556,22803,3866,15,469,248.0,2629
20190424T16-05,10335,21801,3866,17,757,250.0,3461
20190424T15-05,9733,21342,3866,11,810,250.0,4156
20190424T14-05,9740,20978,3867,12,632,248.0,4317
20190424T13-05,9640,20714,3868,13,442,249.0,4426
20190424T12-05,9671,20663,3868,12,193,282.0,4325
20190424T11-05,9683,20625,3869,9,50,274.0,3977
20190424T10-05,9406,20785,3869,14,24,258.0,3324
20190424T09-05,9470,20106,3869,12,24,256.0,3296
20190424T08-05,9732,18856,3868,11,3,285.0,3344
20190424T07-05,9209,17579,3868,12,0,274.0,3768
20190424T06-05,8257,15467,3868,13,0,231.0,4051
20190424T05-05,7309,14262,3868,10,0,202.0,4863
20190424T04-05,6558,13814,3868,14,0,223.0,5794
20190424T03-05,6128,13388,3867,14,0,246.0,6848
20190424T02-05,6460,13414,3865,10,0,249.0,7325
20190424T01-05,7332,14024,3865,12,0,283.0,7224
20190424T00-05,7720,14628,3864,13,0,206.0,8287
20190423T23-05,9270,16164,3864,12,0,109.0,8400
20190423T22-05,9442,18027,3864,9,0,109.0,9287
20190423T21-05,9789,19653,3863,5,1,117.0,8361
20190423T20-05,9672,18821,3863,6,128,152.0,8872
20190423T19-05,9562,18640,3863,7,228,152.0,9158
20190423T18-05,9539,19689,3863,7,621,152.0,8135
20190423T17-05,9559,20673,3863,7,835,151.0,7102
20190423T16-05,9584,21164,3863,12,939,170.0,6160
20190423T15-05,9461,21207,3865,15,1096,206.0,5867
20190423T14-05,9483,19936,3866,16,925,208.0,6601
20190423T13-05,9475,19062,3867,4,675,188.0,7016
20190423T12-05,9575,18622,3867,5,667,152.0,6949
20190423T11-05,9458,17914,3865,10,569,153.0,6925
20190423T10-05,9408,18121,3864,8,308,153.0,5965
20190423T09-05,9468,17882,3865,10,97,152.0,5335
20190423T08-05,9353,17901,3864,7,11,151.0,4936
20190423T07-05,9234,16402,3865,15,0,152.0,5391
20190423T06-05,8642,13807,3865,25,0,108.0,6008
20190423T05-05,8065,11984,3865,23,0,108.0,6664
20190423T04-05,7239,11454,3866,24,0,127.0,7719
20190423T03-05,6690,11150,3865,22,0,135.0,9011
20190423T02-05,8083,11423,3865,21,0,108.0,8202
20190423T01-05,8209,12039,3864,24,0,107.0,9024
20190423T00-05,8620,13904,3864,20,0,106.0,9003
20190422T23-05,9162,16937,3864,31,0,108.0,8617
20190422T22-05,9220,20530,3864,24,0,110.0,8049
20190422T21-05,9619,21848,3864,25,16,110.0,7735
20190422T20-05,9753,21091,3864,27,189,110.0,7762
20190422T19-05,9710,21469,3864,22,287,109.0,8095
20190422T18-05,9764,21586,3864,25,278,108.0,8663
20190422T17-05,9628,21906,3864,21,466,107.0,8419
20190422T16-05,9615,21197,3863,24,748,174.0,8601
20190422T15-05,9531,20839,3864,21,940,240.0,8140
20190422T14-05,9434,19896,3864,33,925,241.0,8359
20190422T13-05,9282,18704,3865,21,752,224.0,8545
20190422T12-05,9131,17641,3865,24,641,166.0,8642
20190422T11-05,8700,15173,3865,17,495,180.0,10586
20190422T10-05,7512,13327,3865,24,289,117.0,12293
20190422T09-05,7106,12831,3865,16,142,118.0,12152
20190422T08-05,5626,11771,3865,14,16,118.0,13757
20190422T07-05,4847,10827,3866,15,0,151.0,14347
20190422T06-05,4279,8252,3865,14,0,152.0,14857
20190422T05-05,4164,6568,3865,16,0,152.0,15043
20190422T04-05,4110,5817,3865,14,0,150.0,15492
20190422T03-05,4288,5700,3864,16,0,150.0,15621
20190422T02-05,4936,5849,3864,17,0,150.0,15730
20190422T01-05,5246,6716,3864,16,0,150.0,16107
20190422T00-05,5874,8133,3863,16,0,115.0,16664
20190421T23-05,6988,9785,3863,13,0,114.0,16779
20190421T22-05,8522,11049,3863,14,0,186.0,16000
20190421T21-05,9002,12458,3863,11,3,187.0,14729
20190421T20-05,9099,12631,3863,13,286,187.0,14075
20190421T19-05,8477,12609,3862,16,1168,187.0,14517
20190421T18-05,8763,12617,3862,16,1465,187.0,14059
20190421T17-05,8852,12666,3862,22,1476,205.0,13380
20190421T16-05,9115,12326,3862,20,1520,234.0,12911
20190421T15-05,8757,11803,3862,22,1544,208.0,12795
20190421T14-05,8123,10936,3863,18,1563,207.0,13210
20190421T13-05,6991,9909,3864,21,1560,207.0,14059
20190421T12-05,6048,9230,3933,22,1527,242.0,14402
20190421T11-05,5213,8817,4057,21,1473,242.0,14420
20190421T10-05,4993,7447,4484,23,1393,224.0,14392
20190421T09-05,4419,6182,4747,24,757,195.0,14946
20190421T08-05,4000,4794,4748,24,57,196.0,15491
20190421T07-05,3976,4677,4748,21,0,152.0,14885
20190421T06-05,3997,4657,4748,21,0,109.0,14222
20190421T05-05,3938,4679,4748,21,0,109.0,14063
20190421T04-05,3943,4823,4749,20,0,107.0,14071
20190421T03-05,3953,5006,4750,24,0,107.0,14563
20190421T02-05,3949,5376,4750,22,0,147.0,15353
20190421T01-05,4069,5643,4750,22,0,150.0,16636
20190421T00-05,4174,6877,4750,22,0,115.0,17472
20190420T23-05,4515,7890,4750,20,0,115.0,18485
20190420T22-05,4879,9360,4751,23,0,152.0,18420
20190420T21-05,5419,10473,4751,20,4,187.0,17493
20190420T20-05,5878,11017,4751,21,343,188.0,16369
20190420T19-05,5667,11459,4752,20,1143,188.0,16385
20190420T18-05,5908,11626,4753,22,1384,187.0,15726
20190420T17-05,5545,11861,4756,23,1450,152.0,15049
20190420T16-05,5047,11743,4759,22,1484,171.0,14565
20190420T15-05,5000,11390,4761,22,1495,274.0,13741
20190420T14-05,5331,11420,4763,23,1535,242.0,12398
20190420T13-05,5874,11615,4765,24,1534,241.0,10934
20190420T12-05,5533,11575,4766,22,1514,241.0,10861
20190420T11-05,5255,11114,4766,23,1483,241.0,11261
20190420T10-05,5658,11387,4767,20,1427,222.0,9916
20190420T09-05,4633,10670,4767,25,855,161.0,11208
20190420T08-05,4512,9473,4767,23,84,160.0,11787
20190420T07-05,4551,8670,4767,22,0,152.0,11412
20190420T06-05,4471,8089,4768,22,0,170.0,10957
20190420T05-05,4446,8383,4769,19,0,178.0,10037
20190420T04-05,4588,8723,4770,19,0,150.0,9488
20190420T03-05,4996,9374,4768,19,0,151.0,8736
20190420T02-05,5706,10801,4768,21,0,151.0,7294
20190420T01-05,6659,12462,4767,22,0,146.0,5886
20190420T00-05,7894,14432,4766,21,0,111.0,4493
20190419T23-05,8555,17034,4766,20,0,151.0,3231
20190419T22-05,8862,19718,4766,21,0,187.0,1817
20190419T21-05,9109,21117,4766,24,5,188.0,774
20190419T20-05,9251,20446,4765,22,443,188.0,634
20190419T19-05,9144,19676,4765,24,1314,189.0,1515
20190419T18-05,8558,19341,4765,22,1547,248.0,2495
20190419T17-05,7983,19036,4765,23,1577,242.0,3236
20190419T16-05,7511,18238,4765,23,1584,241.0,3960
20190419T15-05,7174,17540,4766,22,1590,276.0,4640
20190419T14-05,6556,17116,4767,22,1592,276.0,5449
20190419T13-05,6612,16101,4767,25,1592,276.0,6290
20190419T12-05,6251,15753,4768,21,1587,258.0,6913
20190419T11-05,5787,15320,4768,23,1575,229.0,7589
20190419T10-05,6912,14717,4769,20,1507,229.0,6622
20190419T09-05,6584,14456,4769,25,843,194.0,6859
20190419T08-05,4405,13673,4770,22,76,213.0,9232
20190419T07-05,4454,13166,4770,22,0,276.0,8652
20190419T06-05,4461,12179,4771,23,0,243.0,7881
20190419T05-05,4256,11320,4770,24,0,243.0,7675
20190419T04-05,4188,10787,4771,24,0,243.0,7829
20190419T03-05,4002,10403,4771,24,0,246.0,8748
20190419T02-05,3931,9688,4771,24,0,244.0,10297
20190419T01-05,4287,10655,4771,24,0,243.0,10477
20190419T00-05,4856,12345,4771,23,0,183.0,10428
20190418T23-05,5356,13453,4771,26,0,154.0,11560
20190418T22-05,7795,15138,4771,22,0,154.0,9654
20190418T21-05,8043,15837,4771,25,7,152.0,9657
20190418T20-05,6260,15246,4771,23,424,171.0,11344
20190418T19-05,4748,13649,4772,24,1189,200.0,14709
20190418T18-05,4317,13629,4772,27,1306,200.0,15799
20190418T17-05,3925,13868,4773,21,1244,156.0,16180
20190418T16-05,3875,13283,4774,24,1312,156.0,16330
20190418T15-05,3899,12694,4774,22,1217,138.0,16663
20190418T14-05,4085,11824,4775,21,1442,118.0,16882
20190418T13-05,4228,11462,4776,24,1328,195.0,16891
20190418T12-05,4943,11985,4777,22,1093,197.0,15584
20190418T11-05,6320,11925,4777,19,809,195.0,13883
20190418T10-05,6878,11382,4776,23,1026,152.0,12976
20190418T09-05,6683,11138,4778,20,630,161.0,12886
20190418T08-05,6338,11241,4781,23,50,150.0,13285
20190418T07-05,4691,10566,4783,27,0,109.0,14474
20190418T06-05,4202,9756,4785,22,0,108.0,12666
20190418T05-05,3656,9686,4786,22,0,129.0,12118
20190418T04-05,4267,8934,4787,20,0,156.0,12366
20190418T03-05,5774,10528,4787,21,0,137.0,9842
20190418T02-05,6898,11093,4788,21,0,109.0,9253
20190418T01-05,7378,11344,4789,20,0,109.0,10714
20190418T00-05,7722,11852,4790,24,0,110.0,13381
20190417T23-05,8209,12830,4790,30,0,110.0,15243
20190417T22-05,8363,15263,4790,24,0,111.0,15120
20190417T21-05,8585,17052,4791,24,3,110.0,14447
20190417T20-05,8461,16836,4792,22,167,110.0,14229
20190417T19-05,8530,17379,4792,28,658,110.0,13779
20190417T18-05,8473,17825,4793,25,1194,110.0,12889
20190417T17-05,8277,18079,4793,27,1382,110.0,11892
20190417T16-05,8301,18140,4793,23,1387,110.0,10967
20190417T15-05,7858,17784,4793,28,1450,180.0,10776
20190417T14-05,7705,17292,4793,27,1532,209.0,10696
20190417T13-05,7341,16136,4798,24,1504,189.0,11371
20190417T12-05,6679,15584,4801,25,1455,118.0,12338
20190417T11-05,6102,14883,4798,23,1381,170.0,13042
20190417T10-05,5983,13671,4796,22,1280,153.0,13429
20190417T09-05,6866,12762,4797,21,630,130.0,13165
20190417T08-05,7205,12286,4797,21,28,115.0,13582
20190417T07-05,6239,11342,4798,23,0,109.0,14150
20190417T06-05,3729,9559,4798,27,0,109.0,15113
20190417T05-05,3084,7673,4799,25,0,109.0,15714
20190417T04-05,3054,7205,4799,22,0,109.0,15740
20190417T03-05,3051,7091,4799,23,0,109.0,16325
20190417T02-05,3099,7300,4799,23,0,109.0,16969
20190417T01-05,3461,7754,4799,25,0,109.0,17726
20190417T00-05,4375,8618,4799,23,0,110.0,17863
20190416T23-05,5699,10243,4799,21,0,110.0,17938
20190416T22-05,6244,12582,4799,20,0,110.0,18051
20190416T21-05,6675,13759,4798,22,6,110.0,17482
20190416T20-05,6030,13696,4798,22,258,109.0,17117
20190416T19-05,6184,13649,4798,26,599,110.0,16887
20190416T18-05,7002,13583,4798,26,907,110.0,16408
20190416T17-05,7218,13872,4798,27,1017,115.0,15962
20190416T16-05,7092,13924,4797,24,1061,110.0,15629
20190416T15-05,7391,14235,4797,25,1100,126.0,14459
20190416T14-05,6762,13539,4798,27,1199,122.0,14967
20190416T13-05,5944,12797,4798,25,1052,185.0,15429
20190416T12-05,5501,12293,4798,25,885,214.0,15716
20190416T11-05,5438,11785,4798,27,624,183.0,15712
20190416T10-05,5606,11335,4799,26,300,156.0,15284
20190416T09-05,5933,10699,4799,20,150,153.0,14977
20190416T08-05,5632,10078,4799,20,15,153.0,15557
20190416T07-05,5223,9382,4800,22,0,145.0,15438
20190416T06-05,3926,8398,4801,18,0,109.0,14474
20190416T05-05,3676,7549,4801,11,0,109.0,13761
20190416T04-05,3615,7365,4802,14,0,109.0,13562
20190416T03-05,3720,7496,4805,18,0,109.0,13577
20190416T02-05,4138,7610,4806,18,0,109.0,13824
20190416T01-05,4493,8206,4806,18,0,109.0,14250
20190416T00-05,5376,8826,4807,19,0,109.0,15049
20190415T23-05,7499,9784,4809,16,0,109.0,14988
20190415T22-05,7524,11587,4809,21,0,109.0,16341
20190415T21-05,7372,13043,4811,21,2,109.0,16382
20190415T20-05,7172,12987,4811,19,223,109.0,15871
20190415T19-05,7228,12600,4811,24,1076,110.0,16095
20190415T18-05,7465,12538,4812,19,1373,109.0,15804
20190415T17-05,7454,12566,4813,23,1303,109.0,15274
20190415T16-05,7019,12376,4814,18,1246,110.0,14850
20190415T15-05,6500,11965,4815,11,1310,117.0,14854
20190415T14-05,6389,11786,4816,11,1256,117.0,14425
20190415T13-05,5816,11640,4818,11,1216,152.0,14348
20190415T12-05,5671,11561,4818,14,1320,154.0,14027
20190415T11-05,5568,11171,4820,11,1416,214.0,13945
20190415T10-05,5924,11124,4820,7,1149,241.0,13509
20190415T09-05,5308,11158,4820,8,493,224.0,14658
20190415T08-05,4680,11140,4820,7,35,153.0,15811
20190415T07-05,3708,9884,4821,9,0,110.0,16793
20190415T06-05,2974,7791,4821,8,0,110.0,15635
20190415T05-05,2862,6755,4821,7,0,110.0,14453
20190415T04-05,2857,6541,4821,8,0,110.0,13816
20190415T03-05,2853,6665,4821,6,0,111.0,13696
20190415T02-05,2987,6699,4821,8,0,111.0,13899
20190415T01-05,3216,6875,4822,6,0,111.0,14487
20190415T00-05,3474,7746,4823,7,0,111.0,15489
20190414T23-05,4043,9112,4823,6,0,110.0,15943
20190414T22-05,5339,12443,4823,5,0,110.0,13444
20190414T21-05,7189,15126,4823,5,3,110.0,9226
20190414T20-05,7501,16009,4824,5,391,146.0,6936
20190414T19-05,6251,15600,4824,7,1285,111.0,7630
20190414T18-05,5745,15051,4824,6,1540,111.0,7884
20190414T17-05,5637,14696,4824,4,1567,111.0,7510
20190414T16-05,5759,14621,4825,5,1576,111.0,6816
20190414T15-05,5933,14626,4825,11,1582,120.0,6340
20190414T14-05,6374,14806,4824,10,1586,138.0,5790
20190414T13-05,7255,14979,4825,8,1585,196.0,5035
20190414T12-05,7705,15459,4824,8,1578,155.0,4545
20190414T11-05,8055,15702,4824,7,1571,155.0,4489
20190414T10-05,8179,15445,4824,5,1519,155.0,4821
20190414T09-05,7925,14335,4823,12,750,154.0,6229
20190414T08-05,7641,13596,4824,10,49,154.0,6663
20190414T07-05,7258,13017,4824,12,0,111.0,6696
20190414T06-05,6572,12176,4823,15,0,110.0,6952
20190414T05-05,7257,11351,4823,12,0,111.0,6374
20190414T04-05,7671,11075,4822,14,0,110.0,6167
20190414T03-05,7568,11271,4822,14,0,111.0,6560
20190414T02-05,7432,10865,4821,12,0,111.0,7658
20190414T01-05,7478,10861,4821,16,0,110.0,8854
20190414T00-05,7296,10815,4822,12,0,110.0,10540
20190413T23-05,7252,11234,4822,10,0,109.0,11888
20190413T22-05,6790,12290,4823,13,0,109.0,12993
20190413T21-05,6202,12201,4824,9,2,109.0,14514
20190413T20-05,4712,11527,4824,6,178,111.0,16341
20190413T19-05,4311,11229,4826,5,408,111.0,17502
20190413T18-05,4306,10621,4826,9,637,111.0,18204
20190413T17-05,5037,10177,4827,11,672,111.0,17643
20190413T16-05,5427,10277,4828,8,886,129.0,17388
20190413T15-05,6107,10820,4828,11,724,165.0,17268
20190413T14-05,6465,10747,4829,11,730,209.0,16849
20190413T13-05,7219,11267,4830,7,492,242.0,15432
20190413T12-05,7663,11671,4831,8,337,224.0,14406
20190413T11-05,7544,11365,4830,9,334,153.0,13864
20190413T10-05,7053,11533,4830,8,190,152.0,12747
20190413T09-05,6175,11332,4831,13,118,153.0,11661
20190413T08-05,5779,10514,4830,10,10,153.0,11241
20190413T07-05,5501,9838,4831,13,0,111.0,11015
20190413T06-05,4568,8630,4830,11,0,110.0,12101
20190413T05-05,4475,7979,4831,9,0,110.0,12401
20190413T04-05,4496,7616,4831,10,0,110.0,12974
20190413T03-05,4707,7728,4831,9,0,110.0,13315
20190413T02-05,4905,7806,4831,11,0,110.0,13957
20190413T01-05,5520,8470,4831,9,0,108.0,14318
20190413T00-05,5949,9845,4832,9,0,116.0,14474
20190412T23-05,6944,11309,4833,11,0,117.0,14140
20190412T22-05,7870,13557,4833,9,0,152.0,12573
20190412T21-05,8036,16304,4834,11,0,153.0,10378
20190412T20-05,6741,17289,4834,15,53,151.0,9840
20190412T19-05,6489,17595,4834,11,246,150.0,9793
20190412T18-05,6909,17574,4836,11,447,152.0,9440
20190412T17-05,6858,17581,4836,12,917,144.0,9084
20190412T16-05,6905,17518,4837,12,981,107.0,8541
20190412T15-05,6853,17461,4837,11,1176,108.0,7848
20190412T14-05,6818,17367,4838,13,1291,108.0,7415
20190412T13-05,6840,16984,4838,10,1314,107.0,7136
20190412T12-05,6913,16882,4838,11,1256,107.0,7096
20190412T11-05,7129,16362,4837,11,1262,106.0,7181
20190412T10-05,7572,16003,4837,12,1199,104.0,6913
20190412T09-05,7096,15795,4837,8,577,105.0,7969
20190412T08-05,7186,15514,4837,11,38,116.0,8876
20190412T07-05,6457,15094,4836,10,0,124.0,8576
20190412T06-05,5181,12815,4836,10,0,160.0,8435
20190412T05-05,5117,11311,4837,9,0,157.0,8120
20190412T04-05,5414,11144,4836,11,0,115.0,7548
20190412T03-05,5725,11465,4837,10,0,116.0,7172
20190412T02-05,5533,11778,4836,10,0,116.0,7898
20190412T01-05,6411,12431,4837,12,0,109.0,7797
20190412T00-05,7237,14542,4837,9,0,170.0,7028
20190411T23-05,7657,17911,4837,11,0,165.0,6395
20190411T22-05,8389,20493,4838,11,0,164.0,6075
20190411T21-05,8618,22477,4838,11,2,140.0,4744
20190411T20-05,8402,22075,4839,11,303,118.0,4422
20190411T19-05,8101,21933,4840,8,1044,114.0,4947
20190411T18-05,8108,21553,4841,10,1294,114.0,5652
20190411T17-05,8004,20721,4843,11,1414,122.0,6398
20190411T16-05,7265,19720,4843,11,1439,122.0,7371
20190411T15-05,6764,19096,4845,9,1447,122.0,7976
20190411T14-05,6390,18822,4844,10,1430,157.0,8481
20190411T13-05,6844,17371,4843,9,1367,157.0,9184
20190411T12-05,7032,16237,4842,8,1267,157.0,9974
20190411T11-05,6415,15114,4844,10,1135,157.0,11196
20190411T10-05,6651,13879,4845,9,1324,199.0,10780
20190411T09-05,7700,12808,4844,9,661,200.0,10422
20190411T08-05,7595,12082,4844,9,32,200.0,11665
20190411T07-05,6787,10296,4845,12,0,169.0,13365
20190411T06-05,5360,8247,4844,12,0,141.0,13981
20190411T05-05,4618,7478,4844,11,0,111.0,13887
20190411T04-05,4688,7415,4844,12,0,112.0,13745
20190411T03-05,4945,7258,4843,11,0,112.0,14409
20190411T02-05,5707,7474,4843,12,0,113.0,14641
20190411T01-05,6160,8156,4844,11,0,55.0,15598
20190411T00-05,5845,10797,4844,12,0,54.0,16268
20190410T23-05,6466,13630,4846,14,0,55.0,16870
20190410T22-05,7269,16487,4847,11,0,62.0,16880
20190410T21-05,8109,18459,4846,10,1,61.0,16155
20190410T20-05,8796,19246,4846,11,154,61.0,14983
20190410T19-05,8787,20641,4847,12,837,58.0,14655
20190410T18-05,8805,21516,4848,11,1055,58.0,14848
20190410T17-05,8863,21353,4849,12,1211,58.0,15008
20190410T16-05,8577,20031,4849,10,1161,58.0,15172
20190410T15-05,8032,18729,4851,10,1374,58.0,15355
20190410T14-05,7474,17283,4854,10,1462,58.0,15509
20190410T13-05,7449,15312,4858,10,1429,58.0,15136
20190410T12-05,7380,14037,4861,11,1498,58.0,14288
20190410T11-05,6994,13279,4857,12,1536,62.0,13195
20190410T10-05,5692,12109,4856,11,1426,84.0,13833
20190410T09-05,4787,10401,4857,12,629,83.0,15894
20190410T08-05,4934,9486,4857,14,22,82.0,16885
20190410T07-05,4452,8856,4857,12,0,73.0,17053
20190410T06-05,3164,7571,4858,14,0,43.0,16559
20190410T05-05,3097,6906,4859,9,0,9.0,15602
20190410T04-05,3156,6751,4859,12,0,9.0,15530
20190410T03-05,3357,6673,4860,12,0,10.0,15918
20190410T02-05,3800,6750,4860,11,0,36.0,16637
20190410T01-05,4560,7520,4861,12,0,20.0,17156
20190410T00-05,5501,9184,4862,11,0,49.0,17423
20190409T23-05,6580,11987,4862,12,0,57.0,17513
20190409T22-05,7896,15457,4864,11,0,58.0,16350
20190409T21-05,8338,20062,4865,12,2,76.0,13821
20190409T20-05,8809,23325,4868,10,262,112.0,10387
20190409T19-05,8894,24741,4870,12,1006,118.0,9589
20190409T18-05,9092,25350,4871,13,1389,117.0,9071
20190409T17-05,9051,25002,4872,13,1481,116.0,8918
20190409T16-05,9056,24044,4873,13,1528,115.0,8230
20190409T15-05,8873,23016,4875,12,1551,90.0,7819
20190409T14-05,8582,22041,4878,12,1567,90.0,7148
20190409T13-05,8599,21121,4878,11,1573,56.0,6188
20190409T12-05,8533,20093,4879,12,1565,57.0,5512
20190409T11-05,8326,18735,4878,12,1549,56.0,5351
20190409T10-05,7689,17567,4877,14,1473,56.0,5782
20190409T09-05,6137,15286,4878,18,663,73.0,8606
