,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20191104T19Z,2794,4306,7298,0.0,25,145.0,1591,0.0
20191104T18Z,2824,4211,7304,0.0,36,141.0,2013,0.0
20191104T17Z,2811,4452,7312,0.0,34,145.0,2264,0.0
20191104T16Z,2852,4487,7313,0.0,28,145.0,2746,0.0
20191104T15Z,2972,4878,7318,0.0,20,98.0,3169,0.0
20191104T14Z,2952,5242,7323,0.0,22,42.0,3805,0.0
20191104T13Z,2936,5410,7316,0.0,20,3.0,4041,0.0
20191104T12Z,2910,5292,7317,0.0,22,0.0,3140,0.0
20191104T11Z,2824,4653,7317,0.0,22,0.0,2206,0.0
20191104T10Z,2752,4196,7319,0.0,23,-1.0,1562,0.0
20191104T09Z,2713,4026,7309,0.0,22,0.0,1102,0.0
20191104T08Z,2700,3754,7312,0.0,20,0.0,1137,0.0
20191104T07Z,2719,3645,7311,0.0,25,0.0,1514,0.0
20191104T06Z,269,310,730,,2,,207,
20191104T05Z,2727,2901,7308,0.0,23,0.0,2711,0.0
20191104T04Z,2596,3046,7310,0.0,22,0.0,3208,0.0
20191104T03Z,2535,3289,7300,0.0,23,0.0,3501,0.0
20191104T02Z,2650,3406,7301,0.0,22,-1.0,3537,0.0
20191104T01Z,2676,3318,7297,0.0,25,-2.0,3508,0.0
20191104T00Z,2758,3142,7298,0.0,25,0.0,3131,0.0
20191103T23Z,2695,3033,7294,0.0,26,22.0,1914,0.0
20191103T22Z,2554,2683,7294,0.0,22,124.0,1523,0.0
20191103T21Z,2570,2403,7300,0.0,28,179.0,1508,0.0
20191103T20Z,2622,2454,7296,0.0,25,182.0,1511,0.0
20191103T19Z,2591,2667,7307,0.0,23,178.0,1515,0.0
20191103T18Z,2598,2743,7316,0.0,22,175.0,1724,0.0
20191103T17Z,2687,2963,7321,0.0,25,178.0,2158,0.0
20191103T16Z,2987,3420,7317,0.0,23,180.0,2637,0.0
20191103T15Z,3081,3544,7327,0.0,25,166.0,3570,0.0
20191103T14Z,3164,3798,7328,0.0,22,90.0,4010,0.0
20191103T13Z,3207,3935,7328,0.0,23,9.0,3836,0.0
20191103T12Z,3187,3904,7330,0.0,22,-1.0,3172,0.0
20191103T11Z,3128,3691,7325,0.0,20,0.0,2705,0.0
20191103T10Z,3015,3654,7331,0.0,28,0.0,2411,0.0
20191103T09Z,2921,3642,7323,0.0,25,0.0,2001,0.0
20191103T08Z,2877,3493,7327,0.0,22,0.0,1974,0.0
20191103T07Z,2826,3338,7322,0.0,20,0.0,1980,0.0
20191103T06Z,2779,3333,7321,0.0,19,0.0,2030,0.0
20191103T05Z,2771,3329,7325,0.0,23,-1.0,2143,0.0
20191103T04Z,2878,3462,7329,0.0,22,0.0,2482,0.0
20191103T03Z,2988,3297,7329,0.0,23,-2.0,2758,0.0
20191103T02Z,3039,3575,7319,0.0,28,0.0,2863,0.0
20191103T01Z,3025,3389,7316,0.0,22,0.0,2899,0.0
20191103T00Z,2993,3348,7315,0.0,25,0.0,2764,0.0
20191102T23Z,2998,3447,7310,0.0,23,23.0,1562,0.0
20191102T22Z,2857,3037,7310,0.0,25,124.0,1345,0.0
20191102T21Z,2838,2876,7308,0.0,28,175.0,1264,0.0
20191102T20Z,2866,2857,7318,0.0,28,179.0,1410,0.0
20191102T19Z,2839,2608,7331,0.0,22,175.0,1919,0.0
20191102T18Z,2872,2774,7321,0.0,20,174.0,2470,0.0
20191102T17Z,3033,3306,7328,0.0,22,174.0,2736,0.0
20191102T16Z,3055,3945,7332,0.0,20,174.0,3170,0.0
20191102T15Z,3073,4528,7341,0.0,22,157.0,3925,0.0
20191102T14Z,3188,4827,7333,0.0,20,73.0,4494,0.0
20191102T13Z,3218,4934,7344,0.0,22,7.0,4528,0.0
20191102T12Z,3227,4909,7333,0.0,23,-1.0,3943,0.0
20191102T11Z,3230,4916,7331,0.0,19,0.0,3105,0.0
20191102T10Z,3203,4883,7330,0.0,23,0.0,2530,0.0
20191102T09Z,3201,4882,7333,0.0,19,-1.0,1991,0.0
20191102T08Z,3217,4779,7331,0.0,23,0.0,1764,0.0
20191102T07Z,3209,4633,7330,0.0,25,0.0,1750,0.0
20191102T06Z,3168,4396,7336,0.0,22,0.0,1828,0.0
20191102T05Z,3172,4300,7333,0.0,25,-2.0,2012,0.0
20191102T04Z,3121,4541,7328,0.0,26,0.0,2433,0.0
20191102T03Z,3086,4540,7332,0.0,22,0.0,2716,0.0
20191102T02Z,2894,5061,7328,0.0,22,0.0,2856,0.0
20191102T01Z,2657,5133,7332,0.0,26,0.0,2855,0.0
20191102T00Z,2378,5261,7331,0.0,22,0.0,2745,0.0
20191101T23Z,2200,4772,7321,0.0,22,25.0,2215,0.0
20191101T22Z,2328,4231,7320,0.0,26,124.0,1930,0.0
20191101T21Z,2534,3769,7323,0.0,22,175.0,1904,0.0
20191101T20Z,2681,3486,7327,0.0,28,188.0,2215,0.0
20191101T19Z,2825,4032,7341,0.0,20,175.0,2242,0.0
20191101T18Z,2942,4348,7345,0.0,22,173.0,2366,0.0
