,coal,natural gas,nuclear,petroleum,other,solar,hydro
20190512T14-04,2936,25080,2748,0,3101,1361,34.0
20190512T13-04,2876,23961,2749,0,3061,1306,35.0
20190512T12-04,2727,22852,2749,0,2945,1183,34.0
20190512T11-04,2435,21395,2750,0,2772,1079,33.0
20190512T10-04,2119,19204,2751,0,2662,911,35.0
20190512T09-04,1984,16567,2752,0,2288,516,34.0
20190512T08-04,1760,14162,2756,0,1931,141,34.0
20190512T07-04,1717,13459,2751,0,1816,4,35.0
20190512T06-04,1711,13263,2749,0,1738,0,34.0
20190512T05-04,1733,13308,2747,0,1754,0,35.0
20190512T04-04,1762,13802,2748,0,1789,0,34.0
20190512T03-04,1774,14764,2749,0,1812,0,35.0
20190512T02-04,2053,15896,2749,0,1865,0,34.0
20190512T01-04,2160,17438,2744,0,2115,0,34.0
20190512T00-04,2097,19131,2745,0,2646,-1,35.0
20190511T23-04,2371,21034,2742,0,2748,0,34.0
20190511T22-04,2528,22885,2740,0,2856,0,34.0
20190511T21-04,2786,24073,2739,0,3108,2,34.0
20190511T20-04,2786,24778,2741,0,3119,97,35.0
20190511T19-04,2830,26138,2741,0,3098,482,35.0
20190511T18-04,2964,26808,2741,0,3122,901,38.0
20190511T17-04,3031,27065,2740,0,3200,1158,34.0
20190511T16-04,3051,26838,2747,0,2996,1276,34.0
20190511T15-04,3012,26441,2748,0,2667,1268,34.0
20190511T14-04,3031,25357,2748,10,2643,1354,34.0
20190511T13-04,2994,23581,2746,0,2801,1430,34.0
20190511T12-04,2809,22815,2751,0,2712,1359,34.0
20190511T11-04,2531,21214,2750,0,2567,1174,34.0
20190511T10-04,2290,18960,2752,0,2474,922,35.0
20190511T09-04,2021,16618,2752,0,2094,553,34.0
20190511T08-04,1771,14174,2752,0,1984,142,34.0
20190511T07-04,1709,13386,2750,0,1826,1,34.0
20190511T06-04,1679,13025,2750,0,1774,0,35.0
20190511T05-04,1690,12943,2750,0,1756,0,34.0
20190511T04-04,1726,13360,2749,0,1772,0,34.0
20190511T03-04,1840,14167,2746,0,1770,0,34.0
20190511T02-04,1961,15324,2749,0,1805,0,35.0
20190511T01-04,2211,16198,2743,0,2123,0,33.0
20190511T00-04,2370,17585,2746,0,2704,0,34.0
20190510T23-04,2442,19495,2744,0,2834,0,34.0
20190510T22-04,2386,21732,2741,0,2914,0,33.0
20190510T21-04,2482,23390,2735,0,2923,0,34.0
20190510T20-04,2436,24183,2745,0,2931,46,34.0
20190510T19-04,2578,25584,2749,0,2931,267,35.0
20190510T18-04,2639,26959,2749,0,2787,590,37.0
20190510T17-04,2717,27895,2748,0,2650,934,34.0
20190510T16-04,3034,27159,2750,0,2848,1142,34.0
20190510T15-04,3017,26452,2754,0,2776,1325,35.0
20190510T14-04,2947,25218,2745,0,2911,1368,34.0
20190510T13-04,2862,23553,2757,0,2844,1387,35.0
20190510T12-04,2867,22475,2756,0,2685,1372,34.0
20190510T11-04,2696,21069,2758,24,2537,1249,35.0
20190510T10-04,2470,19240,2756,0,2557,912,34.0
20190510T09-04,2118,17160,2759,0,2749,535,35.0
20190510T08-04,2174,15600,2758,0,2533,143,34.0
20190510T07-04,2069,15112,2758,2,2173,1,35.0
20190510T06-04,1763,13657,2758,0,1903,0,34.0
20190510T05-04,1703,12827,2759,0,1856,0,34.0
20190510T04-04,1694,12969,2754,0,1857,0,33.0
20190510T03-04,1767,13623,2758,0,1859,0,34.0
20190510T02-04,1939,14505,2754,0,1904,0,34.0
20190510T01-04,2163,15693,2757,0,2439,0,33.0
20190510T00-04,2391,17624,2755,0,2692,0,34.0
20190509T23-04,2457,19982,2750,0,2913,0,35.0
20190509T22-04,2509,22435,2752,0,3028,0,34.0
20190509T21-04,2610,23978,2755,0,3096,0,35.0
20190509T20-04,2665,24286,2753,0,3099,44,35.0
20190509T19-04,2863,24830,2750,0,3149,200,35.0
20190509T18-04,2933,25717,2753,0,3225,549,39.0
20190509T17-04,2887,26293,2752,0,3248,896,35.0
20190509T16-04,2877,26336,2749,0,3300,1124,35.0
20190509T15-04,2926,25815,2756,0,3260,1243,34.0
20190509T14-04,2749,24984,2753,0,3181,1270,35.0
20190509T13-04,2584,23541,2763,0,3149,1298,34.0
20190509T12-04,2407,22209,2758,0,2993,1300,34.0
20190509T11-04,2223,20665,2758,4,2636,1132,35.0
20190509T10-04,2123,18386,2760,5,2637,844,34.0
20190509T09-04,1938,16608,2762,0,2637,454,35.0
20190509T08-04,1964,15372,2760,0,2637,100,34.0
20190509T07-04,1951,14783,2761,0,2464,2,35.0
20190509T06-04,1646,13212,2759,0,2072,-1,36.0
20190509T05-04,1475,12452,2758,0,1959,0,35.0
20190509T04-04,1472,12612,2761,0,1957,0,35.0
20190509T03-04,1535,13215,2759,0,1872,0,35.0
20190509T02-04,1654,14136,2755,0,1915,0,35.0
20190509T01-04,1955,15204,2759,0,2406,0,34.0
20190509T00-04,2134,16870,2755,0,2794,0,35.0
20190508T23-04,2212,19144,2754,0,2950,0,35.0
20190508T22-04,2644,21270,2751,0,3097,0,35.0
20190508T21-04,2912,22889,2754,0,3214,0,34.0
20190508T20-04,2935,23789,2751,0,3223,94,35.0
20190508T19-04,3057,24850,2750,0,3239,541,34.0
20190508T18-04,3069,25497,2758,0,3229,975,37.0
20190508T17-04,3060,26297,2755,0,3052,1194,34.0
20190508T16-04,3072,26115,2753,0,2966,1370,35.0
20190508T15-04,3055,25242,2757,0,3164,1389,34.0
20190508T14-04,2997,24054,2761,4,3256,1428,35.0
20190508T13-04,2896,22798,2759,0,3203,1378,34.0
20190508T12-04,2601,22138,2760,0,3067,1316,34.0
20190508T11-04,2348,20317,2760,0,2802,1148,35.0
20190508T10-04,2177,18546,2760,0,2666,946,34.0
20190508T09-04,1855,16879,2763,0,2593,562,35.0
20190508T08-04,1657,16064,2762,0,2150,134,34.0
20190508T07-04,1774,15306,2759,0,2011,2,35.0
20190508T06-04,1604,13398,2763,0,1978,0,34.0
20190508T05-04,1573,12483,2733,0,1894,0,34.0
20190508T04-04,1621,12619,2735,0,1866,0,34.0
20190508T03-04,1718,13238,2742,0,1833,0,34.0
20190508T02-04,1835,14206,2741,0,1928,-1,34.0
20190508T01-04,2085,15419,2729,0,2335,0,34.0
20190508T00-04,2501,17035,2730,0,2752,0,34.0
20190507T23-04,2712,19436,2729,0,3037,0,34.0
20190507T22-04,2841,21960,2728,0,3160,0,33.0
20190507T21-04,3059,23686,2760,0,3205,-1,34.0
20190507T20-04,3140,24427,2758,0,3350,97,34.0
20190507T19-04,3313,25275,2755,0,3522,523,31.0
20190507T18-04,3297,26015,2761,0,3471,812,37.0
20190507T17-04,3264,26564,2747,1,3518,924,33.0
20190507T16-04,3222,26057,2756,0,3534,1112,33.0
20190507T15-04,3163,25127,2752,4,3392,1166,31.0
20190507T14-04,3098,23900,2755,1,3331,1199,30.0
20190507T13-04,2920,22343,2756,0,3285,1335,31.0
20190507T12-04,2857,20953,2763,0,3105,1404,31.0
20190507T11-04,2560,19294,2760,0,2773,1277,32.0
20190507T10-04,2209,17464,2765,0,2654,927,32.0
20190507T09-04,1952,16050,2762,0,2612,484,31.0
20190507T08-04,1838,14980,2760,2,2579,145,32.0
20190507T07-04,1780,14712,2762,0,2079,2,32.0
20190507T06-04,1560,12838,2762,0,1919,0,32.0
20190507T05-04,1497,11988,2746,0,1882,0,32.0
20190507T04-04,1493,12037,2744,0,1900,0,31.0
20190507T03-04,1499,12577,2738,0,1911,0,32.0
20190507T02-04,1627,13406,2745,0,1931,0,31.0
20190507T01-04,1847,14870,2738,0,2016,0,32.0
20190507T00-04,1984,16624,2740,0,2494,0,31.0
20190506T23-04,2362,18619,2734,0,2937,-1,31.0
20190506T22-04,2572,21196,2729,0,3087,0,31.0
20190506T21-04,2620,23052,2757,0,3183,0,31.0
20190506T20-04,2650,23514,2754,0,3187,103,32.0
20190506T19-04,2657,24614,2750,0,3232,418,31.0
20190506T18-04,2652,24823,2754,0,3237,748,31.0
20190506T17-04,2637,24905,2748,1,3245,948,32.0
20190506T16-04,2663,24570,2752,0,3005,1175,31.0
20190506T15-04,2631,24949,2759,1,3160,1150,31.0
20190506T14-04,2589,24655,2755,0,3167,1153,31.0
20190506T13-04,2544,23296,2761,0,3088,1189,32.0
20190506T12-04,2241,22068,2762,0,2941,1131,31.0
20190506T11-04,2082,20909,2765,0,2698,1004,31.0
20190506T10-04,2030,18969,2762,0,2404,812,32.0
20190506T09-04,1915,17248,2764,0,2110,455,31.0
20190506T08-04,1872,15977,2762,0,2073,112,31.0
20190506T07-04,1615,15135,2764,0,2004,2,32.0
20190506T06-04,1367,13173,2762,0,1967,0,32.0
20190506T05-04,1271,12044,2738,0,1890,0,32.0
20190506T04-04,1248,11906,2738,0,1866,0,31.0
20190506T03-04,1252,12232,2727,0,1934,0,32.0
20190506T02-04,1284,13083,2731,0,1953,0,31.0
20190506T01-04,1521,14224,2723,0,2032,0,32.0
20190506T00-04,1837,15826,2731,0,2239,0,31.0
20190505T23-04,2062,17833,2734,0,2362,0,32.0
20190505T22-04,2264,19577,2730,0,2436,0,31.0
20190505T21-04,2327,20623,2726,0,2464,0,32.0
20190505T20-04,2238,20985,2726,0,2488,66,31.0
20190505T19-04,2261,21527,2747,0,2505,406,32.0
20190505T18-04,2245,21588,2754,0,2495,873,31.0
20190505T17-04,2256,21758,2753,0,2557,890,32.0
20190505T16-04,2311,22368,2753,0,2582,675,31.0
20190505T15-04,2376,22544,2756,0,3041,509,31.0
20190505T14-04,2402,23274,2760,0,3067,722,32.0
20190505T13-04,2378,23299,2760,0,2984,927,31.0
20190505T12-04,2364,22380,2757,0,2854,917,31.0
20190505T11-04,2256,20737,2764,0,2691,931,31.0
20190505T10-04,2115,18521,2758,0,2559,685,31.0
20190505T09-04,1691,16491,2762,0,2231,427,31.0
20190505T08-04,1330,14285,2760,0,2042,129,32.0
20190505T07-04,1319,13555,2737,0,1906,0,31.0
20190505T06-04,1361,13259,2734,0,1925,0,31.0
20190505T05-04,1309,13288,2735,0,1922,4,31.0
20190505T04-04,1295,13675,2732,0,1921,5,31.0
20190505T03-04,1435,14266,2735,0,1922,4,31.0
20190505T02-04,1578,15297,2735,0,1740,4,31.0
20190505T01-04,1726,16771,2729,0,1875,5,31.0
20190505T00-04,1904,18132,2731,0,2309,7,30.0
20190504T23-04,2181,19513,2727,0,2841,6,31.0
20190504T22-04,2530,21111,2730,0,3021,6,30.0
20190504T21-04,2750,22257,2723,0,3096,5,30.0
20190504T20-04,2839,22845,2718,0,3154,75,30.0
20190504T19-04,2791,24164,2752,0,3144,351,25.0
20190504T18-04,2784,25097,2751,0,3168,762,34.0
20190504T17-04,2813,25658,2753,0,3227,909,30.0
20190504T16-04,2767,26126,2751,0,3233,1060,31.0
20190504T15-04,2861,26334,2754,0,3227,1106,31.0
20190504T14-04,2907,25482,2759,0,3156,1181,30.0
20190504T13-04,2919,23839,2761,0,3096,1268,31.0
20190504T12-04,2697,22100,2761,0,2987,1325,32.0
20190504T11-04,2455,20069,2761,0,2810,1228,31.0
20190504T10-04,2129,18096,2762,0,2568,914,31.0
20190504T09-04,1824,15836,2763,0,2246,489,31.0
20190504T08-04,1608,13551,2763,0,2003,117,31.0
20190504T07-04,1565,12598,2736,0,1932,0,31.0
20190504T06-04,1413,12148,2738,0,1905,0,31.0
20190504T05-04,1333,12088,2738,0,1894,0,31.0
20190504T04-04,1308,12375,2737,0,1942,-1,31.0
20190504T03-04,1430,12740,2736,0,1944,0,32.0
20190504T02-04,1606,14109,2737,0,1950,0,31.0
20190504T01-04,1913,15352,2736,0,2031,-1,32.0
20190504T00-04,2040,16939,2732,0,2522,0,31.0
20190503T23-04,2428,18503,2729,0,2924,0,32.0
20190503T22-04,2623,20246,2726,0,3015,0,32.0
20190503T21-04,2787,21632,2752,0,3100,0,31.0
20190503T20-04,2837,22368,2754,0,3180,95,31.0
20190503T19-04,2910,23677,2754,0,3179,406,30.0
20190503T18-04,2916,24876,2755,0,3098,709,35.0
20190503T17-04,2860,25453,2755,0,3142,990,33.0
20190503T16-04,2783,25545,2758,0,3219,1030,31.0
20190503T15-04,2962,24990,2758,19,3195,1210,30.0
20190503T14-04,2934,23980,2761,0,3205,1234,29.0
20190503T13-04,2877,22694,2765,0,3113,1135,30.0
20190503T12-04,2832,21324,2762,0,2893,1102,29.0
20190503T11-04,2576,20022,2763,0,2715,891,30.0
20190503T10-04,2448,18252,2765,0,2679,742,29.0
20190503T09-04,2177,16699,2768,0,2679,368,29.0
20190503T08-04,2018,15595,2765,0,2658,79,30.0
20190503T07-04,1765,15015,2767,0,2417,0,30.0
20190503T06-04,1385,13538,2764,0,2032,0,29.0
20190503T05-04,1271,12491,2738,0,1927,0,30.0
20190503T04-04,1294,12423,2737,0,1922,0,29.0
20190503T03-04,1294,12920,2736,0,1939,0,30.0
20190503T02-04,1315,13786,2735,0,1950,0,29.0
20190503T01-04,1579,14915,2736,0,2021,0,30.0
20190503T00-04,2016,16599,2738,0,2233,-1,30.0
20190502T23-04,2241,18639,2733,0,2375,0,31.0
20190502T22-04,2338,20628,2733,0,2417,0,32.0
20190502T21-04,2451,21535,2762,2,2907,0,33.0
20190502T20-04,2536,21832,2765,0,3121,31,34.0
20190502T19-04,2653,23133,2765,0,3141,90,33.0
20190502T18-04,2735,24037,2762,0,3129,215,36.0
20190502T17-04,2796,24581,2761,0,3173,455,24.0
20190502T16-04,2705,24433,2766,0,3205,678,31.0
20190502T15-04,2694,23927,2765,0,3202,931,31.0
20190502T14-04,2657,23228,2766,0,3187,1191,31.0
20190502T13-04,2631,21893,2767,0,3183,1114,30.0
20190502T12-04,2506,20174,2770,0,3116,1111,30.0
20190502T11-04,2342,18848,2770,3,2977,986,30.0
20190502T10-04,2177,17537,2773,3,2814,784,30.0
20190502T09-04,1982,16175,2772,0,2752,462,29.0
20190502T08-04,2062,15455,2772,0,2635,112,30.0
20190502T07-04,1813,15032,2772,0,2352,1,30.0
20190502T06-04,1453,13327,2769,0,2153,0,30.0
20190502T05-04,1296,12516,2744,0,2001,0,30.0
20190502T04-04,1344,12465,2738,0,2052,0,30.0
20190502T03-04,1543,12697,2741,0,2143,0,29.0
20190502T02-04,1709,13525,2739,0,2142,0,29.0
20190502T01-04,1748,14945,2740,0,2167,0,29.0
20190502T00-04,1856,16741,2736,0,2477,0,29.0
20190501T23-04,2101,19016,2738,0,2885,-1,28.0
20190501T22-04,2464,21037,2735,0,3019,0,29.0
20190501T21-04,2569,22751,2766,0,3140,0,28.0
20190501T20-04,2589,23312,2762,0,3179,68,28.0
20190501T19-04,2602,24795,2763,0,3185,342,25.0
20190501T18-04,2656,25207,2765,0,3164,775,35.0
20190501T17-04,2653,25281,2735,0,3168,1045,30.0
20190501T16-04,2657,24780,2766,0,3162,1097,30.0
20190501T15-04,2538,23905,2767,0,3192,1260,32.0
20190501T14-04,2537,22602,2769,0,3181,1280,29.0
20190501T13-04,2536,21464,2769,0,3181,1308,27.0
20190501T12-04,2406,20270,2768,0,3103,1260,26.0
20190501T11-04,2304,18679,2772,0,2883,1190,27.0
20190501T10-04,2165,17371,2770,0,2619,892,28.0
20190501T09-04,1984,16068,2769,0,2772,495,27.0
20190501T08-04,1776,15372,2770,0,2537,119,28.0
20190501T07-04,1608,15047,2769,0,2446,0,28.0
20190501T06-04,1272,13421,2769,0,2227,0,26.0
20190501T05-04,1183,12528,2740,0,2158,0,27.0
20190501T04-04,1187,12671,2736,0,2154,0,26.0
20190501T03-04,1225,13340,2740,0,2155,0,26.0
20190501T02-04,1376,14443,2736,0,2173,0,26.0
20190501T01-04,1755,15889,2735,0,2198,0,24.0
20190501T00-04,1986,18086,2733,0,2312,0,24.0
20190430T23-04,2269,20115,2733,0,2867,0,23.0
20190430T22-04,2587,22436,2732,0,3042,0,22.0
20190430T21-04,2660,24577,2758,0,3184,0,23.0
20190430T20-04,2627,25029,2755,0,3234,94,21.0
20190430T19-04,2566,26303,2757,0,3198,553,21.0
20190430T18-04,2483,26805,2758,0,3075,973,33.0
20190430T17-04,2508,26602,2757,0,3205,1157,24.0
20190430T16-04,2528,25945,2730,0,3209,1222,23.0
20190430T15-04,2511,24787,2763,0,3148,1309,28.0
20190430T14-04,2327,23839,2761,0,3113,1380,27.0
20190430T13-04,2232,22656,2763,0,3088,1325,27.0
20190430T12-04,2131,21437,2765,1,2965,1324,27.0
20190430T11-04,1949,20004,2763,1,2725,1154,26.0
20190430T10-04,1825,18311,2762,0,2632,892,25.0
20190430T09-04,1718,16453,2768,0,2645,464,25.0
20190430T08-04,1673,15199,2762,0,2601,94,26.0
20190430T07-04,1623,14528,2760,0,2284,-1,25.0
20190430T06-04,1380,12760,2756,0,2077,0,25.0
20190430T05-04,1224,11958,2726,0,2056,0,26.0
20190430T04-04,1177,11995,2727,0,2082,0,25.0
20190430T03-04,1203,12591,2725,0,2084,-1,26.0
20190430T02-04,1324,13709,2727,0,2078,0,26.0
20190430T01-04,1440,15414,2728,0,2171,0,25.0
20190430T00-04,1741,17426,2728,0,2328,0,26.0
20190429T23-04,1869,19598,2727,0,2707,0,26.0
20190429T22-04,2034,22107,2722,0,2861,0,26.0
20190429T21-04,2286,23657,2758,0,3047,1,27.0
20190429T20-04,2305,24734,2755,0,3179,102,27.0
20190429T19-04,2436,25966,2751,0,3228,571,28.0
20190429T18-04,2572,25462,2755,0,3385,1024,30.0
20190429T17-04,2386,25321,2754,0,3362,1313,26.0
20190429T16-04,2249,24488,2756,0,3370,1413,26.0
20190429T15-04,2270,23279,2757,0,3370,1443,25.0
20190429T14-04,2285,22263,2759,4,3357,1491,26.0
20190429T13-04,2049,21403,2760,18,3079,1478,25.0
20190429T12-04,1756,20243,2762,0,2915,1483,26.0
20190429T11-04,1761,18849,2763,0,2688,1300,25.0
20190429T10-04,1646,17235,2765,0,2513,1025,26.0
20190429T09-04,1577,15548,2764,0,2493,584,26.0
20190429T08-04,1589,14294,2762,0,2480,133,26.0
20190429T07-04,1603,13635,2765,0,2159,0,26.0
20190429T06-04,1268,12150,2764,0,1933,0,25.0
20190429T05-04,1210,11171,2762,0,1850,0,26.0
20190429T04-04,1211,11179,2765,0,1853,-1,26.0
20190429T03-04,1167,11938,2759,0,1858,0,26.0
20190429T02-04,1236,12865,2762,0,1866,0,26.0
20190429T01-04,1553,14358,2763,0,2187,0,26.0
20190429T00-04,1756,15945,2758,0,2612,0,26.0
20190428T23-04,1721,18964,2758,0,2735,0,26.0
20190428T22-04,2112,20757,2757,0,2787,0,25.0
20190428T21-04,2285,22262,2753,0,2983,1,26.0
20190428T20-04,2295,22760,2755,0,3144,96,26.0
20190428T19-04,2332,24096,2754,0,3218,544,25.0
20190428T18-04,2336,24329,2753,0,3230,1045,25.0
20190428T17-04,2185,24032,2758,0,3130,1324,20.0
20190428T16-04,2193,23567,2757,0,3126,1428,19.0
20190428T15-04,2057,22613,2758,0,3115,1434,19.0
20190428T14-04,1914,21406,2762,0,3067,1425,20.0
20190428T13-04,1815,19781,2762,0,3016,1505,20.0
20190428T12-04,1487,18529,2765,0,2905,1385,22.0
20190428T11-04,1226,16982,2764,0,2729,1344,23.0
20190428T10-04,1182,15180,2765,0,2479,1011,23.0
20190428T09-04,1130,13088,2766,0,2126,563,23.0
20190428T08-04,994,11281,2764,0,1890,120,23.0
20190428T07-04,1087,10587,2766,0,1660,2,23.0
20190428T06-04,1079,10261,2769,0,1577,0,23.0
20190428T05-04,1087,10211,2766,0,1623,0,23.0
20190428T04-04,1089,10461,2764,0,1725,0,23.0
20190428T03-04,1090,11077,2765,0,1841,0,23.0
20190428T02-04,1133,12309,2762,0,1938,0,22.0
20190428T01-04,1174,13513,2764,0,2194,-1,22.0
20190428T00-04,1113,15234,2781,0,2360,0,22.0
20190427T23-04,1239,17240,2775,0,2460,0,22.0
20190427T22-04,1440,18784,2776,0,2659,0,22.0
20190427T21-04,1624,19950,2778,0,2857,6,21.0
20190427T20-04,1900,20767,2772,0,3017,119,20.0
20190427T19-04,2090,22103,2777,0,3062,649,21.0
20190427T18-04,2132,22460,2776,0,2855,1164,28.0
20190427T17-04,2012,22503,2777,0,2601,1480,16.0
20190427T16-04,1909,21814,2749,0,2547,1593,17.0
20190427T15-04,1820,20683,2778,0,2526,1595,25.0
20190427T14-04,1773,19512,2779,0,2473,1620,25.0
20190427T13-04,1634,18163,2783,0,2387,1636,25.0
20190427T12-04,1571,17082,2782,0,2272,1645,26.0
20190427T11-04,1549,15973,2786,0,2116,1486,20.0
20190427T10-04,1450,14861,2785,0,1980,1128,17.0
20190427T09-04,1282,13472,2784,0,1853,602,18.0
20190427T08-04,1241,11838,2782,0,1733,128,19.0
20190427T07-04,1173,11139,2749,0,1570,0,17.0
20190427T06-04,1100,10780,2747,0,1492,0,15.0
20190427T05-04,1089,10828,2744,0,1452,0,16.0
20190427T04-04,1108,11087,2740,0,1535,0,15.0
20190427T03-04,1199,11628,2753,0,1666,0,15.0
20190427T02-04,1253,12820,2739,0,1668,0,15.0
20190427T01-04,1405,14374,2732,0,1685,0,15.0
20190427T00-04,1658,13945,1852,0,1756,0,16.0
20190426T23-04,1642,16131,1855,0,1830,0,16.0
20190426T22-04,1771,18019,1856,0,1747,0,22.0
20190426T21-04,1951,21105,2767,3,2071,-1,22.0
20190426T20-04,2110,20886,2763,0,2652,77,20.0
20190426T19-04,2269,21967,2765,0,2711,412,21.0
20190426T18-04,2334,22551,2764,0,2680,836,21.0
20190426T17-04,2173,22594,2764,0,2691,1178,21.0
20190426T16-04,2136,22433,2766,0,2668,1272,21.0
20190426T15-04,2036,21907,2768,0,2691,1259,20.0
20190426T14-04,2074,21086,2765,0,2706,1133,21.0
20190426T13-04,2013,19984,2769,0,2723,898,20.0
20190426T12-04,1998,19664,2772,0,2647,726,21.0
20190426T11-04,1934,19025,2770,0,2504,498,21.0
20190426T10-04,1817,18058,2773,0,2351,420,20.0
20190426T09-04,1682,16941,2772,0,1974,293,21.0
20190426T08-04,1676,15803,2774,0,1803,68,21.0
20190426T07-04,1595,14625,2772,0,1811,0,22.0
20190426T06-04,1251,12769,2772,0,1739,0,21.0
20190426T05-04,1089,11800,2735,0,1674,-1,21.0
20190426T04-04,1081,11854,2737,0,1633,0,21.0
20190426T03-04,1104,12329,2733,0,1639,0,21.0
20190426T02-04,1231,13267,2733,0,1651,0,21.0
20190426T01-04,1520,14648,2732,0,1714,0,21.0
20190426T00-04,1809,16476,2733,0,2236,0,21.0
20190425T23-04,2023,18962,2729,0,2417,0,20.0
20190425T22-04,2250,21343,2732,0,2573,0,21.0
20190425T21-04,2243,22830,2765,0,2656,0,20.0
20190425T20-04,2150,23458,2763,0,2542,71,20.0
20190425T19-04,2321,24767,2763,0,2151,443,20.0
20190425T18-04,2368,25039,2766,0,2535,764,20.0
20190425T17-04,2334,24777,2766,0,2746,987,19.0
20190425T16-04,2367,24175,2766,0,2737,1193,19.0
20190425T15-04,2309,23038,2768,0,2744,1265,19.0
20190425T14-04,2246,21843,2769,0,2723,1343,18.0
20190425T13-04,2106,20392,2772,0,2720,1354,18.0
20190425T12-04,2039,18758,2774,0,2646,1374,16.0
20190425T11-04,1645,17625,2773,2,2468,1289,12.0
20190425T10-04,1747,15929,3157,106,2215,860,18.0
20190425T09-04,1689,13691,3842,0,2309,472,18.0
20190425T08-04,1562,12868,3846,0,2278,111,18.0
20190425T07-04,1472,12204,3843,0,2043,0,18.0
20190425T06-04,1181,10599,3845,0,1691,0,18.0
20190425T05-04,1109,9743,3842,0,1481,-1,18.0
20190425T04-04,1104,9699,3845,0,1495,0,18.0
20190425T03-04,1118,10176,3844,0,1618,0,17.0
20190425T02-04,1221,11170,3841,0,1648,0,18.0
20190425T01-04,1635,12575,3839,0,1762,0,18.0
20190425T00-04,2002,14506,3842,0,1903,0,17.0
20190424T23-04,2104,17281,3841,0,2217,0,17.0
20190424T22-04,2394,19557,3836,0,2587,2,17.0
20190424T21-04,2440,21359,3836,0,2680,6,17.0
20190424T20-04,2445,21958,3834,0,2782,79,17.0
20190424T19-04,2560,23670,3838,0,2870,471,16.0
20190424T18-04,2632,23878,3835,0,2948,975,17.0
20190424T17-04,2604,23281,3833,0,3019,1302,16.0
20190424T16-04,2609,22003,3833,2,2819,1478,16.0
20190424T15-04,2517,20682,3840,0,2706,1545,13.0
20190424T14-04,2297,19243,3842,0,2568,1569,14.0
20190424T13-04,2047,17795,3841,0,2416,1586,14.0
20190424T12-04,1953,16380,3846,0,2358,1547,14.0
20190424T11-04,2004,15065,3842,0,2230,1354,14.0
20190424T10-04,1756,13901,3846,0,2304,1026,14.0
20190424T09-04,1685,13079,3845,0,2216,538,14.0
20190424T08-04,1683,12465,3841,0,1969,111,14.0
20190424T07-04,1716,11528,3844,0,1802,0,14.0
20190424T06-04,1483,9586,3844,0,1755,0,14.0
20190424T05-04,1327,8594,3845,0,1708,0,14.0
20190424T04-04,1371,8523,3842,0,1736,0,15.0
20190424T03-04,1419,8941,3842,0,1749,0,14.0
20190424T02-04,1485,9819,3841,0,1771,-1,15.0
20190424T01-04,1650,11183,3843,0,1824,0,14.0
20190424T00-04,1797,13281,3840,0,2286,0,15.0
20190423T23-04,2123,16247,3837,0,2415,0,14.0
20190423T22-04,2360,18822,3838,0,2576,2,15.0
20190423T21-04,2418,20693,3833,0,2770,6,15.0
20190423T20-04,2435,21111,3837,0,2826,103,15.0
20190423T19-04,2583,22208,3837,0,2829,583,15.0
20190423T18-04,2763,23869,3837,0,2848,1013,15.0
20190423T17-04,2655,21537,3825,0,2894,1360,15.0
20190423T16-04,2357,20722,3836,0,2910,1478,16.0
20190423T15-04,2284,19352,3841,0,2890,1512,15.0
20190423T14-04,2164,17861,3840,0,2802,1540,16.0
20190423T13-04,1967,16543,3839,0,2769,1562,14.0
20190423T12-04,1883,15458,3838,1,2599,1487,16.0
20190423T11-04,1817,14544,3842,13,2444,1327,17.0
20190423T10-04,1647,13642,3842,0,2421,1055,17.0
20190423T09-04,1634,12960,3843,0,2370,571,17.0
20190423T08-04,1666,12494,3849,0,2259,113,18.0
20190423T07-04,1691,11336,3841,0,1925,0,18.0
20190423T06-04,1411,9562,3844,0,1601,0,17.0
20190423T05-04,1326,8623,3842,0,1436,0,18.0
20190423T04-04,1285,8398,3845,0,1523,0,17.0
20190423T03-04,1303,8742,3845,0,1561,0,18.0
20190423T02-04,1340,9546,3844,0,1580,0,17.0
20190423T01-04,1504,10786,3838,0,1582,0,18.0
20190423T00-04,1915,12594,3842,0,1724,0,17.0
20190422T23-04,2047,15006,3833,0,2394,0,18.0
20190422T22-04,2181,17642,3838,0,2517,1,18.0
20190422T21-04,2286,19501,3832,0,2561,5,17.0
20190422T20-04,2314,19986,3833,0,2580,106,18.0
20190422T19-04,2393,20754,3839,0,2579,645,18.0
20190422T18-04,2402,20636,3835,0,2583,1175,17.0
20190422T17-04,2405,19742,3839,0,2581,1459,18.0
20190422T16-04,2327,18514,3844,0,2573,1573,18.0
20190422T15-04,2281,17148,3841,0,2563,1558,18.0
20190422T14-04,2180,16163,3843,0,2561,1538,18.0
20190422T13-04,2003,15151,3844,0,2549,1562,18.0
20190422T12-04,1952,14349,3847,0,2404,1548,18.0
20190422T11-04,1962,13894,3852,0,2111,1365,18.0
20190422T10-04,1912,13266,3847,0,1953,1053,18.0
20190422T09-04,1769,12855,3847,0,1876,572,18.0
20190422T08-04,1779,12467,3845,0,1695,107,18.0
20190422T07-04,1650,11439,3848,0,1388,0,18.0
20190422T06-04,1428,9728,3846,0,1140,0,18.0
20190422T05-04,1353,8577,3844,0,990,0,19.0
20190422T04-04,1333,8217,3849,0,997,0,17.0
20190422T03-04,1317,8486,3841,0,992,0,18.0
20190422T02-04,1348,9093,3842,0,991,0,17.0
