,Demand1
20191104T15-06,16068
20191104T14-06,16245
20191104T13-06,16642
20191104T12-06,17043
20191104T11-06,17518
20191104T10-06,18098
20191104T09-06,18937
20191104T08-06,19926
20191104T07-06,20259
20191104T06-06,19108
20191104T05-06,17578
20191104T04-06,16779
20191104T03-06,16202
20191104T02-06,15923
20191104T01-06,15843
20191104T00-06,1583
20191103T23-06,16147
20191103T22-06,16571
20191103T21-06,16955
20191103T20-06,17099
20191103T19-06,16933
20191103T18-06,16554
20191103T17-06,15152
20191103T16-06,14561
20191103T15-06,14372
20191103T14-06,14494
20191103T13-06,14690
20191103T12-06,15042
20191103T11-06,15664
20191103T10-06,16603
20191103T09-06,17851
20191103T08-06,18740
20191103T07-06,18560
20191103T06-06,17804
20191103T05-06,17076
20191103T04-06,16734
20191103T03-06,16358
20191103T02-06,16123
20191103T01-06,15879
20191103T01-05,15808
20191103T00-05,15876
20191102T23-05,16259
20191102T22-05,16426
20191102T21-05,16838
20191102T20-05,16639
20191102T19-05,16450
20191102T18-05,15448
20191102T17-05,14944
20191102T16-05,14777
20191102T15-05,14911
20191102T14-05,15212
20191102T13-05,15912
20191102T12-05,16781
20191102T11-05,17743
20191102T10-05,18944
20191102T09-05,19930
20191102T08-05,20093
20191102T07-05,19489
20191102T06-05,18776
20191102T05-05,18113
20191102T04-05,17686
20191102T03-05,17453
20191102T02-05,17307
20191102T01-05,17174
20191102T00-05,17261
20191101T23-05,17698
20191101T22-05,17998
20191101T21-05,18406
20191101T20-05,18194
20191101T19-05,17969
20191101T18-05,16747
20191101T17-05,16160
20191101T16-05,15965
20191101T15-05,16116
20191101T14-05,16894
20191101T13-05,17416
20191101T12-05,18235
20191101T11-05,19260
20191101T10-05,20051
20191101T09-05,20956
20191101T08-05,21451
20191101T07-05,21231
20191101T06-05,19729
20191101T05-05,18359
20191101T04-05,17540
20191101T03-05,17218
20191101T02-05,17136
20191101T01-05,17192
20191101T00-05,17478
20191031T23-05,18070
20191031T22-05,18853
20191031T21-05,19238
20191031T20-05,19025
20191031T19-05,18612
20191031T18-05,17942
20191031T17-05,17539
20191031T16-05,17141
20191031T15-05,17207
20191031T14-05,17114
20191031T13-05,17099
20191031T12-05,17066
20191031T11-05,16852
20191031T10-05,17025
20191031T09-05,16498
20191031T08-05,16196
20191031T07-05,15649
20191031T06-05,14628
20191031T05-05,13330
