,Demand1
20191018T12-05,2193
20191018T11-05,2239
20191018T10-05,2314
20191018T09-05,2419
20191018T08-05,2452
20191018T07-05,2385
20191018T06-05,2140
20191018T05-05,2004
20191018T04-05,1931
20191018T03-05,1916
20191018T02-05,1914
20191018T01-05,1962
20191018T00-05,2018
20191017T23-05,2163
20191017T22-05,2233
20191017T21-05,2313
20191017T20-05,2297
20191017T19-05,2207
20191017T18-05,2164
20191017T17-05,2129
20191017T16-05,2072
20191017T15-05,2105
20191017T14-05,2056
20191017T13-05,2111
20191017T12-05,2157
20191017T11-05,2277
20191017T10-05,2416
20191017T09-05,2565
20191017T08-05,2620
20191017T07-05,2598
20191017T06-05,2383
20191017T05-05,2183
20191017T04-05,2114
20191017T03-05,2066
20191017T02-05,2051
20191017T01-05,2032
20191017T00-05,2103
20191016T23-05,2196
20191016T22-05,2352
20191016T21-05,2404
20191016T20-05,2408
20191016T19-05,2273
20191016T18-05,2146
20191016T17-05,2114
20191016T16-05,2064
20191016T15-05,2064
20191016T14-05,2088
20191016T13-05,2158
20191016T12-05,2151
20191016T11-05,2194
20191016T10-05,2328
20191016T09-05,2352
20191016T08-05,2441
20191016T07-05,2403
20191016T06-05,2132
20191016T05-05,1902
20191016T04-05,1842
20191016T03-05,1853
20191016T02-05,1843
20191016T01-05,1828
20191016T00-05,1914
20191015T23-05,2015
20191015T22-05,2132
20191015T21-05,2266
20191015T20-05,2326
20191015T19-05,2241
20191015T18-05,2199
20191015T17-05,2139
20191015T16-05,2125
20191015T15-05,2082
20191015T14-05,2119
20191015T13-05,2075
20191015T12-05,2088
20191015T11-05,2082
20191015T10-05,2108
20191015T09-05,2108
20191015T08-05,2180
20191015T07-05,2096
20191015T06-05,1908
20191015T05-05,1755
20191015T04-05,1713
20191015T03-05,1741
20191015T02-05,1722
20191015T01-05,1813
20191015T00-05,1886
20191014T23-05,2022
20191014T22-05,2184
20191014T21-05,2294
20191014T20-05,2317
20191014T19-05,2234
20191014T18-05,2172
20191014T17-05,2142
20191014T16-05,2089
20191014T15-05,2037
20191014T14-05,2054
20191014T13-05,2070
20191014T12-05,2135
20191014T11-05,2204
20191014T10-05,2270
20191014T09-05,2335
20191014T08-05,2411
20191014T07-05,2325
20191014T06-05,2065
20191014T05-05,1894
20191014T04-05,1811
20191014T03-05,1798
20191014T02-05,1767
20191014T01-05,1760
20191014T00-05,1849
20191013T23-05,1942
20191013T22-05,2070
20191013T21-05,2204
20191013T20-05,2238
20191013T19-05,2134
20191013T18-05,2062
20191013T17-05,2038
20191013T16-05,2008
20191013T15-05,1984
20191013T14-05,2056
20191013T13-05,2073
20191013T12-05,2147
20191013T11-05,2199
20191013T10-05,2349
20191013T09-05,2442
20191013T08-05,2369
20191013T07-05,2178
20191013T06-05,2116
20191013T05-05,2001
20191013T04-05,1981
20191013T03-05,1967
20191013T02-05,1948
20191013T01-05,2005
20191013T00-05,2011
20191012T23-05,2140
20191012T22-05,2169
20191012T21-05,2170
20191012T20-05,2267
20191012T19-05,2184
20191012T18-05,2080
20191012T17-05,2050
20191012T16-05,2060
20191012T15-05,2077
20191012T14-05,2137
20191012T13-05,2211
20191012T12-05,2314
20191012T11-05,2488
20191012T10-05,2590
20191012T09-05,2727
20191012T08-05,2679
20191012T07-05,2512
20191012T06-05,2346
20191012T05-05,2258
20191012T04-05,2194
20191012T03-05,2148
20191012T02-05,2157
20191012T01-05,2207
20191012T00-05,2260
20191011T23-05,2362
20191011T22-05,2434
20191011T21-05,2409
20191011T20-05,2424
20191011T19-05,2305
20191011T18-05,2231
20191011T17-05,2169
20191011T16-05,2124
20191011T15-05,2147
20191011T14-05,2194
20191011T13-05,2203
20191011T12-05,2268
20191011T11-05,2305
20191011T10-05,2301
20191011T09-05,2222
20191011T08-05,2263
20191011T07-05,2149
20191011T06-05,1873
20191011T05-05,1756
20191011T04-05,1710
20191011T03-05,1698
20191011T02-05,1699
20191011T01-05,1769
20191011T00-05,1852
20191010T23-05,2020
20191010T22-05,2183
20191010T21-05,2319
20191010T20-05,2360
20191010T19-05,2294
20191010T18-05,2229
20191010T17-05,2223
20191010T16-05,2174
20191010T15-05,2198
20191010T14-05,2204
20191010T13-05,2207
20191010T12-05,2156
20191010T11-05,2129
20191010T10-05,2085
20191010T09-05,2050
20191010T08-05,2045
20191010T07-05,2027
20191010T06-05,1839
20191010T05-05,1707
20191010T04-05,1674
20191010T03-05,1633
20191010T02-05,1646
20191010T01-05,1709
20191010T00-05,1803
20191009T23-05,1985
20191009T22-05,2194
20191009T21-05,2300
20191009T20-05,2364
20191009T19-05,2277
20191009T18-05,2226
20191009T17-05,2185
20191009T16-05,2130
20191009T15-05,2119
20191009T14-05,2099
20191009T13-05,2065
20191009T12-05,2107
20191009T11-05,2097
20191009T10-05,2086
20191009T09-05,2130
20191009T08-05,2134
20191009T07-05,2129
20191009T06-05,1832
20191009T05-05,1707
20191009T04-05,1646
20191009T03-05,1638
20191009T02-05,1666
20191009T01-05,1759
20191009T00-05,1860
20191008T23-05,2012
20191008T22-05,2188
20191008T21-05,2309
20191008T20-05,2359
20191008T19-05,2263
20191008T18-05,2249
20191008T17-05,2200
20191008T16-05,2164
20191008T15-05,2094
20191008T14-05,2080
20191008T13-05,2102
20191008T12-05,2084
20191008T11-05,2045
20191008T10-05,2044
20191008T09-05,2112
20191008T08-05,2151
20191008T07-05,2095
20191008T06-05,1866
20191008T05-05,1706
20191008T04-05,1677
20191008T03-05,1662
20191008T02-05,1641
20191008T01-05,1699
20191008T00-05,1746
20191007T23-05,1934
20191007T22-05,2123
20191007T21-05,2234
20191007T20-05,2284
20191007T19-05,2203
20191007T18-05,2174
20191007T17-05,2150
20191007T16-05,2038
20191007T15-05,2066
20191007T14-05,2069
20191007T13-05,2100
20191007T12-05,2061
20191007T11-05,2064
20191007T10-05,2020
20191007T09-05,2009
20191007T08-05,2054
20191007T07-05,1991
20191007T06-05,1769
20191007T05-05,1609
20191007T04-05,1557
20191007T03-05,1580
20191007T02-05,1572
20191007T01-05,1662
20191007T00-05,1699
20191006T23-05,1885
20191006T22-05,2020
20191006T21-05,2197
20191006T20-05,2240
20191006T19-05,2171
20191006T18-05,2139
20191006T17-05,2084
20191006T16-05,2129
20191006T15-05,2090
20191006T14-05,2131
20191006T13-05,2151
20191006T12-05,2116
20191006T11-05,2069
20191006T10-05,2099
20191006T09-05,1981
20191006T08-05,1825
20191006T07-05,1740
20191006T06-05,1645
20191006T05-05,1653
20191006T04-05,1649
20191006T03-05,1703
20191006T02-05,1741
20191006T01-05,1807
20191006T00-05,1965
20191005T23-05,2128
20191005T22-05,2277
20191005T21-05,2410
