,Demand
20191024T03Z,2359
20191024T02Z,2491
20191024T01Z,2584
20191024T00Z,2624
20191023T23Z,2518
20191023T22Z,2477
20191023T21Z,2447
20191023T20Z,2420
20191023T19Z,2304
20191023T18Z,2252
20191023T17Z,2271
20191023T16Z,2227
20191023T15Z,2222
20191023T14Z,2193
20191023T13Z,2199
20191023T12Z,2228
20191023T11Z,2228
20191023T10Z,2036
20191023T09Z,1850
20191023T08Z,1930
20191023T07Z,1971
20191023T06Z,2075
20191023T05Z,2143
20191023T04Z,2320
20191023T03Z,2508
20191023T02Z,2734
20191023T01Z,2945
20191023T00Z,3013
20191022T23Z,3049
20191022T22Z,3047
20191022T21Z,3090
20191022T20Z,3078
20191022T19Z,3024
20191022T18Z,2923
20191022T17Z,2877
20191022T16Z,2740
20191022T15Z,2583
20191022T14Z,2452
20191022T13Z,2486
20191022T12Z,2425
20191022T11Z,2322
20191022T10Z,2182
20191022T09Z,2111
20191022T08Z,2069
20191022T07Z,2085
20191022T06Z,2129
20191022T05Z,2211
20191022T04Z,2344
20191022T03Z,2514
20191022T02Z,2667
20191022T01Z,2753
20191022T00Z,2845
20191021T23Z,2794
20191021T22Z,2728
20191021T21Z,2706
20191021T20Z,2613
20191021T19Z,2652
20191021T18Z,2498
20191021T17Z,2448
20191021T16Z,2428
20191021T15Z,2416
20191021T14Z,2379
20191021T13Z,2355
20191021T12Z,2348
20191021T11Z,2258
20191021T10Z,2082
20191021T09Z,1963
20191021T08Z,1899
20191021T07Z,1954
20191021T06Z,1966
20191021T05Z,2053
20191021T04Z,
20191021T03Z,
20191021T02Z,
20191021T01Z,
20191021T00Z,
20191020T23Z,
20191020T22Z,
20191020T21Z,
20191020T20Z,
20191020T19Z,
20191020T18Z,
20191020T17Z,
20191020T16Z,
20191020T15Z,
20191020T14Z,
20191020T13Z,2304
20191020T12Z,2210
20191020T11Z,2121
20191020T10Z,2013
20191020T09Z,1929
20191020T08Z,2020
20191020T07Z,2034
20191020T06Z,2070
20191020T05Z,2157
20191020T04Z,2207
20191020T03Z,2313
20191020T02Z,2401
20191020T01Z,2422
20191020T00Z,2511
20191019T23Z,2479
20191019T22Z,2437
20191019T21Z,2414
20191019T20Z,2351
20191019T19Z,2357
20191019T18Z,2378
20191019T17Z,2369
20191019T16Z,2375
20191019T15Z,2333
20191019T14Z,2312
20191019T13Z,2201
20191019T12Z,2124
20191019T11Z,2055
20191019T10Z,1982
20191019T09Z,1902
20191019T08Z,1973
20191019T07Z,2040
20191019T06Z,2026
20191019T05Z,2099
20191019T04Z,2167
20191019T03Z,2274
20191019T02Z,2339
20191019T01Z,2413
20191019T00Z,2445
20191018T23Z,2366
20191018T22Z,2358
20191018T21Z,2383
20191018T20Z,2329
20191018T19Z,2343
20191018T18Z,2342
20191018T17Z,2318
20191018T16Z,2387
20191018T15Z,2396
20191018T14Z,2425
20191018T13Z,2466
20191018T12Z,2443
20191018T11Z,2366
20191018T10Z,2159
20191018T09Z,2035
20191018T08Z,1996
20191018T07Z,1995
20191018T06Z,2009
20191018T05Z,2035
20191018T04Z,2182
20191018T03Z,2325
20191018T02Z,2447
20191018T01Z,2573
20191018T00Z,2589
20191017T23Z,2496
20191017T22Z,2475
20191017T21Z,2421
20191017T20Z,2418
20191017T19Z,2298
20191017T18Z,2313
20191017T17Z,2330
20191017T16Z,2289
20191017T15Z,2323
20191017T14Z,2371
20191017T13Z,2381
20191017T12Z,2357
20191017T11Z,2253
20191017T10Z,2058
20191017T09Z,1998
20191017T08Z,1971
20191017T07Z,1975
20191017T06Z,2055
20191017T05Z,2090
20191017T04Z,2242
20191017T03Z,2443
20191017T02Z,2632
20191017T01Z,2784
20191017T00Z,2852
20191016T23Z,2876
20191016T22Z,2925
20191016T21Z,2943
20191016T20Z,2841
20191016T19Z,2754
20191016T18Z,2704
20191016T17Z,2671
20191016T16Z,2605
20191016T15Z,2585
20191016T14Z,2540
20191016T13Z,2428
20191016T12Z,2447
20191016T11Z,2387
20191016T10Z,2167
20191016T09Z,2091
20191016T08Z,2093
20191016T07Z,2047
20191016T06Z,2133
20191016T05Z,2165
20191016T04Z,2259
20191016T03Z,2419
20191016T02Z,2467
20191016T01Z,2561
20191016T00Z,2641
20191015T23Z,2550
20191015T22Z,2479
20191015T21Z,2435
20191015T20Z,2413
20191015T19Z,2346
20191015T18Z,2342
20191015T17Z,2270
20191015T16Z,2242
20191015T15Z,2212
20191015T14Z,2187
20191015T13Z,2163
20191015T12Z,2164
20191015T11Z,2153
20191015T10Z,2054
20191015T09Z,2011
20191015T08Z,2015
20191015T07Z,2032
20191015T06Z,2060
20191015T05Z,2168
20191015T04Z,2295
20191015T03Z,2523
20191015T02Z,2707
20191015T01Z,2902
20191015T00Z,3040
20191014T23Z,3077
20191014T22Z,3182
20191014T21Z,3190
20191014T20Z,3150
20191014T19Z,3039
20191014T18Z,2930
20191014T17Z,2790
20191014T16Z,2760
20191014T15Z,2629
20191014T14Z,2568
20191014T13Z,2454
20191014T12Z,2435
20191014T11Z,2434
20191014T10Z,2186
20191014T09Z,2152
20191014T08Z,2129
20191014T07Z,2177
20191014T06Z,2211
20191014T05Z,2358
20191014T04Z,2458
20191014T03Z,2643
20191014T02Z,2806
20191014T01Z,2845
20191014T00Z,3031
20191013T23Z,3031
20191013T22Z,3073
20191013T21Z,3107
20191013T20Z,3136
20191013T19Z,3093
20191013T18Z,3123
20191013T17Z,2878
20191013T16Z,2767
20191013T15Z,2611
20191013T14Z,2485
20191013T13Z,2307
20191013T12Z,2124
20191013T11Z,2038
20191013T10Z,2013
20191013T09Z,1970
20191013T08Z,1980
20191013T07Z,1956
20191013T06Z,1998
20191013T05Z,2109
20191013T04Z,2296
20191013T03Z,2418
20191013T02Z,2584
20191013T01Z,2699
20191013T00Z,2878
20191012T23Z,2940
20191012T22Z,3071
20191012T21Z,3108
20191012T20Z,3069
20191012T19Z,2927
20191012T18Z,2795
20191012T17Z,2658
20191012T16Z,2537
20191012T15Z,2442
20191012T14Z,2355
20191012T13Z,2215
20191012T12Z,2130
20191012T11Z,2065
20191012T10Z,2003
20191012T09Z,1983
20191012T08Z,1956
20191012T07Z,1995
20191012T06Z,2039
20191012T05Z,2124
20191012T04Z,2238
20191012T03Z,2371
20191012T02Z,2491
20191012T01Z,2647
20191012T00Z,2757
20191011T23Z,2805
20191011T22Z,2925
20191011T21Z,2919
20191011T20Z,2861
20191011T19Z,2756
20191011T18Z,2662
20191011T17Z,2563
20191011T16Z,2466
20191011T15Z,2389
20191011T14Z,2266
20191011T13Z,2248
20191011T12Z,2186
20191011T11Z,2242
20191011T10Z,2044
20191011T09Z,1980
20191011T08Z,2009
20191011T07Z,1979
20191011T06Z,2025
20191011T05Z,2111
20191011T04Z,2234
20191011T03Z,2402
20191011T02Z,2580
20191011T01Z,2700
20191011T00Z,2751
20191010T23Z,2773
20191010T22Z,2885
20191010T21Z,2839
20191010T20Z,2804
20191010T19Z,2697
20191010T18Z,2603
20191010T17Z,2529
20191010T16Z,2407
20191010T15Z,2413
20191010T14Z,2358
20191010T13Z,2301
20191010T12Z,2316
20191010T11Z,2266
20191010T10Z,2076
20191010T09Z,2008
20191010T08Z,2010
20191010T07Z,2032
20191010T06Z,2089
20191010T05Z,2149
20191010T04Z,2294
20191010T03Z,2504
20191010T02Z,2686
20191010T01Z,2835
20191010T00Z,2894
20191009T23Z,2825
20191009T22Z,2832
20191009T21Z,2798
20191009T20Z,2704
20191009T19Z,2600
20191009T18Z,2540
20191009T17Z,2366
20191009T16Z,2335
20191009T15Z,2331
20191009T14Z,2280
20191009T13Z,2212
20191009T12Z,2209
20191009T11Z,2280
20191009T10Z,2205
20191009T09Z,2100
20191009T08Z,2072
20191009T07Z,2145
20191009T06Z,2172
20191009T05Z,2277
20191009T04Z,2405
20191009T03Z,2568
20191009T02Z,2754
20191009T01Z,2907
20191009T00Z,3013
20191008T23Z,2964
20191008T22Z,3029
20191008T21Z,3033
20191008T20Z,3016
20191008T19Z,3017
20191008T18Z,2982
20191008T17Z,2902
20191008T16Z,2802
20191008T15Z,2694
20191008T14Z,2603
20191008T13Z,2516
20191008T12Z,2504
20191008T11Z,2463
20191008T10Z,2241
20191008T09Z,2165
20191008T08Z,2144
20191008T07Z,2147
20191008T06Z,2237
20191008T05Z,2316
20191008T04Z,2412
20191008T03Z,2584
20191008T02Z,2762
20191008T01Z,2971
20191008T00Z,3054
20191007T23Z,2990
20191007T22Z,3033
20191007T21Z,3012
20191007T20Z,2921
20191007T19Z,2879
20191007T18Z,2878
20191007T17Z,2724
20191007T16Z,2742
20191007T15Z,2662
20191007T14Z,2547
20191007T13Z,2448
20191007T12Z,2467
20191007T11Z,2405
20191007T10Z,2196
20191007T09Z,2154
20191007T08Z,2045
20191007T07Z,2131
20191007T06Z,2178
20191007T05Z,2244
20191007T04Z,2339
20191007T03Z,2464
20191007T02Z,2576
20191007T01Z,2653
20191007T00Z,2700
20191006T23Z,2648
20191006T22Z,2684
20191006T21Z,2670
20191006T20Z,2722
20191006T19Z,2706
20191006T18Z,2720
20191006T17Z,2759
20191006T16Z,2718
20191006T15Z,2713
20191006T14Z,2624
20191006T13Z,2529
20191006T12Z,2463
20191006T11Z,2434
20191006T10Z,2406
20191006T09Z,2405
20191006T08Z,2418
20191006T07Z,2513
20191006T06Z,2646
20191006T05Z,2796
20191006T04Z,2904
20191006T03Z,3145
20191006T02Z,3373
20191006T01Z,3585
20191006T00Z,3796
20191005T23Z,3826
20191005T22Z,3968
20191005T21Z,4074
20191005T20Z,4039
20191005T19Z,3997
20191005T18Z,3939
20191005T17Z,3689
20191005T16Z,3406
20191005T15Z,3138
20191005T14Z,2877
20191005T13Z,2752
20191005T12Z,2706
20191005T11Z,2646
20191005T10Z,2520
20191005T09Z,2455
20191005T08Z,2522
20191005T07Z,2565
20191005T06Z,2654
20191005T05Z,2789
20191005T04Z,2907
20191005T03Z,3143
20191005T02Z,3372
20191005T01Z,3585
20191005T00Z,3796
20191004T23Z,3826
20191004T22Z,3968
20191004T21Z,4074
20191004T20Z,4040
20191004T19Z,3997
20191004T18Z,3938
20191004T17Z,3688
20191004T16Z,3407
20191004T15Z,3136
20191004T14Z,2882
20191004T13Z,2750
20191004T12Z,2704
20191004T11Z,2644
20191004T10Z,2523
20191004T09Z,2453
20191004T08Z,2521
20191004T07Z,2564
20191004T06Z,2654
20191004T05Z,2789
20191004T04Z,2971
20191004T03Z,3225
20191004T02Z,3473
20191004T01Z,3739
20191004T00Z,3796
20191003T23Z,3890
20191003T22Z,4031
20191003T21Z,4080
20191003T20Z,4079
20191003T19Z,3976
20191003T18Z,3877
20191003T17Z,3604
20191003T16Z,3398
20191003T15Z,3084
20191003T14Z,2835
20191003T13Z,2694
20191003T12Z,2618
20191003T11Z,2617
20191003T10Z,2453
20191003T09Z,2363
20191003T08Z,2393
20191003T07Z,2403
20191003T06Z,2483
20191003T05Z,2508
20191003T04Z,2765
20191003T03Z,3088
20191003T02Z,3377
20191003T01Z,3609
20191003T00Z,3727
20191002T23Z,3764
20191002T22Z,3868
20191002T21Z,3897
20191002T20Z,3833
20191002T19Z,3736
20191002T18Z,3502
20191002T17Z,3266
20191002T16Z,3021
20191002T15Z,2799
20191002T14Z,2522
20191002T13Z,2459
20191002T12Z,2490
20191002T11Z,2417
20191002T10Z,2272
20191002T09Z,2230
20191002T08Z,2278
20191002T07Z,2313
20191002T06Z,2422
20191002T05Z,2532
20191002T04Z,2733
20191002T03Z,2975
20191002T02Z,3176
20191002T01Z,3385
20191002T00Z,3564
20191001T23Z,3638
20191001T22Z,3753
20191001T21Z,3805
20191001T20Z,3758
20191001T19Z,3636
20191001T18Z,3466
20191001T17Z,3325
20191001T16Z,3147
20191001T15Z,3024
20191001T14Z,2763
20191001T13Z,2709
20191001T12Z,2652
20191001T11Z,2603
20191001T10Z,2427
20191001T09Z,2360
20191001T08Z,2372
20191001T07Z,2462
20191001T06Z,2523
20191001T05Z,2651
20191001T04Z,2851
20191001T03Z,3093
20191001T02Z,3360
20191001T01Z,3603
20191001T00Z,3743
20190930T23Z,3827
20190930T22Z,3933
20190930T21Z,3996
20190930T20Z,4037
20190930T19Z,3964
20190930T18Z,3795
20190930T17Z,3519
20190930T16Z,3255
20190930T15Z,3064
20190930T14Z,2857
20190930T13Z,2703
20190930T12Z,2606
20190930T11Z,2578
20190930T10Z,2420
20190930T09Z,2334
20190930T08Z,2339
20190930T07Z,2369
20190930T06Z,2473
20190930T05Z,2605
20190930T04Z,2795
20190930T03Z,3041
20190930T02Z,3324
20190930T01Z,3574
20190930T00Z,3737
20190929T23Z,3810
20190929T22Z,3870
20190929T21Z,3951
20190929T20Z,4042
20190929T19Z,3904
20190929T18Z,3777
20190929T17Z,3564
20190929T16Z,3314
20190929T15Z,3081
20190929T14Z,2838
20190929T13Z,2581
20190929T12Z,2373
20190929T11Z,2306
20190929T10Z,2249
20190929T09Z,2251
20190929T08Z,2281
20190929T07Z,2380
20190929T06Z,2471
20190929T05Z,2589
20190929T04Z,2778
20190929T03Z,2964
20190929T02Z,3210
20190929T01Z,3380
20190929T00Z,3544
20190928T23Z,3676
20190928T22Z,3881
20190928T21Z,3920
20190928T20Z,3913
20190928T19Z,3856
20190928T18Z,3706
20190928T17Z,3595
20190928T16Z,3322
20190928T15Z,3137
20190928T14Z,2866
20190928T13Z,2606
20190928T12Z,2436
20190928T11Z,2396
20190928T10Z,2365
20190928T09Z,2335
20190928T08Z,2360
20190928T07Z,2452
20190928T06Z,2544
20190928T05Z,2653
20190928T04Z,2829
20190928T03Z,3038
20190928T02Z,3214
20190928T01Z,3422
20190928T00Z,3530
20190927T23Z,3626
20190927T22Z,3821
20190927T21Z,3869
20190927T20Z,3974
20190927T19Z,3992
20190927T18Z,3897
20190927T17Z,3724
20190927T16Z,3448
20190927T15Z,3249
20190927T14Z,3024
20190927T13Z,2783
20190927T12Z,2668
20190927T11Z,2642
20190927T10Z,2434
20190927T09Z,2367
20190927T08Z,2452
20190927T07Z,2497
20190927T06Z,2642
20190927T05Z,2758
20190927T04Z,2920
20190927T03Z,3198
20190927T02Z,3445
20190927T01Z,3674
20190927T00Z,3767
20190926T23Z,3814
20190926T22Z,3941
20190926T21Z,4006
20190926T20Z,3959
20190926T19Z,3975
20190926T18Z,3816
20190926T17Z,3618
20190926T16Z,3442
20190926T15Z,3178
20190926T14Z,2980
20190926T13Z,2766
20190926T12Z,2749
20190926T11Z,2649
20190926T10Z,2486
20190926T09Z,2373
20190926T08Z,2413
20190926T07Z,2456
20190926T06Z,2519
20190926T05Z,2610
20190926T04Z,2836
20190926T03Z,3089
20190926T02Z,3329
20190926T01Z,3544
20190926T00Z,3727
20190925T23Z,3845
20190925T22Z,3922
20190925T21Z,4018
20190925T20Z,3969
20190925T19Z,3870
20190925T18Z,3726
20190925T17Z,3508
20190925T16Z,3265
20190925T15Z,3037
20190925T14Z,2824
20190925T13Z,2616
20190925T12Z,2509
20190925T11Z,2506
20190925T10Z,2296
20190925T09Z,2279
20190925T08Z,2260
20190925T07Z,2327
20190925T06Z,2388
20190925T05Z,2522
20190925T04Z,2667
20190925T03Z,2904
20190925T02Z,3197
20190925T01Z,3407
20190925T00Z,3586
20190924T23Z,3724
20190924T22Z,3776
20190924T21Z,3781
20190924T20Z,3647
20190924T19Z,3669
20190924T18Z,3500
20190924T17Z,3247
20190924T16Z,2978
20190924T15Z,2785
20190924T14Z,2664
20190924T13Z,2502
20190924T12Z,2457
20190924T11Z,2438
20190924T10Z,2211
20190924T09Z,2152
20190924T08Z,2131
20190924T07Z,2199
20190924T06Z,2262
20190924T05Z,2370
20190924T04Z,2541
20190924T03Z,2780
20190924T02Z,3014
20190924T01Z,3251
20190924T00Z,3411
20190923T23Z,3524
20190923T22Z,3606
20190923T21Z,3588
20190923T20Z,3528
20190923T19Z,3337
20190923T18Z,3199
20190923T17Z,3087
20190923T16Z,2850
20190923T15Z,2692
20190923T14Z,2492
20190923T13Z,2414
20190923T12Z,2352
20190923T11Z,2358
20190923T10Z,2131
20190923T09Z,2056
20190923T08Z,2039
20190923T07Z,2053
20190923T06Z,2093
20190923T05Z,2256
20190923T04Z,2434
20190923T03Z,2634
20190923T02Z,2893
20190923T01Z,3091
20190923T00Z,3155
20190922T23Z,3361
20190922T22Z,3459
20190922T21Z,3479
20190922T20Z,3374
20190922T19Z,3334
20190922T18Z,3071
20190922T17Z,2954
20190922T16Z,2589
20190922T15Z,2432
20190922T14Z,2292
20190922T13Z,2106
