,Demand1
20191202T14-05,12201
20191202T13-05,12252
20191202T12-05,12332
20191202T11-05,12632
20191202T10-05,12997
20191202T09-05,13206
20191202T08-05,13229
20191202T07-05,12564
20191202T06-05,11075
20191202T05-05,10046
20191202T04-05,9582
20191202T03-05,9394
20191202T02-05,9357
20191202T01-05,9467
20191202T00-05,9768
20191201T23-05,10245
20191201T22-05,10753
20191201T21-05,11112
20191201T20-05,11226
20191201T19-05,11181
20191201T18-05,10718
20191201T17-05,9878
20191201T16-05,9678
20191201T15-05,9734
20191201T14-05,9909
20191201T13-05,10073
20191201T12-05,10138
20191201T11-05,10221
20191201T10-05,10180
20191201T09-05,9919
20191201T08-05,9468
20191201T07-05,9032
20191201T06-05,8675
20191201T05-05,8485
20191201T04-05,8427
20191201T03-05,8446
20191201T02-05,8591
20191201T01-05,8845
20191201T00-05,9263
20191130T23-05,9768
20191130T22-05,10207
20191130T21-05,10545
20191130T20-05,10728
20191130T19-05,10820
20191130T18-05,10712
20191130T17-05,10022
20191130T16-05,9781
20191130T15-05,9727
20191130T14-05,9976
20191130T13-05,10139
20191130T12-05,10384
20191130T11-05,10453
20191130T10-05,10319
20191130T09-05,9976
20191130T08-05,9452
20191130T07-05,9082
20191130T06-05,8695
20191130T05-05,8437
20191130T04-05,8343
20191130T03-05,8391
20191130T02-05,8528
20191130T01-05,8800
20191130T00-05,9211
20191129T23-05,9712
20191129T22-05,10119
20191129T21-05,10380
20191129T20-05,10510
20191129T19-05,10534
20191129T18-05,10271
20191129T17-05,9559
20191129T16-05,9266
20191129T15-05,9266
20191129T14-05,9439
20191129T13-05,9677
20191129T12-05,9998
20191129T11-05,10347
20191129T10-05,10600
20191129T09-05,10753
20191129T08-05,10554
20191129T07-05,10162
20191129T06-05,9556
20191129T05-05,9078
20191129T04-05,8819
20191129T03-05,8719
20191129T02-05,8747
20191129T01-05,8903
20191129T00-05,9181
20191128T23-05,9495
20191128T22-05,9724
20191128T21-05,9764
20191128T20-05,9675
20191128T19-05,9599
20191128T18-05,9374
20191128T17-05,9012
20191128T16-05,9043
20191128T15-05,9279
20191128T14-05,9672
20191128T13-05,10251
20191128T12-05,10832
20191128T11-05,11165
20191128T10-05,11335
20191128T09-05,11390
20191128T08-05,10941
20191128T07-05,10433
20191128T06-05,9910
20191128T05-05,9478
20191128T04-05,9270
20191128T03-05,9167
20191128T02-05,9220
20191128T01-05,9398
20191128T00-05,9814
20191127T23-05,10423
20191127T22-05,10962
20191127T21-05,11279
20191127T20-05,11507
20191127T19-05,11682
20191127T18-05,11522
20191127T17-05,11075
20191127T16-05,11124
20191127T15-05,11299
20191127T14-05,11503
20191127T13-05,11619
20191127T12-05,11849
20191127T11-05,11980
20191127T10-05,11935
20191127T09-05,11720
20191127T08-05,11434
20191127T07-05,10835
20191127T06-05,10018
20191127T05-05,9452
20191127T04-05,9241
20191127T03-05,9240
20191127T02-05,9353
20191127T01-05,9664
20191127T00-05,10128
20191126T23-05,10755
20191126T22-05,11367
20191126T21-05,11771
20191126T20-05,11937
20191126T19-05,11992
20191126T18-05,11692
20191126T17-05,11008
20191126T16-05,10834
20191126T15-05,10856
20191126T14-05,11100
20191126T13-05,11317
20191126T12-05,11673
20191126T11-05,12316
20191126T10-05,13182
20191126T09-05,14185
20191126T08-05,14650
20191126T07-05,14191
20191126T06-05,12814
20191126T05-05,11813
20191126T04-05,11308
20191126T03-05,11039
20191126T02-05,10921
20191126T01-05,10940
20191126T00-05,11200
20191125T23-05,11694
20191125T22-05,12232
20191125T21-05,12567
20191125T20-05,12628
20191125T19-05,12467
20191125T18-05,11867
20191125T17-05,11069
20191125T16-05,10847
20191125T15-05,10961
20191125T14-05,11058
20191125T13-05,11403
20191125T12-05,11884
20191125T11-05,12583
20191125T10-05,13494
20191125T09-05,14547
20191125T08-05,15070
20191125T07-05,14492
20191125T06-05,12953
20191125T05-05,11903
20191125T04-05,11349
20191125T03-05,11048
20191125T02-05,10865
20191125T01-05,10818
20191125T00-05,10953
20191124T23-05,11300
20191124T22-05,11693
20191124T21-05,11952
20191124T20-05,11905
20191124T19-05,11727
20191124T18-05,11114
20191124T17-05,10123
20191124T16-05,9831
20191124T15-05,9693
20191124T14-05,9889
20191124T13-05,10159
20191124T12-05,10269
20191124T11-05,10743
20191124T10-05,11157
20191124T09-05,11366
20191124T08-05,10984
20191124T07-05,10444
20191124T06-05,9911
20191124T05-05,9548
20191124T04-05,9334
20191124T03-05,9270
20191124T02-05,9293
20191124T01-05,9481
20191124T00-05,9864
20191123T23-05,10352
20191123T22-05,10822
20191123T21-05,11221
20191123T20-05,11504
20191123T19-05,11740
20191123T18-05,11834
20191123T17-05,11399
20191123T16-05,11201
20191123T15-05,11183
20191123T14-05,11264
20191123T13-05,11350
20191123T12-05,11396
20191123T11-05,11235
20191123T10-05,10892
20191123T09-05,10417
20191123T08-05,9805
20191123T07-05,9311
20191123T06-05,8863
20191123T05-05,8581
20191123T04-05,8511
20191123T03-05,8550
20191123T02-05,8710
20191123T01-05,8998
20191123T00-05,9476
20191122T23-05,10038
20191122T22-05,10589
20191122T21-05,10952
20191122T20-05,11188
20191122T19-05,11408
20191122T18-05,11262
20191122T17-05,10702
20191122T16-05,10573
20191122T15-05,10692
20191122T14-05,10897
20191122T13-05,11118
20191122T12-05,11469
20191122T11-05,11731
20191122T10-05,11859
20191122T09-05,12038
20191122T08-05,12098
20191122T07-05,11736
20191122T06-05,10597
20191122T05-05,9925
20191122T04-05,9667
20191122T03-05,9634
20191122T02-05,9689
20191122T01-05,9875
20191122T00-05,10254
20191121T23-05,10867
20191121T22-05,11590
20191121T21-05,12032
20191121T20-05,12241
20191121T19-05,12281
20191121T18-05,11906
20191121T17-05,11156
20191121T16-05,10930
20191121T15-05,10947
20191121T14-05,11092
20191121T13-05,11250
20191121T12-05,11644
20191121T11-05,12252
20191121T10-05,12997
20191121T09-05,14010
20191121T08-05,14577
20191121T07-05,14056
20191121T06-05,12571
20191121T05-05,11547
20191121T04-05,11074
20191121T03-05,10805
20191121T02-05,10743
20191121T01-05,10782
20191121T00-05,11067
