,Demand1
20191128T22-08,1602
20191128T21-08,1630
20191128T20-08,1634
20191128T19-08,1621
20191128T18-08,1602
20191128T17-08,1609
20191128T16-08,1572
20191128T15-08,1542
20191128T14-08,1592
20191128T13-08,1678
20191128T12-08,1749
20191128T11-08,1754
20191128T10-08,1741
20191128T09-08,1701
20191128T08-08,1629
20191128T07-08,1566
20191128T06-08,1507
20191128T05-08,1460
20191128T04-08,1435
20191128T03-08,1426
20191128T02-08,1440
20191128T01-08,1467
20191128T00-08,1522
20191127T23-08,1593
20191127T22-08,1681
20191127T21-08,1765
20191127T20-08,1799
20191127T19-08,1856
20191127T18-08,1875
20191127T17-08,1870
20191127T16-08,1799
20191127T15-08,1828
20191127T14-08,1776
20191127T13-08,1791
20191127T12-08,1800
20191127T11-08,1814
20191127T10-08,1813
20191127T09-08,1814
20191127T08-08,1789
20191127T07-08,1721
20191127T06-08,1598
20191127T05-08,1483
20191127T04-08,1429
20191127T03-08,1433
20191127T02-08,1444
20191127T01-08,1461
20191127T00-08,1523
20191126T23-08,1594
20191126T22-08,1704
20191126T21-08,1786
20191126T20-08,1829
20191126T19-08,1870
20191126T18-08,1879
20191126T17-08,1832
20191126T16-08,1742
20191126T15-08,1712
20191126T14-08,1716
20191126T13-08,1740
20191126T12-08,1777
20191126T11-08,1794
20191126T10-08,1807
20191126T09-08,1814
20191126T08-08,1821
20191126T07-08,1734
20191126T06-08,1599
20191126T05-08,1482
20191126T04-08,1424
20191126T03-08,1401
20191126T02-08,1411
20191126T01-08,1431
20191126T00-08,1469
20191125T23-08,1533
20191125T22-08,1621
20191125T21-08,1704
20191125T20-08,1742
20191125T19-08,1782
20191125T18-08,1792
20191125T17-08,1750
20191125T16-08,1650
20191125T15-08,1612
20191125T14-08,1633
20191125T13-08,1665
20191125T12-08,1692
20191125T11-08,1723
20191125T10-08,1743
20191125T09-08,1758
20191125T08-08,1781
20191125T07-08,1712
20191125T06-08,1544
20191125T05-08,1413
20191125T04-08,1348
20191125T03-08,1315
20191125T02-08,1325
20191125T01-08,1334
20191125T00-08,1374
20191124T23-08,1441
20191124T22-08,1530
20191124T21-08,1595
20191124T20-08,1638
20191124T19-08,1642
20191124T18-08,1662
20191124T17-08,1595
20191124T16-08,1471
20191124T15-08,1445
20191124T14-08,1445
20191124T13-08,1467
20191124T12-08,1484
20191124T11-08,1517
20191124T10-08,1543
20191124T09-08,1545
20191124T08-08,1484
20191124T07-08,1427
20191124T06-08,1345
20191124T05-08,1303
20191124T04-08,1282
20191124T03-08,1287
20191124T02-08,1294
20191124T01-08,1313
20191124T00-08,1367
20191123T23-08,1439
20191123T22-08,1500
20191123T21-08,1549
20191123T20-08,1607
20191123T19-08,1638
20191123T18-08,1654
20191123T17-08,1633
20191123T16-08,1596
20191123T15-08,1570
20191123T14-08,1565
20191123T13-08,1587
20191123T12-08,1599
20191123T11-08,1639
20191123T10-08,1659
20191123T09-08,1622
20191123T08-08,1581
20191123T07-08,1522
20191123T06-08,1413
20191123T05-08,1383
20191123T04-08,1373
