,Demand
20191022T09Z,4661
20191022T08Z,4609
20191022T07Z,4687
20191022T06Z,4910
20191022T05Z,5267
20191022T04Z,5758
20191022T03Z,6421
20191022T02Z,7074
20191022T01Z,7590
20191022T00Z,7985
20191021T23Z,7980
20191021T22Z,8105
20191021T21Z,7973
20191021T20Z,7810
20191021T19Z,7831
20191021T18Z,7798
20191021T17Z,7298
20191021T16Z,6679
20191021T15Z,6204
20191021T14Z,5847
20191021T13Z,5540
20191021T12Z,5363
20191021T11Z,5059
20191021T10Z,4487
20191021T09Z,4150
20191021T08Z,4109
20191021T07Z,4191
20191021T06Z,4400
20191021T05Z,4742
20191021T04Z,5272
20191021T03Z,5944
20191021T02Z,6670
20191021T01Z,7345
20191021T00Z,7866
20191020T23Z,8201
20191020T22Z,8666
20191020T21Z,8780
20191020T20Z,8686
20191020T19Z,8457
20191020T18Z,8109
20191020T17Z,7667
20191020T16Z,7136
20191020T15Z,6595
20191020T14Z,6009
20191020T13Z,5252
20191020T12Z,4747
20191020T11Z,4559
20191020T10Z,4443
20191020T09Z,4437
20191020T08Z,4535
20191020T07Z,4677
20191020T06Z,4961
20191020T05Z,5308
20191020T04Z,5747
20191020T03Z,6204
20191020T02Z,6601
20191020T01Z,6943
20191020T00Z,7202
20191019T23Z,7259
20191019T22Z,7503
20191019T21Z,7540
20191019T20Z,7359
20191019T19Z,7052
20191019T18Z,6702
20191019T17Z,6529
20191019T16Z,6373
20191019T15Z,6087
20191019T14Z,5722
20191019T13Z,5231
20191019T12Z,4818
20191019T11Z,4567
20191019T10Z,4367
20191019T09Z,4258
20191019T08Z,4286
20191019T07Z,4368
20191019T06Z,4511
20191019T05Z,4739
20191019T04Z,5059
20191019T03Z,5477
20191019T02Z,5812
20191019T01Z,6035
20191019T00Z,6239
20191018T23Z,6157
20191018T22Z,6183
20191018T21Z,6188
20191018T20Z,6185
20191018T19Z,6143
20191018T18Z,6032
20191018T17Z,5883
20191018T16Z,5706
20191018T15Z,5526
20191018T14Z,5335
20191018T13Z,5139
20191018T12Z,5006
20191018T11Z,4716
20191018T10Z,4220
20191018T09Z,3992
20191018T08Z,3966
20191018T07Z,4103
20191018T06Z,4344
20191018T05Z,4711
20191018T04Z,5211
20191018T03Z,5897
20191018T02Z,6541
20191018T01Z,7092
20191018T00Z,7524
20191017T23Z,7655
20191017T22Z,8046
20191017T21Z,8289
20191017T20Z,8246
20191017T19Z,8022
20191017T18Z,7686
20191017T17Z,7152
20191017T16Z,6702
20191017T15Z,6296
20191017T14Z,5915
20191017T13Z,5611
20191017T12Z,5510
20191017T11Z,5264
20191017T10Z,4777
20191017T09Z,4548
20191017T08Z,4585
20191017T07Z,4718
20191017T06Z,4967
20191017T05Z,5336
20191017T04Z,5848
20191017T03Z,6534
20191017T02Z,7219
20191017T01Z,7716
20191017T00Z,8055
20191016T23Z,8175
20191016T22Z,8550
20191016T21Z,8825
20191016T20Z,9008
20191016T19Z,8902
20191016T18Z,8768
20191016T17Z,8348
20191016T16Z,7857
20191016T15Z,7259
20191016T14Z,6538
20191016T13Z,5955
20191016T12Z,5775
20191016T11Z,5479
20191016T10Z,4984
20191016T09Z,4693
20191016T08Z,4682
20191016T07Z,4831
20191016T06Z,5069
20191016T05Z,5436
20191016T04Z,5947
20191016T03Z,6627
20191016T02Z,7334
20191016T01Z,7922
20191016T00Z,8401
20191015T23Z,8561
20191015T22Z,9000
20191015T21Z,9182
20191015T20Z,9051
20191015T19Z,8838
20191015T18Z,8430
20191015T17Z,7901
20191015T16Z,7301
20191015T15Z,6698
20191015T14Z,6133
20191015T13Z,5653
20191015T12Z,5437
20191015T11Z,5170
20191015T10Z,4684
20191015T09Z,4409
20191015T08Z,4396
20191015T07Z,4553
20191015T06Z,4810
20191015T05Z,5198
20191015T04Z,5758
20191015T03Z,6527
20191015T02Z,7353
20191015T01Z,8055
20191015T00Z,8584
20191014T23Z,8903
20191014T22Z,9360
20191014T21Z,9474
20191014T20Z,9355
20191014T19Z,9022
20191014T18Z,8619
20191014T17Z,8082
20191014T16Z,7417
20191014T15Z,6702
20191014T14Z,6001
20191014T13Z,5418
20191014T12Z,5123
20191014T11Z,4852
20191014T10Z,4434
20191014T09Z,4195
20191014T08Z,4174
20191014T07Z,4294
20191014T06Z,4559
20191014T05Z,4914
20191014T04Z,5477
20191014T03Z,6168
20191014T02Z,6876
20191014T01Z,7511
20191014T00Z,7993
20191013T23Z,8282
20191013T22Z,8723
20191013T21Z,8760
20191013T20Z,8645
20191013T19Z,8339
20191013T18Z,7912
20191013T17Z,7349
20191013T16Z,6757
20191013T15Z,6112
20191013T14Z,5444
20191013T13Z,5993
20191013T12Z,4233
20191013T11Z,4065
20191013T10Z,3951
20191013T09Z,3948
20191013T08Z,4046
20191013T07Z,4220
20191013T06Z,4483
20191013T05Z,4862
20191013T04Z,5347
20191013T03Z,5899
20191013T02Z,6459
20191013T01Z,6969
20191013T00Z,7413
20191012T23Z,7769
20191012T22Z,8232
20191012T21Z,8357
20191012T20Z,8234
20191012T19Z,8002
20191012T18Z,7627
20191012T17Z,7173
20191012T16Z,6622
20191012T15Z,6029
20191012T14Z,5429
20191012T13Z,4845
20191012T12Z,4375
20191012T11Z,4190
20191012T10Z,4027
20191012T09Z,3996
20191012T08Z,4065
20191012T07Z,4239
20191012T06Z,4483
20191012T05Z,4908
20191012T04Z,5401
20191012T03Z,6005
20191012T02Z,6595
20191012T01Z,7167
20191012T00Z,7630
20191011T23Z,8060
20191011T22Z,8619
20191011T21Z,8811
20191011T20Z,8735
20191011T19Z,8469
20191011T18Z,8075
20191011T17Z,7554
20191011T16Z,7004
20191011T15Z,6459
20191011T14Z,5878
20191011T13Z,5428
20191011T12Z,5206
20191011T11Z,4944
20191011T10Z,4488
20191011T09Z,4232
20191011T08Z,4250
20191011T07Z,4420
20191011T06Z,4673
20191011T05Z,5070
20191011T04Z,5604
20191011T03Z,6311
20191011T02Z,6982
20191011T01Z,7556
20191011T00Z,7917
20191010T23Z,8130
20191010T22Z,8490
20191010T21Z,8648
20191010T20Z,8543
20191010T19Z,8364
20191010T18Z,8079
20191010T17Z,7595
20191010T16Z,7156
20191010T15Z,6562
20191010T14Z,5974
20191010T13Z,5524
20191010T12Z,5334
20191010T11Z,5034
20191010T10Z,4503
20191010T09Z,4209
20191010T08Z,4180
20191010T07Z,4292
20191010T06Z,4484
20191010T05Z,4802
20191010T04Z,5240
20191010T03Z,5841
20191010T02Z,6420
20191010T01Z,6852
20191010T00Z,7092
20191009T23Z,7034
20191009T22Z,7126
20191009T21Z,7158
20191009T20Z,7127
20191009T19Z,7143
20191009T18Z,7123
20191009T17Z,7010
20191009T16Z,6726
20191009T15Z,6421
20191009T14Z,6130
20191009T13Z,5839
20191009T12Z,5688
20191009T11Z,5387
20191009T10Z,4853
20191009T09Z,4573
20191009T08Z,4536
20191009T07Z,4616
20191009T06Z,4831
20191009T05Z,5152
20191009T04Z,5604
20191009T03Z,6212
20191009T02Z,6812
20191009T01Z,7354
20191009T00Z,7614
20191008T23Z,7704
20191008T22Z,7986
20191008T21Z,8217
20191008T20Z,8237
20191008T19Z,8194
20191008T18Z,8008
20191008T17Z,7691
20191008T16Z,7154
20191008T15Z,6663
20191008T14Z,6197
20191008T13Z,5835
20191008T12Z,5689
20191008T11Z,5369
20191008T10Z,4840
20191008T09Z,4533
20191008T08Z,4500
20191008T07Z,4577
20191008T06Z,4791
20191008T05Z,5142
20191008T04Z,5586
20191008T03Z,6191
20191008T02Z,6756
20191008T01Z,7271
20191008T00Z,7543
20191007T23Z,7572
20191007T22Z,7776
20191007T21Z,7893
20191007T20Z,7870
20191007T19Z,7765
20191007T18Z,7601
20191007T17Z,7288
20191007T16Z,6980
20191007T15Z,6678
20191007T14Z,6296
20191007T13Z,6013
20191007T12Z,5808
20191007T11Z,5592
20191007T10Z,5065
20191007T09Z,4779
20191007T08Z,4719
20191007T07Z,4827
20191007T06Z,5062
20191007T05Z,5438
20191007T04Z,5890
20191007T03Z,6562
20191007T02Z,7292
20191007T01Z,7874
20191007T00Z,8208
20191006T23Z,8378
20191006T22Z,8692
20191006T21Z,8746
20191006T20Z,8675
20191006T19Z,8475
20191006T18Z,8372
20191006T17Z,8051
20191006T16Z,7473
20191006T15Z,6873
20191006T14Z,6167
20191006T13Z,5427
20191006T12Z,4888
20191006T11Z,4701
20191006T10Z,4572
20191006T09Z,4569
20191006T08Z,4673
20191006T07Z,4870
20191006T06Z,5155
20191006T05Z,5564
20191006T04Z,6057
20191006T03Z,6667
20191006T02Z,7285
20191006T01Z,7855
20191006T00Z,8275
20191005T23Z,8696
20191005T22Z,9246
20191005T21Z,9529
20191005T20Z,9544
20191005T19Z,9329
20191005T18Z,8918
20191005T17Z,8391
20191005T16Z,7742
20191005T15Z,7071
20191005T14Z,6320
20191005T13Z,5547
20191005T12Z,4997
20191005T11Z,4822
20191005T10Z,4684
20191005T09Z,4670
20191005T08Z,4780
20191005T07Z,5025
20191005T06Z,5299
20191005T05Z,5820
20191005T04Z,6508
20191005T03Z,7148
20191005T02Z,7830
20191005T01Z,8388
20191005T00Z,8895
20191004T23Z,9366
20191004T22Z,9937
20191004T21Z,10061
20191004T20Z,9887
20191004T19Z,9504
20191004T18Z,9020
20191004T17Z,8314
20191004T16Z,7592
20191004T15Z,6821
20191004T14Z,6112
20191004T13Z,5536
20191004T12Z,5268
20191004T11Z,5045
20191004T10Z,4602
20191004T09Z,4358
20191004T08Z,4393
20191004T07Z,4599
20191004T06Z,4926
20191004T05Z,5381
20191004T04Z,6022
20191004T03Z,6832
20191004T02Z,7627
20191004T01Z,8372
20191004T00Z,8865
20191003T23Z,9312
20191003T22Z,9754
20191003T21Z,9830
20191003T20Z,9655
20191003T19Z,9327
20191003T18Z,8900
20191003T17Z,8329
20191003T16Z,7681
20191003T15Z,6995
20191003T14Z,6308
20191003T13Z,5751
20191003T12Z,5510
20191003T11Z,5292
20191003T10Z,4802
20191003T09Z,4575
20191003T08Z,4604
20191003T07Z,4785
20191003T06Z,5083
20191003T05Z,5544
20191003T04Z,6135
20191003T03Z,6927
20191003T02Z,7767
20191003T01Z,8496
20191003T00Z,8977
20191002T23Z,9310
20191002T22Z,9680
20191002T21Z,9865
20191002T20Z,9681
20191002T19Z,9407
20191002T18Z,8985
20191002T17Z,8438
20191002T16Z,7792
20191002T15Z,7141
20191002T14Z,6444
20191002T13Z,5881
20191002T12Z,5639
20191002T11Z,5400
20191002T10Z,4902
20191002T09Z,4647
20191002T08Z,4635
20191002T07Z,4819
20191002T06Z,5070
20191002T05Z,5498
20191002T04Z,6050
20191002T03Z,6816
20191002T02Z,7605
20191002T01Z,8256
20191002T00Z,8608
20191001T23Z,8965
20191001T22Z,9364
20191001T21Z,9452
20191001T20Z,9266
20191001T19Z,9047
20191001T18Z,8794
20191001T17Z,8320
20191001T16Z,7897
20191001T15Z,7330
20191001T14Z,6659
20191001T13Z,6115
20191001T12Z,5904
20191001T11Z,5677
20191001T10Z,5195
20191001T09Z,4938
20191001T08Z,4957
20191001T07Z,5130
20191001T06Z,5394
20191001T05Z,5778
20191001T04Z,6374
20191001T03Z,7141
20191001T02Z,7945
20191001T01Z,8718
20191001T00Z,9157
20190930T23Z,9605
20190930T22Z,10045
20190930T21Z,10156
20190930T20Z,10111
20190930T19Z,9819
20190930T18Z,9387
20190930T17Z,8860
20190930T16Z,8175
20190930T15Z,7447
20190930T14Z,6706
20190930T13Z,6095
20190930T12Z,5798
20190930T11Z,5565
20190930T10Z,5069
20190930T09Z,4827
20190930T08Z,4838
20190930T07Z,4997
20190930T06Z,5288
20190930T05Z,5744
20190930T04Z,6324
20190930T03Z,7100
20190930T02Z,7909
20190930T01Z,8594
20190930T00Z,8992
20190929T23Z,9390
20190929T22Z,9783
20190929T21Z,9836
20190929T20Z,9678
20190929T19Z,9358
20190929T18Z,8920
20190929T17Z,8366
20190929T16Z,7715
20190929T15Z,8400
20190929T14Z,6164
20190929T13Z,5378
20190929T12Z,4784
20190929T11Z,4643
20190929T10Z,4531
20190929T09Z,4577
20190929T08Z,4682
20190929T07Z,4932
20190929T06Z,5250
20190929T05Z,5744
20190929T04Z,6309
20190929T03Z,6956
20190929T02Z,7607
20190929T01Z,8179
20190929T00Z,8575
20190928T23Z,9022
20190928T22Z,9529
20190928T21Z,9702
20190928T20Z,9689
20190928T19Z,9516
20190928T18Z,9177
20190928T17Z,8676
