,Demand1
20191213T14-05,19451
20191213T13-05,19435
20191213T12-05,19561
20191213T11-05,19571
20191213T10-05,19555
20191213T09-05,19473
20191213T08-05,19151
20191213T07-05,17970
20191213T06-05,16349
20191213T05-05,15472
20191213T04-05,15258
20191213T03-05,15387
20191213T02-05,15687
20191213T01-05,16267
20191213T00-05,17200
20191212T23-05,18584
20191212T22-05,19813
20191212T21-05,20634
20191212T20-05,21158
20191212T19-05,21595
20191212T18-05,21748
20191212T17-05,20712
20191212T16-05,19830
20191212T15-05,19521
20191212T14-05,19394
20191212T13-05,19334
20191212T12-05,19571
20191212T11-05,19762
20191212T10-05,20006
20191212T09-05,20073
20191212T08-05,19830
20191212T07-05,18702
20191212T06-05,16932
20191212T05-05,15923
20191212T04-05,15643
20191212T03-05,15650
20191212T02-05,15908
20191212T01-05,16460
20191212T00-05,17321
20191211T23-05,18616
20191211T22-05,19860
20191211T21-05,20671
20191211T20-05,21171
20191211T19-05,21523
20191211T18-05,21641
20191211T17-05,20655
20191211T16-05,19711
20191211T15-05,19419
20191211T14-05,19356
20191211T13-05,19372
20191211T12-05,19572
20191211T11-05,19689
20191211T10-05,19762
20191211T09-05,19506
20191211T08-05,18964
20191211T07-05,17628
20191211T06-05,15875
20191211T05-05,14885
20191211T04-05,14542
20191211T03-05,14579
20191211T02-05,14764
20191211T01-05,15205
20191211T00-05,16051
20191210T23-05,17233
20191210T22-05,18434
20191210T21-05,19271
20191210T20-05,19813
20191210T19-05,20195
20191210T18-05,20345
20191210T17-05,19770
20191210T16-05,18951
20191210T15-05,18757
20191210T14-05,18778
20191210T13-05,18715
20191210T12-05,18684
20191210T11-05,18547
20191210T10-05,18314
20191210T09-05,18035
20191210T08-05,17560
20191210T07-05,16327
20191210T06-05,14615
20191210T05-05,13756
20191210T04-05,13531
20191210T03-05,13665
20191210T02-05,13993
20191210T01-05,14577
20191210T00-05,15533
20191209T23-05,16849
20191209T22-05,18194
20191209T21-05,19211
20191209T20-05,19807
20191209T19-05,20387
20191209T18-05,20586
20191209T17-05,19988
20191209T16-05,19232
20191209T15-05,19088
20191209T14-05,19124
20191209T13-05,19155
20191209T12-05,19229
20191209T11-05,19305
20191209T10-05,19223
20191209T09-05,18858
20191209T08-05,18318
20191209T07-05,17012
20191209T06-05,15330
20191209T05-05,14407
20191209T04-05,14152
20191209T03-05,14237
20191209T02-05,14512
20191209T01-05,15022
20191209T00-05,15869
20191208T23-05,17059
20191208T22-05,18213
20191208T21-05,19102
20191208T20-05,19608
20191208T19-05,19918
20191208T18-05,19979
20191208T17-05,19035
20191208T16-05,18032
20191208T15-05,17768
20191208T14-05,17705
20191208T13-05,17671
20191208T12-05,17619
20191208T11-05,17607
20191208T10-05,17563
20191208T09-05,17239
20191208T08-05,16648
20191208T07-05,16194
20191208T06-05,15658
20191208T05-05,15407
20191208T04-05,15370
20191208T03-05,15528
20191208T02-05,15841
20191208T01-05,16339
20191208T00-05,17136
20191207T23-05,18013
20191207T22-05,18786
20191207T21-05,19242
20191207T20-05,19542
20191207T19-05,19787
20191207T18-05,19808
20191207T17-05,18865
20191207T16-05,17959
20191207T15-05,17667
20191207T14-05,17616
20191207T13-05,17696
20191207T12-05,17794
20191207T11-05,17902
20191207T10-05,17793
20191207T09-05,17465
20191207T08-05,16764
20191207T07-05,16023
20191207T06-05,15293
20191207T05-05,14898
20191207T04-05,14850
20191207T03-05,14980
20191207T02-05,15264
20191207T01-05,15787
20191207T00-05,16603
20191206T23-05,17700
20191206T22-05,18680
20191206T21-05,19319
20191206T20-05,19796
