,Demand1
20191114T23-05,662
20191114T22-05,701
20191114T21-05,745
20191114T20-05,813
20191114T19-05,755
20191114T18-05,734
20191114T17-05,696
20191114T16-05,635
20191114T15-05,643
20191114T14-05,685
20191114T13-05,739
20191114T12-05,785
20191114T11-05,810
20191114T10-05,840
20191114T09-05,866
20191114T08-05,877
20191114T07-05,862
20191114T06-05,802
20191114T05-05,756
20191114T04-05,731
20191114T03-05,722
20191114T02-05,720
20191114T01-05,721
20191114T00-05,740
20191113T23-05,764
20191113T22-05,793
20191113T21-05,819
20191113T20-05,813
20191113T19-05,805
20191113T18-05,758
20191113T17-05,689
20191113T16-05,654
20191113T15-05,635
20191113T14-05,704
20191113T13-05,718
20191113T12-05,773
20191113T11-05,820
20191113T10-05,911
20191113T09-05,968
20191113T08-05,986
20191113T07-05,962
20191113T06-05,920
20191113T05-05,860
20191113T04-05,830
20191113T03-05,823
20191113T02-05,812
20191113T01-05,793
20191113T00-05,812
20191112T23-05,835
20191112T22-05,870
20191112T21-05,897
20191112T20-05,910
20191112T19-05,916
20191112T18-05,883
20191112T17-05,825
20191112T16-05,798
20191112T15-05,783
20191112T14-05,777
20191112T13-05,767
20191112T12-05,771
20191112T11-05,770
20191112T10-05,755
20191112T09-05,733
20191112T08-05,663
20191112T07-05,588
20191112T06-05,513
20191112T05-05,458
20191112T04-05,442
20191112T03-05,439
20191112T02-05,445
20191112T01-05,455
20191112T00-05,487
20191111T23-05,517
20191111T22-05,563
20191111T21-05,583
20191111T20-05,615
20191111T19-05,616
20191111T18-05,590
20191111T17-05,550
20191111T16-05,528
20191111T15-05,536
20191111T14-05,549
20191111T13-05,564
20191111T12-05,596
20191111T11-05,615
20191111T10-05,658
20191111T09-05,696
20191111T08-05,690
20191111T07-05,651
20191111T06-05,580
20191111T05-05,543
20191111T04-05,510
20191111T03-05,502
20191111T02-05,496
20191111T01-05,500
20191111T00-05,499
20191110T23-05,534
20191110T22-05,549
20191110T21-05,565
20191110T20-05,580
20191110T19-05,578
20191110T18-05,547
20191110T17-05,511
20191110T16-05,498
20191110T15-05,498
20191110T14-05,511
20191110T13-05,531
20191110T12-05,564
20191110T11-05,629
20191110T10-05,679
20191110T09-05,724
20191110T08-05,719
20191110T07-05,676
20191110T06-05,652
20191110T05-05,635
20191110T04-05,617
20191110T03-05,611
20191110T02-05,591
20191110T01-05,606
20191110T00-05,623
20191109T23-05,636
20191109T22-05,662
20191109T21-05,652
20191109T20-05,648
20191109T19-05,650
20191109T18-05,622
20191109T17-05,576
20191109T16-05,556
20191109T15-05,559
20191109T14-05,578
20191109T13-05,612
20191109T12-05,663
20191109T11-05,715
20191109T10-05,761
20191109T09-05,796
20191109T08-05,797
20191109T07-05,758
20191109T06-05,720
20191109T05-05,688
20191109T04-05,664
20191109T03-05,669
20191109T02-05,667
20191109T01-05,669
20191109T00-05,678
20191108T23-05,696
20191108T22-05,719
20191108T21-05,708
20191108T20-05,741
20191108T19-05,718
20191108T18-05,667
20191108T17-05,616
20191108T16-05,591
20191108T15-05,585
20191108T14-05,600
20191108T13-05,609
20191108T12-05,633
20191108T11-05,664
20191108T10-05,688
20191108T09-05,714
20191108T08-05,695
