,Demand1
20190921T05-04,1101
20190921T04-04,1121
20190921T03-04,1156
20190921T02-04,1240
20190921T01-04,1323
20190921T00-04,1426
20190920T23-04,1564
20190920T22-04,1689
20190920T21-04,1791
20190920T20-04,1852
20190920T19-04,1940
20190920T18-04,2044
20190920T17-04,2066
20190920T16-04,2047
20190920T15-04,1988
20190920T14-04,1914
20190920T13-04,1820
20190920T12-04,1717
20190920T11-04,1628
20190920T10-04,1511
20190920T09-04,1412
20190920T08-04,1357
20190920T07-04,1310
20190920T06-04,1212
20190920T05-04,1130
20190920T04-04,1106
20190920T03-04,1126
20190920T02-04,1180
20190920T01-04,1252
20190920T00-04,1350
20190919T23-04,1464
20190919T22-04,1596
20190919T21-04,1719
20190919T20-04,1722
20190919T19-04,1765
20190919T18-04,1816
20190919T17-04,1860
20190919T16-04,1903
20190919T15-04,1946
20190919T14-04,1915
20190919T13-04,1843
20190919T12-04,1764
20190919T11-04,1689
20190919T10-04,1576
20190919T09-04,1497
20190919T08-04,1462
20190919T07-04,1419
20190919T06-04,1283
20190919T05-04,1191
20190919T04-04,1191
20190919T03-04,1211
20190919T02-04,1248
20190919T01-04,1331
20190919T00-04,1451
20190918T23-04,1614
20190918T22-04,1773
20190918T21-04,1913
20190918T20-04,1972
20190918T19-04,2031
20190918T18-04,2091
20190918T17-04,2075
20190918T16-04,2020
20190918T15-04,1909
20190918T14-04,1768
20190918T13-04,1714
20190918T12-04,1748
20190918T11-04,1714
20190918T10-04,1636
20190918T09-04,1570
20190918T08-04,1550
20190918T07-04,1498
20190918T06-04,1347
20190918T05-04,1263
20190918T04-04,1222
20190918T03-04,1270
20190918T02-04,1329
20190918T01-04,1415
20190918T00-04,1543
20190917T23-04,1708
20190917T22-04,1890
20190917T21-04,2054
20190917T20-04,2124
20190917T19-04,2243
20190917T18-04,2363
20190917T17-04,2407
20190917T16-04,2388
20190917T15-04,2331
20190917T14-04,2238
20190917T13-04,2105
20190917T12-04,1940
20190917T11-04,1764
20190917T10-04,1538
20190917T09-04,1515
20190917T08-04,1469
20190917T07-04,1427
20190917T06-04,1295
20190917T05-04,1212
20190917T04-04,1208
20190917T03-04,1242
20190917T02-04,1302
20190917T01-04,1398
20190917T00-04,1538
20190916T23-04,1712
20190916T22-04,1904
20190916T21-04,2079
20190916T20-04,2175
20190916T19-04,2258
20190916T18-04,2344
20190916T17-04,2331
20190916T16-04,2289
20190916T15-04,2219
20190916T14-04,2143
20190916T13-04,2049
20190916T12-04,1929
20190916T11-04,1802
20190916T10-04,1627
20190916T09-04,1560
20190916T08-04,1534
20190916T07-04,1490
20190916T06-04,1366
20190916T05-04,1276
20190916T04-04,1253
20190916T03-04,1269
20190916T02-04,1315
20190916T01-04,1395
20190916T00-04,1504
20190915T23-04,1656
20190915T22-04,1803
20190915T21-04,1893
20190915T20-04,1907
20190915T19-04,1921
20190915T18-04,1955
20190915T17-04,1984
20190915T16-04,1970
20190915T15-04,1957
20190915T14-04,1971
20190915T13-04,1976
20190915T12-04,1883
20190915T11-04,1734
20190915T10-04,1587
20190915T09-04,1465
20190915T08-04,1385
20190915T07-04,1361
20190915T06-04,1339
20190915T05-04,1347
20190915T04-04,1368
20190915T03-04,1419
20190915T02-04,1471
20190915T01-04,1548
20190915T00-04,1650
20190914T23-04,1758
20190914T22-04,1880
20190914T21-04,1960
20190914T20-04,2000
20190914T19-04,2062
20190914T18-04,2149
20190914T17-04,2183
