,Demand
20191013T16Z,2356
20191013T15Z,2369
20191013T14Z,2398
20191013T13Z,2365
20191013T12Z,2323
20191013T11Z,2328
20191013T10Z,2388
20191013T09Z,2448
20191013T08Z,2556
20191013T07Z,2729
20191013T06Z,2916
20191013T05Z,3104
20191013T04Z,3282
20191013T03Z,3445
20191013T02Z,3618
20191013T01Z,3666
20191013T00Z,3596
20191012T23Z,3397
20191012T22Z,3163
20191012T21Z,2918
20191012T20Z,2709
20191012T19Z,2557
20191012T18Z,2482
20191012T17Z,2455
20191012T16Z,2466
20191012T15Z,2503
20191012T14Z,2516
20191012T13Z,2450
20191012T12Z,2406
20191012T11Z,2390
20191012T10Z,2434
20191012T09Z,2501
20191012T08Z,2600
20191012T07Z,2757
20191012T06Z,2955
20191012T05Z,3130
20191012T04Z,3284
20191012T03Z,3363
20191012T02Z,3482
20191012T01Z,3489
20191012T00Z,3390
20191011T23Z,3129
20191011T22Z,2908
20191011T21Z,2713
20191011T20Z,2547
20191011T19Z,2451
20191011T18Z,2435
20191011T17Z,2481
20191011T16Z,2591
20191011T15Z,2716
20191011T14Z,2747
20191011T13Z,2593
20191011T12Z,2462
20191011T11Z,2407
20191011T10Z,2423
20191011T09Z,2480
20191011T08Z,2583
20191011T07Z,2728
20191011T06Z,2954
20191011T05Z,3187
20191011T04Z,3406
20191011T03Z,3503
20191011T02Z,3628
20191011T01Z,3667
20191011T00Z,3641
20191010T23Z,3498
20191010T22Z,3381
20191010T21Z,3191
20191010T20Z,3015
20191010T19Z,2866
20191010T18Z,2785
20191010T17Z,2771
20191010T16Z,2800
20191010T15Z,2829
20191010T14Z,2848
20191010T13Z,2713
20191010T12Z,2571
20191010T11Z,2541
20191010T10Z,2576
20191010T09Z,2682
20191010T08Z,2803
20191010T07Z,3000
20191010T06Z,3295
20191010T05Z,3583
20191010T04Z,3817
20191010T03Z,3936
20191010T02Z,4102
20191010T01Z,4172
20191010T00Z,4100
20191009T23Z,3921
20191009T22Z,3743
20191009T21Z,3506
20191009T20Z,3238
20191009T19Z,3026
20191009T18Z,2884
20191009T17Z,2821
20191009T16Z,2793
20191009T15Z,2803
20191009T14Z,2832
20191009T13Z,2690
20191009T12Z,2553
20191009T11Z,2509
20191009T10Z,2546
20191009T09Z,2618
20191009T08Z,2749
20191009T07Z,2972
20191009T06Z,3255
20191009T05Z,3597
20191009T04Z,3865
20191009T03Z,4007
20191009T02Z,4226
20191009T01Z,4358
20191009T00Z,4370
20191008T23Z,4129
20191008T22Z,3978
20191008T21Z,3723
20191008T20Z,3475
20191008T19Z,3213
20191008T18Z,3005
20191008T17Z,2880
20191008T16Z,2832
20191008T15Z,2862
20191008T14Z,2863
20191008T13Z,2718
20191008T12Z,2571
20191008T11Z,2537
20191008T10Z,2580
20191008T09Z,2676
20191008T08Z,2810
20191008T07Z,3010
20191008T06Z,3335
20191008T05Z,3673
20191008T04Z,3974
20191008T03Z,4144
20191008T02Z,4374
20191008T01Z,4508
20191008T00Z,4455
20191007T23Z,4246
20191007T22Z,4023
20191007T21Z,3733
20191007T20Z,3395
20191007T19Z,3304
20191007T18Z,2941
20191007T17Z,2800
20191007T16Z,2830
20191007T15Z,2806
20191007T14Z,2805
20191007T13Z,2656
20191007T12Z,2491
20191007T11Z,2441
20191007T10Z,2474
20191007T09Z,2538
20191007T08Z,2681
20191007T07Z,2839
20191007T06Z,3114
20191007T05Z,3406
20191007T04Z,3666
20191007T03Z,3910
20191007T02Z,4100
20191007T01Z,4232
20191007T00Z,4164
20191006T23Z,3899
20191006T22Z,3660
20191006T21Z,3413
20191006T20Z,3123
20191006T19Z,2862
20191006T18Z,2668
20191006T17Z,2530
20191006T16Z,2451
20191006T15Z,2443
20191006T14Z,2452
20191006T13Z,2457
20191006T12Z,2418
20191006T11Z,2446
20191006T10Z,2506
20191006T09Z,2608
20191006T08Z,2756
20191006T07Z,2937
20191006T06Z,3174
20191006T05Z,3411
20191006T04Z,3619
20191006T03Z,3839
20191006T02Z,4067
20191006T01Z,4244
20191006T00Z,4221
20191005T23Z,4073
20191005T22Z,3848
20191005T21Z,3613
20191005T20Z,3340
20191005T19Z,3115
20191005T18Z,2894
20191005T17Z,2741
20191005T16Z,2666
20191005T15Z,2617
20191005T14Z,2599
20191005T13Z,2570
20191005T12Z,2520
20191005T11Z,2544
20191005T10Z,2610
20191005T09Z,2727
20191005T08Z,2885
20191005T07Z,3103
20191005T06Z,3379
20191005T05Z,3658
20191005T04Z,3889
20191005T03Z,4038
20191005T02Z,4255
20191005T01Z,4400
20191005T00Z,4384
20191004T23Z,4239
20191004T22Z,4106
20191004T21Z,3903
20191004T20Z,3635
20191004T19Z,3424
20191004T18Z,3235
20191004T17Z,3110
20191004T16Z,3038
20191004T15Z,3031
20191004T14Z,3019
20191004T13Z,2848
20191004T12Z,2701
20191004T11Z,2665
20191004T10Z,2713
20191004T09Z,2834
20191004T08Z,2974
20191004T07Z,3195
20191004T06Z,3509
20191004T05Z,3852
20191004T04Z,4085
20191004T03Z,4221
20191004T02Z,4346
20191004T01Z,4435
20191004T00Z,4364
20191003T23Z,4167
20191003T22Z,3965
20191003T21Z,3711
20191003T20Z,3302
20191003T19Z,3160
20191003T18Z,2977
20191003T17Z,2854
20191003T16Z,2829
20191003T15Z,2882
20191003T14Z,2900
20191003T13Z,2727
20191003T12Z,2555
20191003T11Z,2501
20191003T10Z,2524
20191003T09Z,2604
20191003T08Z,2722
20191003T07Z,2909
20191003T06Z,3202
20191003T05Z,3519
20191003T04Z,3733
20191003T03Z,3854
20191003T02Z,3990
20191003T01Z,4045
20191003T00Z,3947
20191002T23Z,3719
20191002T22Z,3554
20191002T21Z,3311
20191002T20Z,3085
20191002T19Z,2915
20191002T18Z,2786
20191002T17Z,2719
20191002T16Z,2733
20191002T15Z,2799
20191002T14Z,2823
20191002T13Z,2669
20191002T12Z,2521
20191002T11Z,2448
20191002T10Z,2493
20191002T09Z,2553
20191002T08Z,2653
20191002T07Z,2816
20191002T06Z,3083
20191002T05Z,3388
20191002T04Z,3614
20191002T03Z,3698
20191002T02Z,3822
20191002T01Z,3820
20191002T00Z,3708
20191001T23Z,3456
20191001T22Z,3280
20191001T21Z,3060
20191001T20Z,2861
20191001T19Z,2716
20191001T18Z,2628
20191001T17Z,2599
20191001T16Z,2659
20191001T15Z,2729
20191001T14Z,2793
20191001T13Z,2628
20191001T12Z,2484
20191001T11Z,2429
20191001T10Z,2462
20191001T09Z,2546
20191001T08Z,2680
20191001T07Z,2850
20191001T06Z,3145
20191001T05Z,3452
20191001T04Z,3700
20191001T03Z,3802
20191001T02Z,3906
20191001T01Z,3975
20191001T00Z,3879
20190930T23Z,3713
20190930T22Z,3577
20190930T21Z,3360
20190930T20Z,3140
20190930T19Z,2951
20190930T18Z,2827
20190930T17Z,2764
20190930T16Z,2763
20190930T15Z,2813
20190930T14Z,2829
20190930T13Z,2680
20190930T12Z,2516
20190930T11Z,2464
20190930T10Z,2505
20190930T09Z,2587
20190930T08Z,2745
20190930T07Z,2929
20190930T06Z,3211
20190930T05Z,3510
20190930T04Z,3744
20190930T03Z,3926
20190930T02Z,4023
20190930T01Z,4053
20190930T00Z,3987
20190929T23Z,3805
20190929T22Z,3643
20190929T21Z,3468
20190929T20Z,3327
20190929T19Z,3186
20190929T18Z,3068
20190929T17Z,2922
20190929T16Z,2800
20190929T15Z,2704
20190929T14Z,2649
20190929T13Z,2655
20190929T12Z,2644
20190929T11Z,2685
20190929T10Z,2764
20190929T09Z,2880
20190929T08Z,3041
20190929T07Z,3258
20190929T06Z,3523
20190929T05Z,3763
20190929T04Z,3929
20190929T03Z,4086
20190929T02Z,4239
20190929T01Z,4325
20190929T00Z,4251
20190928T23Z,4070
20190928T22Z,3877
20190928T21Z,3663
20190928T20Z,3461
20190928T19Z,3277
20190928T18Z,3105
20190928T17Z,2951
20190928T16Z,2859
20190928T15Z,2773
20190928T14Z,2722
20190928T13Z,2690
20190928T12Z,2652
20190928T11Z,2664
20190928T10Z,2731
20190928T09Z,2842
20190928T08Z,2992
20190928T07Z,3188
20190928T06Z,3475
20190928T05Z,3692
20190928T04Z,3859
20190928T03Z,3948
20190928T02Z,4056
20190928T01Z,4108
20190928T00Z,4042
20190927T23Z,3883
20190927T22Z,3784
20190927T21Z,3608
20190927T20Z,3424
20190927T19Z,3274
20190927T18Z,3184
20190927T17Z,3107
20190927T16Z,3081
20190927T15Z,3115
20190927T14Z,3078
20190927T13Z,2920
20190927T12Z,2771
20190927T11Z,2714
20190927T10Z,2734
20190927T09Z,2800
20190927T08Z,2925
20190927T07Z,3099
20190927T06Z,3383
20190927T05Z,3648
20190927T04Z,3812
20190927T03Z,3833
20190927T02Z,3843
20190927T01Z,3929
20190927T00Z,4016
20190926T23Z,3909
20190926T22Z,3795
20190926T21Z,3609
20190926T20Z,3550
20190926T19Z,3460
20190926T18Z,3338
20190926T17Z,3244
20190926T16Z,3244
20190926T15Z,3235
20190926T14Z,3192
20190926T13Z,3014
20190926T12Z,2841
20190926T11Z,2764
20190926T10Z,2793
20190926T09Z,2863
20190926T08Z,2977
20190926T07Z,3139
20190926T06Z,3428
20190926T05Z,3761
20190926T04Z,3976
20190926T03Z,4048
20190926T02Z,4102
20190926T01Z,4080
20190926T00Z,4056
20190925T23Z,3929
20190925T22Z,3789
20190925T21Z,3638
20190925T20Z,3536
20190925T19Z,3409
20190925T18Z,3253
20190925T17Z,3190
20190925T16Z,3140
20190925T15Z,3136
20190925T14Z,3108
20190925T13Z,2944
20190925T12Z,2757
20190925T11Z,2693
20190925T10Z,2730
20190925T09Z,2812
20190925T08Z,2941
20190925T07Z,3115
20190925T06Z,3396
20190925T05Z,3702
20190925T04Z,3910
20190925T03Z,3983
20190925T02Z,4029
20190925T01Z,4040
20190925T00Z,3880
20190924T23Z,3693
20190924T22Z,3534
20190924T21Z,3308
20190924T20Z,3096
20190924T19Z,2951
20190924T18Z,2928
20190924T17Z,2890
20190924T16Z,3465
20190924T15Z,3022
20190924T14Z,2987
20190924T13Z,2844
20190924T12Z,2663
20190924T11Z,2622
20190924T10Z,2645
20190924T09Z,2709
20190924T08Z,2818
20190924T07Z,2987
20190924T06Z,3227
20190924T05Z,3474
20190924T04Z,3614
20190924T03Z,3664
20190924T02Z,3804
20190924T01Z,3901
20190924T00Z,3924
20190923T23Z,3827
20190923T22Z,3766
20190923T21Z,4126
20190923T20Z,4188
20190923T19Z,4063
20190923T18Z,3910
20190923T17Z,3765
20190923T16Z,3698
20190923T15Z,3716
20190923T14Z,3671
20190923T13Z,3467
20190923T12Z,3284
20190923T11Z,3213
20190923T10Z,3222
20190923T09Z,3266
20190923T08Z,3331
20190923T07Z,3496
20190923T06Z,3756
20190923T05Z,4062
20190923T04Z,4346
20190923T03Z,4587
20190923T02Z,4734
20190923T01Z,4857
20190923T00Z,4735
20190922T23Z,4510
20190922T22Z,4195
20190922T21Z,3881
20190922T20Z,3533
20190922T19Z,3248
20190922T18Z,2979
20190922T17Z,2779
20190922T16Z,2650
