,Demand1
20191214T11-05,81398
20191214T10-05,80474
20191214T09-05,78289
20191214T08-05,75541
20191214T07-05,72599
20191214T06-05,70808
20191214T05-05,70890
20191214T04-05,71264
20191214T03-05,71953
20191214T02-05,73372
20191214T01-05,75077
20191214T00-05,77671
20191213T23-05,80778
20191213T22-05,83026
20191213T21-05,84332
20191213T20-05,85454
20191213T19-05,85748
20191213T18-05,83327
20191213T17-05,81060
20191213T16-05,81251
20191213T15-05,82268
20191213T14-05,83033
20191213T13-05,84340
20191213T12-05,85832
20191213T11-05,87105
20191213T10-05,87780
20191213T09-05,88070
20191213T08-05,85803
20191213T07-05,80026
20191213T06-05,76384
20191213T05-05,74501
20191213T04-05,74449
20191213T03-05,74936
20191213T02-05,76474
20191213T01-05,78464
20191213T00-05,83031
20191212T23-05,85616
20191212T22-05,88559
20191212T21-05,89905
20191212T20-05,90612
20191212T19-05,90110
20191212T18-05,86780
20191212T17-05,84338
20191212T16-05,84413
20191212T15-05,85298
20191212T14-05,86443
20191212T13-05,88202
20191212T12-05,90687
20191212T11-05,92672
20191212T10-05,94181
20191212T09-05,95639
20191212T08-05,93949
20191212T07-05,87895
20191212T06-05,83090
20191212T05-05,81301
20191212T04-05,80994
20191212T03-05,81625
20191212T02-05,82629
20191212T01-05,84657
20191212T00-05,89238
20191211T23-05,90756
20191211T22-05,93342
20191211T21-05,94239
20191211T20-05,94593
20191211T19-05,93366
20191211T18-05,88882
20191211T17-05,85726
20191211T16-05,85473
20191211T15-05,86834
20191211T14-05,88269
20191211T13-05,90306
20191211T12-05,92315
20191211T11-05,94366
20191211T10-05,96516
20191211T09-05,97906
20191211T08-05,95908
20191211T07-05,89563
20191211T06-05,84724
20191211T05-05,82732
20191211T04-05,82223
20191211T03-05,83022
20191211T02-05,83832
20191211T01-05,85309
20191211T00-05,88268
20191210T23-05,91683
20191210T22-05,94366
20191210T21-05,95552
20191210T20-05,96214
20191210T19-05,95604
20191210T18-05,91818
20191210T17-05,88402
20191210T16-05,87712
20191210T15-05,88152
20191210T14-05,88457
20191210T13-05,89132
20191210T12-05,89771
20191210T11-05,90054
20191210T10-05,90200
20191210T09-05,89866
20191210T08-05,86689
20191210T07-05,80397
20191210T06-05,75323
20191210T05-05,72914
20191210T04-05,72420
20191210T03-05,73058
20191210T02-05,74053
20191210T01-05,75849
20191210T00-05,78966
20191209T23-05,82440
20191209T22-05,85424
20191209T21-05,86819
20191209T20-05,87684
20191209T19-05,87437
20191209T18-05,84283
20191209T17-05,81751
20191209T16-05,81302
20191209T15-05,81689
20191209T14-05,81758
20191209T13-05,81970
20191209T12-05,81873
20191209T11-05,81498
20191209T10-05,80981
20191209T09-05,80587
20191209T08-05,77752
20191209T07-05,71543
20191209T06-05,66694
20191209T05-05,64774
20191209T04-05,64180
20191209T03-05,64464
20191209T02-05,65539
20191209T01-05,67474
20191209T00-05,70603
20191208T23-05,74296
20191208T22-05,77324
20191208T21-05,79321
20191208T20-05,80086
20191208T19-05,79997
20191208T18-05,76650
20191208T17-05,73184
20191208T16-05,72582
20191208T15-05,72630
20191208T14-05,73325
20191208T13-05,73894
20191208T12-05,74261
20191208T11-05,74922
20191208T10-05,74788
20191208T09-05,73266
20191208T08-05,71423
20191208T07-05,69184
20191208T06-05,68215
20191208T05-05,67807
20191208T04-05,68072
20191208T03-05,68519
20191208T02-05,69635
20191208T01-05,71478
20191208T00-05,74556
20191207T23-05,77295
20191207T22-05,79155
20191207T21-05,79864
20191207T20-05,80509
20191207T19-05,80316
20191207T18-05,76478
20191207T17-05,73710
20191207T16-05,73210
20191207T15-05,73880
20191207T14-05,75154
20191207T13-05,76643
20191207T12-05,78188
20191207T11-05,79547
20191207T10-05,80012
20191207T09-05,78791
20191207T08-05,76210
20191207T07-05,73005
20191207T06-05,70850
20191207T05-05,69635
20191207T04-05,69908
20191207T03-05,70577
20191207T02-05,71848
20191207T01-05,73842
20191207T00-05,77110
20191206T23-05,79971
20191206T22-05,82118
20191206T21-05,83463
20191206T20-05,84315
20191206T19-05,84626
20191206T18-05,81596
20191206T17-05,79353
20191206T16-05,79146
20191206T15-05,79739
20191206T14-05,80374
20191206T13-05,81043
20191206T12-05,81766
20191206T11-05,82163
20191206T10-05,82415
20191206T09-05,82371
20191206T08-05,79866
20191206T07-05,74086
20191206T06-05,69441
20191206T05-05,67452
20191206T04-05,67149
20191206T03-05,67736
20191206T02-05,68935
20191206T01-05,71548
20191206T00-05,75188
20191205T23-05,79231
20191205T22-05,82056
20191205T21-05,83538
20191205T20-05,84154
20191205T19-05,83545
20191205T18-05,79933
20191205T17-05,77658
20191205T16-05,77460
20191205T15-05,78116
20191205T14-05,78786
20191205T13-05,80109
20191205T12-05,81945
20191205T11-05,83720
20191205T10-05,85846
20191205T09-05,87433
20191205T08-05,85339
20191205T07-05,78810
20191205T06-05,73674
20191205T05-05,71452
20191205T04-05,70942
20191205T03-05,71255
20191205T02-05,72223
20191205T01-05,74328
20191205T00-05,77317
20191204T23-05,80651
20191204T22-05,83567
20191204T21-05,84823
20191204T20-05,85259
20191204T19-05,84350
20191204T18-05,80403
20191204T17-05,77696
20191204T16-05,77383
20191204T15-05,78219
20191204T14-05,78788
20191204T13-05,80095
20191204T12-05,81742
20191204T11-05,83701
20191204T10-05,86000
20191204T09-05,87902
20191204T08-05,86181
20191204T07-05,80018
20191204T06-05,74735
20191204T05-05,72596
20191204T04-05,72575
20191204T03-05,73171
20191204T02-05,74318
20191204T01-05,76446
20191204T00-05,79448
20191203T23-05,83115
20191203T22-05,85953
20191203T21-05,87524
20191203T20-05,87790
20191203T19-05,86783
20191203T18-05,82972
20191203T17-05,80479
20191203T16-05,80546
20191203T15-05,81451
20191203T14-05,82589
20191203T13-05,83967
20191203T12-05,86136
20191203T11-05,88275
20191203T10-05,90122
20191203T09-05,91445
20191203T08-05,89385
20191203T07-05,83240
20191203T06-05,78502
20191203T05-05,76489
20191203T04-05,75968
20191203T03-05,76209
20191203T02-05,77370
20191203T01-05,79032
20191203T00-05,82226
20191202T23-05,85833
20191202T22-05,88723
20191202T21-05,90368
20191202T20-05,90830
20191202T19-05,89939
20191202T18-05,86010
20191202T17-05,83240
20191202T16-05,83149
20191202T15-05,83754
20191202T14-05,84606
20191202T13-05,85791
20191202T12-05,87102
20191202T11-05,87760
20191202T10-05,88441
20191202T09-05,88469
20191202T08-05,85694
20191202T07-05,79175
20191202T06-05,73673
20191202T05-05,71303
20191202T04-05,70408
20191202T03-05,70295
20191202T02-05,71044
20191202T01-05,72173
20191202T00-05,74557
20191201T23-05,77683
20191201T22-05,80234
20191201T21-05,81764
20191201T20-05,82310
20191201T19-05,81759
20191201T18-05,78616
20191201T17-05,75559
20191201T16-05,74614
20191201T15-05,74622
20191201T14-05,74389
20191201T13-05,74023
20191201T12-05,73354
20191201T11-05,72483
20191201T10-05,70624
20191201T09-05,68238
20191201T08-05,66435
20191201T07-05,64222
20191201T06-05,62933
20191201T05-05,62649
20191201T04-05,62667
20191201T03-05,63415
20191201T02-05,64353
20191201T01-05,66175
20191201T00-05,68711
20191130T23-05,71481
20191130T22-05,73763
20191130T21-05,75225
20191130T20-05,76382
20191130T19-05,76805
20191130T18-05,75000
20191130T17-05,73357
20191130T16-05,73275
20191130T15-05,73623
20191130T14-05,74374
20191130T13-05,74747
20191130T12-05,74561
20191130T11-05,73267
20191130T10-05,71113
20191130T09-05,68528
20191130T08-05,66410
20191130T07-05,64311
20191130T06-05,62950
20191130T05-05,62449
20191130T04-05,62510
20191130T03-05,63266
