,Demand
20191013T08Z,4393
20191013T07Z,4505
20191013T06Z,4661
20191013T05Z,4968
20191013T04Z,5356
20191013T03Z,5787
20191013T02Z,6215
20191013T01Z,6577
20191013T00Z,6920
20191012T23Z,7024
20191012T22Z,7257
20191012T21Z,6296
20191012T20Z,6930
20191012T19Z,6563
20191012T18Z,6193
20191012T17Z,5921
20191012T16Z,5635
20191012T15Z,5400
20191012T14Z,5236
20191012T13Z,5043
20191012T12Z,4775
20191012T11Z,4578
20191012T10Z,4349
20191012T09Z,4237
20191012T08Z,4153
20191012T07Z,4220
20191012T06Z,4388
20191012T05Z,4631
20191012T04Z,5013
20191012T03Z,5441
20191012T02Z,5856
20191012T01Z,6223
20191012T00Z,6520
20191011T23Z,6615
20191011T22Z,6843
20191011T21Z,6823
20191011T20Z,6640
20191011T19Z,6459
20191011T18Z,6229
20191011T17Z,5925
20191011T16Z,5877
20191011T15Z,5713
20191011T14Z,5588
20191011T13Z,5600
20191011T12Z,5568
20191011T11Z,5375
20191011T10Z,4748
20191011T09Z,4404
20191011T08Z,4320
20191011T07Z,4358
20191011T06Z,4490
20191011T05Z,4703
20191011T04Z,5079
20191011T03Z,5565
20191011T02Z,6082
20191011T01Z,6478
20191011T00Z,6705
20191010T23Z,6555
20191010T22Z,6601
20191010T21Z,6505
20191010T20Z,6356
20191010T19Z,6145
20191010T18Z,6052
20191010T17Z,5888
20191010T16Z,5844
20191010T15Z,5842
20191010T14Z,5776
20191010T13Z,5710
20191010T12Z,5721
20191010T11Z,5475
20191010T10Z,4831
20191010T09Z,4512
20191010T08Z,4425
20191010T07Z,4491
20191010T06Z,4614
20191010T05Z,4813
20191010T04Z,5185
20191010T03Z,5695
20191010T02Z,6241
20191010T01Z,6583
20191010T00Z,6775
20191009T23Z,6654
20191009T22Z,6867
20191009T21Z,6649
20191009T20Z,6615
20191009T19Z,6460
20191009T18Z,6287
20191009T17Z,6110
20191009T16Z,5942
20191009T15Z,5887
20191009T14Z,5849
20191009T13Z,5781
20191009T12Z,5782
20191009T11Z,5549
20191009T10Z,4908
20191009T09Z,4567
20191009T08Z,4505
20191009T07Z,4561
20191009T06Z,4693
20191009T05Z,4901
20191009T04Z,5278
20191009T03Z,5786
20191009T02Z,6290
20191009T01Z,6673
20191009T00Z,6887
20191008T23Z,6713
20191008T22Z,6565
20191008T21Z,6595
20191008T20Z,6586
20191008T19Z,6621
20191008T18Z,6634
20191008T17Z,6636
20191008T16Z,6643
20191008T15Z,6634
20191008T14Z,6525
20191008T13Z,6535
20191008T12Z,6514
20191008T11Z,6241
20191008T10Z,5539
20191008T09Z,5168
20191008T08Z,5101
20191008T07Z,5205
20191008T06Z,5366
20191008T05Z,5648
20191008T04Z,6088
20191008T03Z,6738
20191008T02Z,7451
20191008T01Z,7924
20191008T00Z,8285
20191007T23Z,8234
20191007T22Z,8359
20191007T21Z,8349
20191007T20Z,8272
20191007T19Z,8058
20191007T18Z,7928
20191007T17Z,7609
20191007T16Z,7204
20191007T15Z,6769
20191007T14Z,6287
20191007T13Z,5987
20191007T12Z,5975
20191007T11Z,5700
20191007T10Z,5060
20191007T09Z,4715
20191007T08Z,4619
20191007T07Z,4621
20191007T06Z,4835
20191007T05Z,5090
20191007T04Z,5532
20191007T03Z,6097
20191007T02Z,6681
20191007T01Z,7142
20191007T00Z,7381
20191006T23Z,7281
20191006T22Z,7368
20191006T21Z,7321
20191006T20Z,7148
20191006T19Z,7027
20191006T18Z,6742
20191006T17Z,6387
20191006T16Z,5999
20191006T15Z,5693
20191006T14Z,5400
20191006T13Z,5081
20191006T12Z,4718
20191006T11Z,4536
20191006T10Z,4397
20191006T09Z,4344
20191006T08Z,4376
20191006T07Z,4473
20191006T06Z,4623
20191006T05Z,4826
20191006T04Z,5155
20191006T03Z,5512
20191006T02Z,5834
20191006T01Z,6047
20191006T00Z,6174
20191005T23Z,5978
20191005T22Z,5978
20191005T21Z,5932
20191005T20Z,5883
20191005T19Z,5903
20191005T18Z,5923
20191005T17Z,5905
20191005T16Z,5912
20191005T15Z,5845
20191005T14Z,5745
20191005T13Z,5542
20191005T12Z,5314
20191005T11Z,5237
20191005T10Z,5125
20191005T09Z,5119
20191005T08Z,5186
20191005T07Z,5370
20191005T06Z,5661
20191005T05Z,6097
20191005T04Z,6723
20191005T03Z,7541
20191005T02Z,8225
20191005T01Z,8899
20191005T00Z,9502
20191004T23Z,9940
20191004T22Z,10579
20191004T21Z,11039
20191004T20Z,11191
20191004T19Z,11067
20191004T18Z,10722
20191004T17Z,10110
20191004T16Z,9387
20191004T15Z,8644
20191004T14Z,7905
20191004T13Z,7378
20191004T12Z,7106
20191004T11Z,7018
20191004T10Z,6451
20191004T09Z,6193
20191004T08Z,6181
20191004T07Z,6395
20191004T06Z,6700
20191004T05Z,7142
20191004T04Z,7712
20191004T03Z,8477
20191004T02Z,9327
20191004T01Z,10105
20191004T00Z,10619
20191003T23Z,11005
20191003T22Z,11283
20191003T21Z,11410
20191003T20Z,11497
20191003T19Z,11304
20191003T18Z,11069
