,Demand
20191002T10Z,1283
20191002T09Z,1308
20191002T08Z,1333
20191002T07Z,1373
20191002T06Z,1431
20191002T05Z,1539
20191002T04Z,1668
20191002T03Z,1736
20191002T02Z,1749
20191002T01Z,1709
20191002T00Z,1709
20191001T23Z,1731
20191001T22Z,1764
20191001T21Z,1766
20191001T20Z,1741
20191001T19Z,1737
20191001T18Z,1732
20191001T17Z,1694
20191001T16Z,1650
20191001T15Z,1618
20191001T14Z,1604
20191001T13Z,1553
20191001T12Z,1436
20191001T11Z,1377
20191001T10Z,1372
20191001T09Z,1396
20191001T08Z,1445
20191001T07Z,1492
20191001T06Z,1570
20191001T05Z,1700
20191001T04Z,1846
20191001T03Z,1944
20191001T02Z,1960
20191001T01Z,1941
20191001T00Z,1986
20190930T23Z,1967
20190930T22Z,1910
20190930T21Z,1841
20190930T20Z,1779
20190930T19Z,1707
20190930T18Z,1646
20190930T17Z,1574
20190930T16Z,1522
20190930T15Z,1496
20190930T14Z,1479
20190930T13Z,1444
20190930T12Z,1343
20190930T11Z,1292
20190930T10Z,1282
20190930T09Z,1288
20190930T08Z,1318
20190930T07Z,1362
20190930T06Z,1438
20190930T05Z,1567
20190930T04Z,1699
20190930T03Z,1800
20190930T02Z,1854
20190930T01Z,1819
20190930T00Z,1831
20190929T23Z,1797
20190929T22Z,1741
20190929T21Z,1667
20190929T20Z,1614
20190929T19Z,1556
20190929T18Z,1500
20190929T17Z,1448
20190929T16Z,1398
20190929T15Z,1352
20190929T14Z,1311
20190929T13Z,1300
20190929T12Z,1276
20190929T11Z,1259
20190929T10Z,1265
20190929T09Z,1288
20190929T08Z,1330
20190929T07Z,1382
20190929T06Z,1457
20190929T05Z,1535
20190929T04Z,1637
20190929T03Z,1714
20190929T02Z,1741
20190929T01Z,1737
20190929T00Z,1768
20190928T23Z,1748
20190928T22Z,1711
20190928T21Z,1651
20190928T20Z,1600
20190928T19Z,1551
20190928T18Z,1501
20190928T17Z,1459
20190928T16Z,1420
20190928T15Z,1399
20190928T14Z,1332
20190928T13Z,1329
20190928T12Z,1283
20190928T11Z,1259
20190928T10Z,1274
20190928T09Z,1287
20190928T08Z,1326
20190928T07Z,1381
20190928T06Z,1447
20190928T05Z,1560
20190928T04Z,1660
20190928T03Z,1740
20190928T02Z,1763
20190928T01Z,1733
20190928T00Z,1793
20190927T23Z,1817
20190927T22Z,1797
20190927T21Z,1743
20190927T20Z,1701
20190927T19Z,1656
20190927T18Z,1616
20190927T17Z,1573
20190927T16Z,1522
20190927T15Z,1492
20190927T14Z,1487
20190927T13Z,1451
20190927T12Z,1340
20190927T11Z,1293
20190927T10Z,1285
20190927T09Z,1310
20190927T08Z,1343
20190927T07Z,1389
20190927T06Z,1479
20190927T05Z,1598
20190927T04Z,1740
20190927T03Z,1835
20190927T02Z,1894
20190927T01Z,1892
20190927T00Z,1925
20190926T23Z,1929
20190926T22Z,1905
20190926T21Z,1846
20190926T20Z,1775
20190926T19Z,1699
20190926T18Z,1648
20190926T17Z,1586
20190926T16Z,1526
20190926T15Z,1484
20190926T14Z,1454
20190926T13Z,1440
20190926T12Z,1328
20190926T11Z,1273
20190926T10Z,1270
20190926T09Z,1277
20190926T08Z,1323
20190926T07Z,1368
20190926T06Z,1457
20190926T05Z,1570
20190926T04Z,1715
20190926T03Z,1832
20190926T02Z,1873
20190926T01Z,1882
20190926T00Z,1915
20190925T23Z,1882
20190925T22Z,1833
20190925T21Z,1758
20190925T20Z,1610
20190925T19Z,1597
