,Demand1
20191129T17-08,7643
20191129T16-08,7216
20191129T15-08,7118
20191129T14-08,7214
20191129T13-08,7455
20191129T12-08,7803
20191129T11-08,8210
20191129T10-08,8574
20191129T09-08,8715
20191129T08-08,8575
20191129T07-08,8164
20191129T06-08,7683
20191129T05-08,7265
20191129T04-08,7021
20191129T03-08,6863
20191129T02-08,6823
20191129T01-08,6827
20191129T00-08,6869
20191128T23-08,7065
20191128T22-08,7291
20191128T21-08,7377
20191128T20-08,7380
20191128T19-08,7317
20191128T18-08,7253
20191128T17-08,7106
20191128T16-08,6968
20191128T15-08,7060
20191128T14-08,7343
20191128T13-08,7670
20191128T12-08,8022
20191128T11-08,8241
20191128T10-08,8386
20191128T09-08,8328
20191128T08-08,8037
20191128T07-08,7630
20191128T06-08,7206
20191128T05-08,6869
20191128T04-08,6725
20191128T03-08,6679
20191128T02-08,6631
20191128T01-08,6745
20191128T00-08,6961
20191127T23-08,7336
20191127T22-08,7686
20191127T21-08,7954
20191127T20-08,8148
20191127T19-08,8260
20191127T18-08,8268
20191127T17-08,7963
20191127T16-08,7662
20191127T15-08,7565
20191127T14-08,7591
20191127T13-08,7715
20191127T12-08,7834
20191127T11-08,8062
20191127T10-08,8293
20191127T09-08,8380
20191127T08-08,8391
20191127T07-08,8024
20191127T06-08,7381
20191127T05-08,6901
20191127T04-08,6621
20191127T03-08,6545
20191127T02-08,6590
20191127T01-08,6622
20191127T00-08,6779
20191126T23-08,7191
20191126T22-08,7679
20191126T21-08,8084
20191126T20-08,8347
20191126T19-08,8472
20191126T18-08,8495
20191126T17-08,8233
20191126T16-08,7804
20191126T15-08,7680
20191126T14-08,7626
20191126T13-08,7692
20191126T12-08,7943
20191126T11-08,7995
20191126T10-08,8069
20191126T09-08,8421
20191126T08-08,8336
20191126T07-08,7978
20191126T06-08,7272
20191126T05-08,6679
20191126T04-08,6368
20191126T03-08,6255
20191126T02-08,6257
20191126T01-08,6316
20191126T00-08,6477
20191125T23-08,6804
20191125T22-08,7252
20191125T21-08,7615
20191125T20-08,7811
20191125T19-08,7943
20191125T18-08,7902
20191125T17-08,7537
20191125T16-08,7145
20191125T15-08,6954
20191125T14-08,6952
20191125T13-08,6990
20191125T12-08,7121
20191125T11-08,7289
20191125T10-08,7508
20191125T09-08,7712
20191125T08-08,7788
20191125T07-08,7400
20191125T06-08,6716
20191125T05-08,6198
20191125T04-08,5880
20191125T03-08,5752
20191125T02-08,5778
20191125T01-08,5787
20191125T00-08,5953
20191124T23-08,6260
20191124T22-08,6644
