,Demand1
20191113T00-08,262
20191112T23-08,277
20191112T22-08,293
20191112T21-08,303
20191112T20-08,309
20191112T19-08,318
20191112T18-08,324
20191112T17-08,313
20191112T16-08,318
20191112T15-08,320
20191112T14-08,314
20191112T13-08,306
20191112T12-08,302
20191112T11-08,296
20191112T10-08,294
20191112T09-08,296
20191112T08-08,296
20191112T07-08,283
20191112T06-08,258
20191112T05-08,243
20191112T04-08,235
20191112T03-08,234
20191112T02-08,236
20191112T01-08,242
20191112T00-08,251
20191111T23-08,265
20191111T22-08,283
20191111T21-08,293
20191111T20-08,296
20191111T19-08,302
20191111T18-08,314
20191111T17-08,302
20191111T16-08,298
20191111T15-08,297
20191111T14-08,291
20191111T13-08,288
20191111T12-08,285
20191111T11-08,282
20191111T10-08,278
20191111T09-08,272
20191111T08-08,264
20191111T07-08,250
20191111T06-08,233
20191111T05-08,219
20191111T04-08,211
20191111T03-08,210
20191111T02-08,213
20191111T01-08,217
20191111T00-08,225
20191110T23-08,236
20191110T22-08,248
20191110T21-08,258
20191110T20-08,262
20191110T19-08,268
20191110T18-08,268
20191110T17-08,252
20191110T16-08,245
20191110T15-08,238
20191110T14-08,232
20191110T13-08,228
20191110T12-08,225
20191110T11-08,226
20191110T10-08,226
20191110T09-08,224
20191110T08-08,221
20191110T07-08,221
20191110T06-08,218
20191110T05-08,216
20191110T04-08,213
20191110T03-08,214
20191110T02-08,218
20191110T01-08,224
20191110T00-08,233
20191109T23-08,242
20191109T22-08,255
20191109T21-08,263
20191109T20-08,268
20191109T19-08,275
20191109T18-08,278
20191109T17-08,267
20191109T16-08,262
20191109T15-08,258
20191109T14-08,253
20191109T13-08,250
20191109T12-08,252
20191109T11-08,253
20191109T10-08,252
20191109T09-08,252
20191109T08-08,247
20191109T07-08,244
20191109T06-08,237
20191109T05-08,232
20191109T04-08,229
20191109T03-08,230
20191109T02-08,233
20191109T01-08,241
20191109T00-08,251
