,Demand1
20191121T10-05,2058
20191121T09-05,2094
20191121T08-05,2129
20191121T07-05,2052
20191121T06-05,1813
20191121T05-05,1627
20191121T04-05,1568
20191121T03-05,1552
20191121T02-05,1564
20191121T01-05,1614
20191121T00-05,1708
20191120T23-05,1840
20191120T22-05,2014
20191120T21-05,2149
20191120T20-05,2216
20191120T19-05,2271
20191120T18-05,2195
20191120T17-05,2143
20191120T16-05,2120
20191120T15-05,2108
20191120T14-05,2088
20191120T13-05,2070
20191120T12-05,2078
20191120T11-05,2086
20191120T10-05,2097
20191120T09-05,2130
20191120T08-05,2160
20191120T07-05,2109
20191120T06-05,1869
20191120T05-05,1667
20191120T04-05,1583
20191120T03-05,1561
20191120T02-05,1567
20191120T01-05,1601
20191120T00-05,1710
20191119T23-05,1861
20191119T22-05,2020
20191119T21-05,2154
20191119T20-05,2243
20191119T19-05,2275
20191119T18-05,2171
20191119T17-05,2090
20191119T16-05,2063
20191119T15-05,2044
20191119T14-05,2030
20191119T13-05,2027
20191119T12-05,2021
20191119T11-05,2012
20191119T10-05,2005
20191119T09-05,2006
20191119T08-05,2007
20191119T07-05,1926
20191119T06-05,1722
20191119T05-05,1550
20191119T04-05,1487
20191119T03-05,1498
20191119T02-05,1528
20191119T01-05,1595
20191119T00-05,1686
20191118T23-05,1849
20191118T22-05,2029
20191118T21-05,2162
20191118T20-05,2276
20191118T19-05,2328
20191118T18-05,2202
20191118T17-05,2105
20191118T16-05,2072
20191118T15-05,2080
20191118T14-05,2081
20191118T13-05,2073
20191118T12-05,2071
20191118T11-05,2087
20191118T10-05,2104
20191118T09-05,2147
20191118T08-05,2189
20191118T07-05,2117
20191118T06-05,1865
20191118T05-05,1686
20191118T04-05,1595
20191118T03-05,1582
20191118T02-05,1630
20191118T01-05,1689
20191118T00-05,1803
20191117T23-05,1968
20191117T22-05,2128
20191117T21-05,2257
20191117T20-05,2327
20191117T19-05,2354
20191117T18-05,2299
20191117T17-05,2185
20191117T16-05,2121
20191117T15-05,2117
20191117T14-05,2125
20191117T13-05,2155
20191117T12-05,2171
20191117T11-05,2169
20191117T10-05,2112
20191117T09-05,1966
20191117T08-05,1788
20191117T07-05,1665
20191117T06-05,1578
20191117T05-05,1536
20191117T04-05,1524
20191117T03-05,1545
20191117T02-05,1559
20191117T01-05,1626
20191117T00-05,1718
20191116T23-05,1842
20191116T22-05,1956
20191116T21-05,2034
20191116T20-05,2082
20191116T19-05,2127
20191116T18-05,2086
20191116T17-05,2016
20191116T16-05,1998
20191116T15-05,1989
20191116T14-05,2006
20191116T13-05,2039
20191116T12-05,2039
20191116T11-05,2018
20191116T10-05,1958
20191116T09-05,1845
20191116T08-05,1673
20191116T07-05,1548
20191116T06-05,1465
20191116T05-05,1434
20191116T04-05,1438
20191116T03-05,1470
20191116T02-05,1531
20191116T01-05,1598
20191116T00-05,1703
20191115T23-05,1850
20191115T22-05,1990
20191115T21-05,2097
20191115T20-05,2173
20191115T19-05,2244
20191115T18-05,2204
20191115T17-05,2158
20191115T16-05,2157
20191115T15-05,2156
20191115T14-05,2212
20191115T13-05,2239
20191115T12-05,2221
20191115T11-05,2190
20191115T10-05,2131
20191115T09-05,2081
20191115T08-05,2046
20191115T07-05,1968
20191115T06-05,1753
20191115T05-05,1622
20191115T04-05,1596
20191115T03-05,1605
20191115T02-05,1651
20191115T01-05,1760
20191115T00-05,1895
20191114T23-05,2066
20191114T22-05,2233
20191114T21-05,2362
20191114T20-05,2439
20191114T19-05,2480
20191114T18-05,2405
20191114T17-05,2262
20191114T16-05,2225
20191114T15-05,2216
20191114T14-05,2205
20191114T13-05,2176
20191114T12-05,2144
20191114T11-05,2095
