,Demand1
20191013T02-07,8503
20191013T01-07,8869
20191013T00-07,9453
20191012T23-07,9959
20191012T22-07,10852
20191012T21-07,11514
20191012T20-07,12129
20191012T19-07,12703
20191012T18-07,12947
20191012T17-07,12915
20191012T16-07,12488
20191012T15-07,12039
20191012T14-07,11315
20191012T13-07,10749
20191012T12-07,10230
20191012T11-07,9788
20191012T10-07,9465
20191012T09-07,9234
20191012T08-07,9100
20191012T07-07,9146
20191012T06-07,9022
20191012T05-07,8728
20191012T04-07,8650
20191012T03-07,8738
20191012T02-07,8947
20191012T01-07,9304
20191012T00-07,9701
20191011T23-07,10400
20191011T22-07,11130
20191011T21-07,11732
20191011T20-07,12179
20191011T19-07,12660
20191011T18-07,12808
20191011T17-07,12673
20191011T16-07,12186
20191011T15-07,11683
20191011T14-07,11148
20191011T13-07,10512
20191011T12-07,9970
20191011T11-07,9598
20191011T10-07,9419
20191011T09-07,9381
20191011T08-07,9530
20191011T07-07,9567
20191011T06-07,9242
20191011T05-07,8701
20191011T04-07,8403
20191011T03-07,8460
20191011T02-07,8508
20191011T01-07,8875
20191011T00-07,9545
20191010T23-07,10282
20191010T22-07,11134
20191010T21-07,11897
20191010T20-07,12555
20191010T19-07,13004
20191010T18-07,13135
20191010T17-07,13234
20191010T16-07,12984
20191010T15-07,12638
20191010T14-07,12098
20191010T13-07,11511
20191010T12-07,10938
20191010T11-07,10502
20191010T10-07,10160
20191010T09-07,9873
20191010T08-07,9846
20191010T07-07,9822
20191010T06-07,9578
20191010T05-07,8948
20191010T04-07,8743
20191010T03-07,8824
20191010T02-07,9074
20191010T01-07,9499
20191010T00-07,10314
20191009T23-07,11185
20191009T22-07,12324
20191009T21-07,13261
20191009T20-07,13907
20191009T19-07,14579
20191009T18-07,14809
20191009T17-07,14898
20191009T16-07,14626
20191009T15-07,14150
20191009T14-07,13282
20191009T13-07,12520
20191009T12-07,11767
20191009T11-07,11051
20191009T10-07,10531
20191009T09-07,10116
20191009T08-07,9954
20191009T07-07,9931
20191009T06-07,9578
20191009T05-07,9077
20191009T04-07,8889
20191009T03-07,8941
20191009T02-07,9213
20191009T01-07,9581
20191009T00-07,10261
20191008T23-07,11186
20191008T22-07,12513
20191008T21-07,13616
20191008T20-07,14439
20191008T19-07,15118
20191008T18-07,15417
20191008T17-07,15635
20191008T16-07,15312
20191008T15-07,15090
20191008T14-07,14227
20191008T13-07,13375
20191008T12-07,12456
20191008T11-07,11653
20191008T10-07,10921
20191008T09-07,10400
20191008T08-07,10235
20191008T07-07,10254
20191008T06-07,9802
20191008T05-07,9268
20191008T04-07,9035
20191008T03-07,9042
20191008T02-07,9346
20191008T01-07,9806
20191008T00-07,10576
20191007T23-07,11558
20191007T22-07,12809
20191007T21-07,13691
20191007T20-07,14811
20191007T19-07,15395
20191007T18-07,15842
20191007T17-07,15914
20191007T16-07,15551
20191007T15-07,14896
20191007T14-07,13908
20191007T13-07,12935
20191007T12-07,12042
20191007T11-07,11043
20191007T10-07,10479
20191007T09-07,10078
20191007T08-07,9933
20191007T07-07,9861
20191007T06-07,9574
20191007T05-07,9043
20191007T04-07,8799
20191007T03-07,8787
20191007T02-07,9037
20191007T01-07,9413
20191007T00-07,9974
20191006T23-07,10857
20191006T22-07,12034
20191006T21-07,13026
20191006T20-07,13878
20191006T19-07,14612
20191006T18-07,15099
20191006T17-07,15275
20191006T16-07,14718
20191006T15-07,14200
20191006T14-07,13432
20191006T13-07,12461
20191006T12-07,11537
20191006T11-07,10734
20191006T10-07,9927
20191006T09-07,9343
20191006T08-07,9034
20191006T07-07,8875
20191006T06-07,8976
20191006T05-07,8854
20191006T04-07,8879
20191006T03-07,9039
20191006T02-07,9372
20191006T01-07,9910
20191006T00-07,10531
20191005T23-07,11390
20191005T22-07,12346
20191005T21-07,13184
20191005T20-07,13928
20191005T19-07,14755
20191005T18-07,15367
20191005T17-07,15673
20191005T16-07,15297
20191005T15-07,14756
20191005T14-07,14051
20191005T13-07,13165
20191005T12-07,12292
20191005T11-07,11387
20191005T10-07,10661
20191005T09-07,10074
20191005T08-07,9641
20191005T07-07,9488
20191005T06-07,9435
20191005T05-07,9229
20191005T04-07,9236
20191005T03-07,9417
20191005T02-07,9742
20191005T01-07,10288
20191005T00-07,10921
20191004T23-07,11783
20191004T22-07,12835
20191004T21-07,13721
20191004T20-07,14477
20191004T19-07,15145
20191004T18-07,15567
20191004T17-07,15770
20191004T16-07,15602
20191004T15-07,15235
20191004T14-07,14714
20191004T13-07,13952
20191004T12-07,13097
20191004T11-07,12377
20191004T10-07,11669
20191004T09-07,11217
20191004T08-07,10981
20191004T07-07,10814
20191004T06-07,10423
20191004T05-07,9861
20191004T04-07,9677
20191004T03-07,9739
20191004T02-07,10028
20191004T01-07,10411
20191004T00-07,11014
20191003T23-07,11952
20191003T22-07,13156
20191003T21-07,14098
20191003T20-07,14893
20191003T19-07,15268
20191003T18-07,15619
20191003T17-07,15706
20191003T16-07,15448
20191003T15-07,14835
20191003T14-07,14068
20191003T13-07,13068
20191003T12-07,12242
20191003T11-07,11478
20191003T10-07,10787
20191003T09-07,10332
20191003T08-07,10074
20191003T07-07,10026
20191003T06-07,9616
20191003T05-07,9143
20191003T04-07,8900
20191003T03-07,8912
20191003T02-07,9226
20191003T01-07,9630
20191003T00-07,10207
20191002T23-07,11031
20191002T22-07,12247
20191002T21-07,13263
20191002T20-07,13952
20191002T19-07,14499
20191002T18-07,14675
20191002T17-07,14692
20191002T16-07,14358
20191002T15-07,14019
20191002T14-07,13271
20191002T13-07,12426
20191002T12-07,11666
20191002T11-07,11121
20191002T10-07,10571
20191002T09-07,10205
20191002T08-07,10139
20191002T07-07,10145
20191002T06-07,9503
20191002T05-07,8986
20191002T04-07,8726
20191002T03-07,8794
20191002T02-07,9013
20191002T01-07,9399
20191002T00-07,10118
20191001T23-07,11078
20191001T22-07,12208
20191001T21-07,13091
20191001T20-07,13744
20191001T19-07,14201
20191001T18-07,14279
20191001T17-07,14226
20191001T16-07,13839
20191001T15-07,13431
20191001T14-07,12822
20191001T13-07,12120
20191001T12-07,11474
20191001T11-07,10971
20191001T10-07,10488
20191001T09-07,10259
20191001T08-07,10142
20191001T07-07,10312
20191001T06-07,9915
20191001T05-07,9247
20191001T04-07,9033
20191001T03-07,9102
20191001T02-07,9407
20191001T01-07,9851
20191001T00-07,10484
20190930T23-07,11543
20190930T22-07,12753
20190930T21-07,13818
20190930T20-07,14462
20190930T19-07,14923
20190930T18-07,15248
20190930T17-07,15339
20190930T16-07,15025
20190930T15-07,14512
20190930T14-07,13883
20190930T13-07,13128
20190930T12-07,12343
20190930T11-07,11612
20190930T10-07,11021
20190930T09-07,10616
20190930T08-07,10479
20190930T07-07,10521
20190930T06-07,10145
20190930T05-07,9497
20190930T04-07,9279
20190930T03-07,9360
20190930T02-07,9593
20190930T01-07,10036
20190930T00-07,7688
20190929T23-07,8351
20190929T22-07,9144
20190929T21-07,9803
20190929T20-07,10383
20190929T19-07,10784
20190929T18-07,11021
20190929T17-07,10964
20190929T16-07,10532
20190929T15-07,10167
20190929T14-07,9696
20190929T13-07,9251
20190929T12-07,8701
20190929T11-07,8222
20190929T10-07,7720
20190929T09-07,7295
20190929T08-07,7036
20190929T07-07,7031
20190929T06-07,7102
20190929T05-07,7023
20190929T04-07,7027
20190929T03-07,7151
20190929T02-07,7410
20190929T01-07,7751
20190929T00-07,8181
20190928T23-07,8815
20190928T22-07,9461
20190928T21-07,10048
20190928T20-07,10566
20190928T19-07,11017
20190928T18-07,11298
20190928T17-07,11220
20190928T16-07,10877
20190928T15-07,10431
20190928T14-07,9965
20190928T13-07,9282
20190928T12-07,8733
20190928T11-07,8208
20190928T10-07,7783
20190928T09-07,7368
20190928T08-07,7143
20190928T07-07,7109
20190928T06-07,7109
20190928T05-07,6946
20190928T04-07,6919
20190928T03-07,7029
20190928T02-07,7235
20190928T01-07,7477
20190928T00-07,7956
20190927T23-07,8406
20190927T22-07,9061
20190927T21-07,9632
20190927T20-07,10010
20190927T19-07,10350
20190927T18-07,10497
20190927T17-07,10488
20190927T16-07,10219
20190927T15-07,9956
20190927T14-07,9551
20190927T13-07,9110
20190927T12-07,8665
20190927T11-07,8319
20190927T10-07,8111
20190927T09-07,7856
20190927T08-07,7777
20190927T07-07,7790
20190927T06-07,7565
20190927T05-07,7062
20190927T04-07,6849
20190927T03-07,6852
20190927T02-07,7017
20190927T01-07,7329
20190927T00-07,7716
20190926T23-07,8264
20190926T22-07,9135
20190926T21-07,9791
20190926T20-07,9917
20190926T19-07,10168
20190926T18-07,10286
20190926T17-07,10497
20190926T16-07,10318
20190926T15-07,10094
20190926T14-07,9699
20190926T13-07,9292
20190926T12-07,9042
20190926T11-07,8661
20190926T10-07,8257
20190926T09-07,7997
20190926T08-07,7869
20190926T07-07,7734
20190926T06-07,7566
20190926T05-07,7166
20190926T04-07,6880
20190926T03-07,6890
20190926T02-07,7074
20190926T01-07,7337
20190926T00-07,7518
20190925T23-07,8058
20190925T22-07,8995
