,Demand1
20191220T07-07,41342
20191220T06-07,38489
20191220T05-07,37033
20191220T04-07,36585
20191220T03-07,36996
20191220T02-07,37637
20191220T01-07,38856
20191220T00-07,41062
20191219T23-07,43664
20191219T22-07,45960
20191219T21-07,47610
20191219T20-07,48553
20191219T19-07,49240
20191219T18-07,48429
20191219T17-07,46169
20191219T16-07,45170
20191219T15-07,44916
20191219T14-07,44677
20191219T13-07,45362
20191219T12-07,45453
20191219T11-07,46110
20191219T10-07,46748
20191219T09-07,47495
20191219T08-07,46403
20191219T07-07,43417
20191219T06-07,40117
20191219T05-07,38410
20191219T04-07,37916
20191219T03-07,38146
20191219T02-07,38689
20191219T01-07,39948
20191219T00-07,41925
20191218T23-07,44640
20191218T22-07,47051
20191218T21-07,48443
20191218T20-07,49293
20191218T19-07,49714
20191218T18-07,48785
20191218T17-07,46121
20191218T16-07,44881
20191218T15-07,44598
20191218T14-07,45302
20191218T13-07,45450
20191218T12-07,46549
20191218T11-07,47514
20191218T10-07,48531
20191218T09-07,49071
20191218T08-07,48071
20191218T07-07,44769
20191218T06-07,41471
20191218T05-07,39504
20191218T04-07,38858
20191218T03-07,38824
20191218T02-07,39355
20191218T01-07,40491
20191218T00-07,42559
20191217T23-07,45308
20191217T22-07,47761
20191217T21-07,49156
20191217T20-07,49934
20191217T19-07,50094
20191217T18-07,49118
20191217T17-07,46494
20191217T16-07,45146
20191217T15-07,45228
20191217T14-07,45832
20191217T13-07,46193
20191217T12-07,47316
20191217T11-07,48389
20191217T10-07,50141
20191217T09-07,49176
20191217T08-07,49138
20191217T07-07,45667
20191217T06-07,42390
20191217T05-07,40472
20191217T04-07,39790
20191217T03-07,39726
20191217T02-07,40512
20191217T01-07,41003
20191217T00-07,43134
20191216T23-07,45800
20191216T22-07,48140
20191216T21-07,49552
20191216T20-07,50046
20191216T19-07,50486
20191216T18-07,48757
20191216T17-07,45769
20191216T16-07,44641
20191216T15-07,44812
20191216T14-07,45300
20191216T13-07,45804
20191216T12-07,46620
20191216T11-07,47668
20191216T10-07,48481
20191216T09-07,49615
20191216T08-07,48181
20191216T07-07,44535
20191216T06-07,41027
20191216T05-07,39121
20191216T04-07,38392
20191216T03-07,38314
20191216T02-07,38660
20191216T01-07,39600
20191216T00-07,41481
20191215T23-07,44120
20191215T22-07,46330
20191215T21-07,47714
20191215T20-07,48229
20191215T19-07,48579
20191215T18-07,47185
20191215T17-07,44599
20191215T16-07,43224
20191215T15-07,43104
20191215T14-07,43387
20191215T13-07,43738
20191215T12-07,44172
20191215T11-07,44384
20191215T10-07,43881
20191215T09-07,42741
20191215T08-07,41036
20191215T07-07,39381
20191215T06-07,37934
20191215T05-07,37197
20191215T04-07,36934
20191215T03-07,36973
20191215T02-07,37653
20191215T01-07,38886
