,Demand
20190925T02Z,3221
20190925T01Z,3331
20190925T00Z,3311
20190924T23Z,3013
20190924T22Z,2807
20190924T21Z,3068
20190924T20Z,2471
20190924T19Z,2292
20190924T18Z,2128
20190924T17Z,2117
20190924T16Z,2000
20190924T15Z,1882
20190924T14Z,1828
20190924T13Z,1669
20190924T12Z,1573
20190924T11Z,1549
20190924T10Z,1582
20190924T09Z,1651
20190924T08Z,1751
20190924T07Z,1889
20190924T06Z,2102
20190924T05Z,2357
20190924T04Z,2546
20190924T03Z,2633
20190924T02Z,2691
20190924T01Z,2784
20190924T00Z,2774
20190923T23Z,2659
20190923T22Z,2507
20190923T21Z,3350
20190923T20Z,2225
20190923T19Z,2115
20190923T18Z,2057
20190923T17Z,1986
20190923T16Z,1920
20190923T15Z,1873
20190923T14Z,1824
20190923T13Z,1653
20190923T12Z,1547
20190923T11Z,1515
20190923T10Z,1531
20190923T09Z,1579
20190923T08Z,1660
20190923T07Z,1791
20190923T06Z,1982
20190923T05Z,2221
20190923T04Z,2392
20190923T03Z,2462
20190923T02Z,2462
20190923T01Z,2482
20190923T00Z,2412
20190922T23Z,2296
20190922T22Z,2145
20190922T21Z,2075
20190922T20Z,2010
20190922T19Z,1872
20190922T18Z,1784
20190922T17Z,1687
20190922T16Z,1586
