,Total interchange1
20191025T16-04,-98
20191025T15-04,-104
20191025T14-04,-125
20191025T13-04,-174
20191025T12-04,-185
20191025T11-04,-62
20191025T10-04,40
20191025T09-04,41
20191025T08-04,36
20191025T07-04,17
20191025T06-04,23
20191025T05-04,12
20191025T04-04,13
20191025T03-04,18
20191025T02-04,15
20191025T01-04,16
20191025T00-04,23
20191024T23-04,38
20191024T22-04,67
20191024T21-04,183
20191024T20-04,153
20191024T19-04,29
20191024T18-04,-3
20191024T17-04,-7
20191024T16-04,-129
20191024T15-04,-156
20191024T14-04,-209
20191024T13-04,-170
20191024T12-04,-176
20191024T11-04,56
20191024T10-04,45
20191024T09-04,42
20191024T08-04,41
20191024T07-04,25
20191024T06-04,16
20191024T05-04,22
20191024T04-04,12
20191024T03-04,22
20191024T02-04,11
20191024T01-04,18
20191024T00-04,28
20191023T23-04,75
20191023T22-04,85
20191023T21-04,183
20191023T20-04,198
20191023T19-04,199
20191023T18-04,204
20191023T17-04,207
20191023T16-04,197
20191023T15-04,196
20191023T14-04,184
20191023T13-04,82
20191023T12-04,72
20191023T11-04,81
20191023T10-04,74
20191023T09-04,74
20191023T08-04,84
20191023T07-04,33
20191023T06-04,14
20191023T05-04,23
20191023T04-04,14
20191023T03-04,17
20191023T02-04,18
20191023T01-04,21
20191023T00-04,27
