,Total interchange1
20191215T19-05,1184
20191215T18-05,1195
20191215T17-05,1323
20191215T16-05,1304
20191215T15-05,1384
20191215T14-05,1395
20191215T13-05,1321
20191215T12-05,1266
20191215T11-05,1289
20191215T10-05,1240
20191215T09-05,1089
20191215T08-05,881
20191215T07-05,923
20191215T06-05,1138
20191215T05-05,1147
20191215T04-05,1074
20191215T03-05,1120
20191215T02-05,1151
20191215T01-05,1328
20191215T00-05,1223
20191214T23-05,1116
20191214T22-05,1129
20191214T21-05,1089
20191214T20-05,1054
20191214T19-05,1090
20191214T18-05,1020
20191214T17-05,1085
20191214T16-05,1169
20191214T15-05,1205
20191214T14-05,1199
20191214T13-05,1235
20191214T12-05,1179
20191214T11-05,1102
20191214T10-05,998
20191214T09-05,962
20191214T08-05,1114
20191214T07-05,1175
20191214T06-05,1191
20191214T05-05,1210
20191214T04-05,1257
20191214T03-05,1237
20191214T02-05,1200
20191214T01-05,952
20191214T00-05,714
20191213T23-05,708
20191213T22-05,956
20191213T21-05,786
20191213T20-05,633
20191213T19-05,676
20191213T18-05,658
20191213T17-05,698
20191213T16-05,786
20191213T15-05,779
20191213T14-05,800
20191213T13-05,314
20191213T12-05,230
20191213T11-05,150
20191213T10-05,42
20191213T09-05,136
20191213T08-05,183
20191213T07-05,90
20191213T06-05,151
20191213T05-05,266
20191213T04-05,245
20191213T03-05,398
20191213T02-05,388
20191213T01-05,535
20191213T00-05,748
20191212T23-05,634
20191212T22-05,472
20191212T21-05,405
20191212T20-05,422
20191212T19-05,454
20191212T18-05,553
20191212T17-05,963
20191212T16-05,1022
20191212T15-05,1082
20191212T14-05,1043
20191212T13-05,1055
20191212T12-05,1197
20191212T11-05,1370
20191212T10-05,1203
20191212T09-05,1218
20191212T08-05,1074
20191212T07-05,839
20191212T06-05,578
20191212T05-05,505
20191212T04-05,519
20191212T03-05,600
20191212T02-05,695
20191212T01-05,728
20191212T00-05,947
20191211T23-05,917
20191211T22-05,787
20191211T21-05,747
20191211T20-05,787
20191211T19-05,993
20191211T18-05,877
20191211T17-05,1130
20191211T16-05,1073
20191211T15-05,1005
20191211T14-05,1029
20191211T13-05,1056
20191211T12-05,1048
20191211T11-05,1002
20191211T10-05,1278
20191211T09-05,1101
20191211T08-05,981
20191211T07-05,821
20191211T06-05,1045
20191211T05-05,1095
20191211T04-05,1193
20191211T03-05,1204
20191211T02-05,1244
20191211T01-05,1290
20191211T00-05,1406
20191210T23-05,1356
20191210T22-05,1292
20191210T21-05,1176
20191210T20-05,1134
20191210T19-05,1129
20191210T18-05,1048
20191210T17-05,1109
20191210T16-05,1145
20191210T15-05,1201
20191210T14-05,1141
20191210T13-05,1144
20191210T12-05,1239
20191210T11-05,1142
20191210T10-05,1222
20191210T09-05,1186
20191210T08-05,1169
20191210T07-05,1111
20191210T06-05,1338
20191210T05-05,1278
20191210T04-05,1279
20191210T03-05,1330
20191210T02-05,1325
20191210T01-05,1208
20191210T00-05,915
20191209T23-05,762
20191209T22-05,687
20191209T21-05,590
20191209T20-05,539
20191209T19-05,546
20191209T18-05,456
20191209T17-05,544
20191209T16-05,577
20191209T15-05,622
20191209T14-05,556
20191209T13-05,456
20191209T12-05,374
20191209T11-05,343
20191209T10-05,284
20191209T09-05,447
20191209T08-05,497
20191209T07-05,486
20191209T06-05,602
20191209T05-05,743
20191209T04-05,853
20191209T03-05,901
20191209T02-05,872
20191209T01-05,804
20191209T00-05,972
20191208T23-05,949
20191208T22-05,842
20191208T21-05,776
20191208T20-05,726
20191208T19-05,759
20191208T18-05,780
20191208T17-05,939
20191208T16-05,1005
20191208T15-05,1038
20191208T14-05,1045
20191208T13-05,959
20191208T12-05,909
20191208T11-05,818
20191208T10-05,700
20191208T09-05,550
20191208T08-05,449
20191208T07-05,643
20191208T06-05,739
20191208T05-05,845
20191208T04-05,828
20191208T03-05,888
20191208T02-05,917
20191208T01-05,917
20191208T00-05,949
20191207T23-05,981
20191207T22-05,945
20191207T21-05,797
20191207T20-05,864
20191207T19-05,946
20191207T18-05,861
20191207T17-05,914
20191207T16-05,863
20191207T15-05,893
20191207T14-05,916
20191207T13-05,1010
20191207T12-05,916
20191207T11-05,978
20191207T10-05,900
20191207T09-05,876
20191207T08-05,704
20191207T07-05,836
20191207T06-05,813
20191207T05-05,938
20191207T04-05,902
20191207T03-05,946
20191207T02-05,1011
20191207T01-05,926
20191207T00-05,1037
20191206T23-05,952
20191206T22-05,877
20191206T21-05,864
20191206T20-05,847
20191206T19-05,854
20191206T18-05,910
20191206T17-05,957
20191206T16-05,888
20191206T15-05,890
