,Total interchange1
20191203T08-07,365
20191203T07-07,249
20191203T06-07,22
20191203T05-07,61
20191203T04-07,45
20191203T03-07,66
20191203T02-07,122
20191203T01-07,99
20191203T00-07,127
20191202T23-07,254
20191202T22-07,315
20191202T21-07,399
20191202T20-07,447
20191202T19-07,538
20191202T18-07,233
20191202T17-07,-58
20191202T16-07,-25
20191202T15-07,-18
20191202T14-07,-5
20191202T13-07,-20
20191202T12-07,-19
20191202T11-07,-8
20191202T10-07,35
20191202T09-07,326
20191202T08-07,410
20191202T07-07,155
20191202T06-07,138
20191202T05-07,95
20191202T04-07,94
20191202T03-07,106
20191202T02-07,101
20191202T01-07,168
20191202T00-07,252
20191201T23-07,441
20191201T22-07,625
20191201T21-07,622
20191201T20-07,642
20191201T19-07,540
20191201T18-07,461
20191201T17-07,125
20191201T16-07,47
20191201T15-07,59
20191201T14-07,54
20191201T13-07,55
20191201T12-07,38
20191201T11-07,42
20191201T10-07,82
20191201T09-07,170
20191201T08-07,232
20191201T07-07,135
20191201T06-07,79
20191201T05-07,101
20191201T04-07,108
20191201T03-07,116
20191201T02-07,87
20191201T01-07,160
20191201T00-07,341
20191130T23-07,635
20191130T22-07,568
20191130T21-07,738
20191130T20-07,884
20191130T19-07,820
20191130T18-07,726
20191130T17-07,36
20191130T16-07,-34
20191130T15-07,-117
20191130T14-07,-114
20191130T13-07,-131
20191130T12-07,-149
20191130T11-07,-126
20191130T10-07,-140
20191130T09-07,7
20191130T08-07,164
20191130T07-07,90
20191130T06-07,-134
20191130T05-07,-118
20191130T04-07,-113
20191130T03-07,-110
20191130T02-07,-25
20191130T01-07,83
20191130T00-07,100
20191129T23-07,399
20191129T22-07,501
20191129T21-07,580
20191129T20-07,683
20191129T19-07,841
20191129T18-07,801
20191129T17-07,130
20191129T16-07,-99
20191129T15-07,-145
20191129T14-07,-133
20191129T13-07,-160
20191129T12-07,-131
20191129T11-07,-164
20191129T10-07,-163
20191129T09-07,13
20191129T08-07,308
20191129T07-07,201
20191129T06-07,34
20191129T05-07,-91
20191129T04-07,-139
20191129T03-07,-130
20191129T02-07,-86
20191129T01-07,-48
20191129T00-07,3
20191128T23-07,517
20191128T22-07,700
20191128T21-07,681
20191128T20-07,637
20191128T19-07,478
20191128T18-07,482
20191128T17-07,-52
20191128T16-07,-204
20191128T15-07,-180
20191128T14-07,55
20191128T13-07,-67
20191128T12-07,-68
20191128T11-07,-114
20191128T10-07,-118
20191128T09-07,69
20191128T08-07,104
20191128T07-07,15
20191128T06-07,-116
20191128T05-07,-120
20191128T04-07,-114
20191128T03-07,-93
20191128T02-07,-67
20191128T01-07,2
20191128T00-07,114
20191127T23-07,550
20191127T22-07,673
20191127T21-07,791
20191127T20-07,691
20191127T19-07,720
20191127T18-07,577
20191127T17-07,-72
20191127T16-07,-107
20191127T15-07,-356
20191127T14-07,-393
20191127T13-07,-395
20191127T12-07,-398
20191127T11-07,-341
20191127T10-07,-408
20191127T09-07,-115
20191127T08-07,-45
20191127T07-07,-333
20191127T06-07,-538
20191127T05-07,-565
20191127T04-07,-552
20191127T03-07,-551
20191127T02-07,-500
20191127T01-07,-277
20191127T00-07,-225
20191126T23-07,151
20191126T22-07,391
20191126T21-07,393
20191126T20-07,359
20191126T19-07,489
20191126T18-07,336
20191126T17-07,-169
20191126T16-07,-372
20191126T15-07,-402
20191126T14-07,-508
20191126T13-07,-523
20191126T12-07,-517
20191126T11-07,-544
20191126T10-07,-551
20191126T09-07,-104
20191126T08-07,-79
20191126T07-07,-418
20191126T06-07,-414
20191126T05-07,-462
20191126T04-07,-546
20191126T03-07,-538
20191126T02-07,-485
20191126T01-07,-381
20191126T00-07,-342
20191125T23-07,-124
20191125T22-07,268
20191125T21-07,318
20191125T20-07,397
20191125T19-07,454
20191125T18-07,242
20191125T17-07,-129
20191125T16-07,-476
20191125T15-07,-460
20191125T14-07,-461
20191125T13-07,-482
20191125T12-07,-556
20191125T11-07,-549
20191125T10-07,-500
20191125T09-07,-238
20191125T08-07,-91
20191125T07-07,-282
20191125T06-07,-465
20191125T05-07,-543
20191125T04-07,-528
20191125T03-07,-514
20191125T02-07,-481
20191125T01-07,-341
20191125T00-07,-298
20191124T23-07,-46
20191124T22-07,322
20191124T21-07,386
20191124T20-07,467
20191124T19-07,432
20191124T18-07,215
20191124T17-07,-210
20191124T16-07,-510
20191124T15-07,-528
20191124T14-07,-515
20191124T13-07,-525
20191124T12-07,-538
20191124T11-07,-554
20191124T10-07,-537
20191124T09-07,-436
20191124T08-07,-151
20191124T07-07,-285
20191124T06-07,-429
20191124T05-07,-539
20191124T04-07,-521
20191124T03-07,-493
20191124T02-07,-389
20191124T01-07,-345
20191124T00-07,-283
20191123T23-07,104
20191123T22-07,355
20191123T21-07,513
20191123T20-07,375
20191123T19-07,387
20191123T18-07,239
20191123T17-07,-256
20191123T16-07,-445
20191123T15-07,-437
20191123T14-07,-447
20191123T13-07,-444
20191123T12-07,-462
20191123T11-07,-429
20191123T10-07,-435
20191123T09-07,-340
20191123T08-07,-183
20191123T07-07,-363
20191123T06-07,-532
20191123T05-07,-508
20191123T04-07,-475
20191123T03-07,-409
20191123T02-07,-393
20191123T01-07,-419
20191123T00-07,-292
20191122T23-07,-37
20191122T22-07,209
20191122T21-07,379
20191122T20-07,476
20191122T19-07,539
20191122T18-07,448
20191122T17-07,-212
20191122T16-07,-451
20191122T15-07,-461
20191122T14-07,-440
20191122T13-07,-418
20191122T12-07,-390
20191122T11-07,-409
20191122T10-07,-397
20191122T09-07,-193
20191122T08-07,3
20191122T07-07,-338
20191122T06-07,-492
20191122T05-07,-509
20191122T04-07,-496
20191122T03-07,-498
20191122T02-07,-478
20191122T01-07,-409
20191122T00-07,-313
20191121T23-07,37
20191121T22-07,276
20191121T21-07,473
20191121T20-07,608
20191121T19-07,627
20191121T18-07,386
20191121T17-07,-212
20191121T16-07,-337
20191121T15-07,-374
20191121T14-07,-402
20191121T13-07,-403
20191121T12-07,-421
20191121T11-07,-386
20191121T10-07,-402
20191121T09-07,-70
20191121T08-07,-13
20191121T07-07,-279
20191121T06-07,-522
20191121T05-07,-531
20191121T04-07,-539
20191121T03-07,-509
20191121T02-07,-510
20191121T01-07,-441
20191121T00-07,-280
20191120T23-07,65
20191120T22-07,276
20191120T21-07,361
20191120T20-07,440
20191120T19-07,733
20191120T18-07,557
20191120T17-07,30
20191120T16-07,-282
20191120T15-07,-366
20191120T14-07,-308
20191120T13-07,-393
20191120T12-07,-403
20191120T11-07,-415
20191120T10-07,-369
20191120T09-07,-214
20191120T08-07,-6
20191120T07-07,-220
20191120T06-07,-527
20191120T05-07,-558
20191120T04-07,-522
20191120T03-07,-511
20191120T02-07,-498
20191120T01-07,-379
20191120T00-07,-216
20191119T23-07,93
20191119T22-07,243
20191119T21-07,346
20191119T20-07,470
20191119T19-07,558
20191119T18-07,361
20191119T17-07,-129
20191119T16-07,-424
20191119T15-07,-437
20191119T14-07,-495
20191119T13-07,-520
20191119T12-07,-492
20191119T11-07,-459
20191119T10-07,-417
20191119T09-07,-302
20191119T08-07,3
20191119T07-07,-252
20191119T06-07,-467
20191119T05-07,-478
20191119T04-07,-509
20191119T03-07,-505
20191119T02-07,-510
20191119T01-07,-408
20191119T00-07,-215
20191118T23-07,-96
20191118T22-07,405
20191118T21-07,414
20191118T20-07,415
20191118T19-07,404
20191118T18-07,320
20191118T17-07,150
20191118T16-07,-461
20191118T15-07,-508
20191118T14-07,-482
20191118T13-07,-532
20191118T12-07,-493
20191118T11-07,-510
20191118T10-07,-499
20191118T09-07,-325
20191118T08-07,-80
20191118T07-07,-113
20191118T06-07,-476
20191118T05-07,-511
20191118T04-07,-522
20191118T03-07,-512
20191118T02-07,-483
20191118T01-07,-426
20191118T00-07,-321
20191117T23-07,-190
20191117T22-07,145
20191117T21-07,242
20191117T20-07,348
20191117T19-07,273
20191117T18-07,56
20191117T17-07,-197
20191117T16-07,-421
20191117T15-07,-488
20191117T14-07,-479
20191117T13-07,-467
20191117T12-07,-478
20191117T11-07,-584
20191117T10-07,-558
20191117T09-07,-519
20191117T08-07,-190
20191117T07-07,-343
20191117T06-07,-414
20191117T05-07,-475
20191117T04-07,-549
20191117T03-07,-544
20191117T02-07,-394
20191117T01-07,-118
20191117T00-07,104
20191116T23-07,261
20191116T22-07,365
20191116T21-07,540
20191116T20-07,554
20191116T19-07,539
20191116T18-07,453
20191116T17-07,32
20191116T16-07,-90
20191116T15-07,-122
20191116T14-07,-130
20191116T13-07,-159
20191116T12-07,-189
20191116T11-07,-185
20191116T10-07,-156
20191116T09-07,-66
20191116T08-07,139
20191116T07-07,78
20191116T06-07,-20
20191116T05-07,-137
20191116T04-07,-130
20191116T03-07,-116
20191116T02-07,-16
20191116T01-07,14
20191116T00-07,89
20191115T23-07,238
20191115T22-07,427
20191115T21-07,603
20191115T20-07,652
20191115T19-07,741
20191115T18-07,444
20191115T17-07,214
20191115T16-07,-120
20191115T15-07,-159
20191115T14-07,-221
20191115T13-07,-221
20191115T12-07,-199
20191115T11-07,-231
20191115T10-07,-172
20191115T09-07,60
20191115T08-07,398
20191115T07-07,155
20191115T06-07,-153
20191115T05-07,-156
20191115T04-07,-145
20191115T03-07,-141
20191115T02-07,-106
20191115T01-07,-91
20191115T00-07,55
20191114T23-07,138
20191114T22-07,360
20191114T21-07,451
20191114T20-07,489
20191114T19-07,551
20191114T18-07,523
20191114T17-07,355
20191114T16-07,51
20191114T15-07,83
20191114T14-07,-70
20191114T13-07,-91
20191114T12-07,-138
20191114T11-07,-152
20191114T10-07,-101
20191114T09-07,73
20191114T08-07,215
20191114T07-07,44
20191114T06-07,-137
20191114T05-07,-166
20191114T04-07,-150
20191114T03-07,-146
20191114T02-07,-139
20191114T01-07,-80
20191114T00-07,-1
20191113T23-07,75
20191113T22-07,494
20191113T21-07,547
20191113T20-07,601
20191113T19-07,525
20191113T18-07,388
20191113T17-07,151
20191113T16-07,-77
20191113T15-07,-108
20191113T14-07,-171
20191113T13-07,-168
20191113T12-07,-176
20191113T11-07,-158
20191113T10-07,-76
20191113T09-07,48
20191113T08-07,313
20191113T07-07,51
20191113T06-07,-168
20191113T05-07,-148
20191113T04-07,-134
20191113T03-07,-104
20191113T02-07,21
20191113T01-07,-30
20191113T00-07,-17
20191112T23-07,58
20191112T22-07,371
20191112T21-07,346
20191112T20-07,443
20191112T19-07,448
20191112T18-07,377
20191112T17-07,135
20191112T16-07,-181
20191112T15-07,-182
20191112T14-07,-202
20191112T13-07,-197
20191112T12-07,-232
20191112T11-07,-254
20191112T10-07,-190
20191112T09-07,-49
20191112T08-07,97
20191112T07-07,79
20191112T06-07,-208
20191112T05-07,-267
20191112T04-07,-251
20191112T03-07,-220
20191112T02-07,-169
20191112T01-07,-115
